time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-17 13:08:31.800,"[-4.224118709564209, 10.238813400268556, -7.158337593078613]","[-0.3369739949703216, 0.2376240044832229, 0.5578230023384094, 0.7202879786491394, 1.2176650762557983, -0.698983907699585, 1.372816801071167]","[-31.5625, -25.875, 21.0625]","[0.1718451231718063, 0.6146525740623474, -1.809417724609375]","[-217.1875, -70.0, -27.3125]","[-6.812999725341797, 3.918299913406372, -0.1052999943494796]","[-0.2278527319431305, 0.4784820079803467, -1.6353734731674194]","[2.596099853515625, 6.309899806976318, -7.043699741363525]",,,carving_short,expert,blue,
2024-03-17 13:08:31.900,"[7.287097454071045, 19.07766914367676, 0.0577002614736557]","[-0.3072710037231445, 0.2652400135993957, 0.5223010182380676, 0.7499539852142334, 1.159298539161682, -0.6692556142807007, 1.225347638130188]","[-34.25, -21.375, 22.9375]","[0.4811349213123321, 0.354703277349472, -0.8298168182373047]","[-218.8125, -67.625, -26.5625]","[4.200200080871582, 12.98979949951172, 7.098099708557129]","[-0.0749618932604789, 0.2449045926332473, -1.0427120923995972]","[3.076299905776977, 6.083999633789063, -7.049099922180176]",,,carving_short,expert,blue,
2024-03-17 13:08:32.000,"[-1.7039629220962524, 21.846553802490234, -8.040035247802734]","[-0.3002359867095947, 0.281462013721466, 0.523468017578125, 0.7460669875144958, 1.1905272006988523, -0.6586810946464539, 1.2201011180877686]","[-35.3125, -19.375, 24.125]","[0.3386811316013336, 0.2116735279560089, -0.0910014659166336]","[-218.5625, -66.625, -25.25]","[-4.565099716186523, 15.836999893188477, -0.8305000066757202]","[0.0458672530949115, 1.0819470882415771, 0.2139250040054321]","[2.8783998489379883, 6.002399921417236, -7.201099872589111]",,,carving_short,expert,blue,
2024-03-17 13:08:32.100,"[-4.254850387573242, 8.126495361328125, -6.38661003112793]","[-0.2874409854412079, 0.287075012922287, 0.5036180019378662, 0.7624520063400269, 1.1472148895263672, -0.6471747756004333, 1.147792935371399]","[-35.3125, -18.375, 24.9375]","[-0.0523598790168762, 0.0894830301403999, 0.1869247555732727]","[-218.5625, -66.1875, -24.8125]","[-7.461899757385254, 2.207099914550781, 0.7577999830245972]","[0.6464699506759644, 0.318417876958847, -0.7343822121620178]","[3.2156999111175537, 5.912699699401856, -7.132199764251709]",,,carving_short,expert,blue,"[45.0, 1.5, 24.14215469360352, 11.093000411987305, 6.311124324798584, 112.4163055419922, 2555.3739543212578, 6.6519353, 44.5587073]"
2024-03-17 13:08:32.200,"[4.2062578201293945, 16.062650680541992, -1.5179238319396973]","[-0.2715680003166199, 0.293841004371643, 0.5012739896774292, 0.7672230005264282, 1.148690938949585, -0.655533492565155, 1.113577365875244]","[-35.0, -17.8125, 25.5625]","[-0.0997455641627311, -0.0966388806700706, -0.3273888528347015]","[-218.3125, -66.1875, -24.5625]","[1.0124000310897827, 10.075499534606934, 5.581399917602539]","[-1.0753672122955322, 0.7879812717437744, 1.196772217750549]","[3.184799909591675, 5.97790002822876, -7.091599941253662]",,,carving_short,expert,blue,
2024-03-17 13:08:32.300,"[-6.018362522125244, 1.735556721687317, -3.815993547439575]","[-0.2783499956130981, 0.3190419971942901, 0.5155979990959167, 0.7449100017547607, 1.236554503440857, -0.6317247152328491, 1.172012448310852]","[-34.5625, -18.25, 26.25]","[0.6646388173103333, 0.2475051432847976, -0.1022762954235076]","[-217.125, -65.5, -22.6875]","[-8.607600212097168, -4.065199851989746, 3.671099901199341]","[0.6978349685668945, 0.6511823534965515, -1.1055090427398682]","[2.596199989318848, 5.791199684143066, -7.47599983215332]",,,carving_short,expert,blue,
2024-03-17 13:08:32.400,"[0.2296422570943832, 10.65320110321045, -1.7606863975524902]","[-0.2573620080947876, 0.330269992351532, 0.498989999294281, 0.758745014667511, 1.2124853134155271, -0.6276131868362427, 1.0966796875]","[-33.9375, -17.25, 27.4375]","[-0.417639821767807, 0.1958259344100952, 0.3321710526943207]","[-216.5, -65.25, -22.4375]","[-2.567899942398072, 4.8815999031066895, 5.68809986114502]","[-0.3682470321655273, 0.4535936117172241, 1.006095051765442]","[2.783699989318848, 5.758599758148193, -7.433599948883057]",,,carving_short,expert,blue,
2024-03-17 13:08:32.500,"[-3.7244391441345215, 6.970249176025391, -4.743650913238525]","[-0.2528139948844909, 0.3386259973049164, 0.517238974571228, 0.7442309856414795, 1.272255778312683, -0.6418418884277344, 1.1364144086837769]","[-32.9375, -17.375, 27.8125]","[0.6442010402679443, 0.4351280331611633, -0.1355597227811813]","[-215.375, -66.375, -21.75]","[-6.017199993133545, 1.0819000005722046, 2.770900011062622]","[0.8603251576423645, 0.0714014172554016, -0.732270359992981]","[2.310299873352051, 5.870899677276611, -7.507599830627441]",,,carving_short,expert,blue,
2024-03-17 13:08:32.600,"[1.6734224557876587, 6.310359001159668, 1.7326358556747437]","[-0.2239779978990554, 0.3436099886894226, 0.5109549760818481, 0.7554399967193604, 1.258255958557129, -0.6662846207618713, 1.069882035255432]","[-32.3125, -18.0625, 28.375]","[-0.056025069206953, 0.1634849905967712, -0.0192160755395889]","[-214.875, -66.75, -21.125]","[-0.7129999995231628, 0.2345999926328659, 9.051899909973145]","[-0.187710165977478, 0.339169830083847, 0.4218111634254455]","[2.370300054550171, 6.06119966506958, -7.335700035095215]",,,carving_short,expert,blue,
2024-03-17 13:08:32.700,"[-0.9108405113220216, 9.05678653717041, -3.1623380184173584]","[-0.2065999954938888, 0.3356019854545593, 0.5297859907150269, 0.7510079741477966, 1.283786654472351, -0.7169336080551147, 1.083023190498352]","[-31.0, -19.875, 28.5625]","[0.7345916032791138, 0.0205250717699527, 0.1825090795755386]","[-214.3125, -67.9375, -21.75]","[-2.994799852371216, 2.597899913787842, 3.932299852371216]","[0.4501378536224365, 0.0516093857586383, 0.1596976220607757]","[2.092599868774414, 6.443699836730957, -7.089999675750732]",,,carving_short,expert,blue,
2024-03-17 13:08:32.800,"[-0.0749768242239952, 13.95211410522461, -8.078237533569336]","[-0.1927119940519333, 0.332177996635437, 0.532725989818573, 0.7541360259056091, 1.279573917388916, -0.7415969371795654, 1.063663125038147]","[-30.5625, -20.125, 28.5625]","[0.1393819898366928, 0.2205572575330734, -0.1747423708438873]","[-214.0625, -68.4375, -21.9375]","[-2.1350998878479004, 7.311100006103516, -1.1439999341964722]","[-0.0324980318546295, 0.3989473581314087, -0.0011868239380419]","[2.076200008392334, 6.62399959564209, -6.926799774169922]",,,carving_short,expert,blue,
2024-03-17 13:08:32.900,"[1.2886263132095337, 9.22391128540039, -5.094535827636719]","[-0.1826159954071045, 0.3391450047492981, 0.5454559922218323, 0.7443839907646179, 1.327308177947998, -0.7589924931526184, 1.085778832435608]","[-29.75, -22.3125, 28.0625]","[0.2604380249977112, 0.2700722515583038, 0.5261993408203125]","[-212.875, -70.125, -21.875]","[-0.4403999745845794, 2.469399929046631, 1.8252999782562256]","[1.3455091714859009, 0.1112298294901847, 0.0139277270063757]","[1.7152999639511108, 6.748799800872803, -6.905099868774414]",,,carving_short,expert,blue,
2024-03-17 13:08:33.000,"[0.5602623224258423, 5.603763103485107, -6.013181209564209]","[-0.1190359964966774, 0.3162069916725158, 0.5904110074043274, 0.7329779863357544, 1.4021520614624023, -0.9111948609352112, 1.1063493490219116]","[-24.9375, -26.875, 27.0625]","[1.6680285930633545, 0.842784583568573, 0.7687477469444275]","[-208.9375, -74.6875, -23.0625]","[-0.4593999981880188, -2.149899959564209, -0.0773999989032745]","[1.1073939800262451, 0.958534836769104, 1.3429784774780271]","[1.0085999965667725, 7.749499797821045, -5.924200057983398]",,,carving_short,expert,blue,
2024-03-17 13:08:33.100,"[-1.0279552936553955, 6.650440692901611, -4.2248945236206055]","[-0.0787319988012313, 0.3010900020599365, 0.6590099930763245, 0.6847270131111145, 1.6671810150146484, -1.0256916284561155, 1.3391985893249512]","[-18.8125, -32.5625, 24.375]","[1.093204379081726, 0.1521228998899459, 1.061928153038025]","[-202.8125, -80.375, -25.5625]","[-0.5304999947547913, -1.7462999820709229, 0.8442999720573425]","[1.2105079889297483, 0.1265887320041656, 1.3824752569198608]","[-0.4892999827861786, 8.38539981842041, -5.06119966506958]",left,STOP,carving_short,expert,blue,"[45.0, 1.5, 23.82408905029297, 11.67300033569336, 7.075417518615723, 113.7143096923828, 2554.7291241353378, 6.6520493, 44.5586557]"
2024-03-17 13:08:33.200,"[1.4518057107925415, 4.575855731964111, -0.9265081882476808]","[-0.0678230002522468, 0.2546389997005462, 0.7294110059738159, 0.6312819719314575, 2.0026426315307617, -1.0894821882247925, 1.7297589778900146]","[-12.125, -37.75, 21.3125]","[1.1485837697982788, -0.2305929064750671, 1.6586037874221802]","[-196.375, -85.625, -28.6875]","[3.3416998386383057, -4.132400035858154, 3.211099863052368]","[0.7821169495582581, -0.5573011040687561, 2.4751734733581543]","[-1.9000999927520752, 8.692399978637695, -4.1230998039245605]",right,START,carving_short,expert,blue,
2024-03-17 13:08:33.300,"[6.436341762542725, 6.53641939163208, 9.796537399291992]","[-0.0830530002713203, 0.1850370019674301, 0.7990409731864929, 0.5660349726676941, 2.3608627319335938, -1.0630336999893188, 2.2117207050323486]","[-5.0, -41.0625, 16.75]","[1.6617803573608398, -0.8424704074859619, 1.5416144132614136]","[-189.25, -89.3125, -33.6875]","[9.820499420166016, -2.038100004196167, 13.142799377441406]","[-1.101040959358215, -2.1078341007232666, 2.8979620933532715]","[-3.3873000144958496, 8.569299697875977, -3.355799913406372]",,,carving_short,expert,blue,
