time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-17 12:43:06.400,"[-2.1346511840820312, 8.268912315368652, -4.214245319366455]","[-0.291267991065979, 0.2137259989976883, 0.5787019729614258, 0.7311540246009827, 1.2184749841690063, -0.8063092827796936, 1.336734652519226]","[-34.3125, -25.8125, 21.25]","[-0.0146956723183393, 0.1282642483711242, -0.4073598384857178]","[-214.9375, -73.8125, -30.125]","[-4.4604997634887695, 1.1792999505996704, 2.163800001144409]","[0.6773971915245056, 0.2270149737596511, -1.5866962671279907]","[2.3422000408172607, 7.0777997970581055, -6.370800018310547]",,,quick,expert,blue,
2024-03-17 12:43:06.500,"[-0.4984057545661926, 15.73964500427246, -4.951391220092773]","[-0.2597259879112243, 0.226401999592781, 0.5533030033111572, 0.7583789825439453, 1.1461894512176514, -0.8061420917510986, 1.1969895362854004]","[-35.1875, -25.0625, 21.3125]","[-0.7290240526199341, -0.1119105145335197, 1.1914664506912231]","[-216.0625, -72.75, -30.0625]","[-3.287099838256836, 8.65310001373291, 1.2436000108718872]","[0.096062920987606, -0.097302109003067, 0.1310567706823349]","[2.796799898147583, 7.076599597930908, -6.186100006103516]",,,quick,expert,blue,
2024-03-17 12:43:06.600,"[-2.583717107772827, 14.228940963745115, -9.13872528076172]","[-0.2851530015468597, 0.2231030017137527, 0.5786719918251038, 0.7307869791984558, 1.2326395511627195, -0.8016934990882874, 1.327340602874756]","[-33.4375, -28.6875, 21.3125]","[1.5144745111465454, 0.2546609938144684, 1.0240020751953125]","[-214.5, -75.5625, -29.75]","[-4.831999778747559, 7.173199653625488, -2.695799827575684]","[1.2378573417663574, -0.0615403093397617, 0.7924842238426208]","[2.26259994506836, 7.046399593353272, -6.4340996742248535]",,,quick,expert,blue,
2024-03-17 12:43:06.700,"[0.5640643239021301, 6.166017532348633, -4.544597148895264]","[-0.2448450028896331, 0.1709560006856918, 0.6234849691390991, 0.7225580215454102, 1.282046675682068, -0.95669686794281, 1.3917235136032104]","[-29.625, -32.9375, 18.125]","[0.6396456956863403, 0.0534943416714668, 0.9714502692222596]","[-211.0, -80.1875, -33.375]","[-1.059899926185608, -1.866099953651428, 0.886199951171875]","[1.2421159744262695, 0.8764519691467285, 0.6642723083496094]","[1.6089999675750732, 8.014900207519531, -5.416800022125244]",,,quick,expert,blue,
2024-03-17 12:43:06.800,"[1.4806413650512695, 10.337406158447266, -1.423755168914795]","[-0.199522003531456, 0.1488199979066848, 0.6627709865570068, 0.7062410116195679, 1.4096245765686035, -1.069096565246582, 1.483661651611328]","[-26.125, -35.0, 16.3125]","[0.0559203475713729, -0.0730943903326988, 0.465514212846756]","[-207.3125, -82.4375, -35.0]","[0.7141000032424927, 1.7281999588012695, 3.242799997329712]","[-0.4141317307949066, -0.1897521913051605, 0.9288118481636048]","[0.7566999793052673, 8.598099708557129, -4.654999732971191]",,,quick,expert,blue,
2024-03-17 12:43:06.900,"[0.8012722730636597, 14.31335163116455, -1.979727029800415]","[-0.2173449993133545, 0.1461420059204101, 0.6862710118293762, 0.678551971912384, 1.539900302886963, -1.0507872104644775, 1.6441460847854614]","[-23.8125, -36.375, 16.4375]","[1.3100266456604004, 0.4651651382446289, -0.1452986598014831]","[-204.75, -84.0625, -35.0625]","[0.6437999606132507, 5.787699699401856, 2.8992998600006104]","[-0.0279078148305416, -0.6577098965644836, 0.3895225822925567]","[0.1503999978303909, 8.510299682617188, -4.870399951934815]",,,quick,expert,blue,
2024-03-17 12:43:07.000,"[-2.5337836742401123, 9.922002792358398, -11.970022201538086]","[-0.1950619965791702, 0.1153879985213279, 0.6926530003547668, 0.6847379803657532, 1.5385013818740845, -1.1279975175857544, 1.654060959815979]","[-23.9375, -37.9375, 12.125]","[2.1244845390319824, -0.5940751433372498, 0.0349589437246322]","[-204.6875, -85.375, -38.375]","[-2.655900001525879, 1.0535999536514282, -7.754599571228027]","[2.5390002727508545, 0.2525142431259155, -0.5210505723953247]","[0.1356000006198883, 8.860799789428711, -4.199599742889404]",,,quick,expert,blue,
2024-03-17 12:43:07.100,"[1.579234600067139, 15.791704177856444, 10.474641799926758]","[-0.1081779971718788, 0.0289420001208782, 0.6814860105514526, 0.7232120037078857, 1.219043493270874, -1.3677456378936768, 1.3317395448684692]","[-25.5, -39.375, 4.5]","[-3.1224639415740967, -0.6682167649269104, 2.1633880138397217]","[-206.8125, -86.75, -47.3125]","[0.8876999616622925, 6.173699855804443, 12.32009983062744]","[-0.8154003620147705, 0.027331855148077, 1.1412184238433838]","[0.6812999844551086, 9.60509967803955, -1.8563998937606807]",left,STOP,quick,expert,blue,"[45.0, 1.5, 26.828685760498047, 11.651000022888184, 3.5174319744110107, 171.78179931640625, 2576.7219799812883, 6.654713, 44.585741]"
2024-03-17 12:43:07.200,"[-4.27455997467041, 8.775793075561523, -2.42844820022583]","[-0.1896030008792877, 0.0751869976520538, 0.7271980047225952, 0.6554229855537415, 1.7529311180114746, -1.1803340911865234, 1.9180608987808228]","[-18.375, -40.0, 13.6875]","[-1.2318533658981323, 0.378369927406311, 0.9782046675682068]","[-199.875, -87.625, -38.75]","[-3.5897998809814453, -0.3012999892234802, 1.2484999895095823]","[-2.981755495071411, -0.3200061023235321, 1.812594175338745]","[-0.6759999990463257, 9.068499565124512, -3.670799970626831]",right,START,quick,expert,blue,
2024-03-17 12:43:07.300,"[-1.1012465953826904, -11.88825511932373, -4.540833473205566]","[-0.26179900765419, 0.1445380002260208, 0.7628840208053589, 0.5732150077819824, 1.9199711084365845, -0.9254863262176514, 2.09505033493042]","[-13.25, -38.75, 20.9375]","[2.367853164672852, -1.515678882598877, -1.1016343832015991]","[-194.4375, -86.625, -30.75]","[0.9292999505996704, -19.710498809814453, 1.0115000009536743]","[-0.3703937828540802, 0.5715778470039368, 0.7956083416938782]","[-2.017899990081787, 7.83459997177124, -5.542200088500977]",,,quick,expert,blue,
2024-03-17 12:43:07.400,"[-6.510715484619141, -4.7729082107543945, -16.881765365600586]","[-0.2452349960803985, 0.0994379967451095, 0.7584440112113953, 0.5955939888954163, 1.904917359352112, -1.0249303579330444, 2.1194427013397217]","[-18.875, -40.0, 10.9375]","[-0.2162637412548065, 0.1780584901571273, -0.7244338393211365]","[-197.5, -87.875, -37.5]","[-4.832099914550781, -13.147500038146973, -12.057799339294434]","[7.57378625869751, -2.81907320022583, -7.1730241775512695]","[-1.669600009918213, 8.381500244140625, -4.809599876403809]",,,quick,expert,blue,
2024-03-17 12:43:07.500,"[-5.852291107177734, 16.04450225830078, -3.0293643474578857]","[-0.3011679947376251, 0.0929829999804496, 0.7648320198059082, 0.5618569850921631, 1.8906937837600708, -0.9330597519874572, 2.2019968032836914]","[-18.1875, -40.0, 14.9375]","[1.4069273471832275, 1.0453999042510986, -0.2791130542755127]","[-198.6875, -88.0625, -36.0]","[-4.008599758148193, 8.154699325561523, 2.5219998359680176]","[1.9783307313919067, 0.3350683152675628, -1.302190184593201]","[-1.8359999656677248, 7.8790998458862305, -5.542399883270264]",,,quick,expert,blue,
2024-03-17 12:43:07.600,"[0.8514068722724915, 7.647347927093506, -1.064260959625244]","[-0.2244230061769485, 0.0663869976997375, 0.7577869892120361, 0.6090850234031677, 1.9283618927001955, -1.1046698093414309, 2.158577442169189]","[-19.375, -39.9375, 11.3125]","[-0.0890292450785636, -0.120759330689907, 0.207362562417984]","[-200.125, -87.6875, -39.6875]","[2.3760998249053955, -1.1209999322891235, 3.069499969482422]","[1.0599210262298584, 0.6614797711372375, -0.642961859703064]","[-1.5425000190734863, 8.76039981842041, -4.128600120544434]",,,quick,expert,blue,
2024-03-17 12:43:07.700,"[-0.4201536476612091, 9.783072471618652, -2.559966564178467]","[-0.1976419985294342, 0.0571769997477531, 0.7576640248298645, 0.6193649768829346, 1.966388463973999, -1.1578439474105835, 2.1696970462799072]","[-18.125, -40.9375, 10.6875]","[0.327127069234848, -0.3832393884658813, 0.2883458435535431]","[-199.0, -88.8125, -40.625]","[1.1144999265670776, 0.7949000000953674, 1.0817999839782717]","[0.0006806784076616, -0.5226911902427673, 0.5245063304901123]","[-1.5164999961853027, 8.9822998046875, -3.6315999031066895]",,,quick,expert,blue,
2024-03-17 12:43:07.800,"[0.4407916963100433, 11.49573040008545, -2.493312120437622]","[-0.2118159979581833, 0.0388970002532005, 0.7625280022621155, 0.6100580096244812, 1.991860628128052, -1.1527767181396484, 2.2425014972686768]","[-17.5, -41.5625, 9.0]","[-0.078086033463478, -0.459649920463562, 0.1377064734697342]","[-198.25, -89.1875, -42.1875]","[2.0585999488830566, 2.5212998390197754, 1.1521999835968018]","[0.3570594489574432, 0.1003913357853889, 0.0680503845214843]","[-1.6270999908447266, 8.962200164794922, -3.63319993019104]",,,quick,expert,blue,
2024-03-17 12:43:07.900,"[1.3227773904800415, 7.440316677093506, -0.8975287675857544]","[-0.2169799953699112, 0.0276970006525516, 0.7658290266990662, 0.6046950221061707, 2.0159170627593994, -1.153447151184082, 2.2904014587402344]","[-17.375, -41.375, 7.75]","[-0.1896823793649673, -0.9190205931663512, 0.9963735342025756]","[-198.375, -89.125, -43.625]","[3.0254998207092285, -1.5411999225616455, 2.7049999237060547]","[0.1657015532255172, -0.3107733130455017, 0.0610516183078289]","[-1.7114999294281006, 8.964900016784668, -3.587599992752075]",,,quick,expert,blue,
2024-03-17 12:43:08.000,"[-3.2155468463897705, 10.96774196624756, -5.567715644836426]","[-0.2460349947214126, -0.0012309999438002, 0.7779430150985718, 0.5781599879264832, 2.0749175548553467, -1.1201293468475342, 2.435626983642578]","[-14.6875, -42.1875, 6.8125]","[-0.2788861691951751, -1.7625555992126465, 1.809487581253052]","[-195.875, -90.0625, -44.125]","[-1.1434999704360962, 2.1362998485565186, -1.8202999830245967]","[-0.0473682358860969, -1.9157606363296509, 0.498954713344574]","[-2.063199996948242, 8.827499389648438, -3.740000009536743]",,,quick,expert,blue,
2024-03-17 12:43:08.100,"[-4.5756449699401855, 11.493297576904297, -7.741555690765381]","[-0.3311260044574737, -0.0654940009117126, 0.8034759759902954, 0.4903999865055084, 2.1405510902404785, -0.9816633462905884, 2.73543643951416]","[-6.4375, -44.5, 5.5]","[1.410522699356079, -1.340395450592041, 2.34916090965271]","[-188.3125, -92.0625, -45.125]","[-1.6207000017166138, 3.3300998210906982, -3.149199962615967]","[1.3631545305252075, -0.5966582298278809, 1.9851200580596924]","[-2.9392998218536377, 8.153399467468262, -4.588200092315674]",,,quick,expert,blue,"[45.0, 1.5, 26.427339553833008, 11.911999702453612, 3.845613956451416, 155.26406860351562, 2575.533739316277, 6.6547589, 44.5857144]"
2024-03-17 12:43:08.200,"[0.3241749107837677, 8.01669692993164, -1.8059654235839844]","[-0.3518930077552795, -0.1780799925327301, 0.8155040144920349, 0.423568993806839, 2.32000732421875, -0.9547591805458068, 3.1283488273620605]","[2.0625, -45.375, 0.375]","[1.3053492307662964, -1.332489013671875, 1.2930097579956057]","[-179.8125, -93.125, -50.75]","[4.1728997230529785, 0.007999999448657, 2.354399919509888]","[1.092977523803711, -1.9186055660247805, 1.9778070449829104]","[-3.859099864959717, 8.003899574279785, -4.1489996910095215]",,,quick,expert,blue,
2024-03-17 12:43:08.300,"[3.007739782333374, 12.520323753356934, -1.9952605962753296]","[-0.3585329949855804, -0.3450129926204681, 0.7972339987754822, 0.3418129980564117, 2.558607578277588, -0.9147448539733888, -2.617964029312134]","[8.9375, -43.75, -4.1875]","[0.3473379611968994, -0.0208217781037092, 0.753022313117981]","[-172.4375, -91.875, -55.125]","[7.994699954986572, 4.7423996925354, 1.30239999294281]","[1.3474465608596802, -0.684395968914032, 0.8551764488220215]","[-4.993799686431885, 7.77079963684082, -3.293099880218506]",,,quick,expert,blue,
2024-03-17 12:43:08.400,"[-1.904970526695252, 16.209484100341797, -3.5052263736724854]","[-0.3572719991207123, -0.3346819877624511, 0.8018770217895508, 0.3425450026988983, 2.548633098602295, -0.9083710312843324, -2.64691424369812]","[12.5, -42.6875, -7.125]","[-0.0007679448463022, 0.3205995261669159, -0.6270967721939087]","[-168.75, -90.375, -58.6875]","[3.108999967575073, 8.467999458312988, -0.1305000036954879]","[-0.4171511530876159, 0.1121025010943412, 0.4509057998657226]","[-5.001699924468994, 7.732499599456787, -3.3703999519348145]",,,quick,expert,blue,
2024-03-17 12:43:08.500,"[0.2273629754781723, 8.825027465820312, -3.4121875762939453]","[-0.3332859873771667, -0.3081350028514862, 0.7939490079879761, 0.4044959843158722, 2.5856826305389404, -1.0116204023361206, -2.7146642208099365]","[10.8125, -43.625, -7.8125]","[0.0244346093386411, 1.2851382493972778, -0.9381668567657472]","[-169.5625, -91.25, -58.8125]","[4.634599685668945, 0.5030999779701233, -0.6574999690055847]","[0.3369532525539398, 0.6284756064414978, -0.98754221200943]","[-4.418900012969971, 8.312999725341797, -2.745299816131592]",,,quick,expert,blue,
2024-03-17 12:43:08.600,"[-0.4254592359066009, 18.47944450378418, -2.6390421390533447]","[-0.3533309996128082, -0.2397859990596771, 0.7973520159721375, 0.4264819920063019, 2.3932089805603027, -1.015151023864746, -2.987406015396118]","[6.1875, -44.1875, -7.625]","[-0.9043423533439636, 0.3678630590438843, -1.1492469310760498]","[-174.3125, -91.6875, -59.5]","[3.378700017929077, 10.134499549865724, 0.8916999697685242]","[-1.3526301383972168, 0.5612629652023315, -0.7869166135787964]","[-3.790599822998047, 8.331299781799316, -3.519899845123291]",,,quick,expert,blue,
2024-03-17 12:43:08.700,"[0.5858036875724792, 9.955521583557127, -4.223113059997559]","[-0.3811649978160858, -0.2181439995765686, 0.7557849884033203, 0.4857099950313568, 2.14877986907959, -1.120877385139465, 3.04825758934021]","[0.75, -45.4375, -3.625]","[0.3864333629608154, -0.2540501356124878, -1.676318883895874]","[-179.5625, -93.1875, -55.1875]","[2.908599853515625, 1.1131999492645264, -0.6348999738693237]","[-0.3907792270183563, -0.6157521605491638, -1.6622166633605957]","[-2.3299999237060547, 8.830699920654297, -3.572000026702881]",right,STOP,quick,expert,blue,
2024-03-17 12:43:08.800,"[-0.6148501634597778, 0.7687398791313171, -5.1827473640441895]","[-0.3972899913787842, -0.2190369963645935, 0.7198950052261353, 0.5252929925918579, 1.9403965473175049, -1.1953771114349363, 2.859626293182373]","[-6.75, -44.6875, -4.375]","[-0.0138753671199083, -0.4211130440235138, -0.6850242614746094]","[-186.9375, -92.3125, -55.5625]","[0.6908999681472778, -8.358699798583984, -1.8249999284744265]","[0.4458792507648468, -0.4720068275928497, -1.3208128213882446]","[-1.2989000082015991, 9.123600006103516, -3.352799892425537]",left,START,quick,expert,blue,
2024-03-17 12:43:08.900,"[1.8734915256500244, 6.892379760742188, -1.2778428792953491]","[-0.4303930103778839, -0.1934099942445755, 0.6994479894638062, 0.5367730259895325, 1.7050358057022097, -1.1614326238632202, 2.6396870613098145]","[-11.125, -43.875, -5.9375]","[-0.957103669643402, -0.7840193510055542, -0.8773421049118042]","[-194.0625, -91.0, -54.5625]","[2.3855998516082764, -2.112099885940552, 2.602999925613404]","[0.1114741787314415, -0.0146607654169201, -0.9445372819900512]","[-0.5223999619483948, 8.996299743652344, -3.8680999279022217]",,,quick,expert,blue,
2024-03-17 12:43:09.000,"[1.485429763793945, 9.506494522094728, -4.476171016693115]","[-0.4586440026760101, -0.1315460056066513, 0.6741250157356262, 0.563821017742157, 1.451160550117493, -1.0776278972625732, 2.340911388397217]","[-13.5625, -43.0625, -2.9375]","[-0.7758511900901794, 0.0809134617447853, -1.4944555759429932]","[-200.125, -89.0, -51.375]","[0.926699995994568, 0.854699969291687, 0.1375999897718429]","[-0.8314050436019897, 0.1356295347213745, -0.7244163751602173]","[0.5539999604225159, 8.637999534606934, -4.609399795532227]",,,quick,expert,blue,
2024-03-17 12:43:09.100,"[-6.857597351074219, 0.1121252551674842, -5.043577671051025]","[-0.4400709867477417, -0.0596400015056133, 0.6606640219688416, 0.6052290201187134, 1.3395193815231323, -1.0201715230941772, 2.091464042663574]","[-19.9375, -41.1875, 0.4375]","[-0.2782229483127594, 1.3212666511535645, -1.5673056840896606]","[-206.125, -86.1875, -47.4375]","[-8.030900001525879, -8.259099960327148, -0.0363999977707862]","[-0.6057863235473633, 1.0813361406326294, -1.4494609832763672]","[1.1761000156402588, 8.357199668884277, -4.99429988861084]",,,quick,expert,blue,"[45.0, 1.5, 27.46229362487793, 12.472000122070312, 4.326495170593262, 148.6046142578125, 2574.6062490995973, 6.654825, 44.5856793]"
2024-03-17 12:43:09.200,"[0.4083646237850189, 7.454212665557861, -4.320901870727539]","[-0.3959279954433441, 0.0347560010850429, 0.6508709788322449, 0.6468369960784912, 1.3087135553359983, -0.9518550038337708, 1.8516051769256592]","[-25.9375, -38.125, 4.3125]","[-0.006754423957318, 2.4658186435699463, -1.2367403507232666]","[-210.8125, -82.9375, -42.3125]","[-1.0720000267028809, -0.5442000031471252, 1.180299997329712]","[-0.3480012118816376, 1.0489253997802734, -1.8939440250396729]","[1.4740999937057495, 7.987399578094482, -5.495199680328369]",,,quick,expert,blue,
2024-03-17 12:43:09.300,"[-1.0568197965621948, 8.851516723632812, -5.646552085876465]","[-0.3846479952335357, 0.1231440007686615, 0.6258770227432251, 0.6672019958496094, 1.2900499105453491, -0.8337226510047913, 1.6891344785690308]","[-30.25, -34.875, 10.0625]","[-1.429302453994751, 0.6257354617118835, -1.2561134099960327]","[-213.4375, -78.0625, -35.25]","[-2.875499963760376, 1.584299921989441, 0.6943999528884888]","[-0.8042826056480408, 1.6332616806030271, -1.2694827318191528]","[1.826200008392334, 7.261199951171875, -6.333199977874756]",,,quick,expert,blue,
2024-03-17 12:43:09.400,"[-5.771452903747559, 14.381279945373535, -14.528120994567873]","[-0.3690930008888244, 0.17569500207901, 0.596356987953186, 0.6908389925956726, 1.24994158744812, -0.7674158215522766, 1.5482054948806765]","[-32.9375, -29.9375, 16.5625]","[-0.0322536826133728, 0.6527705788612366, -1.0349104404449463]","[-216.125, -74.375, -33.375]","[-7.9822998046875, 7.558099746704102, -7.825899600982666]","[-0.9766862392425536, 0.3726801574230194, -1.4620623588562012]","[2.225800037384033, 6.808499813079834, -6.697700023651123]",,,quick,expert,blue,
2024-03-17 12:43:09.500,"[-0.4543907344341278, 19.274070739746094, -15.30988597869873]","[-0.3458090126514435, 0.2067749947309494, 0.5583320260047913, 0.7252069711685181, 1.16961407661438, -0.7299109101295471, 1.3854142427444458]","[-35.9375, -26.0625, 17.6875]","[-0.2365793734788894, 0.4230503439903259, -1.1618133783340454]","[-218.5625, -71.1875, -31.625]","[-3.2951998710632324, 12.721099853515623, -8.570300102233887]","[0.5792398452758789, -0.1700474321842193, -2.0987584590911865]","[2.853899955749512, 6.539000034332275, -6.72790002822876]",,,quick,expert,blue,
2024-03-17 12:43:09.600,"[-6.18588924407959, 4.8648457527160645, -1.6208266019821167]","[-0.3006879985332489, 0.2266969978809356, 0.5203549861907959, 0.766435980796814, 1.0767797231674194, -0.7225604057312012, 1.1916539669036863]","[-38.0, -23.25, 19.75]","[0.3619114756584167, 0.2241351753473281, -1.7478948831558228]","[-220.5625, -67.8125, -31.625]","[-9.656299591064451, -1.6308999061584473, 4.858399868011475]","[1.131828546524048, 0.0358490608632564, -1.4943159818649292]","[3.48799991607666, 6.485199928283691, -6.476500034332275]",,,quick,expert,blue,
2024-03-17 12:43:09.700,"[0.3685634136199951, 21.21576690673828, -2.180744171142578]","[-0.2578549981117248, 0.2725760042667389, 0.4799529910087585, 0.7930049896240234, 1.0491880178451538, -0.6695587635040283, 1.0260602235794067]","[-39.875, -19.6875, 19.9375]","[0.1292416304349899, 1.0646333694458008, -0.6736621856689453]","[-221.6875, -63.75, -28.875]","[-3.4684998989105225, 15.125299453735352, 4.499499797821045]","[-0.1605702936649322, 0.4674166142940521, -1.9035956859588623]","[3.831399917602539, 6.086400032043457, -6.666800022125244]",,,quick,expert,blue,
2024-03-17 12:43:09.800,"[-0.4753543734550476, 20.48870658874512, -6.110721111297607]","[-0.2236630022525787, 0.2805379927158355, 0.4845730066299438, 0.7977849841117859, 1.059252142906189, -0.7045331597328186, 0.970606565475464]","[-40.625, -15.875, 22.875]","[0.458969235420227, -0.0985761955380439, 0.0574562400579452]","[-221.0, -65.25, -29.0625]","[-4.118499755859375, 14.124699592590332, 0.4057999849319458]","[0.8278445601463318, 0.1556833684444427, 0.0222529470920562]","[3.657599925994873, 6.351500034332275, -6.5152997970581055]",,,quick,expert,blue,
2024-03-17 12:43:09.900,"[-4.466383457183838, 5.725312232971191, -6.085017204284668]","[-0.1854940056800842, 0.2557330131530761, 0.5169119834899902, 0.7956089973449707, 1.0608981847763062, -0.8148835897445679, 0.9539711475372314]","[-40.0625, -17.5625, 22.3125]","[0.9033649563789368, 0.3475648760795593, 1.085577368736267]","[-220.1875, -68.5625, -30.0625]","[-7.745299816131592, -1.4184999465942385, -0.2088999897241592]","[0.7614522576332092, -0.1972745656967163, 0.7375586628913879]","[3.283200025558472, 7.13569974899292, -5.871200084686279]",,,quick,expert,blue,
