TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.3773938417434692, 11.19279670715332, 5.577771663665772]","[0.1512649953365326, -0.2186969965696334, 0.7105749845504761, 0.6514390110969543, -1.7787656784057615, -1.0345453023910522, -1.6798282861709597]","[-15.3125, -40.3125, -24.25]","[-0.6916565299034119, -0.3210009634494781, 0.0665144994854927]","[-55.625, -31.0, -21.75]","[1.6816999912261963, 2.29830002784729, 0.3538999855518341]","[-0.6739065051078796, -0.0776496976613998, 0.0439473912119865]","[-1.034500002861023, 8.429999351501465, 4.902400016784668]",,,
"[-0.5032899379730225, 8.564806938171387, 3.896975040435791]","[0.1434209942817688, -0.2177889943122863, 0.7116919755935669, 0.6522960066795349, -1.7882370948791504, -1.047140121459961, -1.6792999505996704]","[-15.0, -41.75, -23.0625]","[0.2812074422836303, -0.1767669469118118, -0.104772113263607]","[-55.3125, -32.4375, -20.5625]","[2.3130998611450195, -2.0102999210357666, 1.919399976730347]","[-0.160116508603096, -0.2246413230895996, -0.0423765927553176]","[-1.0578999519348145, 8.492499351501465, 4.788300037384033]",,,
"[-0.0955094918608665, 8.056297302246094, 5.410215854644775]","[0.1581490039825439, -0.2191530019044876, 0.6938980221748352, 0.6674320101737976, -1.6856073141098022, -1.0293067693710327, -1.5960432291030884]","[-16.375, -40.3125, -23.875]","[0.1134114935994148, 0.2294758856296539, -0.48260098695755]","[-56.6875, -31.0, -21.375]","[1.4713999032974243, 1.9323999881744385, 0.3919999897480011]","[0.1566083878278732, 0.3414562046527862, -0.3440567553043365]","[-0.5789999961853027, 8.40369987487793, 5.021100044250488]",,,
"[-0.4793095886707306, 10.322341918945312, 7.199182510375977]","[0.1752049922943115, -0.2372750043869018, 0.6817079782485962, 0.6695349812507629, -1.6462010145187378, -0.9785900115966796, -1.5543946027755735]","[-18.375, -38.5, -24.8125]","[0.6213721036911011, -0.3309667706489563, 0.044139377772808]","[-58.6875, -29.1875, -22.3125]","[-1.8626999855041504, -2.076099872589112, 2.749699831008911]","[0.6232745051383972, -0.2519906461238861, -0.2691472172737121]","[-0.4122999906539917, 8.13659954071045, 5.458399772644043]",,,
"[2.367664337158203, 11.097057342529297, 7.901852130889893]","[0.2082329988479614, -0.2209080010652542, 0.6867830157279968, 0.6604290008544922, -1.6415361166000366, -0.9529745578765868, -1.6227200031280518]","[-18.375, -38.125, -25.6875]","[0.1453161090612411, 0.8057137727737427, 0.4121071398258209]","[-58.6875, -28.8125, -23.1875]","[5.108699798583984, 2.2246999740600586, 0.3842999935150146]","[0.1555961072444915, 1.1172724962234497, 0.430223673582077]","[-0.4014999866485595, 7.993799686431885, 5.666299819946289]",,,
"[0.4758045077323913, 7.597060680389404, 7.319342613220215]","[0.2312300056219101, -0.1829220056533813, 0.7010679841041565, 0.6492869853973389, -1.659416675567627, -0.9716095328330994, -1.7309348583221436]","[-17.75, -39.5, -23.75]","[-0.1521927118301391, 0.5117305517196655, 0.6257877945899963]","[-58.0625, -30.1875, -21.25]","[1.3327999114990234, 0.0018999999156221, 0.0219999998807907]","[-0.1128529906272888, 0.3869569599628448, 0.6811321973800659]","[-0.4894999861717224, 8.098199844360352, 5.508899688720703]",,,
"[1.7522491216659546, 8.86539363861084, 5.681689262390137]","[0.2683349847793579, -0.1364299952983856, 0.7249429821968079, 0.6195480227470398, -1.7277287244796753, -0.9703015685081482, -1.9233183860778809]","[-16.625, -41.8125, -21.375]","[0.0139451809227466, 0.935426652431488, 1.3764888048171997]","[-56.9375, -32.5, -18.875]","[4.14139986038208, -1.4322999715805054, -1.0993000268936155]","[-0.0359886884689331, 0.8371122479438782, 1.2668646574020386]","[-0.8659999966621399, 8.090999603271484, 5.473099708557129]",,,
"[-1.3163321018218994, 2.5599379539489746, 5.5759711265563965]","[0.3282409906387329, -0.0661860033869743, 0.7639840245246887, 0.5515469908714294, -1.8682126998901367, -0.9261232614517212, -2.261467456817627]","[-10.8125, -44.875, -19.75]","[-0.0022340214345604, 1.5097098350524902, 1.9716635942459104]","[-51.125, -35.5625, -17.25]","[2.844899892807007, -6.347799777984619, 1.6617000102996826]","[0.1772730946540832, 1.2137019634246826, 2.181260108947754]","[-1.7269999980926514, 7.838399887084961, 5.634399890899658]",,,
"[2.371092796325684, 7.582091808319092, 5.24876070022583]","[0.3722929954528808, 0.0026229999493807, 0.786728024482727, 0.4923900067806244, -1.9581048488616943, -0.8894208669662476, -2.5283443927764893]","[-6.1875, -46.875, -18.6875]","[-0.1412844061851501, 1.3492268323898315, 1.431868076324463]","[-46.5, -37.5625, -16.1875]","[4.637499809265137, 3.552799940109253, 0.3999999761581421]","[-0.298835277557373, 1.637241005897522, 1.4184988737106323]","[-2.332900047302246, 7.6168999671936035, 5.7191996574401855]",,,
"[3.3998141288757324, -3.034334659576416, 5.96103572845459]","[0.4019910097122192, 0.0427620001137256, 0.8058220148086548, 0.4326939880847931, -2.0304088592529297, -0.8208545446395874, -2.7199296951293945]","[-1.25, -47.6875, -18.875]","[-0.4266806542873382, 0.288607656955719, 1.2808971405029297]","[-41.5625, -38.375, -16.375]","[-4.017199993133545, 19.674699783325195, 6.983599662780762]","[-0.1008276715874672, 0.4397880733013153, 0.994820237159729]","[-2.9649999141693115, 7.17579984664917, 5.990499973297119]",,,"[45.0, 1.5, 30.56422615051269, 14.369000434875488, 6.38369607925415, 286.2568359375, 728.739702546969, 18.8988012, 49.6413915]"
"[3.317769765853882, 13.159671783447266, -1.990663766860962]","[0.4376829862594604, 0.0895479992032051, 0.7987250089645386, 0.4030529856681824, -2.006591320037842, -0.8070417046546936, -2.833442449569702]","[1.5, -48.4375, -17.25]","[-0.3120125234127044, 0.801874041557312, 0.9394060373306274]","[-38.8125, -39.125, -14.75]","[8.237199783325195, -2.885499954223633, 2.785099983215332]","[-0.7003657221794128, 0.4550597071647644, 0.7586771845817566]","[-2.863099813461304, 7.082799911499023, 6.148599624633789]",,,
"[1.1158320903778076, 11.63401985168457, 2.6892056465148926]","[0.4324389994144439, 0.1343169957399368, 0.8094260096549988, 0.373876005411148, -2.094686269760132, -0.8058474659919739, -2.988039255142212]","[4.8125, -48.375, -15.25]","[-0.5081526041030884, -0.1283166110515594, 0.9320581555366516]","[-35.5, -39.0625, -12.75]","[1.9261999130249023, 2.9182000160217285, -1.535899996757507]","[-0.9631075859069824, 0.465549111366272, 0.8864352703094482]","[-3.397199869155884, 7.074699878692627, 5.880199909210205]",,,
"[1.975810170173645, 9.289521217346191, 4.57323169708252]","[0.4579580128192901, 0.1565119922161102, 0.8054860234260559, 0.3420070111751556, -2.073300838470459, -0.7674685120582581, -3.056571245193481]","[6.9375, -47.5625, -15.9375]","[0.2319193482398986, 0.8871857523918152, 0.3926816284656524]","[-33.375, -38.25, -13.4375]","[1.731899976730347, 1.4383999109268188, -0.2813999950885772]","[0.1541998386383056, 1.3376901149749756, 0.5117480158805847]","[-3.3989999294281006, 6.808899879455566, 6.184999942779541]",,,
"[0.0812592059373855, 10.765939712524414, 4.062222957611084]","[0.478534996509552, 0.1915760040283203, 0.7887669801712036, 0.3348850011825561, -2.0400619506835938, -0.7918356657028198, -3.1155543327331543]","[7.6875, -48.25, -14.75]","[-0.4189139306545257, 0.1107585951685905, 0.4611858129501343]","[-32.625, -38.9375, -12.25]","[3.537299871444702, 4.730199813842773, 6.1331000328063965]","[-0.6913074851036072, 0.413555771112442, 0.3977954387664795]","[-3.1155998706817627, 6.978799819946289, 6.144700050354004]",,,
"[-0.9291800856590272, 8.87428092956543, 8.568666458129883]","[0.4826239943504333, 0.228303000330925, 0.7797049880027771, 0.3271239995956421, -2.058680295944214, -0.819038450717926, 3.082602500915528]","[9.125, -48.5, -13.375]","[-0.3139149248600006, 0.2250602096319198, 0.2605776488780975]","[-31.1875, -39.1875, -10.875]","[4.365200042724609, -1.0540999174118042, -3.062000036239624]","[-0.4400498569011688, -0.061941735446453, 0.4441339373588562]","[-3.139299869537353, 7.163599967956543, 5.9156999588012695]",,,
"[2.3811676502227783, 7.991519451141357, 3.426504850387573]","[0.4874739944934845, 0.248318001627922, 0.7774749994277954, 0.3102219998836517, -2.0737626552581787, -0.8102750778198242, 3.019904851913452]","[10.0625, -48.75, -12.375]","[0.1123992055654525, 0.1301492005586624, 0.4572762548923492]","[-30.25, -39.4375, -9.875]","[1.767699956893921, -3.103600025177002, -1.2250999212265017]","[-0.0156032433733344, 0.5663593411445618, 0.3306002616882324]","[-3.258299827575684, 7.104699611663818, 5.922499656677246]",,,
"[-1.5030511617660522, 13.582383155822754, 9.993263244628906]","[0.4995670020580292, 0.259658008813858, 0.7746729850769043, 0.2879070043563843, -2.063269853591919, -0.7831294536590576, 2.9791154861450195]","[12.25, -47.8125, -12.375]","[0.2488664984703064, -0.4377460181713104, 0.3483153581619262]","[-28.0625, -38.5, -9.875]","[1.6581000089645386, 3.937299966812134, 2.6821999549865723]","[0.2901086211204529, 0.3065496385097503, 0.1423316001892089]","[-3.2860000133514404, 6.918599605560303, 6.1240997314453125]",,,
"[-1.6870311498641968, 11.886455535888672, 4.647432804107666]","[0.5168650150299072, 0.2794739902019501, 0.7618770003318787, 0.2725569903850555, -2.0338261127471924, -0.781310498714447, 2.9372129440307617]","[12.3125, -47.75, -13.0625]","[-0.2438748627901077, 0.2777866125106811, 0.3756646811962127]","[-28.0, -38.4375, -10.5625]","[4.09060001373291, 0.4391999840736389, 1.468699932098389]","[-0.2957809567451477, 0.1308298856019973, 0.2480985522270202]","[-3.1098999977111816, 6.905900001525879, 6.229399681091309]",,,
"[0.1941505968570709, 6.577963829040527, 5.718972206115723]","[0.5097829699516296, 0.3217079937458038, 0.7535560131072998, 0.262253999710083, -2.090041399002075, -0.8084949851036072, 2.821241617202759]","[13.875, -47.5625, -11.6875]","[-0.6956184506416321, -0.0278380010277032, 0.8474271893501282]","[-26.4375, -38.25, -9.1875]","[1.2717000246047974, 4.439899921417236, 3.142400026321411]","[-0.5889438986778259, 0.0947364717721939, 0.7469485402107239]","[-3.360599994659424, 7.092599868774414, 5.8796000480651855]",,,
"[-1.316150188446045, 12.657617568969728, 3.612294912338257]","[0.5232669711112976, 0.3363589942455292, 0.7467290163040161, 0.2354770004749298, -2.0721547603607178, -0.780572235584259, 2.773143768310547]","[16.125, -46.9375, -11.5625]","[0.3744778335094452, 0.6466096043586731, 0.367915391921997]","[-24.1875, -37.625, -9.0625]","[5.555299758911133, 2.0820000171661377, -4.619499683380127]","[0.1914451718330383, 0.2179218083620071, 0.3826459944248199]","[-3.34879994392395, 6.900799751281738, 6.110199928283691]",,,"[45.0, 1.5, 49.11414337158203, 16.066999435424805, 4.773839950561523, 263.2567443847656, 728.5810592863709, 18.8987205, 49.641398]"
"[-0.2452620267868042, 9.918631553649902, 2.2623291015625]","[0.536745011806488, 0.375806987285614, 0.72222501039505, 0.2215009927749633, -2.0620017051696777, -0.8086738586425781, 2.683967351913452]","[17.0, -46.4375, -10.875]","[-0.8050330877304077, 1.108755350112915, 0.3433760702610016]","[-23.3125, -37.125, -8.375]","[2.0267999172210693, 3.91890001296997, -0.7924999594688416]","[-1.0517703294754028, 0.9551488757133484, 0.4472057223320007]","[-3.19379997253418, 7.093799591064453, 5.970399856567383]",,,
"[-1.658971071243286, 4.680644989013672, 7.9984917640686035]","[0.5488280057907104, 0.4171450138092041, 0.69507896900177, 0.2040610015392303, -2.058355569839477, -0.8353907465934753, 2.582392930984497]","[18.1875, -46.5, -10.8125]","[-0.6907140612602234, 0.7948753237724304, 0.4454952776432037]","[-22.125, -37.1875, -8.3125]","[3.3860998153686523, 2.10290002822876, -1.1836999654769895]","[-0.36166712641716, 0.7690618634223938, 0.523127555847168]","[-3.082099914550781, 7.272199630737305, 5.8125]",,,
"[0.9212888479232788, 12.641241073608398, 5.180066108703613]","[0.5524370074272156, 0.4405179917812347, 0.6801720261573792, 0.1952469944953918, -2.066541910171509, -0.851576566696167, 2.520192146301269]","[19.25, -45.9375, -9.4375]","[-0.3760137259960174, 0.317318320274353, 0.114004909992218]","[-21.0625, -36.625, -6.9375]","[2.1710000038146973, 5.076600074768066, -2.211199998855591]","[-0.5102295279502869, 0.4288099408149719, 0.2716081440448761]","[-3.073199987411499, 7.377699851989746, 5.682799816131592]",,,
"[-1.4276145696640017, 7.869664669036865, 6.545977115631104]","[0.5617790222167969, 0.450996994972229, 0.6633989810943604, 0.2022529989480972, -2.042264461517334, -0.8868261575698853, 2.5137939453125]","[19.0, -46.0625, -8.9375]","[-0.5874080061912537, 0.041678462177515, -0.2038020938634872]","[-21.3125, -36.75, -6.4375]","[-0.0392000004649162, 8.099499702453613, 1.3734999895095823]","[-0.4576427936553955, -0.1266759932041168, -0.1513724029064178]","[-2.8143999576568604, 7.600800037384033, 5.520499706268311]",,,
"[1.836735725402832, 6.48753023147583, 10.539629936218262]","[0.5779659748077393, 0.4496090114116668, 0.6474549770355225, 0.2112050056457519, -1.980725884437561, -0.916060507297516, 2.553032875061035]","[17.0, -46.625, -9.75]","[-0.8299564123153687, -0.4315501153469085, -0.1396787017583847]","[-23.3125, -37.3125, -7.25]","[2.056299924850464, 1.517899990081787, -1.0835000276565552]","[-0.1262396574020385, 0.0360235944390296, -0.2600715160369873]","[-2.379999876022339, 7.77869987487793, 5.47689962387085]",,,
"[-1.4860810041427612, 9.138466835021973, 4.734543323516846]","[0.5961580276489258, 0.4572199881076813, 0.6245589852333069, 0.213237002491951, -1.916937232017517, -0.9467297196388244, 2.5684401988983154]","[16.125, -47.4375, -8.1875]","[-0.0876504331827163, 0.5565156936645508, -0.2948733866214752]","[-24.1875, -38.125, -5.6875]","[1.0418999195098877, 1.5835999250411987, 2.582200050354004]","[-0.0279950816184282, 0.686211109161377, -0.2860071063041687]","[-1.9440999031066888, 7.958199977874756, 5.390500068664551]",,,
"[1.1145296096801758, 8.880908012390137, 6.189336776733398]","[0.6211069822311401, 0.4530960023403168, 0.5994259715080261, 0.2227479964494705, -1.8045145273208616, -0.9788998365402222, 2.643617391586304]","[14.25, -48.25, -8.375]","[-0.2900737226009369, 0.3985284864902496, -0.5005953311920166]","[-26.0625, -38.9375, -5.875]","[1.208299994468689, 2.7960000038146973, -0.8017999529838562]","[-0.2503325641155243, 0.3783524632453918, -0.4450066089630127]","[-1.2670999765396118, 8.138400077819824, 5.3225998878479]",,,
"[0.6050626635551453, 11.352720260620115, 6.619546413421631]","[0.6374459862709045, 0.4441680014133453, 0.5824170112609863, 0.239095002412796, -1.707620620727539, -1.0061393976211548, 2.733106136322021]","[11.3125, -49.75, -8.0625]","[-0.4006577730178833, -0.1173733919858932, -0.5408949851989746]","[-29.0, -40.4375, -5.5625]","[1.588499903678894, 1.306399941444397, 1.5188000202178955]","[-0.2272593230009079, -0.0079936077818274, -0.5368283987045288]","[-0.7157999873161316, 8.28439998626709, 5.198699951171875]",,,
"[-0.7797723412513733, 9.64071273803711, 6.820802688598633]","[0.6526849865913391, 0.4179779887199402, 0.5758330225944519, 0.2602140009403229, -1.5943408012390137, -1.0071181058883667, 2.8731799125671387]","[7.625, -50.75, -8.25]","[0.205547422170639, -0.2521128058433532, -0.8351575136184692]","[-32.6875, -41.4375, -5.75]","[1.1431999206542969, 0.1636999994516372, -0.5995999574661255]","[0.0895528420805931, -0.2779611349105835, -0.8198683857917786]","[-0.1232999935746193, 8.28950023651123, 5.238199710845947]",,,
"[0.672109842300415, 7.874960422515869, 5.680253028869629]","[0.6668859720230103, 0.3782129883766174, 0.5762670040130615, 0.2830759882926941, -1.4813261032104492, -0.9803720712661744, 3.036596775054932]","[4.3125, -50.6875, -9.6875]","[0.005410520825535, -0.3846531212329864, -0.8827351927757263]","[-36.0, -41.375, -7.1875]","[-2.0665998458862305, 0.5618000030517578, -0.2400999963283538]","[0.0247662216424942, -0.2888694405555725, -0.8121540546417236]","[0.4876999855041504, 8.14639949798584, 5.4375996589660645]",left,STOP,"[45.0, 1.5, 50.34626388549805, 17.94300079345703, 3.556391954421997, 232.05032348632807, 728.3237815126777, 18.8986608, 49.6413838]"
"[1.2053369283676147, 5.364831447601318, 5.529504299163818]","[0.6691049933433533, 0.3617559969425201, 0.5661270022392273, 0.3176949918270111, -1.388535976409912, -1.0043567419052124, -3.112624406814575]","[0.125, -50.875, -8.1875]","[-0.2751685976982116, -0.1054353415966034, -0.6599264144897461]","[-40.1875, -41.5625, -5.6875]","[-0.0024999999441206, -3.793299913406372, -0.2032999992370605]","[-0.2882760167121887, -0.006492624990642, -0.6738541722297668]","[0.9537999629974364, 8.274999618530273, 5.175299644470215]",right,START,
"[-1.3404847383499146, 10.84583854675293, 5.899466514587402]","[0.6782400012016296, 0.3508079946041107, 0.5587800145149231, 0.3235540091991424, -1.331753134727478, -0.992609679698944, -3.0557682514190674]","[-1.6875, -51.5, -8.1875]","[0.3530451953411102, 0.3846705555915832, -0.2343802601099014]","[-42.0, -42.1875, -5.6875]","[-2.00440001487732, 4.575200080871582, -0.7056999802589417]","[-0.0132645023986697, 0.1962448209524154, -0.3414038419723511]","[1.268899917602539, 8.212599754333496, 5.206899642944336]",,,
"[-0.7410341501235962, 10.294530868530272, 5.122701168060303]","[0.6918370127677917, 0.3406110107898712, 0.5467389822006226, 0.3262220025062561, -1.2625337839126587, -0.9755513668060304, -3.000347375869751]","[-3.375, -50.8125, -8.6875]","[-0.1070759519934654, 0.1033060401678085, -0.3203202784061432]","[-43.6875, -41.5, -6.1875]","[0.9401999711990356, 1.833699941635132, -2.4542999267578125]","[-0.0472809709608554, -0.666663408279419, -0.452040284872055]","[1.668299913406372, 8.119999885559082, 5.2393999099731445]",,,
"[-0.7379600405693054, 7.818763732910156, 1.983739733695984]","[0.6890209913253784, 0.3227579891681671, 0.5489910244941711, 0.3459540009498596, -1.230371594429016, -0.9695396423339844, -2.9235668182373047]","[-5.0, -51.0625, -8.125]","[0.0690801292657852, -0.6355441808700562, -0.4663694202899933]","[-45.3125, -41.75, -5.625]","[-4.941199779510498, -8.959599494934082, 0.9000999927520752]","[-0.0486772321164608, -0.0974766388535499, -0.8066911697387695]","[1.852099895477295, 8.086799621582031, 5.229000091552734]",,,
"[-0.0863636508584022, -0.1581896990537643, 3.90992283821106]","[0.6938430070877075, 0.2924880087375641, 0.5507940053939819, 0.3600780069828033, -1.1892368793487549, -0.9315390586853028, -2.8395416736602783]","[-8.0, -51.0, -9.125]","[-0.024207716807723, -0.2788861691951751, -0.7027568221092224]","[-48.3125, -41.6875, -6.625]","[-3.149399995803833, 4.858699798583984, -0.3206000030040741]","[0.3045599460601806, -0.6243740916252136, -1.1681838035583496]","[2.178499937057495, 7.870199680328369, 5.429800033569336]",,,
"[1.804299116134644, 10.203369140625, 2.4305169582366943]","[0.6986179947853088, 0.2338760048151016, 0.5643079876899719, 0.3725450038909912, -1.1790679693222046, -0.8438994288444519, -2.74520206451416]","[-14.25, -47.6875, -12.0625]","[0.1286656707525253, -0.9671567678451538, -1.11091947555542]","[-54.5625, -38.375, -9.5625]","[-0.2226999998092651, 3.361299991607666, -2.9930999279022217]","[-0.2164906412363052, -0.0752236917614936, -1.0547548532485962]","[2.488100051879883, 7.327899932861328, 6.023299694061279]",,,
"[-0.9096242785453796, 6.494521141052246, 5.876998901367188]","[0.691340982913971, 0.1970890015363693, 0.559673011302948, 0.4122709929943084, -1.1200904846191406, -0.8241714239120483, -2.601166248321533]","[-17.75, -46.4375, -14.0]","[0.0104719754308462, -0.2529854774475097, -0.9944885969161988]","[-58.0625, -37.125, -11.5]","[-2.1166000366210938, 5.599699974060059, -2.8962998390197754]","[-0.288607656955719, -0.5590987801551819, -0.6142511963844299]","[2.9011998176574707, 7.19789981842041, 5.995199680328369]",,,
"[-4.784448146820068, -2.179882287979126, 8.397164344787598]","[0.6890519857406616, 0.1657309979200363, 0.5566530227661133, 0.433447003364563, -1.0898325443267822, -0.7908534407615662, -2.51419734954834]","[-19.0, -46.625, -12.9375]","[-0.6780604124069214, -0.1598197966814041, -0.7118674516677856]","[-59.3125, -37.3125, -10.4375]","[-5.995100021362305, 1.4026999473571775, -0.8086000084877014]","[0.4114788174629211, -0.1542347520589828, -0.1052084490656852]","[3.1903998851776123, 6.971999645233154, 6.113999843597412]",,,
