TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-0.8031588792800903, 14.197443008422852, 0.8057158589363098]","[0.1807329952716827, -0.1585189998149871, 0.7348529696464539, 0.634190022945404, -1.8430142402648928, -1.064968466758728, -1.8754632472991943]","[-10.3125, -41.75, -24.375]","[0.0937241837382316, 1.91670310497284, 1.7641264200210571]","[-52.625, -37.0625, -19.375]","[3.2191998958587646, -3.2535998821258545, 0.3364000022411346]","[0.0893085002899169, 1.9423943758010864, 1.7658543586730957]","[-1.2774999141693115, 8.57859992980957, 4.576600074768066]",,,
"[1.3378607034683228, 6.289232730865479, 3.482529401779175]","[0.2525410056114197, -0.08644899725914, 0.7718480229377747, 0.5770599842071533, -1.96982216835022, -1.0105822086334229, -2.214850664138794]","[-7.75, -42.375, -23.9375]","[0.120200827717781, 1.5363783836364746, 1.271210551261902]","[-50.0625, -37.6875, -18.9375]","[5.211699962615967, -3.100299835205078, -0.1237000003457069]","[0.1157851442694664, 1.5620871782302856, 1.2729558944702148]","[-2.024499893188477, 8.307600021362305, 4.801499843597412]",,,
"[-2.974153995513916, 7.726864814758301, 3.6003239154815674]","[0.3149619996547699, -0.0341410003602504, 0.787077009677887, 0.5292829871177673, -1.9966773986816408, -0.9469997882843018, -2.4170401096343994]","[-5.25, -44.3125, -22.125]","[-0.2365444749593734, 1.1280063390731812, 1.0832735300064087]","[-47.5625, -39.625, -17.125]","[3.3666999340057373, -4.076299667358398, -3.009999990463257]","[-0.2409601509571075, 1.153697490692139, 1.0850188732147217]","[-2.3664000034332275, 7.959699630737305, 5.21649980545044]",,,
"[2.400148868560791, 3.234997510910034, 5.009953022003174]","[0.3527759909629822, 0.022673999890685, 0.7981259822845459, 0.4878830015659332, -2.0411362648010254, -0.9186481833457948, -2.609246253967285]","[-2.8125, -43.6875, -22.75]","[-0.077003926038742, 0.3756123185157776, 0.5638460516929626]","[-45.125, -39.0, -17.75]","[0.9809999465942384, 7.288399696350098, -5.638700008392334]","[-0.0814021527767181, 0.4013035595417022, 0.5655913949012756]","[-2.697199821472168, 7.794099807739258, 5.305299758911133]",,,
"[0.2855516374111175, 11.875202178955078, 3.0157268047332764]","[0.375434011220932, 0.0398509986698627, 0.8050779700279236, 0.4575029909610748, -2.055973052978516, -0.8734889030456543, -2.691516399383545]","[-0.9375, -44.125, -22.625]","[0.4007624983787536, -0.3792251348495483, 0.6119648218154907]","[-43.25, -39.4375, -17.625]","[1.4559999704360962, 2.3870999813079834, -1.5399999618530271]","[0.3963468074798584, -0.3535164296627044, 0.6136926412582397]","[-2.936800003051758, 7.517499923706055, 5.5706000328063965]",,,
"[4.0461530685424805, 4.157684803009033, 9.032633781433104]","[0.3961459994316101, 0.0555040016770362, 0.8091539740562439, 0.4304139912128448, -2.059691905975342, -0.8338404297828674, -2.758514404296875]","[-1.5625, -43.25, -23.3125]","[0.9749060273170472, 0.2800206243991852, 0.3539876639842987]","[-43.875, -38.5625, -18.3125]","[3.5560998916625977, -5.212399959564209, -0.6893999576568604]","[0.970490336418152, 0.3057118654251098, 0.3557155430316925]","[-3.0951998233795166, 7.261999607086182, 5.818299770355225]",,,
"[0.6243695020675659, 7.2245707511901855, 8.037698745727539]","[0.4183999896049499, 0.0726059973239898, 0.8012099862098694, 0.4215820133686065, -2.020962238311768, -0.8275978565216064, -2.7846381664276123]","[-0.4375, -44.875, -20.9375]","[-0.4766843318939209, -0.3706904649734497, 0.507978081703186]","[-42.75, -40.1875, -15.9375]","[0.2295999974012375, 12.245399475097656, 2.282599925994873]","[-0.4810999929904938, -0.344999223947525, 0.509723424911499]","[-2.887199878692627, 7.220699787139893, 5.974499702453613]",,,
"[0.9854055047035216, 12.992499351501465, 2.4514424800872803]","[0.4152339994907379, 0.1130919978022575, 0.7966129779815674, 0.4244959950447082, -2.051260709762573, -0.8792132139205933, -2.867945671081543]","[0.0, -45.6875, -18.5625]","[-0.1973618268966674, -0.2306278049945831, 0.5835857391357422]","[-42.3125, -41.0, -13.5625]","[0.9488999843597412, 3.4494998455047607, 4.966599941253662]","[-0.2017775177955627, -0.2049365639686584, 0.585313618183136]","[-2.8905999660491943, 7.553400039672852, 5.546099662780762]",,,
"[-1.835663199424744, 19.663463592529297, 1.2697409391403198]","[0.4097319841384887, 0.1408820003271103, 0.7996839880943298, 0.4156639873981476, -2.105414628982544, -0.8950612545013428, -2.956191301345825]","[1.875, -46.4375, -17.6875]","[-0.3847927451133728, 0.6961944103240967, -0.0870919302105903]","[-40.4375, -41.75, -12.6875]","[3.409600019454956, -8.33799934387207, 0.8021999597549438]","[-0.3891909718513489, 0.721885621547699, -0.0853640511631965]","[-3.125200033187866, 7.651599884033203, 5.2778000831604]",,,
"[1.3253055810928345, 11.623753547668455, 3.4103007316589355]","[0.4200699925422668, 0.156139999628067, 0.7964630126953125, 0.4059650003910064, -2.1003634929656982, -0.8912400603294373, -2.994112253189087]","[1.25, -46.0625, -18.8125]","[-0.5059534907341003, 0.4561417996883392, 0.211359366774559]","[-41.0625, -41.375, -13.8125]","[6.869199752807617, 1.0800999402999878, 1.732100009918213]","[-0.5103517174720764, 0.4818330407142639, 0.2131046950817108]","[-3.1131999492645264, 7.6280999183654785, 5.318699836730957]",,,"[45.0, 1.5, 29.154821395874023, 13.392000198364258, 5.518959045410156, 270.1593017578125, 729.6741770589724, 18.899065, 49.6413036]"
"[0.5271266102790833, 6.637253761291504, 3.8486697673797607]","[0.4360879957675934, 0.1687420010566711, 0.7899489998817444, 0.3966509997844696, -2.073190689086914, -0.8848828673362732, -3.015974521636963]","[2.1875, -46.5, -16.75]","[-0.3065496385097503, 0.2462834119796753, 0.3514918684959411]","[-40.125, -41.8125, -11.75]","[4.236299991607666, 3.21809983253479, 1.1855000257492063]","[-0.3109652996063232, 0.2719746530056, 0.3532371819019317]","[-2.990900039672852, 7.588799953460693, 5.443699836730957]",,,
"[-2.591005086898804, 12.286937713623049, 5.392001152038574]","[0.4403870105743408, 0.1982070058584213, 0.7844319939613342, 0.389151006937027, -2.093568086624145, -0.9028584957122804, -3.0902364253997803]","[2.875, -46.625, -16.375]","[-0.156503677368164, 0.735743522644043, 0.114964835345745]","[-39.4375, -41.9375, -11.375]","[2.287299871444702, -0.1872999966144561, 1.1900999546051023]","[-0.1609019041061401, 0.76143479347229, 0.1166927143931388]","[-3.032599925994873, 7.699199676513672, 5.262599945068359]",,,
"[-0.804145336151123, 10.069973945617676, 7.403149604797363]","[0.4567739963531494, 0.2202370017766952, 0.7751129865646362, 0.3768959939479828, -2.074290037155152, -0.9034568071365356, -3.136914253234864]","[3.9375, -46.625, -15.8125]","[-0.5788558721542358, 0.3194301724433899, 0.3869918584823608]","[-38.375, -41.9375, -10.8125]","[5.105400085449219, 1.378000020980835, 1.5877000093460083]","[-0.5832715630531311, 0.3451214134693146, 0.3887197375297546]","[-2.928299903869629, 7.7027997970581055, 5.316099643707275]",,,
"[-1.297685980796814, 8.74720573425293, 3.802863836288452]","[0.4697420001029968, 0.2464900016784668, 0.7671120166778564, 0.360725998878479, -2.073447227478028, -0.902708888053894, 3.078151226043701]","[5.0625, -46.875, -14.4375]","[-0.3633601069450378, 0.6757915019989014, 0.2248507738113403]","[-37.25, -42.1875, -9.4375]","[4.358399868011475, -0.23539999127388, -2.420799970626831]","[-0.3677757680416107, 0.7014827132225037, 0.2265961021184921]","[-2.9265999794006348, 7.698299884796143, 5.323599815368652]",,,
"[-0.6658275127410889, 9.686347007751465, 6.012922763824463]","[0.4718919992446899, 0.2734040021896362, 0.7605839967727661, 0.3522469997406006, -2.0990123748779297, -0.9171324968338012, 3.0039286613464355]","[4.9375, -46.5625, -14.125]","[0.4366464614868164, 0.4721988141536712, -0.0373151376843452]","[-37.375, -41.875, -9.125]","[1.5638999938964844, 2.090100049972534, 2.29259991645813]","[0.4322308003902435, 0.4978900849819183, -0.0355698093771934]","[-3.005499839782715, 7.785099983215332, 5.150599956512451]",,,
"[-2.1351873874664307, 9.492684364318848, 4.905585289001465]","[0.4843379855155945, 0.2770600020885467, 0.7566739916801453, 0.3407320082187652, -2.072714328765869, -0.901127815246582, 2.997342586517334]","[6.375, -46.375, -15.0]","[-0.0997455641627311, 0.236753910779953, 0.4388630390167236]","[-35.9375, -41.6875, -10.0]","[6.821799755096436, -0.372899979352951, -3.8457999229431152]","[-0.1041612476110458, 0.2624451518058777, 0.4405909180641174]","[-2.9285998344421387, 7.688599586486816, 5.336400032043457]",,,
"[0.6542012095451355, 11.986790657043455, 8.231935501098633]","[0.4923999905586242, 0.2941209971904754, 0.753233015537262, 0.3219830095767975, -2.0790789127349854, -0.8862513303756714, 2.940991163253784]","[7.25, -46.625, -14.8125]","[-0.137654110789299, 0.1188045591115951, 0.2860245704650879]","[-35.0625, -41.9375, -9.8125]","[1.9684998989105225, 0.1401000022888183, 2.634199857711792]","[-0.1420698016881942, 0.144495815038681, 0.2877698838710785]","[-3.0177998542785645, 7.5971999168396, 5.416999816894531]",,,
"[-1.9552104473114007, 9.105924606323242, 5.581774711608887]","[0.5081890225410461, 0.3078300058841705, 0.7437520027160645, 0.3062939941883087, -2.051460027694702, -0.8764703869819641, 2.910447597503662]","[8.5625, -46.5, -13.375]","[-0.5103691816329956, 0.7398974299430847, 0.2657263875007629]","[-33.75, -41.8125, -8.375]","[6.176699638366699, -0.602899968624115, 4.517299652099609]","[-0.5147848725318909, 0.7655887007713318, 0.2674542665481567]","[-2.9012999534606934, 7.536200046539307, 5.563899993896484]",,,
"[0.6551206111907959, 7.230259418487549, 7.086338996887207]","[0.5137209892272949, 0.3428719937801361, 0.7284070253372192, 0.2965649962425232, -2.0687105655670166, -0.9016011357307434, 2.822176694869995]","[8.625, -47.125, -12.75]","[0.0213802829384803, 0.4930205941200256, -0.0450294949114322]","[-33.6875, -42.4375, -7.75]","[3.758599996566773, -0.8072999715805054, -0.186599999666214]","[0.0169645994901657, 0.5187118649482727, -0.0433016195893287]","[-2.905400037765503, 7.691499710083008, 5.344899654388428]",,,
"[1.0332320928573608, 11.317161560058594, 3.9437193870544434]","[0.5286669731140137, 0.3581239879131317, 0.712805986404419, 0.2901110053062439, -2.03407621383667, -0.91447514295578, 2.801058769226074]","[6.9375, -46.375, -14.25]","[0.5007175207138062, 0.4831944108009338, -0.2969503104686737]","[-35.375, -41.6875, -9.25]","[2.13479995727539, 1.5861999988555908, 1.5898000001907349]","[0.4963018298149109, 0.5088856220245361, -0.2952049970626831]","[-2.67419981956482, 7.769199848175049, 5.3531999588012695]",,,"[45.0, 1.5, 28.461275100708008, 13.550999641418455, 4.716590404510498, 243.9974670410156, 729.4084924766794, 18.8989893, 49.641294]"
"[1.322221755981445, 10.137049674987791, 8.294185638427734]","[0.5552639961242676, 0.342954009771347, 0.7016940116882324, 0.2858119904994964, -1.9314898252487185, -0.8978123068809509, 2.8755245208740234]","[4.875, -46.3125, -14.8125]","[-0.3069161474704742, 0.2698453664779663, -0.3429920971393585]","[-37.4375, -41.625, -9.8125]","[2.3043999671936035, 4.187699794769287, -1.1200000047683716]","[-0.3113143742084503, 0.295536607503891, -0.3412642180919647]","[-2.157299995422364, 7.668399810791016, 5.719299793243408]",,,
"[0.8329427242279053, 6.520023822784424, 3.562734842300415]","[0.5726230144500732, 0.3466759920120239, 0.6821249723434448, 0.2943159937858581, -1.8587785959243768, -0.9248822331428528, 2.913872241973877]","[3.6875, -47.0, -13.1875]","[-0.0637917816638946, 0.3727150559425354, -0.1531002819538116]","[-38.625, -42.3125, -8.1875]","[0.6663999557495117, -0.623199999332428, -1.2271000146865845]","[-0.0682074651122093, 0.3984062969684601, -0.1513549536466598]","[-1.6764999628067017, 7.831099987030029, 5.6596999168396]",,,
"[-0.0787883922457695, 10.579401969909668, 2.515664339065552]","[0.5832340121269226, 0.3562560081481933, 0.6640579700469971, 0.3032230138778686, -1.8092679977416992, -0.9584063291549684, 2.9322633743286133]","[3.125, -47.3125, -12.75]","[-0.022183135151863, 0.3517885506153106, -0.0606676451861858]","[-39.1875, -42.625, -7.75]","[1.0667999982833862, -4.680500030517578, -0.2603999972343445]","[-0.0265988186001777, 0.3774798214435577, -0.0589397698640823]","[-1.3314999341964722, 8.024499893188477, 5.477499961853027]",,,
"[1.5067381858825684, 7.436725616455078, 2.6722450256347656]","[0.5932300090789795, 0.3559750020503998, 0.6555889844894409, 0.302590012550354, -1.7691320180892944, -0.9598393440246582, 2.9526619911193848]","[2.4375, -47.25, -13.25]","[0.1302015632390976, 0.1958084851503372, 0.1775697916746139]","[-39.875, -42.5625, -8.25]","[0.0885000005364418, -0.5304999947547913, 1.270900011062622]","[0.1258033365011215, 0.2214997410774231, 0.1793151199817657]","[-1.1083999872207642, 8.032599449157715, 5.515199661254883]",,,
"[-1.0844392776489258, 8.921581268310547, 5.7357988357543945]","[0.5994539856910706, 0.3591089844703674, 0.6511330008506775, 0.2961730062961578, -1.7550889253616333, -0.9548630714416504, 2.945481061935425]","[2.4375, -46.8125, -14.1875]","[0.6978349685668945, 0.3603232204914093, -0.5177344679832458]","[-39.875, -42.125, -9.1875]","[3.283900022506714, -1.4732999801635742, -1.1761000156402588]","[0.693419337272644, 0.386014461517334, -0.5159891247749329]","[-1.0382000207901, 8.004499435424805, 5.569499969482422]",,,
"[0.6102915406227112, 12.155075073242188, 6.308865070343018]","[0.6070050001144409, 0.3398279845714569, 0.6563180088996887, 0.2920730113983154, -1.72415030002594, -0.9205590486526488, 2.9898791313171387]","[0.8125, -46.875, -16.1875]","[0.0153938038274645, -0.112067587673664, -0.3314903974533081]","[-41.5, -42.1875, -11.1875]","[4.084199905395508, 2.9228999614715576, -4.003699779510498]","[0.0109781213104724, -0.0863763466477394, -0.3297625184059143]","[-0.9067999720573424, 7.805500030517578, 5.866999626159668]",,,
"[0.7416661977767944, 6.09777307510376, 6.410427093505859]","[0.6150979995727539, 0.3208009898662567, 0.6558259725570679, 0.2977109849452972, -1.6776368618011477, -0.9029242396354676, 3.0534188747406006]","[-1.875, -46.5, -16.0]","[-0.2583261728286743, 0.4682369232177734, -0.6932971477508545]","[-44.1875, -41.8125, -11.0]","[1.265399932861328, 0.0377999991178512, -3.577299833297729]","[-0.2627243995666504, 0.4939281642436981, -0.6915692687034607]","[-0.647599995136261, 7.699599742889404, 6.038699626922607]",,,
"[0.3524264693260193, 2.927562713623047, 5.027766227722168]","[0.628525972366333, 0.3126389980316162, 0.6378399729728699, 0.3168140053749084, -1.5859780311584473, -0.922571301460266, 3.140639305114746]","[-4.5, -46.875, -15.5625]","[-0.2086192071437835, -0.3011914789676666, -0.5077162981033325]","[-46.8125, -42.1875, -10.5625]","[0.5507999658584595, -0.8938999772071838, 0.0028999999631196]","[-0.2130174338817596, -0.2755002081394195, -0.5059884190559387]","[-0.0898000001907348, 7.817399978637695, 5.920199871063232]",,,
"[0.7590194344520569, 7.231465816497803, 3.3284575939178467]","[0.6280649900436401, 0.2944909930229187, 0.6333029866218567, 0.3431249856948852, -1.529693603515625, -0.9348720908164978, -3.0437705516815186]","[-6.375, -45.9375, -15.6875]","[0.2283588796854019, -0.3260798752307892, -0.2710496187210083]","[-48.6875, -41.25, -10.6875]","[0.2116999924182891, 0.1516999900341034, 0.0938999950885772]","[0.2239431887865066, -0.3003886044025421, -0.2693217694759369]","[0.2392999976873397, 7.889599800109863, 5.819399833679199]",left,STOP,
"[0.5234299302101135, 8.937287330627441, 4.4106268882751465]","[0.6262210011482239, 0.2685759961605072, 0.6412050127983093, 0.3529419898986816, -1.5163322687149048, -0.909166932106018, -2.9820375442504883]","[-7.25, -45.5625, -16.8125]","[0.1112647429108619, -0.2958682179450989, -0.405911237001419]","[-49.5625, -40.875, -11.8125]","[0.7506999969482422, 0.8629999756813049, -1.9071999788284304]","[0.1068490594625473, -0.2701769769191742, -0.4041658937931061]","[0.3278999924659729, 7.737299919128418, 6.016200065612793]",right,START,"[45.0, 1.5, 27.05040168762207, 13.829999923706056, 4.881322860717773, 208.6396026611328, 729.0112886857241, 18.898941, 49.6412618]"
"[-0.767466127872467, 9.953941345214844, 7.004074096679688]","[0.6255769729614258, 0.2471120059490203, 0.6454979777336121, 0.3618279993534088, -1.5000866651535034, -0.8887646794319153, -2.9278998374938965]","[-8.125, -45.0, -17.9375]","[-0.2360034137964248, 0.024207716807723, -0.2393369972705841]","[-50.4375, -40.3125, -12.9375]","[0.5830999612808228, 4.164899826049805, -1.714100003242493]","[-0.2404191046953201, 0.0498989634215831, -0.2376091182231903]","[0.4366999864578247, 7.612799644470215, 6.166299819946289]",,,
"[0.6684132218360901, 4.9307146072387695, 4.393340587615967]","[0.6269879937171936, 0.2394440025091171, 0.6412659883499146, 0.3719249963760376, -1.4706740379333496, -0.8903034329414368, -2.885631561279297]","[-8.9375, -45.0, -16.1875]","[-0.2301565706729889, -0.2051983624696731, -0.0783303752541542]","[-51.25, -40.3125, -11.1875]","[-0.9990999698638916, 0.644599974155426, -0.9807999730110168]","[-0.2345547974109649, -0.1795071065425872, -0.076602503657341]","[0.6166999936103821, 7.622299671173096, 6.139100074768066]",,,
"[-0.2020706236362457, 11.227705001831056, 5.528585433959961]","[0.6203330159187317, 0.2449810057878494, 0.6368100047111511, 0.3868379890918731, -1.45654034614563, -0.921689748764038, -2.8600871562957764]","[-10.9375, -44.9375, -16.5625]","[0.3709522783756256, -0.2973517477512359, -0.4424409568309784]","[-53.25, -40.25, -11.5625]","[-0.9699999690055848, -1.7418999671936035, -1.40749990940094]","[0.3665365874767303, -0.2716605067253113, -0.4406956434249878]","[0.6757999658584595, 7.812199592590332, 5.889199733734131]",,,
"[-0.7343016266822815, 4.881633758544922, 2.4752118587493896]","[0.6207349896430969, 0.2203509956598281, 0.640110969543457, 0.3954609930515289, -1.4371569156646729, -0.8944054245948792, -2.801424264907837]","[-11.5625, -44.375, -18.0]","[-0.4381823539733886, -0.2317971736192703, -0.2674019038677215]","[-53.875, -39.6875, -13.0]","[1.162999987602234, 3.257299900054932, -1.0825999975204468]","[-0.4425980448722839, -0.2061059325933456, -0.2656740248203277]","[0.8179000020027161, 7.647599697113037, 6.083999633789063]",,,
"[0.3090914189815521, 9.87553596496582, 4.147370338439941]","[0.6147410273551941, 0.1892589926719665, 0.6456040143966675, 0.4116660058498382, -1.4233437776565552, -0.8698574304580688, -2.7236547470092773]","[-12.5, -43.9375, -18.0]","[0.5484697222709656, -0.3055897057056427, -0.167411983013153]","[-54.8125, -39.25, -13.0]","[-1.1644999980926514, 3.1454999446868896, 0.9615999460220336]","[0.5440714955329895, -0.279898464679718, -0.1656666547060012]","[0.929099977016449, 7.49459981918335, 6.25600004196167]",,,
"[-1.350042462348938, 7.915929794311523, 3.585987329483032]","[0.6132090091705322, 0.1635469943284988, 0.6456980109214783, 0.4246160089969635, -1.3999634981155396, -0.846437394618988, -2.655534744262696]","[-14.125, -43.0625, -19.25]","[-0.1156280636787414, -0.2003637999296188, -0.5875476598739624]","[-56.4375, -38.375, -14.25]","[-0.2514999806880951, 0.0986999943852424, 1.94159996509552]","[-0.1200437471270561, -0.1746725440025329, -0.5858023166656494]","[1.104699969291687, 7.344399929046631, 6.403800010681152]",,,
"[1.2532401084899902, 7.71904993057251, 4.199123382568359]","[0.6079559922218323, 0.1388739943504333, 0.6521289944648743, 0.4310790002346039, -1.4075509309768677, -0.8199280500411987, -2.614788293838501]","[-15.125, -42.3125, -20.0625]","[0.1356295347213745, -0.469877541065216, -0.3327121138572693]","[-57.4375, -37.625, -15.0625]","[-2.754499912261963, 2.0485999584198, 1.7436000108718872]","[0.1312313079833984, -0.4441863000392914, -0.3309667706489563]","[1.087299942970276, 7.169600009918213, 6.601799964904785]",,,
"[-0.4427453577518463, 3.780109405517578, 4.533219814300537]","[0.6043329834938049, 0.1050819978117942, 0.6549270153045654, 0.4413709938526153, -1.4006597995758057, -0.7826213836669922, -2.5493292808532715]","[-16.4375, -41.125, -21.9375]","[-0.2101027369499206, -0.6180210709571838, -0.3463605940341949]","[-58.75, -36.4375, -16.9375]","[-4.26639986038208, 2.82289981842041, 2.649399995803833]","[-0.2145009636878967, -0.5923298597335815, -0.3446327149868011]","[1.177299976348877, 6.914999961853027, 6.853099822998047]",,,
"[-2.032313346862793, 7.461289882659912, 6.596035003662109]","[0.6197069883346558, 0.0957439988851547, 0.647159993648529, 0.4335649907588959, -1.3731082677841189, -0.747542142868042, -2.5426533222198486]","[-17.375, -40.1875, -23.0]","[0.2882760167121887, 0.1032187715172767, -0.0128281703218817]","[-59.6875, -35.5, -18.0]","[-2.196899890899658, 4.620500087738037, -0.8048999905586243]","[0.2838777899742126, 0.128910019993782, -0.0110828410834074]","[1.4124000072479248, 6.666899681091309, 7.051699638366699]",,,
"[0.8798691630363464, 7.378134727478027, 6.816522121429443]","[0.6189579963684082, 0.0863249972462654, 0.6448630094528198, 0.4399879872798919, -1.361535668373108, -0.7400529384613037, -2.5144550800323486]","[-18.5625, -39.125, -23.25]","[-0.0148527519777417, -0.2805093228816986, -0.1342856287956237]","[-60.875, -34.4375, -18.25]","[-0.7098999619483948, 0.3203999996185303, -1.6603999137878418]","[-0.0192684344947338, -0.2548180818557739, -0.1325577497482299]","[1.5042999982833862, 6.612799644470215, 7.083499908447266]",,,"[45.0, 1.5, 26.29633140563965, 13.715999603271484, 5.893537998199463, 190.66488647460932, 728.4729174794629, 18.8989213, 49.6412111]"
"[-0.3389231860637665, 7.107168674468994, 5.931299209594727]","[0.6052330136299133, 0.0791060030460357, 0.6407769918441772, 0.4656589925289154, -1.3381866216659546, -0.7649796009063721, -2.446021318435669]","[-19.5, -39.1875, -23.0]","[-0.3579146564006805, -0.1626995950937271, -0.4933696687221527]","[-61.8125, -34.5, -18.0]","[-2.091599941253662, 0.6125999689102173, -0.1074999943375587]","[-0.3623303472995758, -0.1370083391666412, -0.4916417896747589]","[1.6306999921798706, 6.791299819946289, 6.883899688720703]",,,
