TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-3.625453472137451, 10.024781227111816, 2.370623588562012]","[0.5783510208129883, 0.4325140118598938, 0.6127790212631226, 0.3208459913730621, -1.8531970977783203, -1.1050913333892822, 2.7797844409942627]","[9.0, -43.0, 3.1875]","[0.1522450745105743, 0.4711516201496124, 0.501153826713562]","[-37.4375, -59.75, 36.0625]","[-0.8910999894142151, -2.495800018310547, -3.3661999702453613]","[0.1488940417766571, 0.4969999492168426, 0.5040860176086426]","[-1.2271000146865845, 8.762299537658691, 4.2291998863220215]",,,
"[4.790711402893066, 25.45549774169922, -0.3042838871479034]","[0.5818290114402771, 0.455155998468399, 0.6107689738273621, 0.2850750088691711, -1.912368535995484, -1.0714083909988403, 2.654228687286377]","[11.8125, -41.875, 3.9375]","[-1.164570927619934, 0.295571506023407, 1.1320379972457886]","[-34.625, -58.625, 36.8125]","[10.173500061035156, 9.3371000289917, 0.6940999627113342]","[-1.167922019958496, 0.3214198350906372, 1.1349701881408691]","[-1.573099970817566, 8.609000205993652, 4.424900054931641]",,,
"[2.633650541305542, 1.9582750797271729, 6.362064361572266]","[0.5679960250854492, 0.4984990060329437, 0.5882449746131897, 0.2878290116786957, -2.0311410427093506, -1.131188988685608, 2.48581600189209]","[13.0625, -41.625, 5.0]","[0.0468969978392124, 0.5737769603729248, -0.3237934708595276]","[-33.375, -58.375, 37.875]","[2.4816999435424805, -7.020699977874756, 0.7032999992370605]","[0.0435459651052951, 0.599625289440155, -0.3208613395690918]","[-1.854099988937378, 8.874199867248535, 3.738999843597412]",,,
"[-2.1532299518585205, 3.93340516090393, 2.404372215270996]","[0.5826960206031799, 0.4991070032119751, 0.5702080130577087, 0.2936320006847381, -1.9511324167251587, -1.159286618232727, 2.5381321907043457]","[11.0625, -42.4375, 6.8125]","[-1.0461678504943848, 0.7377506494522095, -0.8004603385925293]","[-35.375, -59.1875, 39.6875]","[-2.946899890899658, -0.0245999991893768, -1.1611000299453735]","[-1.0495188236236572, 0.7635989785194397, -0.7975282073020935]","[-1.4560999870300293, 8.987899780273438, 3.642199993133545]",,,
"[-2.1072325706481934, 5.923829555511475, 5.5662031173706055]","[0.6061689853668213, 0.5080999732017517, 0.5287119746208191, 0.3079859912395477, -1.7967585325241089, -1.227530837059021, 2.632972240447998]","[10.6875, -41.875, 6.1875]","[0.2539279460906982, 0.6256482005119324, 0.2079385221004486]","[-35.75, -58.625, 39.0625]","[0.6904000043869019, -5.5177998542785645, 2.64769983291626]","[0.250576913356781, 0.651513934135437, 0.2108706831932068]","[-0.7393999695777893, 9.23449993133545, 3.216599941253662]",,,
"[-0.1394574642181396, 7.745692253112793, 4.814050197601318]","[0.6208869814872742, 0.5205860137939453, 0.5191670060157776, 0.2719460129737854, -1.7914278507232666, -1.191218018531799, 2.562273025512696]","[13.5625, -41.875, 4.625]","[0.0790634155273437, 0.7287622094154358, 0.9308364391326904]","[-32.875, -58.625, 37.5]","[5.139499664306641, 6.4151997566223145, -2.8001999855041504]","[0.0757123827934265, 0.754610538482666, 0.9337860345840454]","[-0.795199990272522, 9.108599662780762, 3.545499801635742]",,,
"[2.607534646987915, -3.857097148895264, 8.638480186462402]","[0.6157209873199463, 0.5572839975357056, 0.5099729895591736, 0.2241629958152771, -1.9283303022384644, -1.1552529335021973, 2.331693172454834]","[18.3125, -40.125, 2.5]","[0.7121641635894775, 0.423399418592453, 1.1974878311157229]","[-28.125, -56.875, 35.375]","[2.9348998069763184, -10.894100189208984, 2.3127999305725098]","[0.7088131308555603, 0.4492652118206024, 1.2004200220108032]","[-1.3853999376296997, 8.972000122070312, 3.708400011062622]",,,
"[-7.768686294555664, 1.6384001970291138, 12.37144374847412]","[0.6015499830245972, 0.5826209783554077, 0.5189070105552673, 0.1715350002050399, -2.044224977493286, -1.073703646659851, 2.153101682662964]","[20.6875, -38.375, 2.9375]","[-0.5424832105636597, 0.6562438011169434, 0.4163482785224914]","[-25.75, -55.125, 35.8125]","[-0.2114999890327453, -12.895400047302246, 3.95770001411438]","[-0.5458342432975769, 0.6820921301841736, 0.4192804396152496]","[-2.132200002670288, 8.619699478149414, 4.162099838256836]",,,
"[0.2577884793281555, 20.848106384277344, 3.97463321685791]","[0.6093739867210388, 0.6086509823799133, 0.4756329953670501, 0.1788270026445388, -2.061407327651977, -1.1479002237319946, 2.066279411315918]","[20.5625, -38.25, 3.375]","[-0.3441614806652069, 0.8365886807441711, 0.0014137167017906]","[-25.875, -55.0, 36.25]","[0.1702999919652938, -8.795599937438965, 2.608599901199341]","[-0.3475125133991241, 0.8624370098114014, 0.0043458696454763]","[-1.896199941635132, 8.942699432373047, 3.549899816513061]",,,"[45.0, 1.5, 20.48797607421875, 9.76099967956543, 9.517916679382324, 153.38919067382812, 2391.422405238264, 6.6542359, 44.5794802]"
"[-1.9034861326217647, 9.480875968933104, 3.5300493240356445]","[0.6274349689483643, 0.6190800070762634, 0.4448379874229431, 0.1586869955062866, -1.992503643035889, -1.1631208658218384, 2.0508828163146973]","[21.625, -37.8125, 2.0]","[-0.2401747554540634, 0.4530525803565979, 0.6827728152275085]","[-24.8125, -54.5625, 34.875]","[3.699899911880493, -6.168799877166748, 1.8951998949050903]","[-0.2435257881879806, 0.4789183437824249, 0.6857224106788635]","[-1.591399908065796, 9.002900123596191, 3.5473999977111816]",,,
"[4.520415306091309, 10.74014949798584, 4.306106090545654]","[0.6203110218048096, 0.6393370032310486, 0.4373030066490173, 0.1233979985117912, -2.050122737884521, -1.122300148010254, 1.929049372673035]","[24.25, -36.3125, -0.8125]","[-0.2174331247806549, 0.5181359052658081, 0.7305075526237488]","[-22.1875, -53.0625, 32.0625]","[5.765999794006348, -4.178599834442139, 2.0127999782562256]","[-0.2207841426134109, 0.5440016984939575, 0.7334396839141846]","[-1.9609999656677248, 8.836699485778809, 3.7730000019073486]",,,
"[0.1307808756828308, -3.038806915283203, 7.652539253234863]","[0.617434024810791, 0.6596750020980835, 0.4187380075454712, 0.090887002646923, -2.0786116123199463, -1.0989426374435425, 1.8223391771316528]","[25.5625, -35.4375, -1.75]","[-0.7380124926567078, 0.763860821723938, 0.2031737715005874]","[-20.875, -52.1875, 31.125]","[2.177299976348877, -6.557899951934815, -1.2078999280929563]","[-0.741363525390625, 0.7897091507911682, 0.2061233818531036]","[-2.1675000190734863, 8.734999656677246, 3.894899845123291]",,,
"[3.680012464523315, -0.985137403011322, 3.929373264312744]","[0.6279699802398682, 0.6751710176467896, 0.3809919953346252, 0.0681300014257431, -2.0524301528930664, -1.1195131540298462, 1.7529512643814087]","[25.875, -35.0, -3.625]","[-0.4352327585220337, 0.7084640264511108, -0.0135961147025227]","[-20.5625, -51.75, 29.25]","[7.414000034332275, -6.029999732971191, 1.3874999284744265]","[-0.4385837912559509, 0.7343123555183411, -0.0106465080752968]","[-1.981099963188172, 8.824899673461914, 3.790299892425537]",,,
"[5.757575988769531, -9.869943618774414, 7.53322172164917]","[0.6368079781532288, 0.6840620040893555, 0.3530069887638092, 0.0438099987804889, -2.014290809631348, -1.1247568130493164, 1.710981011390686]","[25.3125, -33.9375, -6.1875]","[0.3345447182655334, 0.042778018862009, -0.7706850171089172]","[-21.125, -50.6875, 26.6875]","[4.502299785614014, -5.503099918365479, -1.3596999645233154]","[0.3311936855316162, 0.0686263442039489, -0.7677528858184814]","[-1.8152999877929688, 8.847199440002441, 3.821199893951416]",,,
"[2.638946533203125, -0.0312970057129859, -0.6640366315841675]","[0.6528480052947998, 0.6850280165672302, 0.3215999901294708, 0.0331510007381439, -1.941092848777771, -1.157398343086243, 1.718887209892273]","[23.625, -35.1875, -4.1875]","[-1.040774703025818, -0.2272244095802307, 0.0101927230134606]","[-22.8125, -51.9375, 28.6875]","[5.613100051879883, -8.696100234985352, 7.928699970245361]","[-1.04412579536438, -0.2013586312532425, 0.0131248757243156]","[-1.4255999326705933, 8.980500221252441, 3.672499895095825]",,,
"[0.0077380598522722, 12.393355369567873, 8.923822402954102]","[0.6593719720840454, 0.6838449835777283, 0.3098829984664917, 0.0394309982657432, -1.9154561758041384, -1.1843502521514893, 1.734968662261963]","[24.625, -35.6875, -3.875]","[0.4024554789066314, -0.2803696990013122, 0.3619812726974487]","[-21.8125, -52.4375, 29.0]","[4.269199848175049, -4.444900035858154, -2.2527999877929688]","[0.3991044461727142, -0.254521369934082, 0.3649134337902069]","[-1.2487999200820925, 9.083399772644045, 3.478600025177002]",,,
"[0.4414812326431274, 12.140565872192385, 5.903622627258301]","[0.6568289995193481, 0.6826069951057434, 0.3186860084533691, 0.0325770005583763, -1.917120695114136, -1.1616878509521484, 1.7374086380004885]","[24.75, -35.25, -4.625]","[-0.0054803336970508, 0.409541517496109, 0.1212654784321785]","[-21.6875, -52.0, 28.25]","[0.8043999671936035, 10.43939971923828, -1.9138998985290527]","[-0.0088313659653067, 0.4353898465633392, 0.124197632074356]","[-1.3241000175476074, 8.997300148010254, 3.669299840927124]",,,
"[7.683568000793457, 10.056825637817385, 6.646533489227295]","[0.6510530114173889, 0.6960520148277283, 0.2999359965324402, 0.0409770011901855, -1.990711688995361, -1.196908712387085, 1.646609902381897]","[25.4375, -34.25, -3.4375]","[-0.0581369176506996, 0.3673568964004516, 0.4362275898456573]","[-21.0, -51.0, 29.4375]","[3.8529999256134033, 13.42609977722168, -3.231299877166748]","[-0.0614879503846168, 0.3932226896286011, 0.4391597509384155]","[-1.460199952125549, 9.12909984588623, 3.2704999446868896]",,,"[45.0, 1.5, 23.957273483276367, 10.161999702453612, 9.797654151916504, 155.19705200195312, 2390.296939219348, 6.6542695, 44.5793876]"
"[7.779767036437988, 9.186149597167969, 5.2957634925842285]","[0.6331930160522461, 0.7216299772262573, 0.2767820060253143, 0.0413199998438358, -2.160695552825928, -1.2131843566894531, 1.4421210289001465]","[26.8125, -33.5, -4.625]","[0.6146525740623474, 0.7626565098762512, 0.1259080469608307]","[-19.625, -50.25, 28.25]","[5.165299892425537, 16.5757999420166, 5.522299766540527]","[0.6113015413284302, 0.7885048389434814, 0.1288402080535888]","[-1.909500002861023, 9.186200141906738, 2.852499961853028]",,,
"[3.002549409866333, 7.213183879852295, 9.324228286743164]","[0.6336150169372559, 0.7263230085372925, 0.2661640048027038, 0.0119319995865225, -2.122178077697754, -1.185720682144165, 1.4228297472000122]","[26.875, -33.375, -5.0]","[-0.3465525805950165, 0.2895326614379883, 0.0258483253419399]","[-19.5625, -50.125, 27.875]","[10.382999420166016, -8.676599502563477, -0.1270000040531158]","[-0.3499036133289337, 0.3153809905052185, 0.0287804789841175]","[-1.9296998977661133, 9.088500022888184, 3.137699842453003]",,,
"[2.095434188842773, 12.49977207183838, 6.355638027191162]","[0.651718020439148, 0.7180089950561523, 0.2443040013313293, 0.0063930000178515, -2.0235610008239746, -1.219718337059021, 1.48007071018219]","[25.5, -34.0625, -5.625]","[-0.1845336556434631, -0.31443852186203, 0.0322013236582279]","[-20.9375, -50.8125, 27.25]","[3.524899959564209, -2.382999897003174, -0.6496999859809875]","[-0.1878846883773803, -0.2885727286338806, 0.0351509302854537]","[-1.4752999544143677, 9.208399772644045, 3.0326998233795166]",,,
"[4.329099655151367, 9.64445686340332, 5.93917179107666]","[0.6537989974021912, 0.7155359983444214, 0.2449260056018829, 0.0237540006637573, -2.036747932434082, -1.2446041107177734, 1.4923332929611206]","[25.0, -34.8125, -4.0]","[-0.0895877480506897, -0.3194476068019867, 0.1077915355563163]","[-21.4375, -51.5625, 28.875]","[2.804299831390381, 8.038700103759766, -0.0515999980270862]","[-0.0929387807846069, -0.2935818433761596, 0.1107236891984939]","[-1.4117000102996826, 9.28950023651123, 2.807299852371216]",,,
"[3.069864511489868, 13.319528579711914, 1.836984753608704]","[0.6489400267601013, 0.7185689806938171, 0.2472040057182312, 0.0377329997718334, -2.097127676010132, -1.257334589958191, 1.4552993774414062]","[25.3125, -35.1875, -3.375]","[-0.0706160217523574, 0.5320287346839905, -0.3217339813709259]","[-21.125, -51.9375, 29.5]","[0.6363999843597412, 5.13599967956543, -0.5748000144958496]","[-0.0739670544862747, 0.5578770637512207, -0.3188018500804901]","[-1.5189999341964722, 9.328800201416016, 2.614500045776367]",,,
"[0.3548206686973572, 17.646270751953125, 2.623202323913574]","[0.662257969379425, 0.7147250175476074, 0.2233659923076629, 0.0262279994785785, -2.010217666625977, -1.281278371810913, 1.4899888038635254]","[24.625, -36.0625, -4.25]","[-0.4617792069911957, 0.8488583564758301, 0.049951322376728]","[-21.8125, -52.8125, 28.625]","[2.956199884414673, 4.566100120544434, -0.6604999899864197]","[-0.4651302397251129, 0.8747066855430603, 0.0528834760189056]","[-1.190999984741211, 9.398499488830566, 2.533599853515625]",,,
"[4.675799369812012, 6.665706634521484, 4.563080310821533]","[0.668507993221283, 0.7212409973144531, 0.1811359971761703, 0.0098729999735951, -2.0060737133026123, -1.316686511039734, 1.4086841344833374]","[24.125, -35.1875, -4.375]","[-0.0821002870798111, 0.3468492925167084, 0.3090803623199463]","[-22.3125, -51.9375, 28.5]","[3.7460999488830566, 0.2755999863147735, 2.295300006866455]","[-0.0854513198137283, 0.3726976215839386, 0.3120299577713012]","[-1.0393999814987185, 9.491700172424316, 2.235299825668335]",,,
"[-0.6612497568130493, 14.72356414794922, -4.201364040374756]","[0.6574310064315796, 0.7320740222930908, 0.1784369945526123, 0.0032490000594407, -2.103588581085205, -1.3006649017333984, 1.2980284690856934]","[26.125, -34.625, -4.9375]","[0.2802475094795227, -0.0640884935855865, 0.3237760365009308]","[-20.3125, -51.375, 27.9375]","[0.5054999589920044, -4.184799671173096, 3.472899913787842]","[0.2768964767456054, -0.0382401645183563, 0.3267081677913666]","[-1.3291999101638794, 9.451000213623049, 2.2540998458862305]",,,
"[2.2079997062683105, 27.28080940246582, 5.978953838348389]","[-0.646668016910553, -0.7360050082206726, -0.199875995516777, 0.0128530003130435, -2.1028294563293457, -1.2430298328399658, 1.30764639377594]","[26.6875, -33.6875, -6.5]","[-0.3308097124099731, 0.5645267367362976, 0.4083721339702606]","[-19.75, -50.4375, 26.375]","[5.357399940490723, 3.385499954223633, 1.241199970245361]","[-0.3341607451438904, 0.590392529964447, 0.4113217294216156]","[-1.6014999151229858, 9.284500122070312, 2.720599889755249]",,,
"[3.026510238647461, 9.264946937561035, 4.977181434631348]","[-0.6527799963951111, -0.738336980342865, -0.1686989963054657, 0.0166219994425773, -2.112196207046509, -1.2811152935028076, 1.247164607048035]","[25.25, -34.8125, -6.5]","[0.0691673979163169, 0.8765741586685181, -0.2334552407264709]","[-21.1875, -51.5625, 26.375]","[1.7768999338150024, 1.8598999977111816, 1.924099922180176]","[0.0658163651823997, 0.9024224877357484, -0.2305230796337127]","[-1.4434999227523804, 9.39799976348877, 2.400599956512451]",,,"[45.0, 1.5, 24.10000991821289, 10.47599983215332, 9.935680389404297, 155.40072631835938, 2389.241642653011, 6.6543159, 44.5792961]"
"[0.9676022529602052, 11.759543418884276, -0.3482414186000824]","[-0.6571300029754639, -0.738972008228302, -0.1437820047140121, 0.0377530008554458, -2.0701377391815186, -1.2882368564605713, 1.2230439186096191]","[25.6875, -34.375, -7.4375]","[-0.2595828175544739, 0.3294309079647064, 0.2964790761470794]","[-20.75, -51.125, 25.4375]","[3.800099849700928, 0.0357999987900257, -1.79229998588562]","[-0.2629338502883911, 0.3552792072296142, 0.2994112372398376]","[-1.3091999292373655, 9.417699813842772, 2.4003000259399414]",,,
"[4.247926712036133, 14.48671054840088, 5.94810676574707]","[-0.6584240198135376, -0.7396109700202942, -0.1302350014448166, 0.0499060004949569, -2.051610231399536, -1.2904376983642578, 1.2047622203826904]","[24.0, -34.375, -9.5]","[0.7841240763664246, 0.3112096488475799, -0.7302806377410889]","[-22.4375, -51.125, 23.375]","[4.128299713134766, 6.864999771118164, -0.8366999626159668]","[0.7807730436325073, 0.3370579779148102, -0.7273485064506531]","[-1.254899978637695, 9.423699378967283, 2.4056999683380127]",,,
"[0.6687101125717163, 6.410733222961426, 2.5452470779418945]","[-0.6876040101051331, -0.7132189869880676, -0.1256909966468811, 0.0521509982645511, -1.76628839969635, -1.3160001039505005, 1.4801915884017944]","[20.875, -36.0625, -8.5625]","[0.007836528122425, -0.2688156068325043, -1.0472499132156372]","[-25.5625, -52.8125, 24.3125]","[-1.716499924659729, -0.1442999988794326, 0.1544999927282333]","[0.0044854963198304, -0.242967277765274, -1.0443003177642822]","[-0.4800999760627746, 9.489999771118164, 2.424599885940552]",,,
"[3.641092300415039, 6.944765090942383, 7.095724105834961]","[-0.7137380242347717, -0.6832979917526245, -0.1489329934120178, 0.0387259982526302, -1.4887065887451172, -1.3011168241500854, 1.8103238344192505]","[19.25, -37.5, -8.875]","[0.1501681208610534, -0.640535831451416, 0.0235095843672752]","[-27.1875, -54.25, 24.0]","[6.562099933624268, -3.8623998165130615, 1.4462000131607056]","[0.1468171030282974, -0.6146875023841858, 0.0264417380094528]","[0.2141999900341034, 9.452199935913086, 2.603799819946289]",,,
"[4.247534275054932, 1.6227515935897827, 6.695614814758301]","[-0.7123129963874817, -0.6814460158348083, -0.1652020066976547, 0.0307960007339715, -1.5107249021530151, -1.289263129234314, 1.8231314420700075]","[18.9375, -37.4375, -9.25]","[-0.1473930478096008, 0.6099925637245178, -0.1039518117904663]","[-27.5, -54.1875, 23.625]","[4.229799747467041, -2.6440999507904053, 1.016700029373169]","[-0.150744080543518, 0.635840892791748, -0.1010196581482887]","[0.1634999960660934, 9.420499801635742, 2.719599962234497]",,,
"[5.376132011413574, 16.85398292541504, 2.1720387935638428]","[-0.7206910252571106, -0.6769809722900391, -0.1410239934921264, 0.0491149984300136, -1.4104974269866943, -1.2939985990524292, 1.8624151945114136]","[18.375, -37.375, -9.9375]","[0.8529424071311951, 0.2778913080692291, 0.1471138000488281]","[-28.0625, -54.125, 22.9375]","[5.210999965667725, -1.362399935722351, 0.816100001335144]","[0.8495913743972778, 0.3037396371364593, 0.1500459611415863]","[0.4276999831199646, 9.433300018310549, 2.6454999446868896]",,,
"[1.531436800956726, 8.017654418945312, 5.641601085662842]","[-0.715599000453949, -0.6776099801063538, -0.1524679958820343, 0.0742599964141845, -1.4608560800552368, -1.2442302703857422, 1.79287850856781]","[17.875, -36.9375, -11.75]","[-0.1052782610058784, 0.1715309619903564, -0.3302337527275085]","[-28.5625, -53.6875, 21.125]","[3.1166000366210938, 2.352099895477295, 2.050999879837036]","[-0.1086292937397956, 0.1973792910575866, -0.3273015916347503]","[0.3450999855995178, 9.288299560546877, 3.1267998218536377]",left,STOP,
"[3.253040075302124, 9.279973983764648, 0.2259264588356018]","[-0.7313650250434875, -0.6634460091590881, -0.1390620023012161, 0.074872002005577, -1.3093706369400024, -1.2520170211791992, 1.9241951704025269]","[16.25, -38.375, -11.375]","[-0.4740314185619354, 0.0026529005263, -0.8754222393035889]","[-30.1875, -55.125, 21.5]","[1.2649999856948853, 1.8865998983383176, 1.3457999229431152]","[-0.4773824512958526, 0.0285186804831028, -0.8724901080131531]","[0.7942999601364136, 9.3125, 2.9689998626708984]",right,START,
"[0.1996476948261261, 2.076357126235962, 4.556692600250244]","[-0.7578380107879639, -0.6384230256080627, -0.1245089992880821, 0.0509350001811981, -1.0258218050003052, -1.26952064037323, 2.2210564613342285]","[13.0, -40.0625, -9.5]","[0.111666165292263, -0.4502076804637909, -0.6386159658432007]","[-33.4375, -56.8125, 23.375]","[-1.1455999612808228, -12.032299995422363, 0.6887999773025513]","[0.1083151325583458, -0.4243593513965606, -0.6356663703918457]","[1.5084999799728394, 9.36489963531494, 2.4883999824523926]",,,
"[1.920274257659912, 10.874655723571776, 3.9603545665740967]","[-0.7639120221138, -0.6190069913864136, -0.1719209998846054, 0.0609190016984939, -1.094206929206848, -1.180476188659668, 2.2075717449188232]","[13.5, -38.5, -12.75]","[0.3027971684932709, -0.3326073884963989, 0.5879141688346863]","[-32.9375, -55.25, 20.125]","[3.7799999713897705, 8.965299606323242, 3.607999801635742]","[0.2994461357593536, -0.3067416250705719, 0.5908463001251221]","[1.7116999626159668, 9.069000244140623, 3.3153998851776123]",,,"[45.0, 1.5, 26.512149810791016, 11.335000038146973, 9.91997528076172, 152.61207580566406, 2388.064132758416, 6.6543851, 44.5792214]"
"[0.3358107209205627, 9.675640106201172, 5.161104202270508]","[-0.7558789849281311, -0.6273170113563538, -0.1776739954948425, 0.0595859996974468, -1.1593856811523438, -1.1868075132369995, 2.1525321006774902]","[12.8125, -39.125, -12.0625]","[-0.0794648379087448, 0.3694163858890533, -0.4980297088623047]","[-33.625, -55.875, 20.8125]","[-2.5281999111175537, -2.610299825668335, 3.271799802780152]","[-0.082815870642662, 0.3952647149562835, -0.4950975477695465]","[1.469099998474121, 9.092499732971191, 3.3671998977661133]",,,
"[0.4350073039531708, 3.164780378341675, 4.687549591064453]","[-0.767952024936676, -0.6152510046958923, -0.1682180017232895, 0.058458000421524, -1.057155728340149, -1.181823492050171, 2.2428035736083984]","[11.375, -40.4375, -11.25]","[-0.6135006546974182, 0.000453785614809, -0.3651403188705444]","[-35.0625, -57.1875, 21.625]","[-1.601699948310852, 3.7627999782562256, -1.3758000135421753]","[-0.616834282875061, 0.0263021122664213, -0.3622081875801086]","[1.827299952507019, 9.073999404907228, 3.2390999794006348]",,,
"[-0.2061695009469986, 6.620848655700684, 3.15664005279541]","[-0.7911480069160461, -0.5852410197257996, -0.1696310043334961, 0.0529350005090236, -0.9088386297225952, -1.138642430305481, 2.401914358139038]","[9.0, -39.9375, -13.375]","[0.998293399810791, -1.2136496305465698, -0.0267733503133058]","[-37.4375, -56.6875, 19.5]","[8.498000144958496, 8.432999610900879, -1.5627999305725098]","[0.9949423670768738, -1.1877838373184204, -0.0238411966711282]","[2.524499893188477, 8.904999732971191, 3.2396998405456543]",,,
