TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[0.616133451461792, 9.184540748596191, 8.737170219421387]","[-0.1600790023803711, -0.5360980033874512, 0.5557019710540771, 0.6149529814720154, -1.951009750366211, -1.0257383584976196, -0.8779981732368469]","[-9.4375, -24.875, -29.625]","[0.0800233483314514, 0.4721290171146393, 0.7152533531188965]","[-57.8125, -41.3125, 5.375]","[1.8083999156951904, 7.677599906921387, -0.7985999584197998]","[0.8668003082275391, -0.0562519617378711, -0.0994488596916198]","[-1.8868999481201167, 8.385600090026855, 4.721199989318848]",,,
"[-0.2153440713882446, 8.979299545288086, 3.286022663116455]","[-0.1653770059347152, -0.5469329953193665, 0.5461369752883911, 0.6125749945640564, -1.9495885372161863, -1.0159852504730225, -0.8472100496292114]","[-9.5625, -25.8125, -28.6875]","[0.0083775799721479, 0.1044579520821571, 0.4001691043376922]","[-57.9375, -42.25, 6.3125]","[1.5769000053405762, -0.0784000009298324, 0.7114999890327454]","[-0.3706032037734985, 0.5255884528160095, -0.0908792912960052]","[-1.9102998971939087, 8.335599899291992, 4.799699783325195]",,,
"[1.52696430683136, 10.668275833129885, 2.720550537109375]","[-0.1715669929981231, -0.5277919769287109, 0.5471670031547546, 0.626583993434906, -1.888790249824524, -1.0487399101257324, -0.814091682434082]","[-11.3125, -25.3125, -29.0625]","[-0.1871167421340942, 0.4229456484317779, -0.3249977529048919]","[-59.6875, -41.75, 5.9375]","[1.7936999797821045, -2.537899971008301, -1.5067999362945557]","[0.9028762578964232, 0.2631433010101318, 0.4199436604976654]","[-1.528899908065796, 8.500299453735352, 4.644999980926514]",,,
"[2.789733409881592, 8.114294052124023, 6.979864120483398]","[-0.1444330066442489, -0.5359119772911072, 0.5231879949569702, 0.6466919779777527, -1.7919398546218872, -0.9817838072776794, -0.7384532690048218]","[-13.4375, -21.3125, -30.8125]","[1.0049257278442385, 0.6342177391052246, -0.1991595178842544]","[-61.8125, -37.75, 4.1875]","[2.7345998287200928, -2.887899875640869, -0.4217000007629394]","[0.6156299710273743, 0.4170115292072296, -0.5726076364517212]","[-1.194999933242798, 8.154099464416504, 5.315199851989746]",,,
"[-1.3939521312713623, 12.402931213378906, 11.7261962890625]","[-0.1606059968471527, -0.5364300012588501, 0.4799749851226806, 0.6753299832344055, -1.6342957019805908, -0.9624438881874084, -0.5485610961914062]","[-16.75, -19.0, -31.25]","[-0.0489041246473789, 0.2346071600914001, -0.551838219165802]","[-65.125, -35.4375, 3.75]","[3.9153997898101807, 2.847899913787842, 3.928900003433228]","[-0.312274307012558, -0.1036027446389198, -1.444556713104248]","[-0.3555999994277954, 8.047200202941895, 5.593299865722656]",,,
"[4.979039669036865, -2.2045328617095947, 7.390469551086426]","[-0.255977988243103, -0.5279409885406494, 0.4118649959564209, 0.6972219944000244, -1.3766506910324097, -1.0058273077011108, -0.1460843235254287]","[-19.5625, -16.5, -30.125]","[-1.153872013092041, -0.352957934141159, -1.8802955150604248]","[-67.9375, -32.9375, 4.875]","[-2.581899881362915, -11.460100173950195, -2.464599847793579]","[1.007229566574097, -0.3055198788642883, -1.120012640953064]","[1.0128999948501587, 8.282699584960938, 5.151700019836426]",,,"[45.0, 0.14465993642807, 13.633325576782228, 3.0, 0.1094000414013862, 305.0080261230469, 2306.851806640625, 6.6703644, 44.5584865]"
"[3.743554592132568, 10.780658721923828, 12.309117317199709]","[-0.2333160042762756, -0.5229269862174988, 0.3906759917736053, 0.7207499742507935, -1.3176579475402832, -0.9393487572669984, -0.1227262541651725]","[-19.4375, -12.5, -32.3125]","[0.4882034957408905, -0.8311781287193298, -0.7849618196487427]","[-67.8125, -28.9375, 2.6875]","[-11.560400009155272, 12.413399696350098, -7.153899669647217]","[1.386402249336243, 0.0755203962326049, -0.6752504110336304]","[1.4496999979019165, 7.915699958801269, 5.604399681091309]",left,STOP,
"[1.0280702114105225, 7.514393329620361, 4.078292846679688]","[-0.2474049925804138, -0.5437979698181152, 0.3447340130805969, 0.7240380048751831, -1.3005597591400146, -0.8761463165283203, -0.0260452385991811]","[-18.875, -10.6875, -33.125]","[0.0583987161517143, -0.3816860616207123, -0.3822620213031769]","[-67.25, -27.125, 1.875]","[-0.4694999754428863, -0.3458999991416931, -3.5879998207092285]","[-0.1908342987298965, -0.48623126745224, -0.8220500946044922]","[1.6756999492645264, 7.534199714660644, 6.049499988555908]",right,START,
"[1.702239155769348, 14.127082824707031, 1.0809341669082642]","[-0.2585819959640503, -0.5463650226593018, 0.3219740092754364, 0.7286649942398071, -1.269578456878662, -0.850761353969574, 0.0379348583519458]","[-19.375, -9.1875, -33.4375]","[-0.2018822282552719, -0.5412266254425049, -0.3589793145656585]","[-67.75, -25.625, 1.5625]","[-0.0257999990135431, 2.914599895477295, 0.7675999999046326]","[-0.028536133468151, 0.120218276977539, -0.1947787404060363]","[1.9184999465942385, 7.372399806976318, 6.1753997802734375]",,,
"[-0.1955775469541549, 5.476353645324707, 0.8061659932136536]","[-0.2601639926433563, -0.547324001789093, 0.2994289994239807, 0.7369480133056641, -1.2427103519439695, -0.812654972076416, 0.0810770615935325]","[-18.875, -7.0625, -34.8125]","[0.3845658600330353, 0.0026005406398326, -0.4271344244480133]","[-67.25, -23.5, 0.1875]","[-2.888599872589112, 0.5284000039100647, -3.3429999351501465]","[-0.3640233278274536, -0.5526410341262817, -1.2077852487564087]","[2.1726999282836914, 7.120699882507324, 6.3831000328063965]",,,"[45.0, 0.1830212622880935, 18.51415634155273, 3.0, 0.1589422076940536, 299.13433837890625, 2306.42529296875, 6.6703576, 44.5584921]"
"[-1.8787492513656616, 12.137310028076172, 6.408281803131104]","[-0.288114994764328, -0.5543259978294373, 0.2610209882259369, 0.7359200119972229, -1.212513446807861, -0.7804515957832336, 0.1906815618276596]","[-19.3125, -4.75, -35.8125]","[0.161233514547348, -0.4542568325996399, -0.8632922172546387]","[-66.8125, -20.375, 0.625]","[-2.8357999324798584, 6.436999797821045, -2.82889986038208]","[0.0101229092106223, -0.0901462584733963, -0.8019438982009888]","[2.443599939346313, 6.899899959564209, 6.526000022888184]",,,
"[6.559978485107422, 9.395814895629885, 2.4565083980560303]","[-0.3280250132083893, -0.5504239797592163, 0.2243209928274154, 0.7342420220375061, -1.1530841588974, -0.7622042298316956, 0.3305422365665436]","[-18.1875, -4.375, -37.4375]","[-0.4400498569011688, -0.212424024939537, -1.1635411977767944]","[-65.6875, -20.0, -1.0]","[-3.0735998153686523, -1.2798999547958374, -3.305999994277954]","[0.0452912934124469, -0.4456000030040741, -0.3946712911128998]","[2.87749981880188, 6.771599769592285, 6.483399868011475]",,,"[45.0, 0.1906264424324035, 18.51415634155273, 3.0, 0.1829903572797775, 298.7370300292969, 2306.42529296875, 6.6703549, 44.5584941]"
"[-2.079488754272461, 19.62608528137207, 2.213832139968872]","[-0.3376469910144806, -0.5570799708366394, 0.2103540003299713, 0.7289760112762451, -1.1613484621047974, -0.7516961097717285, 0.3608161211013794]","[-19.125, -4.375, -36.9375]","[0.3512998819351196, -0.1142318025231361, 0.1966986060142517]","[-66.625, -20.0, -0.5]","[-5.47029972076416, 7.365900039672852, -3.00219988822937]","[0.0556061901152133, 0.5537754893302917, 0.0788365229964256]","[2.851999998092652, 6.696699619293213, 6.571799755096436]",,,
"[2.8415629863739014, 13.128097534179688, 1.1726417541503906]","[-0.3405509889125824, -0.5474510192871094, 0.2033150047063827, 0.736873984336853, -1.1267796754837036, -0.7375883460044861, 0.3869370818138122]","[-18.4375, -3.9375, -37.5625]","[0.2618866562843323, -0.0766548588871955, -0.6769259572029114]","[-65.9375, -19.5625, -1.125]","[2.138599872589112, 0.2302999943494796, -1.3859000205993652]","[-0.0640186741948127, 0.028815384954214, 0.0169645994901657]","[3.1176998615264893, 6.59499979019165, 6.553999900817871]",,,
"[0.3083731830120086, 8.641708374023438, 4.1995062828063965]","[-0.3632589876651764, -0.5447360277175903, 0.1895499974489212, 0.7316929697990417, -1.1011700630187988, -0.7384538054466248, 0.4551387429237366]","[-18.125, -3.75, -37.5]","[0.3147352337837219, 0.4049513041973114, -0.1911659091711044]","[-65.625, -19.375, -1.0625]","[-8.028299331665039, -1.3449000120162964, -2.7403998374938965]","[-0.302849531173706, -0.4152661859989166, -1.1404155492782593]","[3.281899929046631, 6.60129976272583, 6.466899871826172]",,,
"[-3.954991340637207, 9.02586269378662, 3.9374849796295166]","[-0.4055280089378357, -0.5504360198974609, 0.1597349941730499, 0.7120749950408936, -1.0879768133163452, -0.7395033240318298, 0.5748359560966492]","[-15.6875, -3.5625, -38.75]","[-0.4220904111862182, -1.1184419393539429, -0.9947678446769714]","[-63.1875, -19.1875, -2.3125]","[-4.383599758148193, 3.1780998706817627, -3.190500020980835]","[-0.4704535007476806, -0.8355589509010315, -0.4038342833518982]","[3.3636999130249023, 6.60890007019043, 6.416899681091309]",,,
"[-0.5030792355537415, 11.835027694702148, 6.334741592407227]","[-0.4333919882774353, -0.5693449974060059, 0.1469710022211074, 0.6829460263252258, -1.1278343200683594, -0.7673712372779846, 0.6310027837753296]","[-12.5, -5.25, -39.1875]","[-0.3544065654277801, -0.6540097594261169, -0.4076565504074096]","[-60.0, -20.875, -2.75]","[-4.535399913787842, 9.42169952392578, -2.042399883270264]","[0.0460766926407814, -0.8801521062850952, -0.1462062299251556]","[3.0251998901367188, 6.808199882507324, 6.376899719238281]",,,
"[-0.6097457408905029, 4.715246200561523, 2.0789237022399902]","[-0.4534850120544433, -0.585174024105072, 0.129038006067276, 0.6597499847412109, -1.1645092964172363, -0.7768000364303589, 0.6780621409416199]","[-10.4375, -6.4375, -39.5625]","[0.1026079058647155, -0.5071403384208679, 0.0724137127399444]","[-57.9375, -22.0625, -3.125]","[-5.990200042724609, 0.4902999997138977, -1.079699993133545]","[-1.1553730964660645, -1.1438363790512085, -1.4976844787597656]","[2.7639000415802, 6.874399662017822, 6.424299716949463]",,,
"[-2.9647016525268555, 7.802214622497559, 8.09727668762207]","[-0.4984830021858215, -0.5921059846878052, 0.0954610034823417, 0.6259480118751526, -1.1610733270645142, -0.7892380952835083, 0.8117014765739441]","[-7.125, -7.375, -40.125]","[-0.3504621088504791, -0.1525766849517822, 0.322048157453537]","[-54.625, -23.0, -3.6875]","[-7.380399703979492, -2.3910000324249268, 2.8920998573303223]","[-0.1012465506792068, -0.5718047618865967, 0.7242069244384766]","[2.7516000270843506, 6.960899829864502, 6.335899829864502]",,,
"[-3.659403324127197, 12.29220485687256, 4.467810153961182]","[-0.486389011144638, -0.6130179762840271, 0.1119309961795806, 0.6124579906463623, -1.235986590385437, -0.8233636617660522, 0.7404031753540039]","[-4.5625, -8.8125, -40.0]","[-0.2192133516073227, 0.0616101212799549, 1.4365280866622925]","[-52.0625, -24.4375, -3.5625]","[0.5357999801635742, 8.576499938964844, -5.060299873352051]","[-0.222267672419548, -0.2460390627384185, 1.5876387357711792]","[2.1903998851776123, 7.19249963760376, 6.295899868011475]",,,
"[-1.9920333623886108, 6.46027421951294, 5.223343849182129]","[-0.4660669863224029, -0.6443099975585938, 0.1639979928731918, 0.5837379693984985, -1.3797153234481812, -0.914154887199402, 0.5765658617019653]","[-2.4375, -11.9375, -39.625]","[-0.6245835423469543, -0.5613676905632019, 1.069939136505127]","[-49.9375, -27.5625, -3.1875]","[2.599299907684326, 1.1762999296188354, -9.07450008392334]","[-0.3165154457092285, -0.3312634825706482, 1.0058332681655884]","[1.1368999481201172, 7.767299652099609, 5.877599716186523]",,,"[45.0, 0.1963396221399307, 18.51415634155273, 3.0, 0.1410847008228302, 316.80975341796875, 2306.42529296875, 6.6703532, 44.5584956]"
"[-3.04658317565918, 11.317410469055176, 7.469114303588867]","[-0.458869993686676, -0.6651989817619324, 0.2029609978199005, 0.5529500246047974, -1.5114637613296509, -0.9880133867263794, 0.4460949599742889]","[-1.0, -15.0, -38.25]","[-0.8356287479400635, 0.2091078907251358, 0.6225589513778687]","[-48.5, -30.625, -1.8125]","[5.132400035858154, 4.070300102233887, -1.5236999988555908]","[-0.1734682768583297, 0.4713261723518371, 1.2552931308746338]","[0.3199999928474426, 8.187899589538574, 5.387499809265137]",,,
"[-1.0368138551712036, 14.12513828277588, 3.0465548038482666]","[-0.4092049896717071, -0.6786699891090393, 0.2794159948825836, 0.5421090126037598, -1.722115397453308, -1.032099962234497, 0.1258741468191146]","[1.625, -17.125, -37.6875]","[-0.2420422583818435, -0.4633499979972839, 0.3528706729412079]","[-45.875, -32.75, -1.25]","[6.642299652099609, 14.696399688720703, -3.953499794006348]","[0.0524645969271659, 0.5212774872779846, 1.171150803565979]","[-0.7583999633789062, 8.417799949645996, 4.973399639129639]",,,
"[-1.2083823680877686, -1.0433452129364014, 3.8848795890808105]","[-0.3961870074272156, -0.6986740231513977, 0.301048994064331, 0.5140609741210938, -1.888086080551148, -1.0414280891418457, -0.0264228954911232]","[2.875, -18.8125, -37.0625]","[0.2551496922969818, 0.0315206460654735, 0.7935662865638733]","[-44.625, -34.4375, -0.625]","[0.976199984550476, -10.827699661254885, -3.930199861526489]","[0.2524618804454803, 0.8706051111221313, 1.3953907489776611]","[-1.5449999570846558, 8.464300155639648, 4.704999923706055]",,,"[45.0, 0.2409089803695678, 18.158729553222656, 3.0190000534057617, 0.141036182641983, 328.935546875, 2305.782263930887, 6.6703529, 44.5584961]"
"[-7.122481822967529, 19.48310279846192, 5.7704668045043945]","[-0.3203279972076416, -0.7125959992408752, 0.358936995267868, 0.5106459856033325, -2.0728068351745605, -0.9668630957603456, -0.3307208716869354]","[7.375, -14.75, -37.5625]","[-0.5739166140556335, 1.1307988166809082, 0.8533438444137573]","[-40.125, -30.375, -1.125]","[9.524799346923828, 37.921199798583984, 22.900299072265625]","[-0.6368532180786133, 1.1270114183425903, -0.2488839477300644]","[-2.6796998977661133, 8.0718994140625, 4.881799697875977]",,,
"[-1.1911920309066772, 21.72172164916992, -2.629082441329956]","[-0.2633259892463684, -0.7271130084991455, 0.4049629867076874, 0.4878210127353668, -2.231210947036743, -0.8915308713912964, -0.5567977428436279]","[6.625, -19.6875, -36.8125]","[-0.038606684654951, 0.9981712698936462, -0.2022662013769149]","[-40.875, -35.3125, -0.375]","[0.2585999965667724, 7.344799995422363, -3.404099941253662]","[-0.9383413791656494, 1.0390468835830688, 0.8208283185958862]","[-3.7791998386383057, 7.629899978637695, 4.865299701690674]",,,
"[-9.467381477355955, 19.63103675842285, 5.685769557952881]","[-0.2383379936218261, -0.6941919922828674, 0.464028000831604, 0.4959529936313629, -2.271769762039185, -0.9127307534217834, -0.7299817800521851]","[6.5625, -19.0, -36.25]","[0.1023286506533622, 0.5703561305999756, -0.5253615379333496]","[-40.9375, -34.625, 0.1875]","[4.986099720001221, 8.176899909973145, -1.131500005722046]","[0.183748260140419, 1.0416125059127808, 0.3771482110023498]","[-3.868199825286865, 7.758800029754639, 4.583399772644043]",right,STOP,
"[1.645467758178711, 13.091303825378418, 6.124626636505127]","[-0.2360049933195114, -0.6971880197525024, 0.4622290134429931, 0.4945429861545563, -2.273763418197632, -0.9047390222549438, -0.7279179096221924]","[4.625, -21.4375, -35.3125]","[-0.6319662928581238, 0.0346796922385692, -0.7047116160392761]","[-42.875, -37.0625, 1.125]","[7.349599838256836, 6.626599788665772, -0.6118999719619751]","[-0.8120493292808533, -0.2296155095100402, -0.7403337359428406]","[-3.91729998588562, 7.710599899291992, 4.622799873352051]",left,START,
"[-3.6539251804351807, 7.606560707092285, 1.9674017429351809]","[-0.2856720089912414, -0.6744120121002197, 0.4548510015010834, 0.5066239833831787, -2.223064422607422, -1.0088095664978027, -0.6537166833877563]","[1.625, -24.25, -33.5625]","[-0.1432217210531234, 0.6306049227714539, -0.1819680333137512]","[-45.875, -39.875, 2.875]","[7.310299873352051, -2.9047000408172607, 1.82919991016388]","[-0.7036992907524109, 0.4836656451225281, 0.0471413433551788]","[-3.1719000339508057, 8.298299789428711, 4.1528000831604]",,,
"[-4.079824924468994, 13.460948944091797, 2.051898002624512]","[-0.2553420066833496, -0.6359829902648926, 0.514083981513977, 0.5157920122146606, -2.2797117233276367, -1.0257575511932373, -0.8528997898101807]","[1.1875, -23.8125, -33.5625]","[1.1865620613098145, 0.3052755296230316, -0.7708072066307068]","[-46.3125, -39.4375, 2.875]","[-4.692299842834473, 32.7432975769043, -3.515999794006348]","[1.7506176233291626, 1.1101864576339722, -1.1335389614105225]","[-3.309799909591675, 8.385700225830078, 3.85920000076294]",,,
"[-2.1017067432403564, 17.584482192993164, 0.8517898917198181]","[-0.2573739886283874, -0.6497880220413208, 0.4846169948577881, 0.5260019898414612, -2.1972227096557617, -1.0052502155303955, -0.7342149019241333]","[0.125, -25.625, -32.8125]","[-0.0747524499893188, 0.6259448528289795, -0.7882255911827087]","[-47.375, -41.25, 3.625]","[3.09060001373291, 5.822199821472168, 0.6656000018119812]","[-1.125335931777954, 0.0980875045061111, -0.3590665757656097]","[-3.0807998180389404, 8.279699325561523, 4.257299900054932]",,,"[45.0, 1.5, 19.086557388305664, 3.611999988555908, 0.3672457337379455, 340.400390625, 2305.080691386014, 6.6702342, 44.558585]"
"[-4.742836952209473, 12.856805801391602, 4.662525653839111]","[-0.2838889956474304, -0.6206769943237305, 0.5002430081367493, 0.5328429937362671, -2.1934635639190674, -1.0875877141952517, -0.7551292181015015]","[-0.25, -26.9375, -31.875]","[0.4227710962295532, 0.6549522280693054, -0.156119704246521]","[-47.75, -42.5625, 4.5625]","[6.217099666595459, 3.250699996948242, 1.1725999116897583]","[0.3627143204212188, 0.3833092153072357, 0.5427101254463196]","[-2.657299995422364, 8.683799743652344, 3.701200008392334]",,,
"[-4.213967323303223, 10.96725368499756, 3.147790908813477]","[-0.2482800036668777, -0.6068419814109802, 0.5412930250167847, 0.5264019966125488, -2.287590503692627, -1.0576595067977903, -0.937005579471588]","[-0.0625, -27.3125, -31.5625]","[-0.0157603230327367, 0.3801327049732208, 0.3185400366783142]","[-47.5625, -42.9375, 4.875]","[2.3095998764038086, 8.098199844360352, -2.874300003051758]","[0.5061280131340027, 0.10515608638525, 0.2685887217521667]","[-3.1626999378204346, 8.543600082397461, 3.6294000148773193]",,,
"[-1.334872841835022, 4.720389366149902, 6.527120590209961]","[-0.2297050058841705, -0.6026890277862549, 0.570052981376648, 0.5089589953422546, -2.390232801437378, -1.0297077894210815, -1.0760666131973269]","[-0.25, -28.625, -30.4375]","[-0.4062428474426269, -0.5264261960983276, -0.1585631668567657]","[-47.75, -44.25, 6.0]","[2.3966000080108643, 6.598299980163574, -4.673799991607666]","[0.4838401675224304, 0.7815933227539062, -0.4458443522453308]","[-3.691099882125856, 8.405699729919434, 3.447999954223633]",,,
"[1.3076841831207275, 12.141380310058594, 5.417053699493408]","[-0.2199220061302185, -0.5884190201759338, 0.5920860171318054, 0.5048080086708069, -2.4384467601776123, -1.0286283493041992, -1.1682709455490112]","[0.125, -29.8125, -28.8125]","[-0.6127676367759705, 0.2484127134084701, -0.5162160396575928]","[-47.375, -45.4375, 7.625]","[5.017099857330322, 2.2692999839782715, -0.7615000009536743]","[-0.3884404897689819, 0.7382568120956421, 0.3911632001399994]","[-3.8598999977111816, 8.400300025939941, 3.2719998359680176]",,,
"[-2.253681182861328, 4.232010364532471, 1.4555310010910034]","[-0.2207030057907104, -0.5755959749221802, 0.5959929823875427, 0.5145580172538757, -2.41841721534729, -1.0499883890151978, -1.174286961555481]","[-0.875, -30.6875, -28.9375]","[0.4964065551757812, 0.877935528755188, -1.3226104974746704]","[-48.375, -46.3125, 7.5]","[-0.6173999905586243, 3.2712998390197754, -3.032999992370605]","[0.1743583977222442, 0.037123154848814, -0.9486562609672546]","[-3.658200025558472, 8.506400108337402, 3.229099988937378]",,,
"[-8.34029769897461, 28.130203247070312, 8.203808784484863]","[-0.2295469939708709, -0.5559999942779541, 0.5919849872589111, 0.5364000201225281, -2.347597122192383, -1.0980865955352783, -1.131295919418335]","[-0.625, -29.8125, -28.4375]","[0.7575950622558594, -0.0997281149029731, -0.7987499237060547]","[-48.125, -45.4375, 8.0]","[5.6697998046875, 7.037799835205078, -3.821599960327149]","[1.2247323989868164, -0.1653350442647934, 0.6333625316619873]","[-3.129899978637696, 8.731200218200684, 3.184199810028076]",,,
"[-2.1165988445281982, 5.389328956604004, 5.626182556152344]","[-0.2161110043525695, -0.579463005065918, 0.5756620168685913, 0.5349109768867493, -2.304103374481201, -1.0477720499038696, -1.0608549118041992]","[-2.4375, -29.9375, -28.9375]","[-0.6605198383331299, 0.4789358079433441, 0.5400747060775757]","[-49.9375, -45.5625, 7.5]","[0.964299976825714, -5.269199848175049, 1.6660000085830688]","[-0.7379775643348694, 0.127112329006195, 0.0204552579671144]","[-3.278599977493286, 8.495599746704102, 3.6392998695373535]",,,
"[-3.033951759338379, 2.5478711128234863, 5.373785495758057]","[-0.2064549922943115, -0.5563240051269531, 0.5980600118637085, 0.538703978061676, -2.329848051071167, -1.0635106563568115, -1.147841453552246]","[-3.875, -29.75, -29.0625]","[0.2728647887706756, 0.0068765971809625, -0.337389588356018]","[-51.375, -45.375, 7.375]","[3.955399990081787, 0.9799000024795532, -2.740299940109253]","[0.7729190587997437, -0.0227940008044242, -0.668181836605072]","[-3.2788000106811523, 8.571599960327148, 3.456199884414673]",,,
