TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[4.634743690490723, 8.783435821533203, 2.6909871101379395]","[-0.6657329797744751, -0.683247983455658, -0.1681800037622451, 0.2483640015125274, -1.5534448623657229, -0.972296416759491, 1.4693975448608398]","[23.1875, -27.5625, -26.125]","[0.5467418432235718, 0.1284038722515106, 0.5841267704963684]","[-25.375, -41.5625, 8.875]","[1.7771999835968018, 3.1068999767303467, -0.0520999990403652]","[0.5882108807563782, 0.3338465690612793, 0.5629559755325317]","[0.0957999974489212, 8.10200023651123, 5.524199962615967]",,,
"[0.6606177091598511, 8.404145240783691, 8.364794731140137]","[-0.6455529928207397, -0.6949419975280762, -0.1687249988317489, 0.2680439949035644, -1.6094378232955933, -0.9387028217315674, 1.3842382431030271]","[23.9375, -26.125, -25.875]","[-0.5817356705665588, 0.2097187638282776, 0.0940383374691009]","[-24.625, -40.125, 9.125]","[1.1064000129699707, 2.1888999938964844, -0.670699954032898]","[-0.4899837374687195, 0.1782330274581909, 0.0950506329536438]","[-0.2237999886274337, 7.911899566650391, 5.789700031280518]",,,"[0.0, 0.1521434038877487, 26.56399345397949, 3.3940000534057617, 0.0984921306371688, 0.0, 2302.718083714135, 6.6599962, 44.560674]"
"[3.515434980392456, 11.940152168273926, -5.738844394683838]","[-0.6460449695587158, -0.7011539936065674, -0.1457030028104782, 0.2641539871692657, -1.6167514324188232, -0.9772777557373048, 1.3494364023208618]","[24.0625, -26.5, -25.8125]","[0.3815464377403259, 0.5428671836853027, 0.473926693201065]","[-24.5, -40.5, 9.1875]","[1.791599988937378, 2.1477999687194824, 0.7188999652862549]","[0.1312487572431564, 0.4530351161956787, 0.4739092588424682]","[-0.2518999874591827, 8.129499435424805, 5.478799819946289]",,,
"[3.2602803707122803, 5.5766706466674805, 5.384636402130127]","[-0.6362259984016418, -0.7077010273933411, -0.1245160028338432, 0.2808380126953125, -1.6295299530029297, -0.9801446199417114, 1.2804633378982544]","[22.75, -25.8125, -27.25]","[0.0101403631269931, 0.68772953748703, 0.4443084597587585]","[-25.8125, -39.8125, 7.75]","[6.341799736022949, 3.9953999519348153, -1.5585999488830566]","[0.2763903439044952, 0.688549816608429, 0.4930031597614288]","[-0.320499986410141, 8.145099639892578, 5.451900005340576]",,,
"[1.154455304145813, 4.632253646850586, 5.019424915313721]","[-0.6340090036392212, -0.7062609791755676, -0.0896369963884353, 0.3019799888134002, -1.59611177444458, -0.9998953938484192, 1.231222152709961]","[22.3125, -26.375, -27.5625]","[-0.5302309989929199, 0.6256307363510132, 0.3107209801673889]","[-26.25, -40.375, 7.4375]","[3.48799991607666, 0.4077999889850616, -1.6691999435424805]","[-0.4828976988792419, 0.6403961777687073, 0.295606404542923]","[-0.1340999901294708, 8.251399993896484, 5.297699928283691]",,,"[45.0, 1.5, 26.903610229492188, 4.25, 0.3147263824939728, 104.57376098632812, 2302.1299514994025, 6.6600255, 44.5606765]"
"[1.7611747980117798, 11.69050407409668, 4.334682941436768]","[-0.6241549849510193, -0.7106879949569702, -0.0579800009727478, 0.3193579912185669, -1.602854609489441, -1.0162248611450195, 1.1520005464553833]","[21.625, -24.875, -28.875]","[0.3950029015541076, 0.2360906898975372, -0.2804744243621826]","[-26.9375, -38.875, 6.125]","[3.47029995918274, 1.8717999458312988, 3.2919998168945312]","[0.2623753547668457, 0.2890090644359588, -0.1043008789420127]","[-0.1655000001192093, 8.336899757385254, 5.161299705505371]",,,
"[3.021568775177002, 15.12492847442627, 7.364535808563232]","[-0.6233760118484497, -0.7046099901199341, -0.0809499993920326, 0.3291999995708465, -1.581518054008484, -0.9705145359039308, 1.1904608011245728]","[21.625, -25.0625, -28.3125]","[-0.4635419845581054, -1.0034246444702148, -0.3117158114910126]","[-26.9375, -39.0625, 6.6875]","[2.040299892425537, 2.655799865722656, -2.3422000408172607]","[-0.4449193179607391, -0.5044525265693665, -0.6609910726547241]","[-0.0593999996781349, 8.092199325561523, 5.5391998291015625]",,,
"[2.167116403579712, 11.659886360168455, 2.863877058029175]","[-0.6368979811668396, -0.7025070190429688, -0.0901850014925003, 0.3044829964637756, -1.57687509059906, -0.9971560835838318, 1.2474111318588257]","[22.1875, -26.1875, -27.875]","[0.3319790661334991, 0.5024628639221191, 0.5167919993400574]","[-26.375, -40.1875, 7.125]","[2.6016998291015625, -0.0188999995589256, 0.4639999866485595]","[0.2103819847106933, 0.4217064380645752, 0.4695110321044922]","[-0.0322999991476535, 8.236899375915527, 5.321799755096436]",,,
"[3.8620102405548096, 9.244070053100586, 3.921520471572876]","[-0.6194689869880676, -0.7115880250930786, -0.0701479986310005, 0.3240039944648742, -1.6119327545166016, -0.9902387857437134, 1.152746319770813]","[21.9375, -24.6875, -29.0]","[-0.3717725872993469, 0.6795613765716553, 0.4228583574295044]","[-26.625, -38.6875, 6.0]","[1.3980000019073486, 4.2642998695373535, -0.4120999872684479]","[-0.331211119890213, 0.8131837844848633, 0.5299343466758728]","[-0.2211999893188476, 8.199899673461914, 5.374199867248535]",,,
"[3.3317806720733643, 5.61486291885376, 6.025209426879883]","[-0.6186079978942871, -0.7079150080680847, -0.0240909997373819, 0.3399980068206787, -1.5775413513183594, -1.034216284751892, 1.0964621305465698]","[19.3125, -25.75, -29.5625]","[0.0686088949441909, 0.785886824131012, -0.3480012118816376]","[-29.25, -39.75, 5.4375]","[0.8084999918937683, 1.0741000175476074, -3.3163998126983643]","[0.2140471786260604, 0.9250245094299316, -0.2128079980611801]","[-0.0337999984622001, 8.428400039672852, 5.013000011444092]",,,
"[3.417090892791748, 9.807339668273926, 4.750345230102539]","[-0.6206300258636475, -0.686601996421814, -0.0142310000956058, 0.3784079849720001, -1.465564250946045, -1.0000193119049072, 1.1326303482055664]","[17.8125, -24.8125, -31.5]","[-0.0721693634986877, -0.3470238149166107, -0.4570493698120117]","[-30.75, -38.8125, 3.5]","[5.454899787902832, 2.221299886703491, -1.424799919128418]","[0.146712377667427, -0.2618168294429779, -0.332991361618042]","[0.5564999580383301, 8.252099990844727, 5.269000053405762]",,,
"[-0.3629897236824035, 5.729707717895508, 4.485661506652832]","[-0.6369119882583618, -0.6778540015220642, -0.0269009992480278, 0.366239994764328, -1.4219739437103271, -1.0042548179626465, 1.2144405841827393]","[17.0625, -26.5625, -29.75]","[0.0651880502700805, -0.2722539007663727, -0.4189837276935577]","[-31.5, -40.5625, 5.25]","[0.4649999737739563, -3.4691998958587646, -2.194499969482422]","[0.0484677925705909, -0.45975461602211, -0.5573534369468689]","[0.780299961566925, 8.274399757385254, 5.205199718475342]",,,
"[-0.610933244228363, 7.732170104980469, 4.91795825958252]","[-0.6408470273017883, -0.671858012676239, -0.0493699982762336, 0.3680810034275055, -1.4067641496658323, -0.9697991013526917, 1.2584636211395264]","[17.9375, -25.1875, -31.375]","[0.0779289528727531, 0.0167202539741992, 0.3289945721626282]","[-30.625, -39.1875, 3.625]","[-0.5523999929428101, 1.0710999965667725, 0.7464999556541443]","[0.1792802214622497, -0.0464781187474727, 0.458550363779068]","[0.9054999947547911, 8.088199615478516, 5.470799922943115]",,,
"[2.7698423862457275, 10.469661712646484, 6.150550842285156]","[-0.6266589760780334, -0.682299017906189, -0.0449840016663074, 0.3738200068473816, -1.456748366355896, -0.9640467166900636, 1.1925863027572632]","[18.0625, -24.1875, -31.75]","[0.0196175016462802, 0.2380454540252685, 0.4582012891769409]","[-30.5, -38.1875, 3.25]","[3.9138998985290527, 0.9854999780654908, -0.259799987077713]","[0.1140921711921691, 0.244031935930252, 0.3923500180244446]","[0.6362999677658081, 8.05620002746582, 5.555399894714356]",,,
"[0.4304679036140442, 5.645920276641846, 6.222558975219727]","[-0.6149119734764099, -0.6880009770393372, -0.0276250001043081, 0.3844119906425476, -1.4790654182434082, -0.969992220401764, 1.127948760986328]","[17.8125, -24.1875, -31.0]","[-0.6071476936340332, 0.267314612865448, -0.088051863014698]","[-30.75, -38.1875, 4.0]","[0.2472999989986419, 0.4325999915599823, -4.539700031280518]","[-0.5664291381835938, 0.2202605456113815, -0.0553269386291503]","[0.5077999830245972, 8.089300155639648, 5.520400047302246]",,,"[45.0, 1.5, 28.174440383911133, 5.168000221252441, 0.7714348435401917, 88.33251190185547, 2301.619273552671, 6.6601055, 44.5606894]"
"[1.7127162218093872, 5.993079662322998, 7.151145458221436]","[-0.628292977809906, -0.6791359782218933, -0.0065870000980794, 0.3794449865818023, -1.423939228057861, -1.0129438638687134, 1.162033200263977]","[17.25, -25.625, -30.75]","[0.159016951918602, 0.1253670006990432, 0.1283864229917526]","[-31.3125, -39.625, 4.25]","[2.309799909591675, 1.3885999917984009, -2.2228000164031982]","[0.2757445573806762, 0.0293215308338403, 0.282202273607254]","[0.7595999836921692, 8.319899559020996, 5.13539981842041]",,,
"[1.6937731504440308, 7.394597053527832, 4.284921646118164]","[-0.6182439923286438, -0.6824319958686829, -0.0138969998806715, 0.3896999955177307, -1.4472429752349854, -0.9844857454299928, 1.1318053007125854]","[17.0625, -24.1875, -32.0625]","[-0.2676811516284942, -0.0299673024564981, -0.2072054892778396]","[-31.5, -38.1875, 2.9375]","[0.4296000003814697, -2.157299995422364, -0.7753999829292297]","[0.0149051118642091, 0.0783129259943962, -0.2496344447135925]","[0.6685999631881714, 8.16879940032959, 5.384500026702881]",,,
"[4.429023742675781, 9.487168312072754, 3.659106492996216]","[-0.6265400052070618, -0.6736609935760498, -0.0181210003793239, 0.3915329873561859, -1.405647039413452, -0.9790381193161012, 1.1766012907028198]","[15.5625, -24.5, -32.125]","[0.4210955798625946, 0.2265262901782989, -0.0496197119355201]","[-33.0, -38.5, 2.875]","[1.4738999605178833, 2.5107998847961426, 0.9783999919891356]","[0.4408352673053741, 0.1943947672843933, -0.0190415419638156]","[0.8992999792098999, 8.139100074768066, 5.395899772644043]",,,
"[-0.0737988725304603, 6.428182601928711, 8.013162612915039]","[-0.6214960217475891, -0.6778600215911865, -0.0217170007526874, 0.3921430110931396, -1.428436040878296, -0.9711624383926392, 1.1577197313308716]","[16.3125, -25.9375, -31.3125]","[-1.33259379863739, -0.0233525056391954, -0.242949828505516]","[-32.25, -39.9375, 3.6875]","[-2.61899995803833, -2.613800048828125, 0.6115999817848206]","[-1.3798747062683103, 0.104213610291481, -0.2589719593524933]","[0.7851999998092651, 8.095799446105957, 5.4781999588012695]",,,
"[5.1339921951293945, 10.428750038146973, -1.6532633304595947]","[-0.6380760073661804, -0.6754040122032166, 0.0012679999927058, 0.3697099983692169, -1.396493434906006, -1.0408927202224731, 1.1945563554763794]","[16.75, -26.0, -30.8125]","[0.9485340714454652, -0.6103416085243225, 0.2911383807659149]","[-31.8125, -40.0, 4.1875]","[-0.1632999926805496, 0.4229999780654907, -0.5861999988555908]","[0.6475520730018616, -0.2802475094795227, 0.0091978851705789]","[0.859499990940094, 8.461699485778809, 4.8815999031066895]",,,
"[0.6828550696372986, 7.898298740386963, 8.1696195602417]","[-0.6256790161132812, -0.683551013469696, -0.0212350003421306, 0.3752740025520324, -1.451621651649475, -0.9962320923805236, 1.161760926246643]","[17.5, -25.6875, -31.1875]","[-0.4691444933414459, 0.1777792423963546, 0.2675065994262695]","[-31.0625, -39.6875, 3.8125]","[3.416499853134156, -3.4560999870300293, 0.6215999722480774]","[-0.1059763953089714, 0.0862890779972076, 0.2912605404853821]","[0.6335999965667725, 8.231999397277832, 5.2916998863220215]",,,
"[1.2574537992477417, 14.586243629455566, 12.820001602172852]","[-0.6208019852638245, -0.6864269971847534, -0.0036309999413788, 0.3786909878253937, -1.461376070976257, -1.0150755643844604, 1.1213927268981934]","[17.9375, -24.6875, -30.8125]","[-0.0199316591024398, -0.5108404159545898, 0.7996400594711304]","[-30.625, -38.6875, 4.1875]","[4.475599765777588, 10.174099922180176, -6.907700061798096]","[0.2218662500381469, -0.3773925304412842, 0.8675159215927124]","[0.5648999810218811, 8.330900192260742, 5.142499923706055]",,,
"[5.261162757873535, 6.388697147369385, 0.2947836816310882]","[-0.608922004699707, -0.695110023021698, 0.0093679996207356, 0.3820289969444275, -1.5064847469329834, -1.0230363607406616, 1.0519230365753174]","[18.0625, -25.1875, -30.6875]","[-0.2170840501785278, 0.6406928896903992, -0.078103482723236]","[-30.5, -39.1875, 4.3125]","[3.13349986076355, 7.554100036621094, -4.84149980545044]","[-0.2500009536743164, 0.7027742862701416, -0.0258483253419399]","[0.3281999826431274, 8.37179946899414, 5.096399784088135]",,,
"[1.6303651332855225, 9.242796897888184, 1.7462158203125]","[-0.622044026851654, -0.6794880032539368, 0.0396689996123313, 0.3870179951190948, -1.4178962707519531, -1.0676051378250122, 1.090106725692749]","[15.3125, -25.9375, -31.5625]","[0.1873960047960281, 0.3435331583023071, -0.0312413927167654]","[-33.25, -39.9375, 3.4375]","[1.319499969482422, -4.197700023651123, 0.6216999888420105]","[0.0016929693520069, 0.4786390960216522, -0.0868475809693336]","[0.7202000021934509, 8.591099739074707, 4.673799991607666]",,,
"[1.233464002609253, 13.413208961486816, 3.937523126602173]","[-0.6224550008773804, -0.674373984336853, 0.0348270013928413, 0.3956699967384338, -1.3931792974472046, -1.0493406057357788, 1.1073760986328125]","[15.125, -26.4375, -31.8125]","[0.3429920971393585, -0.4379554688930511, 0.0905825868248939]","[-33.4375, -40.4375, 3.1875]","[0.2254000008106231, -3.746999979019165, -0.6893999576568604]","[0.5596223473548889, -0.5508258938789368, -0.072448618710041]","[0.8629999756813049, 8.503299713134766, 4.808199882507324]",,,"[45.0, 1.5, 29.974613189697266, 6.367000102996826, 1.3037620782852173, 75.6810302734375, 2301.1334847258404, 6.6602126, 44.5607172]"
"[1.531561255455017, 17.16376304626465, 4.243597984313965]","[-0.6132239699363708, -0.6783769726753235, 0.0156980007886886, 0.4043680131435394, -1.4224417209625244, -1.0059850215911863, 1.0902690887451172]","[15.3125, -24.625, -32.5]","[-0.168546438217163, -0.004153883550316, 0.0283965077251195]","[-33.25, -38.625, 2.5]","[-1.2171000242233276, 8.662300109863281, 1.830099940299988]","[-0.4832991361618042, 0.2101376354694366, 0.1512327790260315]","[0.7757999897003174, 8.283499717712402, 5.191400051116943]",,,
"[3.4644768238067627, 3.4724831581115723, 4.875523567199707]","[-0.61245197057724, -0.6781880259513855, 0.0276229996234178, 0.4052140116691589, -1.419579029083252, -1.0219013690948486, 1.074847936630249]","[14.8125, -25.125, -32.375]","[-0.1451415866613388, 0.0596379004418849, 0.0723613500595092]","[-33.75, -39.125, 2.625]","[4.142300128936768, 13.120199203491213, -7.333199977874756]","[-0.0761836245656013, 0.0515570268034935, 0.1924050897359848]","[0.7706999778747559, 8.366000175476074, 5.058099746704102]",,,
"[4.442632675170898, 12.005207061767578, 0.836543619632721]","[-0.6266869902610779, -0.6678599715232849, 0.0499130003154277, 0.3984130024909973, -1.3549983501434326, -1.0692710876464844, 1.1198021173477173]","[13.375, -26.625, -31.8125]","[0.7498108744621277, -0.1165705397725105, 0.025795966386795]","[-35.1875, -40.625, 3.1875]","[3.3838000297546387, -0.3416999876499176, -1.0257999897003174]","[0.4158770442008972, 0.024155355989933, -0.2266659140586853]","[1.0095000267028809, 8.598899841308594, 4.605199813842773]",,,
"[-1.1848808526992798, 5.950980186462402, 5.395821571350098]","[-0.6254169940948486, -0.6651750206947327, 0.0318569988012313, 0.4066680073738098, -1.3489254713058472, -1.031234622001648, 1.1375664472579956]","[14.0625, -26.0, -32.4375]","[-0.300004631280899, -0.2005208730697631, -0.2667212188243866]","[-34.5, -40.0, 2.5625]","[-0.6477000117301941, -0.76419997215271, -1.5999999046325684]","[-0.1161691173911094, -0.2602111399173736, -0.3751585185527801]","[1.1086000204086304, 8.413399696350098, 4.914700031280518]",,,
"[-0.5386475324630737, 10.654619216918944, 8.494100570678711]","[-0.6424940228462219, -0.6490049958229065, 0.016610000282526, 0.4070830047130584, -1.270466923713684, -1.011232852935791, 1.2371208667755127]","[13.5, -25.3125, -32.9375]","[0.1744282096624374, 0.0360235944390296, -0.090250976383686]","[-35.0625, -39.3125, 2.0625]","[-0.1375999897718429, 0.0736000016331672, -0.4123999774456024]","[0.3061307370662689, -0.274103969335556, -0.1155931577086448]","[1.5398999452590942, 8.310999870300293, 4.972499847412109]",left,STOP,
"[0.6408320069313049, 7.188015937805176, 3.2894127368927]","[-0.6440169811248779, -0.6507229804992676, 0.0016530000139027, 0.4022389948368072, -1.2851481437683103, -0.9963312149047852, 1.2516703605651855]","[12.5625, -25.8125, -32.1875]","[-0.2227912843227386, -0.1526988595724105, -0.4172907769680023]","[-36.0, -39.8125, 2.8125]","[0.9892999529838562, 2.4958999156951904, -7.603600025177002]","[-0.2778913080692291, -0.0122173046693205, -0.4385663270950317]","[1.5015000104904177, 8.232500076293945, 5.112799644470215]",right,START,
"[0.9890351295471193, 7.371488094329834, 5.128255367279053]","[-0.658174991607666, -0.6360599994659424, -0.0009929999941959, 0.4027779996395111, -1.2150670289993286, -0.9908238053321838, 1.3244998455047607]","[11.25, -26.6875, -33.0625]","[0.1811651736497879, 0.0319395251572132, -0.6329960227012634]","[-37.3125, -40.6875, 1.9375]","[-2.685499906539917, 1.7800999879837036, -2.585899829864502]","[0.3315950930118561, 0.1832770258188247, -0.5669353008270264]","[1.8715999126434328, 8.20300006866455, 5.037600040435791]",,,
"[3.145530939102173, 0.9637811183929444, -1.5785259008407593]","[-0.6757270097732544, -0.6133660078048706, -0.0172819998115301, 0.408502995967865, -1.130715012550354, -0.9524125456809998, 1.4215692281723022]","[10.125, -27.125, -32.5]","[-1.1473445892333984, -0.4925493597984314, -0.7155675292015076]","[-38.4375, -41.125, 2.5]","[-0.7644999623298645, 5.346399784088135, -1.46589994430542]","[-0.8311083316802979, -0.3763976991176605, -0.6584778428077698]","[2.4219000339508057, 7.990599632263184, 5.143399715423584]",,,
"[4.370883464813232, 9.736145973205566, 1.550437092781067]","[-0.7085639834403992, -0.592225968837738, -0.0399769991636276, 0.3815830051898956, -1.0447105169296265, -0.9420251846313475, 1.583246111869812]","[9.0, -27.8125, -32.25]","[1.0010684728622437, -1.109034538269043, -0.415789783000946]","[-39.5625, -41.8125, 2.75]","[0.0259999986737966, 5.052799701690674, -5.536999702453613]","[1.041106343269348, -0.8929453492164612, -0.5838999152183533]","[2.896199941635132, 7.931099891662598, 4.987799644470215]",,,
"[-1.4810532331466677, 9.262141227722168, 1.9790757894515991]","[-0.7088840007781982, -0.5877820253372192, -0.0967610031366348, 0.3776670098304748, -1.1075328588485718, -0.8637005090713501, 1.6073768138885498]","[10.1875, -27.375, -33.0]","[-0.8181754350662231, 0.0852069705724716, -1.0714576244354248]","[-38.375, -41.375, 2.0]","[-1.777899980545044, 6.263899803161621, 3.2345998287200928]","[-0.5892231464385986, -0.2558129131793976, -0.7341378331184387]","[2.846799850463867, 7.455499649047852, 5.699199676513672]",,,"[45.0, 1.5, 31.30326271057129, 8.147000312805176, 2.0136005878448486, 63.51108169555664, 2300.5320935752243, 6.6603301, 44.5607641]"
