TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[3.0253610610961914, 12.680937767028809, 2.5805184841156006]","[0.6711900234222412, 0.3635579943656921, 0.5381320118904114, 0.3574100136756897, -1.2445522546768188, -1.060706377029419, -2.95933485031128]","[-3.1875, -44.25, 1.875]","[-0.0981049537658691, 0.0693593844771385, 0.4927413463592529]","[-50.375, -60.3125, 35.6875]","[-1.416800022125244, 0.9442999958992004, 2.407500028610229]","[-0.1014559864997863, 0.0952077135443687, 0.4956735074520111]","[1.534500002861023, 8.558199882507324, 4.5355000495910645]",left,START,
"[1.2283213138580322, 6.460552215576172, 7.13607120513916]","[0.6587290167808533, 0.381848007440567, 0.5473219752311707, 0.3474259972572326, -1.3354952335357666, -1.08301842212677, -3.056713342666626]","[-0.75, -44.125, 1.25]","[0.2152339965105056, -0.2807013094425201, 0.4858647584915161]","[-47.9375, -60.1875, 35.0625]","[-1.0224000215530396, 1.928099989891052, -1.694000005722046]","[0.2119004279375076, -0.2548355162143707, 0.4888143539428711]","[1.0713999271392822, 8.6628999710083, 4.469299793243408]",,,
"[4.067624092102051, 8.042860984802246, 3.9845166206359854]","[0.6432669758796692, 0.3904590010643005, 0.5619890093803406, 0.3433879911899566, -1.4322614669799805, -1.0936287641525269, -3.135249853134156]","[1.0, -44.375, 1.625]","[0.3005282282829284, -0.2476796805858612, 0.6714980006217957]","[-46.1875, -60.4375, 35.4375]","[-0.9846999645233154, 1.438599944114685, 0.3837999999523163]","[0.2971946597099304, -0.2218138873577118, 0.6744301319122314]","[0.6218999624252319, 8.711199760437012, 4.460599899291992]",,,
"[1.5753655433654783, 6.195398807525635, 3.2208430767059326]","[0.6261360049247742, 0.4041009843349457, 0.5831199884414673, 0.3234579861164093, -1.5849868059158323, -1.082799792289734, 2.999876976013184]","[4.6875, -44.4375, 2.0]","[0.6391744613647461, 0.3463256955146789, 1.2123405933380127]","[-42.5, -60.5, 35.8125]","[1.722499966621399, 1.2034999132156372, -9.039799690246582]","[0.6358234286308289, 0.3721739947795868, 1.2152727842330933]","[-0.065200001001358, 8.66189956665039, 4.597399711608887]",,,"[45.0, 0.5901757478713989, 18.722461700439453, 14.343999862670898, 3.797271966934204, 104.1677703857422, 2326.207962409593, 6.6573621, 44.5777921]"
"[-1.22319757938385, 5.178485870361328, 7.695222854614258]","[0.6235039830207825, 0.4434289932250976, 0.5854129791259766, 0.2681480050086975, -1.729297757148743, -1.0489778518676758, 2.7617886066436768]","[10.6875, -43.25, 1.375]","[-0.2874557375907898, 0.415789783000946, 1.0935883522033691]","[-36.5, -59.3125, 35.1875]","[3.5663998126983643, -4.372900009155273, -1.924099922180176]","[-0.290806770324707, 0.4416381120681762, 1.0965205430984497]","[-0.7714999914169312, 8.501500129699707, 4.8267998695373535]",,,
"[-0.3098384439945221, 9.211604118347168, 8.635981559753418]","[0.617842972278595, 0.4874779880046844, 0.5790020227432251, 0.2130510061979293, -1.850342869758606, -1.014248251914978, 2.534782886505127]","[15.375, -41.5625, -0.6875]","[0.4169068038463592, 0.8270068168640137, 1.3181250095367432]","[-31.8125, -57.625, 33.125]","[3.675099849700928, -1.0794999599456787, 2.081399917602539]","[0.413555771112442, 0.8528551459312439, 1.321074604988098]","[-1.4292999505996704, 8.326600074768066, 4.979300022125244]",,,"[45.0, 0.4592340588569641, 22.9074649810791, 14.732999801635742, 3.890360116958618, 110.92350006103516, 2325.7047706451267, 6.6573768, 44.5777857]"
"[3.0661487579345703, 16.7900390625, 0.6700125932693481]","[0.6079009771347046, 0.5279819965362549, 0.5758839845657349, 0.1415890008211136, -1.952172040939331, -0.9356741905212402, 2.316140651702881]","[21.125, -38.75, -2.4375]","[-0.0971101224422454, 1.354986310005188, 1.2041898965835571]","[-26.0625, -54.8125, 31.375]","[1.459299921989441, 6.40369987487793, 1.327299952507019]","[-0.1004611477255821, 1.380834698677063, 1.2071220874786377]","[-2.16540002822876, 7.894299983978271, 5.400000095367432]",,,
"[0.5088253021240234, 6.614375114440918, 5.954705238342285]","[0.6040189862251282, 0.5779650211334229, 0.5417060256004333, 0.0875749960541725, -2.0027096271514893, -0.9158546924591064, 2.117326259613037]","[25.125, -36.0625, -3.4375]","[-0.6193649768829346, 0.4791452288627624, 0.7285178899765015]","[-22.0625, -52.125, 30.375]","[2.9417998790740967, -4.894299983978272, 3.685599803924561]","[-0.6226985454559326, 0.5049935579299927, 0.7314500212669373]","[-2.500499963760376, 7.777499675750732, 5.424699783325195]",,,
"[-0.6957262754440308, 4.319369792938232, 1.0696240663528442]","[0.599295973777771, 0.6086739897727966, 0.5170320272445679, 0.0551109984517097, -2.033432483673096, -0.9051859974861144, 1.9928336143493648]","[27.0625, -34.75, -3.9375]","[-0.3255039155483246, 0.1269901543855667, 0.4558101892471313]","[-20.125, -50.8125, 29.875]","[6.684299945831299, 6.672999858856201, -3.075500011444092]","[-0.3288549482822418, 0.1528384834527969, 0.4587423503398895]","[-2.702800035476685, 7.713299751281738, 5.419300079345703]",,,
"[2.3182191848754883, 8.708784103393555, 3.530978202819824]","[0.5905560255050659, 0.6252009868621826, 0.5078009963035583, 0.0500340014696121, -2.0765109062194824, -0.9095818400382996, 1.92543363571167]","[28.5625, -33.625, -2.9375]","[0.1538856774568557, 0.0799535363912582, 0.0873711854219436]","[-18.625, -49.6875, 30.875]","[2.2797999382019043, 0.8702999949455261, -3.3362998962402344]","[0.1505346447229385, 0.1058193147182464, 0.0903033316135406]","[-2.917199850082397, 7.739799976348877, 5.268199920654297]",,,
"[3.205730676651001, 3.810534954071045, 7.25646162033081]","[0.5972859859466553, 0.6259869933128357, 0.4990600049495697, 0.0482450015842914, -2.0550715923309326, -0.9205601215362548, 1.9279136657714844]","[27.6875, -34.0, -3.0625]","[-0.5498484969139099, 0.1619316488504409, 0.2611710727214813]","[-19.5, -50.0625, 30.75]","[7.363199710845947, -2.362799882888794, -0.762499988079071]","[-0.5531995296478271, 0.1877974271774292, 0.2641032338142395]","[-2.7639000415802, 7.805500030517578, 5.253999710083008]",,,
"[0.8397997617721558, 5.560513973236084, 3.685873508453369]","[0.5982199907302856, 0.6471239924430847, 0.4704839885234833, 0.0447980016469955, -2.07749342918396, -0.9551467895507812, 1.848730444908142]","[28.9375, -33.625, -2.75]","[-0.2935992777347564, 0.767264187335968, 0.0832696557044982]","[-18.25, -49.6875, 31.0625]","[2.767899990081787, 1.202199935913086, -1.0289000272750854]","[-0.2969503104686737, 0.7931125164031982, 0.0862018093466758]","[-2.7482998371124268, 8.006099700927734, 4.951600074768066]",,,
"[0.4317703247070312, 6.352563858032227, 3.270460367202759]","[0.6105390191078186, 0.6570519804954529, 0.4414420127868652, 0.0255319997668266, -2.0351321697235107, -0.969943106174469, 1.812389016151428]","[28.9375, -33.875, -5.1875]","[0.0994837656617164, 0.4759687483310699, -0.2195275127887725]","[-18.25, -49.9375, 28.625]","[2.227799892425537, 3.659299850463867, -1.240299940109253]","[0.0961327329277992, 0.5018170475959778, -0.2165779024362564]","[-2.482800006866455, 8.08899974822998, 4.957099914550781]",,,
"[1.8483620882034304, 20.164012908935547, 4.531208515167236]","[0.6239960193634033, 0.6500009894371033, 0.4336709976196289, 0.0075300000607967, -1.96513032913208, -0.9574512243270874, 1.8432327508926392]","[28.9375, -34.125, -5.5625]","[-0.2979102432727813, 0.1344950646162033, 0.2354274690151214]","[-18.25, -50.1875, 28.25]","[5.228300094604492, -0.3894999921321869, 0.4763000011444092]","[-0.3012612760066986, 0.1603608578443527, 0.2383596152067184]","[-2.168599843978882, 8.019100189208984, 5.2114996910095215]",,,
"[-0.9590597748756408, 5.589378833770752, 3.853046178817749]","[0.6221029758453369, 0.6649870276451111, 0.4131949841976166, 0.0070170001126825, -1.9915567636489868, -0.9848327040672302, 1.7811771631240845]","[28.5625, -33.5625, -4.9375]","[-0.4751309752464294, 0.4705407619476318, -0.4098731279373169]","[-18.625, -49.625, 28.875]","[1.7148998975753784, 0.5277000069618225, -0.840999960899353]","[-0.4784820079803467, 0.496389091014862, -0.4069409668445587]","[-2.2149999141693115, 8.170700073242188, 4.949999809265137]",,,"[45.0, 0.5212617516517639, 22.9074649810791, 17.209999084472656, 4.004681587219238, 114.5583267211914, 2325.7047706451267, 6.65742, 44.5777674]"
"[6.107637405395508, 14.387802124023438, 4.928234577178955]","[-0.6425039768218994, -0.6613799929618835, -0.3869909942150116, 0.0009430000209249, -1.907264232635498, -1.014371395111084, 1.8100252151489256]","[27.625, -34.0, -6.4375]","[0.4911007285118103, 0.2818183004856109, 0.100600779056549]","[-19.5625, -50.0625, 27.375]","[6.740799903869629, 11.531099319458008, 0.0044999998062849]","[0.4877497255802154, 0.3076666295528412, 0.1035503819584846]","[-1.709999918937683, 8.327300071716309, 4.888899803161621]",,,"[45.0, 1.5, 25.543550491333008, 16.84000015258789, 4.205564022064209, 118.30864715576172, 2325.1612088466063, 6.6574333, 44.5777532]"
"[-0.6305082440376282, 9.172513008117676, 1.7903361320495603]","[-0.649088978767395, -0.6644079685211182, -0.3702250123023987, 0.0133130000904202, -1.8760335445404053, -1.02105975151062, 1.7961933612823486]","[27.25, -34.3125, -6.5625]","[0.0163013748824596, 0.5887693762779236, -0.241117238998413]","[-19.9375, -50.375, 27.25]","[0.8237999677658081, 6.544299602508545, -5.376999855041504]","[-0.256406307220459, 0.5430591702461243, -0.1259429603815078]","[-1.539699912071228, 8.361700057983398, 4.886699676513672]",,,
"[2.0231003761291504, 20.141817092895508, 4.429100513458252]","[-0.663873016834259, -0.6602529883384705, -0.3506329953670501, 0.0198270007967948, -1.8058394193649288, -1.0406721830368042, 1.825382232666016]","[27.0625, -34.625, -8.9375]","[0.8749160766601562, 0.7751879692077637, 0.052307516336441]","[-20.125, -50.6875, 24.875]","[-1.159500002861023, -4.341799736022949, 0.6595999598503113]","[1.0273356437683103, 0.9140114784240724, 0.075206235051155]","[-1.1546999216079712, 8.460599899291992, 4.822199821472168]",,,
"[-0.93922621011734, 11.323175430297852, 1.7834025621414185]","[-0.664205014705658, -0.6577309966087341, -0.3515410125255584, 0.0513679981231689, -1.7780107259750366, -0.992912530899048, 1.810144305229187]","[26.5625, -33.9375, -10.125]","[-0.0999026447534561, 0.465444415807724, 0.1542347520589828]","[-20.625, -50.0, 23.6875]","[-0.4178999960422516, 6.270099639892578, -2.692499876022339]","[-0.2438923120498657, 0.500019371509552, 0.2082526832818985]","[-1.1021000146865845, 8.214200019836426, 5.242300033569336]",,,
"[1.9577960968017576, 8.88818645477295, 4.608809471130371]","[-0.6639860272407532, -0.6655579805374146, -0.3337770104408264, 0.0688920021057128, -1.77135169506073, -0.9933387637138368, 1.7635440826416016]","[26.875, -32.5625, -11.5]","[-0.2007303237915039, 0.3886324763298034, 0.2827607989311218]","[-20.3125, -48.625, 22.3125]","[3.410199880599976, 1.688099980354309, 3.050299882888794]","[0.0227940008044242, 0.4828104376792907, 0.3321536183357239]","[-1.0663999319076538, 8.216499328613281, 5.245999813079834]",,,
"[-0.386711448431015, -0.4344326853752136, 2.98797345161438]","[-0.6641730070114136, -0.6782190203666687, -0.306098997592926, 0.0720710009336471, -1.7805187702178955, -1.029007911682129, 1.7062686681747437]","[27.3125, -33.0, -9.875]","[-0.5963615775108337, 0.3650879859924316, 0.1170243248343467]","[-19.875, -49.0625, 23.9375]","[2.151099920272827, -2.204400062561035, -0.4742999970912933]","[-0.8034273982048035, 0.310878038406372, 0.1167974323034286]","[-1.052799940109253, 8.402199745178223, 4.946099758148193]",,,
"[2.3603286743164062, 3.3705475330352783, 4.1323347091674805]","[-0.6622350215911865, -0.6884940266609192, -0.2859919965267181, 0.0750150009989738, -1.7983455657958984, -1.0531421899795532, 1.6531246900558472]","[28.3125, -32.5625, -10.9375]","[0.5302659273147583, 0.2557605504989624, 0.6952868103981018]","[-18.875, -48.625, 22.875]","[4.6545000076293945, -4.32450008392334, -1.3442999124526978]","[0.5482602715492249, 0.218253418803215, 0.6447420716285706]","[-1.0946999788284302, 8.52180004119873, 4.72760009765625]",,,
"[4.730817794799805, 19.02977561950684, -4.664393424987793]","[-0.6417919993400574, -0.7019000053405762, -0.2901549935340881, 0.1060609966516494, -1.8575109243392944, -0.9961772561073304, 1.5563966035842896]","[29.6875, -29.5625, -13.0]","[0.5883679389953613, 1.0724350214004517, 0.5122541189193726]","[-17.5, -45.625, 20.8125]","[0.8109999895095825, 17.128299713134766, -0.326799988746643]","[0.460103690624237, 1.14198637008667, 0.68546062707901]","[-1.5073000192642212, 8.231599807739258, 5.112400054931641]",,,
"[-0.391892522573471, 12.455968856811523, 4.239805698394775]","[-0.6332730054855347, -0.7125800251960754, -0.2668420076370239, 0.1413850039243698, -1.855625867843628, -0.9738580584526062, 1.4718624353408811]","[29.9375, -28.8125, -15.25]","[0.1080358773469924, 0.6466096043586731, -0.2824291884899139]","[-17.25, -44.875, 18.5625]","[-1.3636000156402588, 4.65749979019165, -4.652899742126465]","[0.1201310083270073, 0.7027742862701416, -0.1360484212636947]","[-1.5489000082015991, 8.110599517822266, 5.290299892425537]",,,
"[5.311613082885742, 14.798666000366213, 9.109966278076172]","[-0.6507729887962341, -0.702584981918335, -0.2409349977970123, 0.1575389951467514, -1.7616395950317385, -0.9945857524871826, 1.5030382871627808]","[27.875, -30.0625, -15.1875]","[-1.193944811820984, -0.069010317325592, 0.1862615346908569]","[-19.3125, -46.125, 18.625]","[5.298999786376953, 7.5752997398376465, -3.1475000381469727]","[-1.031489610671997, 0.255271852016449, -0.0024260077625513]","[-1.0134999752044678, 8.223199844360352, 5.246099948883057]",,,
"[2.647603988647461, 2.1085541248321533, 2.934563398361206]","[-0.6570600271224976, -0.7157949805259705, -0.194253996014595, 0.1348109990358352, -1.790696382522583, -1.0935548543930054, 1.4374356269836426]","[28.875, -30.5625, -13.9375]","[0.2824989855289459, -0.0987856388092041, 0.3517012894153595]","[-18.3125, -46.625, 19.875]","[2.6888999938964844, -3.0033998489379883, -2.738600015640259]","[0.293075680732727, 0.0687659755349159, 0.3348763287067413]","[-0.9824999570846558, 8.710899353027344, 4.395999908447266]",,,"[45.0, 1.5, 25.850086212158203, 16.34000015258789, 4.6356520652771, 118.89046478271484, 2324.7091270890087, 6.6574977, 44.5777155]"
"[3.352945327758789, 6.294557571411133, 4.554116249084473]","[-0.6403939723968506, -0.7260730266571045, -0.2002290040254593, 0.1503999978303909, -1.846904158592224, -1.0546280145645142, 1.367580771446228]","[29.625, -28.5, -14.9375]","[0.2209412306547165, 0.0399854928255081, 0.2596177160739898]","[-17.5625, -44.5625, 18.875]","[3.467099905014038, 2.150399923324585, -0.1358000040054321]","[0.1131147891283035, -0.0313461124897003, 0.2069960534572601]","[-1.3193999528884888, 8.528999328613281, 4.6566996574401855]",,,
"[1.9358270168304443, 7.988809585571289, 0.6908612847328186]","[-0.6289550065994263, -0.7317249774932861, -0.2015340030193328, 0.1684550046920776, -1.866034984588623, -1.0208362340927124, 1.3241652250289917]","[30.0, -28.0, -15.8125]","[-0.1789660602807998, 0.2973517477512359, 0.2668433785438537]","[-17.1875, -44.0625, 18.0]","[3.766499996185303, 2.436499834060669, 1.4117000102996826]","[-0.4938758313655853, 0.3747570812702179, 0.1575159579515457]","[-1.4912999868392944, 8.360599517822266, 4.90369987487793]",,,
"[3.3416736125946045, 10.937009811401367, 3.848765373229981]","[-0.6289960145950317, -0.7311969995498657, -0.1844020038843155, 0.1889680027961731, -1.8346171379089355, -1.0162659883499146, 1.3002547025680542]","[28.875, -28.0625, -17.8125]","[-0.6804340481758118, 0.5192528963088989, -0.2433512508869171]","[-18.3125, -44.125, 16.0]","[2.5232999324798584, 0.9300999641418456, 1.654099941253662]","[-0.6374989748001099, 0.5121843218803406, -0.3009645640850067]","[-1.3464999198913574, 8.3371000289917, 4.984899997711182]",,,
"[-1.265996336936951, 4.1865010261535645, 4.224568843841553]","[-0.6496269702911377, -0.720022976398468, -0.1572339981794357, 0.1866229921579361, -1.7512744665145874, -1.069178342819214, 1.3474057912826538]","[26.9375, -29.5625, -18.125]","[0.1907994002103805, 0.2022662013769149, -0.4803495109081268]","[-20.25, -45.625, 15.6875]","[-0.0753000006079673, -6.558699607849121, -1.8046998977661133]","[0.1967335194349289, 0.1949707269668579, -0.4916592538356781]","[-0.8463999629020691, 8.59850025177002, 4.638799667358398]",,,
"[-4.842291831970215, 73.66668701171875, -10.960061073303224]","[-0.65938401222229, -0.7059839963912964, -0.1625369936227798, 0.2009460031986236, -1.670177936553955, -1.0465606451034546, 1.415160894393921]","[26.625, -29.9375, -18.0625]","[1.3591402769088743, 1.44666850566864, 0.5577548742294312]","[-20.5625, -46.0, 15.75]","[-0.9740999937057496, -4.321799755096436, 4.529799938201904]","[-1.091633677482605, 1.544825792312622, -0.760439932346344]","[-0.4869999885559082, 8.48960018157959, 4.884399890899658]",,,
"[-0.7044507265090942, 20.01844787597656, 1.6463488340377808]","[-0.6601880192756653, -0.6989790201187134, -0.1510950028896331, 0.2296700030565261, -1.6145716905593872, -1.0226869583129885, 1.4115192890167236]","[25.75, -29.625, -19.375]","[-0.3466223776340484, 0.0283441469073295, 0.0447851493954658]","[-21.4375, -45.6875, 14.4375]","[-2.5515999794006348, -3.682499885559082, -1.7314999103546145]","[-1.0181727409362793, 0.326411485671997, -0.2073974758386612]","[-0.2236000001430511, 8.369999885559082, 5.105000019073486]",,,
"[4.462121486663818, 22.16341209411621, -7.302909374237059]","[-0.6648510098457336, -0.7037410140037537, -0.1257289946079254, 0.2165919989347458, -1.6176199913024902, -1.0786105394363403, 1.391376256942749]","[25.625, -29.8125, -19.5]","[0.4926889836788177, 0.3078237175941467, -0.0381878055632114]","[-21.5625, -45.875, 14.3125]","[0.9621999859809875, 5.292599678039551, -2.7657999992370605]","[0.2410648763179779, 0.4649906158447265, -0.1004960611462593]","[-0.2168999910354614, 8.642600059509277, 4.628999710083008]",,,
"[-1.122775316238403, 10.935124397277832, 7.066380977630615]","[-0.6714379787445068, -0.6929579973220825, -0.1255649924278259, 0.230674996972084, -1.5542402267456057, -1.060556173324585, 1.4335694313049316]","[23.25, -30.1875, -20.8125]","[-0.2453060299158096, 0.4063126444816589, -0.9184969663619996]","[-23.9375, -46.25, 13.0]","[-0.4323000013828277, 1.8471999168396, -2.2879998683929443]","[-0.1410400569438934, 0.4534190893173218, -0.9202423095703124]","[0.0791999995708465, 8.557499885559082, 4.788700103759766]",,,
"[2.354907989501953, 6.097246646881104, 2.9327917098999023]","[-0.7097539901733398, -0.6599760055541992, -0.108375996351242, 0.2212119996547699, -1.3387038707733154, -1.0949232578277588, 1.6384999752044678]","[20.4375, -33.4375, -19.25]","[-0.584022045135498, -0.4814490675926208, -0.5336867570877075]","[-26.75, -49.5, 14.5625]","[0.1237999945878982, -5.019899845123291, 1.3549000024795532]","[-0.746442437171936, -0.3563264310359955, -0.7457268238067627]","[1.0332999229431152, 8.717000007629395, 4.372099876403809]",,,
"[0.8925487995147705, 9.920433044433594, -0.8710393309593201]","[-0.7210649847984314, -0.6536639928817749, -0.1179020032286644, 0.1971949934959411, -1.3024470806121826, -1.1110589504241943, 1.723906636238098]","[20.25, -33.9375, -17.5625]","[0.9919229745864868, -0.3857177495956421, 0.1274090409278869]","[-26.9375, -50.0, 16.25]","[-1.5164999961853027, -2.44350004196167, -1.0573999881744385]","[0.5894675254821777, -0.4665265083312988, 0.0253421813249588]","[1.153599977493286, 8.788399696350098, 4.195499897003174]",,,"[45.0, 1.5, 26.145978927612305, 15.92300033569336, 5.814400672912598, 113.99945831298828, 2324.2511652102694, 6.6575884, 44.5776781]"
"[0.6481870412826538, 16.120140075683594, 7.844525337219238]","[-0.7079370021820068, -0.6538749933242798, -0.1558700054883957, 0.2167380005121231, -1.3820407390594482, -1.0318280458450315, 1.6702114343643188]","[21.375, -30.875, -20.8125]","[-0.556602954864502, 0.0423765927553176, -0.2820452153682709]","[-25.8125, -46.9375, 13.0]","[3.527400016784668, 0.7037000060081482, -0.5699999928474426]","[-0.1295732408761978, -0.270194411277771, 0.007435102481395]","[0.9443999528884888, 8.416399955749512, 4.94379997253418]",,,
"[-3.5520951747894287, 4.610025882720947, 3.0184085369110107]","[-0.7181860208511353, -0.6540650129318237, -0.1410299986600875, 0.1910939961671829, -1.3436094522476196, -1.0877429246902466, 1.725043535232544]","[20.375, -34.8125, -17.6875]","[-0.5615422129631042, 0.667658269405365, -0.1017352417111396]","[-26.8125, -50.875, 16.125]","[-0.2610000073909759, -0.1036999970674514, 0.3965999782085418]","[-1.0416474342346191, 0.2240828275680542, -0.1378460973501205]","[1.0259000062942505, 8.684499740600586, 4.437900066375732]",,,
"[6.020076751708984, 3.444308042526245, 5.340707302093506]","[-0.7261499762535095, -0.6502320170402527, -0.1145540028810501, 0.1917800009250641, -1.2718091011047363, -1.1206732988357544, 1.7576746940612793]","[19.0, -34.875, -19.0625]","[0.7843858599662781, -0.4711690843105316, -0.0985238328576088]","[-28.1875, -50.9375, 14.75]","[0.371099978685379, 18.74639892578125, -9.353300094604492]","[0.7717148065567017, -0.1169894188642501, -0.1674817949533462]","[1.2566999197006226, 8.82979965209961, 4.077300071716309]",,,
"[2.895212411880493, 3.331301689147949, 5.204448699951172]","[-0.7291100025177002, -0.6382049918174744, -0.1279830038547516, 0.2114530056715011, -1.2481521368026731, -1.0685813426971436, 1.7714946269989014]","[18.1875, -34.9375, -20.5625]","[-0.7048337459564209, -0.6185272336006165, -0.6365390419960022]","[-29.0, -51.0, 13.25]","[12.18340015411377, 2.220999956130981, -11.55739974975586]","[-0.249442458152771, -0.5457469820976257, -0.4869992136955261]","[1.4966999292373655, 8.595699310302734, 4.476999759674072]",left,STOP,
"[7.362802028656006, 3.360472679138184, 3.355971574783325]","[-0.7638459801673889, -0.60452800989151, -0.1151589974761009, 0.1944790035486221, -1.0376880168914795, -1.0732171535491943, 1.9880952835083008]","[13.9375, -37.4375, -19.8125]","[0.0919613987207412, -0.0889419764280319, -0.0102625358849763]","[-33.25, -53.5, 14.0]","[-1.486299991607666, -1.3114999532699585, 4.108299732208252]","[-0.0505796410143375, 0.3031986057758331, -0.4302411079406738]","[2.378700017929077, 8.617499351501465, 4.031099796295166]",right,START,
"[-6.6522321701049805, -2.000154495239258, 20.17453956604004]","[-0.749754011631012, -0.6124680042266846, -0.1433809995651245, 0.2054069936275482, -1.1503071784973145, -1.034286379814148, 1.9002763032913208]","[15.75, -33.4375, -22.9375]","[0.9072046875953674, -0.5076988339424133, -0.3069510459899902]","[-31.4375, -49.5, 10.875]","[10.6141996383667, 8.889699935913086, -11.989699363708496]","[1.8644654750823968, -0.0453436523675918, -0.1048942878842353]","[2.046099901199341, 8.428799629211426, 4.575900077819824]",,,
"[4.334108352661133, 19.49582290649414, 2.550179243087769]","[-0.7493709921836853, -0.6031529903411865, -0.1580830067396164, 0.2228399962186813, -1.1564428806304932, -0.9854418635368348, 1.8894598484039309]","[13.9375, -34.0625, -22.3125]","[0.682127058506012, 0.1774825304746627, -0.3139149248600006]","[-33.25, -50.125, 11.5]","[3.271099805831909, 3.1427998542785645, -4.9105000495910645]","[0.4694063067436218, 0.2641032338142395, -0.5874080061912537]","[2.181299924850464, 8.173999786376953, 4.95959997177124]",,,
"[-3.792080402374268, 2.5557241439819336, 7.118813991546631]","[-0.7588139772415161, -0.5884249806404114, -0.1569599956274032, 0.2309100031852722, -1.102043628692627, -0.9623252153396606, 1.929874062538147]","[12.3125, -36.1875, -21.125]","[-1.9516620635986328, 0.0079063419252634, -0.9318313002586364]","[-34.875, -52.25, 12.6875]","[1.2037999629974363, -0.1228000000119209, -0.3917999863624573]","[-1.9239811897277832, -0.0985936522483825, -0.7226186394691467]","[2.532399892807007, 8.046500205993652, 5.000899791717529]",,,
"[-2.135206460952759, -4.26630449295044, 9.23959732055664]","[-0.793179988861084, -0.5664430260658264, -0.1283109933137893, 0.1831450015306472, -0.9012193083763124, -1.018998622894287, 2.15975022315979]","[10.875, -37.125, -20.8125]","[0.8964360356330872, -0.4093320667743683, -0.3180164396762848]","[-36.3125, -53.1875, 13.0]","[1.967599987983704, -5.968100070953369, -2.687299966812134]","[1.800429344177246, -0.5915095210075378, 0.2021963894367218]","[3.1905999183654785, 8.351099967956543, 4.030799865722656]",,,
"[-3.266170024871826, -2.4442214965820312, 10.509932518005373]","[-0.7859029769897461, -0.5580940246582031, -0.1778119951486587, 0.1981630027294159, -1.010895013809204, -0.938620924949646, 2.100409984588623]","[10.8125, -34.0, -24.375]","[0.1011767387390136, -0.0901637077331543, -1.205306887626648]","[-36.375, -50.0625, 9.4375]","[3.6006999015808105, 5.249000072479248, -9.764200210571287]","[1.1523362398147583, -0.0469144508242607, -0.9479232430458068]","[3.077499866485596, 7.911399841308594, 4.909899711608887]",,,"[45.0, 1.5, 23.505165100097656, 15.074000358581545, 8.463979721069336, 105.97503662109376, 2323.596549104899, 6.6577226, 44.5776504]"
"[1.9074126482009888, 6.287278652191162, 10.10144329071045]","[-0.8123629689216614, -0.5189020037651062, -0.183128997683525, 0.1930489987134933, -0.9008453488349916, -0.8825606107711792, 2.225836992263794]","[8.3125, -36.8125, -20.9375]","[0.1498714238405227, -0.9701761603355408, 0.2433338016271591]","[-38.875, -52.875, 12.875]","[-1.7102999687194824, -5.691400051116943, 4.56119966506958]","[0.3997153043746948, -1.0660470724105835, 0.2002590745687484]","[3.867799997329712, 7.5742998123168945, 4.882499694824219]",,,
"[3.436091423034668, 11.649151802062988, 1.5550819635391235]","[-0.7961130142211914, -0.5237590074539185, -0.2374600023031234, 0.1883939951658249, -1.038960337638855, -0.8397416472434998, 2.1769449710845947]","[11.375, -34.25, -24.5]","[1.2689765691757202, -0.5732359290122986, -0.0666715800762176]","[-35.8125, -50.3125, 9.3125]","[7.27079963684082, 30.150798797607425, -13.13539981842041]","[2.460443019866944, -0.3395887017250061, 0.4452509582042694]","[3.320299863815308, 7.300699710845947, 5.643099784851074]",,,
"[-1.2417573928833008, 7.22193717956543, 3.1023108959198]","[-0.7968990206718445, -0.5171880125999451, -0.2403070032596588, 0.1992969959974289, -1.035322666168213, -0.8161419630050659, 2.16866135597229]","[8.5, -36.0, -22.8125]","[-1.7051342725753784, 0.2955889701843261, -1.336887240409851]","[-38.6875, -52.0625, 11.0]","[-5.085099697113037, 4.6138997077941895, 0.6848999857902527]","[-1.1264878511428833, 0.1696983575820922, -0.9567720293998718]","[3.4276998043060303, 7.144199848175049, 5.777499675750732]",,,
"[1.4704229831695557, 3.746542453765869, 5.806293487548828]","[-0.8364099860191345, -0.4736959934234619, -0.2269310057163238, 0.1566260010004043, -0.8669315576553345, -0.8057084679603577, 2.381883382797241]","[3.25, -38.3125, -21.375]","[-0.1477595716714859, -0.7349407076835632, -0.7538775205612183]","[-43.9375, -54.375, 12.4375]","[-2.434200048446656, -2.6410999298095703, 1.343400001525879]","[0.0352207459509372, -0.8717919588088989, -0.7851189374923706]","[4.395599842071533, 7.073699951171875, 5.1778998374938965]",,,
"[3.362340450286865, 9.213252067565918, 3.2794337272644043]","[-0.8468779921531677, -0.4386340081691742, -0.2704209983348846, 0.131409004330635, -0.8851973414421082, -0.736727237701416, 2.4718291759490967]","[2.3125, -37.6875, -21.25]","[0.0917170494794845, -0.7466867566108704, -0.8639205098152161]","[-44.875, -53.75, 12.5625]","[-1.0389000177383425, 8.611499786376953, -4.249300003051758]","[0.1360484212636947, -0.4660901725292206, -0.8224166035652161]","[4.598700046539307, 6.588699817657471, 5.622200012207031]",,,
