TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.3619847297668457, 10.759303092956545, -2.221598863601685]","[-0.4613910019397735, -0.6717169880867004, 0.1298989951610565, 0.5648360252380371, -1.471205234527588, -0.8735163807868958, 0.5703582167625427]","[6.8125, -16.5625, -38.625]","[0.5205618739128113, -0.6518106460571289, -0.980648159980774]","[-38.875, -29.625, -2.5625]","[5.277499675750732, 0.0333999991416931, -3.657399892807007]","[-0.1701346933841705, -0.7912275791168213, -0.5482079386711121]","[0.6259999871253967, 7.517699718475342, 6.265899658203125]",,,"[45.0, 0.1534009873867035, 9.800000190734863, 3.0, 0.1186202391982078, 353.0191650390625, 2612.553955078125, 6.639707, 44.5741462]"
"[-0.2933280169963836, 8.331573486328125, 2.5695338249206543]","[-0.4922930002212524, -0.6726850271224976, 0.0912069976329803, 0.5448129773139954, -1.4495723247528076, -0.865929365158081, 0.6925565600395203]","[7.375, -17.6875, -38.25]","[-0.2708925604820251, -0.9109222292900084, -1.1268019676208496]","[-38.3125, -30.75, -2.1875]","[-1.719499945640564, 2.2583999633789062, -2.904399871826172]","[-0.255655825138092, -0.530405580997467, -1.1924961805343628]","[0.7682999968528748, 7.469699859619141, 6.307299613952637]",,,
"[4.412197589874268, 9.143733978271484, 5.191404819488525]","[-0.5359730124473572, -0.6637340188026428, 0.0479359999299049, 0.5195109844207764, -1.393562912940979, -0.8653058409690857, 0.864417314529419]","[9.125, -19.25, -37.625]","[-0.0728325918316841, -0.59576815366745, -0.2197718620300293]","[-36.5625, -32.3125, -1.5625]","[0.3105999827384949, -0.7480999827384949, 1.6449999809265137]","[-0.1025555431842804, -0.765675961971283, -0.544193685054779]","[1.1209999322891235, 7.465699672698975, 6.258999824523926]",,,
"[1.010927677154541, 9.140640258789062, 5.899772644042969]","[-0.5538049936294556, -0.6653270125389099, 0.0243030004203319, 0.5000479817390442, -1.3948681354522705, -0.8652049899101257, 0.9343525171279908]","[9.75, -19.375, -36.4375]","[-0.1873087286949157, -0.3065670728683471, -0.1844289451837539]","[-35.9375, -32.4375, -0.375]","[-2.9761998653411865, 2.969099998474121, -1.2695999145507812]","[-0.0216595362871885, -0.2752907872200012, -0.4137651920318603]","[1.1129999160766602, 7.465099811553955, 6.261199951171875]",,,
"[-0.5351232290267944, 7.52575159072876, 4.4145917892456055]","[-0.5642520189285278, -0.6640840172767639, 0.0136630004271864, 0.4903309941291809, -1.3878886699676514, -0.867663562297821, 0.9749826192855836]","[10.6875, -19.9375, -36.75]","[-0.1189616397023201, -0.0597600750625133, -0.1881814002990722]","[-35.875, -32.9375, 0.125]","[-2.055500030517578, -0.4590999782085418, -2.7538998126983643]","[-0.0901288017630577, -0.1378984600305557, -0.1858426630496978]","[1.1532999277114868, 7.480700016021728, 6.235199928283691]",,,
"[-0.915015995502472, 7.870238780975342, 5.86623477935791]","[-0.5686179995536804, -0.6614969968795776, 0.015269000083208, 0.4887340068817138, -1.375645637512207, -0.8744692206382751, 0.98822820186615]","[10.3125, -19.75, -38.0625]","[0.0337372161448001, 0.3436902463436126, 0.3053627908229828]","[-36.25, -32.75, -1.1875]","[0.1335999965667724, 3.302799940109253, -1.8359999656677248]","[0.073722705245018, 0.1367640048265457, 0.2510481476783752]","[1.2196999788284302, 7.523699760437012, 6.170599937438965]",,,
"[5.070056915283203, 6.885168552398682, 2.426015853881836]","[-0.5547239780426025, -0.6622189879417419, 0.0290239993482828, 0.5028960108757019, -1.381793737411499, -0.869318962097168, 0.9356561303138732]","[9.5, -19.875, -37.9375]","[0.7752752304077148, -0.2966885268688202, 0.7668452858924866]","[-37.0625, -32.875, -1.0625]","[-1.0026999711990356, -3.98039984703064, -2.763999938964844]","[0.2002241760492324, 0.4697379171848297, 0.3536909818649292]","[1.1890000104904177, 7.491199970245361, 6.21589994430542]",,,
"[0.9248322248458862, 10.129474639892578, 6.221170425415039]","[-0.552299976348877, -0.6675969958305359, 0.0212539993226528, 0.4988250136375427, -1.4046889543533323, -0.861210286617279, 0.9309076070785522]","[10.625, -18.8125, -37.625]","[-0.1613731384277343, -0.5363397002220154, -0.223332330584526]","[-35.9375, -31.8125, -0.75]","[-1.1445999145507812, 1.5333999395370483, -3.4768998622894287]","[0.3519456386566162, 0.3895574808120727, -0.0154810706153512]","[1.056399941444397, 7.439599990844727, 6.301199913024902]",,,"[45.0, 0.1717806458473205, 9.800000190734863, 3.0, 0.1649200022220611, 29.506805419921875, 2612.553955078125, 6.6397073, 44.5741467]"
"[-1.423783779144287, 8.1869535446167, 5.536677837371826]","[-0.5593889951705933, -0.6660119891166687, 0.0090150004252791, 0.4933860003948211, -1.3983781337738037, -0.8541537523269653, 0.9650360345840454]","[10.0625, -19.5625, -37.625]","[-0.2080606967210769, -0.1419301778078079, -0.2553416788578033]","[-36.5, -32.5625, -0.75]","[4.033499717712402, 2.784899950027466, -1.83489990234375]","[-0.0509810671210289, -0.5213647484779358, -0.263684332370758]","[1.10509991645813, 7.394299983978271, 6.345999717712402]",,,
"[0.8865154385566711, 10.580015182495115, 1.9674304723739624]","[-0.5725759863853455, -0.6602510213851929, 0.0039880000986158, 0.4860120117664337, -1.3724008798599243, -0.8632580637931824, 1.0125564336776731]","[11.25, -20.75, -37.0]","[-0.3281742632389068, -0.5309640765190125, -0.4484972655773163]","[-35.3125, -33.75, -0.125]","[-1.3837000131607056, 4.952699661254883, -3.4539999961853027]","[-0.3577575981616974, -0.445216029882431, -0.6907663941383362]","[1.2561999559402466, 7.452699661254883, 6.248899936676025]",,,"[45.0, 0.1715523302555084, 25.41507911682129, 3.0, 0.1679248809814453, 36.26942443847656, 2612.2659031357616, 6.6397075, 44.5741471]"
"[2.641934633255005, 8.966591835021973, 5.573404788970947]","[-0.596114993095398, -0.6575570106506348, -0.0128119997680187, 0.4605439901351928, -1.3568559885025024, -0.8822306394577026, 1.0986977815628052]","[11.375, -22.8125, -35.5]","[-0.2546435296535492, -0.6361376047134399, -0.1960004717111587]","[-35.1875, -35.8125, 1.375]","[-2.833199977874756, -0.2956999838352203, 0.5986999869346619]","[-0.1758070141077041, -0.0983667597174644, -0.3762755393981933]","[1.3229999542236328, 7.572199821472168, 6.08929967880249]",,,
"[1.4071202278137207, 14.91559886932373, -0.5967978239059448]","[-0.6082059741020203, -0.6610040068626404, -0.0260840002447366, 0.4387219846248626, -1.3695651292800903, -0.8965312242507935, 1.143351912498474]","[12.875, -23.8125, -34.4375]","[-0.0386241376399993, -0.7563209533691406, -0.3097610473632812]","[-33.6875, -36.8125, 2.4375]","[4.503299713134766, 4.077899932861328, -2.115499973297119]","[-0.2982767820358276, -0.2439097613096237, 0.0196524076163768]","[1.223699927330017, 7.660599708557129, 5.998899936676025]",,,
"[-0.3944112360477447, 3.989650011062622, 2.15582537651062]","[-0.6126430034637451, -0.6726620197296143, -0.0319450013339519, 0.4137290120124817, -1.4159208536148071, -0.9235880374908448, 1.1481914520263672]","[14.625, -24.0625, -34.0625]","[0.6818128824234009, 0.0228987205773592, 0.953612983226776]","[-31.9375, -37.0625, 2.8125]","[-0.9610999822616576, -3.714399814605713, -4.773299694061279]","[0.2627418637275696, -0.1732588410377502, 0.5886821150779724]","[0.9120999574661256, 7.823400020599365, 5.842199802398682]",,,
"[3.090081214904785, 10.98796844482422, 4.59972095489502]","[-0.5753009915351868, -0.7003660202026367, -0.0396559983491897, 0.4206439852714538, -1.5458664894104004, -0.8827378749847412, 1.0152696371078491]","[17.8125, -21.8125, -34.125]","[-0.9837024807929992, -0.3194825053215027, 0.8704131245613098]","[-28.75, -34.8125, 2.75]","[1.403999924659729, 4.143399715423584, -0.3905999958515167]","[-0.6513918042182922, 0.0073827425949275, 0.786742091178894]","[0.1551999896764755, 7.575399875640869, 6.225599765777588]",right,STOP,
"[-1.4833228588104248, 3.389164686203003, 5.386494159698486]","[-0.5628979802131653, -0.7245569825172424, -0.0054020001552999, 0.3976579904556274, -1.6564886569976809, -0.9465554356575012, 0.8936165571212769]","[20.625, -21.5, -32.6875]","[0.0439299382269382, 0.1865407824516296, 1.2070348262786863]","[-25.9375, -34.5, 4.1875]","[4.511300086975098, -2.200599908828736, -7.613199710845947]","[0.4819552302360534, 0.1562767773866653, 1.8231534957885744]","[-0.4904999732971191, 7.957099914550781, 5.710700035095215]",left,START,
"[3.807441473007202, 28.66957092285156, 5.861915588378906]","[-0.5159779787063599, -0.7620019912719727, 0.03940200060606, 0.3893130123615265, -1.8599326610565183, -0.9562444686889648, 0.6343211531639099]","[24.1875, -18.5, -32.3125]","[-1.4250787496566772, 1.6975769996643066, 0.9003280997276306]","[-22.375, -31.5, 4.5625]","[6.093800067901611, -1.490899920463562, -3.2032999992370605]","[0.0886452719569206, 1.983235120773316, 4.9583234786987305]","[-1.6121999025344849, 8.012299537658691, 5.419600009918213]",,,"[45.0, 0.210110455751419, 25.41507911682129, 3.0, 0.1940397322177887, 37.26313018798828, 2612.2659031357616, 6.6397077, 44.5741475]"
"[3.79360294342041, 1.1214919090270996, 7.6462082862854]","[-0.4442859888076782, -0.7846099734306335, 0.1632909923791885, 0.4004130065441131, -2.102972984313965, -0.9754424691200256, 0.1784715354442596]","[23.0625, -18.5625, -32.6875]","[-0.91860169172287, 1.5493637323379517, 2.7242319583892822]","[-23.5, -31.5625, 4.1875]","[-1.5340999364852903, -8.795999526977539, 4.508599758148193]","[-1.4097373485565186, 0.6805213093757629, 2.003969669342041]","[-2.790499925613404, 8.119400024414062, 4.7388997077941895]",,,
"[2.0523576736450195, 4.592184066772461, 3.338130235671997]","[-0.3336359858512878, -0.7992990016937256, 0.2704640030860901, 0.420304000377655, -2.282742977142334, -0.8643970489501953, -0.236217200756073]","[22.9375, -13.625, -34.9375]","[-0.2747846245765686, 1.4098246097564695, 3.934216499328613]","[-23.625, -26.625, 1.9375]","[1.2655999660491943, -2.0269999504089355, 0.5252999663352966]","[-0.2811725437641144, 0.4847652018070221, 1.476670742034912]","[-4.158599853515625, 7.45989990234375, 4.819200038909912]",,,
"[1.1296896934509275, 10.35398292541504, 3.1053946018218994]","[-0.2603310048580169, -0.7984880208969116, 0.3221639990806579, 0.4368669986724853, -2.3096365928649902, -0.7715232968330383, -0.4119563996791839]","[21.125, -12.125, -36.1875]","[-0.5429195761680603, -0.8533961772918701, -0.5909510254859924]","[-25.4375, -25.125, 0.6875]","[8.578299522399902, 2.106099843978882, -1.8428999185562127]","[-0.8948477506637573, -0.5969898700714111, -0.2261248528957367]","[-4.734099864959717, 6.837399959564209, 5.196799755096436]",,,
"[2.0275633335113525, 0.973357915878296, 2.4349606037139893]","[-0.2955139875411987, -0.7884269952774048, 0.3263579905033111, 0.4295839965343475, -2.3261733055114746, -0.8426041603088379, -0.4025414586067199]","[21.1875, -14.3125, -35.9375]","[0.2032261341810226, 0.5174028277397156, -0.2275385707616806]","[-25.375, -27.3125, 0.9375]","[8.602899551391602, -2.2690000534057617, -2.9076998233795166]","[-0.0668810158967971, 0.6678153276443481, -0.3037745654582977]","[-4.474299907684326, 7.319399833679199, 4.751299858093262]",,,"[45.0, 0.2201782912015915, 25.37151908874512, 3.015000104904175, 0.2197937667369842, 44.2549934387207, 2611.805970772169, 6.6397079, 44.5741491]"
"[1.012584567070007, 10.045524597167969, 5.050530433654785]","[-0.2815040051937103, -0.7937899827957153, 0.3328480124473572, 0.4241040050983429, -2.351934671401977, -0.8172025084495544, -0.4370849728584289]","[21.5, -14.5, -36.1875]","[-0.5475970506668091, 0.304699569940567, 0.0224274806678295]","[-25.0625, -27.5, 0.6875]","[-6.827499866485596, 9.676799774169922, 1.511099934577942]","[-0.775292694568634, 0.3363598585128784, -0.7837226390838623]","[-4.724599838256836, 7.151299953460693, 4.764999866485596]",,,"[45.0, 0.2201782912015915, 25.37151908874512, 3.032000064849853, 0.2220839112997055, 44.76904678344727, 2611.805970772169, 6.6397079, 44.5741494]"
"[-0.385887861251831, 11.209393501281738, 4.396060466766357]","[-0.2826020121574402, -0.7758380174636841, 0.3547849953174591, 0.4385629892349243, -2.330133438110352, -0.8476055264472961, -0.4749604165554046]","[20.4375, -15.1875, -36.5]","[-0.2081305086612701, 0.4293160736560821, 0.1350535750389099]","[-26.125, -28.1875, 0.375]","[3.3792998790740967, 0.4833999872207641, -0.0390000008046627]","[-0.3647563457489013, 0.4771381020545959, 0.6123836636543274]","[-4.467799663543701, 7.351999759674072, 4.706999778747559]",,,
"[3.739149332046509, 4.569429874420166, 2.8523945808410645]","[-0.2806009948253631, -0.7619720101356506, 0.3704060018062591, 0.4510639905929565, -2.3082380294799805, -0.8660467863082886, -0.5013166069984436]","[18.5, -15.8125, -36.4375]","[0.1528733819723129, 0.1359960585832595, 0.4284085035324096]","[-28.0625, -28.8125, 0.4375]","[4.575799942016602, -1.8315999507904053, -2.496000051498413]","[-0.1241627261042594, 0.2553242146968841, -0.4052829146385193]","[-4.2718000411987305, 7.470399856567383, 4.702499866485596]",,,
"[-3.626286506652832, 11.71567153930664, 5.989200592041016]","[-0.2591170072555542, -0.7590630054473877, 0.3867430090904236, 0.4550929963588714, -2.314845085144043, -0.8411052227020264, -0.554999053478241]","[17.5, -14.75, -37.75]","[-0.5745798349380493, 0.5360953211784363, 0.3921405673027038]","[-29.0625, -27.75, -0.875]","[3.4567999839782715, 8.302399635314941, 2.8588998317718506]","[-0.3042632341384887, 0.946334958076477, 0.3150144815444946]","[-4.427599906921387, 7.309700012207031, 4.809799671173096]",,,
"[3.7896478176116943, 11.799286842346191, 5.381696224212647]","[-0.2419479936361313, -0.7366889715194702, 0.4167779982089996, 0.4743880033493042, -2.287015676498413, -0.8509541749954224, -0.622726321220398]","[15.25, -16.3125, -37.625]","[-0.9664236903190612, 0.1944645792245865, -0.1637118905782699]","[-31.3125, -29.3125, -0.75]","[7.676899909973144, 4.511899948120117, -3.5526998043060303]","[-0.2399827688932418, 0.0168424267321825, -0.2580294609069824]","[-4.24459981918335, 7.37369966506958, 4.876599788665772]",,,
"[-1.3897862434387207, 6.068573474884033, -0.1136479675769805]","[-0.2746869921684265, -0.7104960083961487, 0.4227249920368194, 0.4909630119800567, -2.2385094165802, -0.9363713264465332, -0.5924465656280518]","[11.0, -21.6875, -36.75]","[-0.1894205808639526, 0.7863755226135254, -3.3760251998901367]","[-35.5625, -34.6875, 0.125]","[1.951499938964844, 4.8796000480651855, -1.955599904060364]","[-0.9045343399047852, 0.584179162979126, -2.9862582683563232]","[-3.5989999771118164, 7.898399829864502, 4.564199924468994]",,,"[45.0, 0.2574540376663208, 25.37151908874512, 3.066999912261963, 0.2417418956756591, 28.74762535095215, 2611.805970772169, 6.6397084, 44.57415]"
"[9.342405319213867, 27.597042083740234, -14.942739486694336]","[-0.3594430088996887, -0.6388859748840332, 0.3875890076160431, 0.558925986289978, -1.832802176475525, -1.1029760837554932, -0.2087383270263672]","[8.3125, -21.6875, -37.9375]","[5.049935817718506, 1.5915133953094482, -1.0456093549728394]","[-38.25, -34.6875, -1.0625]","[21.80799865722656, -11.822400093078612, -1.4076999425888062]","[2.151153087615967, -1.1315841674804688, 4.43015193939209]","[-1.1453999280929563, 8.752900123596191, 4.271199703216553]",,,
"[9.652559280395508, 6.104515075683594, 7.466001987457275]","[-0.3116579949855804, -0.6859719753265381, 0.3103950023651123, 0.5796239972114563, -1.7896010875701904, -0.9065831303596495, -0.1049160286784172]","[4.0, -15.875, -40.375]","[0.1985661089420318, -0.3228859007358551, -1.4015343189239502]","[-42.5625, -28.875, -3.5]","[-3.80679988861084, 1.0256999731063845, -4.204400062561035]","[-0.0641233995556831, -0.6318091750144958, -2.476447582244873]","[-1.312199950218201, 7.721799850463867, 5.901000022888184]",left,STOP,
"[4.691400051116943, 6.371928215026856, 2.3846824169158936]","[-0.3751649856567383, -0.6483569741249084, 0.2565029859542846, 0.6108099818229675, -1.524665594100952, -0.9270132780075072, 0.2109801918268203]","[1.3125, -15.875, -40.875]","[0.1834690123796463, -0.5212425589561462, -1.743531584739685]","[-45.25, -28.875, -4.0]","[1.111299991607666, 0.9037999510765076, -3.732199907302856]","[0.3251548409461975, -0.4676958918571472, -1.862144112586975]","[0.2714000046253204, 7.843599796295166, 5.879899978637695]",right,START,
"[1.6829514503479004, -0.7823867797851562, 6.014541149139404]","[-0.4347119927406311, -0.6187459826469421, 0.1727190017700195, 0.6311460137367249, -1.3007314205169678, -0.857141375541687, 0.5372267961502075]","[0.0, -13.625, -41.625]","[0.9952390789985656, -2.723411798477173, -0.3911632001399994]","[-46.5625, -26.625, -4.75]","[-6.753200054168701, -11.394999504089355, -2.979899883270264]","[0.9062098264694214, -1.1605217456817627, -1.6481841802597046]","[1.7125999927520752, 7.41349983215332, 6.186699867248535]",,,"[45.0, 1.5, 28.363561630249023, 4.191999912261963, 0.7550543546676636, 10.32027816772461, 2611.530586355366, 6.6397151, 44.5741681]"
"[8.187078475952148, 9.11646842956543, -1.0583616495132446]","[-0.4571720063686371, -0.6329609751701355, 0.0710339993238449, 0.620730996131897, -1.3148581981658936, -0.7300811409950256, 0.6958293914794922]","[4.8125, -11.875, -41.375]","[-0.4515864849090576, -0.43423792719841, -0.9842959046363832]","[-41.75, -24.875, -4.5]","[-2.7126998901367188, 4.325399875640869, -0.351500004529953]","[-0.4953593611717224, -1.085716962814331, -1.553447723388672]","[1.849799990653992, 6.540299892425537, 7.0690999031066895]",,,
"[7.446005344390869, 5.344298839569092, 2.629829406738281]","[-0.5147669911384583, -0.6283689737319946, 0.0256680008023977, 0.5826730132102966, -1.2829375267028809, -0.7434605360031128, 0.8805533647537231]","[5.3125, -13.6875, -40.75]","[0.0516093857586383, -0.9231221079826356, -0.8556650876998901]","[-41.25, -26.6875, -3.875]","[-3.3341000080108643, 1.9922999143600464, -6.961099624633789]","[-0.082257367670536, -1.4208027124404907, -1.810866355895996]","[2.049399852752685, 6.637499809265137, 6.921899795532227]",,,
"[7.517333507537842, 19.349363327026367, -6.670792102813721]","[-0.5478320121765137, -0.6147239804267883, -0.0323989987373352, 0.566519021987915, -1.2513490915298462, -0.6903688907623291, 1.0288950204849243]","[5.4375, -13.8125, -40.6875]","[0.7954861521720886, -1.0490649938583374, -0.0945968478918075]","[-41.125, -26.8125, -3.8125]","[5.068699836730957, 0.1096000000834465, 0.1763999909162521]","[0.0513475872576236, -0.3549999594688415, 0.4206941723823547]","[2.3743999004364014, 6.244999885559082, 7.178499698638916]",,,
"[9.020873069763184, 12.610164642333984, -2.8911709785461426]","[-0.5996770262718201, -0.582552969455719, -0.0573260001838207, 0.5456479787826538, -1.1506959199905396, -0.689469039440155, 1.2074793577194214]","[5.5, -16.0, -39.9375]","[1.681310534477234, 0.9659001231193542, 2.116194248199463]","[-41.0625, -29.0, -3.0625]","[3.0822999477386475, -1.138800024986267, -7.300899982452393]","[0.3483153581619262, -0.0485899671912193, 0.2220756858587265]","[3.0859999656677246, 6.238199710845947, 6.908699989318848]",,,
"[22.38033676147461, -8.330021858215332, 4.816118717193604]","[-0.5597559809684753, -0.5967710018157959, -0.0738459974527359, 0.5701599717140198, -1.2228336334228516, -0.6235049366950989, 1.108007550239563]","[2.5, -15.375, -40.4375]","[-0.8387354016304016, -2.7075815200805664, 1.4125996828079224]","[-44.0625, -28.375, -3.5625]","[-36.12590026855469, -12.855299949645996, 15.95359992980957]","[-3.647214412689209, -2.1551673412323, -4.762392520904541]","[2.714599847793579, 5.725899696350098, 7.4842000007629395]",,,
"[7.234281539916992, 10.173787117004396, 15.217852592468262]","[-0.5638459920883179, -0.5950440168380737, -0.0404050014913082, 0.5712839961051941, -1.19218909740448, -0.6749533414840698, 1.0902713537216189]","[5.0625, -14.6875, -40.4375]","[-1.010004639625549, 0.4365243017673492, 0.791576623916626]","[-41.5, -27.6875, -3.5625]","[-17.775299072265625, 6.199100017547607, 5.555999755859375]","[0.0886452719569206, 0.4612556099891662, 0.1011941879987716]","[2.829900026321411, 6.127699851989746, 7.114099979400635]",,,
"[5.765505790710449, 15.46814250946045, 4.37161111831665]","[-0.570976972579956, -0.5953660011291504, -0.0130829997360706, 0.5651130080223083, -1.1708914041519165, -0.727619469165802, 1.0865788459777832]","[5.875, -16.4375, -39.5625]","[0.653870165348053, -0.2100329250097274, 1.1390541791915894]","[-40.6875, -29.4375, -2.6875]","[-0.8112999796867371, 5.735899925231934, -9.89330005645752]","[0.7472801804542542, -1.934453129768372, 0.4733681976795196]","[2.851099967956543, 6.522299766540527, 6.745399951934815]",,,
"[-4.971176624298096, 9.692935943603516, -3.978320598602295]","[-0.5524179935455322, -0.6122999787330627, -0.0139170000329613, 0.5654450058937073, -1.2315398454666138, -0.7218207120895386, 1.0255544185638428]","[6.1875, -17.5, -39.125]","[-0.6540621519088745, -1.0846697092056274, -2.0286660194396973]","[-40.375, -30.5, -2.25]","[-0.9490999579429626, 1.1007000207901, -4.440599918365479]","[-1.1716220378875732, -0.2860943675041199, -0.962234914302826]","[2.4494998455047607, 6.479699611663818, 6.941299915313721]",,,
"[13.28783893585205, 9.396618843078612, 10.034894943237305]","[-0.5996410250663757, -0.612932026386261, -0.0587339997291564, 0.5111690163612366, -1.2369903326034546, -0.7410085797309875, 1.190355896949768]","[8.125, -19.625, -37.5625]","[0.2456900030374527, 0.8213694095611572, 1.5723322629928589]","[-38.4375, -32.625, -0.6875]","[-7.067899703979492, 2.549399852752685, 5.589099884033203]","[-0.4157025218009949, -0.3536036908626556, -0.6587919592857361]","[2.370499849319458, 6.619799613952637, 6.835799694061279]",,,
