TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[0.7849533557891846, 8.51843547821045, 1.6149944067001345]","[-0.3500919938087463, -0.6293269991874695, 0.1687719970941543, 0.672976016998291, -1.3666127920150757, -0.7312542200088501, 0.3550821244716644]","[-0.5625, -12.125, -42.3125]","[-0.2360034137964248, -0.2551147639751434, -0.2114466428756714]","[-47.375, -24.0, -5.0625]","[-0.0187999997287988, 2.473099946975708, -5.804299831390381]","[0.0850848034024238, -0.4505392909049988, -0.0091106183826923]","[1.4800000190734863, 6.5488996505737305, 7.147799968719482]",,,
"[1.7185484170913696, 9.482609748840332, 2.436262845993042]","[-0.3555569946765899, -0.6389600038528442, 0.1651279926300048, 0.6618459820747375, -1.395603060722351, -0.7381924390792847, 0.3586359620094299]","[0.125, -13.3125, -42.0]","[0.1084373071789741, -0.4146727621555328, -0.0352905578911304]","[-46.6875, -25.1875, -4.75]","[0.2065999954938888, 3.138499975204468, -3.1808998584747314]","[-0.3972893059253692, -0.188146486878395, -0.0733038261532783]","[1.264299988746643, 6.599400043487549, 7.142699718475342]",,,
"[0.0733774974942207, 9.572985649108888, -1.6210373640060425]","[-0.3730739951133728, -0.6386229991912842, 0.1587840020656585, 0.6540359854698181, -1.3861490488052368, -0.7535173892974854, 0.4017930030822754]","[0.875, -13.75, -41.875]","[-0.1755626648664474, -0.4522148072719574, -0.1588598638772964]","[-45.9375, -25.625, -4.625]","[2.913599967956543, 5.391599655151367, -7.304800033569336]","[0.1947089284658432, -0.607060432434082, -0.7283607721328735]","[1.312999963760376, 6.709799766540527, 7.030200004577637]",,,
"[-1.216493844985962, 9.765824317932127, 5.368624210357666]","[-0.4095009863376617, -0.6417970061302185, 0.1206469982862472, 0.6370620131492615, -1.368993639945984, -0.7468795776367188, 0.5235792398452759]","[2.25, -14.1875, -41.6875]","[0.5242096185684204, -0.5179264545440674, -0.8924217224121094]","[-44.5625, -26.0625, -4.4375]","[0.0383999980986118, 4.085799694061279, -5.0594000816345215]","[0.0415737442672252, -0.4547280669212341, -0.7867944240570068]","[1.4422999620437622, 6.662099838256836, 7.050099849700928]",right,STOP,
"[-0.9610134363174438, 10.978497505187988, 5.808323860168457]","[-0.4444560110569, -0.638293981552124, 0.087406001985073, 0.6224129796028137, -1.3381108045578003, -0.7425820827484131, 0.6429151296615601]","[3.4375, -14.375, -40.8125]","[-0.3974463641643524, -0.5248728394508362, -1.0937803983688354]","[-43.375, -26.25, -3.5625]","[-1.0480999946594238, 3.194999933242798, -2.577800035476685]","[-0.0211533904075622, -0.0636172518134117, -0.2949606478214264]","[1.6658999919891355, 6.631199836730957, 7.029999732971191]",left,START,
"[-0.8810757994651794, 9.728072166442873, 3.670675039291382]","[-0.4531260132789612, -0.6380940079689026, 0.0776909962296485, 0.6176369786262512, -1.3335065841674805, -0.7399401068687439, 0.673430860042572]","[3.3125, -15.5, -40.6875]","[0.0505621880292892, -0.1834166496992111, -0.4418999254703522]","[-43.5, -27.375, -3.4375]","[-7.05679988861084, 4.008500099182129, -3.89139986038208]","[-0.2416931986808776, -0.1138827353715896, -0.6129421591758728]","[1.702399969100952, 6.611999988555908, 7.039299964904785]",,,"[45.0, 0.5261585116386414, 24.41079330444336, 18.47800064086914, 1.8143962621688845, 338.8793029785156, 2730.7913791080937, 6.6381175, 44.5712567]"
"[-0.0011109096230939, 11.740543365478516, 6.378507614135742]","[-0.4608150124549866, -0.6362829804420471, 0.0672139972448349, 0.6150410175323486, -1.3244221210479736, -0.7329920530319214, 0.7044756412506104]","[2.875, -14.875, -41.4375]","[-0.1014908924698829, -0.3204424381256103, -0.5429719090461731]","[-43.9375, -26.75, -4.1875]","[-2.150099992752075, 5.343599796295166, -1.3113999366760254]","[0.0409454256296157, 0.3814417123794555, 0.7945436835289001]","[1.7773998975753784, 6.5615997314453125, 7.067899703979492]",,,
"[1.4162278175354004, 12.045295715332031, 2.635834217071533]","[-0.4445469975471496, -0.6397089958190918, 0.0945689976215362, 0.619841992855072, -1.3439266681671145, -0.7559731602668762, 0.6324536204338074]","[3.1875, -16.5625, -40.875]","[-0.1490336656570434, 0.4624773561954498, 0.6991614699363708]","[-43.625, -28.4375, -3.625]","[1.1409000158309937, 4.618899822235107, -3.833899974822998]","[-0.5585228204727173, -0.1820552945137024, 0.0373151376843452]","[1.6049000024795532, 6.727299690246582, 6.952499866485596]",,,
"[-0.0259818769991397, 8.630321502685547, 4.096402168273926]","[-0.4623250067234039, -0.6442430019378662, 0.1141100004315376, 0.598484992980957, -1.357943773269653, -0.8216721415519714, 0.6393991708755493]","[4.0, -19.25, -40.125]","[-0.4410097897052765, -0.2787814438343048, 0.0251327417790889]","[-42.8125, -31.125, -2.875]","[-1.920699954032898, 2.6350998878479004, -2.0458998680114746]","[-0.8205142021179199, -0.1893682181835174, -0.2198067605495453]","[1.4106999635696411, 7.18120002746582, 6.527499675750732]",,,
"[1.1817301511764526, 8.475301742553711, 3.555236339569092]","[-0.4619449973106384, -0.6449800133705139, 0.1259759962558746, 0.595596969127655, -1.3647432327270508, -0.8419637680053711, 0.6214653253555298]","[4.0625, -18.0, -40.375]","[-0.3591887652873993, 0.0447851493954658, -0.036582101136446]","[-42.75, -29.875, -3.125]","[3.9886999130249023, 2.049999952316284, -4.882800102233887]","[0.6370102763175964, 1.3246002197265625, 2.4767966270446777]","[1.3361999988555908, 7.315299987792969, 6.392999649047852]",,,"[45.0, 0.6283148527145386, 24.41079330444336, 18.71199989318848, 2.863837718963623, 345.970458984375, 2730.7913791080937, 6.6381141, 44.571271]"
"[-3.512523651123047, -2.8955860137939453, 3.9342575073242174]","[-0.3828330039978027, -0.6648119688034058, 0.1916159987449646, 0.6121649742126465, -1.5070124864578247, -0.8384761214256287, 0.3257073163986206]","[3.1875, -18.1875, -40.4375]","[0.4731063842773437, 1.055732250213623, 1.860713005065918]","[-43.625, -30.0625, -3.1875]","[-6.900099754333496, -11.58780002593994, -2.7774999141693115]","[-0.8769581317901611, 2.2958409786224365, 2.22456169128418]","[0.4178999960422516, 7.292399883270264, 6.543299674987793]",,,
"[10.430158615112305, -0.6510792374610901, 2.0338168144226074]","[-0.259676992893219, -0.6543189883232117, 0.3452160060405731, 0.6206920146942139, -1.7191749811172483, -0.8762885928153992, -0.2035952359437942]","[2.3125, -18.3125, -40.1875]","[-0.5009095072746277, 1.1537150144577026, 2.8113763332366943]","[-44.5, -30.1875, -2.9375]","[11.126699447631836, -0.640999972820282, 3.0010998249053955]","[-0.6062226891517639, 0.3452610373497009, 3.264411449432373]","[-0.9277999997138976, 7.535099983215332, 6.207299709320068]",,,
"[7.965221881866455, 7.221027374267578, -1.6412731409072876]","[-0.1569830030202865, -0.6192020177841187, 0.4751699864864349, 0.6051080226898193, -1.919784665107727, -0.8780058026313782, -0.6737107038497925]","[0.0, -22.875, -38.1875]","[-0.6238155961036682, 1.8529986143112185, 4.478549957275391]","[-46.8125, -34.75, -0.9375]","[-3.8892998695373535, -9.418899536132812, -1.7864999771118164]","[-1.540654540061951, 1.096311092376709, 2.30460262298584]","[-2.141700029373169, 7.545899868011475, 5.88569974899292]",,,
"[11.13100814819336, 4.359285831451416, 5.207178115844727]","[-0.1248200014233589, -0.556098997592926, 0.5443779826164246, 0.6154869794845581, -1.938239574432373, -0.9423462748527528, -0.8765282034873962]","[-1.625, -26.0625, -36.875]","[-0.4165577292442322, 1.0205812454223633, 4.074575901031494]","[-48.4375, -37.9375, 0.375]","[3.414499998092652, -6.344299793243408, -1.3791999816894531]","[-0.4968254268169403, -0.736808180809021, -0.2786767184734344]","[-2.07099986076355, 7.932999610900879, 5.380300045013428]",,,
"[1.598177433013916, 11.639095306396484, 4.707996368408203]","[-0.129623994231224, -0.5427610278129578, 0.5404239892959595, 0.6297199726104736, -1.8794715404510496, -0.96375834941864, -0.8363792896270752]","[-3.625, -25.125, -37.4375]","[0.1130449771881103, 0.3599392473697662, 0.0335452295839786]","[-50.4375, -37.0, -0.1875]","[4.984699726104736, -0.7583999633789062, -0.5733999609947205]","[0.2674193382263183, 0.6069382429122925, 0.8776213526725769]","[-1.6993999481201172, 8.05459976196289, 5.329599857330322]",,,
"[1.36929190158844, 11.89011287689209, 5.9200944900512695]","[-0.1042449995875358, -0.5051699876785278, 0.5614259839057922, 0.6470980048179626, -1.8273271322250368, -0.9825555682182312, -0.8932218551635742]","[-6.625, -28.625, -34.3125]","[-0.9632123112678528, 0.8716872334480286, -0.0238237436860799]","[-53.4375, -40.5, 2.9375]","[-0.2666999995708465, -0.1952999979257583, 3.317199945449829]","[-1.6937721967697144, 0.0629540234804153, -0.1834515631198883]","[-1.3806999921798706, 8.158299446105957, 5.263499736785889]",,,"[45.0, 1.5, 27.3670654296875, 18.39800071716309, 3.469221353530884, 347.6528625488281, 2729.830512460321, 6.6381067, 44.5712957]"
"[9.529363632202148, 6.135448455810547, 2.294085741043091]","[-0.1331730037927627, -0.4492819905281067, 0.5808539986610413, 0.6655960083007812, -1.7460135221481323, -1.103729248046875, -0.8717344999313354]","[-9.75, -31.375, -33.0625]","[0.9662142992019652, 0.0540528483688831, 2.3313236236572266]","[-56.5625, -43.25, 4.1875]","[4.0548996925354, -7.216599941253662, -1.896299958229065]","[0.2000496387481689, 0.3293785452842712, 1.5306187868118286]","[-0.7696999907493591, 8.75629997253418, 4.347899913787842]",,,
"[6.8657660484313965, 3.905632495880127, 10.438393592834473]","[-0.0910530015826225, -0.4526279866695404, 0.5949900150299072, 0.6578919887542725, -1.8079712390899656, -1.04575777053833, -0.9891276359558104]","[-10.6875, -29.75, -32.6875]","[-1.2475439310073853, 0.0982969403266906, 1.7042267322540283]","[-57.5, -41.625, 4.5625]","[-5.307600021362305, -5.965399742126465, 2.027899980545044]","[-0.6084915995597839, 0.1116836220026016, 0.2190039157867431]","[-1.1548999547958374, 8.485699653625488, 4.7778000831604]",,,
"[4.894782543182373, 5.162463665008545, -1.9000767469406128]","[-0.0986189991235733, -0.4039570093154907, 0.6128900051116943, 0.6719059944152832, -1.7527397871017456, -1.1273645162582395, -1.006994605064392]","[-12.625, -33.125, -30.0]","[0.1512327790260315, 0.5874080061912537, 1.0296220779418943]","[-59.4375, -45.0, 7.25]","[8.165299415588379, -3.876399993896485, -3.245499849319458]","[-0.2801427841186523, 0.1211607530713081, 0.615228533744812]","[-0.7612999677658081, 8.858200073242188, 4.137899875640869]",,,
"[-0.6940407752990723, 10.470726013183594, 11.18065357208252]","[-0.0675769969820976, -0.3974019885063171, 0.6367549896240234, 0.657302975654602, -1.8535274267196653, -1.0990859270095823, -1.1636232137680054]","[-9.9375, -33.0625, -30.9375]","[-2.8449740409851074, 0.9877690672874452, 1.0092540979385376]","[-56.75, -44.9375, 6.3125]","[0.9587999582290648, -0.3509999811649322, 4.301499843597412]","[-0.4151440262794494, -0.3989997208118438, 1.057215690612793]","[-1.2430999279022217, 8.735699653625488, 4.279200077056885]",,,
"[0.8750902414321899, 4.186836242675781, 2.35849928855896]","[-0.0524789988994598, -0.346902996301651, 0.6620669960975647, 0.6622459888458252, -1.863086819648743, -1.1513453722000122, -1.277281403541565]","[-11.875, -37.375, -26.4375]","[-0.9572257995605468, 0.4864407181739807, -0.3544763624668121]","[-58.6875, -49.25, 10.8125]","[5.789299964904785, -5.641900062561035, -2.049399852752685]","[-1.3252110481262207, 0.6930178999900818, 0.605315089225769]","[-1.1507999897003174, 8.956500053405762, 3.824399948120117]",,,
"[-1.870771765708924, 11.230883598327637, 4.721786975860596]","[-0.0644560009241104, -0.321938008069992, 0.7060530185699463, 0.6274459958076477, -2.1491315364837646, -1.1877275705337524, -1.5850595235824585]","[-8.8125, -39.0, -25.375]","[-0.8298866152763367, 1.2397946119308472, 0.8156796097755432]","[-55.625, -50.875, 11.875]","[-11.323599815368652, 14.106599807739258, 2.745999813079834]","[-0.0526914894580841, 2.089909553527832, -0.5684013962745667]","[-2.0035998821258545, 9.09589958190918, 3.069200038909912]",,,
"[0.7392432689666748, -8.754493713378906, 4.377376556396484]","[-0.0016220000106841, -0.2772339880466461, 0.7193300127983093, 0.636946976184845, -2.064027070999145, -1.1611192226409912, -1.6584702730178833]","[-13.0, -39.9375, -20.75]","[-1.5369194746017456, -1.77177095413208, 5.327983856201172]","[-59.8125, -51.8125, 16.5]","[-0.9355999827384948, -18.38990020751953, 7.170300006866455]","[-3.2668025493621826, 0.2268055379390716, 0.2812423408031463]","[-1.8493999242782595, 8.995100021362305, 3.4403998851776123]",left,STOP,
"[1.9873502254486084, 7.485874176025391, 2.110613346099853]","[0.0027000000700354, -0.20864899456501, 0.7488409876823425, 0.6290419697761536, -2.234834671020508, -1.2255085706710815, -1.938095211982727]","[-11.6875, -41.875, -18.75]","[0.0315730050206184, -2.047812223434448, -0.3051882684230804]","[-58.5, -53.75, 18.5]","[3.1634998321533203, -0.3527999818325043, -5.349899768829346]","[0.138701319694519, 0.1637293398380279, -0.7192327380180359]","[-2.045599937438965, 9.22779941558838, 2.613899946212769]",right,START,
"[5.790367126464844, 5.289710998535156, 4.177451133728027]","[-0.0121290003880858, -0.2338549941778183, 0.7208880186080933, 0.6522909998893738, -2.048084020614624, -1.2410681247711182, -1.69357430934906]","[-14.0, -40.4375, -21.1875]","[-0.677501916885376, -0.5811073780059814, 0.2294584363698959]","[-60.8125, -52.3125, 16.0625]","[5.214499950408936, -4.855499744415283, 1.2395999431610107]","[-0.6081599593162537, -0.1186823919415474, -1.0021157264709473]","[-1.4585999250411987, 9.27829933166504, 2.820299863815308]",,,"[45.0, 1.5, 28.950756072998047, 18.1560001373291, 3.817627668380737, 345.43316650390625, 2728.7780403615907, 6.6380873, 44.5713389]"
"[-1.0433452129364014, 18.459457397460938, 5.804856777191162]","[-0.0443729981780052, -0.2454269975423813, 0.6883370280265808, 0.6811659932136536, -1.8149760961532595, -1.2853078842163086, -1.39790940284729]","[-16.375, -38.5, -21.3125]","[0.2598446309566498, -0.8830319046974182, -1.930997371673584]","[-63.1875, -50.375, 15.9375]","[1.2756999731063845, 5.104099750518799, 0.6347999572753906]","[0.1981646865606308, -0.5715778470039368, -1.2163723707199097]","[-0.6676999926567078, 9.40969944000244, 2.679800033569336]",,,
"[1.690497875213623, 10.250593185424805, 2.653148889541626]","[-0.0880130007863044, -0.2720479965209961, 0.6229209899902344, 0.7281559705734253, -1.311794638633728, -1.26984441280365, -0.7909041047096252]","[-21.6875, -33.5, -24.125]","[0.7545756697654724, -1.51981520652771, -2.607295036315918]","[-68.5, -45.375, 13.125]","[-0.3030999898910522, 1.146799921989441, 0.3868999779224396]","[0.6652845740318298, -1.2029682397842407, -2.463200569152832]","[0.7443999648094177, 9.365900039672852, 2.809900045394897]",,,
"[3.0536797046661377, 5.208920955657959, 4.462303638458252]","[-0.1341049969196319, -0.3303140103816986, 0.5058540105819702, 0.7855049967765808, -0.9570425748825072, -1.0828452110290527, -0.2665787041187286]","[-25.3125, -25.0, -29.625]","[1.4385178089141846, -1.944314241409301, -0.85135418176651]","[-72.125, -36.875, 7.625]","[0.9706999659538268, -6.622399806976318, 0.8015999794006348]","[1.2294622659683228, -1.7043315172195437, -1.535505771636963]","[2.6477999687194824, 8.662099838256836, 3.758399963378906]",,,
"[-0.8881626725196838, 4.456068992614746, 6.335526943206787]","[-0.1473229974508285, -0.4022819995880127, 0.4110020101070404, 0.8046990036964417, -0.9992748498916626, -0.8946604132652283, -0.1500974893569946]","[-24.9375, -16.3125, -34.4375]","[0.1654048562049865, -1.9305959939956665, -1.4826222658157349]","[-71.75, -28.1875, 2.8125]","[-0.995199978351593, -0.5392999649047852, 0.8105999827384949]","[0.2904925942420959, -1.404152274131775, -2.803330421447754]","[3.319399833679199, 7.649099826812744, 5.161499977111816]",,,
"[4.614574909210205, 12.434286117553713, 0.0732338428497314]","[-0.1970790028572082, -0.4426909983158111, 0.320042997598648, 0.8140980005264282, -0.9749559760093688, -0.7692309617996216, 0.0522517524659633]","[-23.75, -12.5625, -36.5]","[-0.4944168627262115, -0.2624975144863128, -1.3915510177612305]","[-70.5625, -24.4375, 0.75]","[-1.649399995803833, 5.554599761962891, -0.1336999982595443]","[-0.6578494906425476, -0.2697755396366119, -1.2743172645568848]","[3.95389986038208, 6.821300029754639, 5.831399917602539]",,,
"[1.0168461799621582, 12.3631591796875, 2.091277837753296]","[-0.2472240030765533, -0.4417519867420196, 0.2613059878349304, 0.8218600153923035, -0.9005484580993652, -0.704873263835907, 0.2324994951486587]","[-22.6875, -10.0625, -38.3125]","[-0.648250162601471, -0.8090474009513855, -2.1170494556427]","[-69.5, -21.9375, -1.0625]","[-5.983500003814697, 5.158899784088135, 0.6675999760627747]","[-0.7953290939331055, -0.869365930557251, -1.953197956085205]","[4.639899730682373, 6.353999614715576, 5.853699684143066]",,,
"[2.968474864959717, 17.93442726135254, 5.980169773101807]","[-0.2945879995822906, -0.4537909924983978, 0.1943060010671615, 0.8182510137557983, -0.886310338973999, -0.6253054141998291, 0.3866614103317261]","[-21.3125, -6.5625, -38.9375]","[0.2486745119094848, -0.1555437445640564, -0.1509186178445816]","[-68.125, -18.4375, -1.6875]","[-5.41949987411499, 4.929299831390381, -0.4917999804019928]","[0.6299242377281189, -0.2217091768980026, 0.0973370149731636]","[5.027199745178223, 5.740200042724609, 6.159999847412109]",,,
"[-17.002424240112305, -5.718665599822998, 4.075496196746826]","[-0.2970179915428161, -0.4673660099506378, 0.1543769985437393, 0.8182389736175537, -0.9172675609588624, -0.5589151978492737, 0.4149041771888733]","[-19.4375, -3.5625, -39.6875]","[-1.697751522064209, -1.7425715923309326, -5.041191577911377]","[-66.25, -15.4375, -2.4375]","[-13.753499984741213, -4.160599708557129, -1.893899917602539]","[-1.3254902362823486, -0.5089205503463745, -3.8733043670654297]","[5.054999828338623, 5.200099945068359, 6.601099967956543]",,,
