TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[4.647279739379883, 5.396387100219727, 4.638277530670166]","[-0.1680859923362732, -0.3823969960212707, 0.5280259847640991, 0.7393959760665894, -1.202052116394043, -1.1418193578720093, -0.3825564086437225]","[-23.125, -27.0, -29.75]","[0.478586733341217, 0.8351923823356628, 1.077548861503601]","[-70.0, -41.5, 5.6875]","[0.1379999965429306, 2.114300012588501, -0.4409999847412109]","[0.4752357006072998, 0.8610407114028931, 1.080480933189392]","[1.4701999425888062, 8.918099403381348, 3.804699897766113]",,,
"[2.063035726547241, 5.477377891540527, 4.992140769958496]","[-0.0987780019640922, -0.3735359907150268, 0.5727739930152893, 0.7229400277137756, -1.4201620817184448, -1.1242797374725342, -0.7210603952407837]","[-22.375, -28.1875, -29.375]","[0.4293160736560821, 1.467856764793396, 2.2304086685180664]","[-69.25, -42.6875, 6.0625]","[-0.1450999975204467, -5.805099964141846, 1.9128999710083008]","[0.4259650409221649, 1.493705153465271, 2.2333407402038574]","[0.6353999972343445, 8.845099449157715, 4.186699867248535]",,,
"[-3.9663493633270255, 25.50516128540039, 3.2619082927703857]","[0.004127999767661, -0.347705990076065, 0.6252970099449158, 0.6986309885978699, -1.6192139387130735, -1.0568944215774536, -1.1113885641098022]","[-21.625, -30.1875, -28.1875]","[-0.4748866260051727, 0.9537875056266784, 1.4322869777679443]","[-68.5, -44.6875, 7.25]","[3.969599962234497, -5.7841997146606445, 5.933000087738037]","[-0.4782376587390899, 0.9796358346939088, 1.435236573219299]","[-0.2333000004291534, 8.539899826049805, 4.815000057220459]",,,
"[5.370462417602539, 8.510993957519531, 4.782092094421387]","[0.025433000177145, -0.3103390038013458, 0.6493769884109497, 0.6937950253486633, -1.6482881307601929, -1.0871028900146484, -1.2302556037902832]","[-22.875, -31.375, -26.6875]","[0.4580965638160705, 0.4667359590530395, 0.3773401975631714]","[-69.75, -45.875, 8.75]","[1.9220999479293823, 12.853699684143066, -8.028200149536133]","[0.4547455310821533, 0.4925842583179474, 0.3802723288536072]","[-0.3529999852180481, 8.681599617004395, 4.546899795532227]",,,
"[0.003236960619688, 1.6193326711654663, 10.542895317077637]","[0.0504419989883899, -0.3159820139408111, 0.6650850176811218, 0.6747379899024963, -1.7401106357574463, -1.0464247465133667, -1.348800778388977]","[-21.1875, -32.5, -26.75]","[-0.3594505488872528, -0.9652369022369384, 0.6213372349739075]","[-68.0625, -47.0, 8.6875]","[2.3767998218536377, -8.077099800109863, -12.822199821472168]","[-0.36280158162117, -0.9393711090087892, 0.6242868304252625]","[-0.827299952507019, 8.488999366760254, 4.839600086212158]",,,
"[-1.4540274143218994, 6.176935195922852, 9.791259765625]","[0.0531870014965534, -0.2959850132465362, 0.6814209818840027, 0.6672539710998535, -1.7894631624221802, -1.071410059928894, -1.4332247972488403]","[-20.875, -34.0, -24.9375]","[-0.0967435985803604, 0.7936012148857117, 0.4568224847316742]","[-67.75, -48.5, 10.5]","[-0.6875, 14.407099723815918, -7.496999740600586]","[-0.1000946313142776, 0.8194495439529419, 0.4597720801830292]","[-1.0187000036239624, 8.609000205993652, 4.584399700164795]",,,
"[3.71336841583252, 2.2959628105163574, 5.319925785064697]","[0.0743829980492591, -0.2520850002765655, 0.7043970227241516, 0.6593509912490845, -1.8374814987182613, -1.1003985404968262, -1.5783332586288452]","[-21.0625, -36.0, -22.0]","[-0.0296182371675968, 0.0035953782498836, 0.4440117478370666]","[-67.9375, -50.5, 13.4375]","[5.456799983978272, 2.506599903106689, -6.562699794769287]","[-0.032969269901514, 0.0294437035918235, 0.446961373090744]","[-1.171299934387207, 8.741499900817871, 4.287600040435791]",,,
"[7.011917591094971, 24.68045425415039, 1.8521353006362915]","[0.0883300006389617, -0.2341929972171783, 0.712785005569458, 0.6552000045776367, -1.8537007570266724, -1.1032146215438845, -1.6412509679794312]","[-20.4375, -36.25, -22.125]","[0.2634574472904205, 0.4009893834590912, 0.0108559476211667]","[-67.3125, -50.75, 13.3125]","[6.60789966583252, 5.259599685668945, 2.345599889755249]","[0.2601064145565033, 0.4268377125263214, 0.0138055542483925]","[-1.233799934387207, 8.753999710083008, 4.244400024414063]",,,"[45.0, 1.5, 12.886311531066896, 6.76200008392334, 5.962120056152344, 326.1690979003906, 2229.1630274914205, 6.6264591, 44.6087017]"
"[7.029059886932373, 10.044854164123535, 8.160828590393066]","[0.0722419992089271, -0.2191890031099319, 0.7133020162582397, 0.6617670059204102, -1.852277994155884, -1.1491347551345823, -1.6393555402755735]","[-22.625, -37.125, -20.0]","[0.5467069149017334, 0.4872784614562988, -0.7298268675804138]","[-69.5, -51.625, 15.4375]","[0.4381999969482422, 9.714300155639648, -0.1094999983906745]","[0.5433558821678162, 0.513126790523529, -0.7268772721290588]","[-1.11489999294281, 8.947699546813965, 3.855599880218506]",,,
"[1.7604373693466189, 7.90825891494751, 4.411642074584961]","[0.0823599994182586, -0.2028229981660843, 0.6965309977531433, 0.683318018913269, -1.7041738033294678, -1.1642584800720217, -1.5300122499465942]","[-24.3125, -36.375, -18.6875]","[-0.3875678181648254, 0.4061555564403534, 0.2322858721017837]","[-71.1875, -50.875, 16.75]","[3.4477999210357666, -0.7892999649047852, 5.8454999923706055]","[-0.3909188508987427, 0.4320038855075836, 0.2352354824542999]","[-0.5155999660491943, 9.007299423217772, 3.843400001525879]",,,
"[-1.516631007194519, -3.4781813621521, -2.707564353942871]","[0.1056500002741813, -0.1756760030984878, 0.7078920006752014, 0.6759160161018372, -1.734526753425598, -1.1676487922668457, -1.633405327796936]","[-23.9375, -37.5625, -16.0]","[-1.1131709814071655, 0.620848536491394, -0.2268753498792648]","[-70.8125, -52.0625, 19.4375]","[0.8330000042915344, -4.097499847412109, -4.354700088500977]","[-1.1165220737457275, 0.6466968655586243, -0.2239431887865066]","[-0.6270999908447266, 9.020400047302246, 3.795799970626831]",,,
"[1.7955938577651978, 11.078210830688477, 3.640738010406494]","[0.1399019956588745, -0.1489930003881454, 0.7082840204238892, 0.6756929755210876, -1.689699649810791, -1.1566897630691528, -1.6765623092651367]","[-23.875, -38.5625, -15.375]","[-0.3573037981986999, -0.050108402967453, 0.4061555564403534]","[-70.75, -53.0625, 20.0625]","[7.018899917602539, -4.750999927520752, 2.6915998458862305]","[-0.3606373965740204, -0.0242600757628679, 0.4091051816940307]","[-0.4679999947547912, 8.977700233459473, 3.9179999828338623]",,,
"[4.585461616516113, 9.16411304473877, 2.575002193450928]","[0.1457629948854446, -0.1359940022230148, 0.7119330167770386, 0.6733570098876953, -1.6998096704483032, -1.1658520698547363, -1.7139133214950562]","[-24.9375, -37.8125, -14.625]","[-0.3069336116313934, 0.4817806780338287, -0.7600908875465393]","[-71.8125, -52.3125, 20.8125]","[0.4773999750614166, 9.29539966583252, -2.7035999298095703]","[-0.3102846443653106, 0.5076290369033813, -0.7571587562561035]","[-0.496999979019165, 9.013500213623049, 3.831300020217896]",,,
"[3.286128044128418, 9.753202438354492, 0.6300198435783386]","[0.1422300040721893, -0.1292729973793029, 0.6846299767494202, 0.7030929923057556, -1.4935581684112549, -1.1835278272628784, -1.5122313499450684]","[-28.625, -35.75, -13.5625]","[-0.4873831868171692, -0.077719509601593, -0.9457764625549316]","[-75.5, -50.25, 21.875]","[1.2832999229431152, -4.657599925994873, 1.455899953842163]","[-0.4907167851924896, -0.051871184259653, -0.9428443312644958]","[0.2856999933719635, 9.080399513244627, 3.692499876022339]",,,
"[2.269272327423096, 7.14016056060791, 7.909101486206055]","[0.1324310004711151, -0.1317179948091507, 0.6599239706993103, 0.7277439832687378, -1.3189581632614136, -1.182681918144226, -1.3199857473373413]","[-30.125, -34.25, -14.375]","[0.4772602915763855, -0.0201585534960031, 0.1729272156953811]","[-77.0, -48.75, 21.0625]","[3.605899810791016, 3.180999994277954, -4.829799652099609]","[0.4739092588424682, 0.0056723202578723, 0.1758593767881393]","[0.9246999621391296, 9.077199935913086, 3.594099998474121]",,,
"[2.404975652694702, 8.74726390838623, 5.34194278717041]","[0.1465039998292923, -0.1378819942474365, 0.661454975605011, 0.722495973110199, -1.35312819480896, -1.1564921140670776, -1.3655879497528076]","[-29.4375, -34.6875, -14.5625]","[0.1621759980916977, 0.1577428579330444, 0.161233514547348]","[-76.3125, -49.1875, 20.875]","[1.6579999923706057, 0.8295999765396118, -1.3537999391555786]","[0.1588249653577804, 0.1835911870002746, 0.1641656756401062]","[0.852400004863739, 8.976900100708008, 3.8544998168945312]",,,
"[5.192659854888916, 8.690300941467285, 4.31693696975708]","[0.1620229929685592, -0.124888002872467, 0.6632639765739441, 0.7198830246925354, -1.3491158485412598, -1.154209852218628, -1.402799367904663]","[-29.4375, -35.0625, -13.625]","[-0.1008974835276603, 0.3129898905754089, -0.006754423957318]","[-76.3125, -49.5625, 21.8125]","[4.913399696350098, 1.7898999452590942, 0.3752000033855438]","[-0.1042485162615776, 0.3388556838035583, -0.0038222710136324]","[0.8723999857902527, 8.967899322509766, 3.870999813079834]",,,
"[3.535871982574463, 8.462899208068848, 5.041154384613037]","[0.16907799243927, -0.1084939986467361, 0.6571139693260193, 0.7265269756317139, -1.281988263130188, -1.1633459329605105, -1.3695040941238403]","[-30.0, -34.6875, -11.75]","[-0.2161764800548553, -0.0322536826133728, -0.4863010942935943]","[-76.875, -49.1875, 23.6875]","[2.8157999515533447, -3.060999870300293, -0.3711999952793121]","[-0.2195275127887725, -0.0064053582027554, -0.483351469039917]","[1.1066999435424805, 9.003799438476562, 3.725099802017212]",,,"[45.0, 1.5, 17.210622787475586, 6.89900016784668, 5.02952241897583, 312.3422546386719, 2228.4281249074265, 6.6264153, 44.6087411]"
"[4.202466011047363, 6.114973068237305, 5.841660499572754]","[0.1576260030269622, -0.1072750017046928, 0.6409800052642822, 0.7434980273246765, -1.165186882019043, -1.1663389205932615, -1.2378911972045898]","[-32.25, -33.375, -12.625]","[0.0094771375879645, -0.4823217391967773, -0.5966582298278809]","[-79.125, -47.875, 22.8125]","[1.8310999870300293, 1.5756999254226685, 0.729699969291687]","[0.0061261057853698, -0.4564734101295471, -0.5937260985374451]","[1.5225999355316162, 9.015399932861328, 3.5458998680114746]",,,
"[2.405492782592773, 7.374974727630615, 5.879450798034668]","[0.1443250030279159, -0.1296810060739517, 0.6277779936790466, 0.7538210153579712, -1.1290539503097534, -1.1409554481506348, -1.1502517461776731]","[-33.0625, -31.5, -13.75]","[0.0843168571591377, -0.2871066629886627, -0.1637991517782211]","[-79.9375, -46.0, 21.6875]","[0.8711999654769897, -0.6279000043869019, 1.0715999603271484]","[0.0809832736849784, -0.2612583339214325, -0.1608669906854629]","[1.746999979019165, 8.91450023651123, 3.694299936294556]",,,
"[5.590116024017334, 11.176506996154783, 4.564133644104004]","[0.1416710019111633, -0.1336670070886612, 0.6223350167274475, 0.7581290006637573, -1.1068092584609983, -1.1331387758255005, -1.1184052228927612]","[-33.5, -31.375, -13.125]","[0.2646791934967041, -0.0771261006593704, -0.0537910461425781]","[-80.375, -45.875, 22.3125]","[2.915799856185913, 4.032899856567383, -0.8335999846458435]","[0.2613281607627868, -0.0512777715921402, -0.0508588925004005]","[1.8598999977111816, 8.882299423217773, 3.716799974441528]",left,STOP,
"[2.987896680831909, 12.060532569885254, 3.2972657680511475]","[0.1426409929990768, -0.137046992778778, 0.6163619756698608, 0.7622129917144775, -1.0860549211502075, -1.1209206581115725, -1.0941705703735352]","[-33.75, -30.0, -13.0]","[-0.4235739409923553, 0.0033335788175463, -0.48373544216156]","[-80.625, -44.5, 22.4375]","[1.4648000001907349, -0.8481999635696411, 1.7870999574661257]","[-0.4269075393676758, 0.0291819050908088, -0.4807858467102051]","[1.9871000051498413, 8.830900192260742, 3.773099899291992]",right,START,
"[3.8898115158081055, 10.603641510009766, 3.42578673362732]","[0.1359719932079315, -0.1305159926414489, 0.6053640246391296, 0.7733110189437866, -1.0044889450073242, -1.1215537786483765, -1.0124037265777588]","[-34.8125, -29.4375, -12.625]","[-0.3457322716712951, -0.0727278664708137, -0.5206840634346008]","[-81.6875, -43.9375, 22.8125]","[0.411899983882904, 1.6201999187469482, 0.4756999909877777]","[-0.3490833044052124, -0.0468620918691158, -0.517751932144165]","[2.284899950027466, 8.833600044250488, 3.593899965286255]",,,
"[3.232469320297241, -0.4360415935516357, 6.056784152984619]","[0.1149680018424987, -0.1228130012750625, 0.58576899766922, 0.7928259968757629, -0.8600453734397888, -1.1211172342300415, -0.8486643433570862]","[-36.0, -28.0, -12.1875]","[0.2733185589313507, -0.2958507537841797, -0.3279473781585693]","[-82.875, -42.5, 23.25]","[2.8773999214172363, 2.632200002670288, 0.2604999840259552]","[0.2699675261974334, -0.2700024247169494, -0.3250152170658111]","[2.780900001525879, 8.83169937133789, 3.2304999828338623]",,,
"[1.86701762676239, 9.48442840576172, 5.617151260375977]","[0.1178819984197616, -0.1421480029821396, 0.5785070061683655, 0.794497013092041, -0.895321249961853, -1.0880659818649292, -0.8599777221679688]","[-35.5, -27.4375, -14.875]","[0.4477816820144653, -0.3074048459529876, 0.2381501793861389]","[-82.375, -41.9375, 20.5625]","[-0.2965999841690063, 1.7874000072479248, 2.066499948501587]","[0.4444480836391449, -0.2815565168857574, 0.2410823255777359]","[2.846299886703491, 8.685999870300293, 3.5525999069213867]",,,
"[1.7616440057754517, 9.041223526000977, 3.983750581741333]","[0.1250319927930832, -0.1574289947748184, 0.5847389698028564, 0.7859150171279907, -0.9755420088768004, -1.0753213167190552, -0.9282785654067992]","[-35.25, -27.375, -15.75]","[0.0989950746297836, -0.1316327303647995, -0.0883660167455673]","[-82.125, -41.875, 19.6875]","[-1.3198000192642212, 0.4535999894142151, -1.8109999895095823]","[0.0956440418958664, -0.1057669520378112, -0.0854164138436317]","[2.614300012588501, 8.627299308776855, 3.860599994659424]",,,
"[2.2755067348480225, 10.858537673950195, 1.222939133644104]","[0.1220230013132095, -0.1619160026311874, 0.581574022769928, 0.7878220081329346, -0.9717039465904236, -1.0692468881607056, -0.9134568572044371]","[-35.125, -27.125, -16.0625]","[-0.1075646430253982, -0.2816961407661438, -0.2246238738298416]","[-82.0, -41.625, 19.375]","[0.9501000046730042, 0.3840000033378601, -1.1969000101089478]","[-0.1109156757593154, -0.2558478116989136, -0.2216917276382446]","[2.658599853515625, 8.598799705505371, 3.893699884414673]",,,
