time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-22 12:53:12.700,"[-0.9944843649864196, 7.712576389312744, 0.3564104437828064]","[0.6483070254325867, 0.6589580178260803, 0.3491379916667938, 0.1535339951515197, -1.9922791719436648, -1.292858600616455, 1.883482575416565]","[16.5625, -39.0625, 3.75]","[-0.9889559149742126, 0.067352257668972, 0.0987856388092041]","[-35.9375, -60.3125, 37.625]","[1.105799913406372, 0.1035999953746795, 2.312599897384644]","[-1.069642424583435, 0.4565606713294983, 0.7496712803840637]","[-1.49809992313385, 9.536299705505373, 1.7275999784469604]",left,START,quick,advanced,blue,
2024-03-22 12:53:12.800,"[0.9136465191841124, 7.876731872558594, -0.6102628707885742]","[0.6220970153808594, 0.7039560079574585, 0.3033849895000458, 0.1593679934740066, -2.423410415649414, -1.3359822034835815, 1.3896920680999756]","[20.8125, -36.75, 8.125]","[-1.4300529956817627, 0.9460382461547852, 1.3721778392791748]","[-31.6875, -58.0, 42.0]","[-3.633999824523926, -0.2953000068664551, -2.025399923324585]","[-1.7202837467193604, 1.26637601852417, 0.2096838504076004]","[-2.092900037765503, 9.572400093078612, 0.3974999785423279]",,,quick,advanced,blue,
2024-03-22 12:53:12.900,"[3.3441920280456543, 10.445432662963867, 3.055020570755005]","[0.606365978717804, 0.7518829703330994, 0.2060090005397796, 0.1566870063543319, -3.07574462890625, -1.3530665636062622, 0.5877297520637512]","[22.8125, -35.3125, 11.125]","[-1.6689187288284302, 1.6123526096343994, -0.1189616397023201]","[-29.6875, -56.5625, 45.0]","[1.2746999263763428, -2.255100011825561, 4.392699718475342]","[-1.353537678718567, 1.5543029308319092, 0.9379399418830872]","[-2.353399991989136, 9.49240016937256, -0.7249999642372131]",,,quick,advanced,blue,
2024-03-22 12:53:13.000,"[2.7631289958953857, 14.60576057434082, -0.3213784694671631]","[0.5936269760131836, 0.785306990146637, 0.1040059998631477, 0.1417089998722076, 2.771031856536865, -1.2936347723007202, -0.0178769621998071]","[25.1875, -33.625, 12.5]","[-1.839123249053955, 1.5825424194335938, -0.0534419827163219]","[-27.3125, -54.875, 46.375]","[10.991299629211426, 12.486599922180176, 2.115999937057495]","[-0.433243066072464, 1.0941643714904783, -0.216455727815628]","[-2.449699878692627, 9.391900062561035, -1.4000999927520752]",,,quick,advanced,blue,
2024-03-22 12:53:13.100,"[1.6307865381240845, 6.097198963165283, 7.556339740753174]","[0.6012629866600037, 0.7887629866600037, 0.0427329987287521, 0.1204560026526451, 2.6317646503448486, -1.2827576398849487, -0.2760979235172272]","[25.5625, -32.875, 12.625]","[0.0079063419252634, 0.5563935041427612, -0.0293738916516304]","[-26.9375, -54.125, 46.5]","[10.161799430847168, 0.4398999810218811, 0.1542999893426895]","[-1.9424816370010376, 0.7862882614135742, -0.0343829877674579]","[-2.3850998878479004, 9.229399681091309, -2.302000045776367]",,,quick,advanced,blue,"[45.0, 1.5, 19.50722312927246, 8.9399995803833, 8.372049331665039, 16.980030059814453, 2248.458942005411, 6.6700631, 44.5892499]"
2024-03-22 12:53:13.200,"[-0.038508340716362, 9.269505500793455, 3.565004587173462]","[0.6039029955863953, 0.7843819856643677, -0.0443169996142387, 0.1344629973173141, 2.2960777282714844, -1.2095675468444824, -0.7158234119415283]","[25.25, -31.75, 15.625]","[-1.41151762008667, 0.6887767314910889, -0.5086936354637146]","[-27.25, -53.0, 49.5]","[-4.257400035858154, 4.643599987030029, 2.8317999839782715]","[-1.0536378622055054, 1.0160434246063232, -0.8083492517471313]","[-2.0284998416900635, 9.03660011291504, -3.2239999771118164]",,,quick,advanced,blue,
2024-03-22 12:53:13.300,"[-1.438618302345276, 10.355592727661133, 2.9578447341918945]","[0.6199510097503662, 0.7658299803733826, -0.1078730002045631, 0.1323930025100708, 2.0987675189971924, -1.1706162691116333, -1.0074379444122314]","[24.6875, -31.875, 15.625]","[-0.5801997780799866, 0.9552361369132996, -1.3703627586364746]","[-27.8125, -53.125, 49.5]","[1.758999943733215, 8.600500106811523, 1.2933999300003052]","[-0.9118298292160034, 1.151603102684021, -0.2329141944646835]","[-1.857100009918213, 8.943499565124512, -3.568499803543091]",,,quick,advanced,blue,
2024-03-22 12:53:13.400,"[7.495546340942383, 11.74529266357422, 5.27953052520752]","[0.6264809966087341, 0.7547900080680847, -0.1605640053749084, 0.1096839979290962, 2.050881147384644, -1.1444929838180542, -1.164339542388916]","[24.1875, -32.5625, 15.0625]","[-0.0936020091176033, 1.008224368095398, -0.5478588342666626]","[-28.3125, -53.8125, 48.9375]","[2.4821999073028564, -2.9591000080108643, 5.8628997802734375]","[-0.3961199223995209, 1.0522066354751587, -0.6776241064071655]","[-1.6682000160217283, 8.94119930267334, -3.6661999225616455]",,,quick,advanced,blue,
2024-03-22 12:53:13.500,"[15.132025718688965, 36.837379455566406, 1.072793960571289]","[0.6410729885101318, 0.7345139980316162, -0.2091169953346252, 0.0760470032691955, 1.9838786125183103, -1.143160343170166, -1.3505802154541016]","[22.3125, -34.8125, 13.0]","[-0.3214372992515564, 0.8114210367202759, -0.810373842716217]","[-30.1875, -56.0625, 46.875]","[-11.013799667358398, 4.35890007019043, 5.554499626159668]","[2.222467422485352, -0.519636869430542, 1.1427193880081177]","[-1.2836999893188477, 9.19379997253418, -3.16159987449646]",,,quick,advanced,blue,
2024-03-22 12:53:13.600,"[7.136387348175049, 10.054795265197754, 4.652230739593506]","[0.6721090078353882, 0.7140470147132874, -0.1915230005979538, 0.0415260009467601, 1.8566330671310425, -1.234333872795105, -1.5005370378494265]","[19.5, -36.75, 10.5625]","[0.6224891543388367, -0.6955137252807617, -2.258578300476074]","[-33.0, -58.0, 44.4375]","[-5.655200004577637, 2.51639986038208, 3.115499973297119]","[0.5168792605400085, -0.541069507598877, 0.8685281872749329]","[-0.7777999639511108, 9.40839958190918, -2.654599905014038]",,,quick,advanced,blue,
2024-03-22 12:53:13.700,"[-2.667246103286743, 6.9514594078063965, 5.213939666748047]","[0.6741369962692261, 0.7202939987182617, -0.1609330028295517, 0.0285499989986419, 1.9043859243392944, -1.2941045761108398, -1.4265038967132568]","[21.1875, -36.6875, 8.3125]","[0.9801070690155028, -0.41688933968544, -0.6025225520133972]","[-31.3125, -57.9375, 42.1875]","[5.99429988861084, 7.517399787902832, 2.1175999641418457]","[1.2076630592346191, -0.4362275898456573, 0.3690673112869262]","[-0.7967999577522278, 9.575499534606934, -1.9606999158859253]",,,quick,advanced,blue,
2024-03-22 12:53:13.800,"[-2.787961721420288, 14.153083801269531, 1.96793794631958]","[0.6831049919128418, 0.720337986946106, -0.1190550029277801, 0.0174819994717836, 1.9092618227005005, -1.3703124523162842, -1.376817226409912]","[18.375, -38.5625, 6.0]","[1.0938327312469482, -0.3522074520587921, -0.275954008102417]","[-34.125, -59.8125, 39.875]","[0.1624999940395355, 6.452699661254883, 7.256399631500244]","[0.5727472305297852, -0.4192280769348144, -0.5495169162750244]","[-0.1722999960184097, 9.72819995880127, -1.2252999544143677]",left,STOP,quick,advanced,blue,
2024-03-22 12:53:13.900,"[8.567000389099121, 12.604992866516112, 3.920811653137207]","[-0.7031760215759277, -0.7072269916534424, 0.0732740014791488, 0.0018589999526739, 1.6806703805923462, -1.4695857763290403, -1.567343831062317]","[15.9375, -39.25, 2.8125]","[1.2062493562698364, 0.3138276636600494, -0.2961649298667907]","[-36.5625, -60.5, 36.6875]","[2.6270999908447266, 3.295599937438965, -2.5100998878479004]","[0.7122514247894287, 0.3137229382991791, -0.5415407419204712]","[0.2559999823570251, 9.796199798583984, -0.372899979352951]",right,START,quick,advanced,blue,
2024-03-22 12:53:14.000,"[-2.4181723594665527, 7.884489059448242, 3.6893115043640137]","[-0.7175120115280151, -0.6932299733161926, 0.0534939989447593, 0.0417839996516704, 0.5167660117149353, -1.5326377153396606, -2.759669780731201]","[14.75, -39.875, -2.625]","[1.0297616720199585, -0.4887096285820007, 0.1548456102609634]","[-37.75, -61.125, 31.25]","[-2.523599863052368, -6.006099700927734, 1.898899912834168]","[1.5810588598251345, 0.0644026473164558, -0.3784397542476654]","[0.6014999747276306, 9.74240016937256, 0.9449999928474426]",,,quick,advanced,blue,
2024-03-22 12:53:14.100,"[-2.111762523651123, 6.677351951599121, -3.290839910507202]","[-0.7233390212059021, -0.6844220161437988, 0.0046430001966655, 0.0912429988384246, -1.0804418325424194, -1.436423659324646, 1.925131559371948]","[15.3125, -38.1875, -6.8125]","[1.736550211906433, -2.0388760566711426, 1.498382568359375]","[-37.1875, -59.4375, 27.0625]","[2.506799936294556, -0.1326999962329864, -5.027999877929688]","[1.30119526386261, -1.0630974769592283, 0.5924171209335327]","[0.0722000002861023, 9.566699981689451, 2.1547000408172607]",,,quick,advanced,blue,"[45.0, 1.5, 18.71928024291992, 9.329999923706056, 7.82305908203125, 16.59231185913086, 2247.8778048101813, 6.6700795, 44.5893271]"
2024-03-22 12:53:14.200,"[12.881599426269531, 8.619767189025879, 5.3578782081604]","[-0.695281982421875, -0.707177996635437, -0.0775419995188713, 0.1023089960217475, -1.6191768646240234, -1.3151882886886597, 1.48708176612854]","[19.625, -35.5625, -10.125]","[0.89399254322052, -1.0936756134033203, -0.3863111734390259]","[-32.875, -56.8125, 23.75]","[8.10890007019043, -1.812799930572509, -5.483099937438965]","[1.743147611618042, -1.5936601161956787, 0.3914249837398529]","[-0.8127999901771545, 9.05009937286377, 3.688499927520752]",,,quick,advanced,blue,
2024-03-22 12:53:14.300,"[-1.1698644161224363, 9.234100341796877, -2.9331557750701904]","[-0.6664490103721619, -0.7153260111808777, -0.1847449988126754, 0.100111000239849, -1.801896810531616, -1.1591582298278809, 1.4620362520217896]","[18.9375, -34.6875, -12.1875]","[1.060811161994934, -2.126666307449341, -0.1825265288352966]","[-33.5625, -55.9375, 21.6875]","[3.779399871826172, 3.3035998344421387, -6.844399929046631]","[1.1891276836395264, -1.4007314443588257, -0.9054942727088928]","[-0.817799985408783, 8.699600219726562, 4.451600074768066]",,,quick,advanced,blue,
2024-03-22 12:53:14.400,"[-4.235850811004639, 10.831416130065918, -3.802365779876709]","[-0.6666949987411499, -0.6880469918251038, -0.2771480083465576, 0.0727749988436698, -1.781464457511902, -1.0697826147079468, 1.659577250480652]","[19.875, -33.9375, -11.125]","[0.6680422425270081, -1.9264070987701416, -0.0039968038909137]","[-32.625, -55.1875, 22.75]","[10.416699409484863, -2.0367000102996826, -6.599599838256836]","[1.2929922342300415, -2.1607699394226074, -1.0168637037277222]","[-1.3847999572753906, 8.224699974060059, 5.1579999923706055]",,,quick,advanced,blue,
2024-03-22 12:53:14.500,"[0.5040464997291565, 16.941822052001953, -3.1589958667755127]","[-0.64997398853302, -0.6529939770698547, -0.388155996799469, 0.0215980000793933, -1.852401852607727, -0.9828678369522096, 1.837661623954773]","[18.9375, -35.25, -10.875]","[0.7138396501541138, -0.6976081132888794, -0.9849067330360411]","[-33.5625, -56.5, 23.0]","[0.3916999995708465, -0.2035999894142151, -4.998799800872803]","[0.7502123117446899, -1.604149580001831, -0.7675608992576599]","[-1.6763999462127686, 7.93120002746582, 5.518599987030029]",,,quick,advanced,blue,
2024-03-22 12:53:14.600,"[-9.484247207641602, 12.391430854797363, -4.076760292053223]","[0.643517017364502, 0.6093670129776001, 0.4628289937973022, 0.0186030007898807, -1.860933780670166, -0.9297928810119628, 2.0143826007843018]","[17.6875, -35.4375, -12.0]","[0.0198793001472949, 0.210259810090065, 0.5099852085113525]","[-34.8125, -56.6875, 21.875]","[3.1965999603271484, -1.7109999656677246, -4.982199668884277]","[0.1258731484413147, -0.1923527419567108, -0.290841668844223]","[-1.3823999166488647, 7.781299591064453, 5.805899620056152]",,,quick,advanced,blue,
2024-03-22 12:53:14.700,"[8.492424964904785, 27.878477096557617, -3.4367711544036865]","[0.6548810005187988, 0.5858950018882751, 0.4766039848327636, 0.0265389997512102, -1.803941011428833, -0.9151929020881652, 2.1081340312957764]","[16.875, -36.0, -11.6875]","[-1.2879657745361328, 0.7722733020782471, 0.0054454272612929]","[-35.625, -57.25, 22.1875]","[19.92779922485352, 13.446199417114258, -1.683299899101257]","[-0.142314150929451, 0.1274613887071609, 0.4942423403263092]","[-1.3833999633789062, 7.912499904632568, 5.62559986114502]",,,quick,advanced,blue,
2024-03-22 12:53:14.800,"[1.478687763214111, 12.238872528076172, -1.8505359888076784]","[0.6599829792976379, 0.5972660183906555, 0.4543319940567016, 0.0357379987835884, -1.793751835823059, -0.9628883004188538, 2.091194868087769]","[15.5625, -38.1875, -9.75]","[-0.7798829078674316, 0.4097858667373657, -0.0606501922011375]","[-36.9375, -59.4375, 24.125]","[-0.8901000022888184, 5.094899654388428, -9.259900093078612]","[-0.9531766772270204, 0.7617489695549011, -0.2716430425643921]","[-0.786799967288971, 8.477399826049805, 4.866600036621094]",,,quick,advanced,blue,
2024-03-22 12:53:14.900,"[0.0209157466888427, 7.697243690490723, 3.9885292053222656]","[0.6769940257072449, 0.6337779760360718, 0.3603920042514801, 0.1005979999899864, -1.7441350221633911, -1.1961504220962524, 2.0738117694854736]","[14.25, -39.125, -6.3125]","[-1.6615359783172607, -0.1468520015478134, 0.1551772207021713]","[-38.25, -60.375, 27.5625]","[1.5573999881744385, 1.4387999773025513, -3.688199996948242]","[-1.5312122106552124, -0.1972745656967163, -0.2717652022838592]","[-0.6258000135421753, 8.995399475097656, 3.854899883270264]",right,STOP,quick,advanced,blue,
