time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-22 12:50:53.700,"[-4.398828506469727, 4.416219711303711, 3.837043523788452]","[0.6510819792747498, 0.5221319794654846, 0.5242099761962891, 0.1693270057439804, -1.7561463117599487, -1.0302491188049316, 2.453200578689575]","[14.6875, -40.6875, -4.5625]","[-0.3912678956985473, 0.4072725772857666, -0.1996831148862838]","[-35.625, -63.125, 30.125]","[1.4229999780654907, -1.4049999713897705, -0.1898999959230423]","[0.1799085438251495, -0.1451415866613388, 0.2383596152067184]","[-0.93259996175766, 8.387399673461914, 4.995100021362305]",right,START,carving_short,advanced,blue,
2024-03-22 12:50:53.800,"[6.41623067855835, 13.658096313476562, 7.991711616516113]","[0.6469619870185852, 0.5225610136985779, 0.5305420160293579, 0.1639920026063919, -1.7795002460479736, -1.0162956714630127, 2.433872938156128]","[15.0, -40.3125, -4.9375]","[0.3707777559757232, -0.407831072807312, 0.1924574524164199]","[-35.3125, -62.75, 29.75]","[4.929100036621094, -4.699399948120117, -1.527400016784668]","[0.5911779403686523, -0.3530800938606262, -0.4359134435653686]","[-1.0357999801635742, 8.36709976196289, 5.008800029754639]",,,carving_short,advanced,blue,
2024-03-22 12:50:53.900,"[-3.529216051101685, 8.64266586303711, 5.064732551574707]","[0.6486619710922241, 0.5052520036697388, 0.544297993183136, 0.1664209961891174, -1.7601134777069092, -0.9911213517189026, 2.485560655593872]","[13.5625, -40.875, -5.5]","[-0.140882983803749, -0.0705985650420188, -0.7262315154075623]","[-36.75, -63.3125, 29.1875]","[6.752199649810791, -1.2491999864578247, 0.4032000005245209]","[0.4198738634586334, -0.7703185081481934, -0.5451536178588867]","[-1.0348999500274658, 8.202199935913086, 5.274699687957764]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.000,"[16.224546432495117, 10.046865463256836, 4.30315637588501]","[0.6409419775009155, 0.4757170081138611, 0.5730680227279663, 0.1856800019741058, -1.7644639015197754, -0.9660186171531676, 2.570764303207397]","[10.875, -41.1875, -6.625]","[0.644619882106781, -0.919805943965912, -0.6995628476142883]","[-39.4375, -63.625, 28.0625]","[1.542199969291687, 1.715999960899353, -0.0740000009536743]","[0.6122440695762634, -1.2579286098480225, -0.9064542055130004]","[-1.042099952697754, 8.119999885559082, 5.3989996910095215]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.100,"[-1.4376702308654783, 10.56663703918457, 0.8828571438789368]","[0.6348239779472351, 0.4138549864292145, 0.6139209866523743, 0.2209530025720596, -1.7309176921844482, -0.9218904376029968, 2.7554080486297607]","[7.5625, -41.875, -8.375]","[0.7487636804580688, -1.5172146558761597, -0.8603949546813965]","[-42.75, -64.3125, 26.3125]","[8.69890022277832, -1.1948999166488647, -1.3472999334335327]","[0.7445749044418335, -1.403314471244812, -1.0984230041503906]","[-0.9418999552726746, 7.873199939727783, 5.770099639892578]",,,carving_short,advanced,blue,"[45.0, 1.5, 24.66315650939941, 8.866000175476074, 1.3323107957839966, 50.82701110839844, 2503.409078030847, 6.6570014, 44.5846554]"
2024-03-22 12:50:54.200,"[-0.8918401598930359, 10.247260093688965, 7.041404724121094]","[0.6185590028762817, 0.3420349955558777, 0.6600120067596436, 0.2545160055160522, -1.7331264019012451, -0.8619369864463806, 2.930133819580078]","[4.75, -41.9375, -10.9375]","[0.8393288254737854, -0.9718865752220154, -0.9931272268295288]","[-45.5625, -64.375, 23.75]","[-2.5827999114990234, -0.3592999875545501, -4.4151997566223145]","[0.7159515023231506, -1.1558443307876587, -0.9474520087242126]","[-1.0160999298095703, 7.537799835205078, 6.190199851989746]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.300,"[1.1314613819122314, 11.906720161437988, 4.236367702484131]","[0.6065790057182312, 0.278558999300003, 0.6880599856376648, 0.2846730053424835, -1.7205886840820312, -0.8178542852401733, 3.086024284362793]","[1.4375, -42.375, -12.5]","[0.1373050510883331, -0.7788357138633728, -0.8677951693534851]","[-48.875, -64.8125, 22.1875]","[7.280299663543701, 4.912300109863281, 2.234999895095825]","[0.5148895978927612, -0.391058474779129, -1.202060580253601]","[-1.0236999988555908, 7.188999652862549, 6.590799808502197]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.400,"[6.022614479064941, 10.63863468170166, 1.8265076875686648]","[0.6035619974136353, 0.2254939973354339, 0.6960949897766113, 0.3167249858379364, -1.6719528436660769, -0.7939680814743042, -3.043870449066162]","[-3.25, -42.0625, -14.5]","[0.4366813898086548, -0.7187963724136353, -1.3500820398330688]","[-54.0, -64.3125, 20.3125]","[2.947999954223633, 4.25469970703125, -0.188400000333786]","[0.4575031697750091, -0.7977725267410278, -1.5553501844406128]","[-0.7904999852180481, 7.042399883270264, 6.778499603271484]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.500,"[-19.08872985839844, 11.62601375579834, 6.518041610717773]","[0.5939890146255493, 0.1541980057954788, 0.7037550210952759, 0.3579489886760711, -1.6232472658157349, -0.7573533058166504, -2.8510007858276367]","[-6.125, -40.375, -17.0625]","[0.6081774234771729, -1.146384596824646, -1.2418017387390137]","[-56.875, -62.625, 17.75]","[1.4829999208450315, 4.945499897003174, -3.678999900817871]","[1.1808373928070068, -0.8734500408172607, -1.2745964527130127]","[-0.4043000042438507, 6.822399616241455, 7.03279972076416]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.600,"[-0.3377644121646881, 15.232073783874512, 5.087027549743652]","[0.5888929963111877, 0.060903999954462, 0.7010669708251953, 0.3974910080432892, -1.5584571361541748, -0.680353045463562, -2.626750230789185]","[-13.875, -38.125, -20.5]","[0.4940328896045685, -0.7293033003807068, -2.439202308654785]","[-64.625, -60.375, 14.3125]","[-1.008800029754639, 3.617799997329712, 2.4602999687194824]","[0.4958305954933166, -0.5129173398017883, -1.9337724447250368]","[-0.1678999960422516, 6.276999950408936, 7.532599925994873]",,,carving_short,advanced,blue,
2024-03-22 12:50:54.700,"[-7.440508365631103, 11.694411277770996, 1.9985839128494265]","[0.5779550075531006, -0.0178619995713233, 0.6831849813461304, 0.4459869861602783, -1.4892054796218872, -0.6294946670532227, -2.410125494003296]","[-16.8125, -35.4375, -21.25]","[0.1247212290763855, -0.3528357744216919, -0.965062379837036]","[-67.5625, -57.6875, 13.5625]","[-0.4417999982833862, 12.219200134277344, -1.6953999996185305]","[-0.2764776051044464, -0.0222354941070079, 0.0791332274675369]","[0.5692999958992004, 5.844599723815918, 7.853999614715576]",right,STOP,carving_short,advanced,blue,
2024-03-22 12:50:54.800,"[5.462409496307373, 13.302108764648438, 5.241740703582764]","[0.5715280175209045, -0.0257600005716085, 0.6766030192375183, 0.4635719954967499, -1.4669547080993652, -0.6408329010009766, -2.359832763671875]","[-17.625, -35.5, -19.6875]","[-0.4214970171451568, 0.3067416250705719, -0.8236383199691772]","[-68.375, -57.75, 15.125]","[-2.023200035095215, 6.149199962615967, 0.0797999948263168]","[-0.9725672602653505, 0.282917857170105, 0.1957910358905792]","[0.6699000000953674, 5.834399700164795, 7.853699684143066]",left,START,carving_short,advanced,blue,
2024-03-22 12:50:54.900,"[2.591263771057129, 8.648824691772461, 8.871752738952637]","[0.5609580278396606, 0.0048480001278221, 0.6646209955215454, 0.4935390055179596, -1.4148104190826416, -0.7227795124053955, -2.323683977127075]","[-18.5, -37.9375, -15.625]","[-0.9214640259742736, 0.3829077780246734, -0.4559323489665985]","[-69.25, -60.1875, 19.1875]","[0.2431999891996383, 7.701599597930908, -0.1924999952316284]","[-1.1571532487869265, 0.5946336984634399, 0.0272794961929321]","[1.051200032234192, 6.370800018310547, 7.380799770355225]",,,carving_short,advanced,blue,
2024-03-22 12:50:55.000,"[0.1131691262125969, 5.406739711761475, 9.850981712341309]","[0.549206018447876, 0.0621070004999637, 0.6462559700012207, 0.5261809825897217, -1.3318610191345217, -0.8455171585083008, -2.293108940124512]","[-15.6875, -41.1875, -7.875]","[-1.636019229888916, 0.822102427482605, 0.6346017122268677]","[-66.4375, -63.4375, 26.9375]","[0.2131000012159347, -2.432999849319458, 1.142300009727478]","[-1.8675720691680908, 1.0171254873275757, 2.21627140045166]","[1.4931999444961548, 7.120599746704102, 6.575399875640869]",,,carving_short,advanced,blue,
2024-03-22 12:50:55.100,"[-4.558578968048096, -1.6023913621902466, 3.5787951946258545]","[0.5204349756240845, 0.2255409955978393, 0.6573200225830078, 0.496192991733551, -1.496808648109436, -1.0909677743911743, -2.6449129581451416]","[-1.9375, -44.375, 5.0625]","[-2.850698709487915, 2.3890938758850098, 4.39920711517334]","[-52.6875, -66.625, 39.875]","[-0.962399959564209, -2.501499891281128, 4.76830005645752]","[-3.4692084789276123, 3.454669713973999, 1.203963041305542]","[0.795699954032898, 8.37559986114502, 5.038300037384033]",,,carving_short,advanced,blue,"[45.0, 1.5, 21.6301326751709, 9.105999946594238, 3.1973659992218018, 73.78248596191406, 2502.7732868436724, 6.6570669, 44.5846706]"
2024-03-22 12:50:55.200,"[33.36263656616211, 17.673662185668945, -12.07595157623291]","[0.5102419853210449, 0.4497230052947998, 0.5749449729919434, 0.4547939896583557, -1.924636483192444, -1.3802356719970703, 2.857839345932007]","[6.375, -41.0, 17.4375]","[-2.990831136703491, 4.300875186920166, 0.9568069577217102]","[-44.375, -63.25, 52.25]","[-3.8873000144958496, -10.756099700927734, -4.2353997230529785]","[-2.465853452682495, 3.189711332321167, -0.4928460717201233]","[-0.6040999889373779, 9.510700225830078, 2.3132998943328857]",,,carving_short,advanced,blue,
