TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[2.2928502559661865, 6.102513790130615, 3.276397943496704]","[0.0971440002322197, -0.2251850068569183, 0.5820810198783875, 0.7752640247344971, -1.1249159574508667, -1.0328879356384275, -0.9368090629577636]","[-31.75, -31.8125, -13.3125]","[-0.779464066028595, -0.0581892766058445, -0.1889667958021164]","[-63.875, -4.0625, 44.375]","[-2.6698999404907227, 3.721999883651733, 0.0190999992191791]","[-0.250576913356781, -0.6025574803352356, -0.7998669147491455]","[2.120800018310547, 8.418600082397461, 4.5605998039245605]",right,START,
"[-1.6535123586654663, 9.038867950439451, -0.368036687374115]","[0.0711150020360946, -0.2233020067214965, 0.5641639828681946, 0.7917050123214722, -1.0246026515960691, -1.038300633430481, -0.8010522723197937]","[-32.75, -30.4375, -12.3125]","[-0.5548750758171082, -0.0831998437643051, -0.5727821588516235]","[-64.875, -2.6875, 45.375]","[0.4587000012397766, 0.9747999906539916, -0.3418000042438507]","[-0.0716108605265617, -0.0567930154502391, -0.4482878148555755]","[2.5518999099731445, 8.468899726867676, 4.234999656677246]",,,"[45.0, 0.4386074841022491, 14.33254337310791, 7.693999767303467, 2.13599181175232, 232.21592712402344, 710.3502089027315, 18.8986421, 49.6412312]"
"[0.8459863662719727, 6.493027210235596, 2.4095053672790527]","[0.0394879989326, -0.2205919921398162, 0.5452039837837219, 0.8077939748764038, -0.9136567115783693, -1.0419772863388062, -0.6475313305854797]","[-34.875, -28.8125, -11.9375]","[-0.5768313407897949, -0.6072698831558228, -0.873310387134552]","[-67.0, -1.0625, 45.75]","[-0.2283999919891357, 4.294699668884277, 2.3513998985290527]","[0.0239284634590148, -0.3131295144557953, -0.3337942063808441]","[2.915499925613404, 8.47350025177002, 3.983599901199341]",,,
"[1.2965080738067627, 2.7676589488983154, 5.038434505462647]","[0.0236109998077154, -0.2185910046100616, 0.5295180082321167, 0.8193100094795227, -0.8397371172904968, -1.0301116704940796, -0.5526167154312134]","[-35.5625, -26.6875, -13.0]","[0.1109156757593154, -1.0196737051010132, -0.8765741586685181]","[-67.6875, 1.0625, 44.6875]","[-2.6524999141693115, 2.262199878692627, -1.7971999645233154]","[-0.2212030291557312, -0.6950948238372803, -0.7485891580581665]","[3.2898998260498047, 8.417099952697754, 3.8076000213623047]",,,
"[3.5859971046447754, 1.1068298816680908, 5.807212829589844]","[0.0100530004128813, -0.2435790002346038, 0.5076299905776978, 0.8263649940490723, -0.8454417586326599, -0.9864591360092164, -0.4988390505313873]","[-36.625, -24.4375, -15.625]","[0.7217110991477966, 0.0364424735307693, 0.1306378990411758]","[-68.75, 3.3125, 42.0625]","[-0.9541999697685242, -3.56469988822937, -0.0873999968171119]","[0.6980444192886353, -0.7698298096656799, -0.3029542565345764]","[3.6215999126434326, 8.183599472045898, 4.0100998878479]",,,
"[10.976926803588867, 22.588134765625, 2.236347198486328]","[0.0303739998489618, -0.2703840136528015, 0.4875879883766174, 0.8295940160751343, -0.901548445224762, -0.9150200486183168, -0.5410744547843933]","[-36.1875, -23.6875, -16.375]","[0.2728124260902405, 0.2905449569225311, 0.1366243660449981]","[-68.3125, 4.0625, 41.3125]","[-2.853999853134156, -1.6060999631881714, -2.0165998935699463]","[0.2442937344312667, 0.7041705250740051, -0.0854513198137283]","[3.6188998222351074, 7.882400035858154, 4.576099872589111]",,,
"[4.557036876678467, 14.021221160888672, 1.6716315746307373]","[0.0322320014238357, -0.2693119943141937, 0.4873310029506683, 0.830024003982544, -0.8996719717979431, -0.9134753346443176, -0.543550968170166]","[-36.3125, -23.875, -15.375]","[0.061016708612442, 0.322013258934021, 0.5238605737686157]","[-68.4375, 3.875, 42.3125]","[-4.65939998626709, 3.928599834442138, -1.261099934577942]","[-0.1388409435749054, 0.3076317310333252, 0.2036275565624237]","[3.78659987449646, 7.750999927520752, 4.664000034332275]",,,"[45.0, 0.4432488083839416, 14.33254337310791, 8.387999534606934, 2.266961097717285, 230.33514404296875, 710.3502089027315, 18.8986277, 49.6412225]"
"[3.2959060668945312, 8.911812782287598, 5.03021764755249]","[0.0263819992542266, -0.2474550008773803, 0.5052859783172607, 0.8262900114059448, -0.8707919716835022, -0.9648593068122864, -0.5417464971542358]","[-35.875, -25.625, -13.1875]","[-0.7923096418380737, -0.5066865086555481, -0.214239165186882]","[-68.0, 2.125, 44.5]","[2.125200033187866, -0.0410999990999698, 3.736299991607666]","[-0.312274307012558, 0.3429746627807617, 0.1815665960311889]","[3.670399904251098, 7.99429988861084, 4.334499835968018]",,,
"[8.76711654663086, 7.590730667114258, 8.009045600891113]","[0.0116320000961422, -0.2237119972705841, 0.5188769698143005, 0.824974000453949, -0.8119801878929138, -1.017725706100464, -0.498932808637619]","[-35.5, -26.1875, -13.4375]","[0.333340436220169, -0.2213950157165527, 0.0636870637536048]","[-67.625, 1.5625, 44.25]","[-0.1048000007867813, -5.483999729156494, -0.9039999842643738]","[0.6056990623474121, 0.2355147302150726, 0.1009323894977569]","[3.478299856185913, 8.327899932861328, 3.836199998855591]",,,
"[4.91024923324585, 10.252364158630373, -0.0687997788190841]","[0.0191220007836818, -0.2390590012073516, 0.5147209763526917, 0.8231319785118103, -0.8599128127098083, -0.994018256664276, -0.5340372323989868]","[-36.375, -24.6875, -14.25]","[0.6537654399871826, -0.1206371560692787, -0.4461061656475067]","[-68.5, 3.0625, 43.4375]","[-4.921299934387207, -4.590799808502197, 1.687199950218201]","[0.5083271265029907, -0.2512052357196808, -0.656069278717041]","[3.460099935531616, 8.229100227355957, 4.0594000816345215]",,,
"[2.2655277252197266, 8.022892951965332, 0.6209218502044678]","[0.0176020003855228, -0.2590219974517822, 0.4883230030536651, 0.8331490159034729, -0.8567850589752197, -0.934956192970276, -0.4953905940055847]","[-36.5625, -22.625, -16.625]","[0.3367961943149566, -0.836571216583252, -0.3879692256450653]","[-68.6875, 5.125, 41.0625]","[-0.2375999987125396, -1.1276999711990356, 0.210899993777275]","[-0.0504225604236125, -0.5028468370437622, -0.3629063069820404]","[3.767999887466431, 7.972699642181396, 4.290299892425537]",,,
"[1.5888975858688354, 10.16559886932373, 3.2927072048187256]","[0.0038449999410659, -0.2824609875679016, 0.4718619883060455, 0.8351920247077942, -0.8774022459983826, -0.9043421149253844, -0.4573631286621094]","[-36.4375, -22.75, -16.9375]","[-0.9400168657302856, -0.5697976350784302, 0.512062132358551]","[-68.5625, 5.0, 40.75]","[1.5410000085830688, 3.068300008773804, 3.187199831008911]","[-0.7281164526939392, -0.8090299367904663, 0.6318615674972534]","[3.881999969482422, 7.748299598693848, 4.589399814605713]",,,"[45.0, 0.4119260907173157, 13.948646545410156, 8.692999839782715, 2.5584747791290283, 234.52426147460932, 710.0218608332798, 18.8986093, 49.6412138]"
"[7.244097709655762, 3.2812533378601074, 5.372598171234131]","[-0.0215230006724596, -0.26978200674057, 0.5009099841117859, 0.8220959901809692, -0.8747482299804688, -0.9885057806968688, -0.4412972927093506]","[-34.4375, -25.3125, -16.875]","[0.5379104614257812, -0.2849424481391907, 0.3113667368888855]","[-66.5625, 2.4375, 40.8125]","[-0.0714999958872795, -1.1583999395370483, -2.50819993019104]","[0.6253340244293213, -0.5504943132400513, 0.4680972993373871]","[3.454699993133545, 8.10159969329834, 4.3125996589660645]",,,
"[2.894695281982422, 5.598448276519775, 3.4769937992095947]","[-0.0078750001266598, -0.2847979962825775, 0.5103139877319336, 0.8114219903945923, -0.9614936709403992, -0.983867645263672, -0.5256657600402832]","[-34.4375, -25.3125, -17.9375]","[0.342800110578537, -0.1381253600120544, -0.292656809091568]","[-66.5625, 2.4375, 39.75]","[0.42289999127388, -1.8427999019622805, 2.3402998447418213]","[-0.1904677748680114, -0.4922875761985779, -0.2992366850376129]","[3.1073999404907227, 8.148499488830566, 4.484999656677246]",,,"[45.0, 0.4119260907173157, 13.948646545410156, 9.836999893188477, 2.752070188522339, 237.1146850585937, 710.0218608332798, 18.8986007, 49.6412104]"
"[0.1783776134252548, 14.373111724853516, -1.8802144527435305]","[-0.0151230003684759, -0.2866069972515106, 0.5011659860610962, 0.8163700103759766, -0.9361438155174256, -0.9736481308937072, -0.4858865439891815]","[-34.6875, -24.625, -17.125]","[0.4832293093204498, -0.2151816487312317, -0.83650141954422]","[-66.8125, 3.125, 40.5625]","[6.001699924468994, -2.1566998958587646, 4.025199890136719]","[0.1896300166845321, 0.0461465045809745, -0.4637514352798462]","[3.226300001144409, 8.138699531555176, 4.418299674987793]",,,
"[0.2540630996227264, 4.811234474182129, 1.2476760149002075]","[-0.0228829998522996, -0.2838029861450195, 0.4810259938240051, 0.8291829824447632, -0.8730694651603699, -0.9453564286231996, -0.4132019281387329]","[-36.8125, -21.875, -17.0625]","[-0.0767595767974853, -0.2571917176246643, -0.5099677443504333]","[-68.9375, 5.875, 40.625]","[-0.245399996638298, 1.31059992313385, 2.95169997215271]","[0.1330988109111786, -0.3330437242984772, -0.47233846783638]","[3.550299882888794, 8.005599975585938, 4.413000106811523]",,,
"[1.2368159294128418, 5.865803718566895, 3.580404043197632]","[-0.0378139987587928, -0.2868939936161041, 0.4619449973106384, 0.838371992111206, -0.8292615413665771, -0.921088695526123, -0.3398424386978149]","[-37.0, -20.6875, -18.625]","[0.2591639459133148, -0.1720196455717086, 0.2576804161071777]","[-69.125, 7.0625, 39.0625]","[0.1282999962568283, 0.1256999969482422, -1.79229998588562]","[0.486580342054367, -0.1528384834527969, 0.5000368356704712]","[4.009999752044678, 7.846999645233154, 4.302799701690674]",,,
"[4.047819137573242, 6.300092697143555, 5.051535606384277]","[-0.0149999996647238, -0.2996239960193634, 0.469525009393692, 0.8303890228271484, -0.9052973985671996, -0.9087981581687928, -0.430362343788147]","[-36.3125, -21.3125, -19.5]","[0.5216963887214661, 0.176836758852005, 0.5410346388816833]","[-68.4375, 6.4375, 38.1875]","[-0.8827999830245972, -0.8470999598503113, 1.5231000185012815]","[0.5046968460083008, -0.0375769399106502, 0.572590172290802]","[3.8248000144958496, 7.701900005340576, 4.713799953460693]",,,
"[0.3792702853679657, 6.570791244506836, 3.11969256401062]","[0.0126510001718997, -0.3082759976387024, 0.4817039966583252, 0.8202229738235474, -0.9820069670677184, -0.8985252976417542, -0.5354452133178711]","[-35.0, -21.625, -21.6875]","[0.2827433347702026, -0.7942993640899658, -0.1840449720621109]","[-67.125, 6.125, 36.0]","[-1.3454999923706057, -1.371399998664856, -1.6854000091552734]","[0.5135282278060913, -0.644480288028717, -0.0379434563219547]","[3.45389986038208, 7.696699619293213, 5.0]",,,"[45.0, 0.4533583521842956, 13.948646545410156, 10.029999732971191, 2.924360990524292, 241.43463134765625, 710.0218608332798, 18.8985789, 49.6412024]"
"[5.678720474243164, 7.83923864364624, 8.445173263549805]","[0.016296999529004, -0.3378260135650635, 0.477061003446579, 0.8111839890480042, -1.059037446975708, -0.8678756952285767, -0.5698585510253906]","[-32.75, -21.4375, -23.375]","[-0.0525344088673591, 0.6405881643295288, 0.7090749144554138]","[-64.875, 6.3125, 34.3125]","[2.0463998317718506, -0.2723999917507171, 0.2029999941587448]","[-0.4640481472015381, 0.2601587772369385, 0.8348608016967773]","[3.170599937438965, 7.499899864196777, 5.465099811553955]",,,
"[1.8861042261123653, 10.422533988952637, 6.634505271911621]","[0.0253020003437995, -0.3315429985523224, 0.5012069940567017, 0.7988929748535156, -1.1068711280822754, -0.9011545777320862, -0.6442015767097473]","[-32.5, -23.4375, -21.25]","[0.4375365972518921, 1.0542486906051636, 0.0470366217195987]","[-64.625, 4.3125, 36.4375]","[-1.0508999824523926, -2.2040998935699463, 0.8983999490737915]","[0.4298571348190307, 1.0578091144561768, 0.0383797883987426]","[2.757299900054932, 7.64680004119873, 5.485599994659424]",,,
"[5.008641242980957, 10.994126319885254, 2.191690444946289]","[0.0604639984667301, -0.3032549917697906, 0.5021330118179321, 0.8076149821281433, -1.0554945468902588, -0.8857477307319641, -0.6889114379882812]","[-35.0, -23.0, -18.9375]","[-0.8298691511154175, 0.7946833372116089, -0.2969852387905121]","[-67.125, 4.75, 38.75]","[2.345000028610229, 2.26639986038208, 1.771799921989441]","[-0.5805314183235168, 0.8913571238517761, -0.3090279996395111]","[2.921099901199341, 7.628399848937988, 5.426199913024902]",,,"[45.0, 0.4262968599796295, 12.908020973205566, 10.569000244140623, 2.9881420135498047, 242.06283569335932, 709.69979307428, 18.8985681, 49.6411988]"
"[2.3246452808380127, 10.788397789001465, 5.156047344207764]","[0.0584379993379116, -0.2539139986038208, 0.4981879889965057, 0.826994001865387, -0.9061905145645142, -0.9178882837295532, -0.6132859587669373]","[-36.6875, -23.75, -15.375]","[-0.5468465685844421, 0.112765721976757, -0.2746450006961822]","[-68.8125, 4.0, 42.3125]","[3.231799840927124, 4.02899980545044, -5.043299674987793]","[-0.2145009636878967, 0.3413689434528351, -0.1908517479896545]","[3.6229000091552734, 7.728999614715576, 4.827499866485596]",,,
"[3.858610391616821, 8.071227073669434, 4.138607501983643]","[0.0418540015816688, -0.240338996052742, 0.4941990077495575, 0.8344159722328186, -0.8407344222068787, -0.9350298643112184, -0.5441440343856812]","[-37.0625, -23.5625, -14.0625]","[-0.2451140433549881, 0.1094321459531784, -0.2046398520469665]","[-69.1875, 4.1875, 43.625]","[1.6097999811172483, 1.7170000076293943, -1.6725999116897583]","[-0.3437775075435638, 0.0705287531018257, -0.0939685255289077]","[3.8621997833251953, 7.83459997177124, 4.457699775695801]",,,
"[3.9471957683563232, 4.241912364959717, 2.669247627258301]","[0.023064000532031, -0.2334540039300918, 0.4909720122814178, 0.8389949798583984, -0.7920660972595215, -0.949418842792511, -0.478283017873764]","[-37.625, -22.5625, -15.1875]","[0.1986882835626602, -1.012325882911682, -0.2366840988397598]","[-69.75, 5.1875, 42.5]","[-3.116499900817871, -0.9555999636650084, -2.7725000381469727]","[-0.2313084900379181, -0.975953221321106, -0.5185896754264832]","[3.95989990234375, 7.996799945831299, 4.066999912261963]",,,
"[3.2682864665985107, 5.808228015899658, 6.501933574676514]","[-0.0060789999552071, -0.2693179845809936, 0.4737609922885895, 0.8384389877319336, -0.8321033716201782, -0.9234944581985474, -0.4183607101440429]","[-35.875, -22.0, -18.9375]","[0.1616174876689911, -0.8075813055038452, 0.567825436592102]","[-68.0, 5.75, 38.75]","[1.0889999866485596, -3.065999984741211, 2.890699863433838]","[-0.0394269861280918, -0.9967575073242188, 0.3312809467315674]","[4.078999996185303, 7.85159969329834, 4.228799819946289]",,,
"[5.427731990814209, 12.194972038269045, 6.8221435546875]","[-0.0122429998591542, -0.3045740127563476, 0.4885079860687256, 0.8175839781761169, -0.964305818080902, -0.937786102294922, -0.4883618354797363]","[-34.375, -23.375, -19.0625]","[-0.1070934012532234, 0.2671575546264648, 0.1850747168064117]","[-66.5, 4.375, 38.625]","[-0.6789999604225159, 0.921999990940094, 3.71649980545044]","[-0.0121474917978048, 0.7601606845855713, 0.2799158990383148]","[3.415099859237671, 7.8842997550964355, 4.726999759674072]",,,"[45.0, 0.4739027917385101, 12.908020973205566, 11.736000061035156, 2.985492706298828, 242.77003479003903, 709.69979307428, 18.898547, 49.6411914]"
"[4.643851280212402, 5.344997882843018, 0.1557476073503494]","[-0.0019059999613091, -0.2876569926738739, 0.5021730065345764, 0.8155189752578735, -0.9556803703308104, -0.9616902470588684, -0.5230569243431091]","[-35.25, -24.125, -16.375]","[-0.484381228685379, 0.1983741223812103, -0.3001268208026886]","[-67.375, 3.625, 41.3125]","[0.1965999901294708, 0.8517000079154968, 2.061599969863892]","[-0.7514514923095703, 0.5371425151824951, -0.5621181726455688]","[3.2159998416900635, 8.003600120544434, 4.6656999588012695]",,,
"[4.880589962005615, 8.98154067993164, 1.091047286987305]","[-0.0210950002074241, -0.2535749971866607, 0.496735006570816, 0.8297640085220337, -0.8136117458343506, -0.9882127046585084, -0.4052554368972778]","[-36.375, -23.875, -15.75]","[0.4624424278736114, -0.7314151525497437, -0.359886884689331]","[-68.5, 3.875, 41.9375]","[-0.1541000008583068, -3.117499828338623, -2.841399908065796]","[0.2079908847808838, -0.3076317310333252, -0.3646341860294342]","[3.6549999713897705, 8.217000007629395, 3.9103000164031982]",,,
"[4.2352471351623535, 12.972637176513672, 7.031760692596436]","[-0.0248520001769065, -0.2746469974517822, 0.4782690107822418, 0.833791971206665, -0.8368968963623047, -0.9462094902992249, -0.3880557119846344]","[-36.875, -22.0625, -17.0]","[-0.5777738094329834, 0.3158347904682159, -0.2212204784154892]","[-69.0, 5.6875, 40.6875]","[1.7874999046325684, 7.675699710845947, -2.1489999294281006]","[-0.3331659138202667, 0.3931353986263275, 0.0191986225545406]","[3.968899965286255, 8.04419994354248, 3.963199853897095]",,,
"[3.02783203125, 9.90356731414795, 5.982698440551758]","[-0.0332040004432201, -0.2497169971466064, 0.4820599853992462, 0.8391389846801758, -0.7560218572616577, -0.9712892770767212, -0.3341164588928222]","[-37.5625, -22.5625, -16.25]","[-0.5479460954666138, -0.7987324595451355, -0.4646590054035187]","[-69.6875, 5.1875, 41.4375]","[-1.416800022125244, -0.8308999538421631, 1.7199000120162964]","[-0.8031830787658691, -0.6187017560005188, -0.5583133697509766]","[4.1528000831604, 8.136799812316895, 3.5657999515533447]",,,
"[3.189948320388794, 6.663015842437744, 6.827669620513916]","[-0.0758989974856376, -0.255961000919342, 0.4718849956989288, 0.8402659893035889, -0.7023590803146362, -0.9824726581573486, -0.2069230526685714]","[-37.125, -22.6875, -16.5]","[0.2312735766172409, -0.2085842937231063, 0.3553490340709686]","[-69.25, 5.0625, 41.1875]","[2.7939000129699707, -2.4935998916625977, 2.978399991989136]","[0.1396263390779495, -0.127112329006195, 0.1338318437337875]","[3.992199897766113, 8.201099395751953, 3.601799964904785]",,,"[45.0, 0.4585825502872467, 13.253637313842772, 11.77400016784668, 3.089806318283081, 244.14678955078125, 709.307444836013, 18.8985263, 49.6411846]"
"[1.87938129901886, 7.050426006317139, 4.1398138999938965]","[-0.0757929980754852, -0.2681640088558197, 0.4807130098342895, 0.8314189910888672, -0.7580766081809998, -0.9972791075706482, -0.2453419417142868]","[-36.125, -24.125, -17.0625]","[0.5422214269638062, 0.2529331147670746, 0.427343875169754]","[-68.25, 3.625, 40.625]","[-0.8066999912261963, -0.5356000065803528, -1.5705000162124634]","[0.5814215540885925, 0.3268303573131561, 0.6791774034500122]","[3.4642999172210693, 8.292699813842773, 3.924099922180176]",,,
"[3.5179250240325928, 7.364937782287598, 4.109273910522461]","[-0.0410970002412796, -0.2741140127182007, 0.5008180141448975, 0.8199710249900818, -0.8649194240570068, -1.004405498504639, -0.3963774442672729]","[-35.625, -24.5625, -17.8125]","[0.3073175847530365, 0.2914350628852844, 0.0021118484437465]","[-67.75, 3.1875, 39.875]","[0.7833999991416931, 0.972000002861023, -1.6473000049591064]","[0.4668057560920715, 0.3113842010498047, -0.0385368689894676]","[3.4628000259399414, 8.138299942016602, 4.236299991607666]",,,
"[2.032706022262573, 5.922728538513184, 3.2257080078125]","[-0.0189009997993707, -0.2760150134563446, 0.4951049983501434, 0.8236070275306702, -0.8841120004653931, -0.9719346165657043, -0.4440744519233703]","[-36.3125, -23.25, -18.0625]","[0.100600779056549, -0.2092649787664413, -0.3376339375972748]","[-68.4375, 4.5, 39.625]","[0.9096999764442444, 1.8603999614715576, -0.8381999731063843]","[0.1150521039962768, -0.1385616958141327, -0.3286454975605011]","[3.630699872970581, 7.955999851226807, 4.437299728393555]",,,"[45.0, 0.4764956533908844, 13.253637313842772, 11.817999839782717, 3.1446566581726074, 244.8673248291016, 709.307444836013, 18.8985147, 49.6411811]"
"[3.948278188705444, 8.082987785339355, 4.431552410125732]","[-0.0156289990991354, -0.2841889858245849, 0.4821169972419739, 0.8285849690437317, -0.8842692375183105, -0.9404661655426024, -0.434516429901123]","[-35.8125, -21.9375, -18.75]","[0.1452288478612899, -0.0797440931200981, -0.1598547101020813]","[-67.9375, 5.8125, 38.9375]","[-0.8852999806404114, -0.1381999999284744, -1.0348999500274658]","[0.1885653734207153, -0.0964468941092491, -0.0490612052381038]","[3.670300006866455, 7.777599811553955, 4.712399959564209]",,,
"[6.509795665740967, 8.464556694030762, 2.50674819946289]","[-0.0107239997014403, -0.295644998550415, 0.475517988204956, 0.8284689784049988, -0.9099098443984984, -0.9177635908126832, -0.4483851492404938]","[-36.5625, -21.5625, -19.0]","[-0.1250702887773513, 0.058381263166666, -0.0634427145123481]","[-68.6875, 6.1875, 38.6875]","[2.54099988937378, 0.5353999733924866, -1.3931999206542969]","[-0.2151292860507965, -0.0024434609804302, -0.140935331583023]","[3.774399995803833, 7.8294997215271, 4.541100025177002]",,,
"[2.4396915435791016, 7.203951835632324, 3.372415065765381]","[-0.0208209995180368, -0.2888509929180145, 0.4728730022907257, 0.832177996635437, -0.8738908171653748, -0.9257258176803588, -0.4079355001449585]","[-36.125, -21.0, -18.75]","[-0.2409601509571075, -0.0832522064447403, -0.4214097559452057]","[-68.25, 6.75, 38.9375]","[0.4687999784946441, -1.6466999053955078, -2.619999885559082]","[-0.3036349415779114, 0.0453436523675918, -0.3601486980915069]","[3.9440999031066895, 7.834699630737305, 4.385200023651123]",,,
"[6.907147407531738, 4.748248100280762, 5.070928573608398]","[-0.034265998750925, -0.2845659852027893, 0.4634110033512115, 0.8385090231895447, -0.8286014199256897, -0.921733260154724, -0.3482680916786194]","[-36.5625, -20.625, -19.6875]","[0.5688377022743225, -0.2834763824939728, 0.4279023706912994]","[-68.6875, 7.125, 38.0]","[-0.732699990272522, 1.6940999031066897, 0.5941999554634094]","[0.5518730878829956, -0.381214827299118, 0.1738871484994888]","[3.890399932861328, 7.700599670410156, 4.662099838256836]",,,
"[0.9157438278198242, 8.044661521911621, 4.827084064483643]","[-0.0238649994134902, -0.3044610023498535, 0.4596779942512512, 0.8339239954948425, -0.8919076919555664, -0.8965936303138733, -0.3947901427745819]","[-35.625, -19.8125, -21.5]","[-0.4115660786628723, -0.2785894572734833, -0.3907442986965179]","[-67.75, 7.9375, 36.1875]","[2.838500022888184, -1.7512999773025513, 1.4437999725341797]","[-0.2496344447135925, -0.370341420173645, -0.3295007050037384]","[3.849499940872192, 7.615699768066406, 4.832299709320068]",,,
"[4.745355606079102, 4.397650241851807, 4.562562942504883]","[-0.0356680005788803, -0.3120709955692291, 0.4541299939155578, 0.8337289690971375, -0.893088698387146, -0.8938745260238647, -0.3656413555145263]","[-35.875, -20.3125, -20.6875]","[0.3825412690639496, -0.1644100099802017, 0.6219305992126465]","[-68.0, 7.4375, 37.0]","[-2.0924999713897705, 4.394599914550781, 3.520599842071533]","[-0.0640884935855865, 0.0906873047351837, 0.1984962970018386]","[3.592899799346924, 7.726399898529053, 4.8541998863220215]",,,
"[4.047436237335205, 8.953155517578125, 7.607422828674316]","[-0.024210000410676, -0.3232789933681488, 0.4700680077075958, 0.820937991142273, -0.9687930941581726, -0.9066553711891174, -0.4429338872432709]","[-34.625, -20.625, -21.875]","[-0.403031438589096, -0.0459894239902496, -0.0664097741246223]","[-66.75, 7.125, 35.8125]","[5.043799877166748, 0.8829999566078186, 3.821599960327149]","[0.2587625086307525, 0.1148950234055519, 0.0353603698313236]","[3.350600004196167, 7.707499980926514, 5.053400039672852]",right,STOP,"[45.0, 0.4376497864723205, 14.364998817443848, 11.791000366210938, 3.0641510486602783, 246.58042907714844, 708.9347259923816, 18.8984861, 49.6411739]"
"[4.108211040496826, 5.787886619567871, 6.417542934417725]","[-0.0280089993029832, -0.3248910009860992, 0.476061999797821, 0.8167160153388977, -0.9833314418792723, -0.9203516840934752, -0.4503613114356994]","[-33.1875, -23.4375, -20.5]","[-0.5911080837249756, 0.1846034675836563, 0.6544286608695984]","[-65.3125, 4.3125, 37.1875]","[0.9492999911308287, -6.041899681091309, 2.559200048446656]","[-0.8770279288291931, 0.1499063223600387, 0.8854404091835022]","[2.875200033187866, 8.287599563598633, 4.383800029754639]",left,START,
"[4.796457290649414, 7.686948299407959, 4.943729400634766]","[-0.0437759980559349, -0.303072988986969, 0.5118359923362732, 0.802653968334198, -0.9861460328102112, -1.0125569105148315, -0.4701753556728363]","[-32.5625, -25.75, -19.875]","[0.3497814238071441, -0.2986432909965515, -0.1973618268966674]","[-64.6875, 2.0, 37.8125]","[1.7644999027252195, 0.7141000032424927, 3.526899814605713]","[0.4653920531272888, 0.3603232204914093, 0.181898221373558]","[2.805299997329712, 8.278499603271484, 4.445799827575684]",,,
"[2.055824518203736, 9.25747776031494, 2.715503692626953]","[-0.0256350003182888, -0.2983869910240173, 0.5151270031929016, 0.8030880093574524, -0.9993026852607728, -1.0022470951080322, -0.5172534584999084]","[-33.25, -25.375, -18.6875]","[-0.4043404161930084, -0.1886526346206665, -0.4733158349990845]","[-65.375, 2.375, 39.0]","[2.081399917602539, 2.310299873352051, 2.043799877166748]","[-0.2276956588029861, 0.1906772255897522, -0.4002040028572082]","[3.165099859237671, 8.310199737548828, 4.134299755096436]",,,
"[2.823730945587158, 9.660757064819336, 5.307878017425537]","[-0.0399280004203319, -0.2805239856243133, 0.5050719976425171, 0.8152379989624023, -0.8978511691093445, -1.008267879486084, -0.4216411709785461]","[-35.75, -24.625, -17.4375]","[-0.1883559376001358, 0.2449569553136825, -0.2463706731796264]","[-67.875, 3.125, 40.25]","[1.924799919128418, 1.3810999393463137, 0.1932999938726425]","[0.0476998500525951, 0.0912981703877449, -0.2524967789649963]","[3.507999897003174, 8.278299331665039, 3.915599822998047]",,,
"[3.304362297058105, 7.448351860046387, 5.290323734283447]","[-0.0442389994859695, -0.2682949900627136, 0.4992510080337524, 0.8226829767227173, -0.837996780872345, -1.0069183111190796, -0.3736802637577057]","[-35.0, -24.9375, -16.875]","[-0.0474904105067253, 0.1588598638772964, 0.2450267672538757]","[-67.125, 2.8125, 40.8125]","[0.065600000321865, 3.413100004196167, -1.094599962234497]","[-0.0555538311600685, 0.161198616027832, 0.3370754420757293]","[3.386199951171875, 8.3548002243042, 3.859999895095825]",,,
"[3.8271985054016113, 8.365666389465332, 4.370222568511963]","[-0.0369499996304512, -0.2615149915218353, 0.509788990020752, 0.8187540173530579, -0.8494910001754761, -1.0238362550735474, -0.4075184166431427]","[-35.125, -25.25, -16.375]","[-0.1640260368585586, -0.2462659627199173, -0.2184105068445205]","[-67.25, 2.5, 41.3125]","[-1.156599998474121, -3.2517998218536377, 0.186499997973442]","[-0.0360061414539814, 0.0156206963583827, -0.1654397547245025]","[3.441499948501587, 8.37090015411377, 3.7752997875213614]",,,
"[4.371065616607666, 9.108501434326172, 6.207878112792969]","[-0.0402860008180141, -0.2591049969196319, 0.5069800019264221, 0.8211039900779724, -0.8301637172698975, -1.0225564241409302, -0.386715680360794]","[-35.375, -24.6875, -17.0625]","[0.4046371281147003, 0.2453409284353256, 0.2184977680444717]","[-67.5, 3.0625, 40.625]","[-0.00179999996908, -2.3924999237060547, 0.6568999886512756]","[0.7039785385131836, 0.0738448798656463, 0.2886250913143158]","[3.3557000160217285, 8.286299705505371, 4.0304999351501465]",,,
