time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-22 10:14:04.500,"[2.107596635818481, 20.35971641540528, -0.8810088038444519]","[-0.8538829684257507, -0.4025160074234009, -0.3053179979324341, 0.1250749975442886, -0.9041020274162292, -0.6573583483695984, 2.522462844848633]","[-6.75, -38.4375, -26.75]","[-0.7061776518821716, 0.2550798654556274, 0.2310641407966613]","[-30.375, -69.125, 20.1875]","[-9.960000038146973, -3.5939998626708984, -3.628399848937988]","[0.3107209801673889, -0.0748571678996086, -1.2734620571136477]","[4.55649995803833, 5.9182000160217285, 6.354699611663818]",,
2024-03-22 10:14:04.600,"[14.897345542907717, 22.97810173034668, -16.06536102294922]","[-0.8654549717903137, -0.3807759881019592, -0.3183999955654144, 0.0679460018873214, -0.8713059425354004, -0.663427472114563, 2.666938066482544]","[-8.25, -40.4375, -23.25]","[1.01838219165802, -0.1636595278978347, -0.3729768693447113]","[-31.875, -71.125, 23.6875]","[-12.8597993850708, -14.271499633789062, 21.26529884338379]","[-0.9281660914421082, -0.9913644790649414, -1.1010758876800537]","[4.936100006103516, 6.092700004577637, 5.889199733734131]",,
2024-03-22 10:14:04.700,"[11.467086791992188, 15.67647647857666, 2.1140894889831543]","[-0.8631489872932434, -0.3894949853420257, -0.3208639919757843, 0.0176749993115663, -0.8580204844474792, -0.7222064137458801, 2.758514642715454]","[-9.875, -41.3125, -21.0625]","[-0.9683959484100342, -0.5912826657295227, -0.259251207113266]","[-33.5, -72.0, 25.875]","[-6.519499778747559, 9.704699516296388, -2.1542999744415283]","[0.8706923723220825, -0.3872187435626983, 0.2553242146968841]","[4.881799697875977, 6.299599647521973, 5.714099884033203]",,
2024-03-22 10:14:04.800,"[-7.370185852050781, 2.2725954055786133, 21.04091453552246]","[0.8550490140914917, 0.4188050031661987, 0.3020769953727722, 0.0473540015518665, -0.7962213754653931, -0.8402451276779175, 2.880819797515869]","[-8.125, -42.25, -20.625]","[-2.4565508365631104, -0.1157327815890312, 0.4917290508747101]","[-31.75, -72.9375, 26.3125]","[-13.257800102233888, -0.5087000131607056, -3.2507998943328857]","[-0.8336739540100098, -0.0505447350442409, 1.39167320728302]","[4.618199825286865, 7.069299697875977, 4.986599922180176]",,
2024-03-22 10:14:04.900,"[-4.4854888916015625, 7.094986915588379, 12.024714469909668]","[0.8459829688072205, 0.4233649969100952, 0.3186489939689636, 0.0594759993255138, -0.839628279209137, -0.8544701337814331, 2.8810019493103027]","[-7.9375, -42.8125, -17.0625]","[-0.1306553483009338, -0.5091997981071472, 0.1361356824636459]","[-31.5625, -73.5, 29.875]","[-6.2044997215271, 14.437799453735352, 2.3276000022888184]","[0.3963817358016968, -0.1888969838619232, 0.3089756369590759]","[4.321700096130371, 7.313299655914307, 4.899799823760986]",,
2024-03-22 10:14:05.000,"[5.620790481567383, 9.570524215698242, -3.464620590209961]","[0.8421869874000549, 0.4254800081253052, 0.31147500872612, 0.1125570014119148, -0.7681657075881958, -0.90558260679245, 3.019020795822144]","[-7.8125, -43.75, -14.75]","[-1.4973877668380735, -0.4858472943305969, -0.4758989214897156]","[-31.4375, -74.4375, 32.1875]","[-2.2414000034332275, 3.7699999809265137, -7.219399929046631]","[-0.6593504548072815, -0.2874033749103546, 0.0478569269180297]","[4.359699726104736, 7.644799709320068, 4.326499938964844]",,
2024-03-22 10:14:05.100,"[1.2806681394577026, 17.05978012084961, -1.7904318571090698]","[0.8342000246047974, 0.4135760068893432, 0.3395020067691803, 0.1334239989519119, -0.8178466558456421, -0.8956342935562134, 3.04831600189209]","[-7.3125, -44.1875, -13.6875]","[-0.7742804288864136, -0.7573158144950867, -0.2023185640573501]","[-30.9375, -74.875, 33.25]","[0.4560999870300293, 3.9883999824523926, -9.034500122070312]","[0.0169820543378591, -1.090411901473999, -0.4306774437427521]","[4.241099834442139, 7.544099807739258, 4.611700057983398]",,
2024-03-22 10:14:05.200,"[0.0763367265462875, 7.478202819824219, -2.846351623535156]","[0.8157989978790283, 0.4218299984931946, 0.3381080031394958, 0.2054599970579147, -0.7386110424995422, -0.9740925431251526, -3.052529573440552]","[-6.875, -45.8125, -9.125]","[-0.5219407081604004, -1.008433818817139, -0.0884183794260025]","[-30.5, -76.5, 37.8125]","[-2.535699844360352, 3.091099977493286, 0.2648999989032745]","[-1.5648796558380127, -0.7950323820114136, -0.3506889939308166]","[4.09499979019165, 8.147299766540527, 3.608599901199341]",,
2024-03-22 10:14:05.300,"[3.5844168663024902, 8.65720272064209, 5.541216850280762]","[0.8018410205841064, 0.4206860065460205, 0.3472239971160888, 0.243941992521286, -0.7150241136550903, -1.0047942399978638, -2.955798864364624]","[-7.0625, -45.8125, -7.375]","[-1.2636009454727173, 0.0347145982086658, -0.171059712767601]","[-30.6875, -76.5, 39.5625]","[-1.1241999864578247, 3.176800012588501, 0.1622999906539917]","[-0.6158568859100342, -0.47233846783638, -0.1845685690641403]","[3.948499917984009, 8.208600044250488, 3.632799863815308]",right,STOP
2024-03-22 10:14:05.400,"[7.1766676902771, 16.63124656677246, 3.899379014968872]","[0.797569990158081, 0.4257470071315765, 0.3461099863052368, 0.2506549954414367, -0.7051533460617065, -1.02100670337677, -2.939026355743408]","[-7.8125, -46.0, -3.6875]","[-0.1363276690244674, -0.187029480934143, -0.1412320435047149]","[-31.4375, -76.6875, 43.25]","[-2.058300018310547, -2.228399991989136, 7.659199714660644]","[0.3238458335399627, -0.2188119292259216, -0.0547160729765892]","[3.941099882125856, 8.337900161743164, 3.333899974822998]",left,START
2024-03-22 10:14:05.500,"[-0.3814825117588043, 10.113950729370115, 6.742091178894043]","[0.789126992225647, 0.4056450128555298, 0.3644219934940338, 0.2827099859714508, -0.7063358426094055, -1.0089300870895386, -2.8551316261291504]","[-8.9375, -45.9375, -3.375]","[-0.7945611476898193, -0.7627263069152832, -0.1308124214410781]","[-32.5625, -76.625, 43.5625]","[2.832900047302246, 8.700499534606934, -5.49869966506958]","[-0.4501902163028717, -0.6888814568519592, -0.5203873515129089]","[3.9728000164031982, 8.304100036621094, 3.380399942398072]",,
2024-03-22 10:14:05.600,"[2.310261011123657, 13.92414093017578, -2.043508768081665]","[0.795861005783081, 0.4080730080604553, 0.3758819997310638, 0.2424730062484741, -0.8058187365531921, -0.9823810458183287, -2.9984569549560547]","[-9.8125, -46.0, -4.5]","[1.0623993873596191, 0.7759559154510498, 0.3769562244415283]","[-33.4375, -76.6875, 42.4375]","[-1.1175999641418457, 7.244699954986572, 1.6395999193191528]","[1.2391139268875122, 0.1913578957319259, 0.169907808303833]","[3.784999847412109, 8.180999755859375, 3.861799955368042]",,
2024-03-22 10:14:05.700,"[2.959089517593384, 13.14463710784912, -4.173141479492188]","[0.8022260069847107, 0.4522610008716583, 0.3430309891700744, 0.1849910020828247, -0.8225701451301575, -1.0208380222320557, 3.115817308425904]","[-6.8125, -46.4375, -6.125]","[0.2525491416454315, 1.0843905210494995, 0.9310633540153505]","[-30.4375, -77.125, 40.8125]","[-1.160099983215332, 2.3035998344421387, -2.1088998317718506]","[0.5156400799751282, 1.4563900232315063, 0.8286299705505371]","[3.592099905014038, 8.307099342346191, 3.776000022888184]",,
2024-03-22 10:14:05.800,"[4.817248344421387, 7.407708168029785, 7.862223148345947]","[0.7897160053253174, 0.4945699870586395, 0.3481409847736358, 0.1026879996061325, -1.0313262939453125, -1.0210163593292236, 2.785454034805298]","[-1.5, -46.1875, -9.5]","[0.6206740140914917, 0.6351078748703003, 1.5304967164993286]","[-25.125, -76.875, 37.4375]","[-0.8296999931335449, 4.329099655151367, 4.625799655914307]","[1.6280605792999268, 0.7141363620758057, 1.7218371629714966]","[2.8008999824523926, 8.311599731445312, 4.386499881744385]",,
2024-03-22 10:14:05.900,"[10.586662292480469, 12.005264282226562, -0.1573182046413421]","[0.7464950084686279, 0.5615329742431641, 0.3503830134868622, 0.0682319998741149, -1.3002650737762451, -1.0890297889709473, 2.4607901573181152]","[4.5, -45.6875, -10.4375]","[0.2832843959331512, -0.4665963351726532, 1.9358144998550413]","[-19.125, -76.375, 36.5]","[4.67039966583252, -0.0478999987244606, -4.335599899291992]","[0.1594881862401962, 0.3199188411235809, 1.6673479080200195]","[1.6057000160217283, 8.648300170898438, 4.335599899291992]",,
