time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-22 13:05:09.400,"[12.997872352600098, 13.980749130249023, 4.00634241104126]","[-0.0774409994482994, -0.2453060001134872, 0.6538969874382019, 0.7115089893341064, -1.4722962379455566, -1.319137454032898, -1.0080691576004028]","[-21.75, -30.875, -21.125]","[0.2364746630191803, -0.2036450207233429, -0.396172285079956]","[-75.125, -50.5625, 15.1875]","[1.743499994277954, -2.874500036239624, -1.7166999578475952]","[-0.1045452207326889, 0.1756499409675598, -0.6498907804489136]","[0.1588999927043914, 9.503799438476562, 2.4129998683929443]",,
2024-03-22 13:05:09.500,"[-9.450364112854004, 1.482202410697937, -0.728919506072998]","[-0.0876599997282028, -0.2671830058097839, 0.6404610276222229, 0.7146589756011963, -1.4349712133407593, -1.2952067852020264, -0.922765016555786]","[-22.625, -29.5625, -21.75]","[-0.3510380685329437, -0.6342875361442566, -0.0898495465517044]","[-76.0, -49.25, 14.5625]","[-6.778800010681152, -4.201099872589111, -1.862299919128418]","[0.3421892523765564, -0.581369161605835, -0.3105464279651642]","[0.3456999957561493, 9.42799949645996, 2.676300048828125]",,
2024-03-22 13:05:09.600,"[-1.8936219215393064, 25.912033081054688, 0.8039824962615967]","[-0.1132740005850792, -0.2955580055713653, 0.647799015045166, 0.6929420232772827, -1.6239935159683228, -1.3044248819351196, -1.0320478677749634]","[-20.3125, -30.4375, -22.6875]","[0.5859070420265198, -0.5744227766990662, -0.7469834685325623]","[-73.6875, -50.125, 13.625]","[3.140199899673462, -1.2203999757766724, -4.697999954223633]","[0.1035852879285812, -1.2274551391601562, 0.9219003319740297]","[-0.1589999943971634, 9.46780014038086, 2.550299882888794]",,
2024-03-22 13:05:09.700,"[0.3639377951622009, 5.955174446105957, -1.522348403930664]","[-0.1266230046749115, -0.3355790078639984, 0.6048550009727478, 0.7109869718551636, -1.4386290311813354, -1.2378151416778564, -0.7630373239517212]","[-20.3125, -27.8125, -24.875]","[0.0882612988352775, -0.913679838180542, 0.1164309158921241]","[-73.6875, -47.5, 11.4375]","[4.613399982452393, -2.986799955368042, -4.430099964141846]","[0.95534086227417, -0.9917659163475036, -1.0183298587799072]","[0.4074999988079071, 9.272799491882324, 3.164999961853028]",,
2024-03-22 13:05:09.800,"[10.126055717468262, 15.676236152648926, -4.798468589782715]","[-0.1451440006494522, -0.3591609895229339, 0.5967310070991516, 0.7027429938316345, -1.4810694456100464, -1.231404185295105, -0.7406866550445557]","[-18.8125, -26.6875, -27.375]","[-0.5356764793395996, 0.0348542258143425, -0.2663896083831787]","[-72.1875, -46.375, 8.9375]","[-0.5447999835014343, -1.3485000133514404, 0.7766000032424927]","[0.228027269244194, -0.8247727751731873, -0.4783249199390411]","[0.2505999803543091, 9.223199844360352, 3.322499990463257]",right,STOP
2024-03-22 13:05:09.900,"[6.068238258361816, 14.17157745361328, 4.088559150695801]","[-0.1615590006113052, -0.3335720002651214, 0.5949119925498962, 0.7132369875907898, -1.330077886581421, -1.2744492292404177, -0.6064127087593079]","[-18.9375, -26.4375, -27.5625]","[-0.4069409668445587, 0.9135925769805908, 0.0200887396931648]","[-72.3125, -46.125, 8.75]","[12.462199211120604, 4.682499885559082, -6.606199741363525]","[-0.3228510022163391, 0.0204727128148078, -0.5450662970542908]","[0.6197999715805054, 9.350699424743652, 2.88949990272522]",left,START
2024-03-22 13:05:10.000,"[-2.7567412853240967, 13.840869903564451, -2.496271133422852]","[-0.174028992652893, -0.2815800011157989, 0.6123459935188293, 0.7179530262947083, -1.1244726181030271, -1.3572123050689695, -0.4645472466945648]","[-21.1875, -28.3125, -24.125]","[-1.137675404548645, 0.2237686663866043, 0.0211010314524173]","[-74.5625, -48.0, 12.1875]","[-0.7274999618530273, -4.817299842834473, -1.7841999530792236]","[-0.9671567678451538, 0.7439291477203369, -0.0520631708204746]","[0.884399950504303, 9.534299850463867, 2.1175999641418457]",,
2024-03-22 13:05:10.100,"[-1.6848859786987305, 7.30929708480835, 2.516171932220459]","[-0.2016080021858215, -0.2461009919643402, 0.6321120262145996, 0.7065560221672058, -0.8614451289176941, -1.448056697845459, -0.2159528285264969]","[-22.125, -30.5, -20.4375]","[-1.0478782653808594, 0.127827912569046, -0.1097986623644828]","[-75.5, -50.1875, 15.875]","[-5.2179999351501465, 6.01639986038208, 2.2662999629974365]","[-0.877324640750885, 0.1927716135978698, 0.0696211829781532]","[0.8343999981880188, 9.70359992980957, 1.146299958229065]",,
2024-03-22 13:05:10.200,"[-0.4158632457256317, 9.665056228637695, 1.5633275508880615]","[-0.2280910015106201, -0.1899719983339309, 0.6435139775276184, 0.7055310010910034, 0.2506122887134552, -1.4677940607070925, 0.8516286015510559]","[-22.75, -32.125, -16.3125]","[-1.288960576057434, 0.5583308339118958, -0.1062730997800827]","[-76.125, -51.8125, 20.0]","[-0.3348999917507171, -4.605599880218506, 1.343999981880188]","[-0.901567280292511, 0.4640306830406189, -0.3061830997467041]","[0.91349995136261, 9.76389980316162, 0.0189999993890523]",,
2024-03-22 13:05:10.300,"[4.48783540725708, 9.223527908325195, 0.4202302992343902]","[-0.2551409900188446, -0.1224299967288971, 0.6738290190696716, 0.682545006275177, 1.233715534210205, -1.3824279308319092, 1.7767046689987185]","[-23.125, -34.125, -11.4375]","[-1.892512917518616, 1.2168610095977783, 0.5525537729263306]","[-76.5, -53.8125, 24.875]","[-3.065199851989746, -6.322099685668945, 4.394700050354004]","[-1.353118896484375, 0.5901830792427063, 0.1361880451440811]","[0.7213999629020691, 9.685699462890623, -1.354699969291687]",,
2024-03-22 13:05:10.400,"[-3.3347301483154297, 7.37050199508667, -5.561672687530518]","[-0.2721180021762848, -0.0194470006972551, 0.7120770215988159, 0.6469299793243408, 1.611790657043457, -1.19964861869812, 2.0344691276550293]","[-21.625, -37.375, -1.6875]","[-1.6647998094558716, 1.319922685623169, 0.0694815590977668]","[-75.0, -57.0625, 34.625]","[5.785399913787842, -3.63129997253418, 8.129300117492676]","[-2.2802553176879883, 0.9924989342689514, 0.2373996824026107]","[-0.0093000000342726, 9.250499725341797, -3.2552998065948486]",,
2024-03-22 13:05:10.500,"[-7.362897872924805, 4.4669389724731445, -2.8818719387054443]","[-0.2730160057544708, 0.0867419987916946, 0.7201120257377625, 0.6319609880447388, 1.674179196357727, -1.0407854318618774, 1.9479941129684448]","[-20.5625, -37.4375, 7.6875]","[-0.8130965232849121, 1.003878474235535, -1.5649319887161257]","[-73.9375, -57.125, 44.0]","[14.403199195861816, 12.986799240112305, 1.8767999410629272]","[-1.793901801109314, 1.491436243057251, -0.0538608618080616]","[-0.7130999565124512, 8.538700103759766, -4.769799709320068]",,
2024-03-22 13:05:10.600,"[-7.8163981437683105, 9.176860809326172, 5.14137601852417]","[-0.26180100440979, 0.1696289926767349, 0.7059829831123352, 0.6358240246772766, 1.6634165048599243, -0.9423533082008362, 1.8005861043930054]","[-20.125, -35.375, 14.75]","[-0.8692088723182678, 0.614094078540802, 0.0285535864531993]","[-73.5, -55.0625, 51.0625]","[16.254600524902344, -0.2655999958515167, 4.748199939727783]","[-1.0749483108520508, 1.2038757801055908, -0.9041852951049804]","[-0.5345999598503113, 8.05210018157959, -5.572000026702881]",,
2024-03-22 13:05:10.700,"[-8.032068252563477, 22.45491981506348, -3.85725998878479]","[-0.2436340004205703, 0.2059099972248077, 0.6966440081596375, 0.6425960063934326, 1.6622880697250366, -0.91898775100708, 1.7186095714569092]","[-20.8125, -32.0625, 19.25]","[-1.0351548194885254, 1.3731203079223633, -1.5123976469039917]","[-74.1875, -51.75, 55.5625]","[12.585299491882324, 0.6801999807357788, 20.57469940185547]","[-0.2882934808731079, 0.2902831733226776, 0.8040906190872192]","[-0.6309999823570251, 7.841599941253662, -5.854899883270264]",,
2024-03-22 13:05:10.800,"[-21.43166732788086, -7.295870304107666, -3.905536651611328]","[-0.2157279998064041, 0.2716169953346252, 0.6830179691314697, 0.642782986164093, 1.695295810699463, -0.8646587133407593, 1.6110358238220217]","[-21.1875, -30.0625, 22.5]","[-0.275954008102417, 0.9304699301719666, 0.6012659072875977]","[-74.5625, -49.75, 58.8125]","[1.355299949645996, 0.4007999897003174, 2.7657999992370605]","[-0.4067140817642212, 1.0524510145187378, -0.7387629747390747]","[-0.6884999871253967, 7.503299713134766, -6.276599884033203]",,
2024-03-22 13:05:10.900,"[1.7405846118927002, 13.3622407913208, 6.988569259643555]","[-0.1774320006370544, 0.3291420042514801, 0.6648409962654114, 0.6466590166091919, 1.7218348979949951, -0.8376165628433228, 1.491505146026611]","[-18.8125, -28.5625, 26.1875]","[-0.5586275458335876, 1.585526943206787, -2.182272434234619]","[-72.1875, -48.25, 62.5]","[-3.740599870681762, 14.262099266052246, 2.220499992370605]","[-0.0474904105067253, 1.0474070310592651, -0.1330988109111786]","[-1.1136000156402588, 7.322299957275391, -6.427599906921387]",,
2024-03-22 13:05:11.000,"[-11.00851058959961, 10.76784610748291, 3.103220701217652]","[-0.1391279995441436, 0.3741140067577362, 0.638526976108551, 0.6579999923706055, 1.712167501449585, -0.8274411559104919, 1.3535748720169067]","[-18.8125, -25.75, 28.75]","[-0.0437204986810684, 0.2970375716686249, -0.8558745384216309]","[-72.1875, -45.4375, 65.0625]","[0.6994999647140503, -4.809499740600586, -3.750899791717529]","[-0.3612307906150818, 0.9649401903152466, -0.0206123385578393]","[-1.003499984741211, 7.241600036621094, -6.536099910736084]",,
2024-03-22 13:05:11.100,"[10.093045234680176, 21.24103164672852, 16.680192947387695]","[-0.1184619963169097, 0.3800190091133117, 0.6326050162315369, 0.6643509864807129, 1.7061960697174072, -0.8488302826881409, 1.308194637298584]","[-18.3125, -25.5, 29.6875]","[0.1137954667210578, -0.3186098635196686, -1.2037361860275269]","[-71.6875, -45.1875, 66.0]","[-14.665499687194824, 5.443299770355225, -0.2900999784469604]","[0.9302954077720642, -0.5757492184638977, 2.1623756885528564]","[-1.083899974822998, 7.40339994430542, -6.339099884033203]",,
2024-03-22 13:05:11.200,"[-19.768165588378903, 12.956059455871582, 0.3357436954975128]","[-0.1044479981064796, 0.3772209882736206, 0.6335679888725281, 0.6673709750175476, 1.7074083089828491, -0.8739184737205505, 1.2940486669540403]","[-19.6875, -24.125, 30.3125]","[0.3944444060325622, -0.5085016489028931, 0.5482253432273865]","[-73.0625, -43.8125, 66.625]","[-5.378499984741211, 4.388999938964844, 7.150799751281738]","[0.0948586463928222, 0.1359262466430664, 0.3664493262767792]","[-0.7407000064849854, 7.447499752044678, -6.336799621582031]",,
2024-03-22 13:05:11.300,"[4.284002304077148, 15.863645553588867, 15.063225746154783]","[-0.099322997033596, 0.3319909870624542, 0.6396690011024475, 0.6861039996147156, 1.637273907661438, -0.9472456574440002, 1.2898200750350952]","[-19.9375, -26.9375, 27.375]","[0.3080331683158874, -1.1099945306777954, -0.7861661314964294]","[-73.3125, -46.625, 63.6875]","[8.518499374389648, 11.508899688720703, 4.2652997970581055]","[1.4033493995666504, -0.5729741454124451, 0.0268431641161441]","[-0.6437999606132507, 7.927799701690674, -5.736299991607666]",,
2024-03-22 13:05:11.400,"[-9.557106971740724, 10.19528579711914, -3.4827780723571777]","[-0.0885559991002082, 0.3229970037937164, 0.6269199848175049, 0.7034209966659546, 1.5614436864852903, -0.969796657562256, 1.2125734090805054]","[-23.4375, -26.4375, 25.0]","[0.3781255781650543, 0.2799158990383148, -0.4822693765163421]","[-76.8125, -46.125, 61.3125]","[-7.935799598693848, 5.842599868774414, 3.046099901199341]","[0.1851968914270401, 0.0657989159226417, -0.6644468307495117]","[0.0023000000510364, 8.053299903869629, -5.595900058746338]",,
2024-03-22 13:05:11.500,"[3.40994644165039, 9.892295837402344, 5.9494476318359375]","[-0.0658510029315948, 0.3400079905986786, 0.6180419921875, 0.705748975276947, 1.5621787309646606, -0.9747922420501708, 1.1537528038024902]","[-23.0, -26.75, 25.1875]","[-0.065554566681385, 0.5452932119369507, -1.4451675415039062]","[-76.375, -46.4375, 61.5]","[13.664499282836914, 13.121500015258787, 5.604700088500977]","[-0.1116312593221664, 0.6488610506057739, 0.0700400620698928]","[-0.1606999933719635, 8.119599342346191, -5.496799945831299]",,
2024-03-22 13:05:11.600,"[0.9418789744377136, 16.57620620727539, -4.518126964569092]","[-0.0190799999982118, 0.3373000025749206, 0.6070640087127686, 0.7192609906196594, 1.5012675523757937, -1.0360610485076904, 1.030317783355713]","[-23.5, -25.5625, 25.875]","[1.1417245864868164, 0.0179943442344665, -0.3812671601772308]","[-76.875, -45.25, 62.1875]","[-0.8540999889373779, 3.642099857330322, 2.7146999835968018]","[0.5512447953224182, 0.6087184548377991, -0.5331282615661621]","[0.2460999935865402, 8.33169937133789, -5.166399955749512]",,
2024-03-22 13:05:11.700,"[-3.1081910133361816, 4.530346870422363, 6.665438652038574]","[0.0052479999139904, 0.3168950080871582, 0.6166689991950989, 0.7206019759178162, 1.4852865934371948, -1.1019095182418823, 1.0125036239624023]","[-24.4375, -26.6875, 23.5]","[0.206245556473732, 0.351858377456665, -0.0379958190023899]","[-77.8125, -46.375, 59.8125]","[-6.26099967956543, -0.4098999798297882, 9.125]","[0.52660071849823, 0.0663050562143325, 0.0486074201762676]","[0.3965999782085418, 8.716099739074707, -4.4766998291015625]",left,STOP
2024-03-22 13:05:11.800,"[12.157315254211426, 24.21226501464844, 1.861415147781372]","[0.0451139993965625, 0.2865960001945495, 0.6330850124359131, 0.7176550030708313, 1.474737286567688, -1.2069423198699951, 0.9931161999702454]","[-24.3125, -29.125, 21.625]","[0.9039409160614014, 0.096220001578331, -0.1099557429552078]","[-77.6875, -48.8125, 57.9375]","[5.074399948120117, -2.552999973297119, 10.485199928283691]","[1.327951192855835, 0.1224173903465271, 0.1247212290763855]","[0.3289999961853027, 9.084199905395508, -3.679399967193604]",right,START
2024-03-22 13:05:11.900,"[1.8844473361969, 7.87508487701416, 0.5125027894973755]","[0.0915509983897209, 0.2332060039043426, 0.6447679996490479, 0.7221540212631226, 1.3040518760681152, -1.3420175313949585, 0.8375369310379028]","[-24.9375, -30.3125, 17.6875]","[1.8278833627700808, -0.3648436367511749, 0.1773254573345184]","[-78.3125, -50.0, 54.0]","[-1.7872999906539917, 4.314499855041504, 4.03380012512207]","[1.3536250591278076, -0.1027824357151985, -0.5527806878089905]","[0.6202999949455261, 9.463799476623535, -2.4941999912261963]",,
2024-03-22 13:05:12.000,"[-0.1502696722745895, 8.462937355041504, -3.4121205806732178]","[0.133092001080513, 0.16143499314785, 0.6713449954986572, 0.7109990119934082, 0.8304691910743713, -1.5018285512924194, 0.4106279909610748]","[-25.5625, -33.5, 11.25]","[1.7296911478042605, -1.1389495134353638, 0.5889788269996643]","[-78.9375, -53.1875, 47.5625]","[-2.5785999298095703, -1.6962999105453491, -1.913100004196167]","[1.6942260265350342, -0.4510977864265442, 0.2738246917724609]","[0.5191999673843384, 9.757399559020996, -0.8326999545097351]",,
2024-03-22 13:05:12.100,"[1.0500681400299072, 13.954825401306152, 1.9012067317962649]","[0.1408029943704605, 0.0501770004630088, 0.7088090181350708, 0.6893799901008606, -1.6462219953536987, -1.4396116733551023, -1.917724609375]","[-24.0, -35.9375, 2.9375]","[1.911851167678833, -2.13008713722229, 0.1629788428544998]","[-77.375, -55.625, 39.25]","[19.11260032653809, 16.387300491333008, -2.357100009918213]","[1.6150230169296265, -1.6278685331344604, 0.8748462796211243]","[-0.0876999944448471, 9.767000198364258, 0.8762999773025513]",,
2024-03-22 13:05:12.200,"[-5.389396190643311, 20.91571617126465, 7.114859104156494]","[0.1227980032563209, -0.0731170028448104, 0.7134640216827393, 0.6859610080718994, -1.674777269363403, -1.2900890111923218, -1.7457494735717771]","[-23.5, -35.875, -8.0625]","[1.4837392568588257, -2.2245442867279053, -0.6809402108192444]","[-76.875, -55.5625, 28.25]","[-13.467899322509766, -2.3141000270843506, 0.3340999782085418]","[1.8180396556854248, -1.922654747962952, -1.453387975692749]","[-0.1043999940156936, 9.502399444580078, 2.421499967575073]",,
2024-03-22 13:05:12.300,"[-6.765228748321533, 6.777525424957275, -2.844646692276001]","[0.0964649990200996, -0.2044630050659179, 0.6924890279769897, 0.6850889921188354, -1.67361581325531, -1.14180588722229, -1.517141819000244]","[-23.0, -31.625, -17.4375]","[1.0166019201278689, -1.404082417488098, -0.018954275175929]","[-76.375, -51.3125, 18.875]","[5.204400062561035, 0.5357999801635742, -7.296799659729004]","[1.7635505199432373, -2.3720943927764893, -0.8031830787658691]","[-0.389299988746643, 8.996199607849121, 3.884099960327149]",,
2024-03-22 13:05:12.400,"[8.726463317871094, 16.60968780517578, -0.1050096899271011]","[0.0898569971323013, -0.2490179985761642, 0.6747049689292908, 0.688975989818573, -1.6448945999145508, -1.0864059925079346, -1.412517547607422]","[-21.4375, -28.125, -24.1875]","[0.4090004563331604, -0.0762359797954559, -0.3169168829917907]","[-74.8125, -47.8125, 12.125]","[6.081999778747559, 7.384399890899658, -3.2983999252319336]","[0.583638072013855, -0.7191978096961975, -0.5905670523643494]","[-0.3646999895572662, 8.708199501037598, 4.494800090789795]",,
2024-03-22 13:05:12.500,"[12.363293647766112, 7.133418560028076, -2.355492115020752]","[0.1081880033016204, -0.2588349878787994, 0.6588540077209473, 0.6980040073394775, -1.5750994682312012, -1.0426839590072632, -1.3539525270462036]","[-22.5625, -26.75, -25.4375]","[0.5367760062217712, -0.0255341660231351, -0.2372600585222244]","[-75.9375, -46.4375, 10.875]","[11.501099586486816, 20.94799995422364, -9.317299842834473]","[0.3462733328342438, 0.2574884295463562, -1.2786805629730225]","[-0.1842999905347824, 8.540499687194824, 4.815999984741211]",,
2024-03-22 13:05:12.600,"[-24.618915557861328, 18.091487884521484, 0.6064895987510681]","[0.1129449978470802, -0.269322007894516, 0.6561689972877502, 0.695809006690979, -1.5826199054718018, -1.020365834236145, -1.352312684059143]","[-23.0625, -25.8125, -25.75]","[-0.0125838238745927, -0.342730313539505, 0.4321260750293731]","[-76.4375, -45.5, 10.5625]","[7.233899593353271, -6.496799945831299, -2.2403998374938965]","[0.343114286661148, 0.3543367385864258, 1.1836823225021362]","[0.0229000002145767, 8.379599571228027, 5.094099998474121]",,
2024-03-22 13:05:12.700,"[-0.6424217820167542, 13.375303268432615, -9.60020351409912]","[0.1023320034146308, -0.2870930135250091, 0.6480799913406372, 0.6979219913482666, -1.5799081325531006, -1.0081771612167358, -1.3070802688598633]","[-22.9375, -25.1875, -26.25]","[0.8817927241325378, -1.0475640296936035, -2.4915971755981445]","[-76.3125, -44.875, 10.0625]","[-13.948899269104004, 9.245599746704102, -3.964499950408936]","[0.2306627184152603, -0.2518160939216614, 0.0501607619225978]","[-0.0156999994069337, 8.308199882507324, 5.20989990234375]",,
2024-03-22 13:05:12.800,"[-1.7129172086715698, 12.335368156433104, 7.474056243896484]","[0.0833220034837722, -0.3145099878311157, 0.6144530177116394, 0.7187399864196777, -1.4861260652542114, -0.9806382060050964, -1.142722725868225]","[-23.125, -23.0625, -27.6875]","[0.5298994183540344, -0.3737273514270782, -1.0163750648498535]","[-76.5, -42.75, 8.625]","[-5.509500026702881, 8.520099639892578, -8.523399353027344]","[0.3704461455345154, -0.044959682971239, -0.5384689569473267]","[0.2825999855995178, 8.210000038146973, 5.355899810791016]",,
