time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-03-20 14:01:08.000,"[0.1855793595314026, 12.030805587768556, 3.844570875167847]","[-0.4463199973106384, -0.7681699991226196, 0.2153729945421219, 0.4053719937801361, -2.135807991027832, -1.0358806848526, 0.0607810020446777]","[21.625, -17.4375, -32.75]","[-0.057944931089878, 0.6670823097229004, 0.0902335196733474]","[-25.9375, -30.0, 3.0]","[3.559199810028076, 0.0066999997943639, -1.3192999362945557]","[-0.2443984597921371, 0.8892801403999329, 0.5745623707771301]","[-2.6765999794006348, 8.436699867248535, 4.222099781036377]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.100,"[-0.0736743807792663, 11.997880935668944, 4.319637775421143]","[-0.4350099861621856, -0.7537239789962769, 0.2511389851570129, 0.4237839877605438, -2.1287641525268555, -1.0523947477340698, -0.0199380218982696]","[19.0, -18.25, -33.375]","[-0.4296477138996124, 0.87800532579422, -0.4204672574996948]","[-28.5625, -30.8125, 2.375]","[4.249599933624268, 6.740900039672852, 0.1437000036239624]","[-0.4475896954536438, 0.7062649130821228, -0.1470614373683929]","[-2.572700023651123, 8.518199920654297, 4.122099876403809]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.200,"[-1.464466214179993, 12.812962532043455, 5.113536357879639]","[-0.4442450106143951, -0.7263060212135315, 0.2870590090751648, 0.4390009939670563, -2.0922837257385254, -1.1137367486953735, -0.0610775426030159]","[16.6875, -21.625, -33.0]","[-0.4898266494274139, 0.6530847549438477, -0.2772455513477325]","[-30.875, -34.1875, 2.75]","[2.587399959564209, 4.075999736785889, -0.2514999806880951]","[-0.5910382866859436, 0.5430068373680115, 0.0605454705655574]","[-2.155900001525879, 8.800000190734863, 3.75249981880188]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.300,"[1.5398547649383545, 7.557192325592041, 2.2071568965911865]","[-0.4474360048770904, -0.7044050097465515, 0.3199859857559204, 0.4485780000686645, -2.0892021656036377, -1.1615718603134155, -0.12442247569561]","[14.75, -22.1875, -33.5625]","[0.0798837170004844, 0.6593504548072815, 0.7842462658882141]","[-32.8125, -34.75, 2.1875]","[4.865600109100342, -3.956299781799317, -2.4282000064849854]","[0.1609891653060913, 0.6094864010810852, 0.9253910183906556]","[-1.9333999156951904, 8.996899604797363, 3.389299869537353]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.400,"[1.2153446674346924, 10.186112403869627, 3.1274306774139404]","[-0.4169619977474212, -0.7029879689216614, 0.3458960056304931, 0.46076500415802, -2.135502815246582, -1.1313611268997192, -0.2423086315393448]","[13.6875, -21.875, -33.875]","[-0.3320663571357727, 0.4809603691101074, 0.2615724802017212]","[-33.875, -34.4375, 1.875]","[2.585700035095215, 0.9512999653816224, 0.2610999941825866]","[-0.3694687485694885, 0.5042780041694641, 0.1567480266094207]","[-2.2326998710632324, 8.874899864196777, 3.524199962615967]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.500,"[0.7699657082557678, 6.50121545791626, 3.077248334884644]","[-0.4162899851799011, -0.684099018573761, 0.3672379851341247, 0.4731229841709137, -2.1128671169281006, -1.1606553792953491, -0.2756936252117157]","[10.8125, -23.375, -33.625]","[0.1494350880384445, 0.0679805725812912, -0.3947236537933349]","[-36.75, -35.9375, 2.125]","[0.9090999960899352, -0.824400007724762, -0.9175999760627748]","[-0.1292939931154251, 0.2813296318054199, -0.6494544744491577]","[-2.0172998905181885, 8.99329948425293, 3.349599838256836]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.600,"[3.2946035861968994, 8.59835433959961, 2.436722755432129]","[-0.4214380085468292, -0.6710209846496582, 0.3587099909782409, 0.4934020042419433, -1.9842876195907595, -1.1669695377349854, -0.1675454080104828]","[9.4375, -22.3125, -34.9375]","[0.632577121257782, -0.0697433575987815, 0.2482905387878418]","[-38.125, -34.875, 0.8125]","[3.901899814605713, -1.0449999570846558, -2.4890999794006348]","[0.6988298296928406, 0.1063080057501792, 0.0129852499812841]","[-1.5482999086380005, 9.017799377441406, 3.528599977493286]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.700,"[0.3021290898323059, 8.904380798339844, 2.8544821739196777]","[-0.4070689976215362, -0.6752550005912781, 0.3479590117931366, 0.5071960091590881, -1.9370908737182613, -1.126044750213623, -0.1328650861978531]","[8.3125, -21.6875, -34.875]","[-0.4928286075592041, 0.1393470913171768, -0.0675267875194549]","[-39.25, -34.25, 0.875]","[1.5306999683380127, 2.5230000019073486, -0.703000009059906]","[-0.4148822128772735, 0.5941973328590393, -0.4208686947822571]","[-1.511099934577942, 8.85260009765625, 3.939199924468994]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.800,"[2.5757014751434326, 6.936959743499756, 3.936220645904541]","[-0.4140990078449249, -0.6532390117645264, 0.3743759989738464, 0.5115090012550354, -1.928160309791565, -1.17842435836792, -0.1721010208129882]","[6.375, -23.8125, -34.9375]","[-0.1602212190628051, 0.3681597411632538, 0.013421582058072]","[-41.1875, -36.375, 0.8125]","[1.1547999382019043, 0.5490999817848206, -0.1197999939322471]","[-0.2363175749778747, 0.358787328004837, -0.3094817698001861]","[-1.3116999864578247, 9.061399459838867, 3.512899875640869]",,,skidded_long,intermediate,red
2024-03-20 14:01:08.900,"[4.078120231628418, 15.226299285888672, 2.8436124324798584]","[-0.4164220094680786, -0.6360250115394592, 0.380046010017395, 0.5269039869308472, -1.840870380401612, -1.1949714422225952, -0.1218388080596923]","[4.625, -24.0625, -34.875]","[-0.4191408157348633, 0.2604903876781463, -0.3983888626098633]","[-42.9375, -36.625, 0.875]","[1.9703999757766724, 8.863100051879883, -0.3601000010967254]","[-0.0883311107754707, 0.2819579541683197, -0.7083418965339661]","[-0.9602999687194824, 9.122200012207031, 3.468899965286255]",left,STOP,skidded_long,intermediate,red
2024-03-20 14:01:09.000,"[0.5863304734230042, 9.860614776611328, 2.865217685699463]","[-0.4419029951095581, -0.6113920211791992, 0.3819830119609833, 0.5338630080223083, -1.6952215433120728, -1.2475370168685913, 0.0149493357166647]","[2.125, -26.3125, -33.875]","[-0.1834690123796463, -0.1377588361501693, -0.8904495239257812]","[-45.4375, -38.875, 1.875]","[0.3668999969959259, 1.6552999019622805, 0.7040999531745911]","[-0.5367934703826904, -0.0320093370974063, -1.0895392894744873]","[-0.386599987745285, 9.298699378967283, 3.0909998416900635]",right,START,skidded_long,intermediate,red
2024-03-20 14:01:09.100,"[0.9990524649620056, 8.067530632019043, 3.1448891162872314]","[-0.4739510118961334, -0.5833140015602112, 0.3641279935836792, 0.5500220060348511, -1.3896385431289673, -1.2645810842514038, 0.3260858058929443]","[-0.875, -25.8125, -33.9375]","[0.2067517042160034, 0.1651255935430526, -1.10580575466156]","[-48.4375, -38.375, 1.8125]","[-0.365799993276596, -0.583299994468689, 0.1909999996423721]","[0.3060609400272369, 0.1774301677942276, -1.1201523542404177]","[0.5324999690055847, 9.3503999710083, 2.90779995918274]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.200,"[0.7805193662643433, 8.738271713256836, 4.193080425262451]","[-0.5034629702568054, -0.5554680228233337, 0.3223699927330017, 0.5779759883880615, -1.066877007484436, -1.1997801065444946, 0.6654416918754578]","[-3.5625, -24.75, -34.9375]","[0.2663547098636627, -0.3102671802043915, -1.3089619874954224]","[-51.125, -37.3125, 0.8125]","[0.1955000013113021, -0.7840999960899353, 0.7109999656677246]","[0.4301189482212066, -0.5722759962081909, -1.3360146284103394]","[1.7166999578475952, 9.139399528503418, 3.113499879837036]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.300,"[0.8158864974975586, 6.189040184020996, 1.8617600202560425]","[-0.5348520278930664, -0.536050021648407, 0.2694930136203766, 0.5949419736862183, -0.8953576683998108, -1.1063735485076904, 0.8879956603050232]","[-6.3125, -22.875, -35.0]","[0.2270673364400863, -0.8539546728134155, -1.366226315498352]","[-53.875, -35.4375, 0.75]","[-2.471699953079224, -0.4321999847888946, -1.7705999612808228]","[0.0681202039122581, -0.5212949514389038, -1.4868110418319702]","[2.746299982070923, 8.767899513244629, 3.427999973297119]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.400,"[3.2127697467803955, 2.491061449050904, 1.3249129056930542]","[-0.572064995765686, -0.5200459957122803, 0.2059299945831298, 0.5999040007591248, -0.8038252592086792, -1.001121997833252, 1.0663790702819824]","[-6.0625, -20.9375, -36.125]","[0.972392737865448, -1.3104455471038818, -0.6506587266921997]","[-53.625, -33.5, -0.375]","[-1.993499994277954, -5.031499862670898, -1.8371999263763428]","[0.5654692053794861, -0.8850564360618591, -1.1099246740341189]","[3.670499801635742, 8.25790023803711, 3.808300018310547]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.500,"[6.873666763305664, 15.355710983276367, 3.4257099628448486]","[-0.5891600251197815, -0.5259799957275391, 0.1330299973487854, 0.5987799763679504, -0.8552098274230957, -0.8932036757469177, 1.1248680353164673]","[-3.5, -18.375, -37.5]","[-0.352992832660675, -0.2560223340988159, -0.2268579006195068]","[-51.0625, -30.9375, -1.75]","[2.497799873352051, 0.5580999851226807, 0.0573999993503093]","[0.2352354824542999, -0.7966206073760986, 0.0186575688421726]","[4.033400058746338, 7.640199661254883, 4.639899730682373]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.600,"[-2.713052034378052, 15.04347801208496, -1.3447656631469729]","[-0.6161710023880005, -0.5239719748497009, 0.1102920025587081, 0.5775989890098572, -0.8331276178359985, -0.8837484121322632, 1.2227206230163574]","[-3.5625, -20.4375, -36.5]","[-1.1240094900131226, -0.5268625617027283, -2.0797691345214844]","[-51.125, -33.0, -0.75]","[-3.418299913406372, 6.520199775695801, -4.357800006866455]","[-1.0181727409362793, -0.5396208763122559, -1.1545876264572144]","[4.183199882507324, 7.581699848175049, 4.60290002822876]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.700,"[5.081721782684326, 1.826670527458191, 8.752214431762695]","[-0.6877149939537048, -0.4841830134391784, 0.074412003159523, 0.5357949733734131, -0.6752679944038391, -0.8415833115577698, 1.506181240081787]","[-4.5, -23.125, -35.5]","[0.000453785614809, -1.8055256605148315, 0.2508387267589569]","[-52.0625, -35.6875, 0.25]","[0.6661999821662903, -10.146900177001951, 3.13319993019104]","[-0.0167726147919893, -1.459391951560974, -0.2766695916652679]","[5.099999904632568, 7.31279993057251, 4.084399700164795]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.800,"[1.855554223060608, 11.240030288696287, 2.273169994354248]","[-0.6858969926834106, -0.5180299878120422, 0.0221459995955228, 0.5105860233306885, -0.8231655955314636, -0.8230825066566467, 1.4852317571640017]","[0.0, -22.5625, -35.3125]","[-0.7444178462028503, -0.6423859000205994, -0.7308740615844727]","[-47.5625, -35.125, 0.4375]","[-1.4739999771118164, 9.078499794006348, 1.4452999830245972]","[-0.6940127015113831, -0.78218674659729, -0.722950279712677]","[4.533599853515625, 7.190599918365479, 4.889699935913086]",,,skidded_long,intermediate,red
2024-03-20 14:01:09.900,"[-6.136559009552002, 3.9355599880218506, 5.48509693145752]","[-0.7305030226707458, -0.5014039874076843, -0.0281920004636049, 0.4627769887447357, -0.795056164264679, -0.7844853401184082, 1.668243408203125]","[-0.3125, -26.8125, -33.75]","[-1.3690537214279177, -0.5149768590927124, -2.8760931491851807]","[-47.375, -39.0625, 2.1875]","[-7.8314995765686035, 2.1136999130249023, -2.7679998874664307]","[-1.4863747358322144, -1.2944059371948242, -2.611745595932007]","[4.860099792480469, 6.927999973297119, 4.954899787902832]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.000,"[1.3745877742767334, 6.229128360748291, 2.899301767349243]","[-0.8098679780960083, -0.4337689876556396, -0.0953330025076866, 0.3832330107688904, -0.6772270798683167, -0.6809375286102295, 2.009378671646118]","[-2.3125, -30.0625, -31.875]","[0.1095717698335647, -0.582294225692749, 0.8393113613128662]","[-49.375, -42.3125, 4.0625]","[-1.9368999004364007, -6.006799697875977, 0.0109000001102685]","[-0.1612684279680252, -1.173297643661499, 0.0857480242848396]","[5.937999725341797, 6.173500061035156, 4.774699687957764]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.100,"[1.4476876258850098, 7.28410005569458, 13.189876556396484]","[-0.7841449975967407, -0.4569739997386932, -0.1422480046749115, 0.3950389921665191, -0.8229029774665833, -0.648862898349762, 1.916824579238892]","[0.5625, -26.4375, -34.625]","[-0.979583501815796, -0.4836830794811249, -0.5299168825149536]","[-46.5, -38.6875, 1.3125]","[-8.383500099182129, 5.126100063323975, 6.343599796295166]","[-0.4044102430343628, -1.336503267288208, -0.6033602952957153]","[5.313999652862549, 5.925899982452393, 5.728299617767334]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.200,"[-6.481927871704102, 3.679351806640625, 5.090762138366699]","[-0.79578697681427, -0.4442490041255951, -0.1737719923257827, 0.3730509877204895, -0.8401035070419312, -0.6155449748039246, 1.982801079750061]","[-0.3125, -28.6875, -32.125]","[-1.2403357028961182, -0.1421919763088226, -1.4066829681396484]","[-47.375, -40.9375, 3.8125]","[-6.245699882507324, 5.634799957275391, 3.333899974822998]","[-1.8002372980117798, -0.5326220989227295, -1.860084652900696]","[5.343499660491943, 5.662399768829346, 5.962699890136719]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.300,"[-5.449001789093018, 11.131447792053224, 2.910372257232666]","[-0.8352659940719604, -0.4067020118236542, -0.2076109945774078, 0.3062999844551086, -0.7964110374450684, -0.5850322246551514, 2.18658709526062]","[-0.5625, -31.75, -30.4375]","[-0.8885471224784851, -0.9043074250221252, -1.394081711769104]","[-47.625, -44.0, 5.5]","[-7.286099910736084, 6.597599983215332, -4.814699649810791]","[-0.5673367381095886, -0.0177674517035484, -1.097620129585266]","[5.7170000076293945, 5.41540002822876, 5.844399929046631]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.400,"[0.0393511019647121, 13.810272216796877, 3.2944979667663574]","[-0.8488739728927612, -0.3939580023288727, -0.2427690029144287, 0.2554830014705658, -0.8206011056900024, -0.5761442184448242, 2.3005294799804688]","[-0.3125, -33.4375, -29.0625]","[-0.2593384683132171, -0.8350527882575989, -0.4216017425060272]","[-47.375, -45.6875, 6.875]","[-5.430099964141846, 7.06279993057251, -5.898299694061279]","[-0.1588075011968612, -0.7038389444351196, 0.2462310492992401]","[5.606599807739258, 5.342599868774414, 6.015999794006348]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.500,"[1.0070778131484983, 8.91090202331543, 8.833847999572754]","[-0.8496170043945312, -0.39199098944664, -0.2716380059719085, 0.2251770049333572, -0.8638353943824768, -0.5749003291130066, 2.352558851242065]","[0.1875, -34.6875, -27.1875]","[-0.3917915225028991, -1.243424892425537, -0.8973261117935181]","[-46.875, -46.9375, 8.75]","[-8.719099998474121, 5.6215996742248535, -2.6880998611450195]","[-0.3731513917446136, -0.0945270285010337, -0.9537875056266784]","[5.34559965133667, 5.332299709320068, 6.257699966430664]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.600,"[-2.0661768913269043, 14.560232162475586, 2.611336708068848]","[-0.8620550036430359, -0.3745689988136291, -0.2916299998760223, 0.177507996559143, -0.8582431077957153, -0.5731303095817566, 2.467395067214966]","[-0.125, -36.5625, -25.375]","[-0.4827755093574524, -0.5412614941596985, -0.9334893226623536]","[-47.1875, -48.8125, 10.5625]","[-3.513700008392334, 6.636399745941162, -5.312999725341797]","[-0.1948311030864715, -0.1720720082521438, -0.2720095515251159]","[5.386699676513672, 5.317800045013428, 6.234799861907959]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.700,"[1.7633391618728638, 18.787080764770508, -5.278171062469482]","[-0.8699589967727661, -0.3621990084648132, -0.3012599945068359, 0.145682007074356, -0.8473783135414124, -0.5733153223991394, 2.545410633087158]","[-0.5625, -37.4375, -23.8125]","[0.7148868441581726, 0.2045525908470153, 0.2329665422439575]","[-47.625, -49.6875, 12.125]","[2.489799976348877, 7.409599781036377, -0.5461999773979187]","[-0.4635594487190246, 0.4504345655441284, 0.5702863335609436]","[5.453499794006348, 5.319299697875977, 6.17519998550415]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.800,"[-0.7811226844787598, 12.143218994140623, 4.3985700607299805]","[-0.8602740168571472, -0.3882910013198852, -0.2970219850540161, 0.1446910053491592, -0.873684823513031, -0.6213341355323792, 2.5107154846191406]","[0.6875, -38.125, -23.25]","[-0.771959125995636, -0.002670353744179, -0.0323758572340011]","[-46.375, -50.375, 12.6875]","[-6.609799861907959, 9.197400093078612, -3.789299964904785]","[-0.5751907229423523, 0.3348239660263061, -0.0103148957714438]","[5.119199752807617, 5.708600044250488, 6.113499641418457]",,,skidded_long,intermediate,red
2024-03-20 14:01:10.900,"[1.5673402547836304, 9.695798873901367, 1.931517481803894]","[-0.8611559867858887, -0.4050039947032928, -0.2827320098876953, 0.1201810017228126, -0.8511855602264404, -0.681019127368927, 2.545770168304444]","[2.8125, -38.375, -22.875]","[0.6221575140953064, 0.1436929553747177, 0.7150090336799622]","[-44.25, -50.625, 13.0625]","[-0.5105999708175659, 1.2789000272750854, -4.896399974822998]","[0.7859566807746887, -0.0796917304396629, 1.038785099983215]","[5.021599769592285, 6.174099922180176, 5.730000019073486]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.000,"[-0.1499536484479904, 10.95851993560791, 5.893576622009277]","[-0.8411660194396973, -0.4337530136108398, -0.286408007144928, 0.1492220014333725, -0.9260460138320924, -0.7000289559364319, 2.429926872253418]","[4.625, -37.5625, -23.25]","[-0.5842314958572388, -0.0810705423355102, -0.0962549075484275]","[-42.4375, -49.8125, 12.6875]","[-5.63539981842041, 5.3225998878479, -3.484099864959717]","[-0.1457000821828842, 0.1644972860813141, 0.1662426143884658]","[4.507599830627441, 6.317800045013428, 5.99459981918335]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.100,"[1.8134065866470337, 11.398507118225098, 3.8418221473693848]","[-0.8435450196266174, -0.4441989958286285, -0.2699570059776306, 0.1350619941949844, -0.8968225121498108, -0.7429749369621277, 2.4535136222839355]","[5.1875, -38.6875, -21.1875]","[-0.2746101021766662, -0.0948760956525802, 0.1506044566631317]","[-41.875, -50.9375, 14.75]","[0.5037999749183655, 4.50629997253418, -1.5339999198913574]","[-0.3005631566047668, 0.2034530341625213, 0.3491880297660827]","[4.507299900054932, 6.633999824523926, 5.642999649047852]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.200,"[-0.0896006003022193, 10.669203758239746, 4.422473430633545]","[-0.8379539847373962, -0.4619170129299164, -0.2606930136680603, 0.1284639984369278, -0.9039164185523988, -0.7854607701301575, 2.44042444229126]","[5.375, -39.6875, -20.25]","[-0.4385663270950317, -0.1748121827840805, -0.5420818328857422]","[-41.6875, -51.9375, 15.6875]","[-4.828199863433838, 4.146699905395508, -2.065000057220459]","[-0.3415434658527374, -0.0522027984261512, -0.2443635463714599]","[4.28879976272583, 6.934700012207031, 5.448299884796143]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.300,"[-2.6171209812164307, 6.16375732421875, 9.237548828125]","[-0.8437020182609558, -0.4563530087471008, -0.2628380060195923, 0.1040389984846115, -0.8798065185546875, -0.7971407771110535, 2.504875898361206]","[4.75, -40.125, -19.1875]","[-0.3549126982688904, -1.2034918069839478, -0.7507708072662354]","[-42.3125, -52.375, 16.75]","[-7.524699687957764, 1.477199912071228, -0.4165000021457672]","[-0.0395491607487201, -0.9467363953590392, -0.8485267162322998]","[4.367000102996826, 7.015199661254883, 5.280600070953369]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.400,"[3.969088315963745, 8.053290367126465, 2.215757131576538]","[-0.8400409817695618, -0.4450669884681701, -0.3025209903717041, 0.0687490031123161, -0.9344123005867004, -0.7840501666069031, 2.5670599937438965]","[5.4375, -41.5625, -16.9375]","[-0.089884452521801, -0.9416400194168092, 0.1039169058203697]","[-41.625, -53.8125, 19.0]","[-2.498600006103516, 5.911900043487549, -4.152599811553955]","[-0.449910968542099, -0.4927762448787689, -0.4418300986289978]","[4.126500129699707, 6.924999713897705, 5.584399700164795]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.500,"[1.4417978525161743, 18.48255729675293, 8.65290355682373]","[-0.82948899269104, -0.4555659890174866, -0.3189710080623626, 0.0516120009124279, -0.9860366582870485, -0.8079156875610352, 2.5658059120178223]","[7.875, -41.4375, -15.875]","[-2.632689476013184, -0.1800830662250518, -1.162825584411621]","[-39.1875, -53.6875, 20.0625]","[-1.887099981307984, 9.572699546813965, 6.068399906158447]","[-1.7082759141921997, 0.6260845065116882, 0.1574112474918365]","[3.740499973297119, 7.088699817657471, 5.6504998207092285]",,,skidded_long,intermediate,red
2024-03-20 14:01:11.600,"[14.136859893798828, -4.144755840301514, 13.695743560791016]","[0.8574829697608948, 0.4386099874973297, 0.2648380100727081, 0.0469390004873275, -0.7157435417175293, -0.8899871706962585, 2.897979259490967]","[0.75, -45.4375, -8.625]","[0.2330363541841507, -2.6453256607055664, 0.7210129499435425]","[-46.3125, -57.6875, 27.3125]","[6.619799613952637, -12.562899589538574, 6.638899803161621]","[-0.0464083030819892, -3.1367056369781494, 0.5008222460746765]","[4.65779972076416, 7.6203999519348145, 4.05019998550415]",,,skidded_long,intermediate,red
