time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-03-20 13:50:04.600,"[4.888059616088867, 4.013256549835205, 2.569849967956543]","[-0.784034013748169, -0.5689610242843628, -0.1240219995379448, 0.2149199992418289, -0.9382797479629515, -0.9951855540275574, 2.069142818450928]","[10.875, -36.75, -20.625]","[-0.0547509789466857, -0.6009517908096313, 0.1163087412714958]","[-37.375, -50.125, 14.75]","[-5.813399791717529, -4.803800106048584, -3.88379979133606]","[-0.2871415615081787, -0.0924326404929161, -0.4099080264568329]","[3.155799865722656, 8.226399421691895, 4.305500030517578]",,,skidded_short,intermediate,blue
2024-03-20 13:50:04.700,"[-2.312894582748413, 9.40209674835205, 4.645450115203857]","[-0.7958490252494812, -0.5597540140151978, -0.124049998819828, 0.194702997803688, -0.8812095522880554, -1.002192497253418, 2.1562325954437256]","[10.5, -38.0, -19.1875]","[0.1288576573133468, -0.41252601146698, -0.2132094204425811]","[-37.75, -51.375, 16.1875]","[-0.2212999910116195, 1.562600016593933, -0.5630999803543091]","[-0.0833918303251266, -0.0434586964547634, -0.3914948105812073]","[3.3594000339508057, 8.263599395751953, 4.073899745941162]",,,skidded_short,intermediate,blue
2024-03-20 13:50:04.800,"[0.6995186805725098, 14.58102321624756, 6.10820198059082]","[-0.7984020113945007, -0.5548440217971802, -0.1378059983253479, 0.188973993062973, -0.892498254776001, -0.9861252307891846, 2.1735057830810547]","[11.0, -37.625, -19.25]","[-0.1189267337322235, -0.1989849805831909, 0.0202807262539863]","[-37.25, -51.0, 16.125]","[-2.7488999366760254, 5.22790002822876, 1.8068000078201287]","[-0.1266236305236816, -0.0268606171011924, -0.0993266850709915]","[3.396099805831909, 8.17770004272461, 4.214399814605713]",,,skidded_short,intermediate,blue
2024-03-20 13:50:04.900,"[-1.179393291473389, 10.119562149047852, 3.878329038619995]","[-0.8001449704170227, -0.5559509992599487, -0.1362909972667694, 0.1791930049657821, -0.8804653882980347, -0.998829424381256, 2.197872400283813]","[10.5625, -38.125, -18.3125]","[-0.8112988471984863, -0.37079519033432, -0.9093340039253236]","[-37.6875, -51.5, 17.0625]","[-8.518799781799316, 9.700300216674805, 1.1928999423980713]","[-0.7914021015167236, -0.2005732357501983, -0.9182700514793396]","[3.380199909210205, 8.245800018310547, 4.092799663543701]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.000,"[-1.551059603691101, 12.807734489440918, 4.077899932861328]","[-0.8095489740371704, -0.5447390079498291, -0.146696001291275, 0.1623879969120025, -0.8508056402206421, -0.9869388341903688, 2.267613410949707]","[11.125, -38.6875, -17.625]","[-0.4170115292072296, 0.5248728394508362, -0.2769837379455566]","[-37.125, -52.0625, 17.75]","[-1.1912999153137207, 0.5065000057220459, 5.330499649047852]","[-0.0842644944787025, 0.5625545382499695, 0.4381649196147918]","[3.564499855041504, 8.182099342346191, 4.064199924468994]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.100,"[0.6503609418869019, 6.885647296905518, 6.915460109710693]","[-0.8089349865913391, -0.5501449704170227, -0.1328440010547638, 0.1591099947690963, -0.8262166976928711, -1.0118030309677124, 2.2767248153686523]","[10.625, -39.25, -16.8125]","[-0.3101973533630371, -0.1552644968032837, 0.5001240968704224]","[-37.625, -52.625, 18.5625]","[-3.4458999633789062, -1.802299976348877, 1.2454999685287476]","[-0.2335774153470993, -0.5131442546844482, 0.5300564765930176]","[3.5242998600006104, 8.313899993896484, 3.8244998455047607]",right,STOP,skidded_short,intermediate,blue
2024-03-20 13:50:05.200,"[-0.2752757370471954, 6.55515193939209, 10.086810111999512]","[-0.7793939709663391, -0.5815849900245667, -0.1357640027999878, 0.1893959939479828, -0.9848759770393372, -1.0258235931396484, 2.077939510345459]","[12.8125, -36.4375, -19.75]","[-0.694169819355011, 0.3276332020759582, 0.2732661962509155]","[-35.4375, -49.8125, 15.625]","[-5.517699718475342, 6.470900058746338, 3.138799905776977]","[0.3206693530082702, -0.1814444214105606, -0.104615032672882]","[2.810999870300293, 8.38599967956543, 4.235700130462647]",left,START,skidded_short,intermediate,blue
2024-03-20 13:50:05.300,"[1.928701877593994, 10.08028793334961, -1.087235689163208]","[-0.7822710275650024, -0.5871300101280212, -0.1075130030512809, 0.1782429963350296, -0.9200376868247986, -1.0764156579971311, 2.1183431148529053]","[13.375, -38.0, -17.5625]","[0.235619455575943, 0.7968300580978394, 0.3976383507251739]","[-34.875, -51.375, 17.8125]","[0.4074999988079071, 4.410399913787842, -7.330599784851074]","[-0.2696533799171448, 1.1228575706481934, 0.3728896081447601]","[2.81879997253418, 8.632399559020996, 3.7020998001098633]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.400,"[4.622360706329346, 10.536134719848633, 2.5934088230133057]","[-0.7730420231819153, -0.5974270105361938, -0.0752440020442009, 0.1995580047369003, -0.9116852283477784, -1.10539448261261, 2.0489771366119385]","[14.125, -37.0625, -18.8125]","[0.2999173700809479, -0.9202597737312316, 0.084055058658123]","[-34.125, -50.4375, 16.5625]","[1.2077999114990234, -0.3495000004768371, -1.1352999210357666]","[0.6665412187576294, -0.99230694770813, 0.0590444877743721]","[2.695199966430664, 8.763599395751953, 3.479099988937378]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.500,"[1.39463210105896, 8.096606254577637, 2.383533239364624]","[-0.7599459886550903, -0.609703004360199, -0.1095540001988411, 0.1968249976634979, -1.051236271858215, -1.0834033489227295, 1.9630845785140991]","[16.25, -36.1875, -18.1875]","[-0.119659774005413, -0.0323584042489528, 0.0091106183826923]","[-32.0, -49.5625, 17.1875]","[-2.505699872970581, -0.1720999926328659, 2.005199909210205]","[-0.4257207214832306, 0.0971624776721, -0.0052883476018905]","[2.2802000045776367, 8.66469955444336, 3.986599922180176]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.600,"[-0.8029769062995911, 8.30173110961914, 8.1859769821167]","[-0.7526509761810303, -0.618183970451355, -0.1096099987626075, 0.1983640044927597, -1.0944674015045166, -1.0909550189971924, 1.9178071022033687]","[17.4375, -35.375, -19.75]","[-0.1236042156815528, 0.2922728359699249, 0.4547978937625885]","[-30.8125, -48.75, 15.625]","[0.3071999847888946, -0.2751999795436859, 1.380199909210205]","[0.5311385989189148, -0.3055897057056427, 0.5563411712646484]","[2.075700044631958, 8.69909954071045, 4.023099899291992]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.700,"[2.2464985847473145, 12.890353202819824, 3.1099722385406494]","[-0.7372419834136963, -0.6325579881668091, -0.1068790033459663, 0.2119459956884384, -1.176990270614624, -1.0916558504104614, 1.811495542526245]","[18.375, -34.1875, -19.9375]","[-0.4160341322422027, -0.1628741323947906, 0.2483079880475998]","[-29.875, -47.5625, 15.4375]","[0.1872999966144561, 4.83080005645752, -1.860599994659424]","[-0.3454704582691192, -0.0228114537894725, 0.2107485085725784]","[1.7346999645233154, 8.702300071716309, 4.174900054931641]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.800,"[2.4177701473236084, 11.276019096374512, 1.894799947738648]","[-0.7286450266838074, -0.6475039720535278, -0.0907649993896484, 0.2038999944925308, -1.220058560371399, -1.1351253986358645, 1.7574732303619385]","[19.1875, -34.25, -18.875]","[0.3196221590042114, 0.4554087519645691, 0.7759559154510498]","[-29.0625, -47.625, 16.5]","[-0.0489999987185001, 1.2200000286102295, -1.0720999240875244]","[-0.0379260033369064, 0.4619711935520172, 0.6612529158592224]","[1.421899914741516, 8.89050006866455, 3.886600017547608]",,,skidded_short,intermediate,blue
2024-03-20 13:50:05.900,"[2.026059627532959, 9.50666618347168, 6.70484733581543]","[-0.7056779861450195, -0.6656439900398254, -0.077234998345375, 0.2301490008831024, -1.3302280902862549, -1.1288232803344729, 1.5892518758773804]","[21.25, -31.9375, -21.375]","[-0.2923251986503601, 0.2817834019660949, 0.6305001974105835]","[-27.0, -45.3125, 14.0]","[2.8153998851776123, 1.9620999097824097, 2.447700023651123]","[0.2588148713111877, 0.0194080621004104, 0.6817081570625305]","[0.9993000030517578, 8.864299774169922, 4.073699951171875]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.000,"[1.2968432903289795, 4.060431957244873, 1.9323314428329468]","[-0.6910489797592163, -0.6803990006446838, -0.0608160011470317, 0.2362390011548996, -1.407737374305725, -1.1472663879394531, 1.4794102907180786]","[21.875, -30.5, -21.125]","[0.5939180850982666, -0.5406680703163147, 0.216036856174469]","[-26.375, -43.875, 14.25]","[1.2383999824523926, -1.3006999492645264, -5.8302998542785645]","[0.2920633852481842, 0.0328820012509822, 0.0634252652525901]","[0.6541999578475952, 8.940099716186523, 3.976799964904785]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.100,"[2.7028048038482666, 11.005475044250488, 0.9057264924049376]","[-0.6686360239982605, -0.6943230032920837, -0.063969001173973, 0.2583560049533844, -1.508651614189148, -1.109430193901062, 1.3496023416519165]","[24.375, -27.6875, -23.3125]","[1.382213473320007, -0.1007927656173706, 1.025625228881836]","[-23.875, -41.0625, 12.0625]","[1.621500015258789, -1.9950999021530151, -2.2094998359680176]","[1.1866319179534912, 0.2053554356098175, 1.2995373010635376]","[0.2710999846458435, 8.781299591064453, 4.357199668884277]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.200,"[-5.308864593505859, 3.195368766784668, 0.8418492078781128]","[-0.6257650256156921, -0.7208150029182434, -0.0664739981293678, 0.2905580103397369, -1.6660832166671753, -1.0421538352966309, 1.1457078456878662]","[25.4375, -24.9375, -24.0625]","[-0.80316561460495, 0.7942295074462891, -0.1458048075437545]","[-22.8125, -38.3125, 11.3125]","[-2.2751998901367188, -1.730799913406372, -4.962800025939941]","[-1.1949571371078491, 0.3884753882884979, 0.0323409512639045]","[-0.4704999923706054, 8.467899322509766, 4.923599720001221]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.300,"[-2.1846227645874023, 12.90217113494873, 6.545297145843506]","[-0.6241440176963806, -0.7286379933357239, -0.0250140000134706, 0.2808989882469177, -1.713003158569336, -1.1095472574234009, 1.0546938180923462]","[25.9375, -24.4375, -23.625]","[-1.0760653018951416, 0.9872280359268188, -0.1224697530269622]","[-22.3125, -37.8125, 11.75]","[3.844899892807007, 6.202699661254883, -3.888999938964844]","[-0.3573736250400543, 1.242744207382202, 0.9675930738449096]","[-0.6184999942779541, 8.78179931640625, 4.320499897003174]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.400,"[0.1399746090173721, 24.419612884521484, 6.577293395996094]","[-0.608381986618042, -0.737932026386261, 0.0305480007082223, 0.2905049920082092, -1.7990251779556274, -1.1570916175842283, 0.8743694424629211]","[25.875, -24.0625, -23.9375]","[-1.0289937257766724, -0.4156676232814789, -0.8113686442375183]","[-22.375, -37.4375, 11.4375]","[6.991699695587158, 16.370800018310547, -8.027400016784668]","[0.365716278553009, 0.2378011047840118, 0.2755700349807739]","[-0.8919000029563904, 8.979299545288086, 3.839999914169312]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.500,"[2.492603302001953, 18.17557144165039, -1.3809564113616943]","[-0.6051830053329468, -0.7449780106544495, 0.0556409992277622, 0.275068998336792, -1.8978232145309448, -1.2007380723953247, 0.763335108757019]","[26.25, -24.9375, -22.75]","[0.2128603607416153, 1.8243228197097776, 1.3078973293304443]","[-22.0, -38.3125, 12.625]","[5.964099884033203, 4.978699684143066, -3.005599975585937]","[0.2339090257883072, 1.514352321624756, 1.0980041027069092]","[-1.139299988746643, 9.142799377441406, 3.3586997985839844]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.600,"[-2.6011948585510254, -0.8282693028450012, 10.259939193725586]","[-0.5482550263404846, -0.762287974357605, 0.1010219976305961, 0.3288269937038421, -2.008096218109131, -1.1250611543655396, 0.4996204674243927]","[26.8125, -20.125, -26.75]","[-0.7698647379875183, 2.195030689239502, 2.1893060207366943]","[-21.4375, -33.5, 8.625]","[2.349400043487549, -9.113200187683104, 4.1427998542785645]","[-0.449195384979248, 1.5498697757720947, 2.020183801651001]","[-1.7903999090194702, 8.848400115966797, 3.829899787902832]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.700,"[-3.187669038772583, 1.261093020439148, 3.429693937301636]","[-0.4628239870071411, -0.7763639688491821, 0.1960030049085617, 0.3803080022335052, -2.174858331680298, -1.0506023168563845, 0.0960984975099563]","[24.5625, -17.0625, -31.0625]","[0.0591492094099521, 1.8007608652114868, 2.260637760162353]","[-23.6875, -30.4375, 4.3125]","[-1.0853999853134155, -8.764399528503418, -0.0399999991059303]","[-0.5026024580001831, 1.869561791419983, 1.9091633558273315]","[-2.7685999870300293, 8.5093994140625, 4.011699676513672]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.800,"[9.707674026489258, -0.1462282538414001, -1.3606438636779783]","[-0.3454180061817169, -0.7815009951591492, 0.3016009926795959, 0.4230569899082184, -2.29848861694336, -0.9191359281539916, -0.2998363971710205]","[20.25, -11.375, -35.0625]","[-0.9200677871704102, 1.1200824975967407, 1.4493039846420288]","[-28.0, -24.75, 0.3125]","[12.742899894714355, 9.69789981842041, -3.382099866867065]","[0.543338418006897, 0.4690921306610107, 0.7766191363334656]","[-3.956099987030029, 7.796999931335449, 4.441199779510498]",,,skidded_short,intermediate,blue
2024-03-20 13:50:06.900,"[-9.36635684967041, 48.2595100402832, -1.2564865350723269]","[-0.2989389896392822, -0.7791860103607178, 0.3585399985313415, 0.4182719886302948, -2.393481969833374, -0.8722729086875916, -0.5006224513053894]","[19.625, -12.4375, -35.0]","[-0.3605850338935852, 1.80341374874115, -0.6972939372062683]","[-28.625, -25.8125, 0.375]","[-0.3297999799251556, 13.103599548339844, -6.153199672698975]","[-1.2147666215896606, 2.823436498641968, 1.5429234504699707]","[-4.622499942779541, 7.509799957275391, 4.289999961853027]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.000,"[-6.396636486053467, 28.72500991821289, 12.382092475891112]","[-0.265184998512268, -0.7444919943809509, 0.437593013048172, 0.4288580119609833, -2.450608253479004, -0.879133939743042, -0.7274250984191895]","[18.125, -15.875, -33.9375]","[-1.181169033050537, 0.9347110986709596, -0.0675093382596969]","[-30.125, -29.25, 1.4375]","[5.074999809265137, 9.216400146484377, 6.046000003814697]","[-1.7562201023101809, 0.0686088949441909, 0.3706381320953369]","[-4.820099830627441, 7.552899837493896, 3.9860999584198]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.100,"[0.2103354036808014, 3.784208297729492, -2.260298728942871]","[-0.2778869867324829, -0.7023530006408691, 0.4974389970302582, 0.4266519844532013, -2.5509157180786133, -0.9524120092391968, -0.9211661219596864]","[16.6875, -20.6875, -32.6875]","[0.0319046191871166, -0.0439299382269382, 0.6900857090950012]","[-31.5625, -34.0625, 2.6875]","[12.204299926757812, -12.91349983215332, -2.3422999382019043]","[-0.1294859796762466, 0.9595296382904052, 1.1559489965438845]","[-4.721799850463867, 7.990599632263184, 3.166100025177002]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.200,"[4.654577255249023, 9.3794584274292, 4.351452350616455]","[-0.2570610046386719, -0.7166029810905457, 0.5051519870758057, 0.4064730107784271, -2.6006100177764893, -0.8932012319564819, -0.9640231728553772]","[16.875, -17.5, -34.8125]","[0.1822821795940399, 0.4582536518573761, -0.670677661895752]","[-31.375, -30.875, 0.5625]","[5.89769983291626, 18.7101993560791, 0.8055999875068665]","[0.8339183330535889, 0.921568751335144, -0.6822491884231567]","[-5.269999980926514, 7.640100002288818, 3.16599988937378]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.300,"[-4.977056980133057, 27.46351432800293, -1.0892373323440552]","[-0.2487310022115707, -0.702455997467041, 0.5093730092048645, 0.4303779900074005, -2.5346155166625977, -0.907376766204834, -0.9517228007316588]","[13.6875, -19.8125, -34.1875]","[-0.5925392508506775, 1.2037012577056885, -0.827181339263916]","[-34.5625, -33.1875, 1.1875]","[3.9305999279022217, 18.88859939575196, -2.22849988937378]","[-0.8410217761993408, 2.6769859790802, -0.593795895576477]","[-4.960299968719482, 7.726500034332275, 3.444499969482422]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.400,"[-1.968886137008667, 13.303793907165527, -1.5762656927108765]","[-0.2395150065422058, -0.6525599956512451, 0.5524809956550598, 0.4599570035934448, -2.513443946838379, -0.962864100933075, -1.0688762664794922]","[10.9375, -23.25, -33.0]","[0.4231201708316803, 0.8132361769676208, 0.2300692945718765]","[-37.3125, -36.625, 2.375]","[4.7281999588012695, -5.382199764251709, 0.219200000166893]","[-1.0749657154083252, -0.0311192199587821, 1.1346908807754517]","[-4.5320000648498535, 8.049599647521973, 3.291499853134156]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.500,"[2.386913776397705, 15.760724067687988, 3.132918119430542]","[-0.2380899935960769, -0.6339380145072937, 0.5639110207557678, 0.472692996263504, -2.496661901473999, -0.9881003499031068, -1.0978937149047852]","[8.5625, -23.25, -33.8125]","[-0.9633519053459167, 0.0457450784742832, -1.5481942892074585]","[-39.6875, -36.625, 1.5625]","[6.764099597930908, 6.717700004577637, -4.106899738311768]","[-0.6442010402679443, -0.2367888242006302, -0.9953787326812744]","[-4.312399864196777, 8.188300132751465, 3.2438998222351074]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.600,"[1.6105220317840576, 5.814261436462402, 4.773186206817627]","[-0.3024910092353821, -0.5861790180206299, 0.563808023929596, 0.4970029890537262, -2.4993932247161865, -1.1556476354599, -1.1047406196594238]","[4.5625, -28.75, -31.0625]","[-0.3859970271587372, 1.3857390880584717, -0.3360980451107025]","[-43.6875, -42.125, 4.3125]","[5.83459997177124, -1.5008999109268188, 1.2495999336242676]","[-0.5667258501052856, 1.2854524850845337, -0.5219930410385132]","[-3.167199850082397, 8.973599433898926, 2.36899995803833]",left,STOP,skidded_short,intermediate,blue
2024-03-20 13:50:07.700,"[4.463548183441162, 19.52638053894043, 3.862900972366333]","[-0.301158994436264, -0.5455480217933655, 0.5903850197792053, 0.512956976890564, -2.532158374786377, -1.2062275409698486, -1.2230653762817385]","[0.25, -29.875, -30.25]","[-0.1453335732221603, -0.6415480971336365, -1.6256694793701172]","[-48.0, -43.25, 5.125]","[-6.880699634552002, 46.4120979309082, -5.678899765014648]","[0.2507863640785217, 1.7973575592041016, -1.9437906742095947]","[-2.866999864578247, 9.162099838256836, 2.0013999938964844]",right,START,skidded_short,intermediate,blue
2024-03-20 13:50:07.800,"[0.6313222646713257, 4.405771255493164, 5.142467498779297]","[-0.3354940116405487, -0.5048139691352844, 0.5711770057678223, 0.5534989833831787, -2.3164963722229004, -1.329445242881775, -1.0331387519836426]","[-3.875, -31.5, -28.9375]","[0.4497015476226806, 0.9710662961006165, -1.7407389879226685]","[-52.125, -44.875, 6.4375]","[1.874599933624268, 0.3429999947547912, 1.9261999130249023]","[0.221150666475296, 0.4471358954906463, -1.8166958093643188]","[-1.5901999473571775, 9.52239990234375, 1.7216999530792236]",,,skidded_short,intermediate,blue
2024-03-20 13:50:07.900,"[-0.2750746011734009, 0.4551090002059936, 4.507084369659424]","[-0.3473879992961883, -0.4677560031414032, 0.5362120270729065, 0.6107379794120789, -1.634280562400818, -1.370239496231079, -0.3985359966754913]","[-10.1875, -29.1875, -29.625]","[0.7791149616241455, 0.5884203314781189, -1.5774809122085571]","[-58.4375, -42.5625, 5.75]","[-1.121399998664856, -8.384200096130371, 1.972999930381775]","[0.5131791830062866, 0.8505687713623047, -1.3314942121505735]","[-0.1238999962806701, 9.610099792480469, 1.949599981307984]",,,skidded_short,intermediate,blue
2024-03-20 13:50:08.000,"[1.2095028162002563, 37.46059036254883, 13.678046226501465]","[-0.3508529961109161, -0.4550409913063049, 0.4876390099525451, 0.6573020219802856, -1.1640280485153198, -1.288280725479126, 0.0626067966222763]","[-11.8125, -22.25, -34.4375]","[0.784612774848938, -1.1538022756576538, -2.882655620574951]","[-60.0625, -35.625, 0.9375]","[9.02899932861328, 31.76019859313965, -22.045499801635746]","[3.7122979164123535, -1.1005173921585083, -2.57594895362854]","[1.0814999341964722, 9.41790008544922, 2.5105998516082764]",,,skidded_short,intermediate,blue
2024-03-20 13:50:08.100,"[1.3465276956558228, 15.12574291229248, -5.723616600036621]","[-0.3809340000152588, -0.4877020120620727, 0.3754229843616485, 0.6899949908256531, -1.0112073421478271, -1.096566081047058, 0.3567938506603241]","[-12.875, -20.0625, -34.0625]","[0.0763406977057457, -2.2785797119140625, -2.6812620162963867]","[-61.125, -33.4375, 1.3125]","[-1.7005000114440918, 0.2387999892234802, -9.73799991607666]","[-0.6877818703651428, -1.769344925880432, -1.8934204578399656]","[2.37719988822937, 8.72439956665039, 3.795099973678589]",,,skidded_short,intermediate,blue
2024-03-20 13:50:08.200,"[0.2681601643562317, 12.13742446899414, -5.732542514801025]","[-0.4969640076160431, -0.4782679975032806, 0.2761310040950775, 0.6693549752235413, -0.75337153673172, -1.0066087245941162, 0.8483906388282776]","[-10.5, -17.625, -35.625]","[0.8169013261795044, -0.5902703404426575, -1.4046584367752075]","[-58.75, -31.0, -0.25]","[0.607699990272522, -2.5792999267578125, -3.8324999809265137]","[0.476457417011261, -2.229117155075073, -0.7312929630279541]","[3.8248000144958496, 8.286799430847168, 3.5872998237609863]",,,skidded_short,intermediate,blue
