time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-24 16:49:25.900,"[3.5856523513793945, 8.331218719482422, 2.989036321640014]","[0.1028859987854957, -0.1733620017766952, 0.5346180200576782, 0.8206959962844849, -0.8198696374893188, -1.0006921291351318, -0.7159639596939087]","[-33.6875, -31.5, -5.25]","[0.2053379863500595, 0.1822821795940399, 0.1661378890275955]","[-65.3125, -3.8125, 51.75]","[-0.1172999963164329, 1.1252999305725098, -0.149399995803833]","[0.1516167521476745, 0.2993414103984833, 0.2211855798959732]","[3.628000020980835, 8.249799728393555, 3.866199970245361]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.000,"[2.8757619857788086, 8.851947784423828, 2.481695413589477]","[0.1213169991970062, -0.169851005077362, 0.5396810173988342, 0.8155829906463623, -0.8481065034866333, -0.995622456073761, -0.7765143513679504]","[-33.1875, -33.0, -5.5625]","[0.2613281607627868, 0.1802925169467926, 0.1644449234008789]","[-64.8125, -5.3125, 51.4375]","[1.4300999641418457, -0.210099995136261, -0.2775999903678894]","[0.1493129134178161, 0.3662224411964416, 0.1344601660966873]","[3.5613999366760254, 8.231900215148926, 3.964900016784668]",,,snowplow,beginner,blue,"[45.0, 0.3165561258792877, 11.84912109375, 3.256999969482422, 0.4931320250034332, 326.58563232421875, 619.9814633447677, 18.8943095, 49.6388268]"
2024-02-24 16:49:26.100,"[4.275373935699463, 7.375357627868652, 2.438188076019287]","[0.1342809945344925, -0.1624770015478134, 0.540287971496582, 0.8146520256996155, -0.8453941941261292, -0.9911532998085022, -0.8037806749343872]","[-33.25, -32.4375, -4.6875]","[0.0941256061196327, 0.3234618604183197, -0.030892327427864]","[-64.875, -4.75, 52.3125]","[-0.2028999924659729, -1.1203999519348145, -0.7755999565124512]","[0.164113312959671, 0.1733984649181366, -0.0039618974551558]","[3.546999931335449, 8.210599899291992, 4.021599769592285]",,,snowplow,beginner,blue,"[45.0, 0.4347527325153351, 11.918619155883787, 3.859999895095825, 0.5563501715660095, 305.1845703125, 619.6226513050497, 18.8942957, 49.6388238]"
2024-02-24 16:49:26.200,"[2.9072024822235107, 8.54248332977295, 4.348578929901123]","[0.1448840051889419, -0.1574739962816238, 0.536969006061554, 0.8160099983215332, -0.8347834348678589, -0.9803876280784608, -0.816173255443573]","[-33.4375, -32.5, -5.375]","[0.3161140382289886, 0.1945867538452148, -0.0375594869256019]","[-65.0625, -4.8125, 51.625]","[2.834199905395508, -0.0590999983251094, -0.7109999656677246]","[0.1683719158172607, -0.0258134193718433, -0.1707281023263931]","[3.647899866104126, 8.15939998626709, 4.0355000495910645]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.300,"[4.386129379272461, 8.483231544494629, 2.5718610286712646]","[0.1449690014123916, -0.1606940031051635, 0.5291939973831177, 0.8204349875450134, -0.8212035894393921, -0.964470386505127, -0.7979020476341248]","[-34.125, -31.8125, -5.9375]","[0.2184105068445205, -0.5179613828659058, -0.0589572228491306]","[-65.75, -4.125, 51.0625]","[-0.6032999753952026, -0.9013999700546264, -0.8449999690055847]","[0.1875007152557373, -0.547893762588501, -0.1585282534360885]","[3.761099815368652, 8.070099830627441, 4.110599994659424]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.400,"[1.021826148033142, 8.886797904968262, 4.070248126983643]","[0.1358439922332763, -0.1814540028572082, 0.5260639786720276, 0.8196809887886047, -0.8580201268196106, -0.9494757056236268, -0.7902621626853943]","[-34.1875, -31.4375, -7.25]","[-0.2844188511371612, -0.0327598303556442, -0.2060535699129104]","[-65.8125, -3.75, 49.75]","[-0.3571999967098236, -0.5012999773025513, 0.310399979352951]","[-0.2838254272937774, -0.1517563760280609, -0.1722290962934494]","[3.769899845123291, 7.993599891662598, 4.249599933624268]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.500,"[4.085848808288574, 8.256806373596191, 4.989880561828613]","[0.1244930028915405, -0.1848829984664917, 0.5233870148658752, 0.8224260210990906, -0.8472273945808411, -0.9524892568588256, -0.7575427293777466]","[-34.4375, -31.25, -7.375]","[-0.5213647484779358, -0.3130247890949249, -0.0790808647871017]","[-66.0625, -3.5625, 49.625]","[-2.1253998279571533, 0.8431999683380127, -0.9430999755859376]","[-0.5206491947174072, -0.6165724396705627, -0.1074424684047699]","[3.7532999515533447, 8.002300262451172, 4.247900009155273]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.600,"[3.025887966156006, 8.719491004943848, 4.857145309448242]","[0.1006650030612945, -0.1882070004940033, 0.5230550169944763, 0.8251399993896484, -0.8278822302818298, -0.970725417137146, -0.6981991529464722]","[-34.5625, -31.375, -6.4375]","[0.0430747270584106, 0.1821251064538955, 0.1912182718515396]","[-66.1875, -3.6875, 50.5625]","[0.7289999723434448, 1.0820000171661377, -2.0844998359680176]","[0.2667037546634674, 0.0828682333230972, 0.2144137024879455]","[3.7623000144958496, 8.067500114440918, 4.114500045776367]",,,snowplow,beginner,blue,"[45.0, 0.4816450476646423, 11.918619155883787, 4.460999965667725, 0.7356980443000793, 269.177490234375, 619.6226513050497, 18.8942705, 49.6388177]"
2024-02-24 16:49:26.700,"[3.8723819255828857, 9.746326446533203, 1.2867588996887207]","[0.1119839996099472, -0.1833889931440353, 0.5283139944076538, 0.8214079737663269, -0.8421233892440796, -0.9734825491905212, -0.7364151477813721]","[-34.125, -31.8125, -6.0625]","[-0.0552745759487152, -0.2528807520866394, -0.0335103198885917]","[-65.75, -4.125, 50.9375]","[-0.9776999950408936, 0.0301999989897012, -0.5181999802589417]","[-0.0054977871477603, 0.1760164499282837, -0.1640435010194778]","[3.645099878311157, 8.089699745178223, 4.17609977722168]",,,snowplow,beginner,blue,
2024-02-24 16:49:26.800,"[5.026166915893555, 9.587485313415527, 3.6364858150482178]","[0.1099890023469924, -0.1815409958362579, 0.5277450084686279, 0.8224530220031738, -0.8329193592071533, -0.9758095145225524, -0.7270312309265137]","[-34.625, -31.4375, -6.8125]","[0.0995361283421516, -0.3074921071529388, 0.2501755058765411]","[-66.25, -3.75, 50.1875]","[-0.175599992275238, 0.2885999977588653, -0.6499999761581421]","[-0.0085695665329694, -0.3389254808425903, 0.1844463944435119]","[3.725600004196167, 8.115599632263184, 4.0528998374938965]",,,snowplow,beginner,blue,
