time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-20 14:48:42.500,"[-0.795478343963623, 9.816542625427246, 0.0316609218716621]","[-0.1172169968485832, -0.5755130052566528, 0.6059179902076721, 0.5365689992904663, -2.266038417816162, -0.9029438495635986, -1.175908446311951]","[5.3125, -26.875, -31.75]","[0.3613704144954681, 1.5382459163665771, -0.6843087077140808]","[-42.375, -41.875, 3.75]","[-5.484699726104736, 31.01689910888672, -7.85069990158081]","[0.1846732944250106, 1.7904983758926392, -0.5460436940193176]","[-3.8902997970581055, 7.699699878692627, 4.663599967956543]",,
2024-03-20 14:48:42.600,"[-16.59369468688965, 23.644800186157227, 11.305257797241213]","[-0.1073819994926452, -0.484277993440628, 0.7026230096817017, 0.5101590156555176, -2.496812582015991, -0.9629929065704346, -1.5890440940856934]","[7.5625, -31.3125, -28.3125]","[-1.4587985277175903, 1.293411135673523, -0.8317715525627136]","[-40.125, -46.3125, 7.1875]","[5.701699733734131, 13.465399742126465, -5.317299842834473]","[0.2051809132099151, 0.4842416048049927, 0.7934092283248901]","[-4.475800037384033, 8.050299644470215, 3.365799903869629]",,
2024-03-20 14:48:42.700,"[1.300568699836731, 4.732992172241211, 6.163077831268311]","[-0.0767270028591156, -0.4289549887180328, 0.7574049830436707, 0.4862590134143829, -2.613039255142212, -0.9313309192657472, -1.8406615257263184]","[6.625, -33.5625, -26.0625]","[-0.5819276571273804, 0.4865978062152862, 0.3542669415473938]","[-41.0625, -48.5625, 9.4375]","[2.4646999835968018, 6.193699836730957, -1.0389000177383425]","[0.2421993464231491, 0.7649254202842712, -0.3920707702636719]","[-5.053599834442139, 7.86899995803833, 2.951200008392334]",,
2024-03-20 14:48:42.800,"[-13.306551933288574, 23.250110626220703, 2.0766348838806152]","[-0.0400700010359287, -0.3964680135250091, 0.7785490155220032, 0.4848380088806152, -2.592752456665039, -0.905466616153717, -1.927377700805664]","[7.5625, -34.125, -24.5]","[-0.4232772588729858, 1.731244444847107, -1.1724249124526978]","[-40.125, -49.125, 11.0]","[9.920899391174316, 13.937999725341797, 8.80579948425293]","[-1.2895015478134155, 2.5836284160614014, 0.4664392471313476]","[-5.164599895477295, 7.714999675750732, 3.158200025558472]",,
2024-03-20 14:48:42.900,"[-0.1791245937347412, 12.635849952697754, 0.8305198550224304]","[-0.0099790003150701, -0.3360410034656524, 0.8039799928665161, 0.4905019998550415, -2.597716808319092, -0.9196909070014954, -2.075322151184082]","[4.9375, -35.25, -23.125]","[-0.134041279554367, 0.0165108144283294, -0.8615818023681641]","[-42.75, -50.25, 12.375]","[-6.574199676513672, 41.17399978637695, -1.5848000049591064]","[0.8779180645942688, 0.2962696254253387, -2.272453546524048]","[-5.085799694061279, 7.800299644470215, 3.075399875640869]",,
2024-03-20 14:48:43.000,"[-4.348980903625488, 22.98983383178711, 7.004208564758301]","[-0.0095699997618794, -0.3272790014743805, 0.7934820055961609, 0.5130119919776917, -2.546350240707397, -0.9621025919914246, -2.041686534881592]","[1.6875, -36.6875, -22.5]","[-0.2422691583633422, -0.2243795245885849, -2.2181737422943115]","[-46.0, -51.6875, 13.0]","[3.868199825286865, 5.066099643707275, 5.220900058746338]","[-0.4316199123859405, 0.2227912843227386, -1.2455368041992188]","[-4.642999649047852, 8.045299530029297, 3.1440999507904053]",,
2024-03-20 14:48:43.100,"[4.7588300704956055, 0.3114377558231354, 6.57393217086792]","[-0.05188599973917, -0.3273429870605469, 0.7450559735298157, 0.5788310170173645, -2.3927297592163086, -1.1117874383926392, -1.8347676992416384]","[-5.8125, -35.875, -23.25]","[1.0496933460235596, -0.7951196432113647, -0.4536983370780945]","[-53.5, -50.875, 12.25]","[4.123899936676025, -8.360099792480469, 3.4554998874664307]","[0.7895694971084595, -0.4508534371852875, -1.1771721839904783]","[-3.1823999881744385, 8.791500091552734, 2.9579999446868896]",,
2024-03-20 14:48:43.200,"[4.907289981842041, 3.8231570720672607, 6.212196826934815]","[-0.0525470003485679, -0.3690510094165802, 0.7047060132026672, 0.6036790013313293, -2.191490650177002, -1.096506953239441, -1.5680450201034546]","[-6.5625, -33.0625, -26.6875]","[0.4152487218379974, 1.429005742073059, 0.1652826815843582]","[-54.25, -48.0625, 8.8125]","[4.0169997215271, -5.301599979400635, 2.083699941635132]","[0.6202376484870911, 1.234261989593506, 0.1003389805555343]","[-2.60479998588562, 8.724100112915039, 3.643299818038941]",,
2024-03-20 14:48:43.300,"[-3.0774779319763184, 13.6061429977417, 3.0145680904388428]","[0.0073500000871717, -0.3579579889774322, 0.6935520172119141, 0.6251369714736938, -2.015793800354004, -1.0389418601989746, -1.4960651397705078]","[-11.5625, -31.0, -27.75]","[0.5034227967262268, 0.6202551126480103, -2.233916759490967]","[-59.25, -46.0, 7.75]","[-1.3600999116897583, 11.886899948120115, -3.194399833679199]","[0.5808281302452087, 0.9005898833274841, -1.8646050691604608]","[-2.140699863433838, 8.45199966430664, 4.4888997077941895]",,
2024-03-20 14:48:43.400,"[-0.6792159080505371, -1.5328158140182495, 6.613761901855469]","[0.0077649997547268, -0.3534219861030578, 0.6257590055465698, 0.6953110098838806, -1.6364703178405762, -1.0445640087127686, -1.1246459484100342]","[-19.5625, -26.25, -27.5]","[0.7792546153068542, -0.061016708612442, -2.0535542964935303]","[-67.25, -41.25, 8.0]","[-7.355299949645996, -1.928999900817871, 0.684499979019165]","[0.2579945623874664, 0.7441909313201904, -2.9812142848968506]","[-0.323199987411499, 8.4798002243042, 4.914999961853027]",,
2024-03-20 14:48:43.500,"[-11.282052993774414, 3.687654733657837, 5.012126922607422]","[0.013489999808371, -0.3646300137042999, 0.5640860199928284, 0.7407209873199463, -1.3966610431671145, -0.9716599583625792, -0.8708928823471069]","[-22.9375, -20.3125, -30.4375]","[0.5752081871032715, -0.322013258934021, -3.866899013519287]","[-70.625, -35.3125, 5.0625]","[-11.431599617004396, 8.768799781799316, -5.113100051879883]","[1.4880328178405762, 0.4294207990169525, -2.5665416717529297]","[0.9580999612808228, 8.09850025177002, 5.446599960327148]",left,STOP
2024-03-20 14:48:43.600,"[-3.218132734298706, 2.766375541687012, 8.760441780090332]","[-0.012691999785602, -0.4082950055599212, 0.4546389877796173, 0.7914770245552063, -1.1912566423416138, -0.8183757662773132, -0.5396566987037659]","[-23.875, -11.5625, -33.5]","[0.290841668844223, -2.826682806015014, -0.2208365052938461]","[-71.5625, -26.5625, 2.0]","[-4.601200103759766, -1.2752000093460083, -6.862400054931641]","[0.6546031832695007, -1.6074482202529907, -3.283435583114624]","[2.482899904251098, 7.1591997146606445, 6.224899768829346]",right,START
2024-03-20 14:48:43.700,"[-23.31277275085449, 18.72607612609864, 6.130554676055908]","[0.0028109999839216, -0.4444409906864166, 0.4013260006904602, 0.8008750081062317, -1.193718671798706, -0.6949217319488525, -0.4896231293678283]","[-25.125, -7.1875, -33.375]","[-2.044426202774048, -1.440996170043945, -2.98723578453064]","[-72.8125, -22.1875, 2.125]","[5.542500019073486, -3.396199941635132, 14.276999473571776]","[-3.2829818725585938, 1.2690812349319458, -2.176285982131958]","[2.773399829864502, 6.279399871826172, 7.003299713134766]",,
2024-03-20 14:48:43.800,"[-1.4269347190856934, -8.143628120422363, 9.594849586486816]","[-0.1377519965171814, -0.4406619966030121, 0.2994270026683807, 0.834975004196167, -0.9862691760063172, -0.6705695390701294, -0.0432229898869991]","[-24.625, -2.25, -35.3125]","[0.6413387060165405, -0.0537037812173366, -0.7329161167144775]","[-72.3125, -17.25, 0.1875]","[13.98110008239746, -13.331500053405762, -5.1031999588012695]","[0.2741563320159912, -1.1771721839904783, -0.7347661852836609]","[4.239500045776367, 6.094099998474121, 6.40749979019165]",,
2024-03-20 14:48:43.900,"[38.83595275878906, 16.767282485961914, -2.184191942214966]","[-0.1495119929313659, -0.4674130082130432, 0.2451280057430267, 0.8361110091209412, -1.012019157409668, -0.5819765329360962, 0.0249795895069837]","[-23.0625, 0.4375, -35.875]","[0.8107054233551025, 1.219304442405701, 3.710482597351074]","[-70.75, -14.5625, -0.375]","[-10.501599311828612, -0.0065999999642372, -2.121299982070923]","[1.0544406175613403, -0.7126353979110718, 0.6317568421363831]","[4.343100070953369, 5.390500068664551, 6.946199893951416]",,
2024-03-20 14:48:44.000,"[5.091308116912842, -8.882364273071289, 8.815306663513184]","[-0.1184910014271736, -0.5009559988975525, 0.2278250008821487, 0.8264970183372498, -1.0997002124786377, -0.518192708492279, -0.037300132215023]","[-20.125, 3.5, -37.75]","[-1.546187162399292, -2.1504201889038086, -0.9455670118331908]","[-67.8125, -11.5, -2.25]","[-21.41059875488281, -8.681900024414062, 6.265500068664551]","[-2.8703858852386475, -2.22534704208374, -4.989547252655029]","[3.866499900817871, 4.8572998046875, 7.59119987487793]",,
2024-03-20 14:48:44.100,"[16.415077209472656, 26.19386863708496, -1.268869400024414]","[-0.1992969959974289, -0.5226370096206665, 0.1655589938163757, 0.8122310042381287, -1.0996421575546265, -0.4975389242172241, 0.1723389029502868]","[-16.0625, 2.25, -38.75]","[0.6404485702514648, 0.5617691278457642, 1.5721052885055542]","[-63.75, -12.75, -3.25]","[1.4328999519348145, 4.498600006103516, 4.32450008392334]","[-0.78468257188797, -0.2484999746084213, 1.2670217752456665]","[3.91159987449646, 4.680299758911133, 7.678699970245361]",,
2024-03-20 14:48:44.200,"[-8.22350788116455, 13.680171966552734, -6.984709739685059]","[-0.1989579945802688, -0.5157510042190552, 0.1738550066947937, 0.8149780035018921, -1.0847840309143066, -0.5104862451553345, 0.1669171303510666]","[-15.375, 0.5, -39.6875]","[-1.0910751819610596, -0.23387411236763, -1.9321492910385127]","[-63.0625, -14.5, -4.1875]","[-11.19469928741455, 6.966599941253662, 6.506899833679199]","[-2.540396451950073, 0.6163804531097412, -2.076505422592163]","[3.996699810028076, 4.791500091552734, 7.565499782562256]",,
2024-03-20 14:48:44.300,"[-13.73271942138672, 14.02188205718994, 15.428092002868652]","[-0.281017005443573, -0.5308539867401123, 0.1500039994716644, 0.7853149771690369, -1.0895326137542725, -0.5632758140563965, 0.3401840329170227]","[-12.9375, 0.375, -40.5]","[-0.4594055712223053, 0.3575132489204407, 0.1221904978156089]","[-60.625, -14.625, -5.0]","[-3.485100030899048, 9.826600074768066, -5.319799900054932]","[0.374355673789978, 0.2161241173744201, 1.28271222114563]","[3.838099956512451, 5.236299991607666, 7.349699974060059]",,
2024-03-20 14:48:44.400,"[-6.953710079193115, 11.318282127380373, 8.11852741241455]","[-0.2604109942913055, -0.545524001121521, 0.1808850020170211, 0.7758020162582397, -1.1469857692718506, -0.6001700162887573, 0.2531692683696747]","[-10.8125, -3.25, -40.5625]","[-1.0182076692581177, -0.7080102562904358, 0.2055823355913162]","[-58.0, -17.4375, -4.5625]","[-7.544899940490723, 9.76949977874756, -5.5625996589660645]","[-0.7868642210960388, -0.5378232002258301, 0.2427752912044525]","[3.327999830245972, 5.538599967956543, 7.376799583435059]",right,STOP
2024-03-20 14:48:44.500,"[2.5480339527130127, 5.8613600730896, 9.670793533325195]","[-0.2782909870147705, -0.5719389915466309, 0.2199019938707351, 0.7396500110626221, -1.2393367290496826, -0.6992344260215759, 0.2107925564050674]","[-9.0, -7.25, -40.625]","[-0.9202597737312316, -0.2460041642189026, 1.691677808761597]","[-56.1875, -21.4375, -4.625]","[-8.659799575805664, 0.3761999905109405, -0.5949999690055847]","[-0.7978947162628174, 0.3478964865207672, 0.866870105266571]","[2.442399978637696, 6.311800003051758, 7.096799850463867]",left,START
2024-03-20 14:48:44.600,"[6.00441837310791, 4.493926048278809, 3.4129440784454346]","[-0.2728950083255768, -0.5757150053977966, 0.2927959859371185, 0.7129859924316406, -1.3253074884414673, -0.820868968963623, 0.076376624405384]","[-7.0625, -11.9375, -39.625]","[0.0399680398404598, 0.0102625358849763, 2.847365140914917]","[-54.25, -26.125, -3.625]","[9.780699729919434, -1.7527999877929688, -10.131699562072754]","[0.652264416217804, 0.1642354875802993, 2.797797679901123]","[1.6243999004364014, 7.175899982452393, 6.483599662780762]",,
2024-03-20 14:48:44.700,"[-4.70515251159668, -5.161036968231201, 4.929211616516113]","[-0.1940979957580566, -0.5838850140571594, 0.4059279859066009, 0.6757410168647766, -1.5888432264328003, -0.8871363997459412, -0.3417953550815582]","[-5.6875, -17.9375, -37.9375]","[-1.3147739171981812, 2.860193252563477, 3.7627553939819336]","[-52.875, -32.125, -1.9375]","[-3.281299829483032, -11.015399932861328, 3.1720998287200928]","[-1.5395026206970217, 2.6688003540039062, 3.715195178985596]","[-0.1116999983787536, 7.602699756622314, 6.1930999755859375]",,
2024-03-20 14:48:44.800,"[-23.488401412963867, 33.13258361816406, 6.037094593048096]","[-0.0762899965047836, -0.502360999584198, 0.5809059739112854, 0.6358929872512817, -1.886345624923706, -0.9534860253334044, -0.998548984527588]","[-2.5, -24.0, -35.875]","[-0.5759412050247192, 1.3468880653381348, 1.0328160524368286]","[-49.6875, -38.1875, 0.125]","[5.056600093841553, 11.88129997253418, -7.85759973526001]","[-0.2953969836235046, 2.221036195755005, 3.4176340103149414]","[-1.761599898338318, 7.996699810028076, 5.396199703216553]",,
2024-03-20 14:48:44.900,"[10.214765548706056, 6.407535076141357, 13.461034774780272]","[0.0031820000149309, -0.4113349914550781, 0.7241680026054382, 0.5535100102424622, -2.27055287361145, -0.9257147908210754, -1.6521464586257937]","[-1.75, -32.0625, -29.5625]","[-2.098129987716675, 1.190419316291809, -0.2759714722633362]","[-48.9375, -46.25, 6.4375]","[0.061099998652935, 21.21119880676269, -14.189799308776855]","[-0.4680449366569519, 1.0087828636169434, -0.1476548612117767]","[-3.7973999977111816, 7.835999965667725, 4.51069974899292]",,
2024-03-20 14:48:45.000,"[-10.216662406921388, 18.34052276611328, 5.514545440673828]","[-0.0194850005209445, -0.3354449868202209, 0.7500150203704834, 0.5697129964828491, -2.352077007293701, -1.050473928451538, -1.82662570476532]","[-2.125, -36.3125, -24.75]","[-1.008433818817139, 1.377117156982422, -1.306675672531128]","[-49.3125, -50.5, 11.25]","[4.619800090789795, 12.418499946594238, 0.0197000000625848]","[-0.3546159863471985, 1.6515003442764282, -0.0490088462829589]","[-3.433199882507324, 8.50879955291748, 3.461599826812744]",,
2024-03-20 14:48:45.100,"[17.69331169128418, 21.68711853027344, 6.610927104949951]","[-0.004592000041157, -0.2817499935626983, 0.7406550049781799, 0.6099380254745483, -2.220409870147705, -1.1339606046676636, -1.8025721311569207]","[-4.625, -37.1875, -24.0]","[2.1712069511413574, 0.2909638285636902, 1.4291802644729614]","[-51.8125, -51.375, 12.0]","[8.511199951171875, -7.718699932098389, -0.0381999984383583]","[1.960545778274536, -1.9047825336456297, 3.323019504547119]","[-2.509500026702881, 8.885700225830078, 3.303799867630005]",,
2024-03-20 14:48:45.200,"[2.2089383602142334, 6.7119245529174805, 4.984584331512451]","[0.0216869991272687, -0.3400759994983673, 0.738664984703064, 0.5815929770469666, -2.2170567512512207, -1.0055453777313232, -1.743779540061951]","[-7.0625, -35.25, -25.1875]","[-1.761770248413086, 0.2226341962814331, -1.641255259513855]","[-54.25, -49.4375, 10.8125]","[7.585999965667725, 1.7214999198913574, 2.6907999515533447]","[-1.473965406417847, 0.5265134572982788, -1.3940467834472656]","[-3.1631999015808105, 8.28119945526123, 4.193399906158447]",,
2024-03-20 14:48:45.300,"[8.53303050994873, 15.130943298339844, 7.140285015106201]","[-0.0161210000514984, -0.2949149906635284, 0.7088019847869873, 0.640595018863678, -2.037269830703736, -1.1620471477508545, -1.5841827392578125]","[-13.6875, -33.8125, -25.25]","[1.7991901636123655, -1.358581781387329, -2.0504302978515625]","[-60.875, -48.0, 10.75]","[-7.396599769592285, 1.376599907875061, -2.569200038909912]","[1.6792336702346802, 0.025464354082942, -2.305003881454468]","[-1.752900004386902, 8.998700141906738, 3.4811999797821045]",left,STOP
2024-03-20 14:48:45.400,"[-8.235881805419922, -14.351486206054688, 7.819290637969971]","[-0.0285340007394552, -0.3672749996185303, 0.5976920127868652, 0.7120800018310547, -1.538602352142334, -1.05961811542511, -0.9516606330871582]","[-21.0625, -24.0625, -30.4375]","[0.5297946929931641, -2.674333095550537, -1.3052619695663452]","[-68.25, -38.25, 5.5625]","[-4.63599967956543, -14.740999221801758, 0.3730999827384949]","[0.923383891582489, -0.2754653096199035, -4.195719242095947]","[0.1543999910354614, 8.552999496459961, 4.794899940490723]",right,START
2024-03-20 14:48:45.500,"[4.5854902267456055, 5.790788650512695, 6.304919242858887]","[-0.061328001320362, -0.4669660031795501, 0.495292991399765, 0.7299759984016418, -1.4533751010894775, -0.8952735662460327, -0.6392131447792053]","[-19.1875, -16.8125, -35.3125]","[-0.239668607711792, 0.2639286816120147, -1.190942883491516]","[-66.375, -31.0, 0.6875]","[-1.9342999458312988, 9.01830005645752, 3.902999877929688]","[0.9460731744766236, 0.6508856415748596, -1.9223231077194207]","[0.7182999849319458, 7.652899742126465, 6.089900016784668]",,
2024-03-20 14:48:45.600,"[-5.896880149841309, 0.3503004312515259, 1.5994032621383667]","[-0.0796789973974227, -0.4628520011901855, 0.4284259974956512, 0.7719259858131409, -1.264434814453125, -0.8259403109550476, -0.415442556142807]","[-21.5, -11.5625, -35.875]","[0.1831723004579544, -0.8599411845207214, -2.7504992485046387]","[-68.6875, -25.75, 0.125]","[-7.261199951171875, -2.7967000007629395, -6.740099906921387]","[0.3071430325508117, -0.8899608254432678, -3.32471251487732]","[2.0047998428344727, 7.209699630737305, 6.3379998207092285]",,
2024-03-20 14:48:45.700,"[12.517460823059082, -6.801189422607422, 5.551052093505859]","[-0.1648679971694946, -0.478749006986618, 0.2786419987678528, 0.8160730004310608, -1.0600978136062622, -0.6594031453132629, 0.0028967985417693]","[-19.5, -4.0, -38.0]","[0.961170256137848, -2.8366661071777344, 0.1685988008975982]","[-66.6875, -18.1875, -2.0]","[10.568399429321287, -21.031700134277344, 7.134199619293213]","[-0.6147572994232178, -3.401681661605835, -0.6378480195999146]","[3.7883999347686768, 6.007999897003174, 6.761699676513672]",,
2024-03-20 14:48:45.800,"[35.5691032409668, 26.58982276916504, -7.371057510375977]","[-0.1985149979591369, -0.5215269923210144, 0.2353229969739914, 0.795753002166748, -1.1324687004089355, -0.6206693649291992, 0.0867518931627273]","[-18.0625, -1.0, -39.3125]","[1.16806161403656, 0.2586228847503662, 0.6886894702911377]","[-65.25, -15.1875, -3.3125]","[-9.769999504089355, 0.7983999848365784, -7.243000030517578]","[1.742624044418335, -1.4631094932556152, 1.6361414194107056]","[3.3857998847961426, 5.7032999992370605, 7.223399639129639]",,
2024-03-20 14:48:45.900,"[13.839739799499512, -1.7171597480773926, 2.311180353164673]","[-0.1787759959697723, -0.5507929921150208, 0.1953970044851303, 0.7915080189704895, -1.1945165395736694, -0.5308351516723633, 0.0786523669958114]","[-16.625, 0.0, -39.375]","[-1.4762518405914309, -2.3293514251708984, -0.7296872735023499]","[-63.8125, -14.1875, -3.375]","[-20.377099990844727, -5.680500030517578, 10.178799629211426]","[-3.057781934738159, -0.7301235795021057, -4.032652854919434]","[3.107599973678589, 4.964600086212158, 7.865399837493896]",,
2024-03-20 14:48:46.000,"[16.721324920654297, 21.107885360717773, -2.421907424926758]","[-0.2609399855136871, -0.5450659990310669, 0.1502050012350082, 0.7824640274047852, -1.1350144147872925, -0.5462879538536072, 0.2903355658054352]","[-13.5, 0.125, -41.1875]","[1.0468310117721558, 0.8759632706642151, 0.6884450912475586]","[-60.6875, -14.0625, -5.1875]","[-5.841599941253662, 2.2699999809265137, 1.3866000175476074]","[1.0347009897232056, -0.6981316804885864, 0.3474426865577698]","[3.5369999408721924, 5.094699859619141, 7.596199989318848]",right,STOP
2024-03-20 14:48:46.100,"[-10.597407341003418, 10.043456077575684, -0.0126701155677437]","[-0.2530539929866791, -0.543425977230072, 0.157503992319107, 0.7847560048103333, -1.135300874710083, -0.5494715571403503, 0.2681987285614013]","[-14.125, -1.375, -40.0]","[-1.433561086654663, -0.8994903564453125, -2.6376287937164307]","[-61.3125, -15.5625, -4.0]","[-7.833099842071533, 5.342199802398682, 3.9402999877929688]","[-1.964717149734497, -0.3472332656383514, -2.616632461547852]","[3.5279998779296875, 5.121399879455566, 7.582499980926514]",left,START
2024-03-20 14:48:46.200,"[-4.442862987518311, 6.524899005889893, 13.895716667175291]","[-0.3072459995746612, -0.5501019954681396, 0.1214969977736473, 0.7669579982757568, -1.1274480819702148, -0.552009642124176, 0.407713234424591]","[-12.3125, -1.125, -40.625]","[-0.7344345450401306, 0.5501103401184082, -0.3848276436328888]","[-59.5, -15.3125, -4.625]","[-27.814098358154297, 7.664799690246582, 16.434398651123047]","[-0.9819048047065736, 0.9645387530326844, -1.0371967554092407]","[3.5817999839782715, 5.142600059509277, 7.542799949645996]",,
2024-03-20 14:48:46.300,"[24.691755294799805, 28.362058639526367, 1.6818692684173584]","[-0.3574390113353729, -0.5304080247879028, 0.1158529967069625, 0.7599220275878906, -1.0546077489852903, -0.5886701941490173, 0.5298762321472168]","[-10.6875, -2.5625, -40.8125]","[1.1248996257781982, -0.3038094639778137, 3.4894890785217285]","[-57.875, -16.75, -4.8125]","[-3.005599975585937, 7.470099925994873, -15.01699924468994]","[1.6597732305526731, -1.444312334060669, 2.4351706504821777]","[4.0254998207092285, 5.445199966430664, 7.093299865722656]",,
2024-03-20 14:48:46.400,"[-17.519149780273438, 5.363519668579102, 1.703598976135254]","[-0.2708880007266998, -0.5613200068473816, 0.2067189961671829, 0.7541919946670532, -1.201488971710205, -0.6635549664497375, 0.2259992808103561]","[-12.8125, -9.5625, -39.1875]","[-3.907285928726196, 0.5915095210075378, -1.7266018390655518]","[-60.0, -23.75, -3.1875]","[-11.8597993850708, 3.717399835586548, 6.18120002746582]","[-4.070997714996338, 0.1219810619950294, 0.7858519554138184]","[2.7886998653411865, 6.040099620819092, 7.204799652099609]",,
2024-03-20 14:48:46.500,"[6.499300003051758, -0.7464259266853333, 20.975542068481445]","[-0.3368819952011108, -0.5132120251655579, 0.2908459901809692, 0.7338470220565796, -1.0713459253311155, -0.8830154538154602, 0.3137239515781402]","[-9.9375, -14.75, -38.75]","[-1.1088775396347046, 0.1562767773866653, 2.8040809631347656]","[-57.125, -28.9375, -2.75]","[-2.5010998249053955, -4.77239990234375, 11.873099327087402]","[-0.3549475967884063, -1.3926506042480469, 1.6715716123580933]","[2.981599807739258, 7.577099800109863, 5.464999675750732]",,
2024-03-20 14:48:46.600,"[0.0107739074155688, 3.2739462852478027, 3.245809555053711]","[-0.2629179954528808, -0.542572021484375, 0.3856630027294159, 0.6983929872512817, -1.3686466217041016, -0.9684218168258668, -0.090592935681343]","[-8.0625, -17.8125, -37.8125]","[-0.4972268342971802, 0.7213969230651855, 2.694159984588623]","[-55.25, -32.0, -1.8125]","[1.4830999374389648, 2.785099983215332, -11.160499572753906]","[0.4826708137989044, -0.230226382613182, 2.7074942588806152]","[1.1154999732971191, 8.080599784851074, 5.443199634552002]",,
2024-03-20 14:48:46.700,"[1.4005504846572876, 0.5008766055107117, 8.263874053955078]","[-0.1828480064868927, -0.5308330059051514, 0.5059549808502197, 0.6548219919204712, -1.7178105115890503, -1.028923749923706, -0.6153051853179932]","[-3.6875, -25.125, -34.4375]","[-0.2376789301633834, 4.151998519897461, 7.354520797729492]","[-50.875, -39.3125, 1.5625]","[-3.995699882507324, -21.591699600219727, 6.598099708557129]","[-0.8994728922843933, -2.154539108276367, 7.832776069641113]","[-0.7407999634742737, 8.401800155639648, 5.003099918365479]",,
2024-03-20 14:48:46.800,"[8.725111961364746, 1.2275742292404177, 1.7623047828674316]","[-0.0625199973583221, -0.4709750115871429, 0.6685330271720886, 0.5721319913864136, -2.208669662475586, -0.9682037830352784, -1.3964605331420898]","[-0.5, -32.0, -29.3125]","[-1.9398984909057613, 1.1631746292114258, 3.7309727668762207]","[-47.6875, -46.1875, 6.6875]","[4.741600036621094, -10.61929988861084, -1.6506999731063845]","[-3.3537724018096924, 0.7226361036300659, 2.733848810195923]","[-3.309799909591675, 8.079400062561035, 4.465199947357178]",,
2024-03-20 14:48:46.900,"[-7.550268173217773, 18.22362899780273, 4.1176438331604]","[-0.0339340008795261, -0.3631359934806824, 0.7774519920349121, 0.5123940110206604, -2.547306537628174, -0.9638066291809082, -1.9500325918197632]","[2.25, -36.375, -24.8125]","[-1.0204590559005735, 0.0105243353173136, -1.095927119255066]","[-44.9375, -50.5625, 11.1875]","[16.579099655151367, 23.2185001373291, -0.4350999891757965]","[-0.8711985349655151, 0.8438317775726318, -0.1660680770874023]","[-4.634599685668945, 8.054800033569336, 3.131899833679199]",,
2024-03-20 14:48:47.000,"[3.052262544631958, 9.135507583618164, 9.364019393920898]","[-0.0355839990079402, -0.317782998085022, 0.7894110083580017, 0.5240010023117065, -2.5883660316467285, -1.0158339738845823, -2.0627222061157227]","[0.4375, -37.8125, -22.9375]","[0.3049613833427429, 0.0423242338001728, 0.2187246680259704]","[-46.75, -52.0, 13.0625]","[0.3167999982833862, 0.0300999991595745, 3.923999786376953]","[-0.0905825868248939, 0.1974665522575378, -0.4271169602870941]","[-4.396399974822998, 8.334799766540527, 2.7149999141693115]",,
2024-03-20 14:48:47.100,"[-0.2545419335365295, 8.832209587097168, 6.678482055664063]","[-0.0431700013577938, -0.3463689982891083, 0.7622939944267273, 0.5450419783592224, -2.4821176528930664, -1.036976933479309, -1.9029406309127808]","[-0.9375, -36.375, -25.0]","[0.7579092383384705, -0.0477173030376434, -0.5487838983535767]","[-48.125, -50.5625, 11.0]","[1.854699969291687, 2.7470998764038086, -0.0857999995350837]","[0.732043445110321, -1.3475338220596311, -1.0222043991088867]","[-3.943499803543091, 8.44219970703125, 3.0571999549865723]",,
2024-03-20 14:48:47.200,"[3.8046834468841553, 2.089630603790283, 7.479869365692139]","[-0.0630789995193481, -0.3884550034999847, 0.7125110030174255, 0.580905020236969, -2.2910258769989014, -1.0691853761672974, -1.6192764043807983]","[-4.5, -33.8125, -27.375]","[0.8705178499221802, -1.2063366174697876, -0.9809972047805786]","[-51.6875, -48.0, 8.625]","[7.768199920654297, -6.25469970703125, 2.0551998615264893]","[0.9094212651252748, -0.452040284872055, -1.0827847719192505]","[-3.109999895095825, 8.59850025177002, 3.544299840927124]",,
2024-03-20 14:48:47.300,"[0.9795445799827576, 30.85183525085449, 8.57644271850586]","[-0.0739519968628883, -0.4284450113773346, 0.6642580032348633, 0.6080510020256042, -2.1041176319122314, -1.0575889348983765, -1.3519644737243652]","[-6.0, -30.0, -31.25]","[0.826046884059906, 0.2445380836725235, -2.10640287399292]","[-53.1875, -44.1875, 4.75]","[3.644199848175049, 0.7434999942779541, 4.150300025939941]","[0.4961796402931213, 1.0011557340621948, -0.3236713111400604]","[-2.4477999210357666, 8.543299674987793, 4.146100044250488]",left,STOP
2024-03-20 14:48:47.400,"[-0.5441445708274841, 11.491018295288086, 5.9081621170043945]","[-0.0801919996738433, -0.4328359961509704, 0.614732027053833, 0.6544650197029114, -1.8427276611328125, -1.063499927520752, -1.0744593143463137]","[-12.0625, -28.0, -30.375]","[-0.4009544849395752, 0.2249031215906143, -3.022194623947144]","[-59.25, -42.1875, 5.625]","[-2.711599826812744, 9.423500061035156, 4.638899803161621]","[-0.4633674621582031, 0.2156703323125839, -2.865830659866333]","[-1.2796000242233276, 8.571599960327148, 4.589099884033203]",right,START
