time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-20 11:50:14.300,"[2.705744981765747, 10.309767723083496, 0.9276095032691956]","[-0.678954005241394, -0.5318350195884705, -0.0584810003638267, 0.5027430057525635, -0.962755024433136, -0.7253283858299255, 1.475496530532837]","[5.625, -22.875, -36.75]","[-0.552431583404541, -0.5037194490432739, -0.0177849046885967]","[-43.125, -36.5625, -1.5]","[-4.201699733734131, 4.575900077819824, -1.4529999494552612]","[-0.7337363958358765, -0.5642824172973633, -0.1460666060447693]","[4.19189977645874, 6.505499839782715, 6.022899627685547]",,
2024-03-20 11:50:14.400,"[-2.676037549972534, 8.291436195373535, 4.337661743164063]","[-0.6953129768371582, -0.5431010127067566, -0.0662079975008964, 0.4660429954528808, -0.9799556732177734, -0.7663896083831787, 1.5370417833328247]","[6.5, -25.75, -35.25]","[-0.8634318113327026, 0.1408655196428299, -0.3305130004882812]","[-42.25, -39.4375, 0.0]","[-2.611599922180176, 4.250799655914307, -1.3854999542236328]","[-0.940121591091156, -0.2292315363883972, -0.249425008893013]","[3.935499906539917, 6.801199913024902, 5.867199897766113]",,
2024-03-20 11:50:14.500,"[-0.3731507062911987, 6.521882057189941, 6.181733131408691]","[-0.7218800187110901, -0.5358409881591797, -0.058313999325037, 0.4340069890022278, -0.9192282557487488, -0.808147132396698, 1.6418170928955078]","[5.625, -27.8125, -34.0625]","[0.1159945800900459, -0.1039518117904663, 0.1025729998946189]","[-43.125, -41.5, 1.1875]","[-3.667099952697754, -0.7649999856948853, -1.895699977874756]","[0.0561996027827262, 0.0594110079109668, 0.1174082979559898]","[4.108399868011475, 7.090199947357178, 5.386799812316895]",,
2024-03-20 11:50:14.600,"[3.559498071670532, 8.363147735595703, 4.091978073120117]","[-0.7196159958839417, -0.5404800176620483, -0.0541660003364086, 0.4325489997863769, -0.926415205001831, -0.8198115229606628, 1.6317439079284668]","[6.25, -27.875, -34.4375]","[0.2720444798469543, -0.4027696251869201, 0.6242693662643433]","[-42.5, -41.5625, 0.8125]","[-1.440500020980835, 6.18779993057251, 6.01609992980957]","[0.3201631903648376, 0.0007679448463022, 0.6613401770591736]","[4.019599914550781, 7.168799877166748, 5.349799633026123]",right,STOP
2024-03-20 11:50:14.700,"[-3.2217047214508057, 5.037093639373779, 3.555284261703491]","[-0.7067149877548218, -0.5590099692344666, -0.0462559983134269, 0.4311850070953369, -0.975535213947296, -0.8484123349189758, 1.5755929946899414]","[8.6875, -28.4375, -33.125]","[0.2068040668964386, 0.5535660982131958, 0.335225373506546]","[-40.0625, -42.125, 2.125]","[-3.155099868774414, -0.7770000100135803, -3.2699999809265137]","[-0.3999596536159515, 0.1491034775972366, 0.5052553415298462]","[3.635599851608277, 7.357199668884277, 5.36870002746582]",left,START
2024-03-20 11:50:14.800,"[-0.4413279891014099, 10.216680526733398, 7.856630325317383]","[-0.6737329959869385, -0.5869969725608826, -0.029526000842452, 0.4479340016841888, -1.0706524848937988, -0.8702762722969055, 1.4300554990768433]","[11.0, -24.0625, -35.25]","[0.9067683815956116, 0.5660626292228699, 2.213688373565674]","[-37.75, -37.75, 0.0]","[0.4399999976158142, 9.889900207519531, -3.095499992370605]","[1.1529819965362549, 0.4100301861763, 2.348759412765503]","[3.031399965286255, 7.497200012207031, 5.547199726104736]",,
2024-03-20 11:50:14.900,"[2.6322715282440186, 3.3646960258483887, 4.877534866333008]","[-0.607151985168457, -0.6210110187530518, 0.0405139997601509, 0.494033008813858, -1.190830111503601, -0.9175691604614258, 1.12973153591156]","[9.4375, -21.125, -36.4375]","[0.7881906628608704, 3.265126943588257, 3.514464855194092]","[-39.3125, -34.8125, -1.1875]","[10.047800064086914, 3.842899799346924, -7.035299777984619]","[0.8045444488525391, 2.810678243637085, 3.598851442337036]","[2.210399866104126, 7.787699699401855, 5.534899711608887]",,
2024-03-20 11:50:15.000,"[-2.491032600402832, 10.040143013000488, 2.197149515151977]","[-0.4910570085048675, -0.6293489933013916, 0.1847919970750808, 0.573265016078949, -1.31795072555542, -0.9790396094322203, 0.6339521408081055]","[5.875, -18.0625, -39.125]","[0.4867374300956726, 2.3158774375915527, 2.412097454071045]","[-42.875, -31.75, -3.875]","[-4.918399810791016, -4.6774001121521, -4.119499683380127]","[0.3616845905780792, 2.362146139144897, 2.657316207885742]","[1.368399977684021, 8.139100074768066, 5.296299934387207]",,
2024-03-20 11:50:15.100,"[5.430652618408203, 13.233978271484377, 8.287989616394043]","[-0.3624039888381958, -0.6297469735145569, 0.286668986082077, 0.6244210004806519, -1.497519850730896, -0.9517804980278016, 0.1584042608737945]","[2.0, -13.375, -41.0]","[0.4260697662830353, 1.6554796695709229, 1.5782139301300049]","[-46.75, -27.0625, -5.75]","[4.977099895477295, -13.213899612426758, -9.950499534606934]","[0.0448200553655624, 0.6308143734931946, 1.5685622692108154]","[0.4165000021457672, 7.986999988555908, 5.674799919128418]",,
2024-03-20 11:50:15.200,"[2.045816659927368, 17.518844604492188, -7.4621806144714355]","[-0.2977490127086639, -0.6189420223236084, 0.354220986366272, 0.6346510052680969, -1.600583553314209, -0.958259642124176, -0.1055122837424278]","[0.0, -14.9375, -40.4375]","[0.1525941342115402, 0.5883156061172485, 0.7604748606681824]","[-48.75, -28.625, -5.1875]","[1.3152999877929688, 7.72569990158081, -4.478499889373779]","[-0.7358133792877197, 1.1071146726608276, 0.3419972658157348]","[-0.1678999960422516, 8.023699760437012, 5.63569974899292]",,
2024-03-20 11:50:15.300,"[-1.2822195291519165, 5.799397945404053, -1.3652695417404177]","[-0.2831929922103882, -0.596265971660614, 0.4030829966068268, 0.633870005607605, -1.6389570236206057, -1.0135623216629028, -0.2321578115224838]","[0.0, -17.625, -39.875]","[-0.6790028810501099, 0.2813994288444519, 0.4016351699829101]","[-48.75, -31.3125, -4.625]","[5.736999988555908, -9.509699821472168, 0.1802999973297119]","[-0.7697250843048096, 0.1130973324179649, 0.1675341576337814]","[-0.3531999886035919, 8.323100090026855, 5.173999786376953]",,
2024-03-20 11:50:15.400,"[7.049142360687256, 15.330111503601074, 7.405237197875977]","[-0.2705450057983398, -0.582876980304718, 0.4375480115413666, 0.628974974155426, -1.695801854133606, -1.0467517375946045, -0.3460897505283355]","[-1.25, -18.4375, -39.0625]","[-0.1593311131000518, 0.7971791625022888, 0.9406102895736694]","[-50.0, -32.125, -3.8125]","[2.2396998405456543, 2.522199869155884, 10.154999732971191]","[-0.4330336451530456, 0.9307491779327391, 0.850882887840271]","[-0.611799955368042, 8.490599632263184, 4.86870002746582]",,
2024-03-20 11:50:15.500,"[9.86208152770996, 23.563705444335938, -9.19767951965332]","[-0.23785500228405, -0.5674890279769897, 0.4796519875526428, 0.6255509853363037, -1.7838224172592163, -1.0553114414215088, -0.5243856906890869]","[-3.625, -18.8125, -39.3125]","[0.6879738569259644, 1.5398865938186646, 0.4549375176429748]","[-52.375, -32.5, -4.0625]","[-2.1257998943328857, 8.22719955444336, 3.561599969863892]","[0.3627143204212188, 1.6946449279785156, 0.5117305517196655]","[-1.0219999551773071, 8.532299995422363, 4.724899768829346]",,
2024-03-20 11:50:15.600,"[-2.857249975204468, 6.140217781066895, 1.0308953523635864]","[-0.2096550017595291, -0.5302180051803589, 0.5127919912338257, 0.641838014125824, -1.757952332496643, -1.0770941972732544, -0.6182100772857666]","[-7.875, -21.8125, -36.5]","[-0.7323576211929321, 1.2230569124221802, -0.9104335308074952]","[-56.625, -35.5, -1.25]","[-3.754199981689453, 6.11359977722168, -1.4768999814987185]","[-1.4465289115905762, 1.528541922569275, -0.773704469203949]","[-0.8646999597549438, 8.635600090026855, 4.565999984741211]",,
2024-03-20 11:50:15.700,"[8.586871147155762, -0.9832220673561096, 3.075735092163086]","[-0.2107039988040924, -0.4696550071239471, 0.5221719741821289, 0.6799730062484741, -1.5385109186172483, -1.138585925102234, -0.5084933042526245]","[-12.875, -22.625, -35.1875]","[-0.3792425990104675, -0.326027512550354, 0.2639286816120147]","[-61.625, -36.3125, 0.0625]","[10.48799991607666, -4.070099830627441, 1.0231999158859253]","[-0.1726479679346084, -0.015009831637144, -0.1171115934848785]","[0.1324999928474426, 8.904799461364746, 4.105599880218506]",,
2024-03-20 11:50:15.800,"[1.2033066749572754, 5.674257755279541, -1.323763728141785]","[-0.1899860054254531, -0.4627760052680969, 0.5369669795036316, 0.6792709827423096, -1.582546949386597, -1.132165789604187, -0.5973894000053406]","[-12.0, -22.5625, -35.3125]","[0.4820948541164398, 0.1762433499097824, 0.3951425552368164]","[-60.75, -36.25, -0.0625]","[0.0488999970257282, -2.1900999546051025, -2.7523999214172363]","[0.2328618317842483, 0.2080956101417541, 0.3424336016178131]","[-0.0488999970257282, 8.878299713134766, 4.164499759674072]",,
2024-03-20 11:50:15.900,"[1.4841177463531494, 9.861103057861328, 4.096076488494873]","[-0.1640370041131973, -0.4639500081539154, 0.5368469953536987, 0.6852999925613403, -1.5858216285705566, -1.0930044651031494, -0.6365077495574951]","[-13.8125, -22.1875, -34.75]","[-0.6871361136436462, 0.405911237001419, -0.5382944345474243]","[-62.5625, -35.875, 0.5]","[6.334199905395508, 2.951599836349488, -0.5565999746322632]","[-0.7061253190040588, 0.3611086308956146, -0.2607522010803222]","[-0.0676999986171722, 8.708399772644043, 4.508699893951416]",left,STOP
2024-03-20 11:50:16.000,"[3.84524130821228, 17.81476593017578, -5.12673282623291]","[-0.1899259984493255, -0.4466319978237152, 0.5338000059127808, 0.6924620270729065, -1.4960062503814695, -1.140702247619629, -0.5383802652359009]","[-14.0, -22.5, -34.5]","[0.7229852080345154, -0.4574333429336548, -0.0024260077625513]","[-62.75, -36.1875, 0.75]","[2.0185999870300293, -3.706199884414673, 5.4544997215271]","[-0.1168497949838638, -0.2880840599536896, -0.1642005741596222]","[0.3055000007152557, 8.91349983215332, 4.077399730682373]",right,START
2024-03-20 11:50:16.100,"[-6.790453910827637, 26.730859756469727, -3.266131639480591]","[-0.1925429999828338, -0.4672189950942993, 0.5120620131492615, 0.6945679783821106, -1.48470139503479, -1.10007905960083, -0.483966588973999]","[-12.25, -21.625, -35.25]","[-0.0535990595817565, 0.1414938420057296, -1.059589385986328]","[-61.0, -35.3125, 0.0]","[-0.93149995803833, -12.035099983215332, 7.121099948883057]","[-0.627951979637146, -0.3207042515277862, -0.6004456281661987]","[0.3823999762535095, 8.740099906921387, 4.430999755859375]",,
2024-03-20 11:50:16.200,"[2.0278313159942627, -0.9390155076980592, 7.19458532333374]","[-0.2337149977684021, -0.4563069939613342, 0.482244998216629, 0.7103509902954102, -1.2976857423782349, -1.1161537170410156, -0.2486362904310226]","[-16.0, -21.0, -34.8125]","[-1.0401289463043213, 0.1729272156953811, -2.0029921531677246]","[-64.75, -34.6875, 0.4375]","[-2.7697999477386475, 8.351099967956543, 0.3935999870300293]","[-0.9324421286582948, 0.2170840501785278, -1.935098886489868]","[1.1614999771118164, 8.810400009155273, 4.1468000411987305]",,
2024-03-20 11:50:16.300,"[3.8608129024505615, 6.931510925292969, 2.9065990447998047]","[-0.2792580127716064, -0.4241740107536316, 0.4342739880084991, 0.743973970413208, -0.9758806228637696, -1.082397222518921, 0.1005629226565361]","[-18.5625, -18.8125, -34.875]","[0.6443930268287659, -0.710296630859375, -0.9481675624847412]","[-67.3125, -32.5, 0.375]","[1.0397999286651611, -4.256899833679199, 1.1611000299453735]","[0.5425356030464172, -0.6451260447502136, -0.8564330339431763]","[2.5787999629974365, 8.660099983215332, 3.8107998371124254]",,
2024-03-20 11:50:16.400,"[0.8348677158355713, 5.813476085662842, 1.3203927278518677]","[-0.3023920059204101, -0.4431830048561096, 0.378275990486145, 0.7543569803237915, -0.9403764009475708, -0.9949656128883362, 0.2239521294832229]","[-18.1875, -14.8125, -37.1875]","[0.4656713008880615, -0.9040631055831908, -1.2736365795135498]","[-66.9375, -28.5, -1.9375]","[-1.7846999168395996, -1.3702999353408811, -2.705199956893921]","[0.2606474757194519, -0.7273135781288147, -1.474995255470276]","[3.1477999687194824, 8.225199699401855, 4.313499927520752]",,
2024-03-20 11:50:16.500,"[-1.4175972938537598, 8.204048156738281, -0.7665371894836426]","[-0.3364439904689789, -0.4578790068626404, 0.308582991361618, 0.762840986251831, -0.8991707563400269, -0.8929111361503601, 0.3767364919185638]","[-16.0, -11.5625, -38.5]","[0.0022340214345604, -0.9987646341323853, -1.4517124891281128]","[-64.75, -25.25, -3.25]","[5.508899688720703, 16.11319923400879, -6.844399929046631]","[-0.1678832173347473, -1.0861358642578125, -0.7303504943847656]","[3.826900005340576, 7.638399600982666, 4.814399719238281]",,
2024-03-20 11:50:16.600,"[4.049265384674072, 10.794410705566406, 2.182401180267334]","[-0.3969300091266632, -0.4669289886951446, 0.2394309937953949, 0.7530570030212402, -0.8516647219657898, -0.8202064037322998, 0.5807663202285767]","[-14.0, -9.8125, -40.375]","[-0.456089437007904, -1.635356068611145, -2.236778974533081]","[-62.75, -23.5, -5.125]","[-8.97599983215332, -5.386600017547607, 1.861499905586243]","[-0.5521174669265747, -1.58116352558136, -2.244999647140503]","[4.406099796295166, 7.171399593353272, 5.03249979019165]",,
2024-03-20 11:50:16.700,"[-11.924149513244627, -4.523097038269043, 12.595818519592283]","[-0.4814830124378204, -0.4831750094890594, 0.1351860016584396, 0.7186369895935059, -0.849170446395874, -0.7202604413032532, 0.8433704972267151]","[-8.3125, -9.75, -41.25]","[-2.1089510917663574, -1.671501874923706, -2.928645133972168]","[-57.0625, -23.4375, -6.0]","[-10.017799377441406, -4.51669979095459, 2.046799898147583]","[-1.5447036027908323, -1.560655951499939, -2.404068946838379]","[4.86929988861084, 6.468199729919434, 5.533599853515625]",,
2024-03-20 11:50:16.800,"[8.251740455627441, 11.852572441101074, -4.221523284912109]","[-0.5916569828987122, -0.4855839908123016, 0.0416009984910488, 0.6421980261802673, -0.8303919434547424, -0.6790196895599365, 1.180011510848999]","[-2.4375, -13.125, -41.875]","[0.4591088593006134, -1.6162796020507812, -0.8667828440666199]","[-51.1875, -26.8125, -6.625]","[-7.579999923706055, 6.462199687957764, -2.9169998168945312]","[-0.0830427631735801, -2.176512718200684, -0.6689497828483582]","[5.1479997634887695, 6.158799648284912, 5.633399963378906]",,
2024-03-20 11:50:16.900,"[-8.07665729522705, 4.89903450012207, -1.281491756439209]","[-0.6066370010375977, -0.5202170014381409, -0.0229439996182918, 0.6006979942321777, -0.9593316316604614, -0.6480098962783813, 1.2347239255905151]","[0.0625, -17.375, -39.8125]","[-3.557312726974488, -0.4656713008880615, -2.070065259933472]","[-48.6875, -31.0625, -4.5625]","[-25.79829978942871, -6.380199909210205, 14.554699897766112]","[-4.132241725921631, -0.3241076469421386, -2.0366597175598145]","[4.488399982452393, 5.919300079345703, 6.401999950408936]",,
2024-03-20 11:50:17.000,"[-5.812403202056885, 32.04254913330078, -22.98030471801757]","[-0.6741120219230652, -0.4898569881916046, -0.0360880009829998, 0.5516420006752014, -0.8500393629074097, -0.6695352792739868, 1.4576351642608645]","[1.875, -16.6875, -39.9375]","[2.614101886749268, -0.7435277104377747, 0.4835958182811737]","[-46.875, -30.375, -4.6875]","[7.791599750518799, 27.96239852905273, 6.275099754333496]","[2.037724256515503, -0.8253312706947327, 1.011418342590332]","[5.074599742889404, 6.086199760437012, 5.777100086212158]",,
2024-03-20 11:50:17.100,"[11.6172513961792, 21.63904571533203, -0.8562144041061401]","[-0.7555580139160156, -0.4515509903430938, -0.0598989985883235, 0.4707910120487213, -0.7224850058555603, -0.676344096660614, 1.7629218101501465]","[0.125, -25.875, -34.8125]","[-0.1513898521661758, -0.7889412045478821, -0.4981169700622558]","[-48.625, -39.5625, 0.4375]","[20.181798934936523, -1.99019992351532, -25.01369857788086]","[-0.1208640486001968, -0.767875075340271, -0.5808106660842896]","[5.737099647521973, 6.138400077819824, 5.05709981918335]",right,STOP
2024-03-20 11:50:17.200,"[2.251401901245117, 1.6780672073364258, 15.739337921142578]","[-0.7364550232887268, -0.4818350076675415, -0.0764269977807998, 0.4686439931392669, -0.8223242163658142, -0.6919832825660706, 1.6963422298431396]","[4.0, -22.5, -37.5]","[0.7191105484962463, -0.3670078217983246, 0.783478319644928]","[-44.75, -36.1875, -2.25]","[-2.441699981689453, 33.28310012817383, -9.6318998336792]","[2.0754234790802, -0.1724385321140289, 1.2307014465332031]","[5.138499736785889, 6.257199764251709, 5.53279972076416]",left,START
2024-03-20 11:50:17.300,"[-2.218888759613037, 6.794131278991699, 4.487308502197266]","[-0.7276939749717712, -0.506069004535675, -0.0658769980072975, 0.4582729935646057, -0.8628342151641846, -0.7425210475921631, 1.6628916263580322]","[5.3125, -24.1875, -36.5]","[1.783743977546692, -0.1534842550754547, 0.9981886744499208]","[-43.4375, -37.875, -1.25]","[-0.1284999996423721, 2.381500005722046, -4.910299777984619]","[1.6117068529129028, -0.4571366310119629, 0.7729365229606628]","[4.698400020599365, 6.630699634552002, 5.4888997077941895]",,
2024-03-20 11:50:17.400,"[-0.569819986820221, 12.314997673034668, 4.9202189445495605]","[-0.6742410063743591, -0.5336080193519592, -0.0805609971284866, 0.5041530132293701, -0.9974645376205444, -0.692327618598938, 1.469529628753662]","[6.625, -21.5, -37.75]","[-1.5621744394302368, -0.0628842115402221, 0.1092576086521148]","[-42.125, -35.1875, -2.5]","[1.995199918746948, -7.82889986038208, 3.425599813461304]","[-1.5359770059585571, 0.4393342733383178, 0.0776147916913032]","[4.094699859619141, 6.259799957275391, 6.341700077056885]",,
2024-03-20 11:50:17.500,"[7.905079364776611, 9.00865364074707, -6.126848220825195]","[-0.6906229853630066, -0.533007025718689, -0.0247089993208646, 0.48819300532341, -0.9105744957923888, -0.7924681305885315, 1.5068596601486206]","[5.125, -23.125, -37.1875]","[0.5223246812820435, 1.142544865608215, 1.327706813812256]","[-43.625, -36.8125, -1.9375]","[1.2003999948501587, -2.677999973297119, -0.4662999808788299]","[0.0674569755792617, 1.2104381322860718, 1.0425026416778564]","[4.222599983215332, 6.983199596405029, 5.438199996948242]",,
2024-03-20 11:50:17.600,"[12.243247985839844, 15.59127140045166, 2.343435049057007]","[-0.6200360059738159, -0.5550659894943237, 0.0444459989666938, 0.552702009677887, -0.9734941124916076, -0.8292908072471619, 1.2277733087539673]","[4.1875, -17.375, -39.25]","[0.3435680568218231, 1.6600699424743652, 4.404861927032471]","[-44.5625, -31.0625, -4.0]","[-1.165499925613403, 6.997399806976318, -0.0828999951481819]","[1.3592275381088257, 2.240426778793335, 3.620790243148804]","[3.724999904632568, 7.231899738311768, 5.476500034332275]",,
2024-03-20 11:50:17.700,"[6.624947547912598, 5.923820018768311, 0.178253099322319]","[-0.5282509922981262, -0.5872989892959595, 0.1748799979686737, 0.5877469778060913, -1.1131935119628906, -0.9720679521560668, 0.8290817141532898]","[3.875, -18.5625, -38.8125]","[0.8282983303070068, 0.5900958180427551, 1.932027101516724]","[-44.875, -32.25, -3.5625]","[-4.363800048828125, -0.2357999980449676, -8.537699699401855]","[0.4278674721717834, 1.4465289115905762, 1.9977039098739624]","[2.441699981689453, 8.100799560546875, 4.958199977874756]",,
2024-03-20 11:50:17.800,"[7.711675643920898, 18.22386932373047, 10.480206489562988]","[-0.4734439849853515, -0.6186419725418091, 0.2376759946346283, 0.5802080035209656, -1.3289194107055664, -1.0383890867233276, 0.5270504355430603]","[5.375, -17.25, -39.125]","[0.7610857486724854, 1.3979912996292114, 2.155516624450684]","[-43.375, -30.9375, -3.875]","[-5.222799777984619, 9.07509994506836, -5.048699855804443]","[1.0248572826385498, 1.898865818977356, 2.6148521900177]","[1.1922999620437622, 8.449299812316895, 4.832999706268311]",,
2024-03-20 11:50:17.900,"[0.392055332660675, 5.719901084899902, 2.7624011039733887]","[-0.3922100067138672, -0.6282770037651062, 0.3295980095863342, 0.5854930281639099, -1.584907293319702, -1.073315978050232, 0.0946799144148826]","[4.1875, -18.5, -38.875]","[-0.4297524094581604, 1.599995732307434, 1.4000158309936523]","[-44.5625, -32.1875, -3.625]","[2.1155998706817627, 4.199299812316895, 3.411099910736084]","[-1.0312801599502563, 1.3182296752929688, 1.3892645835876465]","[-0.0659999996423721, 8.617899894714355, 4.679299831390381]",,
2024-03-20 11:50:18.000,"[-1.5918854475021362, 40.58915328979492, -1.760475754737854]","[-0.3288899958133697, -0.6120119690895081, 0.4109730124473572, 0.5902310013771057, -1.760715126991272, -1.0923411846160889, -0.252000480890274]","[2.3125, -18.3125, -39.1875]","[0.8754397034645081, 1.4471920728683472, 1.7304939031600952]","[-46.4375, -32.0, -3.9375]","[2.882299900054932, -2.9684998989105225, -6.218599796295166]","[0.4897393882274627, 1.4007837772369385, 1.7245423793792725]","[-0.8522999882698059, 8.705399513244629, 4.433799743652344]",,
2024-03-20 11:50:18.100,"[7.323805809020996, 29.93856239318848, -9.562058448791504]","[-0.2741230130195617, -0.5807790160179138, 0.4795210063457489, 0.5980049967765808, -1.8727866411209104, -1.1015772819519043, -0.5313894748687744]","[0.75, -18.375, -38.9375]","[-0.5118352770805359, 0.5193750858306885, -0.0347669571638107]","[-48.0, -32.0625, -3.6875]","[4.574699878692627, -4.039499759674072, 0.6204999685287476]","[-1.2528671026229858, 1.3707990646362305, 0.0901462584733963]","[-1.3188999891281128, 8.746699333190918, 4.233699798583984]",,
