time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 15:11:10.100,"[5.848191738128662, 3.977257251739502, -8.85841178894043]","[-0.5947059988975525, -0.674701988697052, 0.4300079941749573, 0.0786980018019676, 2.175830125808716, -1.0555678606033323, -1.7280490398406982]","[27.625, -39.125, 4.5]","[1.2955753803253174, -0.6520375609397888, 0.5385562181472778]","[-325.1875, -52.5, -110.0625]","[10.30929946899414, -0.727400004863739, -0.5465999841690063]","[1.0919827222824097, -0.4695633947849273, 0.2581341862678528]","[-2.7483999729156494, 8.533499717712402, -3.9742000102996826]",,
2024-02-25 15:11:10.200,"[1.6587316989898682, 7.477053642272949, -2.331033229827881]","[-0.5798180103302002, -0.7088149785995483, 0.3993900120258331, 0.0433490015566349, 2.249330997467041, -1.028631567955017, -1.554133653640747]","[30.0, -37.875, 4.0]","[0.1903805136680603, -0.5789082646369934, 0.7280815243721008]","[-322.9375, -51.0625, -110.9375]","[3.764400005340576, 10.310699462890623, 1.212999939918518]","[0.1645845472812652, -0.8579689264297485, 0.6774495244026184]","[-3.175999879837036, 8.400300025939941, -3.939199924468994]",,
2024-02-25 15:11:10.300,"[2.0111963748931885, 10.068729400634766, -3.270383834838867]","[-0.5928319692611694, -0.7097439765930176, 0.3784190118312835, 0.0401519984006881, 2.214482069015503, -1.0590821504592896, -1.5489460229873655]","[30.25, -37.5, 5.3125]","[0.6513219475746155, 0.0228987205773592, -0.5512797236442566]","[-322.0625, -50.3125, -109.625]","[4.21560001373291, 10.386099815368652, 3.242799997329712]","[0.4222474992275238, -0.0600567795336246, -0.4961622059345245]","[-2.881899833679199, 8.550399780273438, -3.840999841690064]",,
2024-02-25 15:11:10.400,"[6.149717807769775, 17.838191986083984, -7.924673557281494]","[-0.6201819777488708, -0.6848589777946472, 0.3790099918842315, 0.0518900007009506, 2.0849034786224365, -1.094737529754639, -1.6945054531097412]","[28.625, -39.125, 4.9375]","[-0.0374896712601184, -0.0339291989803314, -0.639855146408081]","[-323.875, -51.875, -110.125]","[6.034599781036377, 2.9143998622894287, -2.6571998596191406]","[-0.0951728001236915, 0.51729816198349, -0.5923123955726624]","[-2.2100000381469727, 8.71619987487793, -3.9131999015808105]",,
2024-02-25 15:11:10.500,"[1.4550713300704956, -3.81301522254944, -3.360166311264038]","[-0.671006977558136, -0.637024998664856, 0.3749670088291168, 0.0578519999980926, 1.7835931777954102, -1.1158431768417358, -1.9970982074737549]","[22.9375, -42.125, 6.625]","[-0.4253367483615875, -0.0686961561441421, -1.4487279653549194]","[-329.375, -54.875, -108.625]","[-4.169699668884277, -8.848299980163574, -1.946499943733216]","[-0.2275734841823578, 0.0332659743726253, -1.5998386144638062]","[-0.9099999666213988, 8.809100151062012, -4.211999893188477]",,
2024-02-25 15:11:10.600,"[0.0873021706938743, 9.30693244934082, -6.880246162414551]","[-0.6929960250854492, -0.6064630150794983, 0.388713002204895, 0.029314000159502, 1.6457561254501345, -1.041856288909912, -2.118305206298828]","[19.8125, -42.9375, 9.9375]","[-1.023426175117493, -0.5350481271743774, -0.3367089033126831]","[-332.6875, -56.25, -105.5625]","[6.60759973526001, 8.400899887084961, -0.5275999903678894]","[-1.13154935836792, -0.4642750322818756, -0.3201457560062408]","[-0.3705999851226806, 8.466499328613281, -4.934599876403809]",,
2024-02-25 15:11:10.700,"[2.419302463531494, 9.349233627319336, -2.796734094619751]","[-0.6863210201263428, -0.6216279864311218, 0.3753989934921264, 0.0401990003883838, 1.6877970695495603, -1.0831841230392456, -2.069105863571167]","[18.4375, -43.375, 10.5625]","[0.5410346388816833, 0.2814692556858063, 0.1804321408271789]","[-334.375, -56.25, -104.125]","[0.9873999953269958, 1.8686000108718872, 5.376999855041504]","[0.4114090204238891, 0.0662876069545745, 0.0444709882140159]","[-0.536300003528595, 8.663700103759766, -4.56309986114502]",,
2024-02-25 15:11:10.800,"[4.408845901489258, 14.044617652893066, -4.168612003326416]","[-0.6777629852294922, -0.6406840085983276, 0.3601959943771362, 0.0204879995435476, 1.7431678771972656, -1.0826914310455322, -1.9606062173843384]","[20.8125, -42.125, 9.5]","[-0.0381179898977279, -0.4686208963394165, 0.6085963249206543]","[-332.1875, -55.375, -105.625]","[3.0541000366210938, -2.0909998416900635, -0.5098999738693237]","[-0.0585383437573909, -0.4492652118206024, 0.4609588980674743]","[-0.7886999845504761, 8.661399841308594, -4.530600070953369]",,
2024-02-25 15:11:10.900,"[4.901256561279297, 10.643998146057127, -8.333900451660156]","[0.6817989945411682, 0.6546159982681274, -0.325111985206604, 0.0304889995604753, 1.711487889289856, -1.0609272718429563, -1.8640758991241453]","[21.5625, -40.5, 12.0625]","[-0.2680651247501373, -1.5369194746017456, 0.5931676030158997]","[-331.375, -53.6875, -103.3125]","[2.10290002822876, 3.287099838256836, -0.0269999988377094]","[1.096485614776611, -0.6803293228149414, 0.4063824713230133]","[-0.6710999608039856, 8.55929946899414, -4.7388997077941895]",,
2024-02-25 15:11:11.000,"[0.8296291828155518, 0.3974662125110626, -5.309554100036621]","[0.6831550002098083, 0.6755459904670715, -0.2753689885139465, 0.0332829989492893, 1.7224708795547483, -1.1306164264678955, -1.7717657089233398]","[21.5625, -40.75, 11.875]","[1.3875716924667358, -0.7709119319915771, 0.4241673648357391]","[-331.0625, -54.0, -102.6875]","[3.0339999198913574, -0.1831000000238418, 2.532099962234497]","[0.3210533261299133, -0.5830272436141968, 0.5049760937690735]","[-0.6312999725341797, 8.87179946899414, -4.1305999755859375]",,
