time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-17 15:04:42.700,"[1.6732884645462036, 10.699151039123535, 1.7367252111434937]","[0.2653560042381286, -0.0219209995120763, 0.7213450074195862, 0.6393479704856873, -1.671796441078186, -1.1450897455215454, -2.0258612632751465]","[-20.3125, -34.375, -21.6875]","[0.0595506355166435, -0.0488866716623306, -0.2158623188734054]","[-61.6875, -30.875, -20.375]","[2.546099901199341, -3.174799919128418, 0.9526000022888184]","[0.0551349520683288, -0.0231954250484704, -0.2141169905662536]","[-0.40829998254776, 8.931300163269043, 4.029099941253662]",left,START,skidded_short,intermediate,blue,
2024-02-17 15:04:42.800,"[0.2001552581787109, 9.82992172241211, 5.9423418045043945]","[0.2579700052738189, -0.0480270013213157, 0.7192019820213318, 0.643343985080719, -1.660918116569519, -1.1211698055267334, -1.9666767120361328]","[-20.6875, -33.625, -23.75]","[0.2636319696903229, -0.2769663035869598, -0.258570522069931]","[-62.0625, -30.125, -22.4375]","[0.7071999907493591, 0.4450999796390533, 1.4527000188827517]","[0.2592337429523468, -0.2512750625610351, -0.2568252086639404]","[-0.3835999965667724, 8.831899642944336, 4.244899749755859]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:42.900,"[1.163984298706055, 9.562173843383787, 5.8745951652526855]","[0.2571339905261993, -0.0666190013289451, 0.7164700031280518, 0.6450679898262024, -1.6488380432128906, -1.0975286960601809, -1.9268856048583984]","[-20.5625, -32.5625, -25.75]","[0.1438849419355392, -0.1265887320041656, -0.0907396674156189]","[-61.9375, -29.0625, -24.4375]","[2.005800008773804, -1.2657999992370603, 2.0553998947143555]","[0.1394867151975631, -0.1008974835276603, -0.0889943391084671]","[-0.3483999967575073, 8.728699684143066, 4.456200122833252]",,,skidded_short,intermediate,blue,"[45.0, 1.5, 25.941200256347656, 12.406000137329102, 3.2557740211486816, 259.9359130859375, 646.682912803255, 18.8948478, 49.6392723]"
2024-02-17 15:04:43.000,"[1.0948110818862915, 8.674737930297852, 4.633345127105713]","[0.2599090039730072, -0.053312998265028, 0.7190409898757935, 0.6423270106315613, -1.6603775024414062, -1.1106911897659302, -1.961591720581055]","[-20.25, -33.0625, -25.0625]","[0.0307701546698808, 0.3999945521354675, 0.2352354824542999]","[-61.625, -29.5625, -23.75]","[2.1938998699188232, -1.3630999326705933, 2.2430999279022217]","[0.0263544712215662, 0.4256857931613922, 0.2369633466005325]","[-0.3894999921321869, 8.786799430847168, 4.337100028991699]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.100,"[2.771403312683105, 8.862377166748047, 7.043607234954834]","[0.2871170043945312, -0.0255369991064071, 0.7250300049781799, 0.6254929900169373, -1.6876895427703855, -1.1024991273880005, -2.0703279972076416]","[-20.375, -33.5, -24.1875]","[0.0354825444519519, 0.7164052724838257, 0.5308593511581421]","[-61.75, -30.0, -22.875]","[1.3497999906539917, -0.5525000095367432, 2.3703999519348145]","[0.0310668610036373, 0.7420965433120728, 0.5326046943664551]","[-0.5162000060081482, 8.750800132751465, 4.396100044250488]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.200,"[1.893545389175415, 7.839707851409912, 4.889285564422607]","[0.3151789903640747, 0.0291740000247955, 0.7370830178260803, 0.5970919728279114, -1.7733938694000244, -1.1165746450424194, -2.278572797775269]","[-19.6875, -35.1875, -21.3125]","[-0.205564871430397, 1.0764318704605105, 1.0040879249572754]","[-61.0625, -31.6875, -20.0]","[2.121000051498413, 1.062999963760376, 0.9532999992370604]","[-0.2099805623292923, 1.1021230220794678, 1.0058332681655884]","[-0.8657000064849854, 8.812199592590332, 4.214699745178223]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.300,"[1.701980471611023, 7.329197406768799, 4.3936285972595215]","[0.3644239902496338, 0.1053970009088516, 0.7579870223999023, 0.5306050181388855, -1.941604256629944, -1.078398585319519, -2.6408491134643555]","[-17.375, -39.0, -18.5625]","[-0.0294960644096136, 1.706635355949402, 1.854133129119873]","[-58.75, -35.5, -17.25]","[1.915299892425537, -0.6883999705314636, 0.4156999886035919]","[-0.0338942930102348, 1.7323265075683594, 1.8558783531188965]","[-1.6798999309539795, 8.641599655151367, 4.320899963378906]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.400,"[3.7436888217926025, 7.619853496551514, 3.994218111038208]","[0.4167380034923553, 0.1842190027236938, 0.7762619853019714, 0.4356699883937835, -2.082239866256714, -0.9789825081825256, -3.0029137134552]","[-11.3125, -41.3125, -16.3125]","[-0.0293389838188886, 1.480981707572937, 1.934173822402954]","[-52.6875, -37.8125, -15.0]","[4.0406999588012695, -1.097599983215332, 2.4175000190734863]","[-0.0337546691298484, 1.506672978401184, 1.935919165611267]","[-2.6775999069213867, 8.138799667358398, 4.770699977874756]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.500,"[0.1360098123550415, 10.37311840057373, 2.5734987258911133]","[0.4641689956188202, 0.2523370087146759, 0.7787500023841858, 0.3382599949836731, -2.122997522354126, -0.8649979829788208, 3.019503116607666]","[-5.25, -43.5625, -16.1875]","[0.0844041258096695, 1.9104199409484863, 1.841269969940185]","[-46.625, -40.0625, -14.875]","[3.356299877166748, -2.2465999126434326, 0.7134999632835388]","[0.0800058916211128, 1.9361112117767327, 1.8430153131484983]","[-3.336699962615967, 7.463699817657471, 5.415499687194824]",,,skidded_short,intermediate,blue,
2024-02-17 15:04:43.600,"[-0.9044144749641418, 13.246006965637209, 2.402686834335327]","[0.4984920024871826, 0.3325569927692413, 0.7620949745178223, 0.2451950013637542, -2.141141891479492, -0.7828148603439331, 2.7623984813690186]","[0.5625, -43.75, -15.0]","[-0.1315803676843643, 1.8990055322647093, 1.900331974029541]","[-40.8125, -40.25, -13.6875]","[3.9791998863220215, 0.9091999530792236, -0.1932999938726425]","[-0.1359960585832595, 1.924696683883667, 1.90205979347229]","[-3.753599882125856, 6.916399955749512, 5.8516998291015625]",,,skidded_short,intermediate,blue,
