time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-22 12:52:26.700,"[13.63016128540039, 18.201669692993164, 4.247534275054932]","[0.4893800020217895, 0.5286489725112915, 0.6167629957199097, 0.317236989736557, -2.4435317516326904, -1.140256404876709, 2.1828107833862305]","[20.1875, -38.8125, 6.8125]","[0.7737568020820618, -2.355740785598755, -0.79363614320755]","[-31.6875, -60.0, 40.1875]","[10.323899269104004, 5.8989996910095215, -3.788800001144409]","[0.2870891988277435, -1.999414324760437, -0.3124837577342987]","[-3.2826998233795166, 8.869799613952637, 2.592399835586548]",,
2024-03-22 12:52:26.800,"[0.9779547452926636, 11.322707176208496, -6.131751537322998]","[0.4523670077323913, 0.4825679957866668, 0.6535890102386475, 0.3678460121154785, -2.5056777000427246, -1.161587476730347, 2.295072793960572]","[14.0, -41.1875, 6.875]","[0.2484476119279861, -1.1475191116333008, -1.6831082105636597]","[-37.875, -62.375, 40.25]","[4.583399772644043, -5.817299842834473, 1.6577999591827393]","[1.4773688316345217, -0.9016196131706238, -0.8984431624412537]","[-3.3085999488830566, 8.916199684143066, 2.3922998905181885]",,
2024-03-22 12:52:26.900,"[-2.3885512351989746, 12.071727752685549, -2.449756860733032]","[0.4663119912147522, 0.3995369970798492, 0.6801440119743347, 0.400406002998352, -2.231731653213501, -1.1612091064453125, 2.7003750801086426]","[10.1875, -43.3125, 6.25]","[0.1348615884780883, -0.6342177391052246, 0.218270868062973]","[-41.6875, -64.5, 39.625]","[11.833399772644045, -3.0642998218536377, 7.225299835205078]","[0.7034898400306702, -0.1189616397023201, 0.0227067340165376]","[-2.5367000102996826, 8.987500190734863, 2.993199825286865]",,
2024-03-22 12:52:27.000,"[1.7648906707763672, 12.042805671691896, -0.682270884513855]","[0.4570109844207763, 0.3697510063648224, 0.6997209787368774, 0.4059709906578064, -2.210785150527954, -1.1339569091796875, 2.788294553756714]","[5.6875, -44.4375, 2.875]","[0.5523094534873962, -0.9353743195533752, -0.983231246471405]","[-46.1875, -65.625, 36.25]","[8.98960018157959, 2.2605998516082764, -1.6811000108718872]","[0.2696010172367096, -0.4107806980609894, -0.0123569313436746]","[-2.674099922180176, 8.850199699401855, 3.2697999477386475]",,
2024-03-22 12:52:27.100,"[0.2303988188505172, 13.611573219299316, 2.534003973007202]","[0.4564409852027893, 0.3518399894237518, 0.7077419757843018, 0.4086180031299591, -2.178514003753662, -1.1188082695007324, 2.8513166904449463]","[3.75, -43.9375, 1.0625]","[0.3571118116378784, -0.4173431396484375, -0.7124434113502502]","[-48.125, -65.125, 34.4375]","[-3.824199914932251, -3.024600028991699, -3.83709979057312]","[0.7781899571418762, -0.923314094543457, -0.07754497975111]","[-2.4814000129699707, 8.84000015258789, 3.444799900054932]",right,STOP
2024-03-22 12:52:27.200,"[5.302668571472168, 14.351457595825195, -0.6091519594192505]","[0.4443120062351227, 0.3228130042552948, 0.7204340100288391, 0.4234989881515503, -2.162473440170288, -1.1130834817886353, 2.9392614364624023]","[4.0625, -43.625, 2.4375]","[-0.3509159088134765, 0.2735454440116882, 0.8159937858581543]","[-47.8125, -64.8125, 35.8125]","[3.888399839401245, 12.351200103759766, -4.631700038909912]","[-1.39167320728302, 1.3440780639648438, 0.1252971887588501]","[-2.33899998664856, 8.791799545288086, 3.660799980163574]",left,START
2024-03-22 12:52:27.300,"[3.338015079498291, 10.50749969482422, 5.451395988464356]","[0.4705240130424499, 0.381301999092102, 0.6695029735565186, 0.430092990398407, -2.125753164291382, -1.2074722051620483, 2.839216470718384]","[4.8125, -43.625, 6.125]","[-1.271140694618225, 2.1716432571411133, 0.003159045940265]","[-47.0625, -64.8125, 39.5]","[2.082599878311157, -0.7010999917984009, -4.636899948120117]","[-1.0891727209091189, -0.1510407924652099, -0.084613561630249]","[-1.9452999830245967, 9.095600128173828, 3.107100009918213]",,
2024-03-22 12:52:27.400,"[2.630039930343628, 6.358884811401367, 1.263870358467102]","[0.460330992937088, 0.4232980012893677, 0.6391059756278992, 0.4477219879627228, -2.267807483673096, -1.2942274808883667, 2.65008807182312]","[6.375, -42.25, 11.8125]","[-1.30561101436615, 0.1378810107707977, 0.3907268643379211]","[-45.5, -63.4375, 45.1875]","[7.654500007629394, -3.95770001411438, -2.691999912261963]","[-1.1234334707260132, 0.3212278485298157, 0.3170914053916931]","[-1.7115999460220337, 9.37090015411377, 2.3290998935699463]",,
2024-03-22 12:52:27.500,"[2.394498586654663, 13.433023452758787, 0.5008670091629028]","[0.440185010433197, 0.4692760109901428, 0.6154569983482361, 0.4552220106124878, -2.6170225143432617, -1.339961290359497, 2.2578272819519043]","[7.5625, -40.5625, 15.8125]","[-0.8651422262191772, 0.2286032289266586, -0.0951902568340301]","[-44.3125, -61.75, 49.1875]","[1.559999942779541, 2.581399917602539, 2.5867998600006104]","[-1.0152056217193604, 0.52183598279953, 0.0480663664638996]","[-1.9424999952316284, 9.529699325561523, 1.2573000192642212]",,
2024-03-22 12:52:27.600,"[2.6581289768218994, 5.145934581756592, 4.326523303985596]","[0.431872010231018, 0.5148800015449524, 0.5774919986724854, 0.4635570049285888, -3.0332300662994385, -1.3710927963256836, 1.77394700050354]","[9.1875, -38.375, 19.75]","[-0.94048810005188, 0.6618462800979614, -0.1722639948129654]","[-42.6875, -59.5625, 53.125]","[-0.8590999841690063, 0.3100999891757965, 0.6538000106811523]","[-1.557950735092163, 0.6951122879981995, 0.2385690510272979]","[-1.9454998970031736, 9.604299545288086, 0.3757999837398529]",,
2024-03-22 12:52:27.700,"[-2.409055471420288, 12.820183753967283, -4.302322864532471]","[0.4083000123500824, 0.5863649845123291, 0.5233349800109863, 0.4643119871616363, 2.679802894592285, -1.3047086000442505, 1.1019223928451538]","[16.0625, -32.125, 25.8125]","[-2.2795746326446533, 1.241697072982788, 1.2834627628326416]","[-35.8125, -53.3125, 59.1875]","[4.351399898529053, -2.6747000217437744, 1.1700999736785889]","[-1.819732666015625, 1.5847764015197754, 0.8464846611022949]","[-2.095900058746338, 9.549200057983398, -0.7680000066757202]",,
2024-03-22 12:52:27.800,"[2.756051778793335, 6.924701690673828, 3.079240322113037]","[0.3824929893016815, 0.6826109886169434, 0.4468249976634979, 0.4336900115013122, 2.494521141052246, -1.1426931619644165, 0.7345424890518188]","[20.75, -28.0625, 29.0]","[-1.4879106283187866, 1.584375023841858, -0.7542614936828613]","[-31.125, -49.25, 62.375]","[8.05620002746582, 4.190000057220459, 1.5241999626159668]","[-2.104448080062866, 1.922445297241211, 0.1376715749502182]","[-3.2411999702453613, 8.970399856567383, -2.2792999744415283]",,
2024-03-22 12:52:27.900,"[9.535828590393066, 20.698505401611328, 3.9123361110687256]","[0.3777059912681579, 0.7573699951171875, 0.341158002614975, 0.4090709984302521, 2.380552053451538, -1.0183476209640503, 0.4070294797420501]","[25.5625, -23.6875, 29.0625]","[-1.9249933958053589, 1.4929721355438232, -1.1085283756256104]","[-26.875, -44.75, 62.6875]","[1.0856000185012815, -6.8541998863220215, 2.47029995918274]","[-0.2217789888381958, 1.2099844217300415, 1.3431705236434937]","[-3.6843998432159424, 8.462499618530273, -3.313699960708618]",,
2024-03-22 12:52:28.000,"[-5.038798809051514, 11.155198097229004, 4.587692737579346]","[0.3771139979362488, 0.792419970035553, 0.2848489880561828, 0.3856349885463714, 2.382963895797729, -0.9568150043487548, 0.2824718356132507]","[26.25, -21.8125, 29.375]","[-1.6919221878051758, 1.631184697151184, -1.5852651596069336]","[-26.1875, -42.875, 63.0]","[1.1581000089645386, 12.824399948120115, 9.480199813842772]","[-1.4118317365646362, 1.2845100164413452, -1.528489589691162]","[-4.178499698638916, 8.034299850463867, -3.762899875640869]",,
2024-03-22 12:52:28.100,"[10.362066268920898, 18.75926971435547, -3.6871566772460938]","[0.4427610039710998, 0.7928130030632019, 0.1682550013065338, 0.3835349977016449, 2.170207500457764, -0.9811128377914428, -0.1313603371381759]","[26.5625, -24.0, 28.375]","[-0.7701265215873718, 1.1234160661697388, -1.1507654190063477]","[-25.875, -45.0625, 62.0]","[-1.9661999940872192, -6.746199607849121, 4.013599872589111]","[-0.4286179542541504, 0.8731184005737305, -1.823397874832153]","[-3.240999937057495, 8.128899574279785, -4.42549991607666]",,
2024-03-22 12:52:28.200,"[2.926758289337158, 21.607929229736328, 4.450888156890869]","[0.4594729840755462, 0.8045259714126587, 0.122418001294136, 0.3558579981327057, 2.185054540634156, -0.9727599620819092, -0.2330684959888458]","[27.5625, -24.1875, 26.875]","[-0.2606125771999359, 0.7965333461761475, 0.3599567115306854]","[-24.875, -45.25, 60.5]","[-9.805500030517578, 2.943599939346313, 8.266399383544922]","[0.0737925171852111, 0.5584878921508789, -0.3709522783756256]","[-2.9724998474121094, 8.157500267028809, -4.559499740600586]",,
2024-03-22 12:52:28.300,"[-15.64220142364502, 31.17494010925293, 8.389885902404785]","[0.5015689730644226, 0.7885630130767822, 0.0885059982538223, 0.3446199893951416, 2.0890910625457764, -1.0198688507080078, -0.4047017693519592]","[26.0625, -26.6875, 25.875]","[-0.1886526346206665, 0.1961924582719802, -2.777656555175781]","[-26.375, -47.75, 59.5]","[-6.553099632263184, -7.780799865722656, 9.526299476623535]","[0.3992266058921814, 0.854373574256897, -0.7904596328735352]","[-2.7337000370025635, 8.281000137329102, -4.485599994659424]",,
2024-03-22 12:52:28.400,"[-10.36662483215332, 27.35110092163086, -9.769214630126951]","[0.5584890246391296, 0.7599110007286072, 0.046934999525547, 0.3292739987373352, 1.9124947786331177, -1.0752578973770142, -0.6731638312339783]","[24.8125, -28.3125, 25.5625]","[-0.0261624846607446, 0.2491632103919983, -0.918078064918518]","[-27.625, -49.375, 59.1875]","[-2.765899896621704, -7.556699752807617, 7.9614996910095215]","[0.1786868125200271, 0.0328820012509822, 0.4570144712924957]","[-1.7253999710083008, 8.576600074768066, -4.431099891662598]",,
2024-03-22 12:52:28.500,"[2.469484806060791, 7.651274681091309, -1.4010485410690308]","[0.5590980052947998, 0.7584869861602783, 0.0545039996504783, 0.3303549885749817, 1.9124784469604488, -1.0846682786941528, -0.6607319116592407]","[24.375, -27.875, 26.0625]","[-0.0466002896428108, -0.3148922920227051, -0.1391201913356781]","[-28.0625, -48.9375, 59.6875]","[6.1875996589660645, -3.519199848175049, 8.65999984741211]","[-0.4796339273452759, -0.2025978118181228, 0.4011290073394775]","[-1.607800006866455, 8.648099899291992, -4.335299968719482]",,
2024-03-22 12:52:28.600,"[0.4284759163856506, 9.797896385192873, 0.1018780693411827]","[0.5295929908752441, 0.7721179723739624, 0.0545199997723102, 0.3469739854335785, 1.963954210281372, -1.0268065929412842, -0.5792778730392456]","[26.5, -26.0, 26.25]","[-0.3751585185527801, -0.142314150929451, 0.6675884127616882]","[-25.9375, -47.0625, 59.875]","[1.7635999917984009, 9.015799522399902, 6.900799751281738]","[-0.0438252165913581, 0.2951700687408447, -0.6196966171264648]","[-1.88129997253418, 8.4399995803833, -4.625699996948242]",,
2024-03-22 12:52:28.700,"[4.914108276367188, 11.761228561401367, 0.4392115175724029]","[0.5293070077896118, 0.7793989777565002, 0.048870999366045, 0.3316349983215332, 2.01200532913208, -1.0303853750228882, -0.5636863112449646]","[27.0625, -26.8125, 24.375]","[0.1637817025184631, 0.5940053462982178, -0.6141639351844788]","[-25.375, -47.875, 58.0]","[3.461199998855591, 4.218100070953369, 5.607399940490723]","[-0.1302888244390487, 0.8909032940864563, -0.2691472172737121]","[-2.176499843597412, 8.373499870300293, -4.616899967193604]",,
2024-03-22 12:52:28.800,"[5.364409923553467, 13.218952178955078, -1.9569916725158687]","[0.5458980202674866, 0.7821490168571472, 0.0188800003379583, 0.2998000085353851, 2.034524917602539, -1.0456840991973877, -0.6360456347465515]","[27.0625, -29.3125, 22.125]","[0.1610589772462844, 0.8226260542869568, -0.6297845840454102]","[-25.375, -50.375, 55.75]","[4.9440999031066895, -0.5069000124931335, 3.192899942398072]","[0.342084527015686, 0.3126059174537658, -0.5212949514389038]","[-2.2864999771118164, 8.440500259399414, -4.438299655914307]",,
2024-03-22 12:52:28.900,"[2.2534704208374023, 14.171165466308594, 0.6780092120170593]","[0.5682100057601929, 0.7772579789161682, 0.0155560001730918, 0.2697489857673645, 2.050091028213501, -1.101051926612854, -0.673591136932373]","[27.4375, -29.9375, 20.5625]","[0.2723760902881622, 0.306863784790039, -0.0154112568125128]","[-25.0, -51.0, 54.1875]","[4.009099960327148, 4.572700023651123, 10.06149959564209]","[0.3229906260967254, 0.1438849419355392, -1.082522988319397]","[-2.0379998683929443, 8.695599555969238, -4.050099849700928]",,
2024-03-22 12:52:29.000,"[-4.828405857086182, 13.917753219604492, 4.141145706176758]","[0.5885990262031555, 0.7672430276870728, 0.017977999523282, 0.2540969848632812, 2.020457983016968, -1.14894700050354, -0.7250545620918274]","[24.4375, -32.625, 17.8125]","[0.6906442642211914, 0.0825715288519859, -0.5387831330299377]","[-28.0, -53.6875, 51.4375]","[1.765299916267395, 12.050799369812012, 4.377299785614014]","[0.7231771945953369, 0.458969235420227, -0.6078632473945618]","[-1.7358999252319336, 8.905900001525879, -3.7202999591827393]",left,STOP
2024-03-22 12:52:29.100,"[5.600315570831299, 10.20297622680664, 0.4121761918067932]","[0.6302229762077332, 0.7431190013885498, 0.0184979997575283, 0.2241639941930771, 1.897923231124878, -1.2374556064605713, -0.8938829898834229]","[22.1875, -35.8125, 15.1875]","[0.3140196502208709, 0.2604554891586303, -0.481431633234024]","[-30.25, -56.875, 48.8125]","[-1.1675000190734863, -1.6536999940872192, 5.491999626159668]","[0.97019362449646, -0.1081406027078628, -0.4029092490673065]","[-1.1369999647140503, 9.23419952392578, -3.0992000102996826]",right,START
2024-03-22 12:52:29.200,"[0.1157357096672058, 10.988361358642578, 3.5597469806671143]","[0.6617869734764099, 0.7211009860038757, 0.048904001712799, 0.1991429924964904, 1.7693204879760742, -1.3418595790863037, -1.0172942876815796]","[20.0625, -38.0, 10.3125]","[1.1227179765701294, 0.0251851007342338, -0.2975960969924927]","[-32.375, -59.0625, 43.9375]","[18.63629913330078, 13.86989974975586, 5.912600040435791]","[1.1235905885696411, 0.1923701912164688, -0.5848598480224609]","[-0.5920000076293945, 9.489500045776367, -2.4017999172210693]",,
2024-03-22 12:52:29.300,"[-4.502047538757324, -0.7038857340812683, 1.3042844533920288]","[0.6883029937744141, 0.7042189836502075, 0.0806609988212585, 0.1542939990758896, 1.6165058612823486, -1.464191436767578, -1.190751314163208]","[19.6875, -38.5625, 5.4375]","[1.3822484016418457, 0.011501720175147, -0.2590243220329284]","[-32.75, -59.625, 39.0625]","[-5.559700012207031, -3.235599994659424, 2.921599864959717]","[1.4214484691619873, 0.0373325943946838, 0.2477145791053772]","[-0.0887999981641769, 9.71780014038086, -1.3133999109268188]",,
2024-03-22 12:52:29.400,"[-1.1037365198135376, 12.307642936706545, 1.38596510887146]","[0.6877999901771545, 0.7049710154533386, 0.1367709934711456, 0.106013998389244, -2.252530097961426, -1.5209386348724363, 1.2341681718826294]","[22.125, -37.9375, 0.25]","[1.6331394910812378, -0.4397007822990417, 0.839451014995575]","[-30.3125, -59.0, 33.875]","[0.1959999948740005, -3.813399791717529, 1.0507999658584597]","[1.9658167362213133, -0.975202739238739, 1.395669937133789]","[-0.1468999981880188, 9.805299758911133, 0.0670999959111213]",,
2024-03-22 12:52:29.500,"[14.718067169189451, 19.419830322265625, 2.192504644393921]","[0.6521980166435242, 0.718235969543457, 0.2321610003709793, 0.0698219984769821, -2.1740288734436035, -1.3223029375076294, 1.4013354778289795]","[24.0, -35.9375, -2.75]","[1.4257594347000122, -1.0640225410461426, 0.5464800596237183]","[-28.4375, -57.0, 30.875]","[3.4735000133514404, -5.334699630737305, -2.361599922180176]","[2.061111688613892, -2.4614202976226807, -0.6368357539176941]","[-1.247399926185608, 9.571100234985352, 1.7339999675750732]",,
2024-03-22 12:52:29.600,"[1.4486260414123535, 5.7355499267578125, 1.5717551708221436]","[0.6219890117645264, 0.6955369710922241, 0.3523809909820556, 0.072001002728939, -2.1389400959014893, -1.1579344272613523, 1.625868558883667]","[24.875, -35.0625, -4.125]","[1.7502161264419556, -1.6256694793701172, 1.1002206802368164]","[-27.5625, -56.125, 29.5]","[9.002799987792969, -6.775300025939941, -1.232699990272522]","[1.6691805124282837, -2.0664174556732178, -0.0463035851716995]","[-1.991099953651428, 9.099499702453612, 3.0665998458862305]",,
2024-03-22 12:52:29.700,"[9.48507022857666, 8.008796691894531, -2.0749588012695312]","[0.6031280159950256, 0.6447309851646423, 0.4577290117740631, 0.1050740033388137, -2.1119182109832764, -1.06317138671875, 1.8770617246627808]","[22.9375, -36.5625, -4.8125]","[1.2966923713684082, -1.8802955150604248, -0.4976282715797424]","[-29.5, -57.625, 28.8125]","[5.846199989318848, 0.7835999727249146, -7.532299995422363]","[1.5632041692733765, -1.918797492980957, -1.1131186485290527]","[-2.374599933624268, 8.650300025939941, 3.962699890136719]",,
2024-03-22 12:52:29.800,"[-19.563644409179688, 17.36347770690918, -0.1418037712574005]","[0.597000002861023, 0.5835400223731995, 0.5342640280723572, 0.1327880024909973, -2.051597118377685, -0.994771420955658, 2.118624687194824]","[22.375, -37.5, -5.5]","[0.3774274587631225, -0.9192474484443665, -0.5270196199417114]","[-30.0625, -58.5625, 28.125]","[8.689499855041504, 2.9363999366760254, 0.2931999862194061]","[0.6385112404823303, 0.0236841179430484, 0.5105960965156555]","[-2.3838000297546387, 8.282299995422363, 4.678699970245361]",,
2024-03-22 12:52:29.900,"[26.69659423828125, 17.064289093017578, -8.719854354858398]","[0.5903220176696777, 0.5426579713821411, 0.5744590163230896, 0.1644310057163238, -2.032963275909424, -0.9783974885940552, 2.264416456222534]","[19.625, -37.75, -6.4375]","[0.4045149683952331, -0.3426953852176666, 0.5352051854133606]","[-32.8125, -58.8125, 27.1875]","[19.77359962463379, 2.287899971008301, -3.0047998428344727]","[0.4488637745380401, -1.033077836036682, -1.5251559019088743]","[-2.268699884414673, 8.205100059509277, 4.868000030517578]",,
2024-03-22 12:52:30.000,"[12.299856185913086, 14.905982971191406, 3.91695237159729]","[0.5857589840888977, 0.5139089822769165, 0.601502001285553, 0.1760039925575256, -2.0189437866210938, -0.9506391286849976, 2.3535101413726807]","[18.5, -38.9375, -6.3125]","[0.369695633649826, -0.7037516832351685, -0.3531848192214966]","[-33.9375, -60.0, 27.3125]","[1.580199956893921, -0.7942999601364136, -1.9369999170303345]","[0.1330813616514206, -0.9584475755691528, -0.0466351956129074]","[-2.4333999156951904, 8.011899948120117, 5.104499816894531]",,
2024-03-22 12:52:30.100,"[3.069213390350342, 12.975232124328612, -4.938050746917725]","[0.5888230204582214, 0.4836550056934356, 0.6149799823760986, 0.2028869986534118, -1.9724360704422, -0.9598705172538756, 2.4721791744232178]","[15.6875, -39.6875, -6.0625]","[0.1222952231764793, 0.1494350880384445, -0.3174404799938202]","[-36.75, -60.75, 27.5625]","[26.67599868774414, 2.911799907684326, -1.9363999366760247]","[-0.3783524632453918, -0.0699702501296997, -1.3954604864120483]","[-2.394700050354004, 7.973499774932861, 5.182399749755859]",,
2024-03-22 12:52:30.200,"[8.934596061706543, 22.499971389770508, -4.914463043212891]","[0.611312985420227, 0.4669959843158722, 0.598056972026825, 0.2248059958219528, -1.8536858558654783, -0.9970160722732544, 2.5915746688842773]","[14.25, -40.375, -5.25]","[-0.3569896519184112, 0.3347541391849518, 0.0436855927109718]","[-38.1875, -61.4375, 28.375]","[-0.5787000060081482, -4.849100112915039, -4.5295000076293945]","[-0.000244346098043, -1.462743043899536, -0.5407029986381531]","[-1.6079999208450315, 8.20300006866455, 5.127699851989746]",,
2024-03-22 12:52:30.300,"[-5.934497833251953, 13.482746124267578, 2.705620288848877]","[0.5947539806365967, 0.4506219923496246, 0.6151090264320374, 0.2546490132808685, -1.884364008903504, -1.014643311500549, 2.645129919052124]","[11.5625, -40.8125, -5.3125]","[0.0461814105510711, -1.3160306215286257, -1.8007259368896484]","[-40.875, -61.875, 28.3125]","[12.264800071716309, 12.889800071716309, -2.8657000064849854]","[0.7703185081481934, -1.0873924493789673, -1.0165845155715942]","[-1.8108999729156487, 8.272799491882324, 4.944699764251709]",,
2024-03-22 12:52:30.400,"[13.53641414642334, 20.933683395385746, 3.610293388366699]","[0.591513991355896, 0.3911769986152649, 0.6454439759254456, 0.2837130129337311, -1.822421312332153, -0.9773440361022948, 2.833978176116944]","[9.25, -41.8125, -5.625]","[0.4151090979576111, -0.820217490196228, -0.0765326842665672]","[-43.1875, -62.875, 28.0]","[4.3180999755859375, 2.745199918746948, -7.905599594116211]","[-0.3995582163333893, -0.735673725605011, 0.110584057867527]","[-1.3564999103546145, 8.159699440002441, 5.267600059509277]",,
2024-03-22 12:52:30.500,"[-4.766366958618164, 5.698429584503174, 1.5763232707977295]","[0.5809789896011353, 0.3800419867038727, 0.6521499752998352, 0.3045159876346588, -1.8298243284225464, -0.9950258135795592, 2.878018379211426]","[9.6875, -42.125, -5.25]","[-0.1640958487987518, 0.9191776514053344, 0.1737300753593444]","[-42.75, -63.1875, 28.375]","[9.80490016937256, 2.129499912261963, -3.853599786758423]","[-0.950506329536438, 1.5326259136199951, 0.4993561506271362]","[-1.3614000082015991, 8.216400146484375, 5.177499771118164]",right,STOP
2024-03-22 12:52:30.600,"[-2.175553798675537, 6.429839134216309, -2.822438240051269]","[0.5957419872283936, 0.4334869980812073, 0.6068530082702637, 0.2981750071048736, -1.8081157207489007, -1.0724822282791138, 2.776022434234619]","[11.25, -42.25, -0.3125]","[-1.2437041997909546, 0.0655022040009498, 0.1955816000699997]","[-41.1875, -63.3125, 33.3125]","[-5.908299922943115, -4.327499866485596, -2.6068999767303467]","[-1.1484789848327637, -0.3943746089935303, 0.2547831535339355]","[-1.0738999843597412, 8.514900207519531, 4.744699954986572]",left,START
