time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 13:21:16.300,"[2.6828372478485107, 14.472355842590332, -6.162656307220459]","[0.6174309849739075, 0.7599579691886902, -0.112024001777172, 0.1693889945745468, 1.9979803562164309, -1.120899319648743, -1.0603615045547483]","[26.625, -38.875, 16.375]","[0.8561887145042419, 0.1901012659072876, -0.3561868071556091]","[-326.125, -51.5, -99.5]","[3.620299816131592, 4.045300006866455, -3.30679988861084]","[0.8502720594406128, 0.1925098150968551, -0.3543018400669098]","[-1.7667999267578125, 8.83080005645752, -3.88129997253418]",,
2024-02-25 13:21:16.400,"[1.7310748100280762, 4.796802043914795, -1.6080894470214844]","[0.6368899941444397, 0.7534199953079224, -0.0895090028643608, 0.1368069946765899, 2.012281894683838, -1.2088245153427124, -1.0612900257110596]","[24.75, -40.6875, 14.125]","[-0.2696882784366607, 0.126693457365036, -0.3878121674060821]","[-327.875, -53.375, -102.1875]","[1.54259991645813, 0.7138999700546265, 1.403899908065796]","[-0.2756049335002899, 0.1291020065546035, -0.385944664478302]","[-1.483799934387207, 9.171099662780762, -3.139699935913086]",,
2024-02-25 13:21:16.500,"[0.5049179792404175, 6.465350151062012, -5.254669666290283]","[0.6495410203933716, 0.7412790060043335, -0.0972570031881332, 0.1383489966392517, 1.9125624895095823, -1.2112922668457031, -1.1699438095092771]","[24.3125, -39.4375, 17.0]","[-0.3159744143486023, -0.3308097124099731, 0.0364075675606727]","[-328.375, -52.5625, -99.0625]","[1.1267999410629272, 0.0482999980449676, -0.7015999555587769]","[-0.3218910694122314, -0.3284011483192444, 0.0382925234735012]","[-1.156199932098389, 9.179699897766112, -3.2503998279571533]",,
2024-02-25 13:21:16.600,"[0.8662891983985901, 7.406022548675537, -4.871865272521973]","[0.6487299799919128, 0.736083984375, -0.099992997944355, 0.1653160005807876, 1.8417303562164309, -1.1731592416763306, -1.2055813074111938]","[23.9375, -39.0, 17.75]","[0.3428873717784881, -0.5126206278800964, 0.2655692994594574]","[-328.8125, -52.0, -98.5]","[2.1636998653411865, -2.0100998878479004, -0.3518999814987182]","[0.336970716714859, -0.5102121233940125, 0.2674368023872375]","[-1.0162999629974363, 9.041500091552734, -3.658900022506714]",,
2024-02-25 13:21:16.700,"[-1.850823283195496, 6.563713550567627, -4.542547702789307]","[0.6434999704360962, 0.741553008556366, -0.06785299628973, 0.1772059947252273, 1.8726153373718264, -1.1953136920928955, -1.1113953590393066]","[24.5625, -39.1875, 18.0]","[-0.0241902638226747, -0.63954097032547, 0.363482266664505]","[-328.25, -51.8125, -98.4375]","[1.098399996757507, -2.3666000366210938, 0.6976000070571899]","[-0.030124383047223, -0.637132465839386, 0.3653672337532043]","[-1.069000005722046, 9.12339973449707, -3.4336998462677]",,
2024-02-25 13:21:16.800,"[2.0609097480773926, 11.309021949768066, -3.807173252105713]","[0.6288040280342102, 0.7489489912986755, -0.0427590012550354, 0.2045730054378509, 1.9060721397399905, -1.1794322729110718, -1.0016847848892212]","[25.125, -37.5, 20.375]","[0.1175653785467147, -0.3688055276870727, 0.4410097897052765]","[-327.75, -50.4375, -95.6875]","[2.132999897003174, -2.6222000122070312, 0.2274999916553497]","[0.1116487085819244, -0.3664144277572632, 0.4428947567939758]","[-1.230799913406372, 9.065099716186523, -3.532399892807007]",,
2024-02-25 13:21:16.900,"[0.3670981526374817, 18.435190200805664, -3.570444345474243]","[0.6165199875831604, 0.7551379799842834, -0.0388640016317367, 0.2194470018148422, 1.9324126243591309, -1.15317964553833, -0.9473692774772644]","[25.625, -37.6875, 18.9375]","[1.0692410469055176, -0.3601312339305877, 0.2460216134786605]","[-327.0625, -50.125, -97.0625]","[3.956799983978272, -1.8049999475479128, -4.321300029754639]","[1.0633069276809692, -0.3577401340007782, 0.2478891164064407]","[-1.407099962234497, 8.963799476623535, -3.720099925994873]",,
2024-02-25 13:21:17.000,"[-1.5951991081237793, 3.946812629699707, -5.94499397277832]","[0.6225900053977966, 0.7556890249252319, -0.0059560001827776, 0.2031729966402053, 1.995455861091613, -1.2184010744094849, -0.8618825674057007]","[25.1875, -38.625, 18.1875]","[-0.2961649298667907, -0.1316850930452346, -0.0429700054228305]","[-327.8125, -51.5625, -98.0]","[1.7867999076843262, 3.0934998989105225, 2.397599935531616]","[-0.3020990490913391, -0.1292765438556671, -0.0410850495100021]","[-1.3945000171661377, 9.203999519348145, -3.0841000080108643]",,
2024-02-25 13:21:17.100,"[3.23001766204834, 6.930150985717773, -6.400189399719238]","[0.6112080216407776, 0.7609050273895264, 0.0116309998556971, 0.2175139933824539, 2.034001588821411, -1.2088301181793213, -0.7766388058662415]","[25.1875, -36.8125, 20.9375]","[0.1291892677545547, -0.6665063500404358, 0.3421368896961212]","[-327.375, -49.6875, -95.5]","[2.7675998210906982, 5.587699890136719, -0.1981000006198883]","[0.123272605240345, -0.664097785949707, 0.3440218567848205]","[-1.5515999794006348, 9.171199798583984, -3.1066999435424805]",,
2024-02-25 13:21:17.200,"[0.9929041862487792, 3.877103328704834, -5.489033222198486]","[0.5946130156517029, 0.7661460041999817, 0.0440599992871284, 0.2398190051317215, 2.084660053253174, -1.2005923986434937, -0.6455909609794617]","[25.0, -37.0, 20.5]","[0.6007423400878906, -0.599241316318512, 0.152524322271347]","[-327.625, -49.8125, -95.5625]","[2.45989990234375, 3.233599901199341, 0.9420999884605408]","[0.5948256850242615, -0.596832811832428, 0.1544092744588852]","[-1.74399995803833, 9.142199516296388, -3.0897998809814453]",,
2024-02-25 13:21:17.300,"[3.2463653087615967, 11.046416282653809, -5.36402702331543]","[0.5939229726791382, 0.7600489854812622, 0.0830809995532035, 0.2503550052642822, 2.11128830909729, -1.2358276844024658, -0.5473795533180237]","[23.3125, -37.6875, 21.3125]","[-0.3031113445758819, -0.2081305086612701, -0.2909289300441742]","[-329.3125, -50.4375, -94.875]","[2.737499952316284, 6.046499729156494, 1.7443000078201294]","[-0.3090454638004303, -0.2057219594717025, -0.2890439629554748]","[-1.6588000059127808, 9.26159954071045, -2.76419997215271]",,
2024-02-25 13:21:17.400,"[1.909021496772766, 14.103485107421877, -4.423747539520264]","[0.6224979758262634, 0.7369369864463806, 0.0916920006275177, 0.2470030039548874, 1.9616395235061648, -1.29710590839386, -0.6915943026542664]","[22.3125, -39.125, 19.875]","[0.4533841907978058, 0.1811651736497879, -0.3476172387599945]","[-330.3125, -51.6875, -95.875]","[-0.9416999816894532, -5.254199981689453, -2.050600051879883]","[0.4474500715732574, 0.1835737228393554, -0.3457497358322143]","[-1.0096999406814575, 9.44159984588623, -2.450599908828736]",,
2024-02-25 13:21:17.500,"[-1.887358784675598, 8.85405445098877, -3.170967102050781]","[0.6284340023994446, 0.7281590104103088, 0.0749989971518516, 0.2631129920482635, 1.8139914274215696, -1.2685364484786987, -0.83907151222229]","[21.125, -40.125, 20.6875]","[-0.3788237273693084, -0.4585328996181488, -0.2127207219600677]","[-331.3125, -52.75, -95.9375]","[3.635099887847901, 3.808199882507324, -2.354399919509888]","[-0.3847403824329376, -0.45612433552742, -0.2108357697725296]","[-0.7028999924659729, 9.36199951171875, -2.833199977874756]",,
2024-02-25 13:21:17.600,"[3.580777645111084, 11.625170707702637, -3.2355051040649414]","[0.6377139687538147, 0.7141739726066589, 0.0737089961767196, 0.2790009975433349, 1.6721066236495972, -1.2597283124923706, -0.9590498208999634]","[18.4375, -39.625, 22.6875]","[-0.1979028880596161, -0.4728969633579254, -0.3414387702941894]","[-334.0, -52.25, -93.5625]","[2.686499834060669, 3.412599802017212, -0.3676999807357788]","[-0.2038195431232452, -0.4704883992671966, -0.3395538032054901]","[-0.3034999966621399, 9.335999488830566, -2.9860999584198]",,
2024-02-25 13:21:17.700,"[0.7252036929130554, 8.554588317871094, -4.998528480529785]","[0.6497349739074707, 0.7003300189971924, 0.0937490016222, 0.2803429961204529, 1.5652655363082886, -1.296520471572876, -1.035698652267456]","[17.625, -40.5, 21.5]","[0.4253541827201843, -0.1544965505599975, -0.2830749452114105]","[-335.125, -53.3125, -94.75]","[-0.0636999979615211, -2.222399950027466, -1.472499966621399]","[0.4194375276565552, -0.1520879864692688, -0.2812074422836303]","[0.0145999994128942, 9.440099716186523, -2.6559998989105225]",right,STOP
2024-02-25 13:21:17.800,"[0.2816922068595886, 7.896096229553223, -5.411585330963135]","[0.6544780135154724, 0.6880800127983093, 0.0902760028839111, 0.3000870048999786, 1.446634292602539, -1.2691471576690674, -1.129024863243103]","[15.625, -40.8125, 23.0625]","[-0.3245090544223785, -0.4606098532676697, -0.2550449669361114]","[-337.0625, -53.625, -93.375]","[0.2667999863624573, 0.3937000036239624, -2.394700050354004]","[-0.3304431736469269, -0.4582012891769409, -0.2531599998474121]","[0.3606999814510345, 9.363800048828123, -2.8910000324249268]",left,START
2024-02-25 13:21:17.900,"[1.830874800682068, 9.715862274169922, -4.057290554046631]","[0.6667730212211609, 0.6751539707183838, 0.0780669972300529, 0.305754005908966, 1.329001784324646, -1.2471669912338257, -1.255416750907898]","[13.875, -40.75, 23.0625]","[-0.1157153323292732, 0.0976337194442749, -0.4194898903369903]","[-338.625, -53.4375, -93.4375]","[0.3515999913215637, -0.9520999789237976, 0.6545999646186829]","[-0.1216319948434829, 0.100042276084423, -0.417604923248291]","[0.7466999888420105, 9.297499656677246, -3.0277998447418213]",,
2024-02-25 13:21:18.000,"[1.600045084953308, 6.212235450744629, -4.564210414886475]","[0.6739239692687988, 0.665988028049469, 0.0573359988629817, 0.314639002084732, 1.2691673040390017, -1.2046972513198853, -1.3308331966400146]","[12.5625, -40.875, 24.375]","[-0.4181459844112396, 0.2174680233001709, -0.4063475430011749]","[-340.0625, -53.75, -91.9375]","[1.0556999444961548, 1.3166999816894531, 0.1059999987483024]","[-0.4240626394748688, 0.2198765724897384, -0.404462605714798]","[1.042799949645996, 9.156700134277344, -3.351999998092652]",,
2024-02-25 13:21:18.100,"[1.6989158391952517, 9.299816131591797, -4.882370948791504]","[0.6821979880332947, 0.6576079726219177, 0.0392999984323978, 0.3171930015087127, 1.222481608390808, -1.1736513376235962, -1.3989964723587036]","[11.4375, -39.9375, 25.625]","[-0.2848202884197235, 0.2583959996700287, -0.3778288662433624]","[-341.25, -52.875, -90.6875]","[-0.1765999943017959, -0.0996999964118003, -1.1908999681472778]","[-0.2907544076442718, 0.2608045637607574, -0.3759439289569855]","[1.294600009918213, 9.043399810791016, -3.565199851989746]",,
2024-02-25 13:21:18.200,"[0.822561502456665, 8.418684005737305, -3.890328884124756]","[0.6917470097541809, 0.6498559713363647, 0.0282519999891519, 0.3136450052261352, 1.1755181550979614, -1.1599773168563845, -1.4670037031173706]","[10.6875, -40.625, 25.875]","[-0.0114493602886796, 0.1286307722330093, -0.308609127998352]","[-342.0, -53.3125, -90.5625]","[-1.017699956893921, -4.911099910736084, 0.309499979019165]","[-0.017366025596857, 0.1310393214225769, -0.3067241609096527]","[1.5080000162124634, 8.990599632263184, -3.614300012588501]",,
2024-02-25 13:21:18.300,"[1.0653047561645508, 6.414496898651123, -3.65287184715271]","[0.694208025932312, 0.6428170204162598, 0.0062110000289976, 0.323760986328125, 1.1683872938156128, -1.1118488311767578, -1.489276647567749]","[9.8125, -40.5, 26.0]","[-0.4761258065700531, 0.0479965545237064, -0.3274237811565399]","[-342.875, -53.3125, -90.4375]","[0.3088999986648559, -0.1128999963402748, -0.0330999977886676]","[-0.4820599257946014, 0.0504051074385643, -0.3255388140678406]","[1.7012999057769775, 8.791799545288086, -3.997299909591675]",,
2024-02-25 13:21:18.400,"[2.5426902770996094, 10.886340141296388, -5.966541767120361]","[0.6897789835929871, 0.6399329900741577, -0.0132200000807642, 0.3383980095386505, 1.1901270151138306, -1.0631217956542969, -1.471773624420166]","[9.125, -39.125, 28.8125]","[-0.5634795427322388, 0.1447227001190185, -0.1504299342632293]","[-343.8125, -52.0, -87.4375]","[0.5234000086784363, 4.531799793243408, -1.2419999837875366]","[-0.5693961977958679, 0.1471312493085861, -0.1485624313354492]","[1.7711999416351318, 8.569799423217773, -4.42609977722168]",,
2024-02-25 13:21:18.500,"[2.5314183235168457, 10.398305892944336, -5.228496074676514]","[0.7048640251159668, 0.6340630054473877, -0.0004009999975096, 0.3180069923400879, 1.1190874576568604, -1.105305552482605, -1.5566864013671875]","[9.0625, -39.75, 28.25]","[0.6583556532859802, -0.0946666598320007, -0.1784773617982864]","[-343.6875, -52.375, -87.75]","[-1.1661999225616455, 0.7882999777793884, 0.3316999971866607]","[0.6524215340614319, -0.0922581031918525, -0.1766098737716674]","[1.921299934387207, 8.763199806213379, -3.96019983291626]",,
2024-02-25 13:21:18.600,"[-0.3209666609764099, 6.599109172821045, -3.1058542728424072]","[0.722337007522583, 0.6207979917526245, -0.004592000041157, 0.3046579957008362, 1.0337461233139038, -1.1063121557235718, -1.66824471950531]","[7.4375, -41.875, 25.125]","[0.3245265185832977, 0.1313360184431076, -0.4997052252292633]","[-345.1875, -54.25, -90.875]","[-1.6001999378204346, -2.363899946212769, -0.5108999609947205]","[0.3185923993587494, 0.1337445825338363, -0.4978202581405639]","[2.247400045394897, 8.767600059509277, -3.774499893188477]",,
2024-02-25 13:21:18.700,"[2.0656118392944336, 5.599137783050537, -3.7909789085388175]","[0.7237859964370728, 0.6148769855499268, -0.0205019991844892, 0.3124710023403168, 1.0399388074874878, -1.070136785507202, -1.672163486480713]","[6.5625, -41.8125, 25.4375]","[-0.3487865924835205, 0.1615127623081207, -0.1599070727825164]","[-346.25, -54.5625, -90.8125]","[-0.402099996805191, 0.5072999596595764, -0.8634999990463257]","[-0.3547207117080688, 0.1639213263988495, -0.1580395698547363]","[2.3831000328063965, 8.602999687194824, -4.059299945831299]",,
2024-02-25 13:21:18.800,"[3.6715943813323975, 11.7190523147583, -2.5596985816955566]","[0.7363479733467102, 0.6021170020103455, -0.0336540006101131, 0.3067759871482849, 0.99391770362854, -1.0473203659057615, -1.745079755783081]","[5.5625, -41.1875, 26.6875]","[-0.0985238328576088, 0.2412743121385574, -0.4800702631473541]","[-346.875, -53.8125, -89.5]","[-0.8201999664306641, -0.3048000037670135, 1.1864999532699585]","[-0.1044405028223991, 0.2436828762292862, -0.478202760219574]","[2.673699855804444, 8.493399620056152, -4.10890007019043]",,
2024-02-25 13:21:18.900,"[1.0284724235534668, 8.83633804321289, -3.329118490219116]","[0.7498999834060669, 0.5897359848022461, -0.0566629990935325, 0.2943620085716247, 0.9671255946159364, -1.0181286334991455, -1.8232452869415283]","[5.0, -41.5625, 26.1875]","[-0.1367989033460617, 0.4051607251167297, -0.5732184648513794]","[-347.75, -54.375, -90.125]","[-1.608199954032898, 0.7342000007629395, 0.0604999996721744]","[-0.142715573310852, 0.4075692892074585, -0.5713335275650024]","[2.922299861907959, 8.346699714660645, -4.238100051879883]",,
2024-02-25 13:21:19.000,"[0.8043177127838135, 8.559606552124023, -4.760036945343018]","[0.752822995185852, 0.5868210196495056, -0.0662840008735656, 0.2906929850578308, 0.9695440530776978, -1.0065803527832031, -1.8400940895080569]","[4.0625, -41.0, 26.4375]","[-0.0110828410834074, 0.141616016626358, -0.0899542719125747]","[-348.75, -53.8125, -89.6875]","[-1.671899914741516, -0.5491999983787537, 0.4801999926567077]","[-0.0169995073229074, 0.1440245658159256, -0.0880867689847946]","[2.966399908065796, 8.286700248718262, -4.324399948120117]",,
2024-02-25 13:21:19.100,"[1.75074565410614, 9.22531795501709, -3.508223533630371]","[0.7602769732475281, 0.5806609988212585, -0.0723669975996017, 0.2820869982242584, 0.946627676486969, -1.0011630058288574, -1.884677052497864]","[3.875, -41.75, 25.9375]","[0.0363901145756244, 0.1408655196428299, -0.2541199326515198]","[-348.9375, -54.625, -90.125]","[-0.5117999911308289, -0.1577999889850616, 0.1435000002384185]","[0.0304734483361244, 0.1432566195726394, -0.2522349953651428]","[3.09089994430542, 8.258099555969238, -4.2916998863220215]",,
2024-02-25 13:21:19.200,"[3.405876398086548, 7.519392490386963, -2.680174827575684]","[0.7687249779701233, 0.5741770267486572, -0.0884929969906807, 0.2674880027770996, 0.9381235241889954, -0.9889088869094848, -1.938446044921875]","[3.75, -42.75, 25.3125]","[0.1219985112547874, 0.4377809464931488, -0.223349779844284]","[-349.3125, -55.125, -90.9375]","[-1.490299940109253, -0.2296999990940094, -0.899899959564209]","[0.1160818487405777, 0.4401894807815552, -0.2214648276567459]","[3.1868999004364014, 8.192699432373047, -4.346499919891357]",,
2024-02-25 13:21:19.300,"[2.1903882026672363, 7.519565105438232, -5.545248985290527]","[0.766444981098175, 0.5722200274467468, -0.1070260033011436, 0.2714209854602813, 0.9744352102279664, -0.9597569704055786, -1.9227632284164429]","[3.5625, -41.375, 25.875]","[-0.3992091715335846, 0.2755002081394195, -0.0690277740359306]","[-349.375, -54.375, -90.5]","[-0.5806999802589417, 2.980599880218506, -0.6894999742507935]","[-0.4051432907581329, 0.2779087722301483, -0.0671602711081504]","[3.159799814224243, 8.032099723815918, -4.654999732971191]",,
2024-02-25 13:21:19.400,"[4.164340496063232, 11.23346996307373, -4.387623310089111]","[0.7710149884223938, 0.5711849927902222, -0.1086670011281967, 0.2597570121288299, 0.9617144465446472, -0.9690182209014891, -1.9556798934936523]","[3.5625, -41.3125, 26.875]","[0.2924473583698272, 0.1207942366600036, -0.1002866178750991]","[-349.25, -54.1875, -89.375]","[-0.1655000001192093, -4.21999979019165, 0.4442999958992004]","[0.2865307033061981, 0.1232027933001518, -0.098401665687561]","[3.176100015640259, 8.08389949798584, -4.553299903869629]",,
2024-02-25 13:21:19.500,"[-1.4360709190368652, 11.819311141967772, -3.440736055374145]","[0.7805799841880798, 0.5644599795341492, -0.1269309967756271, 0.2365739941596985, 0.9530594348907472, -0.9634321331977844, -2.0258564949035645]","[3.625, -41.9375, 25.4375]","[0.0777893215417862, 0.5713684558868408, -0.501694917678833]","[-349.0, -54.5625, -90.75]","[-0.3093000054359436, 1.2340999841690063, -0.429099977016449]","[0.0718552023172378, 0.5737769603729248, -0.4998099505901336]","[3.241499900817871, 8.05270004272461, -4.562299728393555]",,
2024-02-25 13:21:19.600,"[-4.563070774078369, 1.7221109867095947, -5.701963901519775]","[0.7917609810829163, 0.5554320216178894, -0.1507939994335174, 0.2046190053224563, 0.9440537691116332, -0.9576267600059508, -2.117668628692627]","[3.0625, -42.875, 24.8125]","[0.516757071018219, 0.9247975945472716, -0.8145626187324524]","[-349.8125, -55.6875, -91.3125]","[-1.6916999816894531, -3.783599853515625, 1.991599917411804]","[0.5108229517936707, 0.9272061586380004, -0.8126776814460754]","[3.309799909591675, 8.020099639892578, -4.570699691772461]",,
2024-02-25 13:21:19.700,"[0.1439202576875686, 5.368738651275635, -5.095627307891846]","[0.7802919745445251, 0.5623350143432617, -0.1916310042142868, 0.1954459995031356, 1.0551185607910156, -0.9317484498023988, -2.080784797668457]","[4.125, -42.875, 24.0]","[-0.3830474019050598, 0.9541714787483216, -0.0569500923156738]","[-349.0, -55.6875, -92.0625]","[-0.8639999628067017, 2.70009994506836, -0.5895999670028687]","[-0.3889640867710113, 0.9565800428390504, -0.0550651364028453]","[2.884199857711792, 7.871399879455566, -5.088299751281738]",,
2024-02-25 13:21:19.800,"[3.1524548530578613, 14.68758487701416, -2.7415714263916016]","[0.770721971988678, 0.5779500007629395, -0.1875080019235611, 0.1918350011110305, 1.0974209308624268, -0.9595551490783693, -2.037750482559204]","[6.0, -42.875, 23.4375]","[0.1892460435628891, -0.0128979831933975, 0.5124461054801941]","[-346.8125, -55.625, -92.625]","[-0.5062000155448914, 3.932999849319458, 1.2627999782562256]","[0.1833293884992599, -0.0104894284158945, 0.5143311023712158]","[2.5655999183654785, 8.031000137329102, -5.008999824523926]",,
2024-02-25 13:21:19.900,"[2.339489459991455, 10.446946144104004, -0.5620819926261902]","[0.7835819721221924, 0.574970006942749, -0.1686419993638992, 0.1642159968614578, 1.014209270477295, -1.0078470706939695, -2.1338934898376465]","[6.25, -44.25, 21.5625]","[0.7396356463432312, -0.179000973701477, -0.2068389654159546]","[-346.3125, -56.9375, -94.4375]","[-0.6269999742507935, 0.2089999914169311, -2.0286998748779297]","[0.733718991279602, -0.1765924096107483, -0.2049714624881744]","[2.764799833297729, 8.293299674987793, -4.443599700927734]",,
2024-02-25 13:21:20.000,"[1.662342190742493, 8.541496276855469, -4.8013129234313965]","[0.7971029877662659, 0.5599319934844971, -0.1678510010242462, 0.1514209955930709, 0.9439929127693176, -1.0006362199783323, -2.221810817718506]","[5.0, -44.6875, 20.5625]","[0.3213849365711212, 0.1306204348802566, -0.5177868008613586]","[-347.5625, -57.4375, -95.6875]","[-2.51639986038208, -1.2239999771118164, -1.4300999641418457]","[0.3154508173465729, 0.1330289989709854, -0.5159193277359009]","[3.10479998588562, 8.25529956817627, -4.286999702453613]",,
2024-02-25 13:21:20.100,"[1.816145658493042, 8.324745178222656, -5.203145980834961]","[0.8018109798431396, 0.5491470098495483, -0.1831440031528473, 0.1483049988746643, 0.9452505707740784, -0.9725096225738524, -2.247905731201172]","[3.5625, -44.625, 20.9375]","[-0.1767669469118118, 0.0485899671912193, -0.2552893161773681]","[-349.125, -57.4375, -95.4375]","[-1.9297999143600464, 0.389299988746643, -0.788599967956543]","[-0.1827010661363601, 0.0509810671210289, -0.2534043490886688]","[3.234099864959717, 8.10319995880127, -4.477399826049805]",,
2024-02-25 13:21:20.200,"[-0.685076892375946, 9.217254638671877, -5.962989330291748]","[0.8029710054397583, 0.5430110096931458, -0.1962819993495941, 0.1478099972009658, 0.9597809910774232, -0.9510387778282166, -2.2537992000579834]","[3.375, -43.9375, 21.0]","[-0.157638132572174, 0.3999945521354675, -0.3477568626403808]","[-349.4375, -56.875, -95.0625]","[0.3998000025749206, 6.138700008392334, 2.9982998371124268]","[-0.1635548025369644, 0.4024031162261963, -0.3458718955516815]","[3.2677998542785645, 7.982800006866455, -4.66540002822876]",,
2024-02-25 13:21:20.300,"[2.945117235183716, 7.9449286460876465, -3.748304605484009]","[0.8074880242347717, 0.5324519872665405, -0.2136339992284774, 0.1371739953756332, 0.962881326675415, -0.9294434785842896, -2.2927074432373047]","[3.3125, -44.25, 21.4375]","[0.1081580519676208, 0.497523546218872, -0.1644449234008789]","[-349.5, -56.625, -94.8125]","[-2.7919998168945312, 1.3209999799728394, 0.7364000082015991]","[0.1022413894534111, 0.4999321103096008, -0.1625599712133407]","[3.3509998321533203, 7.857899665832519, -4.815899848937988]",,
2024-02-25 13:21:20.400,"[1.1701229810714722, 8.85210132598877, -4.131472587585449]","[0.8149160146713257, 0.5217419862747192, -0.2246589958667755, 0.1149929985404014, 0.94057035446167, -0.9251040816307068, -2.3647401332855225]","[2.25, -45.125, 20.75]","[0.3034254908561706, 0.4012860953807831, -0.4021587669849396]","[-350.25, -57.8125, -95.3125]","[-1.5947999954223633, 0.5717999935150146, 1.187999963760376]","[0.2975088357925415, 0.4036946594715118, -0.4002912640571594]","[3.477599859237671, 7.832399845123291, -4.767499923706055]",,
2024-02-25 13:21:20.500,"[2.137026071548462, 7.119264125823975, -4.713206768035889]","[0.8197410106658936, 0.5123239755630493, -0.237635001540184, 0.095270998775959, 0.9316515922546388, -0.9184580445289612, -2.422877550125122]","[1.375, -45.75, 19.75]","[0.1066396161913871, 0.4440292119979858, -0.2602984011173248]","[-351.125, -58.0625, -96.625]","[-3.354899883270264, -2.448400020599365, 0.6983999609947205]","[0.1007229536771774, 0.4464377760887146, -0.2584308981895447]","[3.550999879837036, 7.792999744415283, -4.777899742126465]",,
2024-02-25 13:21:20.600,"[0.1695669442415237, 5.591897487640381, -5.000778675079346]","[0.8212729692459106, 0.49965500831604, -0.2639989852905273, 0.0784780010581016, 0.95633065700531, -0.8935002088546753, -2.464328527450561]","[0.625, -45.3125, 19.8125]","[0.0445233508944511, 0.5935515761375427, -0.3871489465236664]","[-352.0, -58.125, -96.3125]","[-1.0717999935150146, -0.5321999788284302, -0.1171000003814697]","[0.0385892279446125, 0.5959601402282715, -0.385263979434967]","[3.543099880218506, 7.6419997215271, -5.021500110626221]",,
2024-02-25 13:21:20.700,"[4.300110816955566, 9.78151035308838, -5.36309814453125]","[0.8113279938697815, 0.5014740228652954, -0.2901690006256103, 0.0779139995574951, 1.0313704013824463, -0.876498818397522, -2.430804967880249]","[1.3125, -45.125, 20.25]","[-0.28110271692276, 0.5170537829399109, 0.1107585951685905]","[-351.5625, -58.125, -96.1875]","[-2.693399906158448, 0.3971000015735626, 1.3040999174118042]","[-0.2870368361473083, 0.5194623470306396, 0.1126435473561286]","[3.222899913787842, 7.536399841308594, -5.383699893951416]",,
2024-02-25 13:21:20.800,"[0.374204158782959, 10.4879150390625, -2.264934062957764]","[0.8070639967918396, 0.5038049817085266, -0.3008019924163818, 0.0659160017967224, 1.0571343898773191, -0.8844245076179504, -2.439058542251587]","[2.8125, -44.9375, 20.3125]","[0.074822261929512, 0.3210882246494293, 0.0101578161120414]","[-350.0625, -57.6875, -95.75]","[-0.5040000081062317, 0.5828999876976013, 3.1277999877929688]","[0.0688881427049636, 0.3234967887401581, 0.012025318108499]","[3.0536999702453613, 7.585899829864502, -5.412699699401856]",,
2024-02-25 13:21:20.900,"[2.160996913909912, 7.805576324462891, -5.008325099945068]","[0.8037880063056946, 0.4967600107192993, -0.3224050104618072, 0.0566379986703395, 1.0915552377700806, -0.866486668586731, -2.45318341255188]","[3.125, -44.5, 20.375]","[-0.1024857312440872, 0.4867374300956726, -0.2530552744865417]","[-349.5625, -57.1875, -95.625]","[-0.9763999581336976, 1.303699970245361, -0.6319000124931335]","[-0.1084198504686355, 0.489145964384079, -0.2511877715587616]","[2.9278998374938965, 7.473199844360352, -5.634500026702881]",,
2024-02-25 13:21:21.000,"[3.4664306640625, 13.912294387817385, -5.352534770965576]","[0.8082699775695801, 0.4841369986534118, -0.3330639898777008, 0.0371129997074604, 1.0767256021499634, -0.8600954413414001, -2.5150842666625977]","[2.4375, -45.0, 20.125]","[0.1708328276872635, 0.2014109939336776, -0.3781954050064087]","[-350.0, -58.0, -96.0]","[-1.7098000049591064, 2.6780998706817627, 2.101999998092652]","[0.1649161577224731, 0.2038195431232452, -0.3763104379177093]","[3.033699989318848, 7.432499885559082, -5.632400035858154]",,
2024-02-25 13:21:21.100,"[-1.2384822368621826, 6.348360061645508, -3.607008457183838]","[0.8161939978599548, 0.4620409905910492, -0.346902996301651, 0.0014690000098198, 1.0411056280136108, -0.8529300689697266, -2.6283602714538574]","[1.125, -45.5, 19.25]","[0.2402271181344986, 0.527665376663208, -0.7085687518119812]","[-351.4375, -58.5, -96.6875]","[-5.367599964141846, -1.9436999559402464, -0.0328999981284141]","[0.2342929989099502, 0.5300739407539368, -0.7066838145256042]","[3.259199857711792, 7.386399745941162, -5.566599845886231]",,
2024-02-25 13:21:21.200,"[1.7801847457885742, 8.496379852294922, -3.6617591381073]","[-0.8184229731559753, -0.4346779882907867, 0.3747960031032562, 0.0276669990271329, 1.0461065769195557, -0.8216049671173096, -2.717017889022827]","[-1.3125, -46.1875, 18.1875]","[0.1396263390779495, 0.5613851547241211, -0.6903824210166931]","[-353.6875, -58.8125, -98.0]","[-0.5212999582290649, 2.547299861907959, 0.4748999774456024]","[0.1336922198534011, 0.5637937188148499, -0.6885149478912354]","[3.345599889755249, 7.180799961090088, -5.780299663543701]",,
