time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 13:23:06.000,"[-0.218514010310173, 10.844230651855469, -4.678806781768799]","[-0.8038470149040222, -0.3004980087280273, 0.4794960021972656, 0.18333800137043, 1.0723966360092163, -0.7193934321403503, 3.132849931716919]","[-13.6875, -45.3125, 17.4375]","[0.0898495465517044, 1.0891727209091189, -0.1380031853914261]","[-366.1875, -57.375, -99.3125]","[0.7200999855995178, 5.325599670410156, 2.428999900817871]","[0.2654471397399902, 1.2450480461120603, -0.682650625705719]","[3.526099920272827, 6.461799621582031, -6.4791998863220215]",,
2024-02-25 13:23:06.100,"[3.291232347488404, 19.82375907897949, -12.06192111968994]","[-0.8100519776344299, -0.2845990061759949, 0.4838660061359405, 0.1693850010633468, 1.0773489475250244, -0.6751306056976318, -3.1403188705444336]","[-13.625, -44.5, 19.625]","[-0.5709670186042786, -0.3108082413673401, -0.0122522115707397]","[-366.3125, -56.75, -97.375]","[-4.243799686431885, -0.2646999955177307, -6.447799682617188]","[-0.5573185086250305, -0.1276882886886596, 0.1064301803708076]","[3.625999927520752, 6.129099845886231, -6.741999626159668]",,
2024-02-25 13:23:06.200,"[-3.127363681793213, 7.726424217224121, 0.6133849024772644]","[-0.8161090016365051, -0.269580990076065, 0.4608129858970642, 0.221229001879692, 0.9740476608276368, -0.6995916962623596, 2.9938318729400635]","[-16.5625, -43.75, 17.4375]","[0.4166275560855865, 0.4640306830406189, -1.2317487001419067]","[-369.0, -56.0, -99.375]","[-1.9803999662399288, -3.294099807739258, 7.843999862670898]","[0.6737843751907349, 0.2039591819047927, -1.4043443202972412]","[4.216300010681152, 6.314499855041504, -6.206299781799316]",,
2024-02-25 13:23:06.300,"[-1.936545252799988, 9.102927207946776, -2.34376072883606]","[-0.8130660057067871, -0.2642779946327209, 0.4651910066604614, 0.2295140027999878, 0.9783652424812316, -0.6987832188606262, 2.9744930267333984]","[-17.25, -44.875, 15.4375]","[-0.2116560786962509, 0.2304009199142456, 0.03186971321702]","[-370.0625, -57.25, -101.375]","[-8.281700134277344, 5.341700077056885, 3.4729998111724854]","[-0.0879645943641662, 0.009337511844933, 0.0777369663119316]","[4.192399978637695, 6.308499813079834, -6.228699684143066]",,
2024-02-25 13:23:06.400,"[-1.4326328039169312, 13.047796249389648, -2.535689353942871]","[-0.8025239706039429, -0.2276829928159713, 0.4798029959201813, 0.2718499898910522, 0.9774335622787476, -0.6768121123313904, 2.8583767414093018]","[-18.0625, -43.1875, 17.25]","[0.4431391060352325, 0.8535358309745789, -1.054615139961243]","[-370.5625, -55.5, -99.625]","[-4.294300079345703, 2.968299865722656, -1.016700029373169]","[0.6072349548339844, 0.8041953444480896, -0.9922022223472596]","[4.274600028991699, 6.1419997215271, -6.338199615478516]",,
2024-02-25 13:23:06.500,"[1.6219663619995115, 11.41341781616211, -2.4116411209106445]","[-0.7867349982261658, -0.2010139971971511, 0.4862639904022217, 0.3227800130844116, 0.9584531188011168, -0.6818134188652039, 2.7275137901306152]","[-21.125, -42.125, 15.625]","[0.440067321062088, 0.8980417251586914, -0.8676031827926636]","[-373.75, -54.4375, -100.875]","[-1.1598999500274658, 13.687999725341797, 3.612299919128418]","[0.6437821388244629, 0.7718544006347656, -1.1152479648590088]","[4.376499652862549, 6.180099964141846, -6.2307000160217285]",,
2024-02-25 13:23:06.600,"[-2.3969216346740723, 8.573713302612305, -10.25719165802002]","[-0.7746549844741821, -0.1916150003671646, 0.4898250102996826, 0.3510890007019043, 0.9497507214546204, -0.6955599188804626, 2.6590564250946045]","[-22.125, -42.3125, 16.0625]","[0.4232597947120666, 0.5497786998748779, -0.5671622157096863]","[-374.6875, -54.375, -100.4375]","[-5.704599857330322, 6.984099864959717, 3.494499921798706]","[0.018675023689866, 0.6618114113807678, -0.3341607451438904]","[4.38070011138916, 6.2841997146606445, -6.122699737548828]",,
2024-02-25 13:23:06.700,"[0.8426249623298645, 5.627647876739502, -4.273582935333252]","[-0.7645279765129089, -0.1826329976320266, 0.485722005367279, 0.3823789954185486, 0.9176347255706788, -0.7085267901420593, 2.5754828453063965]","[-24.0625, -41.75, 13.75]","[0.3593632876873016, 0.4007624983787536, -0.4279896318912506]","[-376.625, -53.875, -102.9375]","[-4.407399654388428, -0.752299964427948, 0.8925999999046326]","[0.3945665955543518, 0.3971845805644989, -0.4391248524188995]","[4.525099754333496, 6.38129997253418, -5.913599967956543]",,
2024-02-25 13:23:06.800,"[1.8875694274902344, 13.32022762298584, -2.1363461017608643]","[-0.7444040179252625, -0.1739410012960434, 0.5037170052528381, 0.402336984872818, 0.954538881778717, -0.7265471816062927, 2.538809537887573]","[-23.75, -42.0, 13.0]","[0.1651255935430526, 0.6026447415351868, -0.1408480703830719]","[-376.625, -54.0625, -103.5625]","[-3.883599996566773, 8.59749984741211, -0.0885000005364418]","[0.2658136487007141, 0.3851417899131775, 0.1200437471270561]","[4.236700057983398, 6.514400005340576, -5.9816999435424805]",,
2024-02-25 13:23:06.900,"[3.346414089202881, 13.896224975585938, -10.118978500366213]","[-0.7185069918632507, -0.1448210030794143, 0.5184080004692078, 0.4404839873313904, 0.9727963209152222, -0.7272403240203857, 2.4388015270233154]","[-24.875, -40.9375, 14.125]","[0.6463128924369812, 0.5470210909843445, -0.6116157174110413]","[-377.4375, -53.125, -102.4375]","[-3.996699810028076, -3.979599952697754, -3.74239993095398]","[0.5639333128929138, 0.6539574265480042, -0.5769883990287781]","[4.124199867248535, 6.519499778747559, -6.054399967193604]",,
2024-02-25 13:23:07.000,"[2.8649497032165527, 12.698184967041016, -0.9318807125091552]","[-0.688730001449585, -0.1367940008640289, 0.5231249928474426, 0.4829879999160766, 0.9562660455703736, -0.766689121723175, 2.330509185791016]","[-26.0625, -40.625, 11.5]","[0.7767587900161743, 0.4999321103096008, -0.5451361536979675]","[-378.6875, -52.9375, -104.8125]","[-3.0032999515533447, 2.414799928665161, -4.075200080871582]","[0.9656208753585817, 0.3161140382289886, -0.5470908880233765]","[4.072199821472168, 6.803400039672852, -5.770599842071533]",,
2024-02-25 13:23:07.100,"[-0.3264158964157104, 8.298666954040527, -6.028992652893066]","[-0.6664479970932007, -0.1269399970769882, 0.5322859883308411, 0.5063629746437073, 0.9664909839630128, -0.7870270013809204, 2.271123170852661]","[-26.6875, -40.5, 12.125]","[0.5379279255867004, 0.4064697325229645, -0.2398431450128555]","[-379.4375, -52.6875, -104.375]","[-0.6972999572753906, 0.4190999865531921, -2.001199960708618]","[0.5191830992698669, 0.4306599795818329, -0.2768092155456543]","[3.933499813079834, 6.9456000328063965, -5.696899890899658]",,
2024-02-25 13:23:07.200,"[2.0758495330810547, 13.856404304504396, -9.767356872558594]","[-0.6622859835624695, -0.1270979940891266, 0.5364480018615723, 0.5073909759521484, 0.9775572419166564, -0.7933800220489502, 2.272512197494507]","[-26.3125, -40.625, 11.9375]","[0.1162738353013992, -0.2546958923339844, -0.0119031453505158]","[-379.0, -52.8125, -104.75]","[-3.237499952316284, 1.3264999389648438, -4.1031999588012695]","[0.1177573651075363, -0.0836536288261413, 0.0688706934452056]","[3.8454999923706055, 6.9893999099731445, -5.703399658203125]",,
2024-02-25 13:23:07.300,"[-0.6658466458320618, 13.686942100524902, -4.907194137573242]","[-0.661234974861145, -0.1268150061368942, 0.5319839715957642, 0.5134959816932678, 0.9594669342041016, -0.7952695488929749, 2.25128436088562]","[-27.0, -40.3125, 11.6875]","[0.1464331299066543, -0.0725358799099922, -0.2812423408031463]","[-379.4375, -52.5625, -105.0]","[-3.224599838256836, 2.2156999111175537, 1.552299976348877]","[0.1571319848299026, -0.2750464379787445, -0.0062657319940626]","[3.940499782562256, 7.002399921417236, -5.622099876403809]",,
2024-02-25 13:23:07.400,"[1.291183352470398, 6.940426826477051, -2.328207969665528]","[-0.6578829884529114, -0.1058650016784668, 0.5393440127372742, 0.5148680210113525, 0.9881421327590942, -0.7679687142372131, 2.242067337036133]","[-27.125, -40.25, 12.375]","[-0.2432989031076431, 0.3398679494857788, -0.2483952641487121]","[-379.875, -52.25, -104.5]","[-3.734299898147583, -0.0555999986827373, -0.8567000031471252]","[-0.2185501307249069, 0.3090279996395111, -0.2441541105508804]","[3.8813998699188232, 6.812399864196777, -5.890199661254883]",,
2024-02-25 13:23:07.500,"[-0.0476733446121215, 9.764272689819336, -4.933568954467773]","[-0.6428200006484985, -0.088917002081871, 0.5589759945869446, 0.5161589980125427, 1.050354242324829, -0.7633644938468933, 2.245528221130371]","[-27.375, -39.8125, 14.4375]","[-0.026947883889079, 0.7176968455314636, 0.0620813630521297]","[-380.1875, -52.0625, -102.375]","[-4.690299987792969, 2.075399875640869, -3.0904998779296875]","[-0.0680852904915809, 0.6273062229156494, 0.0344877056777477]","[3.5232999324798584, 6.779899597167969, -6.147299766540527]",,
2024-02-25 13:23:07.600,"[1.9681391716003416, 12.383041381835938, -0.9937852025032043]","[-0.6100479960441589, -0.0711520016193389, 0.5749369859695435, 0.5405780076980591, 1.0862454175949097, -0.7872412204742432, 2.1826868057250977]","[-27.25, -39.9375, 15.3125]","[0.1591914743185043, 1.0536726713180542, -0.2836858034133911]","[-379.8125, -51.9375, -101.6875]","[-1.0175999402999878, 4.19320011138916, 0.7604999542236328]","[0.4102919995784759, 0.8663640022277832, -0.2935294806957245]","[3.22409987449646, 6.947099685668945, -6.12470006942749]",,
2024-02-25 13:23:07.700,"[-0.544039249420166, 6.353090763092041, -4.2721943855285645]","[-0.58194899559021, -0.0666679963469505, 0.5919409990310669, 0.5536199808120728, 1.1298309564590454, -0.8227445483207703, 2.1602230072021484]","[-25.9375, -39.625, 14.875]","[0.4414810240268707, 0.7719765901565552, 0.0839852467179298]","[-378.625, -51.8125, -101.875]","[-1.601599931716919, 3.1280999183654785, 1.678299903869629]","[0.3683342933654785, 0.7658853530883789, -0.0516791976988315]","[2.8469998836517334, 7.188399791717529, -6.032399654388428]",,
2024-02-25 13:23:07.800,"[1.3187837600708008, 8.320884704589844, -8.435165405273438]","[-0.5613660216331482, -0.085718996822834, 0.6073539853096008, 0.5555539727210999, 1.1714993715286257, -0.8805282115936279, 2.1870431900024414]","[-24.8125, -41.25, 14.9375]","[0.6152983903884888, 0.0843168571591377, 0.375490128993988]","[-377.75, -53.0, -101.5625]","[0.7692999839782715, 4.392600059509277, -0.3955999910831451]","[0.5607742667198181, 0.0943699553608894, 0.5012585520744324]","[2.4275999069213867, 7.561599731445312, -5.752999782562256]",,
2024-02-25 13:23:07.900,"[3.875456094741821, 10.488853454589844, -6.932372570037842]","[-0.5455520153045654, -0.1023100018501281, 0.6234809756278992, 0.5506139993667603, 1.2295105457305908, -0.9243436455726624, 2.237954378128052]","[-22.3125, -42.375, 13.5625]","[0.2313259392976761, 0.0946492031216621, 0.490175724029541]","[-375.25, -54.5625, -103.25]","[2.916399955749512, 1.086300015449524, -2.51419997215271]","[0.228027269244194, 0.1806066632270813, 0.494870662689209]","[1.976999998092652, 7.827899932861328, -5.566400051116943]",,
2024-02-25 13:23:08.000,"[2.39061975479126, 9.230892181396484, -4.877687931060791]","[-0.544471025466919, -0.1367689967155456, 0.623308002948761, 0.5443630218505859, 1.2339231967926023, -0.9747207760810852, 2.290198802947998]","[-21.0, -44.1875, 10.875]","[0.3886324763298034, -0.4293510019779205, 0.4435579776763916]","[-373.9375, -56.1875, -105.5625]","[0.1120999976992607, -0.4465999901294708, 0.8222000002861023]","[0.4881860315799713, -0.3587000668048858, 0.4019144177436828]","[1.819700002670288, 8.115399360656738, -5.195899963378906]",left,STOP
2024-02-25 13:23:08.100,"[2.029430627822876, 7.734621524810791, -3.825359582901001]","[-0.5522199869155884, -0.1583739966154098, 0.6241599917411804, 0.5295220017433167, 1.2545599937438965, -0.9898205399513244, 2.3586699962615967]","[-18.8125, -44.6875, 9.75]","[-0.0293738916516304, -0.3142116367816925, 0.3889815211296081]","[-371.8125, -56.8125, -106.625]","[-1.811100006103516, -3.196199893951416, 2.693099975585937]","[-0.0128805302083492, -0.3183829486370086, 0.4208512306213379]","[1.673799991607666, 8.197599411010742, -5.115299701690674]",right,START
2024-02-25 13:23:08.200,"[0.4958487451076507, 6.166917324066162, -5.2620530128479]","[-0.5597649812698364, -0.1623499989509582, 0.6232979893684387, 0.5213479995727539, 1.259106993675232, -0.9821012616157532, 2.384716510772705]","[-18.25, -45.0625, 10.0]","[-0.0941081494092941, -0.0813847035169601, 0.1334827840328216]","[-370.875, -57.1875, -106.75]","[-3.287899971008301, -3.007299900054932, -1.936599969863892]","[-0.0868475809693336, -0.0068242372944951, 0.0807912871241569]","[1.6698999404907229, 8.155799865722656, -5.183000087738037]",,
2024-02-25 13:23:08.300,"[-0.0638581439852714, 10.68062973022461, -5.36622953414917]","[-0.5536890029907227, -0.1698479950428009, 0.6322190165519714, 0.5146620273590088, 1.305174708366394, -0.9951565265655518, 2.430799961090088]","[-17.5625, -45.3125, 9.875]","[0.1544092744588852, 0.3246836066246032, 0.2038719058036804]","[-370.4375, -57.5, -106.75]","[4.9532999992370605, 1.5900999307632446, 1.7089999914169312]","[0.1313011199235916, 0.193539559841156, 0.2219011634588241]","[1.4012999534606934, 8.226200103759766, -5.151199817657471]",,
2024-02-25 13:23:08.400,"[5.847243785858154, 9.389810562133787, -7.902656078338623]","[-0.56044602394104, -0.1811670064926147, 0.649815022945404, 0.4804349839687347, 1.410117506980896, -0.9745627045631408, 2.571491003036499]","[-14.625, -46.4375, 10.75]","[-0.3655417561531067, -0.2424960434436798, 0.6674836874008179]","[-367.6875, -58.4375, -106.1875]","[-0.0865999981760978, -0.2789999842643738, -1.605299949645996]","[-0.3379830121994018, -0.0267209913581609, 0.5994856953620911]","[0.880899965763092, 8.114500045776367, -5.435699939727783]",,
2024-02-25 13:23:08.500,"[-1.3226720094680786, 8.037593841552734, -3.4995853900909424]","[-0.5635910034179688, -0.1973340064287185, 0.6514890193939209, 0.4679589867591858, 1.4383254051208496, -0.9830124974250792, 2.6323134899139404]","[-11.8125, -46.0, 12.1875]","[0.0608072690665721, -0.324317067861557, 0.0789063349366188]","[-364.375, -58.125, -104.5625]","[0.1838999986648559, -6.581899642944336, 1.8107999563217163]","[0.0565835759043693, -0.2690075933933258, 0.2846457362174988]","[0.7181999683380127, 8.160799980163574, -5.3902997970581055]",,
2024-02-25 13:23:08.600,"[3.80626368522644, 1.042282223701477, -4.384846210479736]","[-0.5738949775695801, -0.2132129967212677, 0.6550210118293762, 0.4428670108318329, 1.4804964065551758, -0.9700219631195068, 2.72449278831482]","[-10.6875, -46.75, 11.875]","[-0.2577676773071289, -0.4307647049427032, 0.5717349648475647]","[-363.875, -58.75, -104.75]","[-0.2153999954462051, -4.872900009155273, -1.1475999355316162]","[-0.320302814245224, -0.3090803623199463, 0.6586349010467529]","[0.4997999966144562, 8.089499473571777, -5.520899772644043]",,
2024-02-25 13:23:08.700,"[4.340457916259766, 21.63159370422364, -3.970630407333374]","[-0.5941889882087708, -0.2424180060625076, 0.6703580021858215, 0.3725470006465912, 1.5972387790679932, -0.90684574842453, 2.949389696121216]","[-7.1875, -46.5, 12.6875]","[-0.9877865314483644, -0.6718470454216003, 1.683579444885254]","[-360.375, -58.6875, -104.4375]","[9.00529956817627, 0.5827999711036682, -9.404399871826172]","[-0.6662445068359375, -0.9556375741958618, 1.0501471757888794]","[-0.1596999913454055, 7.723299980163574, -6.040999889373779]",,
2024-02-25 13:23:08.800,"[1.1395825147628784, 10.06851863861084, -5.206267833709717]","[-0.5735870003700256, -0.2799490094184875, 0.6748070120811462, 0.3704850077629089, 1.6893022060394287, -0.9634441137313844, 3.058812379837036]","[-1.9375, -47.4375, 13.0]","[0.8573929667472839, 0.0787318050861358, 0.3902207016944885]","[-355.0, -59.625, -103.5]","[0.2595999836921692, -3.973299980163574, 6.23390007019043]","[0.7893425822257996, -0.0204901657998561, 0.5791351795196533]","[-0.6617000102996826, 8.052800178527832, -5.557300090789795]",,
2024-02-25 13:23:08.900,"[0.4016895890235901, -0.861855149269104, -4.079920768737793]","[-0.5965219736099243, -0.2980940043926239, 0.6603689789772034, 0.3452720046043396, 1.656316161155701, -0.9469764828681946, 3.110395193099976]","[-1.4375, -48.0, 11.75]","[-0.2694962918758392, -0.8618610501289368, 0.4381998181343078]","[-354.25, -60.0625, -105.125]","[-0.471699982881546, -5.34119987487793, -0.3039000034332275]","[-0.2632829248905182, -0.6653544306755066, 0.2361605018377304]","[-0.4892999827861786, 7.95959997177124, -5.707499980926514]",,
2024-02-25 13:23:09.000,"[9.57851219177246, 13.761727333068848, -8.90251350402832]","[-0.610837996006012, -0.339258998632431, 0.6583369970321655, 0.2799479961395263, 1.7274138927459717, -0.8995785117149353, -2.972461700439453]","[1.25, -47.375, 12.8125]","[-0.1505870074033737, -1.360903024673462, 2.5180912017822266]","[-352.375, -59.5, -103.875]","[6.972599983215332, -5.443299770355225, -10.499699592590332]","[-0.2960078418254852, -1.029133439064026, 1.7541955709457395]","[-0.9512999653816224, 7.679199695587158, -6.024399757385254]",,
2024-02-25 13:23:09.100,"[5.128322601318359, 18.43927001953125, -4.447612762451172]","[-0.5896949768066406, -0.4395270049571991, 0.6420339941978455, 0.2164870053529739, 1.9267711639404297, -0.9212491512298584, -2.605252742767334]","[9.25, -47.3125, 11.25]","[0.9525134563446044, -1.4210644960403442, 2.355164766311645]","[-344.25, -59.8125, -105.125]","[-2.0025999546051025, -5.573599815368652, 3.431299924850464]","[1.0115928649902344, -1.2961338758468628, 2.619093418121338]","[-2.067100048065185, 7.809599876403809, -5.5594000816345215]",,
