time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 13:20:01.700,"[0.8024405837059021, 8.137077331542969, -6.909417152404785]","[-0.6788340210914612, -0.3274149894714355, 0.5861889719963074, 0.2972620129585266, 1.4086191654205322, -0.9157575368881226, 3.109201192855835]","[-3.25, -47.3125, 12.9375]","[-0.2167175263166427, 0.0236492119729518, 0.0394968017935752]","[-356.375, -59.5, -102.5625]","[0.1533000022172927, -0.4023000001907348, 2.698699951171875]","[-0.2226516455411911, 0.0260577648878097, 0.0413817577064037]","[0.9644999504089355, 7.776899814605713, -5.895699977874756]",,
2024-02-25 13:20:01.800,"[0.6201077699661255, 8.240938186645508, -5.712124347686768]","[-0.6794419884681702, -0.3225879967212677, 0.5903679728507996, 0.2928470075130462, 1.417428970336914, -0.9013004899024964, 3.114108800888061]","[-3.0625, -46.875, 13.0]","[-0.2237512022256851, 0.0762883424758911, -0.017802357673645]","[-356.0, -58.875, -102.75]","[0.4333999752998352, 0.4986999928951263, 0.82669997215271]","[-0.2296853214502334, 0.0786968991160392, -0.0159174036234617]","[0.929699957370758, 7.689699649810791, -6.014400005340576]",,
2024-02-25 13:20:01.900,"[0.659765362739563, 8.091798782348633, -5.2155961990356445]","[-0.6794999837875366, -0.3205119967460632, 0.5932049751281738, 0.2892380058765411, 1.4256166219711304, -0.8926399350166321, 3.1211628913879395]","[-2.9375, -46.875, 13.625]","[-0.1022762954235076, 0.043476153165102, 0.0420275293290615]","[-356.1875, -58.9375, -102.0]","[0.6887999773025513, 0.2575999796390533, 1.9490998983383176]","[-0.108210414648056, 0.0458847060799598, 0.0438950322568416]","[0.8899999856948853, 7.636699676513672, -6.087499618530273]",,
2024-02-25 13:20:02.000,"[-0.3033261895179748, 3.862105846405029, -4.939132690429688]","[-0.6809080243110657, -0.3188700079917907, 0.596900999546051, 0.2799899876117706, 1.4390383958816528, -0.8764855861663818, 3.140612363815308]","[-3.3125, -46.625, 14.1875]","[-0.2086715698242187, 0.0246091429144144, 0.1117359772324562]","[-356.3125, -58.8125, -101.4375]","[0.7249999642372131, 0.534500002861023, 0.140299990773201]","[-0.2145882248878479, 0.0270176958292722, 0.1136209368705749]","[0.8242999911308289, 7.536299705505371, -6.220399856567383]",,
2024-02-25 13:20:02.100,"[1.6619399785995483, 8.066390991210938, -6.952589511871338]","[-0.6811450123786926, -0.3170230090618133, 0.5950449705123901, 0.28540900349617, 1.427523493766785, -0.8812578320503235, 3.1234774589538574]","[-2.4375, -46.5, 14.375]","[-0.0417482741177082, -0.3647912740707397, 0.2854660451412201]","[-355.6875, -58.6875, -101.0]","[2.3060998916625977, -0.4661999940872192, 1.8402999639511108]","[-0.0476649403572082, -0.362382709980011, 0.2873510122299194]","[0.8906999826431274, 7.566199779510498, -6.174799919128418]",,
2024-02-25 13:20:02.200,"[1.4946905374526978, 8.03087043762207, -7.1832661628723145]","[-0.6841769814491272, -0.3231309950351715, 0.5932629704475403, 0.274821013212204, 1.4340757131576538, -0.8760870695114136, -3.1301095485687256]","[-2.75, -46.5625, 14.25]","[0.1476723104715347, -0.1034805700182914, 0.2814168930053711]","[-355.875, -58.875, -101.3125]","[1.0174000263214111, 0.6349999904632568, 1.3844999074935913]","[0.1417556405067443, -0.1010720133781433, 0.283301830291748]","[0.8555999994277954, 7.533799648284912, -6.2191996574401855]",,
2024-02-25 13:20:02.300,"[1.3811862468719482, 7.51378059387207, -4.824479103088379]","[-0.6821879744529724, -0.3388650119304657, 0.5887659788131714, 0.270451009273529, 1.4471566677093506, -0.8959516286849976, -3.093512773513794]","[-1.4375, -47.0, 13.6875]","[0.0493230037391185, -0.2920284867286682, 0.3339338302612304]","[-354.625, -59.25, -101.875]","[1.0194000005722046, -0.4294999837875366, 0.9120000004768372]","[0.0434063374996185, -0.2896199226379394, 0.3358013331890106]","[0.7554999589920044, 7.656999588012695, -6.080100059509277]",,
2024-02-25 13:20:02.400,"[2.0891709327697754, 8.86485767364502, -6.352152347564697]","[-0.6819350123405457, -0.3539339900016784, 0.5829370021820068, 0.2643440067768097, 1.4564317464828491, -0.9122976064682008, -3.0563292503356934]","[-1.0625, -47.375, 12.75]","[0.1049291938543319, -0.1097986623644828, 0.2289697378873825]","[-354.0625, -59.625, -103.125]","[0.7665999531745911, 1.9718999862670896, 2.19599986076355]","[0.0990125313401222, -0.1073901057243347, 0.2308547049760818]","[0.6847000122070312, 7.756199836730957, -5.961699962615967]",,
2024-02-25 13:20:02.500,"[-0.6568540334701538, 10.695003509521484, -3.0483646392822266]","[-0.6790919899940491, -0.3708049952983856, 0.5778229832649231, 0.2597239911556244, 1.4744210243225098, -0.9336058497428894, -3.0138936042785645]","[0.1875, -47.5, 12.5625]","[0.4889190793037414, -0.2775073647499084, 0.1895078420639038]","[-352.75, -59.5, -102.875]","[1.527400016784668, 0.5415999889373779, 0.9822999835014344]","[0.4829849600791931, -0.2750988006591797, 0.1913753449916839]","[0.5613999962806702, 7.882299900054932, -5.807199954986572]",,
2024-02-25 13:20:02.600,"[0.6812748908996582, 8.751535415649414, -4.149975299835205]","[-0.6734369993209839, -0.3931410014629364, 0.5670809745788574, 0.2652159929275512, 1.4850664138793943, -0.9796624183654784, -2.9818005561828613]","[1.25, -47.6875, 10.3125]","[0.1349139511585235, -0.101717785000801, 0.1771858185529709]","[-350.375, -60.25, -106.75]","[1.2874000072479248, 0.1341999918222427, 0.9732999801635742]","[0.1289972811937332, -0.0993092358112335, 0.1790707856416702]","[0.4678999781608581, 8.142499923706055, -5.445099830627441]",,
2024-02-25 13:20:02.700,"[2.202033519744873, 11.490798950195312, -3.226206064224243]","[-0.6710360050201416, -0.4063889980316162, 0.5628430247306824, 0.2603169977664947, 1.5044875144958496, -0.9944117665290833, -2.941912651062012]","[2.6875, -48.25, 8.8125]","[0.1406037211418151, -0.4505567550659179, 0.2147278636693954]","[-350.125, -60.3125, -106.75]","[0.9892999529838562, 0.3682999908924103, -1.3846999406814575]","[0.1346696019172668, -0.4481481909751892, 0.2166128158569336]","[0.3540999889373779, 8.222199440002441, -5.332799911499023]",,
2024-02-25 13:20:02.800,"[6.678386211395264, 5.786469459533691, -3.3188042640686035]","[-0.6744880080223083, -0.4139739871025085, 0.5557180047035217, 0.2546910047531128, 1.4974175691604614, -1.0000791549682615, -2.924173355102539]","[3.125, -48.0, 8.8125]","[0.2132268697023391, -0.1992293298244476, 0.1916196942329406]","[-350.25, -60.3125, -107.0]","[1.9258999824523928, 1.534500002861023, -1.5123000144958496]","[0.2072927504777908, -0.19682078063488, 0.1934871971607208]","[0.3883000016212463, 8.252399444580078, -5.283599853515625]",,
2024-02-25 13:20:02.900,"[4.8970046043396, 6.733682632446289, -5.790769577026367]","[-0.6815860271453857, -0.4192279875278473, 0.5475459694862366, 0.2447019964456558, 1.4807226657867432, -0.9962723255157472, -2.908505439758301]","[2.9375, -48.3125, 8.4375]","[-0.5812819004058838, -0.923383891582489, 0.67287677526474]","[-350.0625, -59.9375, -105.6875]","[2.335099935531616, -1.7597999572753906, 0.119899995625019]","[-0.5872160196304321, -0.9209753274917604, 0.6747443079948425]","[0.4792999923229217, 8.232199668884277, -5.307600021362305]",,
2024-02-25 13:20:03.000,"[-0.0029975404031574, 4.470175743103027, -6.848939418792725]","[-0.6986579895019531, -0.4301089942455292, 0.5383909940719604, 0.1923989951610565, 1.485314965248108, -0.941038191318512, -2.80539870262146]","[3.3125, -47.6875, 10.375]","[0.1371479779481887, -0.6017371416091919, 0.3241076469421386]","[-347.625, -58.625, -102.75]","[1.105299949645996, -0.4330999851226806, 0.7824999690055847]","[0.1312138587236404, -0.5993286371231079, 0.3259925842285156]","[0.4930999875068664, 7.925399780273437, -5.754499912261963]",,
2024-02-25 13:20:03.100,"[2.116579532623291, 5.569612503051758, -3.675530433654785]","[-0.707260012626648, -0.451570987701416, 0.5178300142288208, 0.1664869934320449, 1.4751100540161133, -0.946167290210724, -2.7333247661590576]","[5.375, -46.25, 12.75]","[-0.3411595225334167, -0.567895233631134, 0.5092347264289856]","[-346.6875, -58.4375, -101.75]","[0.413100004196167, -3.0515999794006348, 0.6189000010490417]","[-0.3470936417579651, -0.5654866695404053, 0.5111021995544434]","[0.5478999614715576, 7.954899787902832, -5.708600044250488]",,
2024-02-25 13:20:03.200,"[0.0940155088901519, 5.726088047027588, -4.605553150177002]","[-0.7122179865837097, -0.4675019979476928, 0.5063269734382629, 0.1334879994392395, 1.486908793449402, -0.929137110710144, -2.6485743522644043]","[6.5, -46.0625, 14.0]","[0.0030368729494512, -0.3128502666950226, 0.4366813898086548]","[-345.0625, -58.75, -101.0625]","[0.361299991607666, -2.256500005722046, 0.7787999510765076]","[-0.0028797932900488, -0.3104417026042938, 0.4385488927364349]","[0.4916999936103821, 7.856099605560303, -5.848799705505371]",,
2024-02-25 13:20:03.300,"[2.6080901622772217, 5.535039901733398, -6.384512424468994]","[-0.7068970203399658, -0.4880430102348327, 0.5011069774627686, 0.1048809960484504, 1.535483479499817, -0.9191815257072448, -2.5447709560394287]","[8.1875, -46.5, 14.5625]","[-0.092607170343399, -0.5224817395210266, 1.0000736713409424]","[-342.0, -57.6875, -100.5]","[1.829800009727478, 4.676700115203857, 0.6872999668121338]","[-0.0985238328576088, -0.5200732350349426, 1.0019586086273191]","[0.2098999917507171, 7.797299861907959, -5.943699836730957]",,
2024-02-25 13:20:03.400,"[2.614899158477783, 5.119253635406494, -6.81154203414917]","[-0.695360004901886, -0.5279589891433716, 0.4843569993972778, 0.0559559985995292, 1.6141929626464844, -0.9082825779914856, -2.359220504760742]","[11.625, -45.625, 15.3125]","[0.2279225438833236, -1.0958921909332275, 1.1017216444015503]","[-338.0625, -56.25, -99.0]","[3.2723000049591064, 8.478300094604492, 2.7802999019622803]","[0.2219884246587753, -1.0934836864471436, 1.1036065816879272]","[-0.261599987745285, 7.73199987411499, -6.026299953460693]",,
2024-02-25 13:20:03.500,"[2.716212272644043, 16.257356643676758, -3.1890957355499268]","[-0.6891440153121948, -0.5714600086212158, 0.4455359876155853, 0.0031590000726282, 1.6527425050735474, -0.9115456342697144, -2.172752141952514]","[15.25, -44.125, 16.75]","[0.2668259441852569, -0.9914517402648926, 1.1245505809783936]","[-335.125, -55.125, -98.5]","[2.060699939727783, 1.034999966621399, -0.0933999940752983]","[0.2608918249607086, -0.9890431761741638, 1.1264179944992063]","[-0.491599977016449, 7.7515997886657715, -5.986599922180176]",,
2024-02-25 13:20:03.600,"[0.5362628698348999, 12.495769500732422, -5.284031867980957]","[0.6805809736251831, 0.612650990486145, -0.400052011013031, 0.0377589985728263, 1.690007567405701, -0.933497667312622, -1.9978693723678589]","[18.125, -42.75, 17.3125]","[0.839974582195282, -0.922703206539154, 1.021610975265503]","[-333.0, -54.6875, -99.0625]","[1.439199924468994, -1.8700999021530151, -1.9925999641418457]","[0.8340404629707336, -0.9202946424484252, 1.0234960317611694]","[-0.6938999891281128, 7.8815999031066895, -5.793699741363525]",,
2024-02-25 13:20:03.700,"[2.1321611404418945, 5.139460563659668, -5.365195274353027]","[0.6683520078659058, 0.6524419784545898, -0.3546400070190429, 0.0430560000240802, 1.7624801397323608, -1.000207543373108, -1.8424484729766848]","[20.25, -42.4375, 16.1875]","[0.2080781459808349, -0.2083224952220916, 0.556602954864502]","[-330.75, -54.0, -101.0625]","[3.774499893188477, 0.4452999830245971, -0.0173000004142522]","[0.2021440267562866, -0.2059139460325241, 0.5584704279899597]","[-1.0090999603271484, 8.25309944152832, -5.19980001449585]",,
2024-02-25 13:20:03.800,"[3.905575037002564, 7.913181304931641, -5.569257736206055]","[0.653872013092041, 0.6864550113677979, -0.3124040067195892, 0.0602779984474182, 1.8439358472824097, -1.035358428955078, -1.669522404670715]","[22.625, -41.625, 14.625]","[-0.1281071603298187, -0.8886518478393555, 1.4716267585754397]","[-328.0625, -52.625, -100.3125]","[5.174299716949463, 4.186899662017822, 3.180299997329712]","[-0.134041279554367, -0.8862432837486267, 1.4735116958618164]","[-1.3496999740600586, 8.434100151062012, -4.817999839782715]",,
2024-02-25 13:20:03.900,"[0.841063916683197, 4.591361045837402, -2.637892961502075]","[0.6226379871368408, 0.7264869809150696, -0.2736339867115021, 0.0982929989695549, 1.972319841384888, -1.0176661014556885, -1.4277513027191162]","[28.8125, -37.8125, 16.25]","[0.3299894034862518, -0.7657108306884766, 1.0734647512435913]","[-324.6875, -50.375, -99.375]","[3.239300012588501, 2.639099836349488, 1.2999999523162842]","[0.3240727484226227, -0.7633022665977478, 1.0753322839736938]","[-2.013399839401245, 8.34429931640625, -4.742099761962891]",,
2024-02-25 13:20:04.000,"[-0.9217676520347596, 15.093124389648438, -4.838107109069824]","[0.5947790145874023, 0.7604179978370667, -0.2241940051317215, 0.1331830024719238, 2.071861267089844, -1.0062729120254517, -1.2038382291793823]","[29.9375, -35.9375, 16.8125]","[0.4439768493175506, -0.4853062629699707, 0.5598841905593872]","[-323.0, -48.1875, -98.9375]","[1.9612998962402344, 6.875899791717529, 1.7380999326705933]","[0.4380601942539215, -0.4828976988792419, 0.5617691278457642]","[-2.52020001411438, 8.28499984741211, -4.6016998291015625]",,
2024-02-25 13:20:04.100,"[2.9493117332458496, 18.57472419738769, -1.918962240219116]","[0.5801849961280823, 0.780830979347229, -0.181765004992485, 0.1436969935894012, 2.1512184143066406, -1.0232696533203125, -1.0462970733642578]","[31.0625, -36.5, 14.75]","[0.7515213489532471, -0.450940728187561, 0.4293859004974365]","[-321.875, -48.75, -101.0625]","[5.525700092315674, -6.568599700927734, -3.889999866485596]","[0.7455872297286987, -0.4485321640968323, 0.4312708675861358]","[-2.799499988555908, 8.373000144958496, -4.269000053405762]",,
2024-02-25 13:20:04.200,"[-0.6023236513137817, 13.073786735534668, -2.8173816204071045]","[0.5737919807434082, 0.7934309840202332, -0.1419630050659179, 0.1451739966869354, 2.221432685852051, -1.0538045167922974, -0.9154595136642456]","[31.1875, -36.125, 15.625]","[0.1098161190748214, -0.1850398033857345, 0.1178271770477294]","[-322.0, -48.4375, -100.0625]","[4.681399822235107, -7.240299701690674, -0.7620999813079834]","[0.1038994491100311, -0.182631254196167, 0.1197121366858482]","[-2.9357998371124268, 8.524999618530273, -3.856799840927124]",,
2024-02-25 13:20:04.300,"[2.5541441440582275, 9.114161491394045, -9.45925235748291]","[0.5662729740142822, 0.7970659732818604, -0.1290400028228759, 0.1654299944639206, 2.208865165710449, -1.0353082418441772, -0.8793492913246155]","[30.3125, -36.25, 16.875]","[-0.070650927722454, -0.1547059863805771, -0.5629385113716125]","[-322.5, -48.1875, -98.5625]","[4.010200023651123, 13.866299629211426, -0.089599996805191]","[-0.0765675976872444, -0.1522974371910095, -0.56107097864151]","[-2.9804999828338623, 8.433899879455566, -4.019299983978272]",,
2024-02-25 13:20:04.400,"[0.0036870706826448, 10.14062213897705, -6.767019748687744]","[0.5817139744758606, 0.7863649725914001, -0.1248259991407394, 0.1662980020046234, 2.153202772140503, -1.062063455581665, -0.9277721047401428]","[28.1875, -38.3125, 15.125]","[0.6461732387542725, -0.448026031255722, -0.5488536953926086]","[-324.75, -50.25, -100.3125]","[4.2845001220703125, 6.743399620056152, -2.61080002784729]","[0.6402391195297241, -0.4456174671649933, -0.5469687581062317]","[-2.62719988822937, 8.56470012664795, -3.988999843597412]",,
2024-02-25 13:20:04.500,"[-0.2521285712718963, 7.096969127655029, -6.135783672332764]","[0.6100670099258423, 0.7706369757652283, -0.0927750021219253, 0.1591469943523407, 2.090210199356079, -1.145098090171814, -0.9553062915802002]","[25.5, -40.25, 15.4375]","[0.0160570293664932, -0.5600761771202087, -0.5469512939453125]","[-327.25, -52.3125, -100.125]","[2.0590999126434326, 0.0513999983668327, -2.417399883270264]","[0.0101229092106223, -0.55766761302948, -0.54508376121521]","[-2.0100998878479004, 8.93139934539795, -3.515499830245972]",,
2024-02-25 13:20:04.600,"[1.6298863887786863, 8.855241775512695, -4.722208499908447]","[0.6317059993743896, 0.750889003276825, -0.0796009972691536, 0.1754319965839386, 1.9387601613998413, -1.170006275177002, -1.0644267797470093]","[23.5, -40.75, 17.875]","[-0.2442937344312667, -0.419350266456604, -0.2194751501083374]","[-329.4375, -53.25, -98.0625]","[2.6412999629974365, -1.360700011253357, -2.696499824523926]","[-0.2502278685569763, -0.4169417023658752, -0.2176076471805572]","[-1.3761999607086182, 9.029500007629396, -3.569899797439575]",,
2024-02-25 13:20:04.700,"[1.518680453300476, 10.144749641418455, -3.0552217960357666]","[0.6411060094833374, 0.737417995929718, -0.0757419988512992, 0.1986439973115921, 1.8194464445114136, -1.15658700466156, -1.1442997455596924]","[21.4375, -40.5, 18.875]","[-0.0917694121599197, -0.358822226524353, -0.2943497896194458]","[-331.3125, -52.75, -96.625]","[2.520699977874756, -0.5730000138282776, -0.3718000054359436]","[-0.0976860746741294, -0.3564136922359466, -0.2924648225307464]","[-0.971299946308136, 8.977299690246582, -3.825399875640869]",right,STOP
2024-02-25 13:20:04.800,"[1.320852279663086, 9.59846019744873, -3.4061062335968018]","[0.6528890132904053, 0.7237229943275452, -0.072792001068592, 0.2113309949636459, 1.7148195505142212, -1.153665542602539, -1.2261662483215332]","[18.875, -40.5625, 20.1875]","[-0.2905624210834503, -0.0821177437901496, -0.6052278280258179]","[-333.9375, -52.75, -95.4375]","[2.433500051498413, 3.1845998764038086, 1.1172999143600464]","[-0.2964790761470794, -0.0797091871500015, -0.6033428907394409]","[-0.5701999664306641, 8.965700149536133, -3.9318997859954834]",left,START
2024-02-25 13:20:04.900,"[1.7727340459823608, 9.260053634643556, -3.275899887084961]","[0.6714289784431458, 0.7027000188827515, -0.0834200009703636, 0.2200800031423568, 1.5743385553359983, -1.135886788368225, -1.3689937591552734]","[16.8125, -42.375, 20.6875]","[-0.1352455615997314, 0.0855211317539215, -0.809832751750946]","[-336.1875, -54.25, -94.75]","[0.7500999569892883, -0.2933000028133392, 0.6308000087738037]","[-0.1411622315645218, 0.0879296883940696, -0.8079652786254883]","[-0.0145999994128942, 8.893699645996094, -4.131700038909912]",,
2024-02-25 13:20:05.000,"[0.9337578415870668, 8.472696304321289, -4.680874824523926]","[0.6971089839935303, 0.6761000156402588, -0.1018029972910881, 0.2157839983701706, 1.421924352645874, -1.1167867183685305, -1.5540355443954468]","[13.8125, -42.75, 20.375]","[-0.240750715136528, 0.2459343373775482, -0.8243190050125122]","[-338.8125, -54.6875, -95.1875]","[-0.6672999858856201, -1.458199977874756, 0.5758000016212463]","[-0.2466673851013183, 0.2483429014682769, -0.8224340677261353]","[0.6378999948501587, 8.813199996948242, -4.253299713134766]",,
2024-02-25 13:20:05.100,"[1.145271062850952, 8.764884948730469, -4.004886627197266]","[0.7207750082015991, 0.648904025554657, -0.1268890053033828, 0.2081000059843063, 1.30022931098938, -1.0813992023468018, -1.7229158878326416]","[10.8125, -43.5, 20.4375]","[0.0238411966711282, 0.1978330761194229, -0.7366161942481995]","[-342.0625, -55.6875, -95.1875]","[-0.0749000012874603, -0.378600001335144, 0.2254000008106231]","[0.0179245304316282, 0.2002416253089904, -0.7347487211227417]","[1.232100009918213, 8.655499458312988, -4.442299842834473]",,
2024-02-25 13:20:05.200,"[-0.8351262807846069, 2.6280291080474854, -6.814175605773926]","[0.7413020133972168, 0.6252909898757935, -0.1465159952640533, 0.1949730068445205, 1.207862377166748, -1.0550514459609983, -1.8628392219543457]","[9.4375, -44.0, 20.8125]","[0.0298800375312566, 0.2722713649272918, -0.6877470016479492]","[-343.5, -56.125, -94.875]","[-1.2167999744415283, -1.9703999757766724, -0.4896999895572662]","[0.0239459164440631, 0.2746799290180206, -0.6858794689178467]","[1.7170000076293943, 8.531000137329102, -4.521399974822998]",,
2024-02-25 13:20:05.300,"[3.554039239883423, 9.144184112548828, -6.867968559265137]","[0.7529309988021851, 0.6089199781417847, -0.1645929962396621, 0.1876669973134994, 1.1657650470733645, -1.0258827209472656, -1.9419386386871336]","[8.6875, -43.3125, 22.125]","[-0.3488564193248749, 0.4930729568004608, -0.040858156979084]","[-344.375, -55.4375, -93.625]","[0.0170999988913536, 2.302799940109253, 0.494299978017807]","[-0.354773074388504, 0.4954640567302704, -0.0389732010662555]","[2.003000020980835, 8.386300086975098, -4.671899795532227]",,
2024-02-25 13:20:05.400,"[1.4493730068206787, 8.886940956115723, -3.80354380607605]","[0.749705970287323, 0.6072959899902344, -0.1880300045013427, 0.1837819963693618, 1.2081443071365356, -1.000005125999451, -1.939704179763794]","[9.6875, -43.1875, 20.9375]","[0.2062106430530548, 0.4206243455410003, -0.0179070774465799]","[-343.375, -55.3125, -94.375]","[0.2875999808311462, 2.0253000259399414, 0.9919999837875366]","[0.2002765238285064, 0.4230329096317291, -0.0160221233963966]","[1.879599928855896, 8.251999855041504, -4.953799724578857]",,
