time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 16:33:21.700,"[-1.0151797533035278, 12.501324653625488, -3.2121856212615967]","[-0.7235789895057678, -0.3598310053348541, 0.5116310119628906, 0.2918689846992492, 1.181599736213684, -0.9603474140167236, 3.04693603515625]","[-8.25, -45.6875, 5.5]","[-0.2641904950141907, 0.8782497048377991, -0.4507836401462555]","[-361.375, -59.25, -110.8125]","[-2.446799993515014, 4.713099956512451, 1.0135999917984009]","[-0.1705012172460556, 0.8003556132316589, -0.3000395596027374]","[2.132999897003174, 8.035399436950684, -5.200999736785889]",,
2024-02-25 16:33:21.800,"[1.367912769317627, 8.836835861206055, -5.717219829559326]","[-0.7135819792747498, -0.3386670053005218, 0.529125988483429, 0.3100480139255523, 1.2020412683486938, -0.9466156959533693, 2.9972000122070312]","[-9.9375, -44.5, 7.4375]","[-0.0437728576362133, 0.4940328896045685, -0.434988409280777]","[-362.9375, -58.25, -108.875]","[-1.595099925994873, 3.5063998699188232, 2.296099901199341]","[0.2916619777679443, 0.3442836403846741, -0.0859400108456611]","[2.0657999515533447, 7.957499980926514, -5.345999717712402]",,
2024-02-25 16:33:21.900,"[-0.9821973443031312, 10.603736877441406, -3.7713463306427]","[-0.7018479704856873, -0.3430599868297577, 0.5317620038986206, 0.3270260095596313, 1.2064818143844604, -0.9779466986656188, 2.972197294235229]","[-10.375, -45.0625, 7.0]","[0.373674988746643, 0.3917915225028991, -0.1256462484598159]","[-363.875, -58.6875, -108.8125]","[0.1365000009536743, 1.830299973487854, 1.2360999584197998]","[0.802554726600647, 0.1388933062553405, -0.3406358957290649]","[1.952199935913086, 8.133099555969238, -5.119499683380127]",,
2024-02-25 16:33:22.000,"[3.555360794067383, 6.5321197509765625, -3.58262586593628]","[-0.6789060235023499, -0.3490040004253387, 0.5313889980316162, 0.3672969937324524, 1.1799843311309814, -1.0436317920684814, 2.884729623794556]","[-11.3125, -44.8125, 4.625]","[0.7609460949897766, 0.3219259679317474, -0.2611361742019653]","[-364.5, -58.5625, -111.125]","[-2.3499999046325684, 0.8115999698638916, -0.2633000016212463]","[0.404462605714798, 0.7450810670852661, -0.9344667196273804]","[1.8792999982833865, 8.475199699401855, -4.561500072479248]",,
2024-02-25 16:33:22.100,"[1.4621198177337646, 5.67778205871582, -6.003901481628418]","[-0.6642699837684631, -0.3358849883079529, 0.5329430103302002, 0.4023649990558624, 1.130372166633606, -1.065666913986206, 2.768153667449951]","[-11.5625, -44.4375, 2.4375]","[0.4735950827598572, 0.7018841505050659, -0.9447641968727112]","[-364.75, -58.25, -113.75]","[-2.513399839401245, 1.518899917602539, 0.9192000031471252]","[0.0501956678926944, 1.0585421323776243, -1.0373189449310305]","[2.023099899291992, 8.581899642944336, -4.292699813842773]",,
2024-02-25 16:33:22.200,"[0.6237278580665588, 10.490606307983398, -1.7330477237701416]","[-0.6578660011291504, -0.2944050133228302, 0.5363360047340393, 0.4391809999942779, 1.058651328086853, -1.0322502851486206, 2.6053333282470703]","[-14.875, -43.6875, 2.3125]","[-0.0535816065967083, 1.0333222150802612, -1.0729761123657229]","[-367.75, -57.8125, -113.875]","[-2.9550998210906982, 0.5544999837875366, -0.7444999814033508]","[0.3054675161838531, 0.6926164627075195, -1.3463993072509766]","[2.4646999835968018, 8.418499946594238, -4.384299755096436]",,
2024-02-25 16:33:22.300,"[1.6994426250457764, 7.000415802001953, -4.865640163421631]","[-0.640487015247345, -0.2429420053958892, 0.5360959768295288, 0.4933089911937713, 0.9687753915786744, -0.9975123405456544, 2.387239694595337]","[-20.375, -41.125, 3.0625]","[0.3073873817920685, 0.8371995091438293, -1.1445519924163818]","[-377.0625, -53.9375, -112.25]","[-2.992499828338623, 3.970399856567383, 0.7161999940872192]","[0.1039518117904663, 0.3847054839134216, -0.6006724834442139]","[3.0120999813079834, 8.238800048828125, -4.383899688720703]",,
2024-02-25 16:33:22.400,"[1.2305622100830078, 11.236573219299316, -5.044544219970703]","[-0.6265990138053894, -0.2110529989004135, 0.5365269780158997, 0.5243740081787109, 0.9316856265068054, -0.9740578532218932, 2.268378973007202]","[-23.9375, -40.3125, 3.75]","[0.1191710829734802, 0.3074048459529876, -0.5837253928184509]","[-378.4375, -53.0, -111.9375]","[-4.453999996185303, 2.6263999938964844, -0.1859000027179718]","[-0.0286583062261343, 0.1206197068095207, -0.1842893213033676]","[3.2869999408721924, 8.111800193786621, -4.423099994659424]",,
2024-02-25 16:33:22.500,"[-0.1927619576454162, 10.41742992401123, -3.622034311294556]","[-0.6260479688644409, -0.1944420039653778, 0.5366140007972717, 0.5313190221786499, 0.9279525876045228, -0.9504660367965698, 2.2381703853607178]","[-24.9375, -39.125, 4.125]","[-0.0370707921683788, 0.0445931628346443, -0.1717054843902588]","[-378.875, -54.0, -111.3125]","[-1.3774999380111694, -1.565999984741211, -0.8798999786376953]","[-0.1924749165773391, 0.0832696557044982, 0.5894325971603394]","[3.41729998588562, 7.979499816894531, -4.562699794769287]",,
2024-02-25 16:33:22.600,"[-2.101630449295044, 14.623947143554688, -2.115152597427368]","[-0.6242420077323914, -0.1915770024061203, 0.5517929792404175, 0.5187900066375732, 0.99576735496521, -0.947074294090271, 2.2980828285217285]","[-25.3125, -40.0625, 4.625]","[-0.4011813700199127, 0.093881256878376, 0.5075068473815918]","[-377.75, -53.9375, -110.6875]","[-4.115200042724609, 2.160199880599976, -4.235199928283691]","[0.3837455511093139, 0.0052359877154231, 0.1044754087924957]","[3.115000009536743, 7.960099697113037, -4.80649995803833]",,
2024-02-25 16:33:22.700,"[0.2001073807477951, 12.544276237487791, -2.402035713195801]","[-0.610526978969574, -0.1988260000944137, 0.560401976108551, 0.5231379866600037, 1.0195127725601196, -0.9775182008743286, 2.302608728408813]","[-24.0625, -40.125, 5.1875]","[0.2786069214344024, 0.1956863105297088, 0.2229134440422058]","[-374.875, -54.8125, -111.1875]","[-2.5381999015808105, 0.2635999917984009, -2.272599935531616]","[0.2761285305023193, -0.1301666498184204, 0.6957405805587769]","[2.871699810028076, 8.130800247192383, -4.67039966583252]",,
2024-02-25 16:33:22.800,"[-0.4909262657165527, 9.75632381439209, -5.086672782897949]","[-0.5939580202102661, -0.2181490063667297, 0.578711986541748, 0.5145059823989868, 1.101093053817749, -1.0248652696609497, 2.3789241313934326]","[-21.1875, -41.0625, 4.8125]","[0.3394490778446197, -0.0971275717020034, 0.6451784372329712]","[-372.3125, -55.6875, -111.1875]","[-1.3630999326705933, 1.0134999752044678, 0.7940999865531921]","[-0.0685914382338523, 0.331822007894516, 0.6858620047569275]","[2.3046000003814697, 8.381199836730957, -4.540299892425537]",left,STOP
2024-02-25 16:33:22.900,"[3.1057775020599365, 9.106948852539062, -4.82093620300293]","[-0.5792829990386963, -0.2280679941177368, 0.6053659915924072, 0.4959299862384796, 1.2402595281600952, -1.0444934368133545, 2.505444049835205]","[-18.5, -42.1875, 4.9375]","[-0.0731991082429885, 0.2519557178020477, 0.6712885499000549]","[-368.5625, -57.3125, -110.75]","[0.2741999924182892, 0.061999998986721, -1.7146999835968018]","[-0.157603234052658, -0.4227536618709564, 0.7552562952041626]","[1.5987999439239502, 8.479499816894531, -4.659499645233154]",right,START
2024-02-25 16:33:23.000,"[0.982666552066803, 9.479228973388672, -3.349210500717163]","[-0.5853239893913269, -0.2523800134658813, 0.6153659820556641, 0.4637050032615661, 1.3380881547927856, -1.0474363565444946, 2.6583588123321533]","[-14.75, -43.5625, 5.375]","[-0.1917767822742462, -0.4995830357074737, 0.7354992032051086]","[-366.375, -57.8125, -110.8125]","[-2.9345998764038086, 2.087300062179565, -0.2909999787807464]","[0.2369808107614517, -0.0711221694946289, 0.2047620266675949]","[1.1302000284194946, 8.49389934539795, -4.769099712371826]",,
2024-02-25 16:33:23.100,"[-0.5008191466331482, 6.76658821105957, -6.445497512817383]","[-0.5848709940910339, -0.2757520079612732, 0.6136710047721863, 0.4530929923057556, 1.3710458278656006, -1.0730457305908203, 2.7287466526031494]","[-12.6875, -44.1875, 4.9375]","[0.2645221054553985, -0.0090582584962248, 0.2018822282552719]","[-365.125, -59.125, -111.6875]","[1.649999976158142, -0.6340000033378601, 0.882099986076355]","[-0.0680154785513877, -0.158301368355751, 0.3971322178840637]","[0.928999960422516, 8.616700172424316, -4.5889997482299805]",,
2024-02-25 16:33:23.200,"[1.3973710536956787, 9.478979110717772, -4.901878833770752]","[-0.5812680125236511, -0.2899489998817444, 0.6167899966239929, 0.4445520043373108, 1.4174107313156128, -1.0874971151351929, 2.792079210281372]","[-11.4375, -45.375, 4.375]","[0.034784410148859, 0.2801602482795715, 0.1011069267988205]","[-364.1875, -58.875, -112.5625]","[-0.5490999817848206, 1.2015999555587769, 0.8849999904632568]","[0.0101578161120414, 0.2630211114883423, 0.0485201515257358]","[0.6961999535560608, 8.68340015411377, -4.503600120544434]",,
2024-02-25 16:33:23.300,"[1.6256343126296997, 6.134988784790039, -6.689303874969482]","[-0.579239010810852, -0.2998560070991516, 0.6171919703483582, 0.4400460124015808, 1.4422242641448977, -1.0985798835754397, 2.829540014266968]","[-10.5625, -45.0, 3.375]","[0.2611710727214813, 0.0207694172859191, 0.3616496622562408]","[-363.0, -58.625, -112.9375]","[0.7518999576568604, -1.6431999206542969, -0.4303999841213226]","[0.2277131080627441, 0.0548556968569755, 0.2518335580825805]","[0.5719000101089478, 8.733399391174316, -4.423799991607666]",,
2024-02-25 16:33:23.400,"[0.4592653512954712, 10.04469108581543, -5.621317386627197]","[-0.566618025302887, -0.3108859956264496, 0.6216139793395996, 0.4425919950008392, 1.4920026063919067, -1.1256554126739502, 2.8710854053497314]","[-9.375, -45.375, 3.375]","[-0.0209264978766441, 0.0619242824614048, 0.4842939674854278]","[-360.8125, -58.9375, -114.375]","[0.2854000031948089, 0.2690999805927276, 0.6789999604225159]","[-0.028483772650361, 0.1017526984214782, 0.476352721452713]","[0.3322999775409698, 8.85099983215332, -4.209399700164795]",,
2024-02-25 16:33:23.500,"[2.4419994354248047, 10.13247299194336, -4.4757585525512695]","[-0.5685619711875916, -0.3354449868202209, 0.6180109977722168, 0.426936000585556, 1.5441935062408447, -1.1412259340286257, 2.970613718032837]","[-7.4375, -45.125, 1.875]","[0.1263269335031509, -0.3505842983722687, 0.0275412946939468]","[-360.375, -59.375, -114.875]","[1.6074999570846558, -0.2759999930858612, -2.0855000019073486]","[0.1853365153074264, -0.3250850141048431, 0.1124690175056457]","[0.1085999980568885, 8.915599822998047, -4.082699775695801]",,
2024-02-25 16:33:23.600,"[0.3282163143157959, 8.039058685302734, -3.596904993057251]","[-0.5686519742012024, -0.3473219871520996, 0.6142510175704956, 0.4227240085601806, 1.5606070756912231, -1.1538454294204712, 3.00765061378479]","[-5.6875, -45.375, 0.6875]","[0.2384294271469116, -0.6315648555755615, 0.0368788056075573]","[-359.0, -59.125, -115.25]","[1.1852999925613403, -0.9544000029563904, -1.716599941253662]","[0.2249903976917266, -0.5418374538421631, 0.1267981678247451]","[0.0403999984264373, 8.966499328613281, -3.971099853515625]",,
2024-02-25 16:33:23.700,"[1.1272093057632446, 8.11279010772705, -5.180774688720703]","[-0.5853369832038879, -0.3693540096282959, 0.5943710207939148, 0.4094870090484619, 1.5184663534164429, -1.1659616231918335, 3.039069414138794]","[-6.3125, -45.0625, -0.1875]","[0.0570199079811573, -0.1636246144771576, 0.0779464021325111]","[-359.75, -59.0, -116.1875]","[1.9749999046325684, -0.8449999690055847, 0.1305999904870987]","[0.050230573862791, 0.0092327920719981, 0.0109432144090533]","[0.2019999921321869, 9.01389980316162, -3.857100009918213]",,
2024-02-25 16:33:23.800,"[0.882407009601593, 8.537885665893555, -4.107473373413086]","[-0.5831670165061951, -0.3649590015411377, 0.594169020652771, 0.4167509973049164, 1.500091791152954, -1.170396327972412, 3.006809949874878]","[-5.125, -45.6875, -0.0625]","[-0.1314058452844619, -0.3787887990474701, 0.1517563760280609]","[-358.5625, -59.375, -116.125]","[0.1026000007987022, 0.4028999805450439, 0.0666999965906143]","[-0.1136907488107681, -0.3471809029579162, 0.1952150762081146]","[0.2699999809265136, 9.031000137329102, -3.8127999305725098]",,
2024-02-25 16:33:23.900,"[0.5386953949928284, 9.064974784851074, -4.603063583374023]","[-0.5929409861564636, -0.3734189867973327, 0.5900890231132507, 0.4009639918804168, 1.5091580152511597, -1.1580924987792969, 3.054730176925659]","[-4.3125, -45.75, 0.375]","[-0.1449146866798401, -0.0979653298854827, 0.0957836657762527]","[-357.6875, -59.4375, -115.8125]","[0.3558999896049499, -0.1670999974012375, -0.6538000106811523]","[-0.1833468377590179, -0.0170693192631006, 0.0910014659166336]","[0.2421999871730804, 8.98330020904541, -3.92579984664917]",,
2024-02-25 16:33:24.000,"[-0.1893526315689087, 8.320540428161621, -4.970966339111328]","[-0.5973680019378662, -0.3767479956150055, 0.5905249714851379, 0.390502005815506, 1.525402545928955, -1.14647114276886, 3.0891313552856445]","[-4.0625, -45.8125, 1.875]","[-0.4504520297050476, -0.1558928042650222, 0.2451664060354232]","[-357.6875, -59.5, -114.3125]","[1.1994999647140503, -1.8172999620437624, 1.0911999940872192]","[-0.3656988441944122, -0.1555786430835724, 0.1879021525382995]","[0.1831000000238418, 8.93690013885498, -4.033199787139893]",,
2024-02-25 16:33:24.100,"[1.493100881576538, 9.59742546081543, -5.804751396179199]","[-0.6050350069999695, -0.3745920062065124, 0.5947409868240356, 0.3740240037441253, 1.5436609983444214, -1.1156060695648191, 3.12561297416687]","[-3.625, -46.125, 2.6875]","[0.0299323964864015, -0.1186125725507736, 0.0833220183849334]","[-357.0625, -59.8125, -113.375]","[0.1184000000357627, 0.7336999773979187, -0.162100002169609]","[-0.0548033379018306, -0.0997455641627311, 0.0581543706357479]","[0.1168999969959259, 8.808099746704102, -4.309599876403809]",,
2024-02-25 16:33:24.200,"[1.2727289199829102, 7.596217632293701, -3.5670254230499268]","[-0.6094319820404053, -0.3796209990978241, 0.5910789966583252, 0.3675659894943237, 1.5412901639938354, -1.1134499311447144, -3.139873504638672]","[-3.1875, -46.1875, 1.1875]","[0.408930629491806, -0.1942551434040069, 0.1706757396459579]","[-356.5625, -59.75, -114.875]","[1.1862999200820925, 1.3118000030517578, -1.3495999574661257]","[0.4422140717506408, -0.2111324816942215, 0.139451801776886]","[0.127700001001358, 8.798799514770508, -4.3282999992370605]",,
2024-02-25 16:33:24.300,"[0.5332940816879272, 7.60260534286499, -3.986317157745361]","[-0.6043930053710938, -0.3967599868774414, 0.5829190015792847, 0.3708029985427856, 1.5572150945663452, -1.1478757858276367, -3.106654644012451]","[-2.4375, -46.25, 0.1875]","[-0.089867003262043, -0.1495572626590728, 0.2144311517477035]","[-355.75, -60.0, -116.125]","[0.6807999610900879, -0.5187000036239624, 0.8568999767303467]","[-0.0438252165913581, -0.1024857312440872, 0.2080257982015609]","[0.0546000003814697, 8.94260025024414, -4.024499893188477]",,
2024-02-25 16:33:24.400,"[0.0494450516998767, 9.124418258666992, -4.80457878112793]","[-0.6071929931640625, -0.4047290086746216, 0.5811989903450012, 0.360163003206253, 1.5785104036331177, -1.143646001815796, -3.0616588592529297]","[-1.4375, -46.3125, 1.75]","[-0.3067416250705719, -0.3756995797157287, 0.0012217304902151]","[-354.875, -60.125, -114.375]","[0.4138000011444092, -1.3939999341964722, 1.5911999940872192]","[-0.4524242579936981, -0.2679778635501861, 0.1175653785467147]","[-0.0313000008463859, 8.92549991607666, -4.0625]",,
2024-02-25 16:33:24.500,"[1.517052412033081, 8.244720458984375, -5.491925239562988]","[-0.6195650100708008, -0.3999980092048645, 0.5834349989891052, 0.3402099907398224, 1.5725479125976562, -1.10314679145813, -3.041195869445801]","[-2.25, -46.4375, 2.5]","[0.3144908845424652, -0.389993816614151, -0.124913215637207]","[-355.5625, -60.0625, -113.5]","[0.9883999824523926, 0.7095999717712402, -0.8551999926567078]","[0.1744456589221954, -0.2333679795265197, -0.0638441443443298]","[-0.0076999999582767, 8.75369930267334, -4.420599937438965]",,
2024-02-25 16:33:24.600,"[1.1206012964248655, 7.291934013366699, -4.13512134552002]","[-0.6198580265045166, -0.401430994272232, 0.5813829898834229, 0.3414979875087738, 1.5670031309127808, -1.1078547239303589, -3.0442328453063965]","[-0.8125, -46.25, 0.5]","[0.4359832406044006, -0.2192831635475158, 0.2734407186508178]","[-354.5, -60.25, -115.4375]","[0.8953999876976013, 1.581299901008606, -0.0727999955415725]","[0.4200134873390198, -0.1978330761194229, 0.2178869098424911]","[0.016499999910593, 8.774399757385254, -4.37939977645874]",,
2024-02-25 16:33:24.700,"[1.0515621900558472, 8.174982070922852, -3.569227933883667]","[-0.6145830154418945, -0.4227359890937805, 0.5705429911613464, 0.3436000049114227, 1.591363787651062, -1.1473783254623413, -2.994947910308838]","[0.0, -46.0625, -0.25]","[-0.086952306330204, -0.0949110016226768, 0.1072330325841903]","[-353.75, -59.625, -116.5]","[-0.0740000009536743, 1.2875999212265017, 1.0080000162124634]","[-0.0517839193344116, -0.1273043155670166, 0.0605454705655574]","[-0.0828000009059906, 8.94059944152832, -4.02839994430542]",,
2024-02-25 16:33:24.800,"[1.750008225440979, 9.409557342529297, -4.2956862449646]","[-0.6186879873275757, -0.4315890073776245, 0.5647069811820984, 0.3347539901733398, 1.5959887504577637, -1.1484110355377195, -2.961998462677002]","[0.0625, -45.75, 0.6875]","[-0.082257367670536, -0.5278224945068359, 0.0319744311273098]","[-353.3125, -59.5625, -115.3125]","[0.9151999950408936, -0.1384000033140182, -0.1783999949693679]","[-0.2058266848325729, -0.5102121233940125, 0.0277681890875101]","[-0.1011999994516372, 8.944700241088867, -4.018700122833252]",,
2024-02-25 16:33:24.900,"[1.0726406574249268, 8.873323440551758, -4.703169822692871]","[-0.6282619833946228, -0.4348469972610473, 0.5591989755630493, 0.3216989934444427, 1.5792876482009888, -1.134169101715088, -2.946184635162353]","[1.4375, -46.125, 0.1875]","[0.2961300015449524, -0.3214547336101532, 0.0884009227156639]","[-351.9375, -59.9375, -115.75]","[1.7512999773025513, 1.3808999061584473, -1.7075999975204468]","[0.2546958923339844, -0.2498787939548492, 0.1651605069637298]","[-0.0351999998092651, 8.88659954071045, -4.146899700164795]",,
2024-02-25 16:33:25.000,"[1.1355220079421997, 6.243991851806641, -4.721049785614014]","[-0.6288530230522156, -0.4492110013961792, 0.5492860078811646, 0.3178629875183105, 1.5880950689315796, -1.1534572839736938, -2.908278226852417]","[1.75, -45.875, 0.0]","[-0.0304734483361244, -0.3636218905448913, -0.0382925234735012]","[-351.5625, -59.5, -116.0625]","[0.8139999508857727, 0.5277999639511108, 1.1401000022888184]","[-0.0628842115402221, -0.3945840299129486, 0.0163013748824596]","[-0.0687000006437301, 8.964900016784668, -3.974299907684326]",,
2024-02-25 16:33:25.100,"[1.9749960899353027, 7.776817321777344, -5.178725242614746]","[-0.6318860054016113, -0.4517289996147156, 0.5471569895744324, 0.3118929862976074, 1.5875868797302246, -1.1486002206802368, -2.8946218490600586]","[2.8125, -46.375, 0.625]","[-0.3551919460296631, -0.8825257420539856, 0.3586128056049347]","[-351.125, -60.125, -115.6875]","[0.2635999917984009, -0.1685999929904937, -0.4050000011920929]","[-0.3618242144584656, -0.8583005666732788, 0.3061307370662689]","[-0.0674999952316284, 8.945499420166016, -4.017699718475342]",,
2024-02-25 16:33:25.200,"[2.4443843364715576, 11.448976516723633, -4.885579109191895]","[-0.646776020526886, -0.46356400847435, 0.5364450216293335, 0.2810939848423004, 1.583095669746399, -1.1225929260253906, -2.827836036682129]","[4.0625, -46.125, 1.875]","[-0.2400002181529998, -0.5166348814964294, 0.5818753242492676]","[-349.8125, -59.875, -114.375]","[1.9840999841690063, 0.3310999870300293, 0.2874000072479248]","[-0.2621833682060241, -0.4937711060047149, 0.5011712908744812]","[-0.0521999970078468, 8.83799934387207, -4.249300003051758]",,
2024-02-25 16:33:25.300,"[0.2724792957305908, 7.570015430450439, -4.88209342956543]","[-0.6528000235557556, -0.4804149866104126, 0.5292840003967285, 0.2508209943771362, 1.6193768978118896, -1.1033920049667358, -2.7280094623565674]","[5.875, -45.75, 1.875]","[0.3665016889572143, -0.6735399961471558, 0.1916371583938598]","[-347.4375, -59.4375, -114.1875]","[1.1755999326705933, -1.3507000207901, -2.2060999870300293]","[0.3279473781585693, -0.6143384575843811, 0.3598170876502991]","[-0.2144999951124191, 8.754799842834473, -4.413300037384033]",,
2024-02-25 16:33:25.400,"[1.1134283542633057, 5.1341071128845215, -3.933319091796875]","[-0.6587409973144531, -0.5076789855957031, 0.5054960250854492, 0.229772999882698, 1.6320315599441528, -1.1224302053451538, -2.6344540119171143]","[7.8125, -45.75, 2.0]","[-0.015201817266643, -0.465514212846756, 0.3476521372795105]","[-345.75, -59.5625, -114.125]","[2.7314000129699707, -2.570799827575684, 0.6047999858856201]","[0.000907571229618, -0.4965287148952484, 0.3706032037734985]","[-0.2601000070571899, 8.837299346923828, -4.243099689483643]",,
2024-02-25 16:33:25.500,"[2.7166624069213867, 11.885574340820312, -2.2556731700897217]","[-0.6604070067405701, -0.5243790149688721, 0.4945969879627228, 0.2103839963674545, 1.6611562967300415, -1.1214189529418943, -2.5539417266845703]","[9.75, -45.375, 2.625]","[-0.501153826713562, -0.5252568125724792, 0.3909537494182586]","[-343.9375, -59.0, -113.625]","[0.9825999736785888, -2.821499824523926, 0.3983999788761139]","[-0.3527135848999023, -0.6492799520492554, 0.3778288662433624]","[-0.3843999803066253, 8.833000183105469, -4.242599964141846]",,
2024-02-25 16:33:25.600,"[2.5155014991760254, 7.757721424102783, -4.770523548126221]","[-0.6610119938850403, -0.5266849994659424, 0.5037239789962769, 0.1786780059337616, 1.7004132270812988, -1.068125605583191, -2.4841771125793457]","[11.8125, -45.125, 6.0]","[0.262549877166748, -1.07337749004364, 0.2462834119796753]","[-341.5, -58.9375, -110.0625]","[1.905099987983704, 1.9289000034332275, -2.238600015640259]","[-0.0547858849167823, -0.9931970834732056, 0.3935717344284057]","[-0.6105999946594238, 8.593500137329102, -4.684799671173096]",,
