time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-02-25 16:11:43.900,"[2.6025547981262207, 15.009087562561035, 0.4886470139026642]","[-0.735988974571228, -0.1796219944953918, 0.4567719995975494, 0.4662759900093078, 0.7723602652549744, -0.7619910836219788, 2.3350670337677]","[-21.0, -41.375, 4.75]","[1.443998098373413, 0.6136577725410461, -1.6921141147613523]","[-373.625, -54.8125, -109.5625]","[-2.884999990463257, 0.0551999993622303, -0.6780999898910522]","[1.1433128118515017, 0.834686279296875, -1.5466759204864502]","[5.081699848175049, 6.770099639892578, -4.950900077819824]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.000,"[1.1760222911834717, 12.239370346069336, 1.4636425971984863]","[-0.697691023349762, -0.116685003042221, 0.469882994890213, 0.5280330181121826, 0.7865734696388245, -0.7195517420768738, 2.155507326126098]","[-26.8125, -39.0, 3.3125]","[0.7254984378814697, 1.3496805429458618, -1.161010503768921]","[-379.625, -52.75, -111.875]","[-5.689599990844727, 0.8525999784469604, -3.4965999126434326]","[1.145546793937683, 0.9026144742965698, -1.3355783224105835]","[5.209099769592285, 6.4629998207092285, -5.221399784088135]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.100,"[3.5879507064819336, 22.29806327819824, -1.0228699445724487]","[-0.6727579832077026, -0.0985679998993873, 0.4879240095615387, 0.5473660230636597, 0.8273237347602844, -0.7298674583435059, 2.107953786849976]","[-28.25, -37.6875, 6.6875]","[1.070340633392334, 0.5684537291526794, -0.2951526343822479]","[-381.5625, -51.125, -108.125]","[-5.525300025939941, 1.7771999835968018, -1.6121000051498413]","[0.9529846906661988, 0.5041906833648682, -0.6284756064414978]","[4.946700096130371, 6.53879976272583, -5.379899978637695]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.200,"[3.8650174140930176, 17.757831573486328, -2.015132665634156]","[-0.6515560150146484, -0.1194740012288093, 0.5053189992904663, 0.5530380010604858, 0.8517404794692993, -0.7960652709007263, 2.1109580993652344]","[-27.625, -38.3125, 5.75]","[0.6925466656684875, -0.3291690945625305, 0.5485919117927551]","[-381.125, -51.625, -108.75]","[-1.0174000263214111, 3.0634000301361084, -1.1538000106811523]","[0.7959573864936829, -0.0405090935528278, 0.4554087519645691]","[4.518399715423584, 7.007899761199951, -5.161599636077881]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.300,"[1.7374147176742554, 9.037153244018556, -6.343466281890869]","[-0.6372399926185608, -0.1893890053033828, 0.5171689987182617, 0.5390650033950806, 0.8578885793685913, -0.9255437850952148, 2.1859936714172363]","[-22.25, -41.3125, 3.875]","[0.9274854063987732, -1.027388095855713, 1.1698766946792605]","[-376.0625, -54.1875, -110.3125]","[-1.7585999965667725, 0.3043999969959259, 0.3817999958992004]","[0.7645763754844666, -0.7684161067008972, 1.446720838546753]","[3.857199907302856, 7.835000038146973, -4.461299896240234]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.400,"[0.5669661164283752, 8.02237606048584, -6.381955146789551]","[-0.6172969937324524, -0.2256059944629669, 0.538457989692688, 0.5273600220680237, 0.929983913898468, -1.009290337562561, 2.2682583332061768]","[-17.875, -43.0625, 0.5625]","[0.1681973785161972, 0.1076344549655914, 0.8846899271011353]","[-371.6875, -56.0, -114.4375]","[-2.003700017929077, -0.8281999826431274, -1.0509999990463257]","[0.150325208902359, 0.2989749014377594, 0.9613099098205566]","[3.121699810028076, 8.300799369812012, -4.185699939727783]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.500,"[2.0045886039733887, 11.233585357666016, -5.951554775238037]","[-0.6095939874649048, -0.2376179993152618, 0.5558260083198547, 0.5128239989280701, 1.0155593156814575, -1.034844160079956, 2.3562145233154297]","[-14.25, -43.9375, 0.125]","[-0.0478394739329814, 0.1183856800198555, 0.3989298939704895]","[-368.0, -57.0625, -115.0]","[1.8711999654769893, 1.1984999179840088, -0.8732999563217163]","[-0.1758768260478973, 0.144548162817955, 0.5072275996208191]","[2.639799833297729, 8.431599617004395, -4.255499839782715]",,,skidded_short,intermediate,blue
2024-02-25 16:11:44.600,"[4.975342750549316, 10.702675819396973, -3.227977514266968]","[-0.5932829976081848, -0.2559399902820587, 0.5795419812202454, 0.4966279864311218, 1.143731951713562, -1.074439287185669, 2.4798712730407715]","[-12.1875, -44.5625, -0.1875]","[0.0395317077636718, 0.4350058734416961, 0.7393389344215393]","[-366.0, -57.6875, -115.0]","[0.9684000015258788, -0.0718000009655952, 2.240299940109253]","[0.0455356389284133, 0.3894876837730407, 0.6460685133934021]","[1.9342999458312988, 8.623199462890625, -4.250699996948242]",left,STOP,skidded_short,intermediate,blue
2024-02-25 16:11:44.700,"[3.018197774887085, 7.389885902404785, -1.7295904159545898]","[-0.5843809843063354, -0.2741090059280395, 0.6008149981498718, 0.4715740084648132, 1.2904053926467896, -1.0908628702163696, 2.640547752380371]","[-7.875, -45.0625, 0.1875]","[-0.1193805187940597, 0.2486046999692917, 0.787562370300293]","[-361.8125, -58.375, -114.6875]","[1.5614999532699585, 0.6566999554634094, 4.596199989318848]","[-0.0904953181743621, 0.1254542618989944, 0.7142760157585144]","[1.252900004386902, 8.698699951171875, -4.35099983215332]",right,START,skidded_short,intermediate,blue
2024-02-25 16:11:44.800,"[2.912900686264038, 5.423920631408691, -2.872352600097656]","[-0.6042619943618774, -0.2876630127429962, 0.6179990172386169, 0.4125440120697021, 1.4330062866210938, -1.030490159988403, 2.8598461151123047]","[-4.1875, -45.9375, 3.25]","[-0.9457415342330932, -0.6165899038314819, 1.015816569328308]","[-358.0, -59.125, -112.0625]","[-0.9967999458312988, 0.8574999570846558, 0.5934000015258789]","[-0.9924814701080322, -0.6574480533599854, 0.9718517065048218]","[0.692799985408783, 8.409699440002441, -4.9965996742248535]",,,skidded_short,intermediate,blue
