time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-25 15:53:44.900,"[-0.9127941727638244, 7.780447006225586, -1.0923880338668823]","[-0.8206480145454407, -0.4487670063972473, 0.3376010060310364, 0.1056850031018257, 0.8935779929161072, -0.9406108856201172, -2.919945240020752]","[-5.625, -46.8125, 8.125]","[0.2170491516590118, 0.7308740615844727, -0.5976007580757141]","[-358.4375, -58.4375, -106.6875]","[3.037400007247925, 6.551599979400635, 4.003499984741211]","[0.2995333969593048, 0.946649134159088, -0.7375412583351135]","[3.6211998462677, 7.922899723052978, -4.503600120544434]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.000,"[-3.2745115756988525, 5.201163768768311, -3.345734119415283]","[-0.8192480206489563, -0.4314709901809692, 0.3499490022659302, 0.1421220004558563, 0.8668150901794434, -0.9380972981452942, -3.024434328079224]","[-10.1875, -47.25, 5.5625]","[0.5893453359603882, 1.0406700372695925, -1.492204189300537]","[-362.4375, -58.875, -109.1875]","[-2.8020999431610107, 2.888599872589112, 5.224400043487549]","[0.5848249197006226, 1.2880005836486816, -1.351513147354126]","[3.7532999515533447, 7.90839958190918, -4.420300006866455]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.100,"[4.7281270027160645, 12.684203147888184, 0.985788643360138]","[-0.8242890238761902, -0.3753750026226043, 0.3626810014247894, 0.219321995973587, 0.7607958316802979, -0.8913533091545105, 2.999014377593994]","[-15.9375, -45.5, 4.6875]","[0.0333357900381088, 1.2765687704086304, -0.9756914377212524]","[-368.5, -57.25, -110.1875]","[-0.8247999548912048, -1.1172000169754028, 2.9933998584747314]","[0.1036201938986778, 1.4539464712142944, -1.3192769289016724]","[4.463099956512451, 7.628799915313721, -4.24869966506958]",,,skidded_short,intermediate,blue,"[0.0, 1.5, 17.173847198486328, 7.77400016784668, 0.0115284342318773, 0.0, 680.5660400390625, 18.8970915, 49.6403036]"
2024-02-25 15:53:45.200,"[1.0296504497528076, 15.217517852783203, -2.532452344894409]","[-0.8199229836463928, -0.2522780001163482, 0.3795500099658966, 0.3464410006999969, 0.6534521579742432, -0.7432446479797363, 2.604658603668213]","[-21.5625, -43.875, 3.4375]","[1.233267068862915, 0.0874933525919914, -1.662007212638855]","[-373.875, -55.625, -110.75]","[-7.782399654388428, 0.2089999914169311, -3.642099857330322]","[0.9330006837844848, 0.2785021960735321, -1.7373530864715576]","[5.73289966583252, 6.635900020599365, -4.389499664306641]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.300,"[5.840128421783447, 6.32916784286499, -1.2315677404403689]","[-0.7984200119972229, -0.2017569988965988, 0.3785949945449829, 0.4224739968776703, 0.6018967032432556, -0.6971909999847412, 2.3928771018981934]","[-28.1875, -40.0625, 0.25]","[1.144883632659912, 0.9004153609275818, -0.8074241876602173]","[-380.8125, -51.9375, -114.1875]","[-3.990499973297119, 12.286999702453612, -1.7152999639511108]","[1.605353832244873, 0.5808455944061279, -1.4072763919830322]","[6.197000026702881, 6.296499729156494, -4.256799697875977]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.400,"[-3.1910111904144287, 12.54213047027588, -6.428307056427002]","[-0.7761440277099609, -0.1711879968643188, 0.3758060038089752, 0.4765119850635528, 0.5676948428153992, -0.6737042665481567, 2.2439844608306885]","[-30.5, -38.125, 1.125]","[1.2762545347213743, 0.199718028306961, -0.8743575811386108]","[-383.1875, -50.0, -113.3125]","[-4.902599811553955, 10.219599723815918, 0.3452999889850616]","[1.0485937595367432, 0.3574259877204895, -0.6202725768089294]","[6.461799621582031, 6.118199825286865, -4.120800018310547]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.500,"[0.0881066173315048, 5.6838059425354, -14.809325218200684]","[-0.7426130175590515, -0.1698050051927566, 0.391061007976532, 0.5164899826049805, 0.5671532154083252, -0.7157148122787476, 2.1432971954345703]","[-33.125, -36.375, 0.375]","[0.8816356062889099, 1.401342272758484, -0.3635695278644562]","[-385.8125, -48.1875, -114.375]","[-8.428500175476074, -0.7565999627113342, -7.439199924468994]","[1.0624866485595703, 1.2550313472747805, -0.491240382194519]","[6.241600036621094, 6.434700012207031, -3.9756999015808105]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.600,"[1.1411051750183103, 29.156587600708008, 2.744004249572754]","[-0.7205150127410889, -0.1788730025291443, 0.4146409928798675, 0.5262449979782104, 0.604739248752594, -0.7672618627548218, 2.1304428577423096]","[-32.3125, -37.875, -3.125]","[-0.3275634050369262, 0.0201760064810514, 1.5370590686798096]","[-386.0, -49.0625, -118.25]","[-5.581399917602539, 2.5185999870300293, -3.28279995918274]","[0.2815390527248382, 0.2455329149961471, 2.15438199043274]","[5.806999683380127, 6.807399749755859, -4.013299942016602]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.700,"[1.3583742380142212, 15.4888277053833, -3.2037386894226074]","[-0.6823040246963501, -0.2258919924497604, 0.4413839876651764, 0.5372269749641418, 0.6157143712043762, -0.8986721038818359, 2.111905336380005]","[-30.125, -39.3125, -3.25]","[0.8593302965164185, 0.4577998518943786, 1.0977247953414917]","[-383.625, -50.5625, -118.0]","[-6.063399791717529, 2.093600034713745, -3.132099866867065]","[0.9575749039649964, 0.3676361441612243, 1.0073691606521606]","[4.984699726104736, 7.673699855804443, -3.52649998664856]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:45.800,"[0.5020257830619812, 6.910758018493652, -5.264964580535889]","[-0.6504079699516296, -0.260232001543045, 0.4640379846096039, 0.542140007019043, 0.6376367211341858, -1.000351905822754, 2.108830690383911]","[-24.875, -40.6875, -5.375]","[0.4225965738296509, 0.2334028780460357, 0.9234013557434082]","[-378.125, -51.9375, -120.0625]","[-0.8030999898910522, -0.0260999985039234, -1.642899990081787]","[0.3857352137565613, 0.34890878200531, 0.9498779773712158]","[4.255000114440918, 8.253799438476562, -3.152400016784668]",,,skidded_short,intermediate,blue,
