time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-25 16:55:32.400,"[-0.6487711668014526, 10.244836807250977, -5.5883636474609375]","[-0.4822500050067901, -0.1840369999408722, 0.7174339890480042, 0.4678170084953308, 1.7555952072143557, -1.0136345624923706, 2.779841423034668]","[-7.0625, -46.125, 7.5]","[0.1071457639336586, 0.2424087822437286, -0.1353851854801178]","[-359.375, -58.9375, -107.1875]","[-0.694599986076355, 1.3751999139785769, -1.365299940109253]","[0.0897622853517532, 0.274208664894104, -0.1515993028879165]","[-0.9527999758720398, 8.32349967956543, -5.0971999168396]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:32.500,"[0.2256200015544891, 6.952445983886719, -6.490584850311279]","[-0.4726099967956543, -0.1865729987621307, 0.7218350172042847, 0.4698759913444519, 1.7876838445663452, -1.0249695777893066, 2.7981865406036377]","[-6.8125, -46.75, 6.75]","[0.0812625288963317, 0.2150420099496841, -0.0887674465775489]","[-359.375, -59.25, -107.8125]","[0.0068999999202787, 2.346699953079224, 0.3917999863624573]","[0.1869771182537078, 0.0652229562401771, -0.0622908025979995]","[-1.0954999923706057, 8.381699562072754, -4.971499919891357]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:32.600,"[-1.4174344539642334, 6.788424015045166, -3.564296007156372]","[-0.470227986574173, -0.1938769966363906, 0.7246580123901367, 0.4649359881877899, 1.8160154819488523, -1.027814865112305, 2.834347009658813]","[-6.125, -46.375, 6.6875]","[-0.0949808210134506, 0.1352106630802154, 0.3677757680416107]","[-358.875, -59.1875, -108.1875]","[1.1613999605178833, -2.247400045394897, 0.8553999662399292]","[-0.1181413382291793, 0.1156978756189346, 0.2258630543947219]","[-1.23009991645813, 8.396200180053711, -4.915299892425537]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:32.700,"[-2.660226345062256, 9.532877922058104, -2.433715581893921]","[-0.4753310084342956, -0.1973100006580352, 0.7246459722518921, 0.4582740068435669, 1.817763090133667, -1.0193123817443848, 2.851830244064331]","[-4.875, -46.6875, 6.8125]","[0.1035503819584846, -0.1531875431537628, 0.3718598484992981]","[-357.5, -59.3125, -107.75]","[-0.4501999914646148, 4.366399765014648, 2.667799949645996]","[0.0593237392604351, -0.1103222593665123, 0.3856654167175293]","[-1.2560999393463137, 8.352799415588379, -4.982199668884277]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:32.800,"[1.5996140241622925, 6.632915496826172, -6.480998516082764]","[-0.4718239903450012, -0.1831080019474029, 0.7272660136222839, 0.4636119902133941, 1.8080406188964844, -1.0105570554733276, 2.8136632442474365]","[-5.375, -46.6875, 7.4375]","[-0.1083151325583458, 0.1120152324438095, -0.2942974269390106]","[-357.75, -59.25, -107.25]","[1.587499976158142, 2.8622000217437744, -1.1227999925613403]","[-0.1238660141825676, 0.0725009739398956, -0.2517637312412262]","[-1.2246999740600586, 8.307499885559082, -5.065099716186523]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:32.900,"[-0.4699530601501465, 7.421096324920654, -4.442776203155518]","[-0.4552089869976043, -0.1973650008440017, 0.7280910015106201, 0.4729839861392975, 1.8531519174575808, -1.0520378351211548, 2.848561763763428]","[-5.75, -46.8125, 5.5]","[0.2727600634098053, 0.1346172392368316, -6.981316983e-05]","[-358.3125, -59.5, -108.875]","[-0.8811999559402466, 3.800599813461304, -0.635699987411499]","[0.4482878148555755, -0.0431270860135555, -0.093305304646492]","[-1.354599952697754, 8.516399383544922, -4.669600009918213]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.000,"[-0.1777455359697342, 6.442815780639648, -1.847605466842652]","[-0.4577139914035797, -0.2117729932069778, 0.7140390276908875, 0.4855900108814239, 1.8103129863739007, -1.091508150100708, 2.828362464904785]","[-5.6875, -46.4375, 4.125]","[0.2687632441520691, -0.1920560300350189, -0.3989648222923279]","[-357.9375, -59.0625, -110.3125]","[1.327799916267395, -1.1406999826431274, -0.7062000036239624]","[0.2699326276779175, -0.2566332221031189, -0.3546509146690368]","[-1.0727999210357666, 8.701600074768066, -4.393099784851074]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.100,"[-1.1279850006103516, 4.674582958221436, -7.628147125244141]","[-0.4555520117282867, -0.2197130024433136, 0.7137659788131714, 0.4844949841499328, 1.828894019126892, -1.1013381481170654, 2.855250358581543]","[-5.9375, -47.0, 3.9375]","[0.172805055975914, -0.1189790964126586, -0.0979304239153862]","[-358.125, -59.4375, -110.5]","[-0.6032999753952026, 3.0810999870300293, 0.4845999777317047]","[0.20731021463871, -0.3120997846126556, -0.0892386808991432]","[-1.1323000192642212, 8.745699882507324, -4.289499759674072]",,,skidded_short,intermediate,blue,"[45.0, 1.5, 25.715274810791016, 12.298999786376951, 5.067925453186035, 193.0283203125, 696.0325165148824, 18.8973503, 49.6403999]"
2024-02-25 16:55:33.200,"[0.3233513236045837, 13.23604679107666, -3.8433640003204346]","[-0.4516389966011047, -0.2318859994411468, 0.709069013595581, 0.4893569946289062, 1.8377625942230225, -1.1277111768722534, 2.874434471130371]","[-5.5, -46.625, 2.8125]","[0.2752209603786468, -0.1643401980400085, -0.0797091871500015]","[-358.125, -59.1875, -111.5625]","[2.207399845123291, -5.162499904632568, -0.2005999982357025]","[0.1966287940740585, -0.0288851987570524, 0.0195127818733453]","[-1.1090999841690063, 8.859600067138672, -4.055399894714356]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.300,"[2.358757972717285, 7.027834415435791, -1.2876399755477903]","[-0.4584760069847107, -0.2609890103340149, 0.7021039724349976, 0.4782600104808807, 1.8712692260742188, -1.1454378366470337, 2.966064691543579]","[-4.6875, -47.125, 0.8125]","[0.2187421172857284, -0.644550085067749, 0.5484697222709656]","[-357.4375, -59.5, -113.6875]","[5.208600044250488, -8.344399452209473, 1.20770001411438]","[0.2362477630376815, -0.4697728157043457, 0.4994957745075226]","[-1.197700023651123, 8.932799339294434, -3.865299940109253]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.400,"[-1.5698301792144775, 7.048587322235107, -7.652576923370361]","[-0.4679360091686249, -0.2814309895038605, 0.7306339740753174, 0.4098829925060272, 2.0336005687713623, -1.0398578643798828, -3.086961269378662]","[-0.75, -47.8125, 1.8125]","[-1.355213284492493, 0.7291287183761597, 1.907452821731568]","[-354.0, -60.5, -113.4375]","[4.737199783325195, 13.186599731445312, 2.589599847793579]","[-1.1360522508621216, 0.8142484426498413, 1.495834469795227]","[-2.216899871826172, 8.456600189208984, -4.4430999755859375]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.500,"[-2.219779253005981, 7.382386684417725, -10.294358253479004]","[-0.4800969958305359, -0.3299300074577331, 0.7189279794692993, 0.3792009949684143, 2.089843273162842, -1.039267659187317, -2.922246217727661]","[4.375, -47.5625, 3.6875]","[0.1226791962981224, -0.1364149302244186, 1.1437666416168213]","[-348.0, -59.875, -110.3125]","[3.6325998306274414, -2.5107998847961426, 3.688199996948242]","[-0.4398578703403473, -0.5970247983932495, 1.1361045837402344]","[-2.46560001373291, 8.45359992980957, -4.315799713134766]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.600,"[-0.0190578456968069, 6.073304176330566, -4.133120059967041]","[-0.4745009839534759, -0.388835996389389, 0.6994329690933228, 0.36667001247406, 2.208932876586914, -1.07993745803833, -2.7128634452819824]","[7.5, -46.9375, -2.0]","[0.3504272103309631, -0.687799334526062, 1.0522066354751587]","[-345.125, -59.5, -116.4375]","[3.498999834060669, -3.853299856185913, -1.8767999410629272]","[0.4680275022983551, -0.4341332018375397, 0.9367356300354004]","[-2.753700017929077, 8.648699760437012, -3.712899923324585]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.700,"[-1.658176302909851, 6.828406810760498, -7.3724365234375]","[-0.4816429913043976, -0.4477809965610504, 0.6750389933586121, 0.334414005279541, 2.298358201980591, -1.08184552192688, -2.496530294418335]","[10.875, -46.125, -3.4375]","[0.8248425722122192, -1.053306221961975, 0.9071523547172546]","[-341.4375, -58.625, -117.75]","[3.033900022506714, 7.9842000007629395, -0.4925999939441681]","[0.5582435727119446, -0.9735621213912964, 0.9137147665023804]","[-3.0632998943328857, 8.657499313354492, -3.4398000240325928]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.800,"[4.97359037399292, 4.748774528503418, -2.087935209274292]","[-0.5031329989433289, -0.5191349983215332, 0.62916100025177, 0.2855019867420196, 2.3472254276275635, -1.0793291330337524, -2.2541654109954834]","[14.8125, -45.0, -5.375]","[0.4667184948921203, -1.7337751388549805, 0.936718225479126]","[-337.75, -57.6875, -119.875]","[7.057699680328369, 5.5441999435424805, 4.958899974822998]","[0.5700594186782837, -1.902024865150452, 0.795067310333252]","[-3.2428998947143555, 8.645899772644043, -3.3015999794006348]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:33.900,"[0.181087851524353, 8.074339866638184, -4.076894760131836]","[-0.4987320005893707, -0.5513499975204468, 0.6259679794311523, 0.2354589998722076, 2.3917508125305176, -1.0060631036758425, -2.1238789558410645]","[20.25, -43.125, -4.25]","[-0.0971101224422454, -0.7405781149864197, 0.9209055304527284]","[-332.4375, -55.625, -118.75]","[1.8401999473571773, 5.847300052642822, 1.3801000118255615]","[-0.3447898030281067, -0.7519576549530029, 1.0178061723709106]","[-3.8406999111175537, 8.2839994430542, -3.576799869537353]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:34.000,"[0.2554421722888946, 12.96781063079834, -5.7695183753967285]","[-0.5095610022544861, -0.5779669880867004, 0.5837939977645874, 0.2558969855308532, 2.433964252471924, -1.0925452709197998, -2.0226216316223145]","[21.6875, -43.125, -6.125]","[0.9103637337684632, -0.2337694019079208, -0.2949082851409912]","[-330.4375, -55.3125, -119.9375]","[13.863899230957031, -11.305099487304688, -5.450900077819824]","[0.9612924456596376, -0.3828554153442383, -0.4509057998657226]","[-3.4296000003814697, 8.706299781799316, -2.9336998462677]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:34.100,"[6.234683036804199, 4.057061195373535, 2.605944871902466]","[-0.5107769966125488, -0.6239399909973145, 0.5571709871292114, 0.198403000831604, 2.4637880325317383, -1.0322930812835691, -1.852698564529419]","[22.125, -41.75, -7.6875]","[-0.392873615026474, -1.45619797706604, 1.6119860410690308]","[-330.5625, -54.5, -122.5]","[-1.152400016784668, -10.644899368286133, -2.288800001144409]","[-0.0454832799732685, -1.1553905010223389, 1.3496631383895874]","[-3.9175000190734863, 8.41879940032959, -3.1536998748779297]",,,skidded_short,intermediate,blue,"[45.0, 1.5, 25.8604793548584, 12.418999671936035, 5.647792339324951, 181.4125823974609, 694.6960576009005, 18.8973554, 49.6403511]"
2024-02-25 16:55:34.200,"[3.980274200439453, 50.3962516784668, -4.531505584716797]","[-0.5113059878349304, -0.6511520147323608, 0.5479040145874023, 0.1198640018701553, 2.407992124557495, -0.9226824045181274, -1.7764315605163574]","[30.25, -38.0625, -5.0]","[-0.5866051316261292, -0.6983760595321655, 2.1101553440093994]","[-322.6875, -51.25, -119.5625]","[0.8276000022888184, -3.846399784088135, -0.9786999821662904]","[-1.5188030004501345, 1.3184566497802734, 2.954859972000122]","[-4.397200107574463, 7.8180999755859375, -3.963699817657471]",,,skidded_short,intermediate,blue,
2024-02-25 16:55:34.300,"[1.1349760293960571, 6.200244903564453, -13.483903884887695]","[-0.5206909775733948, -0.6928269863128662, 0.4791759848594665, 0.1387799978256225, 2.509987592697144, -1.0245829820632937, -1.5736019611358645]","[30.1875, -38.1875, -1.25]","[3.0845377445220947, 0.0449945889413356, -0.2601587772369385]","[-321.6875, -50.8125, -114.5]","[11.132899284362791, 12.998700141906738, 2.9684998989105225]","[2.249258041381836, -0.1063254550099372, -0.3012263774871826]","[-4.111299991607666, 8.37969970703125, -3.007699966430664]",,,skidded_short,intermediate,blue,
