time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-25 13:36:44.900,"[3.128608703613281, 10.506465911865234, -4.100338459014893]","[-0.7228729724884033, -0.459183007478714, 0.5018140077590942, 0.1216010004281997, 1.4497475624084473, -0.9041569828987122, -2.662492752075196]","[5.75, -47.1875, 13.0]","[-0.2258805036544799, -0.4419871866703033, 0.1180889755487442]","[-346.5625, -59.5625, -102.875]","[1.503600001335144, -2.685999870300293, -0.580299973487854]","[-0.2522175312042236, -0.5032831430435181, 0.2834240198135376]","[0.7321999669075012, 7.707099914550781, -6.019499778747559]",right,START,skidded_long,intermediate,blue,
2024-02-25 13:36:45.000,"[2.3630387783050537, 9.641698837280272, -4.052933216094971]","[-0.7295849919319153, -0.4650149941444397, 0.4909290075302124, 0.10224100202322, 1.4340330362319946, -0.8929451107978821, -2.629310369491577]","[6.0625, -46.625, 13.875]","[-0.0779114961624145, -0.16121606528759, 0.0194080621004104]","[-346.375, -59.1875, -101.8125]","[1.8288999795913696, 0.8440999984741211, 0.9537999629974364]","[-0.0042062434367835, -0.1433264315128326, -0.0285884924232959]","[0.8384000062942505, 7.638599872589111, -6.092499732971191]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.100,"[2.3429081439971924, 6.52273416519165, -6.21500301361084]","[-0.7345860004425049, -0.464134007692337, 0.4857720136642456, 0.0947989970445633, 1.4166619777679443, -0.885124921798706, -2.626986026763916]","[6.0, -46.3125, 14.5]","[-0.0111352009698748, -0.6064670085906982, 0.0098785636946558]","[-346.25, -58.8125, -101.1875]","[2.361299991607666, 0.1862999945878982, 1.2030999660491943]","[-0.0882787555456161, -0.5141914486885071, 0.0688357874751091]","[0.9531999826431274, 7.590299606323242, -6.135799884796143]",,,skidded_long,intermediate,blue,"[45.0, 1.5, 25.59992408752441, 7.532000064849853, 2.394362211227417, 159.05125427246094, 611.1149062868208, 18.8931123, 49.6380652]"
2024-02-25 13:36:45.200,"[2.277872323989868, 9.063432693481444, -6.380040168762207]","[-0.741536021232605, -0.4673559963703155, 0.475176990032196, 0.0768639966845512, 1.3962981700897217, -0.8728609681129456, -2.60203218460083]","[6.375, -45.5, 16.75]","[-0.2557780146598816, -0.6906965970993042, 0.5125682950019836]","[-345.9375, -57.875, -99.375]","[1.6124999523162842, 1.8320999145507808, 1.812999963760376]","[-0.3092548847198486, -0.6501002311706543, 0.5011887550354004]","[1.094099998474121, 7.513499736785889, -6.206299781799316]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.300,"[1.7015687227249146, 7.413952350616455, -5.877343654632568]","[-0.7465699911117554, -0.4809080064296722, 0.4582189917564392, 0.0373539999127388, 1.3914494514465332, -0.8515396118164062, -2.5175812244415283]","[6.5625, -44.9375, 16.4375]","[0.2028596252202987, -0.4964589178562164, 0.7912275791168213]","[-345.9375, -57.4375, -99.0]","[1.2990999221801758, 0.6247000098228455, 0.218199998140335]","[0.2930233180522918, -0.4599466025829315, 0.4821297526359558]","[1.1524999141693115, 7.377499580383301, -6.357199668884277]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.400,"[4.806321620941162, 4.77472734451294, -5.780350208282471]","[-0.7466009855270386, -0.5087699890136719, 0.4285340011119842, 0.0098780002444982, 1.390162706375122, -0.8759662508964539, -2.423402786254883]","[10.5, -44.25, 16.8125]","[0.1524545103311538, -0.9188111424446106, 1.2893794775009155]","[-342.5, -56.6875, -98.625]","[1.764899969100952, -2.521899938583374, -0.5310999751091003]","[0.2053379863500595, -0.773163378238678, 1.168358325958252]","[1.127900004386902, 7.53309965133667, -6.176499843597412]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.500,"[3.590287446975708, 9.843147277832031, -5.587674140930176]","[0.7336310148239136, 0.5498369932174683, -0.3979380130767822, 0.0332829989492893, 1.444713115692139, -0.8950906991958618, -2.250517129898072]","[13.625, -42.8125, 18.125]","[0.1151393726468086, -0.8149291276931763, 0.8762774467468262]","[-339.0625, -55.4375, -97.6875]","[1.2684999704360962, 3.262899875640869, 1.9953999519348145]","[-0.0235444922000169, -0.8503418564796448, 0.9734748601913452]","[0.7712000012397766, 7.65179967880249, -6.084799766540527]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.600,"[2.1025400161743164, 5.583795547485352, -2.277565717697144]","[0.723954975605011, 0.5829190015792847, -0.3631269931793213, 0.0650509968400001, 1.47684645652771, -0.9219321608543396, -2.1132349967956543]","[15.8125, -42.3125, 18.1875]","[0.2358812540769577, -1.2276819944381714, 0.9968273639678956]","[-336.875, -54.875, -97.75]","[-0.6342999935150146, 1.0024999380111694, 3.1146998405456543]","[0.2619390189647674, -1.1400141716003418, 0.9899856448173524]","[0.555899977684021, 7.813599586486816, -5.899799823760986]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.700,"[2.654614210128784, 9.332071304321287, -5.004245758056641]","[0.7153769731521606, 0.6128469705581665, -0.3221420049667358, 0.0942180007696151, 1.4992892742156982, -0.9546820521354676, -1.9821879863739007]","[17.5625, -41.9375, 18.8125]","[0.04982915148139, -0.8747764825820923, 0.7751007080078125]","[-335.0, -54.375, -97.0]","[-0.0517999976873397, 0.6164999604225159, 2.072999954223633]","[-0.0454309210181236, -0.8698371648788452, 0.7103315591812134]","[0.4047999978065491, 8.003499984741211, -5.652400016784668]",,,skidded_long,intermediate,blue,
2024-02-25 13:36:45.800,"[2.6907858848571777, 10.165752410888672, -5.166706562042236]","[0.7038469910621643, 0.6357250213623047, -0.2903150022029876, 0.1271589994430542, 1.530243992805481, -0.9632899165153505, -1.853745937347412]","[19.3125, -40.5625, 19.6875]","[0.2635272741317749, -0.4848175644874573, 0.7018318176269531]","[-333.3125, -53.0, -96.25]","[1.577399969100952, 2.323400020599365, 0.5133999586105347]","[0.2958158552646637, -0.4034154117107391, 0.7605621218681335]","[0.2268999963998794, 8.051899909973145, -5.593199729919434]",,,skidded_long,intermediate,blue,
