TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[3.651492595672608, 12.956222534179688, 7.132930278778076]","[0.4018040001392364, 0.8125230073928833, 0.2743600010871887, 0.3210679888725281, 2.5724682807922363, -0.977543294429779, 0.3426492512226105]","[25.25, -26.125, 26.25]","[-0.345645010471344, 0.9154775738716124, -0.3969925940036773]","[-26.5, -48.75, 59.3125]","[4.842700004577637, 0.4672999978065491, 6.623199939727783]","[0.2936865389347076, 0.6514092087745667, -0.3936415612697601]","[-4.646599769592285, 8.103599548339844, -2.9848999977111816]",,,
"[-1.4939435720443726, 9.206050872802734, -0.980827808380127]","[0.423691987991333, 0.8137620091438293, 0.2640610039234161, 0.2975690066814422, 2.629840850830078, -1.0097928047180176, 0.3403658270835876]","[25.875, -27.75, 24.875]","[0.5689773559570312, 0.196419358253479, 0.249459907412529]","[-25.875, -50.375, 57.9375]","[8.728799819946289, 4.442399978637695, 6.63569974899292]","[0.1252622753381729, 0.5965709686279297, 0.0115191731601953]","[-4.511899948120117, 8.276700019836426, -2.7032999992370605]",left,STOP,"[45.0, 1.5, 24.02877616882324, 10.970999717712402, 8.367806434631348, 66.34640502929688, 2433.758226084523, 6.6606439, 44.5843984]"
"[3.9806761741638175, 10.057351112365724, 2.762918472290039]","[0.4434289932250976, 0.8048920035362244, 0.2742820084095001, 0.2833510041236877, 2.6963956356048584, -1.0537056922912598, 0.3950262665748596]","[25.8125, -28.5, 22.4375]","[0.5788210034370422, -0.3029542565345764, 0.1152789965271949]","[-25.9375, -51.125, 55.5]","[8.040299415588379, 1.7788000106811523, 2.626499891281128]","[0.2975960969924927, 0.3175801038742065, -0.3842167854309082]","[-4.411799907684326, 8.488699913024902, -2.155799865722656]",right,START,
"[11.199050903320312, 6.543937683105469, 2.676497220993042]","[0.4545789957046509, 0.7847080230712891, 0.3186100125312805, 0.2758220136165619, 2.823242425918579, -1.095556139945984, 0.576130747795105]","[24.6875, -31.0625, 20.25]","[1.2351869344711304, -0.220033660531044, -0.1807113885879516]","[-27.0625, -53.6875, 53.3125]","[10.31470012664795, 6.521599769592285, 5.572999954223633]","[1.0815805196762085, -0.4073947668075561, -0.0738099738955497]","[-4.283599853515625, 8.67859935760498, -1.5816999673843384]",,,
"[-2.7195353507995605, 8.638432502746582, 1.7118254899978638]","[0.4751920104026794, 0.7636899948120117, 0.3632549941539764, 0.242926999926567, 3.0816903114318848, -1.1250464916229248, 0.8501918315887451]","[24.0, -32.4375, 17.5625]","[1.418027639389038, 0.1023461073637008, -0.0155159765854477]","[-27.75, -55.0625, 50.625]","[1.01829993724823, -2.671099901199341, 3.515199899673462]","[1.247491478919983, 0.2228785455226898, 0.2058266848325729]","[-4.2153000831604, 8.839399337768555, -0.5144000053405762]",,,
"[-2.076711416244507, 6.219762802124023, -0.5155386328697205]","[0.4865050017833709, 0.7361890077590942, 0.421424001455307, 0.2091390043497085, -2.913114547729492, -1.1030610799789429, 1.1807572841644287]","[24.375, -33.875, 12.75]","[1.9139803647994995, -0.0775798857212066, -0.2510481476783752]","[-27.375, -56.5, 45.8125]","[18.09309959411621, 19.68579864501953, -0.5803999900817871]","[1.5388219356536863, -0.1126784533262252, 0.6437123417854309]","[-4.412799835205078, 8.723999977111816, 0.7667999863624573]",,,
"[2.2859644889831543, 9.053386688232422, 8.69797134399414]","[0.5312209725379944, 0.670760989189148, 0.4794619977474212, 0.1949300020933151, -2.538046836853028, -1.1187788248062134, 1.6261367797851562]","[23.5, -35.6875, 6.4375]","[1.278087139129639, -0.7708770036697388, -1.3709560632705688]","[-28.25, -58.3125, 39.5]","[-2.8141000270843506, 3.4126999378204346, -1.909199953079224]","[1.7038601636886597, -0.0635823458433151, -0.2689028680324554]","[-3.795499801635742, 8.757299423217773, 2.2523999214172363]",,,
"[-8.568598747253418, 4.831048965454102, -0.9376364350318908]","[0.5245320200920105, 0.6254739761352539, 0.5401409864425659, 0.2046809941530227, -2.4378159046173096, -1.0701560974121094, 1.853238821029663]","[20.75, -38.0625, 3.4375]","[1.4858685731887815, -1.3610950708389282, 0.1773254573345184]","[-31.0, -60.6875, 36.5]","[0.1084999963641166, -5.645699977874756, -7.182499885559082]","[1.017003297805786, -0.977925419807434, -0.0394095331430435]","[-3.599599838256836, 8.646499633789062, 2.906800031661988]",,,
"[-4.017221450805664, 2.5444905757904053, 2.636322498321533]","[0.4865359961986542, 0.5761600136756897, 0.6241859793663025, 0.2042360007762909, -2.443200826644897, -0.9537786245346068, 2.022676706314087]","[20.5625, -38.375, 0.4375]","[1.9286062717437744, -1.915481448173523, 2.003812551498413]","[-31.1875, -61.0, 33.5]","[17.22439956665039, -1.116199970245361, 2.022199869155884]","[1.430471897125244, -1.5561355352401731, 0.5750685334205627]","[-4.0345001220703125, 8.186800003051758, 3.58709979057312]",,,
"[23.421709060668945, 0.6673119068145752, 3.4505906105041504]","[0.4531619846820831, 0.5261620283126831, 0.6870520114898682, 0.2139060050249099, -2.467618942260742, -0.8800996541976929, 2.161459445953369]","[20.5625, -37.9375, -0.75]","[1.131636619567871, -0.8483347296714783, -0.6055943369865417]","[-31.1875, -60.5625, 32.3125]","[6.170599937438965, 6.308199882507324, -5.235199928283691]","[1.3009859323501587, -1.3331173658370972, 0.3418925404548645]","[-4.866300106048584, 7.617199897766113, 3.803499937057495]",,,
"[-4.64837121963501, 5.711674690246582, -0.316781610250473]","[0.4490840137004852, 0.4701530039310455, 0.7201970219612122, 0.2420630007982254, -2.4230918884277344, -0.8803196549415588, 2.3350186347961426]","[19.125, -38.4375, -2.625]","[0.5228133797645569, -1.0992432832717896, -0.1656841039657592]","[-32.625, -61.0625, 30.4375]","[18.712799072265625, 14.137700080871582, -2.177500009536743]","[0.8043873310089111, -0.9631773829460144, -0.8561014533042908]","[-4.728499889373779, 7.544699668884277, 4.109499931335449]",,,
"[2.005613088607788, 10.006710052490234, 1.197531819343567]","[0.4474799931049347, 0.4306850135326385, 0.7377769947052002, 0.2644909918308258, -2.3866231441497803, -0.8878498077392578, 2.4575653076171875]","[17.3125, -38.8125, -3.6875]","[0.6570990085601807, -0.983370840549469, -0.7441211342811584]","[-34.4375, -61.4375, 29.375]","[12.054999351501465, 4.854899883270264, -7.68179988861084]","[0.4865279793739319, -0.4834038317203522, -0.3347192406654358]","[-4.611799716949463, 7.550399780273437, 4.229799747467041]",,,"[45.0, 1.5, 20.67790603637696, 10.875, 8.381145477294922, 61.42155075073242, 2431.636876282282, 6.6607071, 44.5844513]"
"[-5.611979961395264, 2.6541545391082764, -1.8904712200164795]","[0.434004008769989, 0.3928489983081817, 0.7588549852371216, 0.2853910028934479, -2.3851537704467773, -0.8853504657745361, 2.5585646629333496]","[15.25, -40.5, -5.25]","[0.403066337108612, -1.3818470239639282, -0.9922894835472108]","[-36.5, -63.125, 27.8125]","[-4.989699840545654, -1.8806999921798704, -1.647499918937683]","[0.4696680903434753, -0.6852511763572693, -0.7086036801338196]","[-4.463799953460693, 7.607800006866455, 4.2855000495910645]",,,
"[15.11031436920166, 12.217333793640137, -10.543682098388672]","[0.431549996137619, 0.3573609888553619, 0.7710390090942383, 0.3025810122489929, -2.350816011428833, -0.8867812752723694, 2.664944887161255]","[12.375, -41.75, -5.5]","[0.6719866394996643, 1.6136616468429563, 0.2098758369684219]","[-39.375, -64.375, 27.5625]","[-3.2063000202178955, -1.775399923324585, 1.4994999170303345]","[-0.8055043816566467, -0.3336895108222961, 0.5266181826591492]","[-4.383999824523926, 7.718299865722656, 4.168699741363525]",,,
"[-5.448944568634033, 9.151098251342772, 2.7987546920776367]","[0.4240129888057709, 0.32778000831604, 0.7825890183448792, 0.3167429864406585, -2.33806586265564, -0.8847002983093262, 2.745489358901977]","[12.375, -41.5625, -8.25]","[-0.2022487521171569, -0.0385892279446125, -0.3126757442951202]","[-39.375, -64.1875, 24.8125]","[12.390399932861328, 24.64620018005371, -0.9358999729156494]","[0.6331007480621338, -0.8625068068504333, 0.3096737563610077]","[-4.348999977111816, 7.529299736022949, 4.534899711608887]",,,
"[-7.223229885101318, 13.458879470825195, -1.6583006381988523]","[0.4369960129261017, 0.3328140079975128, 0.7626259922981262, 0.3415699899196625, -2.290210247039795, -0.947325885295868, 2.7753281593322754]","[10.625, -41.375, -7.6875]","[-0.4438372254371643, -0.3506191968917846, -0.4388281404972076]","[-41.125, -64.0, 25.375]","[-2.1803998947143555, 2.26449990272522, -3.325999975204468]","[-0.5738118886947632, 0.552291989326477, -1.109802484512329]","[-3.8015999794006334, 7.904899597167969, 4.3850998878479]",,,
"[23.582820892333984, 17.140060424804688, -6.467456817626953]","[0.4401639997959137, 0.3404020071029663, 0.7421900033950806, 0.3735429942607879, -2.2668466567993164, -1.023904800415039, 2.79542088508606]","[7.375, -41.625, -6.6875]","[-0.5750859975814819, 0.5273861289024353, -0.4638910591602325]","[-44.375, -64.25, 26.375]","[0.8033999800682068, 4.72659969329834, -3.370999813079834]","[-0.5702165365219116, -0.2285334169864654, -1.0015746355056765]","[-3.343299865722656, 8.316200256347656, 3.9789998531341553]",right,STOP,
"[-12.77493381500244, 5.957846164703369, -2.6828179359436035]","[0.4307509958744049, 0.3594569861888885, 0.7190070152282715, 0.4102090001106262, -2.3041083812713623, -1.1187593936920166, 2.7579100131988525]","[6.25, -42.3125, -3.4375]","[-1.2011704444885254, -0.7307519316673279, 0.1867676824331283]","[-45.5, -64.9375, 29.625]","[4.10290002822876, 6.872200012207031, -1.0042999982833862]","[-0.9793740510940552, 0.2427578419446945, -0.4869468510150909]","[-2.847599983215332, 8.739899635314941, 3.416800022125244]",left,START,
"[9.839411735534668, 10.523397445678713, -0.2060162723064422]","[0.4045079946517944, 0.4020769894123077, 0.6951450109481812, 0.4375829994678497, -2.513368606567383, -1.2044824361801147, 2.53224515914917]","[6.1875, -42.5625, 1.3125]","[-1.2476661205291748, 0.2594082951545715, -0.3838502466678619]","[-45.5625, -65.1875, 34.375]","[6.342799663543701, -0.2949999868869781, 3.9866998195648193]","[-1.3872400522232056, 0.1218414381146431, -0.2040464431047439]","[-2.9594998359680176, 9.081799507141112, 2.2207999229431152]",,,
"[-1.9570778608322144, 5.074548721313477, 1.885663747787476]","[0.3844729959964752, 0.451992005109787, 0.6652069687843323, 0.4531910121440887, -2.80773401260376, -1.2548058032989502, 2.191117763519287]","[5.125, -42.5625, 6.3125]","[-1.0761176347732544, 0.2110975682735443, 0.3171786963939667]","[-46.625, -65.1875, 39.375]","[-0.3337000012397766, -1.2990000247955322, -2.015300035476685]","[-1.2918403148651123, 0.2936691045761108, 0.1324355900287628]","[-2.833699941635132, 9.311100006103516, 1.201300024986267]",,,
"[2.2126829624176025, 15.63298797607422, 2.169663906097412]","[0.3580960035324096, 0.5124650001525879, 0.6359220147132874, 0.4524919986724853, 3.116659164428711, -1.2301011085510254, 1.7673649787902832]","[7.0, -41.9375, 11.3125]","[-1.259255051612854, 0.3242298066616058, -0.0423242338001728]","[-44.75, -64.5625, 44.375]","[4.089099884033203, -4.011699676513672, 0.916700005531311]","[-1.4052692651748655, 0.5942497253417969, 0.7732855677604675]","[-3.3142998218536377, 9.228799819946287, 0.1128999963402748]",,,
"[0.2948315739631653, 7.1344146728515625, -1.312510967254639]","[0.3328939974308014, 0.5871970057487488, 0.5813819766044617, 0.4542840123176574, 2.7606453895568848, -1.1659774780273438, 1.3078978061676023]","[9.3125, -39.375, 17.25]","[-1.771579027175903, 0.8159239888191223, 0.0208566840738058]","[-42.4375, -62.0, 50.3125]","[6.913300037384033, -3.4918999671936035, 2.2493999004364014]","[-1.918413519859314, 0.7395309209823608, 0.4047418534755707]","[-3.62809991836548, 9.032699584960938, -1.1902999877929688]",,,"[45.0, 1.5, 22.056934356689453, 11.01200008392334, 8.743017196655273, 60.7785758972168, 2429.063218664378, 6.6607894, 44.584503]"
"[6.83059024810791, 3.782139539718628, 7.069455146789551]","[0.3102020025253296, 0.6759960055351257, 0.510683000087738, 0.4312840104103088, 2.592872381210327, -1.035053014755249, 0.9762046337127686]","[12.125, -35.625, 23.125]","[-2.134886741638184, 0.8901528120040894, 1.4238046407699585]","[-39.625, -58.25, 56.1875]","[-5.984899997711182, -2.3828999996185303, 3.883999824523926]","[-1.5729604959487915, 1.058961033821106, 1.2903568744659424]","[-4.105999946594238, 8.580699920654297, -2.38349986076355]",,,
"[35.658912658691406, 52.53771209716797, -4.1470160484313965]","[0.3166309893131256, 0.7197960019111633, 0.4531989991664886, 0.4198179841041565, 2.5241730213165283, -0.9905754923820496, 0.78263258934021]","[15.0, -31.125, 27.9375]","[-1.7973226308822632, 1.9417486190795896, -0.5399525165557861]","[-36.75, -53.75, 61.0]","[0.5047999620437622, -1.0015000104904177, 18.301300048828125]","[0.6350380182266235, 0.5923123955726624, -0.6215117573738098]","[-4.299999713897705, 8.26830005645752, -3.051999807357788]",,,
"[13.027847290039062, 2.412550687789917, -9.278796195983888]","[0.3271999955177307, 0.7718650102615356, 0.3574309945106506, 0.4115900099277496, 2.409862995147705, -0.9261935353279114, 0.4893263280391693]","[17.5625, -28.625, 29.5]","[-1.2102288007736206, 1.2436518669128418, 0.1280198991298675]","[-34.1875, -51.25, 62.5625]","[-1.5109000205993652, -0.6252999901771545, 7.894299983978271]","[-1.9253250360488887, 0.8859815001487732, -0.6517583131790161]","[-4.255300045013428, 7.93120002746582, -3.893199920654297]",,,
"[4.799818992614746, 10.84327220916748, -10.30836009979248]","[0.3426980078220367, 0.8092809915542603, 0.2891510128974914, 0.3794899880886078, 2.424435377120972, -0.8853518962860107, 0.3346515595912933]","[21.125, -24.1875, 31.875]","[-1.1899654865264893, 1.9396891593933103, -1.8181967735290527]","[-30.625, -46.8125, 64.9375]","[-5.013799667358398, 1.242799997329712, 14.126299858093262]","[-0.4531049132347107, 0.8106879591941833, -0.0495673492550849]","[-4.694699764251709, 7.563399791717529, -4.113699913024902]",,,
"[3.2609124183654785, 9.722681045532228, 13.694891929626465]","[0.3695909976959228, 0.8328610062599182, 0.2089090049266815, 0.3551070094108581, 2.397318124771118, -0.8694992661476135, 0.1328993588685989]","[22.9375, -23.8125, 30.125]","[-1.0784040689468384, 0.0697957128286361, 1.0135127305984497]","[-28.8125, -46.4375, 63.1875]","[-1.6998999118804932, -7.8206000328063965, 7.896999835968018]","[-1.072749137878418, 0.9853779673576356, 0.232041522860527]","[-4.429199695587158, 7.653800010681152, -4.239099979400635]",,,
"[1.2288479804992676, 27.08131217956543, -3.33955717086792]","[0.4287610054016113, 0.8143889904022217, 0.1786990016698837, 0.3478490114212036, 2.327576875686645, -0.9661040306091307, -0.0127129023894667]","[25.875, -21.625, 29.875]","[-0.7064743638038635, 0.03186971321702, -2.6157946586608887]","[-25.875, -44.25, 62.9375]","[15.15679931640625, -20.439998626708984, 8.992300033569336]","[-0.4387583136558532, 0.1641656756401062, 0.9443103671073914]","[-4.359699726104736, 7.779599666595459, -4.07919979095459]",,,
"[-9.418310165405272, 8.628137588500977, 8.054880142211914]","[0.4219970107078552, 0.8100090026855469, 0.1870719939470291, 0.3616710007190704, 2.299722671508789, -0.9595959782600404, -0.0038131633773446]","[24.0, -24.3125, 29.5]","[1.1442203521728516, -0.5261644124984741, -0.3378433883190155]","[-27.75, -46.9375, 62.5625]","[22.756500244140625, 7.23259973526001, 8.616299629211426]","[0.285762757062912, -0.1957735866308212, -0.5082398653030396]","[-3.9670000076293945, 7.869499683380127, -4.3013997077941895]",,,
"[-2.1765401363372803, 13.52338981628418, 11.540252685546877]","[0.4424900114536285, 0.7848299741744995, 0.2156630009412765, 0.376473993062973, 2.2529220581054688, -1.0293067693710327, 0.0103717222809791]","[21.5, -26.75, 28.25]","[1.3470450639724731, -0.6621604561805725, -0.5443158149719238]","[-30.25, -49.375, 61.3125]","[-5.93720006942749, 13.701899528503418, 3.68179988861084]","[0.9004502892494202, 0.0407883450388908, -0.5607742667198181]","[-3.2318999767303467, 8.323699951171875, -4.054500102996826]",,,
"[12.237885475158691, 16.133089065551758, -4.217386245727539]","[0.4762569963932037, 0.7655379772186279, 0.2327609956264495, 0.3646250069141388, 2.26550841331482, -1.117313265800476, 0.0206917505711317]","[18.375, -30.0, 27.3125]","[0.1287180334329605, 0.1105142459273338, -0.3447898030281067]","[-33.375, -52.625, 60.375]","[5.456899642944336, -4.493599891662598, 4.785999774932861]","[1.2008912563323977, 0.022951079532504, -0.2408205270767212]","[-2.769899845123291, 8.788899421691895, -3.354199886322021]",,,
"[0.7797627449035645, 15.375764846801758, 2.6183180809021]","[0.4938989877700805, 0.7573090195655823, 0.2692559957504272, 0.3317320048809051, 2.460926055908203, -1.185560941696167, 0.214905634522438]","[18.5625, -34.625, 20.5]","[1.273566722869873, 0.2316226512193679, 0.283301830291748]","[-33.1875, -57.25, 53.5625]","[-10.934599876403809, -1.5417999029159546, 11.416299819946287]","[1.1812912225723269, -0.4812919795513153, -0.241832822561264]","[-2.6278998851776123, 9.083099365234377, -2.600100040435791]",left,STOP,"[45.0, 1.5, 23.387269973754883, 11.125, 9.292692184448242, 60.55955123901367, 2426.4272829461843, 6.6608999, 44.5845603]"
"[5.620532035827637, 14.520986557006836, 1.5348749160766602]","[0.4978109896183014, 0.7437059879302979, 0.3233520090579986, 0.3074530065059662, 2.736058235168457, -1.220529317855835, 0.534665584564209]","[18.5625, -35.8125, 16.375]","[1.2104207277297974, -0.0968308672308921, 0.3652101457118988]","[-33.1875, -58.4375, 49.4375]","[-1.5032999515533447, 3.202299833297729, 4.781799793243408]","[1.5033917427062988, -0.4073249399662018, 0.3419972658157348]","[-2.9684998989105225, 9.21280002593994, -1.5749999284744265]",right,START,
"[-2.369550943374634, 8.056929588317871, -0.4610944986343384]","[0.5139719843864441, 0.7135829925537109, 0.3900460004806518, 0.2729359865188598, -3.1062140464782715, -1.242021083831787, 1.0257680416107178]","[17.875, -38.6875, 10.0]","[1.853434920310974, -0.3660653531551361, -0.2514670491218567]","[-33.875, -61.3125, 43.0625]","[6.936299800872803, 0.4147000014781952, 3.048799991607666]","[1.8017033338546755, -0.8234288692474365, -0.2818706631660461]","[-3.2098000049591064, 9.264299392700195, -0.1950999945402145]",,,
"[-5.448493957519531, 13.617520332336426, 1.2393441200256348]","[0.5225160121917725, 0.6624429821968079, 0.474943995475769, 0.2501460015773773, -2.676694631576538, -1.1940996646881104, 1.563156008720398]","[18.4375, -39.0, 4.4375]","[1.6449204683303833, -1.0845301151275637, 0.4751484394073486]","[-33.3125, -61.625, 37.5]","[2.313499927520752, -5.805299758911133, 0.8932999968528748]","[2.27138900756836, -1.654135823249817, 0.5699721574783325]","[-3.176399946212769, 9.178799629211426, 1.3523999452590942]",,,
"[15.3712158203125, 4.889429092407227, -5.098644256591797]","[0.4971790015697479, 0.6052889823913574, 0.5721610188484192, 0.2430389970541, -2.5248730182647705, -1.075838565826416, 1.8901190757751465]","[15.875, -40.375, 1.25]","[1.536797285079956, -1.735485553741455, -0.5489758849143982]","[-35.875, -63.0, 34.3125]","[6.8613996505737305, 2.574199914932251, -6.38100004196167]","[1.4864096641540527, -1.9653279781341555, -0.3314729332923889]","[-3.733099937438965, 8.703299522399902, 2.546599864959717]",,,
"[2.520538806915283, 10.781607627868652, -0.7050349116325378]","[0.4754070043563843, 0.5193160176277161, 0.6526529788970947, 0.2798959910869598, -2.4411988258361816, -1.0335532426834106, 2.206688404083252]","[13.4375, -40.8125, -2.125]","[1.2380318641662598, -1.7516298294067385, -0.5442809462547302]","[-38.3125, -63.4375, 30.9375]","[13.360599517822266, -3.618199825286865, -1.7213000059127808]","[1.2319056987762451, -1.9567759037017824, -0.8564679622650146]","[-3.89709997177124, 8.413700103759766, 3.1922998428344727]",,,
"[67.05059051513672, 24.28713607788086, -6.0157670974731445]","[0.458853006362915, 0.4318639934062958, 0.7105410099029541, 0.3131720125675201, -2.3577353954315186, -0.999808132648468, 2.493366003036499]","[9.75, -42.1875, -5.375]","[0.7784866690635681, -2.4087114334106445, -3.367316007614136]","[-42.0, -64.8125, 27.6875]","[-9.823100090026855, 15.016200065612791, 0.3914999961853027]","[0.3162012994289398, -1.9867606163024905, -1.446808099746704]","[-3.935499906539917, 8.254899978637695, 3.540899991989136]",,,
"[5.091078758239746, 10.364068031311035, -8.761102676391602]","[0.4629809856414795, 0.3578490018844604, 0.7345600128173828, 0.343528002500534, -2.228199958801269, -0.9900226593017578, 2.753495693206787]","[7.625, -42.1875, -7.9375]","[1.3363462686538696, -1.3524556159973145, -1.3013873100280762]","[-44.125, -64.8125, 25.125]","[2.672299861907959, 3.003499984741211, 3.2476999759674072]","[0.7455523014068604, -1.181360960006714, -0.2934072911739349]","[-3.6725997924804688, 8.09749984741211, 4.136600017547607]",,,
"[-0.0113006327301263, 18.73187828063965, 3.851063966751098]","[0.4600169956684112, 0.3586309850215912, 0.7466319799423218, 0.3198550045490265, -2.253674268722534, -0.94003826379776, 2.7201523780822754]","[8.25, -41.3125, -8.9375]","[-0.4029092490673065, 2.0413894653320312, -0.3312984108924866]","[-43.5, -63.9375, 24.125]","[-5.252299785614014, 5.682799816131592, -2.987499952316284]","[-0.0555712841451168, 0.8914617896080017, 0.8841314315795898]","[-3.2891998291015625, 8.036600112915039, 4.556600093841553]",,,
"[0.62706059217453, 6.33656120300293, -4.99599027633667]","[0.4893470108509063, 0.3457159996032715, 0.7281870245933533, 0.3328079879283905, -2.126339197158813, -0.9667481780052184, 2.8232438564300537]","[7.5, -42.0625, -9.1875]","[0.1833468377590179, 0.2027025371789932, -0.2756921947002411]","[-44.25, -64.6875, 23.875]","[1.1013000011444092, -2.9911999702453613, -2.684999942779541]","[-0.2220407873392105, -0.3811624646186828, 0.4568224847316742]","[-2.954699993133545, 8.080900192260742, 4.705100059509277]",,,
