time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-19 10:32:56.800,"[1.2075203657150269, 9.385902404785156, 4.551262855529785]","[-0.7679060101509094, -0.5542349815368652, -0.3210990130901336, 0.0061429999768733, -1.2262088060379028, -1.0107976198196411, 2.383095026016236]","[19.9375, -39.8125, -12.75]","[-0.1982693970203399, -0.3472332656383514, 0.842330813407898]","[-25.125, -61.5, 9.1875]","[-2.8085999488830566, 2.6977999210357666, 1.4169999361038208]","[-0.2855358719825744, -0.0295309703797101, 0.7468787431716919]","[1.7595999240875244, 8.308699607849121, 4.902899742126465]",,
2024-03-19 10:32:56.900,"[0.4371908009052276, 9.693510055541992, 3.1102211475372314]","[0.7426589727401733, 0.5881180167198181, 0.3202689886093139, 0.0010860000038519, -1.3568276166915894, -1.0638638734817505, 2.258646249771118]","[23.375, -38.1875, -10.9375]","[-0.1370607018470764, 0.1044928655028343, 0.9504714012145996]","[-21.6875, -59.875, 11.0]","[0.5916999578475952, -4.002799987792969, 0.2775000035762787]","[-0.2504023909568786, -0.0357268899679183, 0.913906753063202]","[1.0109000205993652, 8.573299407958984, 4.652499675750732]",,
2024-03-19 10:32:57.000,"[-0.8242661952972412, 3.626286506652832, 4.161237239837647]","[-0.7138850092887878, -0.6258320212364197, -0.3140519857406616, 0.0085439998656511, -1.5285392999649048, -1.0933640003204346, 2.061460494995117]","[26.3125, -35.625, -11.1875]","[-0.1131322383880615, -0.3334625959396362, 0.9737017154693604]","[-18.75, -57.3125, 10.75]","[-2.5314998626708984, 0.5227000117301941, -0.7152999639511108]","[0.0207519643008708, -0.5955936312675476, 0.7033153176307678]","[0.1902999877929687, 8.710000038146973, 4.502099990844727]",right,STOP
2024-03-19 10:32:57.100,"[0.1556135416030883, 7.630090713500977, 6.475731372833252]","[-0.6843680143356323, -0.6561539769172668, -0.317559003829956, 0.0160280000418424, -1.707668662071228, -1.0928075313568115, 1.8764227628707888]","[29.6875, -32.875, -10.6875]","[-0.4714483320713043, 0.1897347420454025, 0.8745321035385132]","[-15.375, -54.5625, 11.25]","[-2.9605000019073486, -0.659500002861023, 0.1178999990224838]","[-0.3078411817550659, -0.0316951796412467, 0.8215264678001404]","[-0.6154999732971191, 8.707499504089355, 4.468699932098389]",left,START
2024-03-19 10:32:57.200,"[-4.781105995178223, 11.906231880187988, 5.450850009918213]","[-0.6582840085029602, -0.6936410069465637, -0.292383998632431, 0.005901999771595, -1.897594928741455, -1.14274001121521, 1.6616281270980835]","[32.125, -30.9375, -8.25]","[-0.6877120733261108, 0.4329638183116913, 0.2350958436727523]","[-12.9375, -52.625, 13.6875]","[0.0219000000506639, -7.367099761962891, 4.424499988555908]","[-0.8226085901260376, 1.0528523921966553, 0.4261046946048736]","[-1.3066999912261963, 8.921799659729004, 3.855299949645996]",,
2024-03-19 10:32:57.300,"[0.3748075067996979, -3.614191055297852, 13.716314315795898]","[-0.6327009797096252, -0.7323259711265564, -0.2508279979228973, 0.0216920003294944, -2.087578535079956, -1.1575071811676023, 1.3866231441497805]","[34.125, -28.8125, -9.125]","[-0.4020889401435852, -0.4321609735488891, 0.4561417996883392]","[-10.9375, -50.5, 12.8125]","[2.73669981956482, 6.704599857330322, -1.8181999921798704]","[-0.0321664176881313, -0.1537809669971466, -0.5721712708473206]","[-1.9458999633789065, 8.980899810791016, 3.42419981956482]",,
2024-03-19 10:32:57.400,"[0.0660320818424224, 8.373289108276367, 4.649213790893555]","[-0.622298002243042, -0.7485039830207825, -0.2264949977397918, 0.0344120003283023, -2.1605477333068848, -1.1579855680465698, 1.259468674659729]","[35.125, -27.75, -7.9375]","[-0.9427046775817872, 0.4757592976093292, 0.1569923609495163]","[-9.9375, -49.4375, 14.0]","[7.93649959564209, -4.7388997077941895, 0.8661999702453613]","[-0.9543983936309814, 0.3234444260597229, 0.5368981957435608]","[-2.187999963760376, 8.982799530029297, 3.269599914550781]",,
2024-03-19 10:32:57.500,"[1.2299301624298096, 6.253415584564209, 3.3638532161712646]","[-0.6231520175933838, -0.7587389945983887, -0.1888830065727234, 0.0178539995104074, -2.2744035720825195, -1.2193472385406494, 1.1134599447250366]","[34.875, -28.125, -7.9375]","[0.624478816986084, -0.1719149351119995, -0.0089011788368225]","[-10.1875, -49.8125, 14.0]","[4.088500022888184, -4.920000076293945, -1.8458999395370483]","[0.3604628443717956, 0.0441219247877597, -1.143592119216919]","[-2.1840999126434326, 9.207200050354004, 2.574199914932251]",,
2024-03-19 10:32:57.600,"[1.5347886085510254, 11.34952163696289, 0.2358192950487136]","[-0.626708984375, -0.7534019947052002, -0.1945970058441162, 0.0418500006198883, -2.172912120819092, -1.1891154050827026, 1.189129114151001]","[34.375, -28.375, -9.8125]","[0.8120667934417725, -0.4085815846920013, -0.0916646942496299]","[-10.6875, -50.0625, 12.125]","[0.0911999940872192, 5.408599853515625, -1.2211999893188477]","[0.8850913643836975, -0.50221848487854, -0.106395274400711]","[-2.06879997253418, 9.100899696350098, 3.0102999210357666]",,
2024-03-19 10:32:57.700,"[-2.0054407119750977, 13.007650375366213, 6.010317802429199]","[-0.6399409770965576, -0.7310649752616882, -0.2308339923620224, 0.0522879995405674, -2.01167893409729, -1.1470067501068115, 1.3889106512069702]","[33.625, -28.5, -11.125]","[-0.1370083391666412, 0.3523121476173401, -0.4559847116470337]","[-11.4375, -50.1875, 10.8125]","[1.7098000049591064, -2.875200033187866, 3.388700008392334]","[-0.1953198015689849, 0.422230064868927, -0.1911310106515884]","[-1.7207999229431152, 8.939099311828613, 3.6469998359680176]",,
2024-03-19 10:32:57.800,"[1.6519033908843994, 11.268118858337402, 3.3870198726654053]","[-0.6544089913368225, -0.7225580215454102, -0.2172019928693771, 0.0498090013861656, -1.9416606426239007, -1.1785684823989868, 1.441872000694275]","[32.3125, -30.8125, -11.375]","[-0.3048391938209533, 0.7225837707519531, -0.3170390427112579]","[-12.75, -52.5, 10.5625]","[-0.2400999963283538, 1.8494999408721924, 1.16349995136261]","[-0.3433062732219696, 0.8552287817001343, -0.172124370932579]","[-1.3585000038146973, 9.06190013885498, 3.4937000274658203]",,
2024-03-19 10:32:57.900,"[-3.6896276473999023, 15.322842597961426, 2.573824167251587]","[-0.6688889861106873, -0.7156090140342712, -0.1957170069217682, 0.0467300005257129, -1.868356704711914, -1.2198107242584229, 1.487619161605835]","[31.5625, -31.75, -11.125]","[0.4288797676563263, -0.347809225320816, -0.591143012046814]","[-13.5, -53.4375, 10.8125]","[0.9072999954223632, 0.3863999843597412, 1.4843000173568726]","[0.236753910779953, 0.2205398082733154, -0.2805093228816986]","[-0.9884999990463256, 9.208700180053713, 3.2235000133514404]",,
2024-03-19 10:32:58.000,"[-0.6588172316551208, 6.945770740509033, 4.745585441589356]","[-0.6760849952697754, -0.7069159746170044, -0.2011110037565231, 0.0522629991173744, -1.7990918159484863, -1.207834243774414, 1.556918740272522]","[29.6875, -32.25, -11.9375]","[-0.3991917073726654, 0.1009149402379989, -0.2379058301448822]","[-15.375, -53.9375, 10.0]","[-2.276599884033203, 4.66949987411499, 0.531499981880188]","[-0.1521228998899459, 0.0726406052708625, -0.2732836604118347]","[-0.7878999710083008, 9.167699813842772, 3.39139986038208]",left,STOP
2024-03-19 10:32:58.100,"[-2.711519479751587, 20.375883102416992, -6.697127819061279]","[-0.6904820203781128, -0.7000899910926819, -0.1767950057983398, 0.0430239997804164, -1.7103769779205322, -1.2583558559417725, 1.6230156421661377]","[28.9375, -33.0, -11.9375]","[0.2977531552314758, 0.1994562298059463, -0.5549798011779785]","[-16.125, -54.6875, 10.0]","[-2.4220998287200928, -1.9287999868392944, 2.0566999912261963]","[0.2415361106395721, 1.0066709518432615, 0.1020843088626861]","[-0.4192999899387359, 9.331799507141112, 2.984999895095825]",right,START
2024-03-19 10:32:58.200,"[0.2455110102891922, 7.109706401824951, 0.863904595375061]","[-0.7001309990882874, -0.6890580058097839, -0.1778530031442642, 0.0581559985876083, -1.6098583936691284, -1.2350822687149048, 1.703624963760376]","[27.0625, -33.5625, -13.8125]","[0.4633499979972839, 0.0325678437948226, -0.8259072303771973]","[-18.0, -55.25, 8.125]","[-1.4749000072479248, -2.628000020980835, 3.982999801635742]","[0.6540970206260681, 0.5377534031867981, -0.5862910151481628]","[-0.1261000037193298, 9.259200096130373, 3.228199958801269]",,
2024-03-19 10:32:58.300,"[1.2134867906570437, 22.96712684631348, -1.8718730211257928]","[-0.7157250046730042, -0.6699090003967285, -0.1826499998569488, 0.0748199969530105, -1.4723544120788574, -1.198816180229187, 1.8245618343353271]","[26.0, -33.6875, -16.0625]","[1.2843878269195557, -0.1938711702823639, -0.2836334705352783]","[-19.0625, -55.375, 5.875]","[-4.380300045013428, 0.8779000043869019, 0.9674999713897704]","[1.1186338663101196, 0.9514487981796264, -0.2701769769191742]","[0.35029998421669, 9.135899543762209, 3.546999931335449]",,
2024-03-19 10:32:58.400,"[1.4683446884155271, 12.85055160522461, -0.2644826769828796]","[-0.7248889803886414, -0.6499660015106201, -0.1958580017089843, 0.1171279996633529, -1.3930364847183228, -1.1116372346878052, 1.8629562854766848]","[24.5, -34.5, -19.0625]","[0.4278674721717834, 0.2852391600608825, -0.4154407083988189]","[-20.5625, -56.1875, 2.875]","[-1.1917999982833862, 2.604599952697754, 3.022599935531616]","[0.0834965482354164, 0.3075619339942932, -0.2181137949228286]","[0.7684999704360962, 8.790900230407715, 4.277699947357178]",,
2024-03-19 10:32:58.500,"[-4.775331020355225, 3.8988425731658936, 5.079462051391602]","[-0.7447959780693054, -0.6229349970817566, -0.2021230012178421, 0.1279650032520294, -1.2713027000427246, -1.0678986310958862, 1.978614926338196]","[21.25, -36.0, -19.4375]","[-0.0894830301403999, 0.1010894700884819, -1.0475640296936035]","[-23.8125, -57.6875, 2.5]","[-3.1675000190734863, -8.71780014038086, 0.8682999610900879]","[0.133657306432724, -0.060737457126379, -1.1456689834594729]","[1.3944000005722046, 8.592499732971191, 4.515999794006348]",,
2024-03-19 10:32:58.600,"[-0.8940140604972839, 3.49402117729187, 5.333189487457275]","[-0.7724530100822449, -0.5837370157241821, -0.2129539996385574, 0.1312109977006912, -1.1294344663619995, -1.0083160400390625, 2.1325550079345703]","[18.4375, -36.375, -21.625]","[0.3552966713905334, 0.5342976450920105, -0.8907811641693115]","[-26.625, -58.0625, 0.3125]","[1.964299917221069, -0.6371999979019165, 3.2391998767852783]","[0.4443782866001129, 0.4389851987361908, -0.5147499442100525]","[2.2338998317718506, 8.295700073242188, 4.728499889373779]",,
2024-03-19 10:32:58.700,"[-0.3983951807022095, 5.967346668243408, 7.3225417137146]","[-0.7954379916191101, -0.5446730256080627, -0.2220620065927505, 0.1459320038557052, -1.0293821096420288, -0.930126130580902, 2.2257003784179688]","[14.375, -37.6875, -22.25]","[0.0277507342398166, 0.522516667842865, -1.0041751861572266]","[-30.6875, -59.375, -0.3125]","[-7.019299983978272, -0.7547999620437622, -7.476799964904785]","[0.1982693970203399, -1.51754629611969, -0.8618435859680176]","[3.0207998752593994, 7.861899852752685, 5.023399829864502]",,
2024-03-19 10:32:58.800,"[-1.5658750534057615, 0.0626993551850318, 9.57032299041748]","[-0.813808023929596, -0.507407009601593, -0.2548489868640899, 0.1237139999866485, -0.989289939403534, -0.8676430583000183, 2.3501579761505127]","[11.5625, -37.9375, -23.0]","[0.4141142666339874, -0.2311514019966125, -0.1585806161165237]","[-33.5, -59.625, -1.0625]","[-3.719099998474121, 3.0116000175476074, -2.131500005722046]","[0.2607522010803222, -0.5083969831466675, -0.4495968222618103]","[3.483099937438965, 7.480499744415283, 5.2988996505737305]",,
2024-03-19 10:32:58.900,"[-7.809129238128662, 1.532633900642395, 7.950540542602539]","[-0.816100001335144, -0.4914039969444275, -0.2773469984531402, 0.1248219981789588, -1.0077098608016968, -0.8224743008613586, 2.366137981414795]","[9.8125, -38.0625, -24.0]","[-0.5446997880935669, -0.9251117706298828, -1.2189728021621704]","[-35.25, -59.75, -2.0625]","[-3.386899948120117, -1.524399995803833, 0.2626999914646148]","[-0.1641656756401062, -0.0136310216039419, -1.096695065498352]","[3.561699867248535, 7.1865997314453125, 5.642299652099609]",,
2024-03-19 10:32:59.000,"[1.8037341833114624, 10.121411323547363, 5.051660060882568]","[-0.8349990248680115, -0.455278992652893, -0.2967379987239837, 0.0862739980220794, -0.9514042139053344, -0.7882400751113892, 2.513568878173828]","[7.8125, -40.0, -21.9375]","[0.0480140075087547, -0.9965131878852844, -0.3618416488170624]","[-37.25, -61.6875, 0.0]","[2.577800035476685, -12.206799507141112, 13.534099578857422]","[-0.444535344839096, -0.2716605067253113, -0.6765594482421875]","[4.014100074768066, 6.953999996185303, 5.62999963760376]",,
2024-03-19 10:32:59.100,"[-6.5265936851501465, 9.753786087036133, 13.737412452697754]","[-0.834505021572113, -0.4437730014324188, -0.3197500109672546, 0.0665209963917732, -0.9752244353294371, -0.772770345211029, 2.5575039386749268]","[7.8125, -40.6875, -20.4375]","[-0.582433819770813, -0.314473420381546, 0.7846476435661316]","[-37.25, -62.375, 1.5]","[-2.0555999279022217, 3.209699869155884, 9.522899627685549]","[-0.3437775075435638, 0.4929158985614776, 0.1872738301753997]","[3.9387998580932617, 6.846199989318848, 5.812399864196777]",,
2024-03-19 10:32:59.200,"[0.5762172937393188, 4.883070468902588, 6.759750843048096]","[-0.824554979801178, -0.460435003042221, -0.3238979876041412, 0.0565360002219677, -1.0124412775039673, -0.8076779246330261, 2.53942346572876]","[10.125, -40.6875, -19.875]","[-0.8636412620544434, 0.0901637077331543, 0.3861715495586395]","[-34.9375, -62.375, 2.0625]","[-5.339099884033203, 1.594099998474121, -0.4805999994277954]","[-0.6634520292282104, -0.4907865822315216, 0.5358335375785828]","[3.59089994430542, 7.087100028991699, 5.74869966506958]",,
2024-03-19 10:32:59.300,"[2.14174747467041, 8.036559104919434, 6.286905288696289]","[-0.8088259696960449, -0.4936740100383758, -0.3178719878196716, 0.0322970002889633, -1.0538164377212524, -0.8915718793869019, 2.519446611404419]","[13.3125, -40.875, -16.625]","[-0.3143337965011596, -0.6046169400215149, 0.3839549720287323]","[-31.75, -62.5625, 5.3125]","[-2.7574000358581543, -2.281800031661988, 2.062999963760376]","[-0.3089931011199951, -0.945183038711548, 0.2599667906761169]","[3.0447998046875, 7.630099773406982, 5.355299949645996]",,
2024-03-19 10:32:59.400,"[3.387105941772461, 9.215339660644531, 2.471112966537476]","[-0.7876489758491516, -0.5161259770393372, -0.3364549875259399, 0.0043970001861453, -1.1475163698196411, -0.9443113803863524, 2.492846965789795]","[15.0, -41.125, -14.5]","[-0.2870194017887115, -0.214623138308525, 0.6892479658126831]","[-30.0625, -62.8125, 7.4375]","[-3.8782999515533447, -1.1866999864578247, 0.321399986743927]","[-0.494155079126358, -0.170309230685234, 0.6362074017524719]","[2.361599922180176, 7.944299697875977, 5.242199897766113]",,
2024-03-19 10:32:59.500,"[0.9111661314964294, 11.023842811584473, 0.6763811111450195]","[0.7654849886894226, 0.5498430132865906, 0.3339459896087646, 0.0136019997298717, -1.2366379499435425, -1.0176538228988647, 2.421603918075561]","[18.9375, -40.4375, -12.25]","[-0.2227214723825454, -0.3935193717479706, 0.9146223664283752]","[-26.125, -62.125, 9.6875]","[-1.9388999938964844, -5.202300071716309, 2.15779995918274]","[-0.3916693329811096, -0.0971275717020034, 0.9388474822044371]","[1.6897000074386597, 8.344200134277344, 4.867000102996826]",right,STOP
2024-03-19 10:32:59.600,"[0.5249526500701904, 9.03569793701172, 3.7061378955841056]","[0.7319819927215576, 0.5888090133666992, 0.3420960009098053, 0.0218049995601177, -1.4192771911621094, -1.0694035291671753, 2.260005712509156]","[23.1875, -38.375, -10.25]","[-0.2249380350112915, 0.1178097277879715, 1.5719830989837646]","[-21.875, -60.0625, 11.6875]","[-1.6265000104904177, -4.388499736785889, -0.2586999833583832]","[-0.3256784379482269, 0.0256563406437635, 1.4410310983657837]","[0.7113999724388123, 8.599599838256836, 4.659499645233154]",left,START
2024-03-19 10:32:59.700,"[-0.1839321404695511, 9.23896598815918, 3.123533010482788]","[0.6890209913253784, 0.6451039910316467, 0.330145001411438, 0.0096920002251863, -1.684017539024353, -1.1092835664749146, 1.956414103507996]","[27.875, -35.875, -8.875]","[-0.2260026782751083, 0.0289899185299873, 1.1474143266677856]","[-17.1875, -57.5625, 13.0625]","[-0.3107999861240387, -8.759099960327148, 2.385900020599365]","[-0.2634749114513397, 0.1691922098398208, 1.1919900178909302]","[-0.4932999908924103, 8.780599594116211, 4.338900089263916]",,
2024-03-19 10:32:59.800,"[-2.06251859664917, 6.366459846496582, 5.588708400726318]","[-0.6503999829292297, -0.6901879906654358, -0.3171980082988739, 0.0019339999416843, -1.9257991313934328, -1.1119625568389893, 1.6777275800704956]","[32.0625, -32.0, -7.9375]","[-0.6055768728256226, 0.2446951568126678, 1.20197331905365]","[-13.0, -53.6875, 14.0]","[4.2281999588012695, -6.633399963378906, 3.3148999214172363]","[-0.7311707735061646, 0.4007275998592376, 1.014507532119751]","[-1.5096999406814575, 8.7923002243042, 4.072499752044678]",,
2024-03-19 10:32:59.900,"[0.8539159297943115, 11.267955780029297, 5.435326099395752]","[-0.6164199709892273, -0.7301300168037415, -0.2942619919776916, 0.0185589995235204, -2.1213982105255127, -1.095617651939392, 1.4240989685058594]","[35.1875, -27.9375, -8.125]","[-0.3343178033828735, 0.6567848324775696, 1.1864748001098633]","[-9.875, -49.625, 13.8125]","[1.7374999523162842, 4.621399879455566, -0.5669000148773193]","[-0.3022037446498871, 0.6698224544525146, 0.7393738031387329]","[-2.3473000526428223, 8.720099449157715, 3.823400020599365]",,
2024-03-19 10:33:00.000,"[2.873032569885254, 3.320585489273072, 6.07343864440918]","[-0.5859779715538025, -0.766294002532959, -0.26111900806427, 0.0351880006492137, -2.283017873764038, -1.0752021074295044, 1.189659833908081]","[36.6875, -25.3125, -7.5625]","[-0.2427229434251785, 0.1229409947991371, 0.5719269514083862]","[-8.375, -47.0, 14.375]","[8.294400215148926, -3.772899866104126, 3.8641998767852783]","[-0.2370331585407257, 0.1253146380186081, 0.217136412858963]","[-3.0476999282836914, 8.626699447631836, 3.529899835586548]",,
2024-03-19 10:33:00.100,"[-0.6587598323822021, 19.248815536499023, 3.817075729370117]","[-0.578328013420105, -0.7778120040893555, -0.2428459972143173, 0.0396159999072551, -2.3344430923461914, -1.076746702194214, 1.1046485900878906]","[37.9375, -23.8125, -7.875]","[0.2532996237277984, 0.4651302397251129, -0.0574911460280418]","[-7.125, -45.5, 14.0625]","[9.36259937286377, 3.299599885940552, -0.0064999996684491]","[-0.1627344936132431, 0.5476145148277283, 0.567441463470459]","[-3.21589994430542, 8.633899688720703, 3.3588998317718506]",,
2024-03-19 10:33:00.200,"[2.855602741241455, 9.457690238952637, 5.589532375335693]","[-0.5653200149536133, -0.7890380024909973, -0.235956996679306, 0.0464139990508556, -2.379858493804932, -1.0556377172470093, 1.0398213863372805]","[37.875, -23.3125, -8.75]","[0.3066368997097015, 0.1513898521661758, 0.0383274294435977]","[-7.1875, -45.0, 13.1875]","[6.53309965133667, -12.812299728393556, 5.243899822235107]","[0.1690351366996765, 0.6322629451751709, 0.005410520825535]","[-3.4961998462677, 8.533900260925293, 3.3344998359680176]",,
2024-03-19 10:33:00.300,"[-3.084995746612549, 17.276060104370117, 4.748554229736328]","[-0.5801360011100769, -0.7768570184707642, -0.2393700033426284, 0.0513379983603954, -2.303395986557007, -1.0691412687301636, 1.113567352294922]","[37.1875, -23.9375, -9.6875]","[-0.0344702526926994, 0.4420046210289001, -0.4261570274829864]","[-7.875, -45.625, 12.25]","[4.524399757385254, -2.928499937057495, 3.013999938964844]","[-0.1104618906974792, 0.6079854369163513, -0.3754726946353912]","[-3.153899908065796, 8.598299980163574, 3.505800008773804]",,
2024-03-19 10:33:00.400,"[-2.336788892745972, 10.396925926208496, 7.851640701293945]","[-0.5905439853668213, -0.7710649967193604, -0.226840004324913, 0.072512999176979, -2.2263028621673584, -1.0712456703186035, 1.1410026550292969]","[35.9375, -25.375, -11.0625]","[-0.2038195431232452, 0.3538829684257507, -0.7748563885688782]","[-9.125, -47.0625, 10.875]","[1.364199995994568, -2.5172998905181885, 2.2391998767852783]","[-0.263265460729599, 0.2586228847503662, -0.5881584882736206]","[-2.863499879837036, 8.608200073242188, 3.723999977111816]",,
2024-03-19 10:33:00.500,"[-2.17839789390564, 8.79752254486084, 7.167703628540039]","[-0.6104220151901245, -0.7587639689445496, -0.2166019976139068, 0.0688749998807907, -2.1574976444244385, -1.1117953062057495, 1.19904363155365]","[34.0625, -27.0, -12.5]","[0.3022910356521606, 1.0697122812271118, -0.4856204092502594]","[-11.0, -48.6875, 9.4375]","[0.7294999957084656, -0.9508000016212464, 1.0608999729156494]","[0.4097858667373657, 0.8768359422683716, -0.3733084797859192]","[-2.4052999019622803, 8.791600227355957, 3.618199825286865]",,
2024-03-19 10:33:00.600,"[-1.756798267364502, 6.325193405151367, 5.792770862579346]","[-0.633994996547699, -0.7402819991111755, -0.203138992190361, 0.0936319977045059, -1.99422299861908, -1.1212159395217896, 1.3063982725143433]","[31.5625, -28.875, -15.25]","[0.2111673802137375, 0.7154104709625244, -0.7286749482154846]","[-13.5, -50.5625, 6.6875]","[0.1473999917507171, -0.8930999636650085, 3.108999967575073]","[0.1500284969806671, 0.2870368361473083, -0.7335793375968933]","[-1.751099944114685, 8.832099914550781, 3.88539981842041]",,
2024-03-19 10:33:00.700,"[2.1191272735595703, 11.581615447998049, 4.845883369445801]","[-0.6701980233192444, -0.7064840197563171, -0.1978950053453445, 0.1120340004563331, -1.7496294975280762, -1.1258330345153809, 1.5165338516235352]","[27.875, -30.8125, -17.5625]","[0.0039793509058654, -0.0510159730911254, -1.0395530462265017]","[-17.1875, -52.5, 4.375]","[-0.8211999535560608, -3.75, 6.451600074768066]","[0.041399210691452, 0.5426228642463684, -1.1280237436294556]","[-0.7507999539375305, 8.851699829101562, 4.15369987487793]",,
