time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-19 13:09:36.600,"[-0.5999869108200073, 4.984958171844482, 8.948434829711914]","[-0.1934259980916977, -0.5405399799346924, 0.5293409824371338, 0.62465900182724, -1.8692803382873533, -1.056063175201416, -0.7363137006759644]","[-4.3125, -25.75, -37.3125]","[0.1040390729904174, -0.0542622879147529, 0.1677086800336837]","[-47.875, -43.6875, -11.8125]","[1.8840999603271484, 3.608299970626831, 0.5866000056266785]","[-0.4504171311855316, 0.1484053432941436, 0.1954768747091293]","[-1.4196999073028564, 8.535900115966797, 4.614299774169922]",,,carving_short,advanced,blue,
2024-03-19 13:09:36.700,"[2.4849419593811035, 11.255295753479004, 2.204561710357666]","[-0.1952800005674362, -0.53118497133255, 0.5491160154342651, 0.6149619817733765, -1.9351515769958496, -1.0818548202514648, -0.819293200969696]","[-3.6875, -26.625, -37.0]","[-0.3969751298427582, 0.3010518550872803, 0.349694162607193]","[-47.25, -44.5625, -11.5]","[2.378000020980835, -0.9608999490737916, -1.0925999879837036]","[0.1351059377193451, 0.4046196937561035, 0.4766843318939209]","[-1.6412999629974363, 8.657599449157715, 4.303599834442139]",,,carving_short,advanced,blue,
2024-03-19 13:09:36.800,"[0.5982535481452942, 9.510573387145996, 6.701456546783447]","[-0.1858550012111663, -0.530709981918335, 0.5544779896736145, 0.6134799718856812, -1.951643347740173, -1.0708171129226685, -0.8510417938232422]","[-4.625, -27.75, -36.5625]","[0.5294630527496338, 0.1211782097816467, 0.1208989545702934]","[-48.1875, -45.6875, -11.0625]","[1.1877999305725098, 5.08080005645752, 1.6222999095916748]","[-0.1915149837732315, 0.4918861389160156, 0.1756150275468826]","[-1.747499942779541, 8.606200218200684, 4.3643999099731445]",,,carving_short,advanced,blue,
2024-03-19 13:09:36.900,"[-1.1331181526184082, 4.949284076690674, 5.76773738861084]","[-0.1885789930820465, -0.5048649907112122, 0.5730969905853271, 0.617339015007019, -1.959276556968689, -1.1152122020721436, -0.9043533205986024]","[-5.625, -28.6875, -35.625]","[-0.7009242177009583, -0.1836784482002258, -0.0496546179056167]","[-49.1875, -46.625, -10.125]","[0.9047999978065492, 0.5421000123023987, -2.0625]","[0.3390476703643799, 0.2799857258796692, 0.1390852928161621]","[-1.6342999935150146, 8.80639934539795, 3.993199825286865]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.000,"[0.0829926058650016, 8.190315246582031, 7.276591777801514]","[-0.1743459999561309, -0.4986729919910431, 0.576524019241333, 0.6233360171318054, -1.9386327266693115, -1.1031230688095093, -0.9162644147872924]","[-7.25, -28.6875, -35.3125]","[0.112748272716999, 0.3504970073699951, 0.1805717647075653]","[-50.8125, -46.625, -9.8125]","[1.1775000095367432, 2.917799949645996, -2.099599838256836]","[-0.3428699374198913, 0.6393489837646484, -0.0460417866706848]","[-1.5896999835968018, 8.753600120544434, 4.1250996589660645]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.100,"[-0.6037027835845947, 14.443164825439451, 4.330498218536377]","[-0.16839000582695, -0.4773649871349334, 0.582364022731781, 0.6360960006713867, -1.8859511613845823, -1.1235603094100952, -0.9112715721130372]","[-9.8125, -29.3125, -34.0625]","[-0.4441688358783722, 0.5942671298980713, 0.0687659755349159]","[-53.375, -47.25, -8.5625]","[3.911799907684326, 0.7928000092506409, 3.1087000370025635]","[-0.2597922682762146, 0.4588121473789215, -0.174306035041809]","[-1.3144999742507937, 8.842100143432617, 4.032199859619141]",,,carving_short,advanced,blue,"[45.0, 1.5, 23.6373233795166, 12.090999603271484, 3.568544864654541, 347.09259033203125, 2171.2067854441702, 6.6388417, 44.6063468]"
2024-03-19 13:09:37.200,"[2.031671524047852, 9.132854461669922, 5.680099964141846]","[-0.1604990065097808, -0.4580059945583343, 0.5797839760780334, 0.6544610261917114, -1.7894067764282229, -1.13352632522583, -0.8603211641311646]","[-12.25, -28.9375, -34.1875]","[0.1520356237888336, 0.5958728790283203, -0.2071007639169693]","[-55.8125, -46.875, -8.6875]","[0.8610000014305115, 0.6056999564170837, 0.9277999997138976]","[0.2556383609771728, 0.4754800498485565, -0.4875926375389099]","[-0.9005999565124512, 8.883899688720703, 4.053899765014648]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.300,"[3.375412702560425, 14.269231796264648, 4.518893241882324]","[-0.1528259962797165, -0.446043998003006, 0.5640100240707397, 0.6779230237007141, -1.6495577096939087, -1.1221729516983032, -0.7509332895278931]","[-15.3125, -26.75, -34.9375]","[0.1424712240695953, 0.4637514352798462, -0.3579146564006805]","[-58.875, -44.6875, -9.4375]","[0.1527999937534332, -6.445999622344971, 0.7691999673843384]","[1.4053740501403809, 0.7701789140701294, -0.3755773901939392]","[-0.3346000015735626, 8.836199760437012, 4.240099906921387]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.400,"[2.154570817947388, 4.115996360778809, 3.731727361679077]","[-0.117637000977993, -0.4526779949665069, 0.5274940133094788, 0.7092189788818359, -1.5058951377868652, -1.0250128507614136, -0.641715943813324]","[-19.375, -23.5, -35.3125]","[-0.1861742734909057, -0.3537607789039612, -1.293411135673523]","[-62.9375, -41.4375, -9.8125]","[0.2610999941825866, 6.467899799346924, 1.3198000192642212]","[-0.2877873480319977, 0.2735978066921234, -0.8342150449752808]","[0.3300999999046325, 8.3818998336792, 5.079699993133545]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.500,"[0.2565722465515136, 9.296685218811035, 2.0540716648101807]","[-0.123269997537136, -0.4390769898891449, 0.4996399879455566, 0.7364609837532043, -1.3543139696121216, -1.0050350427627563, -0.5004124641418457]","[-21.875, -20.375, -35.625]","[1.061997890472412, 0.2581341862678528, -0.7968475222587585]","[-65.4375, -38.3125, -10.125]","[-1.606899976730347, -3.1362998485565186, 0.5485000014305115]","[0.5462706089019775, 0.4021064043045044, -0.6956707835197449]","[1.12909996509552, 8.278599739074707, 5.134200096130371]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.600,"[-0.5349987149238586, 6.033895969390869, 4.23893404006958]","[-0.1084309965372085, -0.4390209913253784, 0.4584969878196716, 0.765038013458252, -1.2438435554504397, -0.9218850135803224, -0.4024070203304291]","[-24.6875, -15.5625, -36.1875]","[-0.5764822363853455, -0.2253569066524505, -1.235012412071228]","[-68.25, -33.5, -10.6875]","[0.753600001335144, 6.5941996574401855, -0.8474999666213989]","[-0.2014459073543548, 0.4092971682548523, -1.278279185295105]","[1.9031999111175537, 7.813299655914307, 5.612299919128418]",left,STOP,carving_short,advanced,blue,
2024-03-19 13:09:37.700,"[-4.448876857757568, 6.475405693054199, 0.3448320925235748]","[-0.1455969959497451, -0.4364239871501922, 0.4128609895706177, 0.7860540151596069, -1.1139315366744995, -0.8885307908058167, -0.2100416868925094]","[-26.1875, -10.625, -37.0]","[1.1124728918075562, 0.0502654835581779, -1.3130635023117063]","[-69.75, -28.5625, -11.5]","[-5.845999717712402, -7.569999694824219, -6.769700050354004]","[1.0287494659423828, -0.7970744371414185, -1.3274450302124023]","[2.727799892425537, 7.61139965057373, 5.5493998527526855]",right,START,carving_short,advanced,blue,
2024-03-19 13:09:37.800,"[0.6878445148468018, 8.363932609558105, 2.574188232421875]","[-0.1403560042381286, -0.4587950110435486, 0.3350369930267334, 0.8108980059623718, -1.0715008974075315, -0.7371100783348083, -0.1079843714833259]","[-25.1875, -4.6875, -38.6875]","[-0.5360604524612427, -0.2114117294549942, -1.0740232467651367]","[-68.75, -22.625, -13.1875]","[-1.2441999912261963, 3.0969998836517334, -2.9677000045776367]","[0.1283340603113174, 0.1680403053760528, -1.1576594114303589]","[3.4764997959136963, 6.59149980545044, 6.374499797821045]",,,carving_short,advanced,blue,
2024-03-19 13:09:37.900,"[8.736442565917969, 12.254032135009766, 8.663150787353516]","[-0.1772869974374771, -0.452794998884201, 0.2947739958763122, 0.8225889801979065, -0.994526505470276, -0.701684296131134, 0.0323776341974735]","[-24.1875, -2.875, -39.6875]","[0.1815665960311889, -0.3509682714939117, -1.1928976774215698]","[-67.75, -20.8125, -14.1875]","[-6.001699924468994, -0.3926999866962433, -3.8897998332977295]","[0.1319818049669265, -0.8916712403297424, -1.3855819702148438]","[4.081200122833252, 6.330199718475342, 6.280200004577637]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.000,"[-11.653355598449709, -1.903102993965149, 3.614411354064941]","[-0.2012970000505447, -0.4536229968070984, 0.2382919937372207, 0.8348180055618286, -0.9481267929077148, -0.6193263530731201, 0.1477899998426437]","[-24.9375, -0.5, -39.625]","[-1.8369240760803225, -0.1165007278323173, -2.5298547744750977]","[-68.5, -18.4375, -14.125]","[-6.852299690246582, 12.963899612426758, -3.988099813461304]","[-1.4228447675704956, 0.3948982059955597, -1.1374136209487915]","[4.6570000648498535, 5.692599773406982, 6.486599922180176]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.100,"[-2.4950742721557617, 10.593825340270996, 12.436211585998535]","[-0.288919985294342, -0.4389480054378509, 0.181086003780365, 0.8312979936599731, -0.850107729434967, -0.588019847869873, 0.3965716660022735]","[-21.8125, 0.1875, -41.4375]","[0.4527733027935028, -0.635456919670105, -0.9547998309135436]","[-65.375, -17.75, -15.9375]","[-4.405799865722656, 0.3156999945640564, -4.616199970245361]","[0.6294530034065247, -0.1968731433153152, -1.0649126768112185]","[5.384399890899658, 5.439899921417236, 6.1305999755859375]",,,carving_short,advanced,blue,"[45.0, 1.5, 25.208702087402344, 12.279000282287598, 3.991721868515015, 339.57293701171875, 2171.1260965345427, 6.6388017, 44.606392]"
2024-03-19 13:09:38.200,"[1.2491220235824585, 12.006681442260742, 6.04625940322876]","[-0.2946380078792572, -0.4458540081977844, 0.129271999001503, 0.8352779746055603, -0.8657330870628357, -0.4991588294506073, 0.4437395334243774]","[-21.125, 1.9375, -41.3125]","[-0.7422710657119751, 0.1287703961133957, -0.7623249292373657]","[-64.6875, -16.0, -15.8125]","[-7.593199729919434, 11.49619960784912, -0.1265999972820282]","[-0.9893049597740172, 0.2483254522085189, -0.2523396909236908]","[5.579999923706055, 4.694299697875977, 6.55709981918335]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.300,"[3.5631468296051025, 11.899306297302246, 4.211152076721191]","[-0.3303309977054596, -0.4318790137767792, 0.1202849969267845, 0.8305969834327698, -0.8177036046981812, -0.5065264105796814, 0.5337033271789551]","[-21.4375, 0.3125, -41.5]","[-0.5951398015022278, 0.0424464084208011, -0.6313204765319824]","[-65.0, -17.625, -16.0]","[-2.90339994430542, 8.275599479675293, 5.138499736785889]","[-0.8040208220481873, -0.4991118013858795, -0.4992165267467499]","[5.864599704742432, 4.757599830627441, 6.25629997253418]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.400,"[0.5633364915847778, 3.73795223236084, 3.378103733062744]","[-0.370384007692337, -0.4270200133323669, 0.10954400151968, 0.8175989985466003, -0.7901257276535034, -0.5183515548706055, 0.6304895281791687]","[-19.625, -1.4375, -41.8125]","[0.1704314053058624, -0.6646912097930908, -0.2843490540981293]","[-63.1875, -19.375, -16.3125]","[-7.680799961090088, 0.6514999866485596, 2.2235000133514404]","[-0.2278003692626953, -0.7327590584754944, -0.3568674623966217]","[5.994799613952637, 4.858699798583984, 6.051799774169922]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.500,"[0.5848364233970642, 11.828868865966797, 2.6784508228302]","[-0.3755629956722259, -0.4482010006904602, 0.0814540013670921, 0.807112991809845, -0.84733647108078, -0.4871853590011596, 0.6478028297424316]","[-17.625, 0.375, -43.0625]","[-0.5043652653694153, 0.3605850338935852, 0.2584657967090606]","[-61.1875, -17.5625, -17.5625]","[-5.685499668121338, 2.1986000537872314, 1.173699975013733]","[0.092066116631031, -0.1948660165071487, 0.1625774204730987]","[5.736499786376953, 4.59089994430542, 6.495100021362305]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.600,"[0.5899983644485474, 8.016898155212402, 7.904897689819336]","[-0.3958300054073334, -0.4483529925346374, 0.0800329968333244, 0.7974280118942261, -0.8391532301902771, -0.5036028623580933, 0.6929872035980225]","[-17.0625, -1.8125, -42.9375]","[0.2670004665851593, -0.4857949316501617, -0.6492973566055298]","[-60.625, -19.75, -17.4375]","[-8.119799613952637, 5.846199989318848, -2.53059983253479]","[-0.4710992574691772, -0.6513219475746155, -0.7245908975601196]","[5.73829984664917, 4.732500076293945, 6.390899658203125]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.700,"[-0.909461498260498, 14.02662181854248, 4.559938907623291]","[-0.423334002494812, -0.4520890116691589, 0.0450300015509128, 0.7838209867477417, -0.8516193628311157, -0.4705316424369812, 0.7738152146339417]","[-16.125, -1.8125, -42.6875]","[-0.4938234686851501, 0.0210661236196756, -0.1389107555150985]","[-59.6875, -19.75, -17.1875]","[-1.1244999170303345, 12.47439956665039, 8.518599510192871]","[-0.766129732131958, 0.6012135744094849, 0.3477044999599457]","[5.758199691772461, 4.445899963378906, 6.576200008392334]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.800,"[2.6766791343688965, 9.188994407653809, 2.4378910064697266]","[-0.4622910022735595, -0.4416379928588867, 0.0550360009074211, 0.7669500112533569, -0.8038367629051208, -0.5152475237846375, 0.8618414998054504]","[-16.0625, -6.1875, -43.4375]","[-0.1499237865209579, -0.4191757142543793, -0.2641206681728363]","[-59.625, -24.125, -17.9375]","[-7.104300022125244, 8.672599792480469, -0.8021000027656555]","[-0.3760137259960174, -0.3198490440845489, -0.7035422325134277]","[5.92170000076294, 4.832200050354004, 6.144199848175049]",,,carving_short,advanced,blue,
2024-03-19 13:09:38.900,"[-2.8262879848480225, 13.199501991271973, 2.613654375076294]","[-0.4907220005989074, -0.4465090036392212, 0.0441600009799003, 0.7469069957733154, -0.8069355487823486, -0.528444230556488, 0.9325988292694092]","[-14.75, -8.25, -42.25]","[-1.096468210220337, -0.7716100811958313, -0.1272868663072586]","[-58.3125, -26.1875, -16.75]","[-3.940199851989746, 5.980899810791016, 2.576799869537353]","[-1.4157936573028564, -0.0586430616676807, -0.3082775175571441]","[5.857999801635742, 4.944399833679199, 6.115999698638916]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.000,"[7.38091230392456, 15.551212310791016, 7.305896759033203]","[-0.5319510102272034, -0.4557709991931915, 0.052871998399496, 0.7116910219192505, -0.7969483137130737, -0.5945701599121094, 1.0271879434585571]","[-11.5625, -11.1875, -42.5]","[-0.1235169470310211, -0.7894298434257507, 0.2777866125106811]","[-55.125, -29.125, -17.0]","[-2.0917999744415283, 4.7932000160217285, 1.1002999544143677]","[0.0353429168462753, -0.3839200735092163, -0.1371130645275116]","[5.677499771118164, 5.493199825286865, 5.810299873352051]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.100,"[2.15504002571106, 10.584698677062988, 0.8977202773094177]","[-0.5413619875907898, -0.4875949919223785, 0.0569170005619525, 0.6825960278511047, -0.8619043231010437, -0.6505616307258606, 1.0333505868911743]","[-7.25, -16.6875, -42.4375]","[-1.5652636289596558, -0.0998851954936981, 1.2629202604293823]","[-50.8125, -34.625, -16.9375]","[-2.138999938964844, 6.106100082397461, -1.061900019645691]","[-2.0580923557281494, -1.1622670888900757, 0.9488482475280762]","[5.079999923706055, 5.939199924468994, 5.923500061035156]",,,carving_short,advanced,blue,"[45.0, 1.5, 26.018325805664062, 12.350000381469728, 4.639745235443115, 336.32977294921875, 2170.1594120441005, 6.6387444, 44.6064443]"
2024-03-19 13:09:39.200,"[-0.1033145934343338, 10.657156944274902, 4.1317315101623535]","[-0.5567079782485962, -0.5352399945259094, 0.1010250002145767, 0.6272050142288208, -0.9418463110923768, -0.8076596260070801, 1.0234003067016602]","[-2.125, -20.4375, -41.75]","[-0.2445904463529586, -0.7726747393608093, 1.404047608375549]","[-45.6875, -38.375, -16.25]","[-0.4593999981880188, -5.6651997566223145, 3.489499807357788]","[-0.3567802011966705, -0.5690471529960632, 1.4561282396316528]","[3.987599849700928, 7.086999893188477, 5.481199741363525]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.300,"[6.661330223083496, 8.227827072143555, 7.445219993591309]","[-0.5163660049438477, -0.6047040224075317, 0.124439999461174, 0.5934749841690063, -1.1873682737350464, -0.8822983503341675, 0.8150501847267151]","[3.5625, -18.625, -41.8125]","[-0.9744347929954528, 0.6248453259468079, 2.3438899517059326]","[-40.0, -36.5625, -16.3125]","[0.5496999621391296, 7.345999717712402, -8.590799331665039]","[0.2105041593313217, -0.0820130184292793, 1.4661986827850342]","[2.330899953842163, 7.572700023651123, 5.77839994430542]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.400,"[5.1012492179870605, 7.905787944793701, 1.0962762832641602]","[-0.4486699998378753, -0.6596300005912781, 0.1885900050401687, 0.5727260112762451, -1.4711114168167114, -0.9406362771987916, 0.466685801744461]","[8.4375, -18.0625, -40.5]","[-0.5234242677688599, -0.3437076807022095, 2.6915769577026367]","[-35.125, -36.0, -15.0]","[-3.221199989318848, 6.815199851989746, -4.309199810028076]","[-0.3147352337837219, 0.2384817898273468, 2.5865604877471924]","[0.574999988079071, 7.923099994659424, 5.75]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.500,"[5.167453765869141, -2.820704936981201, 5.63197660446167]","[-0.3791019916534424, -0.710453987121582, 0.2743200063705444, 0.5256270170211792, -1.85940682888031, -0.973837673664093, 0.0155647508800029]","[14.375, -18.4375, -39.0625]","[-0.4978027939796448, 0.6902951598167419, 2.9796783924102783]","[-29.1875, -36.375, -13.5625]","[-1.5022000074386597, -8.793600082397461, -2.3571999073028564]","[-0.9438915252685548, 0.8355065584182739, 2.5741162300109863]","[-1.5688999891281128, 8.110599517822266, 5.284499645233154]",right,STOP,carving_short,advanced,blue,
2024-03-19 13:09:39.600,"[-0.350875049829483, 11.923373222351074, 11.052573204040527]","[-0.3058489859104156, -0.7345330119132996, 0.380748987197876, 0.4711099863052368, -2.247746229171753, -0.94085431098938, -0.4783481061458587]","[16.1875, -16.625, -39.375]","[-0.6510950922966003, -1.7358345985412598, 0.4846430122852325]","[-27.375, -34.5625, -13.875]","[7.346799850463867, 4.385600090026856, -5.667200088500977]","[0.7501075863838196, 0.8741655945777893, 0.6569070219993591]","[-3.618799924850464, 7.924399852752685, 4.503099918365479]",left,START,carving_short,advanced,blue,
2024-03-19 13:09:39.700,"[3.04952335357666, -0.9988322257995604, 4.895280838012695]","[-0.2658259868621826, -0.7280660271644592, 0.4191749989986419, 0.4728080034255981, -2.2946665287017822, -0.9002082347869873, -0.6158995032310486]","[18.9375, -19.375, -36.375]","[-0.8505687713623047, -0.2060012072324752, 0.7156373262405396]","[-24.625, -37.3125, -10.875]","[15.525399208068848, 5.325500011444092, 3.572399854660034]","[-1.5112980604171753, 0.1351931989192962, 1.044108271598816]","[-4.036099910736084, 7.682999610900879, 4.566100120544434]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.800,"[1.8818904161453247, 61.97353744506836, 22.870267868041992]","[-0.2619720101356506, -0.7135000228881836, 0.4850769937038421, 0.4324199855327606, -2.502904891967773, -0.916289210319519, -0.8708743453025818]","[20.5, -20.125, -35.375]","[0.9425999522209167, 1.5154694318771362, 1.7166534662246704]","[-23.0625, -38.0625, -9.875]","[-0.0659999996423721, -4.094599723815918, -3.45009994506836]","[0.4128052592277527, 0.5257629752159119, 1.1907857656478882]","[-4.793099880218506, 7.780099868774414, 3.5588998794555664]",,,carving_short,advanced,blue,
2024-03-19 13:09:39.900,"[2.819718360900879, 13.452751159667969, 2.9289801120758057]","[-0.2134339958429336, -0.708935022354126, 0.5076410174369812, 0.4406310021877289, -2.4767677783966064, -0.8480415344238281, -0.9336633682250975]","[20.5, -23.4375, -33.5]","[0.0741590410470962, 0.1895078420639038, 1.2414352893829346]","[-23.0625, -41.375, -8.0]","[23.79329872131348, -2.0973000526428223, 15.070199966430664]","[-2.5785844326019287, 1.0970616340637207, 1.425148606300354]","[-5.105099678039551, 7.354799747467041, 4.001699924468994]",,,carving_short,advanced,blue,
2024-03-19 13:09:40.000,"[-5.496905326843262, 10.527515411376951, 13.255306243896484]","[-0.1953130066394806, -0.6936399936676025, 0.5611299872398376, 0.407245010137558, -2.612971782684326, -0.8153835535049438, -1.1276456117630005]","[19.4375, -17.0, -37.3125]","[-0.5532519221305847, -0.7032978534698486, 0.0082205003127455]","[-24.125, -34.9375, -11.8125]","[2.6080000400543213, 4.563699722290039, -3.504199981689453]","[1.2747361660003662, 1.3013349771499634, 0.3305478990077972]","[-5.805599689483643, 7.139099597930908, 3.3907999992370605]",,,carving_short,advanced,blue,
2024-03-19 13:09:40.100,"[4.643946647644043, 6.9697699546813965, 8.519632339477539]","[-0.1731420010328292, -0.6634899973869324, 0.5901229977607727, 0.4260930120944977, -2.5823869705200195, -0.8222081661224365, -1.2048320770263672]","[18.375, -24.125, -34.6875]","[-0.9514313340187072, 0.6968401670455933, 0.4565955698490143]","[-25.1875, -42.0625, -9.1875]","[8.570300102233887, 22.411699295043945, 5.207399845123291]","[-1.6760746240615845, -0.618038535118103, -0.0346971452236175]","[-5.657700061798096, 7.184799671173096, 3.540799856185913]",,,carving_short,advanced,blue,"[45.0, 1.5, 25.848018646240234, 12.446000099182127, 6.385320663452148, 340.4983825683594, 2169.793841398321, 6.6386845, 44.6065216]"
