time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-19 10:30:13.500,"[-3.5810649394989014, 15.771257400512695, 17.47233772277832]","[0.6550999879837036, 0.4038079977035522, 0.5497499704360962, 0.3248949944972992, -1.4203169345855713, -1.089274764060974, 3.102047681808472]","[2.75, -44.875, 1.875]","[-0.7165449261665344, 1.1749207973480225, 0.8680046200752258]","[-44.375, -68.8125, 21.1875]","[2.4672999382019043, -5.73799991607666, 3.792699813842773]","[-0.3408802449703216, 0.6465746760368347, 0.9455495476722716]","[0.6807999610900879, 8.691499710083008, 4.490299701690674]",left,START,skidded_short,advanced,blue,
2024-03-19 10:30:13.600,"[0.2087552398443222, 7.100991725921631, 3.61112642288208]","[0.6288629770278931, 0.4540700018405914, 0.5473899841308594, 0.314188003540039, -1.5996387004852295, -1.1556625366210938, 2.8860487937927246]","[7.0625, -44.0, 6.0625]","[-0.8387528657913208, 0.408860832452774, 0.9360724091529846]","[-40.0625, -67.9375, 25.375]","[-2.8025999069213867, -6.025799751281738, -2.5425000190734863]","[-0.8242492079734802, 0.02974040992558, 0.8153131008148193]","[-0.1140000000596046, 8.973699569702148, 3.953399896621704]",,,skidded_short,advanced,blue,
2024-03-19 10:30:13.700,"[-2.880291700363159, 6.231474876403809, -0.1791054308414459]","[0.5954689979553223, 0.520704984664917, 0.5237680077552795, 0.3161480128765106, -1.8702470064163208, -1.2574384212493896, 2.5615360736846924]","[12.125, -42.4375, 10.4375]","[-0.7370350956916809, 1.7214356660842896, 1.0977073907852173]","[-35.0, -66.375, 29.75]","[0.7961999773979187, -13.350500106811523, 1.1801999807357788]","[-0.1526115834712982, 1.3023996353149414, 2.092073917388916]","[-0.8916999697685242, 9.329099655151367, 2.888399839401245]",,,skidded_short,advanced,blue,
2024-03-19 10:30:13.800,"[-7.886146068572998, 31.76194953918457, 8.240008354187012]","[0.5972480177879333, 0.5625889897346497, 0.5218470096588135, 0.2333710044622421, -2.028396844863892, -1.156943440437317, 2.267541646957397]","[18.5, -40.8125, 8.4375]","[-1.6228420734405518, 1.87235426902771, 0.866486132144928]","[-28.625, -64.75, 27.75]","[8.340899467468262, -12.028399467468262, 15.96299934387207]","[-0.5815436840057373, -1.7256070375442505, 3.5827770233154297]","[-1.7421998977661133, 8.978699684143066, 3.537799835205078]",,,skidded_short,advanced,blue,
2024-03-19 10:30:13.900,"[1.249064564704895, 11.237751007080078, 6.712977409362793]","[0.5509309768676758, 0.6176019906997681, 0.4956220090389251, 0.2634400129318237, -2.426504373550415, -1.2274858951568604, 1.867250800132752]","[21.9375, -38.75, 11.875]","[-0.2980149686336517, 0.6055245399475098, 0.4544488191604614]","[-25.1875, -62.6875, 31.1875]","[7.726399898529053, -27.58599853515625, -5.654699802398682]","[-0.5559571981430054, 1.6200145483016968, 0.1277755498886108]","[-2.492300033569336, 9.234299659729004, 2.164299964904785]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.000,"[2.015132665634156, 5.937045574188232, 1.6790536642074585]","[0.5413789749145508, 0.6745309829711914, 0.4690800011157989, 0.1785449981689453, -2.489933490753174, -1.1148790121078491, 1.6304630041122437]","[27.6875, -35.5625, 8.6875]","[0.2871939241886139, 0.0482409000396728, 2.0257163047790527]","[-19.4375, -59.5, 28.0]","[2.895599842071533, 10.140199661254885, -1.1547999382019043]","[0.1985835582017898, -0.2480287402868271, 1.756255030632019]","[-3.4328999519348145, 8.804900169372559, 2.6185998916625977]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.100,"[-3.98016881942749, 49.237571716308594, 3.3618900775909424]","[0.5271890163421631, 0.6873229742050171, 0.4845420122146606, 0.121968999505043, -2.449848175048828, -1.0026437044143677, 1.618053674697876]","[32.125, -31.5625, 6.6875]","[0.5586973428726196, 1.809470057487488, 0.0745779201388359]","[-15.0, -55.5, 26.0]","[0.6243999600410461, -11.322400093078612, 6.188600063323975]","[-0.6217735409736633, -0.7120594382286072, 3.249349355697632]","[-4.063699722290039, 8.265999794006348, 3.365799903869629]",,,skidded_short,advanced,blue,"[45.0, 1.5, 17.414566040039062, 8.758000373840332, 8.325239181518555, 154.11984252929688, 2594.2039105128497, 6.6480426, 44.5936118]"
2024-03-19 10:30:14.200,"[1.0146530866622925, 16.77214813232422, 5.539177417755127]","[0.4965049922466278, 0.7128580212593079, 0.4858160018920898, 0.0964220017194747, -2.526629447937012, -0.9299027919769288, 1.5123406648635864]","[34.4375, -29.9375, 4.875]","[-0.331891804933548, 0.5102819204330444, 0.3191858232021332]","[-12.6875, -53.875, 24.1875]","[0.5472999811172485, 5.616099834442139, 2.238600015640259]","[-0.5179613828659058, 0.5763775110244751, 0.2564412355422973]","[-4.7891998291015625, 7.860599994659424, 3.382799863815308]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.300,"[1.1247289180755615, 10.898089408874512, 3.219961881637573]","[0.4739420115947723, 0.7447289824485779, 0.4607859849929809, 0.0918300002813339, -2.629656314849853, -0.911697804927826, 1.3633849620819092]","[36.25, -27.375, 6.4375]","[-1.164379000663757, -0.2161590307950973, 1.072452425956726]","[-10.875, -51.3125, 25.75]","[0.5343999862670898, 9.90880012512207, 1.6075999736785889]","[-1.137308955192566, -0.0953822433948516, 1.1565074920654297]","[-5.235599994659424, 7.752599716186523, 2.94190001487732]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.400,"[4.4177327156066895, -0.3582491874694824, 6.636085510253906]","[0.4470820128917694, 0.7780860066413879, 0.431533008813858, 0.0920759961009025, -2.747469186782837, -0.8870382308959961, 1.2018861770629885]","[37.25, -24.8125, 8.375]","[-0.4433834552764892, -0.4321609735488891, 0.6030810475349426]","[-9.875, -48.75, 27.6875]","[7.325799942016602, 5.331799983978272, 1.2969999313354492]","[-0.1791929602622985, 0.0838456153869628, 0.3545810878276825]","[-5.71999979019165, 7.602099895477295, 2.3787999153137207]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.500,"[-1.6419914960861206, 17.354188919067383, 5.967461585998535]","[0.4324289858341217, 0.7934920191764832, 0.4198279976844787, 0.084366001188755, -2.783122539520264, -0.8588569164276123, 1.138846516609192]","[38.3125, -23.125, 8.9375]","[0.1864011585712433, 0.0711745247244834, 0.3961548209190368]","[-8.8125, -47.0625, 28.25]","[2.461899995803833, 4.388199806213379, 7.462199687957764]","[0.139451801776886, -0.4659156501293182, 0.2690774202346802]","[-5.999399662017822, 7.424499988555908, 2.2476999759674072]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.600,"[1.5705963373184204, 3.172623872756958, 5.940397262573242]","[0.431780993938446, 0.792398989200592, 0.4241299927234649, 0.0760309994220733, -2.7617266178131104, -0.8462191224098206, 1.1556036472320557]","[38.875, -24.0, 7.4375]","[-0.070650927722454, -0.2318495362997055, 0.1866804212331771]","[-8.25, -47.9375, 26.75]","[4.355299949645996, 11.467199325561523, -1.3590999841690063]","[0.1495048999786377, 0.1244245246052742, -0.1306204348802566]","[-6.036599636077881, 7.342999935150146, 2.410099983215332]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.700,"[-1.4072542190551758, 8.144221305847168, 7.601944923400879]","[0.4493969976902008, 0.7841209769248962, 0.4220210015773773, 0.0713689997792244, -2.713452339172364, -0.8710439205169678, 1.1891261339187622]","[37.3125, -24.5, 7.1875]","[-0.0974940881133079, 0.431358128786087, -0.6203598380088806]","[-9.8125, -48.4375, 26.5]","[4.082999706268311, 0.7781999707221985, 6.162199974060059]","[0.0135786617174744, 0.6316171884536743, -0.7151137590408325]","[-5.745599746704102, 7.502099990844727, 2.6220998764038086]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.800,"[1.3779397010803225, 11.168864250183104, 4.432462215423584]","[0.4787349998950958, 0.7724999785423279, 0.4110389947891235, 0.0714320018887519, -2.6519696712493896, -0.9245805144309998, 1.2256760597229004]","[36.25, -27.75, 5.3125]","[0.1676388680934906, 0.4976980984210968, -0.5619960427284241]","[-10.875, -51.6875, 24.625]","[4.473099708557129, 3.957599878311157, 2.4258999824523926]","[0.0947713777422905, 0.4502251446247101, -0.6654416918754578]","[-5.211400032043457, 7.829299926757812, 2.777099847793579]",,,skidded_short,advanced,blue,
2024-03-19 10:30:14.900,"[-0.9615209698677064, 12.853607177734377, 2.9528074264526367]","[0.5105829834938049, 0.7583929896354675, 0.400752991437912, 0.0595090016722679, -2.5468339920043945, -0.9651634097099304, 1.2906501293182373]","[35.8125, -29.0625, 2.9375]","[-0.0020943949930369, 0.4325449466705322, -0.5035449266433716]","[-11.3125, -53.0, 22.25]","[3.660799980163574, 6.023599624633789, 1.1686999797821045]","[-0.0757996514439582, 0.6105859875679016, -0.4203799962997436]","[-4.624000072479248, 8.062399864196777, 3.128000020980835]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.000,"[-1.4314069747924805, 6.81874418258667, 6.74215841293335]","[0.5425459742546082, 0.7485730051994324, 0.3779389858245849, 0.0494219996035099, -2.450582265853882, -1.0152785778045654, 1.33030366897583]","[33.25, -30.4375, 1.1875]","[0.2202256470918655, 0.619714081287384, -0.269443929195404]","[-13.875, -54.375, 20.5]","[2.3882999420166016, 1.0823999643325806, 1.5262999534606934]","[0.1915498822927475, 0.6620731949806213, -0.5062851309776306]","[-3.9853999614715576, 8.331999778747559, 3.2960000038146973]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.100,"[-2.9105160236358643, -2.0440926551818848, 10.02512550354004]","[0.5769870281219482, 0.7310190200805664, 0.3640509843826294, 0.0126989996060729, -2.2643988132476807, -1.0213679075241089, 1.4380700588226318]","[31.75, -32.4375, -2.375]","[-0.2319193482398986, -1.2139463424682615, -1.3848663568496704]","[-15.375, -56.375, 16.9375]","[5.259900093078613, 1.5823999643325806, -0.0237999986857175]","[-0.1101128235459327, -0.1686337143182754, -1.6574867963790894]","[-3.273900032043457, 8.363299369812012, 3.937699794769287]",,,skidded_short,advanced,blue,"[45.0, 1.5, 21.36827087402344, 9.07900047302246, 8.280966758728027, 152.927001953125, 2593.61210524384, 6.6480922, 44.5935448]"
2024-03-19 10:30:15.200,"[-4.507822036743164, 2.6529860496521, 9.04963207244873]","[0.6106240153312683, 0.7106109857559204, 0.3491469919681549, 0.016296999529004, -2.1324613094329834, -1.0742063522338867, 1.5488197803497314]","[28.875, -34.625, -3.3125]","[-0.1094321459531784, 0.2855358719825744, -0.7293033003807068]","[-18.25, -58.5625, 16.0]","[3.25, 6.316400051116943, -7.26099967956543]","[0.1396787017583847, 0.3000220954418182, -0.8851262927055359]","[-2.48829984664917, 8.622099876403809, 3.954299926757813]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.300,"[1.8395034074783323, 18.00840950012207, -1.968186974525452]","[0.6495590209960938, 0.6813610196113586, 0.3372640013694763, 0.00853499956429, -1.9214366674423216, -1.0993789434432983, 1.728552222251892]","[26.0, -36.4375, -5.0]","[0.2333679795265197, -0.1036900132894516, -1.1262085437774658]","[-21.125, -60.375, 14.3125]","[0.9407999515533448, 1.8339999914169312, 2.335399866104126]","[0.1077042669057846, 0.4096985757350921, -0.7806508541107178]","[-1.5297999382019043, 8.73699951171875, 4.182600021362305]",left,STOP,skidded_short,advanced,blue,
2024-03-19 10:30:15.400,"[0.5332174897193909, 18.57215881347656, -6.569708347320557]","[0.6846029758453369, 0.6476259827613831, 0.3331539928913116, 0.0301060006022453, -1.7155758142471311, -1.1356141567230225, 1.958409667015076]","[21.375, -38.8125, -3.75]","[-0.0406661704182624, -0.266180157661438, -1.414851188659668]","[-25.75, -62.75, 15.5625]","[-1.2181999683380127, -6.286399841308594, 8.001500129699707]","[-0.2537534236907959, 0.277018666267395, -0.951187014579773]","[-0.5963999629020691, 8.892600059509277, 4.09089994430542]",right,START,skidded_short,advanced,blue,
2024-03-19 10:30:15.500,"[1.0478655099868774, 10.633617401123049, -1.9206286668777464]","[0.7159730195999146, 0.6124879717826843, 0.3310250043869018, 0.0515919998288154, -1.4965389966964722, -1.146202802658081, 2.205896615982056]","[16.875, -41.4375, -5.5625]","[0.5969375371932983, -0.4656887352466583, -1.3204987049102783]","[-30.25, -65.375, 13.75]","[1.0478999614715576, -0.7242000102996826, -0.8702999949455261]","[0.5236336588859558, -0.1390503793954849, -1.125248670578003]","[0.2996000051498413, 8.935799598693848, 4.028599739074707]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.600,"[-0.2261275649070739, 2.168485879898072, 5.161075115203857]","[0.7535229921340942, 0.5525969862937927, 0.3488489985466003, 0.0717080011963844, -1.254993557929993, -1.0818315744400024, 2.509605646133423]","[10.1875, -43.375, -5.625]","[-0.0985761955380439, -1.011854648590088, -1.870347142219544]","[-36.9375, -67.3125, 13.6875]","[-3.4197998046875, 12.499199867248535, -5.90749979019165]","[-0.0630936548113823, -1.0944610834121704, -2.0530481338500977]","[1.4305999279022217, 8.657499313354492, 4.378399848937988]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.700,"[-3.188128709793091, 4.683249950408936, 5.003239631652832]","[0.7858110070228577, 0.4739460051059723, 0.3749209940433502, 0.1315609961748123, -1.044902801513672, -1.003792405128479, 2.8612253665924072]","[2.3125, -44.25, -5.1875]","[0.0922231972217559, -0.726440966129303, -1.5762417316436768]","[-44.8125, -68.1875, 14.125]","[-3.5018999576568604, 0.4811999797821045, -1.298799991607666]","[0.2503674924373626, -0.8546702861785889, -1.783098220825195]","[2.6439998149871826, 8.27199935913086, 4.555399894714356]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.800,"[-2.480076789855957, 1.947031855583191, 6.250484943389893]","[0.8126099705696106, 0.405692994594574, 0.3847480118274688, 0.1644539982080459, -0.9197062253952026, -0.9041292667388916, 3.068909406661988]","[-4.8125, -43.625, -5.6875]","[-0.2760238349437713, -1.1555126905441284, -1.1508876085281372]","[-51.9375, -67.5625, 13.625]","[-6.90179967880249, -7.580899715423584, 1.1948000192642212]","[-0.2013411819934845, -1.3732599020004272, -1.874186873435974]","[3.675099849700928, 7.706899642944336, 4.82349967956543]",,,skidded_short,advanced,blue,
2024-03-19 10:30:15.900,"[-2.2507412433624268, 13.799077033996582, -0.3960488438606262]","[0.8279640078544617, 0.3436079919338226, 0.3851169943809509, 0.2193019986152649, -0.806124746799469, -0.8299593925476074, -2.995138168334961]","[-9.9375, -42.1875, -5.0]","[-0.2985909283161163, -1.051456093788147, -1.0912671089172363]","[-57.0625, -66.125, 14.3125]","[-0.9508999586105348, -5.449299812316895, -5.61769962310791]","[-0.0724835246801376, -0.1239707395434379, -0.7054446339607239]","[4.581999778747559, 7.236299991607666, 4.776000022888184]",,,skidded_short,advanced,blue,
2024-03-19 10:30:16.000,"[-2.088328123092652, 13.070215225219728, 5.243378639221191]","[0.8242959976196289, 0.3094240128993988, 0.4112339913845062, 0.2359620034694671, -0.8468299508094788, -0.7812747955322266, -2.9509880542755127]","[-12.1875, -42.25, -6.0]","[0.0266686305403709, -0.8391368389129639, -0.9427046775817872]","[-59.3125, -66.1875, 13.3125]","[-9.719999313354492, 7.110999584197998, -0.2716000080108642]","[-0.0649437010288238, -0.5414011478424072, -0.8571661114692688]","[4.6118998527526855, 6.905699729919434, 5.216399669647217]",,,skidded_short,advanced,blue,
2024-03-19 10:30:16.100,"[-3.132305383682251, 16.241315841674805, 4.851303577423096]","[0.817333996295929, 0.2610589861869812, 0.4402439892292022, 0.2645710110664367, -0.8847769498825073, -0.7204146385192871, -2.868595838546753]","[-14.6875, -41.125, -7.75]","[-0.0951902568340301, -1.015711784362793, -0.2347118705511093]","[-61.8125, -65.0625, 11.5625]","[-7.310199737548828, 5.253200054168701, 5.552799701690674]","[0.2101725488901138, -0.6321233510971069, -0.4397880733013153]","[4.668600082397461, 6.469399929046631, 5.702699661254883]",,,skidded_short,advanced,blue,"[45.0, 1.5, 21.26683235168457, 9.383000373840332, 8.45909309387207, 147.31460571289062, 2592.942004156299, 6.6481632, 44.5934867]"
