time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-19 12:49:38.400,"[-0.8971169590950012, 16.549537658691406, 7.823590278625488]","[-0.2652960121631622, -0.4864540100097656, 0.1101259961724281, 0.8251370191574097, -0.9770162105560304, -0.4554279744625091, 0.3770702481269836]","[-19.25, 5.0, -41.125]","[-0.0892212316393852, -0.3306002616882324, -0.2659358084201813]","[-64.5, -15.375, -15.6875]","[3.595999956130981, 7.774600028991699, 3.798099994659424]","[0.1010894700884819, -0.0425162203609943, -0.393973171710968]","[4.927499771118164, 4.313399791717529, 7.299499988555908]",,
2024-03-19 12:49:38.500,"[-4.456538200378418, 8.008805274963379, 2.0479235649108887]","[-0.2727110087871551, -0.4851909875869751, 0.0961980000138282, 0.8252049684524536, -0.97194904088974, -0.4371950328350067, 0.4047331213951111]","[-18.9375, 4.125, -41.125]","[-1.0123083591461182, -0.5509830117225647, -1.0626262426376345]","[-64.1875, -16.25, -15.6875]","[-4.074699878692627, 13.198800086975098, -0.4510999917984009]","[-1.245763659477234, -0.7956432700157166, -0.8313177824020386]","[5.007899761199951, 4.152100086212158, 7.338199615478516]",,
2024-03-19 12:49:38.600,"[9.786328315734863, 15.933249473571776, 10.737927436828612]","[-0.3239369988441467, -0.4973970055580139, 0.066041000187397, 0.8020579814910889, -0.9891724586486816, -0.4424867033958435, 0.5262724161148071]","[-16.75, 2.625, -41.8125]","[-0.9853954315185548, -0.3926990926265716, -0.2856231331825256]","[-62.0, -17.75, -16.375]","[5.267600059509277, 16.397998809814453, 4.354099750518799]","[-0.8250869512557983, -0.3072477579116821, -0.3327993750572204]","[4.868599891662598, 4.199100017547607, 7.404899597167969]",,
2024-03-19 12:49:38.700,"[0.7400668859481812, 4.726910591125488, 3.894590377807617]","[-0.3632470071315765, -0.4945110082626343, 0.0822070017457008, 0.7853350043296814, -0.964287281036377, -0.510231614112854, 0.5951651930809021]","[-15.3125, -0.8125, -42.8125]","[-0.4092099070549011, -0.8558396697044373, -0.062098816037178]","[-60.5625, -21.1875, -17.375]","[-4.531099796295166, 7.16439962387085, 1.462000012397766]","[-0.5616294741630554, -0.8990889191627502, -0.3366914689540863]","[4.877799987792969, 4.789299964904785, 7.031199932098389]",,
2024-03-19 12:49:38.800,"[-2.9155726432800293, 8.110549926757812, 1.817965269088745]","[-0.3824329972267151, -0.5071079730987549, 0.0810780003666877, 0.7681220173835754, -0.9881061911582948, -0.5380066633224487, 0.6290819048881531]","[-14.3125, -1.875, -43.0]","[0.2994112372398376, -0.3281044363975525, -0.2208365052938461]","[-59.5625, -22.25, -17.5625]","[-2.289499998092652, 0.6584999561309814, -1.2796999216079712]","[-0.5509480834007263, -0.1465203911066055, -0.5955587029457092]","[4.633899688720703, 5.025099754333496, 7.031599998474121]",,
2024-03-19 12:49:38.900,"[3.425863265991211, 18.75655937194824, 3.277211904525757]","[-0.3948090076446533, -0.5102180242538452, 0.0659219995141029, 0.7612199783325195, -0.9948152899742126, -0.5273436307907104, 0.6658450961112976]","[-13.375, -1.5, -43.25]","[-0.6061528325080872, -0.4341332018375397, -0.9747315049171448]","[-58.625, -21.875, -17.8125]","[-4.10699987411499, 0.3770999908447265, -12.277599334716797]","[-0.8563807010650635, -0.2790781557559967, -1.0425375699996948]","[4.615600109100342, 4.935100078582764, 7.107100009918213]",,
2024-03-19 12:49:39.000,"[3.2618892192840576, 19.80918312072754, 10.049604415893556]","[-0.4357669949531555, -0.498526006937027, 0.0341739989817142, 0.7486050128936768, -0.9610282778739928, -0.5071043372154236, 0.7857887744903564]","[-12.8125, -1.0, -42.0625]","[-0.4438023269176483, 0.1842544078826904, -0.5179264545440674]","[-58.5, -22.625, -18.1875]","[-0.433599978685379, 3.2802000045776367, 1.6337000131607056]","[-0.4948008358478546, -0.2439795732498169, -1.0022379159927368]","[4.9091997146606445, 4.762499809265137, 7.027499675750732]",,
2024-03-19 12:49:39.100,"[4.226953506469727, 14.044780731201172, 16.46996307373047]","[-0.484358012676239, -0.4808669984340668, 0.0238259993493556, 0.7304760217666626, -0.902510404586792, -0.5243289470672607, 0.9123907685279846]","[-12.0625, -2.9375, -41.625]","[0.1120501384139061, -0.244764968752861, -0.4608716368675232]","[-57.75, -24.5625, -17.75]","[-3.742299795150757, 6.617199897766113, -2.7381999492645264]","[0.031607910990715, -0.8428369164466858, -0.2543991804122925]","[5.260200023651123, 4.909499645233154, 6.662999629974365]",,
2024-03-19 12:49:39.200,"[-8.236580848693848, 8.689784049987793, 0.2328983545303344]","[-0.4998289942741394, -0.4779919981956482, 0.0161840002983808, 0.7221019864082336, -0.8931570053100586, -0.524986743927002, 0.9550056457519532]","[-12.6875, -6.4375, -41.0]","[-1.13154935836792, -1.2493765354156494, -0.6051580309867859]","[-58.375, -28.0625, -17.125]","[-5.384500026702881, 11.504799842834473, 5.572199821472168]","[-1.2285547256469729, 0.4290368258953094, -0.2620786428451538]","[5.320300102233887, 4.91510009765625, 6.611000061035156]",,
2024-03-19 12:49:39.300,"[7.50141716003418, 12.025232315063477, 7.675379753112793]","[-0.5372570157051086, -0.4874840080738067, -0.0054480000399053, 0.6882460117340088, -0.911409080028534, -0.5425357222557068, 1.0546646118164062]","[-10.0, -6.5625, -42.25]","[-0.8823337554931641, 0.6442359089851379, 0.6166248321533203]","[-55.6875, -28.1875, -18.375]","[-1.435499906539917, 1.4809999465942385, 3.642299890518189]","[-0.4170289635658264, -0.5475447177886963, -0.5320461392402649]","[5.145099639892578, 5.063199996948242, 6.637799739837647]",,
2024-03-19 12:49:39.400,"[9.05400848388672, 13.51912784576416, 19.495813369750977]","[-0.5615620017051697, -0.480461984872818, -0.0063289999961853, 0.6736189723014832, -0.8824998140335083, -0.559888482093811, 1.119925618171692]","[-10.0625, -9.0625, -41.5]","[-0.9475566744804382, -0.2952224314212799, -0.6522470116615295]","[-55.75, -30.6875, -17.625]","[-1.900499939918518, 19.603500366210938, 1.918099999427796]","[-0.4636816084384918, -0.2871764600276947, -0.2768790423870086]","[5.278199672698975, 5.208199977874756, 6.417500019073486]",,
2024-03-19 12:49:39.500,"[13.384909629821776, 21.26966667175293, 18.11043167114257]","[-0.5879629850387573, -0.4821130037307739, -0.0016299999551847, 0.6495090126991272, -0.8652245998382568, -0.6002051830291748, 1.187527418136597]","[-10.0, -13.125, -41.0]","[-0.8071275353431702, -0.5746496319770813, -0.6106383204460144]","[-55.6875, -34.75, -17.125]","[-6.62529993057251, 5.002399921417236, 5.377199649810791]","[-0.4418300986289978, -0.1327672004699707, -0.5191656351089478]","[5.247799873352051, 5.538899898529053, 6.160399913787842]",,
2024-03-19 12:49:39.600,"[-12.320226669311523, 1.251114010810852, 3.895586490631104]","[-0.6155750155448914, -0.4781289994716644, 0.0051009999588131, 0.6264439821243286, -0.8294285535812378, -0.6373148560523987, 1.2648324966430664]","[-9.875, -14.8125, -39.8125]","[-0.6653544306755066, -0.6851813793182373, -0.2014808058738708]","[-55.5625, -36.4375, -15.9375]","[10.94219970703125, 5.224999904632568, 11.83769989013672]","[-1.1914315223693848, 0.1171290427446365, 0.0215548165142536]","[5.322299957275391, 5.835299968719482, 5.812999725341797]",,
2024-03-19 12:49:39.700,"[-0.6363979578018188, 7.178678512573242, 4.907194137573242]","[-0.6436989903450012, -0.4821099936962127, -0.0047160000540316, 0.5943040251731873, -0.8248817920684814, -0.6624646186828613, 1.35184907913208]","[-7.125, -15.125, -40.4375]","[-1.228345274925232, 0.0652229562401771, 0.1071981191635131]","[-52.8125, -36.75, -16.5625]","[0.0843999981880188, 15.876599311828612, 7.90369987487793]","[-0.2496693432331085, -0.3828554153442383, 0.2149547487497329]","[5.247399806976318, 6.0316996574401855, 5.679100036621094]",,
2024-03-19 12:49:39.800,"[-0.2609009444713592, 15.192550659179688, -2.45237135887146]","[-0.6597149968147278, -0.4873549938201904, 0.0051389997825026, 0.5720430016517639, -0.8094501495361328, -0.7061513662338257, 1.3997629880905151]","[-6.5, -18.0625, -39.0]","[-0.8983907699584961, 0.216420829296112, -0.233141079545021]","[-52.1875, -39.6875, -15.125]","[-1.295799970626831, 7.073999881744385, -11.48390007019043]","[-1.3701707124710083, -0.3633601069450378, -0.6322280764579773]","[5.147599697113037, 6.36359977722168, 5.401400089263916]",,
2024-03-19 12:49:39.900,"[6.063641548156738, 25.041616439819336, 11.649908065795898]","[-0.6834759712219238, -0.4834389984607696, 0.0077359997667372, 0.546887993812561, -0.7718316316604614, -0.7332653999328613, 1.4823874235153198]","[-5.9375, -21.3125, -38.0625]","[-1.516481637954712, 0.0870046615600586, -0.9070301651954652]","[-51.625, -42.9375, -14.1875]","[1.525399923324585, -3.866299867630005, 5.303899765014648]","[-0.5029340982437134, 0.3451388478279114, 0.0880344063043594]","[5.221499919891357, 6.563499927520752, 5.081699848175049]",,
2024-03-19 12:49:40.000,"[14.639385223388672, 21.09535026550293, -1.7626112699508667]","[-0.7117810249328613, -0.4799860119819641, 0.0159670002758502, 0.5125679969787598, -0.7166639566421509, -0.7749190330505371, 1.5900764465332031]","[-7.3125, -25.625, -35.8125]","[-1.824706792831421, -0.687415361404419, 0.3577052354812622]","[-53.0, -47.25, -11.9375]","[-5.474799633026123, 1.9351999759674072, -3.910499811172485]","[-2.2272145748138428, 0.3641454875469208, -0.1541998386383056]","[5.2829999923706055, 6.861299991607666, 4.602399826049805]",,
2024-03-19 12:49:40.100,"[-4.876797199249268, 13.878832817077637, 2.444441556930542]","[-0.7399759888648987, -0.4942260086536407, 0.0282199997454881, 0.4553880095481872, -0.6752837896347046, -0.8589129447937012, 1.7194030284881592]","[-5.75, -29.9375, -33.125]","[-1.675498604774475, 0.3702017962932586, 0.8746542930603027]","[-51.4375, -51.5625, -9.25]","[-2.8732998371124268, 5.755699634552002, 16.799400329589844]","[-1.4301751852035522, 0.3085741996765136, 1.2033870220184326]","[5.000199794769287, 7.424899578094482, 4.00469970703125]",,
2024-03-19 12:49:40.200,"[-0.5005221962928772, -4.100070476531982, 6.196577072143555]","[-0.7554699778556824, -0.5197250247001648, 0.0788900032639503, 0.3910579979419708, -0.5708966851234436, -1.0102680921554563, 1.8645198345184328]","[-1.75, -35.1875, -28.5625]","[-0.3066543340682983, -0.3419449031352997, 1.2383809089660645]","[-47.4375, -56.8125, -4.6875]","[-3.458199977874756, 5.695499897003174, -5.367199897766113]","[-1.1634016036987305, 0.1340761929750442, 1.128285527229309]","[4.386699676513672, 8.305899620056152, 2.8172998428344727]",,
2024-03-19 12:49:40.300,"[-12.19642734527588, -7.461769104003906, 12.664752006530762]","[-0.7405840158462524, -0.5664389729499817, 0.097021996974945, 0.3482359945774078, -0.6363032460212708, -1.1350715160369873, 1.848616600036621]","[5.5625, -36.0625, -28.0]","[0.6123487949371338, -0.592207670211792, 0.9888861179351808]","[-40.125, -57.6875, -4.125]","[7.51609992980957, -11.911999702453612, 7.412299633026123]","[2.623788356781006, 0.941936731338501, 3.4819142818450928]","[3.3289999961853027, 8.890299797058105, 2.4594998359680176]",,
2024-03-19 12:49:40.400,"[6.04344367980957, 8.499751091003418, -2.2749032974243164]","[-0.6737210154533386, -0.6495530009269714, 0.1355050057172775, 0.3252950012683868, -1.1090344190597534, -1.2993839979171753, 1.362351894378662]","[13.0, -33.375, -28.625]","[0.7773522138595581, -0.189560204744339, 3.1264781951904297]","[-32.6875, -55.0, -4.75]","[11.633299827575684, -5.515999794006348, 2.7588999271392822]","[0.9726021885871888, 1.520024657249451, 3.9497148990631104]","[1.171199917793274, 9.447599411010742, 2.353600025177002]",,
2024-03-19 12:49:40.500,"[11.047727584838867, 12.754927635192873, -8.217082023620605]","[-0.5685679912567139, -0.7354769706726074, 0.1881619989871978, 0.3168540000915527, -2.1152760982513428, -1.271611571311951, 0.2873398065567016]","[22.0625, -29.875, -25.9375]","[0.124372161924839, 1.6328951120376587, 2.770622968673706]","[-23.625, -51.5, -2.0625]","[4.439899921417236, -6.76230001449585, 8.638299942016602]","[-1.1013202667236328, 1.024525761604309, 2.29123330116272]","[-1.497099995613098, 9.370999336242676, 2.4723000526428223]",,
2024-03-19 12:49:40.600,"[-4.148548126220703, -1.2605854272842407, 3.902692317962648]","[-0.477061003446579, -0.7892249822616577, 0.2475840002298355, 0.2970449924468994, -2.578267335891724, -1.12000834941864, -0.2490410208702087]","[27.1875, -23.625, -27.0]","[-0.2387610375881195, 1.0311928987503052, 3.4627158641815186]","[-18.5, -45.25, -3.125]","[8.676499366760254, -12.33899974822998, 6.3750996589660645]","[-0.3999247550964355, 0.8984780311584473, 3.483659744262696]","[-3.6122000217437744, 8.82699966430664, 2.281399965286255]",right,STOP
2024-03-19 12:49:40.700,"[-6.235957145690918, -16.58437728881836, 7.296339511871338]","[-0.332940012216568, -0.8422390222549438, 0.3138009905815124, 0.2851510047912597, -2.726433277130127, -0.8327603340148926, -0.5275454521179199]","[30.5625, -14.875, -29.1875]","[-2.724301815032959, 0.9208182692527772, 0.7011162042617798]","[-15.125, -36.5, -5.3125]","[24.220399856567383, 50.756797790527344, 4.833600044250488]","[0.2252696454524994, -4.140636444091797, 0.312309205532074]","[-6.037699699401856, 7.254799842834473, 2.66129994392395]",left,START
2024-03-19 12:49:40.800,"[3.1363182067871094, -1.7476427555084229, 4.325949192047119]","[-0.2948899865150451, -0.8395630121231079, 0.3811079859733581, 0.2508549988269806, -2.868072748184204, -0.7564763426780701, -0.7429797649383545]","[30.3125, -16.0625, -29.1875]","[0.1737475246191024, -0.5738816857337952, 0.7453253865242004]","[-15.375, -37.6875, -5.3125]","[9.0339994430542, 4.430299758911133, 0.2119999974966049]","[0.7772649526596069, 0.7798131108283997, 0.887098491191864]","[-6.866799831390381, 6.730899810791016, 1.9263999462127688]",,
2024-03-19 12:49:40.900,"[1.8693351745605469, 2.8052287101745605, 4.019519805908203]","[-0.2481350004673004, -0.8338170051574707, 0.4252069890499115, 0.2497510015964508, -2.874899387359619, -0.6766570210456848, -0.8488257527351379]","[30.9375, -16.0, -28.375]","[-0.8269718885421753, -0.4536110758781433, 0.2587450742721557]","[-14.75, -37.625, -4.5]","[4.666999816894531, 5.181999683380127, 3.305500030517578]","[-0.385298877954483, 0.2356718033552169, 0.3267081677913666]","[-7.3755998611450195, 6.1407999992370605, 2.014999866485596]",,
2024-03-19 12:49:41.000,"[2.549729108810425, 1.494853377342224, 1.3733524084091189]","[-0.2403820008039474, -0.8202639818191528, 0.4655489921569824, 0.229446992278099, -2.9481894969940186, -0.6535277962684631, -0.9667198657989502]","[32.25, -16.375, -26.875]","[-0.2526538670063019, 0.0288677457720041, 0.953211545944214]","[-13.4375, -38.0, -3.0]","[11.138799667358398, 10.550000190734863, 0.8174999952316284]","[-0.5246983170509338, -0.1891936957836151, 0.7928332686424255]","[-7.640699863433838, 5.962299823760986, 1.496399998664856]",,
2024-03-19 12:49:41.100,"[-5.329578876495361, 22.05025100708008, 11.512298583984377]","[-0.209088996052742, -0.8223440051078796, 0.4892809987068176, 0.2015780061483383, -2.990077018737793, -0.5717954635620117, -1.0288265943527222]","[33.625, -13.375, -26.8125]","[-0.8029736280441284, 0.598106861114502, 0.8650898933410645]","[-12.0625, -35.0, -2.9375]","[5.216000080108643, -1.9404999017715447, 2.0827999114990234]","[-0.2693741023540497, 0.8092742562294006, 1.1073764562606812]","[-8.152199745178223, 5.30679988861084, 1.2446999549865725]",,
2024-03-19 12:49:41.200,"[2.985732316970825, 4.936336517333984, 0.5351424217224121]","[-0.1513160020112991, -0.7960039973258972, 0.5479400157928467, 0.2079460024833679, -2.953429698944092, -0.4879092872142792, -1.158779263496399]","[32.9375, -15.875, -26.5]","[-0.6881309747695923, 0.9167516231536864, 1.082610249519348]","[-12.75, -37.5, -2.625]","[16.63949966430664, 21.5009994506836, -2.3824000358581543]","[-2.257496118545532, -0.1994562298059463, 0.4863359928131103]","[-8.5093994140625, 4.597099781036377, 1.6202999353408811]",,
2024-03-19 12:49:41.300,"[-5.127748012542725, 13.136533737182615, 8.949975967407227]","[-0.1089809983968734, -0.7823920249938965, 0.5806670188903809, 0.1970050036907196, -2.9420769214630127, -0.4107754230499267, -1.235243320465088]","[32.1875, -11.25, -29.125]","[-0.6294530034065247, 0.6733829379081726, 0.4003087282180786]","[-13.5, -32.875, -5.25]","[0.1922999918460846, 5.595900058746338, -8.341599464416504]","[0.0047822021879255, 1.004367113113403, 0.8261516094207764]","[-8.812399864196777, 3.9159998893737793, 1.7818999290466309]",,
2024-03-19 12:49:41.400,"[-5.828846454620361, 8.437262535095215, 7.049535274505615]","[-0.069250002503395, -0.7677140235900879, 0.6012579798698425, 0.2104939967393875, -2.881563663482666, -0.3676792681217193, -1.2801852226257324]","[30.25, -13.0, -30.1875]","[-0.819676399230957, 0.3965737223625183, 0.3265336453914642]","[-15.4375, -34.625, -6.3125]","[11.199399948120115, 23.78499984741211, 1.4972000122070312]","[-1.5040724277496338, 0.6607467532157898, -0.048415433615446]","[-8.843500137329102, 3.5249998569488525, 2.352799892425537]",,
2024-03-19 12:49:41.500,"[-6.114896297454834, 9.32857608795166, 8.149067878723145]","[-0.0447960011661052, -0.7258039712905884, 0.6481189727783203, 0.2261469960212707, -2.847980737686157, -0.366303414106369, -1.4030649662017822]","[26.8125, -15.8125, -31.25]","[-1.6277812719345093, 0.6993534564971924, -0.423818290233612]","[-18.875, -37.4375, -7.375]","[12.160699844360352, 20.55389976501465, 4.450399875640869]","[-1.6091761589050293, 1.0227280855178833, -0.278868705034256]","[-8.764200210571289, 3.512399911880493, 2.6497998237609863]",,
2024-03-19 12:49:41.600,"[0.7166803479194641, 12.404895782470703, 6.925314426422119]","[-0.0351409986615181, -0.6820679903030396, 0.6799460053443909, 0.2668719887733459, -2.787336587905884, -0.4233907759189605, -1.4907755851745603]","[24.125, -18.6875, -32.625]","[-1.1656181812286377, 0.8391892313957214, -0.3601835966110229]","[-21.5625, -40.3125, -8.75]","[15.041799545288086, 10.024999618530272, 2.9540998935699463]","[-0.82255619764328, 0.7526383399963379, -0.2090555429458618]","[-8.385499954223633, 4.029099941253662, 3.1013998985290527]",,
2024-03-19 12:49:41.700,"[-5.26268482208252, 12.68565845489502, 5.586956024169922]","[-0.0293669998645782, -0.6386169791221619, 0.7086549997329712, 0.2985180020332336, -2.7489137649536133, -0.4786722362041473, -1.5776785612106323]","[21.25, -23.25, -31.6875]","[-0.0749444365501403, 0.7460758686065674, 0.1373748630285263]","[-24.4375, -44.875, -7.8125]","[12.439199447631836, 4.77239990234375, -1.9993000030517576]","[-0.4321958720684051, 0.5150291919708252, -0.0634601712226867]","[-8.041899681091309, 4.516900062561035, 3.3307998180389404]",,
2024-03-19 12:49:41.800,"[6.544693946838379, 8.645174980163574, 4.729937076568604]","[-0.011392000131309, -0.6146519780158997, 0.7209290266036987, 0.3198949992656708, -2.699002981185913, -0.4952452182769775, -1.6159749031066897]","[19.375, -24.5625, -32.6875]","[-0.4192630052566528, 0.7507708072662354, 0.4148822128772735]","[-26.3125, -46.1875, -8.8125]","[7.467199802398682, 8.480199813842773, 2.294600009918213]","[-0.3675837814807892, 0.5050633549690247, 0.0279601737856864]","[-7.796999931335449, 4.6605000495910645, 3.695299863815308]",,
2024-03-19 12:49:41.900,"[-2.4482531547546387, 19.31977081298828, 5.211544990539551]","[0.0138349998742342, -0.5927180051803589, 0.7356429696083069, 0.3276009857654571, -2.6615514755249023, -0.4843059182167053, -1.6644067764282229]","[17.5625, -24.4375, -32.8125]","[-1.0724873542785645, 0.6292784810066223, 0.3397632539272308]","[-28.125, -46.0625, -8.9375]","[10.413299560546877, -1.48389995098114, 0.7755999565124512]","[-0.8125030994415283, 0.5389751195907593, 0.4660901725292206]","[-7.69789981842041, 4.565899848937988, 4.007999897003174]",,
