time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-17 15:35:54.600,"[-0.3678355813026428, 5.339970111846924, 4.983798980712891]","[0.7048569917678833, 0.3438049852848053, 0.5273079872131348, 0.3269850015640259, -1.1901524066925049, -0.978230357170105, -2.964526414871216]","[-5.0, -47.625, -6.875]","[-0.0579100251197814, -0.4218111634254455, -0.203330859541893]","[-45.6875, -41.4375, -4.375]","[-2.024899959564209, -2.407599925994873, -1.642699956893921]","[0.0149225648492574, -0.3492578268051147, -0.2114640921354293]","[2.0346999168396, 8.134699821472168, 5.084799766540527]",,
2024-02-17 15:35:54.700,"[-0.2765111327171325, 8.289405822753906, 5.501693248748779]","[0.6999660134315491, 0.3234939873218536, 0.5484020113945007, 0.3235009908676147, -1.2441023588180542, -0.9402182698249816, -2.974485158920288]","[-4.875, -47.75, -8.5625]","[0.6024527549743652, -0.6291388273239136, -0.001239183708094]","[-45.5625, -41.5625, -6.0625]","[-0.4041000008583069, -0.4283999800682068, 0.0741999968886375]","[0.6969274282455444, -0.7168765068054199, -0.017034413293004]","[1.8554999828338623, 7.920699596405029, 5.476199626922607]",,
2024-02-17 15:35:54.800,"[0.920436441898346, 11.067896842956545, 5.835272789001465]","[0.6974570155143738, 0.3093189895153045, 0.5649589896202087, 0.3141579926013946, -1.2914814949035645, -0.9050340056419371, -2.997456789016724]","[-4.5625, -47.125, -10.25]","[0.4838576316833496, -0.1698030829429626, 0.0541750192642211]","[-45.25, -40.9375, -7.75]","[-1.365899920463562, 1.3782999515533447, -1.125]","[0.5066516399383545, -0.3319092690944671, 0.0661654323339462]","[1.6698999404907229, 7.712399959564209, 5.822399616241455]",,
2024-02-17 15:35:54.900,"[1.4649738073349, 8.765439987182617, 4.191931247711182]","[0.6983799934387207, 0.3195610046386719, 0.5597280263900757, 0.3112060129642486, -1.288336992263794, -0.9185650944709778, -3.0144779682159424]","[-4.1875, -47.0, -11.0]","[-0.1400103121995926, 0.1649859696626663, 0.1852667033672332]","[-44.875, -40.8125, -8.5]","[-1.1195999383926392, -0.2915000021457672, -0.4402999877929687]","[-0.1907644867897033, 0.2620786428451538, 0.1520530879497528]","[1.6588999032974243, 7.793599605560303, 5.716300010681152]",,
2024-02-17 15:35:55.000,"[1.1369584798812866, 8.431334495544434, 4.701407909393311]","[0.7026879787445068, 0.3200010061264038, 0.554485023021698, 0.3104420006275177, -1.269699215888977, -0.9173487424850464, -3.0072641372680664]","[-4.1875, -47.4375, -11.25]","[0.1466774642467498, 0.0647517144680023, -0.1941329687833786]","[-44.875, -41.25, -8.75]","[-1.5031999349594116, -0.7745999693870544, -0.0938999950885772]","[0.0877900645136833, 0.1555262953042984, -0.1293463557958603]","[1.7680000066757202, 7.786399841308594, 5.69350004196167]",,
2024-02-17 15:35:55.100,"[1.0955674648284912, 10.684134483337402, 5.673549175262451]","[0.7032510042190552, 0.3074829876422882, 0.5552859902381897, 0.3202309906482696, -1.249769926071167, -0.907740592956543, -2.9636948108673096]","[-5.5625, -46.9375, -10.9375]","[-0.016598081216216, -0.2108357697725296, -0.1726130694150924]","[-46.25, -40.75, -8.4375]","[-0.9337999820709229, 2.1071999073028564, 0.999399960041046]","[0.0681900158524513, -0.1966636925935745, -0.2580120265483856]","[1.904599905014038, 7.728699684143066, 5.727799892425537]",,
2024-02-17 15:35:55.200,"[0.2068781703710556, 9.186992645263672, 5.285544872283936]","[0.6916080117225647, 0.3121100068092346, 0.5568439960479736, 0.3379189968109131, -1.2513147592544556, -0.9408376812934875, -2.936768054962158]","[-5.0, -47.5625, -10.0]","[-0.4633150994777679, -0.1036027446389198, -0.0432492569088935]","[-45.6875, -41.375, -7.5]","[-1.9320999383926392, 1.323300004005432, -0.0616999976336956]","[-0.4845732152462005, -0.1145983189344406, -0.0122522115707397]","[1.8143999576568604, 7.92419958114624, 5.484799861907959]",,
2024-02-17 15:35:55.300,"[1.624303102493286, 8.172569274902344, 4.688823699951172]","[0.6857110261917114, 0.3203319907188415, 0.5518029928207397, 0.350284993648529, -1.2349872589111328, -0.9717735052108764, -2.9146382808685303]","[-5.25, -47.625, -8.375]","[-0.2199463844299316, -0.0219562426209449, -0.0042411498725414]","[-45.9375, -41.4375, -5.875]","[-0.3902999758720398, -0.3518999814987182, -0.8269999623298645]","[-0.2898468375205993, 0.0328470952808856, -0.0106988679617643]","[1.8219999074935915, 8.099200248718262, 5.220399856567383]",,
2024-02-17 15:35:55.400,"[1.1484315395355225, 9.606399536132812, 4.437058925628662]","[0.6787850260734558, 0.3221479952335357, 0.5531100034713745, 0.3599140048027038, -1.235956072807312, -0.9890103340148926, -2.898552417755127]","[-5.6875, -48.1875, -6.9375]","[-0.0436157770454883, -0.2749766111373901, -0.1300968378782272]","[-46.375, -42.0, -4.4375]","[-0.2311999946832656, 0.779699981212616, -0.578499972820282]","[-0.2103296220302581, -0.1210211291909217, -0.098977617919445]","[1.770799994468689, 8.193300247192383, 5.089600086212158]",,
2024-02-17 15:35:55.500,"[0.9504022598266602, 11.455326080322266, 3.959300994873047]","[0.6711750030517578, 0.301952987909317, 0.5699419975280762, 0.3653930127620697, -1.2715026140213013, -0.9646195769309998, -2.8819024562835693]","[-6.0, -47.8125, -8.5]","[0.1660855263471603, -0.4085815846920013, -0.1339714676141739]","[-46.6875, -41.625, -6.0]","[-1.7551000118255615, 2.6297998428344727, 0.3784999847412109]","[0.2114815413951873, -0.4109377562999725, -0.1541649252176284]","[1.6473000049591064, 8.059399604797363, 5.338699817657471]",,
2024-02-17 15:35:55.600,"[-0.3606434166431427, 7.760402202606201, 5.593736171722412]","[0.6579729914665222, 0.2989110052585602, 0.5725989937782288, 0.3871090114116668, -1.2637063264846802, -0.9911696314811708, -2.831556558609009]","[-7.0625, -47.6875, -7.75]","[-0.5597445368766785, -0.3701319694519043, -0.1935744732618332]","[-47.75, -41.5, -5.25]","[-1.7117999792099, -1.10479998588562, 0.812999963760376]","[-0.5308244228363037, -0.3470761775970459, -0.2181487083435058]","[1.6236000061035156, 8.204899787902832, 5.119899749755859]",,
2024-02-17 15:35:55.700,"[-0.3085359930992126, 4.997407913208008, 6.237680435180664]","[0.6488929986953735, 0.3077099919319153, 0.565280020236969, 0.4058429896831512, -1.2300782203674316, -1.031697392463684, -2.785813331604004]","[-7.0, -48.0625, -5.625]","[-0.3115761876106262, 0.1035503819584846, -0.1232202425599098]","[-47.6875, -41.875, -3.125]","[-1.3487999439239502, -3.345700025558472, 0.2368000000715255]","[-0.4495618939399719, 0.2098409384489059, -0.1013163626194]","[1.6821999549865725, 8.415800094604492, 4.744899749755859]",,
2024-02-17 15:35:55.800,"[0.6671299338340759, 10.025938987731934, 2.9232053756713867]","[0.6493639945983887, 0.2921440005302429, 0.5776799917221069, 0.399075984954834, -1.267400860786438, -0.9981906414031982, -2.801454305648804]","[-6.5, -48.375, -5.5625]","[0.4652000665664673, -0.4081626832485199, -0.0295309703797101]","[-47.1875, -42.1875, -3.0625]","[-2.0090999603271484, 2.5841000080108643, -1.638399958610535]","[0.3884579241275787, -0.2867052257061004, -0.071907564997673]","[1.587399959564209, 8.242400169372559, 5.070699691772461]",,
2024-02-17 15:35:55.900,"[-0.1197866946458816, 10.271509170532228, 4.003210544586182]","[0.6434890031814575, 0.2749969959259033, 0.5872349739074707, 0.4067580103874206, -1.280287742614746, -0.9820547103881836, -2.7721641063690186]","[-7.8125, -47.9375, -7.125]","[-0.1138303726911544, -0.3945665955543518, -0.179035872220993]","[-48.5, -41.75, -4.625]","[-1.6186999082565308, 0.0427000001072883, 0.4702000021934509]","[-0.0780336707830429, -0.4368559122085571, -0.1610589772462844]","[1.5597999095916748, 8.155599594116211, 5.217499732971191]",,
2024-02-17 15:35:56.000,"[-1.294851303100586, 7.717594146728516, 4.764069080352783]","[0.6271430253982544, 0.2707949876785278, 0.5966240167617798, 0.4211879968643188, -1.3053677082061768, -1.0014177560806274, -2.75118350982666]","[-7.75, -47.3125, -6.5]","[-0.0559901632368564, -0.2713288962841034, 0.0023387412074953]","[-48.4375, -41.125, -4.0]","[-1.9162999391555784, 1.0566999912261963, -1.5417999029159546]","[-0.0728674978017807, -0.3832044899463653, 0.0376642048358917]","[1.386799931526184, 8.259499549865723, 5.10159969329834]",,
2024-02-17 15:35:56.100,"[2.454660177230835, 10.002189636230469, 1.981221079826355]","[0.6236990094184875, 0.25586998462677, 0.6023880243301392, 0.4273839890956878, -1.3079818487167358, -0.9864515662193298, -2.721768379211426]","[-8.5625, -48.4375, -7.375]","[-0.0539132207632064, -0.0884009227156639, -0.2155481576919555]","[-49.25, -42.25, -4.875]","[0.9382999539375304, 0.911199986934662, -1.3013999462127686]","[-0.0793252140283584, 0.0448200553655624, -0.1402197480201721]","[1.4053999185562134, 8.179399490356445, 5.223999977111816]",,
2024-02-17 15:35:56.200,"[2.132898330688477, 11.043571472167969, 4.3061347007751465]","[0.6268060207366943, 0.2238740026950836, 0.6073700189590454, 0.4336999952793121, -1.2926565408706665, -0.939874231815338, -2.66284441947937]","[-9.875, -47.375, -8.875]","[0.5482951998710632, 0.1003215238451957, -0.7362496852874756]","[-50.5625, -41.1875, -6.375]","[-0.4800999760627746, 1.0836999416351318, -2.4340999126434326]","[0.5695009231567383, 0.2667386829853058, -0.7627612352371216]","[1.5882999897003174, 7.918699741363525, 5.5625]",,
2024-02-17 15:35:56.300,"[0.0494450516998767, 5.237574577331543, 4.877180099487305]","[0.6212249994277954, 0.1902270019054412, 0.6066340208053589, 0.4581339955329895, -1.2514088153839111, -0.9143841862678528, -2.5538012981414795]","[-12.1875, -46.625, -10.625]","[-0.1128355339169502, -0.5867098569869995, -0.8014377355575562]","[-52.875, -40.4375, -8.125]","[-3.928599834442138, 3.518699884414673, -1.210199952125549]","[0.0205948855727911, -0.529410719871521, -0.7280117273330688]","[1.87909996509552, 7.768699645996094, 5.68209981918335]",,
2024-02-17 15:35:56.400,"[-1.7758655548095703, 9.010156631469728, 4.867737770080566]","[0.6135939955711365, 0.156806007027626, 0.6039130091667175, 0.4839439988136291, -1.211434006690979, -0.8898075222969055, -2.4438259601593018]","[-14.875, -45.875, -11.25]","[0.0875980779528617, -0.5566204190254211, -0.6993010640144348]","[-55.5625, -39.6875, -8.75]","[-3.2007999420166016, 2.5795998573303223, -2.2391998767852783]","[-0.069725900888443, -0.4170115292072296, -0.7127051949501038]","[2.171099901199341, 7.61929988861084, 5.779399871826172]",,
2024-02-17 15:35:56.500,"[-0.8095561861991882, 6.489780902862549, 4.311238765716553]","[0.6141409873962402, 0.1219540014863014, 0.6081889867782593, 0.4879170060157776, -1.2190814018249512, -0.8379681706428528, -2.40183973312378]","[-17.5625, -44.3125, -13.125]","[0.2642253935337066, -0.2591639459133148, -0.3309318721294403]","[-58.25, -38.125, -10.625]","[-4.956899642944336, 0.4678999781608581, -0.6865999698638916]","[0.466578871011734, -0.5775468945503235, -0.2533694505691528]","[2.2600998878479004, 7.28909969329834, 6.158699989318848]",,
2024-02-17 15:35:56.600,"[2.1611692905426025, 10.037030220031738, 4.336866855621338]","[0.610414981842041, 0.0987999960780143, 0.5983909964561462, 0.5094689726829529, -1.173449993133545, -0.818821370601654, -2.3123133182525635]","[-19.5625, -43.1875, -13.625]","[0.0734783634543418, -0.3491880297660827, -0.7220601439476013]","[-60.25, -37.0, -11.125]","[-1.3859000205993652, 2.271699905395508, -5.666899681091309]","[-0.0112748267129063, 0.1534668058156967, -0.6858794689178467]","[2.5922000408172607, 7.162199974060059, 6.176799774169922]",,
2024-02-17 15:35:56.700,"[-1.8024795055389404, 7.126475811004639, 3.5039620399475098]","[0.5968210101127625, 0.0698650032281875, 0.586903989315033, 0.5426470041275024, -1.121384859085083, -0.8043171167373657, -2.1877830028533936]","[-21.625, -42.25, -14.0625]","[-0.482217013835907, -0.2864259779453277, -1.0405304431915283]","[-62.3125, -36.0625, -11.5625]","[-3.700199842453003, -1.052799940109253, -2.2037999629974365]","[-0.5346466898918152, -0.3366565704345703, -0.9594249129295348]","[2.954900026321411, 7.064299583435059, 6.126499652862549]",,
2024-02-17 15:35:56.800,"[-0.6852013468742371, 9.07106590270996, 4.378458499908447]","[0.5803669691085815, 0.0335809998214244, 0.5891590118408203, 0.561191976070404, -1.1316510438919067, -0.7757353186607361, -2.1121442317962646]","[-24.6875, -41.5, -14.875]","[0.3872012794017792, -0.6784618496894836, -0.3397457897663116]","[-65.375, -35.3125, -12.375]","[-5.898900032043457, -0.2180999964475631, -1.6588999032974243]","[0.2417280972003936, -0.7233342528343201, -0.3384193480014801]","[2.9765000343322754, 6.866999626159668, 6.336699962615967]",,
2024-02-17 15:35:56.900,"[1.4891934394836426, 12.446764945983888, 5.519688606262207]","[0.5695729851722717, 0.0087909996509552, 0.5850139856338501, 0.5772920250892639, -1.1228370666503906, -0.7552381157875061, -2.0462892055511475]","[-27.0, -40.25, -15.9375]","[0.0860098227858543, -0.0559203475713729, -0.4830722212791443]","[-67.6875, -34.0625, -13.4375]","[-0.5428999662399292, 1.760599970817566, -1.277400016784668]","[0.0752935037016868, -0.0183957703411579, -0.6521073579788208]","[3.092599868774414, 6.722099781036377, 6.435699939727783]",,
2024-02-17 15:35:57.000,"[2.74558424949646, 8.48774242401123, 3.009118795394897]","[0.552200973033905, -0.0187180005013942, 0.5867869853973389, 0.5919489860534668, -1.1367486715316772, -0.739642322063446, -1.9867584705352783]","[-27.875, -38.3125, -16.0]","[0.0758345574140548, -0.253386914730072, -0.4661076366901397]","[-68.5625, -32.125, -13.5]","[-3.4289000034332275, 3.608599901199341, 0.4979999959468841]","[-0.2946639358997345, -0.069708451628685, -0.605542004108429]","[3.046499967575073, 6.609899997711182, 6.572499752044678]",,
2024-02-17 15:35:57.100,"[1.6949127912521362, 9.62625217437744, 7.106957912445068]","[0.5323110222816467, -0.0364909991621971, 0.5694500207901001, 0.6253309845924377, -1.0795058012008667, -0.7387176752090454, -1.8662258386611936]","[-30.1875, -36.875, -15.8125]","[-0.2985036671161651, -0.3081553280353546, -1.03550386428833]","[-70.875, -30.6875, -13.3125]","[-1.7728999853134155, 4.066400051116943, 0.2657999992370605]","[-0.4736998081207275, -0.2707703709602356, -0.9268396496772766]","[3.420399904251098, 6.6031999588012695, 6.3927998542785645]",,
2024-02-17 15:35:57.200,"[-0.971059501171112, 10.528348922729492, 7.013038158416748]","[0.5149850249290466, -0.0721670016646385, 0.5533769726753235, 0.6506569981575012, -1.0541800260543823, -0.7020540833473206, -1.7590291500091553]","[-31.9375, -34.0, -16.5]","[-0.2072927504777908, -0.3219259679317474, -0.9245008826255798]","[-72.625, -27.8125, -14.0]","[-9.405799865722656, -0.8215999603271484, 3.305999994277954]","[-0.4773824512958526, -0.6814114451408386, -1.0783342123031616]","[3.698299884796143, 6.332999706268311, 6.510299682617188]",,
2024-02-17 15:35:57.300,"[-1.1903492212295532, 6.190141677856445, 8.011927604675293]","[0.4758110046386719, -0.0999189987778663, 0.537168025970459, 0.6892529726028442, -1.015129566192627, -0.7015522718429565, -1.6099390983581543]","[-34.3125, -29.9375, -16.5625]","[-0.7443654537200928, -0.3851243555545807, -0.9805783033370972]","[-75.0, -23.75, -14.0625]","[-3.421799898147583, 0.1724999994039535, -0.7738999724388123]","[-0.1505695581436157, -1.2224810123443604, -0.493544191122055]","[3.951399803161621, 6.32919979095459, 6.363699913024902]",,
2024-02-17 15:35:57.400,"[-1.5032330751419067, 9.157198905944824, 7.194183826446533]","[0.438975989818573, -0.1357000023126602, 0.5352770090103149, 0.708774983882904, -1.0384728908538818, -0.6940348148345947, -1.516706109046936]","[-34.9375, -27.75, -17.4375]","[-0.1194852367043495, -0.7861835360527039, -0.688410222530365]","[-75.625, -21.5625, -14.9375]","[-1.668299913406372, 5.877599716186523, -1.1895999908447266]","[-0.7400196194648743, -0.4403116703033447, -0.6944665312767029]","[3.8257999420166016, 6.27269983291626, 6.494999885559082]",,
2024-02-17 15:35:57.500,"[-1.1194233894348145, 11.768909454345703, 6.392394065856934]","[0.4047729969024658, -0.1624989956617355, 0.530780017375946, 0.726652979850769, -1.0479822158813477, -0.6942840218544006, -1.4286640882492063]","[-34.0625, -26.0625, -18.9375]","[-0.9002233743667603, -0.2261946648359298, -0.7511722445487976]","[-74.75, -19.875, -16.4375]","[-2.880499839782715, 2.7179999351501465, 0.9133999943733216]","[-0.060301125049591, -0.3225542902946472, -0.3695909082889557]","[3.763099908828736, 6.274600028991699, 6.529699802398682]",,
2024-02-17 15:35:57.600,"[1.303058624267578, 11.364920616149902, 7.639045238494873]","[0.3809300065040588, -0.1812269985675811, 0.5244309902191162, 0.7396079897880554, -1.0485365390777588, -0.6914789080619812, -1.3619221448898315]","[-34.875, -24.1875, -19.6875]","[-0.0548382438719272, -0.5518905520439148, -0.2951002717018127]","[-75.5625, -18.0, -17.1875]","[-1.444000005722046, 3.484499931335449, -0.1629000008106231]","[-0.6037093997001648, 0.0132994093000888, -0.1054004356265068]","[3.768199920654297, 6.253399848937988, 6.547100067138672]",,
2024-02-17 15:35:57.700,"[-2.716432571411133, 5.811914920806885, 5.147083282470703]","[0.3595100045204162, -0.1757480055093765, 0.5238519906997681, 0.7519599795341492, -1.0248876810073853, -0.7227706909179688, -1.310990571975708]","[-35.5, -23.375, -19.5]","[-0.4870166778564453, -0.2510656118392944, -0.1400626748800277]","[-76.1875, -17.1875, -17.0]","[-5.7993998527526855, 3.260999917984009, 3.1775999069213867]","[-0.0396887883543968, -0.8598364591598511, -5.23598791914e-05]","[3.818499803543091, 6.486700057983398, 6.285699844360352]",,
2024-02-17 15:35:57.800,"[-0.2841534316539764, 5.237833499908447, 9.222742080688477]","[0.3370850086212158, -0.178859993815422, 0.5203279852867126, 0.763962984085083, -1.0070408582687378, -0.7402068376541138, -1.252205729484558]","[-34.625, -23.875, -21.0625]","[-0.275988906621933, -0.697433590888977, -0.1701696068048477]","[-75.3125, -17.6875, -18.5625]","[-4.388799667358398, 1.1233999729156494, -1.0892000198364258]","[-0.1046499386429786, -0.7039785385131836, -0.3040014505386352]","[3.86899995803833, 6.613999843597412, 6.120100021362305]",,
2024-02-17 15:35:57.900,"[-1.547075629234314, 9.42855739593506, 5.896066188812256]","[0.3070769906044006, -0.201101005077362, 0.5258029699325562, 0.7673280239105225, -1.0453509092330933, -0.7524368762969971, -1.2088913917541504]","[-33.625, -23.1875, -23.0625]","[-0.2764427065849304, -0.7132636904716492, -0.3688578903675079]","[-74.3125, -17.0, -20.5625]","[-3.914599895477295, 1.2020999193191528, -0.2013999968767166]","[-0.1377937495708465, -0.6272887587547302, -0.0859051048755645]","[3.59089994430542, 6.701999664306641, 6.193299770355225]",,
2024-02-17 15:35:58.000,"[-0.1458739191293716, 8.437406539916992, 5.993137359619141]","[0.2726799845695495, -0.2296819984912872, 0.5325250029563904, 0.7676630020141602, -1.0999600887298584, -0.7647271156311035, -1.1660770177841189]","[-33.0, -23.25, -24.625]","[-0.0629191175103187, -0.8615468740463257, -0.1154709830880165]","[-73.6875, -17.0625, -22.125]","[-3.749300003051758, 5.576600074768066, -1.5400999784469604]","[-0.3239330947399139, -0.4922875761985779, -0.2967408895492553]","[3.20989990234375, 6.789499759674072, 6.30620002746582]",,
2024-02-17 15:35:58.100,"[-1.186288595199585, 4.362283229827881, 8.521537780761719]","[0.2403019964694976, -0.2414619922637939, 0.5337179899215698, 0.7740119695663452, -1.1090105772018433, -0.7897263169288635, -1.1072365045547483]","[-31.6875, -24.375, -25.125]","[-0.6560343503952026, -0.616834282875061, -0.1832944750785827]","[-72.375, -18.1875, -22.625]","[-2.164099931716919, 2.253900051116944, -1.1797000169754028]","[0.0121998516842722, -0.7233691811561584, -0.108070783317089]","[3.076099872589112, 6.96429967880249, 6.181099891662598]",,
2024-02-17 15:35:58.200,"[-0.4248846173286438, 9.249701499938965, 9.140564918518066]","[0.21492700278759, -0.2564089894294739, 0.5329710245132446, 0.7771750092506409, -1.1244150400161743, -0.8012193441390991, -1.0611120462417605]","[-30.875, -23.4375, -27.0625]","[0.0137182874605059, -0.6847974061965942, -0.0895353928208351]","[-71.5625, -17.25, -24.5625]","[-3.671499967575073, 4.499199867248535, 2.3471999168396]","[0.1301841139793396, -0.7360227704048157, -0.1996307522058487]","[2.945799827575684, 7.043099880218506, 6.155099868774414]",,
2024-02-17 15:35:58.300,"[0.6657795906066895, 12.32048511505127, 8.090917587280273]","[0.1992300003767013, -0.2858459949493408, 0.5323659777641296, 0.771481990814209, -1.1791398525238037, -0.785987377166748, -1.0464727878570557]","[-29.9375, -23.9375, -26.5]","[-0.02771582826972, -0.7458490133285522, -0.1364847421646118]","[-70.625, -17.75, -24.0]","[-3.390699863433838, 0.3379999995231628, 1.6162999868392944]","[-0.7438244223594666, -0.2915921509265899, -0.1371828764677047]","[2.645400047302246, 6.938399791717529, 6.405399799346924]",,
2024-02-17 15:35:58.400,"[-0.5912337899208069, 8.18007755279541, 7.582331657409668]","[0.1656669974327087, -0.2794489860534668, 0.5355960130691528, 0.7794860005378723, -1.155852198600769, -0.8366280794143677, -0.98324054479599]","[-30.1875, -25.5625, -25.75]","[-0.6298718452453613, -0.2043606042861938, -0.0423591397702693]","[-70.875, -19.375, -23.25]","[-1.3442999124526978, 0.123599998652935, 0.3224000036716461]","[0.2687283456325531, -0.144495815038681, 0.41575488448143]","[2.648599863052368, 7.280299663543701, 6.012599945068359]",,
2024-02-17 15:35:58.500,"[0.2627492547035217, 7.727506160736084, 9.047563552856444]","[0.1603569984436035, -0.2805190086364746, 0.5481410026550293, 0.7714499831199646, -1.192760705947876, -0.8568145036697388, -1.011141657829285]","[-28.9375, -26.0, -26.375]","[0.2121622264385223, -0.5087809562683105, 0.4237310290336609]","[-69.625, -19.8125, -23.875]","[-3.821599960327149, 2.149899959564209, 0.4842999875545501]","[-0.3477044999599457, -0.4029267132282257, -0.3027622699737549]","[2.370199918746948, 7.411399841308594, 5.968400001525879]",,
