time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-02-25 16:58:13.500,"[2.1745193004608154, 10.547042846679688, -6.205014228820801]","[-0.6347330212593079, -0.4201099872589111, 0.6163880228996277, 0.2017049938440323, 1.7528555393218994, -0.8978239893913269, -2.708050012588501]","[8.5, -46.9375, 8.3125]","[-0.0636521577835083, -0.2797762751579284, 0.3334451615810394]","[-344.0625, -58.75, -107.25]","[3.0483999252319336, 0.8631999492645264, 0.2745999991893768]","[-0.0149749247357249, -0.3780034184455871, 0.2064200937747955]","[-1.1066999435424805, 7.668499946594238, -6.011499881744385]",,,skidded_long,intermediate,blue
2024-02-25 16:58:13.600,"[5.5506696701049805, 8.337730407714844, -5.3997483253479]","[-0.6372209787368774, -0.4610399901866913, 0.5955700278282166, 0.1633580029010772, 1.7884081602096558, -0.8981105089187622, -2.5625362396240234]","[11.25, -46.25, 8.875]","[0.1883035749197006, -0.9532814025878906, 1.0461852550506592]","[-341.5, -58.3125, -106.625]","[5.673399925231934, 0.371099978685379, 3.7204999923706055]","[0.1483006328344345, -0.7735124826431274, 0.9753947257995604]","[-1.3191999197006226, 7.670300006866455, -5.96619987487793]",,,skidded_long,intermediate,blue
2024-02-25 16:58:13.700,"[-2.071559190750122, 6.29638671875, -3.813791036605835]","[-0.6310020089149475, -0.5215160250663757, 0.5685229897499084, 0.0814720019698143, 1.863187789916992, -0.8492614030838013, -2.305424451828003]","[16.875, -44.6875, 9.625]","[-0.2046922147274017, -1.45710551738739, 1.5501316785812378]","[-336.125, -57.0, -106.0625]","[-0.770799994468689, -1.2924000024795532, 2.9271998405456543]","[-0.1517389267683029, -1.5860679149627686, 1.636019229888916]","[-1.8671000003814693, 7.36269998550415, -6.202699661254883]",,,skidded_long,intermediate,blue
2024-02-25 16:58:13.800,"[-2.0594444274902344, 6.250887393951416, -3.4078588485717773]","[-0.628466010093689, -0.5796579718589783, 0.517225980758667, 0.0387500002980232, 1.9004384279251096, -0.876768171787262, -2.103750228881836]","[21.0625, -42.4375, 10.3125]","[0.7575252652168274, -1.243494749069214, 1.031768798828125]","[-331.6875, -54.625, -105.0625]","[0.8341000080108643, -3.389899969100952, 2.335899829864502]","[0.6822491884231567, -1.23394775390625, 1.1229448318481443]","[-2.0304999351501465, 7.538099765777588, -5.934899806976318]",,,skidded_long,intermediate,blue
2024-02-25 16:58:13.900,"[0.6023236513137817, -0.0203124061226844, -7.113096714019775]","[0.625095009803772, 0.643310010433197, -0.4420500099658966, 0.0001720000000204, 1.947187066078186, -0.9341729879379272, -1.864854097366333]","[24.25, -40.8125, 10.3125]","[1.0644588470458984, -1.292189359664917, 1.0693981647491455]","[-328.3125, -53.0, -105.0625]","[5.124000072479248, 8.432600021362305, 6.029799938201904]","[0.8788430690765381, -1.1268718242645264, 0.980491042137146]","[-2.1427998542785645, 7.885499954223633, -5.421799659729004]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.000,"[4.188703536987305, 13.21822452545166, -6.35854959487915]","[0.6045100092887878, 0.7010689973831177, -0.3708010017871856, 0.0746639966964721, 2.0073013305664062, -0.914463758468628, -1.580385684967041]","[29.1875, -37.75, 10.8125]","[-0.0519584529101848, -1.6627402305603027, 1.2778602838516235]","[-323.625, -50.0, -105.0625]","[-0.3825999796390533, 5.89139986038208, 2.0985000133514404]","[-0.2745053768157959, -1.3341296911239624, 1.6491965055465698]","[-2.529899835586548, 7.769099712371826, -5.422999858856201]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.100,"[1.1973211765289309, 14.307106971740724, -3.10943603515625]","[0.5836769938468933, 0.7371289730072021, -0.3288150131702423, 0.0885529965162277, 2.103058099746704, -0.9310635924339294, -1.3984073400497437]","[31.8125, -35.75, 11.0625]","[0.6028367280960083, -0.7079753279685974, 0.5475447177886963]","[-320.625, -47.625, -104.4375]","[5.422599792480469, 2.0371999740600586, 0.7687000036239624]","[0.7450286746025085, -0.6831393241882324, 0.4931078851222992]","[-2.970999956130981, 7.8673996925354, -5.044399738311768]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.200,"[-0.8318989276885986, 9.80397891998291, -3.526716470718384]","[0.5732690095901489, 0.7620260119438171, -0.2893509864807129, 0.0833899974822998, 2.192589044570923, -0.970970332622528, -1.2550756931304932]","[33.375, -34.5, 10.375]","[1.0708118677139282, -0.5164080262184143, 0.4473104178905487]","[-318.875, -46.3125, -105.0625]","[3.332399845123291, 7.34089994430542, -0.2269999980926513]","[0.9092642068862916, -0.5059709548950195, 0.4801400899887085]","[-3.2244999408721924, 8.09469985961914, -4.49970006942749]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.300,"[0.2949464917182922, 9.856162071228027, -7.567812919616699]","[0.564079999923706, 0.7817360162734985, -0.2546359896659851, 0.076554000377655, 2.283766984939575, -1.002718210220337, -1.1209347248077393]","[34.25, -33.8125, 8.25]","[0.4005007147789001, -0.0339641086757183, 0.5565505623817444]","[-318.4375, -46.0, -107.125]","[4.804299831390381, 2.5699000358581543, -1.6281999349594116]","[0.5207538604736328, -0.005410520825535, 0.4504171311855316]","[-3.450999975204468, 8.266399383544922, -3.990899801254273]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.400,"[0.1269309967756271, 3.659575700759888, -6.497135639190674]","[0.5602629780769348, 0.8046200275421143, -0.1868959963321685, 0.061328999698162, 2.4400813579559326, -1.073076248168945, -0.8849894404411316]","[35.3125, -34.125, 6.0]","[1.843783259391785, -0.600166380405426, 0.1882686614990234]","[-317.1875, -45.875, -109.0]","[2.1150999069213867, 4.877099990844727, 2.070299863815308]","[1.6457756757736206, -0.4765796065330505, 0.2753605842590332]","[-3.576299905776977, 8.616799354553223, -3.0214998722076416]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.500,"[-1.5110477209091189, 9.774702072143556, 0.6174741983413696]","[0.5566530227661133, 0.8114309906959534, -0.1602140069007873, 0.0777560025453567, 2.450488328933716, -1.072620868682861, -0.8114964962005615]","[35.25, -33.3125, 5.75]","[0.358752429485321, -0.7798829078674316, -0.1094845011830329]","[-317.0625, -45.125, -109.8125]","[3.169299840927124, 3.398399829864502, -5.054699897766113]","[0.6939603686332703, -0.8527154922485352, -0.2672273516654968]","[-3.610599994659424, 8.614699363708496, -2.986599922180176]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.600,"[-1.0718649625778198, 12.992326736450195, -3.852701425552368]","[0.5601180195808411, 0.8139330148696899, -0.1254709959030151, 0.089648000895977, 2.464590787887573, -1.0958136320114136, -0.7291291952133179]","[36.0625, -32.875, 6.625]","[0.5248030424118042, -0.8722631931304932, -0.1306029856204986]","[-316.1875, -44.75, -109.0]","[3.75059986114502, -0.0911999940872192, -5.329899787902832]","[0.6238853931427002, -0.6736097931861877, -0.0176976379007101]","[-3.4955999851226807, 8.720999717712402, -2.809499979019165]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.700,"[0.924305498600006, 8.422025680541992, -4.571249485015869]","[0.5568990111351013, 0.8217560052871704, -0.0581999979913234, 0.1057949960231781, 2.552677154541016, -1.1265984773635864, -0.5198954939842224]","[35.5625, -32.9375, 6.6875]","[1.1235556602478027, -1.2239819765090942, 0.3615275025367737]","[-316.9375, -44.875, -108.9375]","[1.8174999952316284, 2.854099988937378, -2.621299982070923]","[1.0935360193252563, -1.0144726037979126, 0.3026051819324493]","[-3.5042998790740967, 8.854899406433105, -2.3408000469207764]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.800,"[-2.064759492874145, 12.234447479248049, -1.6684232950210571]","[0.5524560213088989, 0.8197500109672546, -0.0167679991573095, 0.150066003203392, 2.4867587089538574, -1.1214219331741333, -0.4611555933952331]","[35.5625, -32.375, 9.5625]","[0.0489215776324272, -1.3051048517227173, 0.016214108094573]","[-316.875, -44.25, -106.3125]","[1.6723999977111816, -2.429299831390381, -1.465399980545044]","[0.1592612862586975, -1.2966923713684082, 0.0926595330238342]","[-3.3787999153137207, 8.833000183105469, -2.594399929046631]",,,skidded_long,intermediate,blue
2024-02-25 16:58:14.900,"[0.7396263480186462, 11.153273582458496, -0.3848535418510437]","[0.5638870000839233, 0.8062300086021423, -0.0057129999622702, 0.178857997059822, 2.364993095397949, -1.136583924293518, -0.5251823663711548]","[33.25, -33.3125, 12.125]","[-0.1978854238986969, -0.5502848625183105, -0.2231577932834625]","[-319.0625, -45.25, -103.625]","[3.148699998855591, 0.4980999827384949, -2.276599884033203]","[0.0111002940684556, -0.6968576312065125, -0.251606673002243]","[-2.942699909210205, 8.896599769592285, -2.89139986038208]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.000,"[-1.8438129425048828, 9.379467010498049, -1.860131978988648]","[0.5643630027770996, 0.7902569770812988, -0.0243580006062984, 0.2374739944934845, 2.126594305038452, -1.076736330986023, -0.7029023170471191]","[32.375, -32.625, 16.5625]","[-0.6577447652816772, -1.099417805671692, -0.4245513379573822]","[-319.875, -44.5, -99.625]","[0.2372999936342239, 3.6046998500823975, -0.6978999972343445]","[-0.5753652453422546, -1.2665505409240725, -0.324212372303009]","[-2.4535999298095703, 8.633899688720703, -3.9502999782562256]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.100,"[0.6085295081138611, 16.908935546875, -3.577598094940185]","[0.5957340002059937, 0.7580479979515076, -0.0292549990117549, 0.2638309895992279, 1.904985785484314, -1.0924409627914429, -0.893458902835846]","[28.0, -33.4375, 20.0625]","[-0.2177821844816208, -0.551977813243866, -1.0725222826004028]","[-324.0, -45.3125, -95.625]","[-0.8335999846458435, 1.1791999340057373, -1.8549000024795528]","[-0.1505695581436157, -0.4691444933414459, -1.0635687112808228]","[-1.4805999994277954, 8.70580005645752, -4.264400005340576]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.200,"[-4.882964611053467, 11.865108489990234, -4.719881534576416]","[0.6565139889717102, 0.7190799713134766, -0.0234900005161762, 0.2266300022602081, 1.6692945957183838, -1.20412278175354, -1.1790664196014404]","[24.6875, -37.375, 19.375]","[1.132439374923706, 0.3962421119213104, -1.5925780534744265]","[-327.1875, -48.625, -95.9375]","[1.973599910736084, -1.6035999059677124, -1.4142999649047852]","[1.154029130935669, 0.4436801373958587, -1.329190373420715]","[-0.3456999957561493, 9.154699325561523, -3.498699903488159]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.300,"[0.0392936393618583, 7.11146879196167, -5.167616367340088]","[0.7081390023231506, 0.67330402135849, -0.0208589993417263, 0.2115789949893951, 1.2848440408706665, -1.236858606338501, -1.5823653936386108]","[19.1875, -41.75, 15.8125]","[0.6077759861946106, -0.3333579003810882, -1.4110463857650757]","[-332.625, -53.1875, -99.375]","[-0.6516000032424927, -1.5469999313354492, 0.2789999842643738]","[0.5486442446708679, -0.1817585825920105, -1.283794403076172]","[0.9065999984741212, 9.264900207519531, -3.083699941635132]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.400,"[1.1241543292999268, 8.393735885620117, -4.95454216003418]","[0.7334830164909363, 0.6444630026817322, -0.0317660011351108, 0.2136799991130828, 1.09160053730011, -1.19942307472229, -1.787464261054993]","[14.8125, -43.6875, 15.875]","[-0.1701870560646057, -0.0846833735704422, -0.7983834147453308]","[-337.5625, -55.4375, -99.875]","[0.5263999700546265, 3.208400011062622, -1.9120999574661253]","[-0.111125111579895, -0.1208815053105354, -0.8390321135520935]","[1.6406999826431274, 9.138099670410156, -3.157899856567383]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.500,"[0.8618934154510498, 8.489830017089844, -5.630281448364258]","[0.7420889735221863, 0.6324790120124817, -0.0128750000149011, 0.2216019928455352, 0.982812762260437, -1.202675223350525, -1.857378602027893]","[12.8125, -43.875, 16.0]","[0.0986983701586723, -0.246929183602333, -0.2214997410774231]","[-339.4375, -55.4375, -99.5625]","[-2.0358998775482178, 0.8922999501228333, 0.6416000127792358]","[-0.0017802357906475, -0.1939933449029922, -0.2501231431961059]","[1.9573999643325808, 9.1496000289917, -2.936300039291382]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.600,"[1.9702364206314087, 6.836375236511231, -4.124098777770996]","[0.7485730051994324, 0.621940016746521, 0.0016360000008717, 0.2298370003700256, 0.8968656063079834, -1.1995805501937866, -1.9100885391235352]","[10.8125, -44.1875, 16.0625]","[0.0544193647801876, -0.2865481674671173, -0.1915149837732315]","[-341.375, -56.125, -99.5]","[-1.4648000001907349, -1.911099910736084, -1.5647000074386597]","[0.0920312106609344, -0.3915820717811584, -0.3166201710700989]","[2.219899892807007, 9.138599395751951, -2.779599905014038]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.700,"[1.214951992034912, 10.432024955749512, -5.033655643463135]","[0.7487549781799316, 0.6197609901428223, 0.002428000094369, 0.2350649982690811, 0.8926844596862793, -1.192349910736084, -1.905245900154113]","[10.0, -44.375, 15.75]","[-0.1219985112547874, 0.0819257572293281, 0.0490786582231521]","[-342.5, -56.25, -99.75]","[-1.615899920463562, -2.1106998920440674, -3.7094998359680176]","[-0.1103397160768508, 0.0982096791267395, -0.023439772427082]","[2.272899866104126, 9.112699508666992, -2.8215999603271484]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.800,"[-0.5904293060302734, 7.597242832183838, -5.2771172523498535]","[0.7423830032348633, 0.62636399269104, -0.0057089999318122, 0.2377009987831115, 0.9581111073493958, -1.187106966972351, -1.847682237625122]","[10.75, -44.4375, 17.1875]","[-0.078661985695362, 0.1780934035778045, 0.0639837682247161]","[-342.0, -56.1875, -98.375]","[-2.062000036239624, -2.8760998249053955, -2.527600049972534]","[-0.1607622802257537, 0.1208989545702934, 0.1629090309143066]","[2.111000061035156, 9.093599319458008, -3.0032999515533447]",,,skidded_long,intermediate,blue
2024-02-25 16:58:15.900,"[1.0553641319274902, 10.268339157104492, -5.985236167907715]","[0.7264699935913086, 0.6427310109138489, -0.0274499990046024, 0.2416269928216934, 1.1139189004898071, -1.1695739030838013, -1.7173337936401367]","[12.4375, -43.1875, 17.375]","[-0.4821646511554718, 0.4304679930210113, 0.3994884192943573]","[-340.3125, -55.1875, -98.0625]","[-1.0520999431610107, -1.0549999475479126, -0.4462999999523163]","[-0.5456771850585938, 0.555922269821167, 0.459719717502594]","[1.6894999742507937, 9.027799606323242, -3.437099933624268]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.000,"[2.351508378982544, 10.60304832458496, -3.8249764442443848]","[0.7067829966545105, 0.6653929948806763, -0.0656950026750564, 0.2310699969530105, 1.312276005744934, -1.1438068151474, -1.5894293785095217]","[14.8125, -42.0625, 18.8125]","[-0.3297625184059143, 0.8552811145782471, 0.3800803422927856]","[-337.9375, -54.0, -96.75]","[-1.1067999601364136, -3.22849988937378, -0.1825999915599823]","[-0.3966086208820343, 0.9318836331367492, 0.4185648560523987]","[1.0382000207901, 8.92609977722168, -3.9261999130249023]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.100,"[-0.5270308256149292, 10.730831146240234, -4.890980243682861]","[0.6890630125999451, 0.6769790053367615, -0.08661899715662, 0.2436939924955368, 1.4197421073913574, -1.098982334136963, -1.4928765296936035]","[18.0, -40.3125, 20.5]","[-0.4123514890670776, 0.1074250116944313, 0.2608394622802734]","[-334.625, -52.3125, -95.0625]","[-0.1508999913930893, 1.581299901008606, 1.150499939918518]","[-0.6285977959632874, 0.1147903054952621, 0.3403566479682922]","[0.6705999970436096, 8.735199928283691, -4.406300067901611]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.200,"[1.3128269910812378, 9.440500259399414, -3.165661334991455]","[0.6924139857292175, 0.676826000213623, -0.0716840028762817, 0.239435002207756, 1.39882493019104, -1.1266090869903564, -1.498947024345398]","[17.5625, -40.0, 20.375]","[0.3389429450035095, -0.2099980115890503, -0.0207694172859191]","[-334.875, -51.5625, -95.0]","[0.8968999981880188, 0.2651000022888183, 1.4452999830245972]","[0.3072302937507629, -0.1972396522760391, 0.0326376557350158]","[0.7210999727249146, 8.854999542236328, -4.151899814605713]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.300,"[0.8406041860580444, 6.960605144500732, -4.292448997497559]","[0.6993989944458008, 0.6779199838638306, -0.0592579990625381, 0.218526005744934, 1.3785011768341064, -1.174182415008545, -1.53283953666687]","[17.5, -40.6875, 18.8125]","[0.5096186995506287, 0.1519832760095596, -0.1038645431399345]","[-334.8125, -52.375, -96.4375]","[-1.0082999467849731, 5.791999816894531, 2.88479995727539]","[0.508728563785553, 0.0789237916469574, -0.1385791450738906]","[0.7238999605178833, 9.04539966583252, -3.718400001525879]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.400,"[0.0203602910041809, 8.476489067077637, -2.9618191719055176]","[0.7046390175819397, 0.6750220060348511, -0.0521200001239776, 0.2123959958553314, 1.3436402082443235, -1.192116618156433, -1.5666449069976809]","[17.1875, -41.6875, 17.5]","[0.0219213347882032, -0.0047822021879255, -0.1773254573345184]","[-335.125, -53.625, -97.75]","[-0.3554999828338623, 0.7339000105857849, -0.449099987745285]","[0.0477696619927883, -0.1398532390594482, -0.2070135027170181]","[0.8163999915122986, 9.11180019378662, -3.532299995422364]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.500,"[1.0677086114883425, 10.443900108337402, -1.9374072551727293]","[0.7117949724197388, 0.6738629937171936, -0.0404569990932941, 0.1939519941806793, 1.300036072731018, -1.233373999595642, -1.620893478393555]","[16.9375, -42.3125, 16.375]","[0.4678355157375335, 0.1109854876995086, -0.0699527934193611]","[-335.625, -54.1875, -98.9375]","[-1.4763000011444092, 0.925599992275238, -0.1863999962806701]","[0.5204746127128601, 0.0234921313822269, -0.0905651375651359]","[0.8682000041007996, 9.253600120544434, -3.128199815750122]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.600,"[2.345168352127075, 8.247651100158691, -3.675271987915039]","[0.7168219685554504, 0.672448992729187, -0.0329549983143806, 0.1813579946756363, 1.2602105140686035, -1.260028839111328, -1.6685359477996826]","[17.125, -43.1875, 14.0]","[0.5837079286575317, -0.3525215983390808, -0.3317521810531616]","[-335.0, -55.0, -101.3125]","[-0.4456999897956848, 2.4701998233795166, -0.125900000333786]","[0.308260053396225, -0.0777544155716896, -0.1041088923811912]","[0.9163999557495116, 9.336899757385254, -2.855199813842773]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.700,"[0.2061216086149215, 9.066458702087402, -3.466449737548828]","[0.7117189764976501, 0.6757040023803711, -0.0235949996858835, 0.1905819922685623, 1.2844120264053345, -1.2624250650405884, -1.6176048517227173]","[18.1875, -42.1875, 14.0625]","[-0.2422342449426651, -0.2123716622591018, 0.1166403517127037]","[-334.3125, -54.0625, -101.4375]","[-2.380300045013428, -2.4598000049591064, -0.6359999775886536]","[-0.217502936720848, -0.3067416250705719, 0.0190764479339122]","[0.8406999707221985, 9.343999862670898, -2.85509991645813]",,,skidded_long,intermediate,blue
2024-02-25 16:58:16.800,"[-1.535401463508606, 10.613936424255373, -3.142092704772949]","[0.7032399773597717, 0.6828500032424927, -0.0215949993580579, 0.1967290043830871, 1.3519858121871948, -1.2594373226165771, -1.5382318496704102]","[18.8125, -42.25, 14.5]","[0.0411723181605339, -0.4610287249088287, -0.3026750087738037]","[-333.4375, -54.125, -101.3125]","[-0.642300009727478, -2.26449990272522, 1.0987999439239502]","[0.0450120419263839, -0.4702440500259399, -0.1605877429246902]","[0.6520999670028687, 9.335100173950195, -2.9326000213623047]",,,skidded_long,intermediate,blue
