TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-0.1603827774524688, 9.092689514160156, -6.399423122406006]","[0.7658659815788269, 0.5610319972038269, -0.2265779972076416, 0.2176070064306259, 1.145470380783081, -0.8644535541534424, -2.00963830947876]","[4.25, -47.375, 14.4375]","[-0.0320791527628898, 0.5402143001556396, -0.6627364158630371]","[-351.625, -59.375, -100.4375]","[-0.9884999990463256, -0.3111999928951263, -0.4781999886035919]","[-0.0379958190023899, 0.5426228642463684, -0.6608689427375793]","[2.6262998580932617, 7.460299968719482, -5.7978997230529785]",,,
"[2.3495259284973145, 5.857634544372559, -4.104398727416992]","[0.7808189988136292, 0.5416589975357056, -0.2534149885177612, 0.1808509975671768, 1.122212052345276, -0.8544570803642273, -2.129007577896118]","[1.8125, -48.1875, 12.1875]","[0.2580643892288208, 0.6735225319862366, -0.7892902493476868]","[-354.125, -60.1875, -102.5]","[-3.1064000129699707, 0.1056999936699867, 2.487499952316284]","[0.2521477043628692, 0.6759310960769653, -0.7874053120613098]","[2.79259991645813, 7.396299839019775, -5.802199840545654]",,,
"[0.0109175592660903, 7.289654731750488, -5.300025463104248]","[0.7885149717330933, 0.520779013633728, -0.2871580123901367, 0.1567540019750595, 1.1273486614227295, -0.820164144039154, -2.212782144546509]","[-0.4375, -48.3125, 12.8125]","[-0.0141197135671973, 0.5895721912384033, -0.6405532956123352]","[-356.25, -60.125, -101.8125]","[-3.2131998538970947, -0.5123999714851379, 0.2266999930143356]","[-0.0200538337230682, 0.5919807553291321, -0.6386857628822327]","[2.8698999881744385, 7.171099662780762, -6.042099952697754]",,,
"[0.5833807587623596, 5.90300989151001, -5.963937282562256]","[0.7880690097808838, 0.5003830194473267, -0.3358249962329864, 0.1256320029497146, 1.17503559589386, -0.7814252376556396, -2.2899746894836426]","[-2.4375, -48.0, 13.3125]","[-0.1863313466310501, 1.1206583976745603, -0.6633123755455017]","[-358.4375, -60.0625, -101.625]","[0.6797999739646912, 4.7042999267578125, 3.579699993133545]","[-0.1922480165958404, 1.123067021369934, -0.661444902420044]","[2.683799982070923, 6.9066996574401855, -6.423699855804443]",,,
"[-2.173724412918091, 11.515276908874512, -5.236952304840088]","[0.7850940227508545, 0.4917350113391876, -0.3553929924964905, 0.1245710030198097, 1.2010180950164795, -0.7526469826698303, -2.298262119293213]","[-2.6875, -47.3125, 15.0625]","[-0.1013512685894966, 0.2282367050647735, -0.207362562417984]","[-358.625, -59.5, -99.9375]","[-0.4783999919891357, 3.4265999794006348, 0.3093000054359436]","[-0.1072679385542869, 0.2306452542543411, -0.2054776102304458]","[2.5867998600006104, 6.703499794006348, -6.673799991607666]",,,
"[-0.4655764698982239, 7.601820468902588, -3.682540655136109]","[0.7847089767456055, 0.4932500123977661, -0.3548020124435425, 0.1226759999990463, 1.2024312019348145, -0.7574406266212463, -2.2985143661499023]","[-3.0, -46.5625, 15.5]","[0.0970577597618103, -0.0327772833406925, 0.0254992600530385]","[-359.0625, -58.75, -99.25]","[-1.4282000064849854, 3.63759994506836, 1.2635999917984009]","[0.0911410897970199, -0.0303687285631895, 0.027384215965867]","[2.565700054168701, 6.737799644470215, -6.64739990234375]",,,
"[0.3487298190593719, 7.264046192169189, -6.6127753257751465]","[0.7950969934463501, 0.4990670084953308, -0.3231030106544494, 0.1198119968175888, 1.137423753738403, -0.7983279228210449, -2.3157825469970703]","[-3.4375, -47.3125, 13.9375]","[0.2801777124404907, 0.4286528527736664, -0.5115036368370056]","[-359.3125, -59.1875, -100.6875]","[-2.413100004196167, 2.6164000034332275, 2.0042998790740967]","[0.2742610275745392, 0.4310614168643951, -0.5096361637115479]","[2.873999834060669, 7.023399829864502, -6.211400032043457]",,,
"[1.470097303390503, 4.564210414886475, -8.729958534240723]","[0.802141010761261, 0.483594000339508, -0.3388659954071045, 0.0887430012226104, 1.1226712465286257, -0.7975932359695435, -2.40319299697876]","[-4.75, -47.4375, 12.375]","[0.2012713700532913, 0.7666707634925842, -0.5865877270698547]","[-360.625, -59.5625, -102.25]","[-4.203199863433838, -1.0852999687194824, -0.7013999819755554]","[0.1953547000885009, 0.769079327583313, -0.584702730178833]","[2.967599868774414, 7.01830005645752, -6.1728997230529785]",,,"[45.0, 1.5, 25.05343437194824, 13.743000030517578, 3.935415506362915, 249.0883331298828, 731.9625148708001, 18.8989286, 49.6416026]"
"[0.4878042340278625, 9.708909034729004, -5.228448390960693]","[0.802262008190155, 0.4662390053272247, -0.3690269887447357, 0.0530479997396469, 1.142550349235535, -0.787993311882019, -2.4872941970825195]","[-6.1875, -47.5625, 12.0625]","[0.1789136976003646, 0.862471878528595, -0.5534264445304871]","[-362.25, -59.5, -102.625]","[-0.0281999986618757, 0.0103000001981854, -0.7787999510765076]","[0.1729970276355743, 0.8648629784584045, -0.5515589714050293]","[2.8720998764038086, 6.95229959487915, -6.2916998863220215]",,,
"[0.8614050149917603, 10.547388076782228, -4.609413146972656]","[0.8009459972381592, 0.4509879946708679, -0.3932709991931915, 0.0207749996334314, 1.158279538154602, -0.7839663624763489, -2.561699867248535]","[-7.8125, -47.0, 11.9375]","[0.3803072571754455, 0.7463725805282593, -0.7668278813362122]","[-363.8125, -59.25, -103.0]","[-2.8427999019622803, 3.902099847793579, -0.3851999938488006]","[0.374390572309494, 0.748781144618988, -0.7649428844451904]","[2.7839999198913574, 6.9243998527526855, -6.361700057983398]",,,
"[0.8019043803215027, 9.960271835327148, -4.158163070678711]","[-0.8012830018997192, -0.4281150102615356, 0.4171429872512817, 0.0255469996482133, 1.1551194190979004, -0.7858073115348816, -2.677733898162842]","[-9.9375, -46.75, 11.3125]","[0.3029018938541412, 0.386363536119461, -0.3162711262702942]","[-365.5625, -58.625, -103.4375]","[-1.8770999908447263, -1.8671000003814693, -0.3567000031471252]","[0.2969852387905121, 0.3887721002101898, -0.314403623342514]","[2.7988998889923096, 6.937199592590332, -6.34119987487793]",,,
"[0.9918794631958008, 10.29396629333496, -7.523022651672363]","[-0.7952439785003662, -0.4190979897975921, 0.4342710077762604, 0.0578829981386661, 1.1707706451416016, -0.799265444278717, -2.7409253120422363]","[-11.125, -46.3125, 11.0625]","[-0.049951322376728, 0.4232423305511474, 0.0647866204380989]","[-366.875, -58.3125, -103.625]","[-2.594099998474121, 2.227599859237671, 0.1391000002622604]","[-0.0558679886162281, 0.4256508946418762, 0.0666715800762176]","[2.6626999378204346, 7.029799938201904, -6.297699928283691]",,,
"[-2.342659473419189, 5.307964324951172, -5.34598445892334]","[-0.7857509851455688, -0.4193199872970581, 0.4490649998188019, 0.0714479982852935, 1.2081588506698608, -0.8083257675170898, -2.748891115188598]","[-10.875, -46.25, 11.25]","[0.3996978402137756, -0.0400203987956047, -0.2572440803050995]","[-366.3125, -58.5, -104.0625]","[-3.8050999641418457, 0.5281999707221985, -2.541899919509888]","[0.3937637209892273, -0.0376118458807468, -0.2553765773773193]","[2.4027998447418213, 7.09149980545044, -6.332999706268311]",,,
"[2.8293046951293945, 6.400476932525635, -4.297985076904297]","[-0.7908949851989746, -0.4248340129852295, 0.4333759844303131, 0.0786420032382011, 1.1682970523834229, -0.8333101868629456, -2.770521402359009]","[-10.3125, -46.4375, 10.4375]","[0.0590619407594203, 0.4170115292072296, -0.2643475532531738]","[-367.875, -58.5, -104.8125]","[-1.3082000017166138, -2.394399881362915, 1.8405998945236208]","[0.0531452745199203, 0.419420063495636, -0.262480080127716]","[2.5829999446868896, 7.258499622344971, -6.06719970703125]",,,
"[1.858111262321472, 12.819790840148926, -6.224867343902588]","[-0.7870659828186035, -0.4083180129528045, 0.4509719908237457, 0.1021139994263649, 1.177693009376526, -0.8254418969154358, -2.83060359954834]","[-11.9375, -46.625, 9.75]","[-0.1458397060632705, -0.0564439482986927, 0.3282789885997772]","[-367.375, -58.5625, -104.3125]","[-2.5476999282836914, 5.1596999168396, 3.5155999660491943]","[-0.1517563760280609, -0.0540353916585445, 0.3301639258861542]","[2.5476999282836914, 7.206399917602539, -6.143799781799316]",,,
"[1.2786282300949097, 8.926072120666504, -6.408856391906738]","[-0.7824789881706238, -0.4174259901046753, 0.4538329839706421, 0.0866959989070892, 1.2114923000335691, -0.8211724162101746, -2.776597499847412]","[-11.125, -46.375, 10.5625]","[0.871181070804596, 0.0397411473095417, -0.3475648760795593]","[-367.3125, -58.0, -105.375]","[-1.486499905586243, 4.295799732208252, -1.0800999402999878]","[0.8652469515800476, 0.0421497002243995, -0.34567990899086]","[2.349400043487549, 7.1778998374938965, -6.255099773406982]",,,
"[1.5112967491149902, 7.204967021942139, -3.556605815887451]","[-0.7844280004501343, -0.4307099878787994, 0.4329400062561035, 0.1082749962806701, 1.1616127490997314, -0.8780189156532288, -2.818011522293091]","[-11.3125, -45.9375, 9.1875]","[0.1330115348100662, 0.0914028957486152, -0.0168947875499725]","[-367.6875, -58.75, -107.375]","[-1.2757999897003174, -0.6028000116348267, 2.1176998615264893]","[0.127094879746437, 0.0937939956784248, -0.015009831637144]","[2.491799831390381, 7.545899868011475, -5.746200084686279]",,,
"[-0.8148521780967712, 10.762673377990724, -5.538851737976074]","[-0.7800040245056152, -0.4222640097141266, 0.4415929913520813, 0.1352050006389618, 1.1555496454238892, -0.8917092680931091, -2.880686044692993]","[-11.6875, -46.5625, 7.5]","[-0.0053930673748254, 0.4234168827533722, -0.2346769720315933]","[-367.0625, -57.6875, -106.4375]","[-0.8371999859809875, 0.1455999910831451, 0.4775999784469604]","[-0.0113097336143255, 0.4258254170417785, -0.2327920198440551]","[2.4846999645233154, 7.63100004196167, -5.635900020599365]",,,"[45.0, 1.5, 29.10626792907715, 13.93000030517578, 4.358675003051758, 229.0908966064453, 730.4517591800541, 18.8988743, 49.6415875]"
"[3.3355729579925537, 5.013678550720215, -4.709701061248779]","[-0.7783049941062927, -0.4174439907073974, 0.4491280019283294, 0.1351470053195953, 1.1705474853515625, -0.8807147741317749, -2.880058526992798]","[-10.9375, -45.5625, 8.5]","[0.1357167959213256, 0.6263114213943481, -0.6446024775505066]","[-369.375, -57.4375, -106.6875]","[-3.717099905014038, -2.1201000213623047, -0.3893999755382538]","[0.1298001408576965, 0.6287199258804321, -0.6427174806594849]","[2.432499885559082, 7.56279993057251, -5.749399662017822]",,,
"[0.1633132994174957, 10.553277015686035, -5.475366592407227]","[-0.7768599987030029, -0.3860270082950592, 0.4662379920482635, 0.1734720021486282, 1.1458353996276855, -0.8656802773475647, -3.0016028881073]","[-13.5, -45.3125, 8.3125]","[-0.1498016119003296, 0.0585034377872943, 0.3584208190441131]","[-370.1875, -57.0625, -105.0]","[-1.639699935913086, -0.2699999809265136, -1.4466999769210815]","[-0.1557182818651199, 0.0609119907021522, 0.3602883219718933]","[2.6203999519348145, 7.468099594116211, -5.790499687194824]",,,
"[0.2580949366092682, 7.9590163230896, -6.256872653961182]","[-0.7698379755020142, -0.3880580067634582, 0.4780629873275757, 0.1679710000753402, 1.1910663843154907, -0.8603717088699341, -2.9683570861816406]","[-13.8125, -45.0, 10.125]","[0.6560518145561218, 0.2328618317842483, -0.2348689585924148]","[-369.5625, -56.9375, -106.125]","[-0.4287999868392944, 4.657299995422363, 0.6049999594688416]","[0.6501351594924927, 0.2352703809738159, -0.2330014556646347]","[2.370499849319458, 7.434199810028076, -5.939799785614014]",,,
"[2.339728832244873, 8.483125686645508, -5.79307746887207]","[-0.7657279968261719, -0.3961170017719269, 0.4711990058422088, 0.1863390058279037, 1.1716185808181765, -0.8982553482055664, -2.999974012374878]","[-13.5625, -44.8125, 8.625]","[0.057002454996109, 0.3521027266979217, -0.0102276289835572]","[-370.5, -57.9375, -107.1875]","[-1.3349000215530396, 1.831399917602539, 1.892599940299988]","[0.0510683320462703, 0.3545112907886505, -0.0083426740020513]","[2.3743999004364014, 7.671099662780762, -5.628900051116943]",left,STOP,
"[0.0299083665013313, 6.733931541442871, -5.219196796417236]","[-0.7570949792861938, -0.3909060060977936, 0.4832839965820312, 0.2010830044746399, 1.1941543817520142, -0.9047428965568542, -3.022584915161133]","[-14.5, -45.6875, 7.75]","[0.3473903238773346, 0.6266255378723145, -0.1374097764492035]","[-369.125, -57.1875, -107.4375]","[-0.826200008392334, 1.8703999519348145, 1.7511999607086182]","[0.3414736688137054, 0.6290341019630432, -0.1355248093605041]","[2.228600025177002, 7.710599899291992, -5.634599685668945]",right,START,
"[1.3539210557937622, 7.079587459564209, -5.027019023895264]","[-0.7456899881362915, -0.3941999971866607, 0.4906350076198578, 0.2186949998140335, 1.2151199579238892, -0.9314749240875244, -3.0397491455078125]","[-13.0625, -45.125, 7.625]","[0.08969247341156, 0.3213500082492828, 0.154339462518692]","[-369.125, -57.625, -107.5625]","[-0.0564999990165233, -0.3676999807357788, 0.2186999917030334]","[0.0837583541870117, 0.3237585723400116, 0.1562244147062301]","[2.037400007247925, 7.869799613952637, -5.484899997711182]",,,
"[0.6570072770118713, 9.141483306884766, -5.81682825088501]","[-0.7338500022888184, -0.3947339951992035, 0.5026509761810303, 0.2301950007677078, 1.2527445554733276, -0.9454604983329772, -3.0406816005706787]","[-12.75, -45.5625, 7.3125]","[0.1353502869606018, 0.3666238486766815, -0.0937765389680862]","[-368.5, -57.875, -107.625]","[-1.5597000122070312, -1.5863999128341677, -0.0881000012159347]","[0.1294161677360534, 0.3690324127674103, -0.0918915867805481]","[1.7950999736785889, 7.950899600982666, -5.452499866485596]",,,
"[2.7222933769226074, 9.448152542114258, -6.126771450042725]","[-0.7241489887237549, -0.3975479900836944, 0.5101720094680786, 0.2393459975719452, 1.281369686126709, -0.9613816142082214, -3.038346529006958]","[-12.5, -45.9375, 7.375]","[-0.0729373097419738, 0.1221032366156578, 0.0496197119355201]","[-368.5, -57.9375, -107.625]","[-0.9840999841690063, 0.7943999767303467, 0.819599986076355]","[-0.0788714289665222, 0.1245117858052253, 0.0515046678483486]","[1.6019999980926514, 8.041299819946289, -5.37969970703125]",,,
"[1.9178225994110107, 10.127348899841309, -3.6538102626800537]","[-0.7175340056419373, -0.3905769884586334, 0.5213189721107483, 0.2466170042753219, 1.3047837018966677, -0.9572942852973938, -3.0488502979278564]","[-11.875, -46.3125, 7.6875]","[0.105871669948101, 0.0784176439046859, 0.1683544516563415]","[-368.125, -58.1875, -107.0]","[-0.5034999847412109, 0.3859999775886535, -0.2207999974489212]","[0.0999375507235527, 0.0808262005448341, 0.1702394187450409]","[1.4842000007629397, 8.018199920654297, -5.447400093078613]",,,
"[1.1049145460128784, 8.899535179138184, -4.559000492095947]","[-0.7123839855194092, -0.3935959935188293, 0.5256490111351013, 0.2475519925355911, 1.3274552822113037, -0.9632197022438048, -3.034389019012451]","[-11.4375, -46.0, 7.375]","[0.0862890779972076, -0.4137128591537475, 0.3699574470520019]","[-367.875, -58.1875, -107.5]","[-0.0150999994948506, -0.8240999579429626, -1.715499997138977]","[0.0803549587726593, -0.4113042950630188, 0.3718423843383789]","[1.3487999439239502, 8.051599502563477, -5.433399677276611]",,,"[45.0, 1.5, 27.53443717956543, 13.902999877929688, 4.070858001708984, 205.1495819091797, 729.3794046230614, 18.898832, 49.64156]"
"[2.1384437084198, 6.995780944824219, -7.437166213989258]","[-0.7063009738922119, -0.4051899909973144, 0.5279269814491272, 0.2413540035486221, 1.36607825756073, -0.9741182923316956, -2.986342191696167]","[-8.8125, -46.6875, 6.6875]","[0.0653451234102249, -0.5219756364822388, 0.6283883452415466]","[-365.125, -58.5625, -108.0]","[0.4291999936103821, 0.8707000017166138, -0.5866999626159668]","[0.0594284608960151, -0.51956707239151, 0.6302732825279236]","[1.120100021362305, 8.112099647521973, -5.395199775695801]",,,
"[3.264101266860962, 9.723158836364746, -5.9797868728637695]","[-0.7068610191345215, -0.4345670044422149, 0.514572024345398, 0.2161320000886917, 1.4006057977676392, -0.99139004945755, -2.87984585762024]","[-6.125, -47.8125, 5.625]","[0.0103323487564921, -0.6760882139205933, 0.7246606945991516]","[-362.6875, -59.8125, -109.0625]","[2.062000036239624, 0.1393000036478042, -1.0333999395370483]","[0.0044156829826533, -0.6736796498298645, 0.7265456318855286]","[0.9093999862670898, 8.206099510192871, -5.291800022125244]",,,
"[2.839484930038452, 7.652576923370361, -5.614460468292236]","[-0.7077599763870239, -0.4677119851112366, 0.4965449869632721, 0.1837459951639175, 1.4408758878707886, -1.0056906938552856, -2.749990940093994]","[-2.5, -48.25, 5.75]","[-0.0960803776979446, -0.9070650339126588, 0.7614522576332092]","[-359.0625, -60.25, -109.0625]","[3.124599933624268, 0.7008000016212463, 0.1665999889373779]","[-0.1020144969224929, -0.9046739339828492, 0.763319730758667]","[0.6802999973297119, 8.281999588012695, -5.207200050354004]",,,
"[1.82544469833374, 6.922863006591797, -6.029394626617432]","[-0.7134450078010559, -0.4999989867210388, 0.4708819985389709, 0.1388009935617447, 1.4651274681091309, -1.0049989223480225, -2.607656240463257]","[-0.5625, -48.9375, 5.8125]","[-0.2568252086639404, -0.7183949947357178, 0.5044350624084473]","[-356.8125, -60.6875, -109.125]","[0.5144000053405762, -2.237499952316284, 0.2067999988794326]","[-0.2627593278884887, -0.715986430644989, 0.5063199996948242]","[0.5543999671936035, 8.278399467468262, -5.227799892425537]",,,
"[3.884257078170776, 7.768763065338135, -5.439310073852539]","[-0.7203090190887451, -0.5181249976158142, 0.450188010931015, 0.1001579985022544, 1.4651727676391602, -0.9910471439361572, -2.5127739906311035]","[1.75, -48.6875, 6.75]","[-0.2931629419326782, -0.9909107089042664, 0.904813587665558]","[-354.5625, -60.75, -108.25]","[1.38510000705719, 0.248999997973442, -0.5121999979019165]","[-0.2990970611572265, -0.9885021448135376, 0.9066810607910156]","[0.5662999749183655, 8.20419979095459, -5.342199802398682]",,,
"[3.1868646144866943, 8.434035301208496, -3.76373291015625]","[-0.7197530269622803, -0.5449559688568115, 0.4267489910125732, 0.0534970015287399, 1.4957281351089478, -0.9793354272842408, -2.371678113937378]","[4.4375, -48.375, 6.3125]","[-0.2282541543245315, -0.8630304336547852, 0.6484770774841309]","[-352.0625, -60.4375, -108.75]","[1.9728999137878416, -4.286699771881104, 0.4804999828338623]","[-0.2341708242893219, -0.8606393337249756, 0.6503620147705078]","[0.4099999964237213, 8.14069938659668, -5.452499866485596]",,,
"[5.84282922744751, 11.2427978515625, -3.7995214462280273]","[-0.7178120017051697, -0.5641909837722778, 0.4075379967689514, 0.0185569990426301, 1.515541672706604, -0.9703640937805176, -2.2678024768829346]","[6.875, -47.9375, 8.125]","[-0.3402868509292602, -0.7855377793312073, 1.0538471937179563]","[-349.5, -60.0, -107.0]","[2.93999981880188, -1.226699948310852, -1.077399969100952]","[-0.3462035059928894, -0.7831292152404785, 1.055732250213623]","[0.305899977684021, 8.091400146484375, -5.532199859619141]",,,
"[3.354257345199585, 9.630619049072266, -7.220146179199219]","[0.7068390250205994, 0.5853279829025269, -0.3965829908847809, 0.0221439991146326, 1.5704107284545898, -0.943984031677246, -2.135279417037964]","[10.5625, -47.4375, 9.625]","[0.0015358896926045, -0.8077732920646667, 0.7954686880111694]","[-345.6875, -59.6875, -105.375]","[1.0666999816894531, -1.107100009918213, -0.5827999711036682]","[-0.0043633230961859, -0.805364727973938, 0.7973536849021912]","[0.0020999999251216, 7.942399978637695, -5.752199649810791]",,,
"[3.4645345211029053, 10.698681831359863, -4.376725196838379]","[0.6980170011520386, 0.6135609745979309, -0.3628630042076111, 0.0681440010666847, 1.5983284711837769, -0.9392205476760864, -1.9853262901306152]","[13.5, -47.0625, 10.125]","[0.1762607991695404, -0.9402786493301392, 0.8666432499885559]","[-342.75, -59.0, -104.75]","[2.9347000122070312, 0.3421999812126159, 0.2763999998569488]","[0.170326679944992, -0.9378875494003296, 0.8685107231140137]","[-0.159400001168251, 7.914899826049805, -5.787799835205078]",,,
"[0.5296739935874939, 2.656644582748413, -5.682570934295654]","[0.6891530156135559, 0.6444100141525269, -0.3109849989414215, 0.1144139990210533, 1.6123489141464231, -0.9562447667121888, -1.8219361305236816]","[15.8125, -46.1875, 10.375]","[0.3282789885997772, -0.8250869512557983, 0.7532491683959961]","[-340.625, -58.5, -104.375]","[2.480599880218506, 3.8339998722076416, 1.6483999490737915]","[0.3223623037338257, -0.8226783871650696, 0.7551341652870178]","[-0.2348999977111816, 8.012299537658691, -5.649499893188477]",,,"[45.0, 1.5, 31.06417465209961, 14.04599952697754, 4.278504848480225, 187.5980529785156, 729.1211341582239, 18.8988154, 49.6415245]"
"[1.2595990896224976, 7.482445240020752, -6.739687442779541]","[0.6788790225982666, 0.6690279841423035, -0.2593050003051758, 0.1558340042829513, 1.6236826181411743, -0.9747490286827089, -1.6711326837539673]","[19.9375, -44.875, 11.375]","[0.4179539978504181, -1.198727011680603, 1.3548990488052368]","[-336.4375, -57.1875, -103.5]","[2.693599939346313, -1.3686000108718872, -0.8570999503135681]","[0.4120198786258697, -1.1963359117507937, 1.3567665815353394]","[-0.2909999787807464, 8.115599632263184, -5.497499942779541]",,,
"[-0.2347179502248764, 10.0525541305542, -5.269800662994385]","[0.6467620134353638, 0.7076029777526855, -0.197052001953125, 0.2053419947624206, 1.714732646942139, -0.9869984984397888, -1.4146108627319336]","[25.4375, -41.875, 11.9375]","[0.4514992237091064, -1.5803258419036863, 1.9416264295578003]","[-331.125, -54.4375, -103.25]","[2.0207998752593994, -1.239300012588501, -0.9562000036239624]","[0.4455825686454773, -1.577917218208313, 1.9434939622879028]","[-0.7752999663352966, 8.18239974975586, -5.349400043487549]",,,
"[3.5596225261688232, 9.474267959594728, -3.5278944969177246]","[0.5947499871253967, 0.7531819939613342, -0.116126000881195, 0.2559340000152588, 1.8700103759765625, -0.9908074736595154, -1.064874291419983]","[30.1875, -39.75, 11.75]","[0.905581533908844, -0.9159488081932068, 1.7343860864639282]","[-326.25, -52.0625, -102.8125]","[2.809900045394897, -1.583400011062622, -0.2483999878168106]","[0.8996474146842957, -0.913540244102478, 1.7362710237503052]","[-1.5841000080108645, 8.202899932861328, -5.135299682617188]",,,
