TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.1915558576583862, 9.350248336791992, -5.87081241607666]","[-0.6669440269470215, -0.2206629961729049, 0.6326349973678589, 0.3259809911251068, 1.4258744716644287, -0.7849555611610413, 2.919788360595703]","[-3.75, -46.1875, 18.3125]","[0.2600016891956329, 0.0511381477117538, 0.3560297191143036]","[-359.625, -57.625, -98.5]","[1.1162999868392944, 0.4628999829292297, -0.2646999955177307]","[0.2540850341320038, 0.0535467006266117, 0.3579146564006805]","[1.0017999410629272, 6.931299686431885, -6.864599704742432]",,,
"[1.366179347038269, 8.134615898132324, -7.4081292152404785]","[-0.6573410034179688, -0.2383569926023483, 0.6368780136108398, 0.3247660100460052, 1.4611313343048096, -0.8139955401420593, 2.960948944091797]","[-2.625, -46.625, 17.875]","[0.3510904312133789, -0.1211782097816467, 0.3876550793647766]","[-358.5625, -58.0625, -98.5625]","[-0.1779000014066696, 1.4607999324798584, 1.7599999904632568]","[0.3451563119888305, -0.1187696531414985, 0.3895400464534759]","[0.736799955368042, 7.129799842834473, -6.692699909210205]",,,
"[1.4457435607910156, 7.89268684387207, -8.467286109924316]","[-0.6526079773902893, -0.2663620114326477, 0.6326339840888977, 0.3208230137825012, 1.4829808473587036, -0.8535019159317017, 3.0169458389282227]","[-0.875, -46.8125, 16.5625]","[0.2547133564949035, -0.1718625724315643, 0.2626022398471832]","[-356.875, -57.875, -100.3125]","[0.5819999575614929, 0.2786000072956085, 0.5864999890327454]","[0.2487792372703552, -0.1694540232419967, 0.2644697427749634]","[0.5652999877929688, 7.390100002288818, -6.421499729156494]",,,"[0.0, 1.5, 28.232830047607425, 11.86299991607666, 0.0006958318408578, 0.0, 726.53564453125, 18.8991693, 49.6416306]"
"[2.086575508117676, 8.844670295715332, -7.701907157897949]","[-0.6505630016326904, -0.2903949916362762, 0.6267520189285278, 0.3156250119209289, 1.498623013496399, -0.8843097686767578, 3.0679142475128174]","[0.25, -47.1875, 14.8125]","[0.5603030323982239, -0.1472708880901336, 0.2341708242893219]","[-355.5625, -58.75, -101.75]","[1.964199900627136, 1.044600009918213, -2.410699844360352]","[0.5543863773345947, -0.1448623239994049, 0.236038327217102]","[0.4481000006198883, 7.58519983291626, -6.199399948120117]",,,
"[2.711375951766968, 7.55319881439209, -4.057798385620117]","[-0.6449710130691528, -0.3190400004386902, 0.6160069704055786, 0.3205629885196686, 1.507333517074585, -0.9381763339042664, 3.1070053577423096]","[2.0, -47.6875, 12.25]","[0.3283836841583252, -0.2137853801250457, 0.2965139746665954]","[-353.3125, -59.875, -106.0]","[2.338899850845337, -0.6420999765396118, 0.1868999898433685]","[0.322467029094696, -0.2113768309354782, 0.2983814775943756]","[0.3676999807357788, 7.908799648284912, -5.786499977111816]",,,
"[2.0819787979125977, 7.3526129722595215, -5.881001949310303]","[-0.6393349766731262, -0.3357279896736145, 0.6124889850616455, 0.3215489983558655, 1.528006672859192, -0.9669817090034484, -3.141408920288086]","[2.5625, -48.4375, 10.625]","[-0.2278352826833725, -0.374355673789978, 0.0763756111264228]","[-352.9375, -59.9375, -105.3125]","[1.066100001335144, -0.8450999855995178, 1.1008999347686768]","[-0.2337519526481628, -0.3719471096992492, 0.078260563313961]","[0.238099992275238, 8.072599411010742, -5.562900066375732]",,,
"[2.669027328491211, 7.949735641479492, -5.522915363311768]","[-0.6542689800262451, -0.3400290012359619, 0.6038359999656677, 0.3028070032596588, 1.5032449960708618, -0.945231318473816, -3.1169824600219727]","[2.875, -48.5625, 11.4375]","[-0.165928453207016, -0.609399139881134, 0.2536137998104095]","[-352.625, -59.75, -104.3125]","[1.348099946975708, -0.6729999780654907, 0.1000999957323074]","[-0.1718625724315643, -0.6069905757904053, 0.2554987370967865]","[0.387499988079071, 7.949599742889404, -5.7291998863220215]",,,
"[2.492814064025879, 5.179567813873291, -6.019731998443604]","[-0.6705319881439209, -0.351967990398407, 0.5894439816474915, 0.2811740040779114, 1.474314570426941, -0.9331248998641968, -3.077956199645996]","[3.3125, -48.3125, 12.3125]","[-0.0686088949441909, -0.7075215578079224, 0.65552818775177]","[-351.75, -59.625, -103.6875]","[3.5170998573303223, -0.4459999799728393, -0.2004999965429306]","[-0.0745430141687393, -0.7051304578781128, 0.6574131846427917]","[0.5622999668121338, 7.879499912261963, -5.81089973449707]",,,
"[2.822160482406616, 5.638891220092773, -6.7519073486328125]","[-0.6793090105056763, -0.3742730021476745, 0.5797569751739502, 0.2496760040521621, 1.491725206375122, -0.9239639639854432, -2.983698844909668]","[4.25, -48.5, 13.125]","[-0.4184426963329315, -0.6799453496932983, 0.7087258696556091]","[-349.375, -59.6875, -102.625]","[1.2100999355316162, -1.4905999898910522, 1.4196999073028564]","[-0.4243593513965606, -0.6775367856025696, 0.7106108069419861]","[0.4667999744415283, 7.825699806213379, -5.891499996185303]",,,
"[2.755103826522827, 7.431419849395752, -5.962634563446045]","[-0.6892650127410889, -0.3930239975452423, 0.5740129947662354, 0.2023700028657913, 1.5200942754745483, -0.8853260278701782, -2.8660504817962646]","[6.8125, -48.3125, 14.3125]","[-0.2794097661972046, -0.5040510892868042, 0.7892029881477356]","[-347.0, -58.6875, -100.3125]","[4.382699966430664, 1.4010999202728271, 0.7375999689102173]","[-0.2853438854217529, -0.5016425251960754, 0.7910704612731934]","[0.3145999908447265, 7.591499805450439, -6.199899673461914]",,,
"[3.282919645309448, 8.756831169128418, -6.07757568359375]","[-0.6943950057029724, -0.4169879853725433, 0.566137969493866, 0.1530420035123825, 1.5537657737731934, -0.8516897559165955, -2.736494302749634]","[9.3125, -47.0625, 16.6875]","[-0.0427605658769607, -0.9706125259399414, 0.562816321849823]","[-344.125, -56.9375, -97.875]","[3.88129997253418, 1.3787999153137207, -0.6705999970436096]","[-0.048694685101509, -0.9682039618492126, 0.5647012591362]","[0.1098999977111816, 7.378399848937988, -6.458799839019775]",,,
"[0.5394711494445801, 6.375749588012695, -6.336302757263184]","[-0.7006409764289856, -0.4477379918098449, 0.5447819828987122, 0.1088299974799156, 1.5625576972961426, -0.8420118093490601, -2.613900899887085]","[11.8125, -45.5, 18.75]","[0.054663710296154, -0.7114485502243042, 0.6285454034805298]","[-341.9375, -56.6875, -98.0625]","[2.0643999576568604, 1.1866999864578247, -0.382999986410141]","[0.0487295910716056, -0.7090399861335754, 0.6304129362106323]","[0.0537000000476837, 7.3155999183654785, -6.530600070953369]",,,
"[3.0342867374420166, 5.314150810241699, -6.783156394958496]","[-0.706840991973877, -0.4820350110530853, 0.5131739974021912, 0.0683349967002868, 1.5577746629714966, -0.8504536151885986, -2.493635654449463]","[14.0, -45.125, 18.8125]","[-0.1121723130345344, -0.87210613489151, 0.961484432220459]","[-340.5625, -56.3125, -97.6875]","[5.466300010681152, -3.437999963760376, 1.1922999620437622]","[-0.1180889755487442, -0.8696975708007812, 0.963369369506836]","[0.0841999948024749, 7.3703999519348145, -6.468299865722656]",,,"[0.0, 1.5, 26.481592178344727, 12.302000045776367, 0.0005006581777706, 0.0, 726.3009033203125, 18.8991338, 49.6416364]"
"[3.350311756134033, 7.893472194671631, -6.647961139678955]","[-0.7007669806480408, -0.5147870182991028, 0.4928140044212341, 0.0324510000646114, 1.5947426557540894, -0.8533332943916321, -2.3626179695129395]","[15.4375, -44.6875, 19.25]","[0.3598694503307342, -0.824982225894928, 1.4210820198059082]","[-336.9375, -55.0625, -97.125]","[5.832399845123291, 3.545300006866455, -0.2226999998092651]","[0.3539353311061859, -0.8225736618041992, 1.4229494333267212]","[-0.1542999893426895, 7.388999938964844, -6.445699691772461]",,,
"[2.727752208709717, 7.153865337371826, -6.813974380493164]","[0.68675297498703, 0.5666239857673645, -0.455161988735199, 0.0115520004183053, 1.659042239189148, -0.8753150105476379, -2.1628921031951904]","[19.375, -43.625, 19.6875]","[0.346744567155838, -0.769463300704956, 1.2285372018814087]","[-333.3125, -53.3125, -96.125]","[3.5251998901367188, 0.218199998140335, -0.5171999931335449]","[0.3408104479312897, -0.7670547366142273, 1.2304222583770752]","[-0.5536999702453613, 7.528999805450439, -6.259099960327148]",,,
"[1.6214395761489868, 6.740827083587647, -5.325192928314209]","[0.6674839854240417, 0.6220679879188538, -0.4055700004100799, 0.05485799908638, 1.738017201423645, -0.9042203426361084, -1.934658408164978]","[22.8125, -41.75, 20.4375]","[0.3167772591114044, -0.8479682207107544, 1.2545427083969116]","[-330.25, -51.875, -96.8125]","[3.3332998752593994, -3.0590999126434326, 0.8596999645233154]","[0.3108431398868561, -0.8455596566200256, 1.2564276456832886]","[-1.0091999769210815, 7.707399845123291, -5.978799819946289]",,,
"[-0.0041563338600099, 14.905494689941406, -6.891603946685791]","[0.648065984249115, 0.6629760265350342, -0.3641270101070404, 0.0887850001454353, 1.8107106685638428, -0.9184248447418212, -1.7448936700820925]","[26.125, -40.25, 19.9375]","[0.1672723591327667, -1.0692410469055176, 0.9496161937713624]","[-327.5625, -49.5625, -95.75]","[0.84579998254776, -5.311699867248535, -0.7483999729156494]","[0.1613556891679763, -1.0668325424194336, 0.95148366689682]","[-1.4146000146865845, 7.792799949645996, -5.78279972076416]",,,
"[1.5974400043487549, 7.327243804931641, -7.499645709991455]","[0.6267930269241333, 0.6920130252838135, -0.3346759974956512, 0.1274310052394867, 1.8668748140335083, -0.8981918096542358, -1.5864546298980713]","[29.9375, -37.3125, 22.0]","[0.7345741987228394, -0.825977087020874, 0.6648831963539124]","[-326.125, -48.8125, -94.6875]","[2.684799909591675, 2.920300006866455, -1.2559999227523804]","[0.7286574840545654, -0.8235685229301453, 0.6667506694793701]","[-1.782599925994873, 7.670699596405029, -5.843899726867676]",,,
"[1.6132705211639404, 2.80928921699524, -5.082756519317627]","[0.6102049946784973, 0.7252179980278015, -0.2789160013198852, 0.1546379923820495, 1.922895908355713, -0.9253000617027284, -1.4042819738388062]","[30.75, -36.125, 21.5625]","[0.4972791969776153, -0.2426531314849853, 0.5978974103927612]","[-325.4375, -47.6875, -95.125]","[3.476099967956543, -1.3708999156951904, 0.496999979019165]","[0.491345077753067, -0.2402445673942566, 0.5997649431228638]","[-2.034600019454956, 7.833499908447266, -5.537600040435791]",,,
"[-0.6881510019302368, 4.229012489318848, -5.655611991882324]","[0.599897027015686, 0.7423359751701355, -0.2481829971075058, 0.1657239943742752, 1.963589191436768, -0.9414127469062804, -1.3007123470306396]","[30.9375, -34.875, 23.375]","[-0.1204451695084571, -0.2577502131462097, 0.0465130247175693]","[-324.8125, -46.125, -93.375]","[0.8855999708175659, 1.5455999374389648, -0.7175999879837036]","[-0.1263792961835861, -0.2553416788578033, 0.0483979806303978]","[-2.2094998359680176, 7.927599906921387, -5.332999706268311]",,,
"[2.9634664058685303, 10.785639762878418, -4.649836540222168]","[0.5920529961585999, 0.7433810234069824, -0.2474299967288971, 0.1887740045785904, 1.948618531227112, -0.9056479930877686, -1.2807612419128418]","[31.0625, -34.75, 24.0625]","[-0.1639038622379303, 0.1069014146924018, -0.0105941481888294]","[-325.0, -46.25, -92.875]","[6.616199970245361, -0.007999999448657, 0.8496999740600586]","[-0.1698205322027206, 0.10930997133255, -0.0087091932073235]","[-2.2326998710632324, 7.716099739074707, -5.625499725341797]",,,
"[1.639281153678894, 7.534667491912842, -6.111161708831787]","[0.5926719903945923, 0.7387920022010803, -0.2531839907169342, 0.1970340013504028, 1.926768779754639, -0.8882212042808533, -1.2991119623184204]","[30.5, -34.9375, 24.375]","[0.2281319797039032, -0.0549953244626522, -0.2443111836910247]","[-325.1875, -46.0, -92.3125]","[3.8718998432159424, 3.3150999546051025, 0.8849999904632568]","[0.222215324640274, -0.0525867715477943, -0.2424262315034866]","[-2.155799865722656, 7.609399795532227, -5.798099994659424]",right,STOP,
"[-0.1596453636884689, 6.317752361297607, -5.948528289794922]","[0.6014900207519531, 0.7371410131454468, -0.2371899932622909, 0.196395993232727, 1.9044688940048216, -0.916702389717102, -1.2980462312698364]","[28.9375, -36.0625, 24.375]","[-0.2628989517688751, -0.1844114810228347, -0.645911455154419]","[-326.625, -47.375, -92.5]","[3.6800999641418457, 1.1708999872207642, -0.7954999804496765]","[-0.2688156068325043, -0.1820029318332672, -0.6440439224243164]","[-1.95419991016388, 7.78249979019165, -5.637599945068359]",left,START,"[0.0, 1.5, 24.50270271301269, 12.642999649047852, 0.0001521913800388, 0.0, 726.1091918945312, 18.8991168, 49.6416391]"
"[1.962067484855652, 12.000237464904783, -6.773436069488525]","[0.6245080232620239, 0.7136170268058777, -0.2488179951906204, 0.197049006819725, 1.8067185878753664, -0.9161452054977416, -1.4122052192687988]","[26.4375, -36.625, 26.1875]","[-0.2479763776063919, -0.3370579779148102, -0.4878893494606018]","[-329.0625, -48.125, -90.625]","[3.1706998348236084, -0.0318999998271465, -1.3530999422073364]","[-0.2538930475711822, -0.3346494436264038, -0.4860218465328216]","[-1.3955999612808228, 7.779199600219727, -5.805599689483643]",,,
"[2.3106250762939453, 7.73741865158081, -8.97349739074707]","[0.6429229974746704, 0.6929230093955994, -0.2531700134277344, 0.2059389948844909, 1.7146143913269043, -0.9054728150367736, -1.497656226158142]","[24.0, -37.4375, 25.75]","[0.2972644865512848, -0.177220731973648, -0.3718423843383789]","[-331.875, -48.6875, -91.1875]","[2.926999807357788, 4.464699745178223, -2.040299892425537]","[0.2913478016853332, -0.1748121827840805, -0.3699574470520019]","[-0.8675999641418457, 7.714999675750732, -5.991199970245361]",,,
"[0.2706884443759918, 9.41529369354248, -5.421774864196777]","[0.6611840128898621, 0.6833119988441467, -0.2303240001201629, 0.2070489972829818, 1.6386523246765137, -0.9411116242408752, -1.5375527143478394]","[21.9375, -40.125, 24.25]","[0.7263013124465942, -0.0224972944706678, -0.520317554473877]","[-333.5625, -51.375, -92.1875]","[2.7451000213623047, 0.0273000001907348, -1.1617000102996826]","[0.7203671932220459, -0.0200887396931648, -0.5184326171875]","[-0.3914999961853027, 7.92579984664917, -5.761699676513672]",,,
"[-0.4054436981678009, 6.002560615539551, -4.820533752441406]","[0.6837509870529175, 0.6744509935379028, -0.2074349969625473, 0.185928001999855, 1.5629884004592896, -1.0068966150283811, -1.6102641820907593]","[19.9375, -41.625, 22.8125]","[0.2052856236696243, -0.0108210416510701, -0.626067042350769]","[-335.8125, -52.9375, -93.8125]","[-0.0015999999595806, -4.404900074005127, 0.12219999730587]","[0.1993689537048339, -0.0084124868735671, -0.6241821050643921]","[0.0408999994397163, 8.288299560546875, -5.241299629211426]",,,
"[2.3548600673675537, 8.13806438446045, -6.834593772888184]","[0.7078970074653625, 0.6522589921951294, -0.2175769954919815, 0.1615500003099441, 1.4662481546401978, -1.022023320198059, -1.757673978805542]","[18.75, -43.5625, 21.9375]","[-0.0366868190467357, 0.3614751398563385, -0.4871737658977508]","[-336.875, -54.75, -94.5]","[0.1034999936819076, -3.051399946212769, -0.1098999977111816]","[-0.0426034852862358, 0.3638837039470672, -0.4852887988090515]","[0.5338000059127808, 8.366700172424316, -5.087599754333496]",,,
"[1.5634520053863523, 10.895427703857422, -5.402659893035889]","[0.7220050096511841, 0.6337109804153442, -0.2373429983854293, 0.1441709995269775, 1.4119828939437866, -1.0096564292907717, -1.8668365478515625]","[17.1875, -43.5, 21.75]","[-0.4176223874092102, 0.6548998951911926, -0.4354247450828552]","[-338.4375, -54.875, -95.1875]","[1.6556999683380127, 3.1218998432159424, 1.4067000150680542]","[-0.4235390424728393, 0.6573084592819214, -0.4335397779941559]","[0.8251999616622925, 8.302800178527832, -5.152899742126465]",,,
"[1.6914938688278198, 10.861544609069824, -3.818991184234619]","[0.7282689809799194, 0.6147840023040771, -0.275534987449646, 0.1254740059375763, 1.4062761068344116, -0.972526490688324, -1.9578505754470823]","[16.8125, -43.6875, 22.3125]","[0.0493230037391185, 0.0032986723817884, -0.2744181156158447]","[-338.75, -55.0625, -94.25]","[1.792199969291687, 3.134999990463257, -0.2979999780654907]","[0.0434063374996185, 0.0057072266936302, -0.2725331485271454]","[0.9044999480247498, 8.103300094604492, -5.448599815368652]",,,
"[0.2704107165336609, 8.069915771484375, -3.868924617767334]","[0.736890971660614, 0.6049489974975586, -0.2750209867954254, 0.1240549981594085, 1.3635226488113403, -0.967249035835266, -2.002133846282959]","[14.0625, -44.125, 21.5]","[-0.1511804163455963, 0.2470862567424774, -0.9108873605728148]","[-341.5625, -55.5, -95.4375]","[0.531499981880188, -1.1603999137878418, -0.0742999985814094]","[-0.1571145355701446, 0.2494948208332061, -0.9090198278427124]","[1.1452999114990234, 8.073999404907227, -5.446700096130371]",,,
"[0.0367749370634555, 5.821836471557617, -4.16168737411499]","[0.7572829723358154, 0.5815600156784058, -0.2765229940414428, 0.1088289991021156, 1.2675597667694092, -0.9625012278556824, -2.1232352256774902]","[10.875, -45.75, 20.125]","[0.0571595318615436, 0.0490961112082004, -0.7645763754844666]","[-344.4375, -57.1875, -96.6875]","[-2.075500011444092, -3.4384000301361084, 0.1508999913930893]","[0.0512428656220436, 0.0515046678483486, -0.7627089023590088]","[1.6733999252319336, 8.047499656677246, -5.348399639129639]",,,
"[0.1420815140008926, 9.48007106781006, -2.857584953308105]","[0.7778329849243164, 0.5517100095748901, -0.2896449863910675, 0.0818310007452964, 1.1790415048599243, -0.9456416368484496, -2.2726476192474365]","[9.0, -46.875, 19.75]","[0.0500211380422115, 0.5920506119728088, -0.5029515027999878]","[-346.6875, -58.125, -96.875]","[0.5349999666213989, -0.6164999604225159, -1.3543999195098877]","[0.0441044718027114, 0.5944591164588928, -0.5010665655136108]","[2.191200017929077, 7.951900005340576, -5.304199695587158]",,,"[45.0, 1.5, 24.55203437805176, 12.925000190734863, 1.8596936464309688, 236.9965667724609, 725.919677734375, 18.8990416, 49.6416054]"
"[2.1975419521331787, 13.952966690063477, -5.768915176391602]","[0.7805339694023132, 0.5397909879684448, -0.3096410036087036, 0.05927300080657, 1.180013656616211, -0.9372678995132446, -2.336376667022705]","[8.5, -46.625, 18.5]","[0.3186098635196686, 0.3459591567516327, -0.3464827537536621]","[-347.125, -58.0, -97.9375]","[-1.3776999711990356, 5.56089973449707, 0.8762999773025513]","[0.3126757442951202, 0.3483677208423614, -0.3446152508258819]","[2.2112998962402344, 7.903599739074707, -5.367700099945068]",,,
"[0.2678441405296325, 9.727813720703123, -3.3939340114593506]","[0.7851089835166931, 0.5335630178451538, -0.3120589852333069, 0.0391380004584789, 1.1533275842666626, -0.9499449133872986, -2.396430492401123]","[8.0625, -47.1875, 17.5625]","[0.2678033113479614, 0.507908284664154, -0.361021339893341]","[-347.6875, -58.75, -99.1875]","[-2.234499931335449, 2.869499921798706, 2.4591000080108643]","[0.2618866562843323, 0.5102993845939636, -0.3591364026069641]","[2.3128998279571533, 7.976500034332275, -5.214799880981445]",,,
"[-0.1004223972558975, 4.1642255783081055, -4.94442892074585]","[0.7876030206680298, 0.5245559811592102, -0.3232840001583099, 0.0029490001033991, 1.1316583156585691, -0.9691007137298584, -2.4888203144073486]","[7.625, -47.4375, 14.9375]","[0.4406432807445526, 0.5913873910903931, -0.5911779403686523]","[-348.125, -58.5625, -101.5]","[-1.3988999128341677, 1.2515000104904177, 2.317600011825561]","[0.4347091615200043, 0.593795895576477, -0.5892929434776306]","[2.359999895095825, 8.08430004119873, -5.0243000984191895]",,,
"[1.310078501701355, 6.91799783706665, -4.329885482788086]","[-0.7921860218048096, -0.5083420276641846, 0.3357389867305755, 0.0361649990081787, 1.0908819437026978, -0.9785465598106384, -2.6077685356140137]","[5.1875, -47.5, 14.5]","[0.0641233995556831, 0.308225154876709, -0.4842590391635895]","[-350.5, -59.0625, -102.125]","[-2.468600034713745, 0.5717999935150146, 0.3840000033378601]","[0.0582067295908927, 0.3106336891651153, -0.4823741018772125]","[2.5274999141693115, 8.13640022277832, -4.855899810791016]",,,
"[-0.2208028584718704, 10.04807186126709, -4.414036750793457]","[-0.7996770143508911, -0.4856050014495849, 0.3491939902305603, 0.0525959990918636, 1.0597726106643677, -0.9499505758285522, -2.687783479690552]","[2.875, -47.4375, 15.0]","[0.2253045588731765, 0.2216742634773254, -0.811805009841919]","[-352.5625, -58.8125, -101.9375]","[-0.3088999986648559, -1.0334999561309814, -3.683300018310547]","[0.2193878889083862, 0.2240828275680542, -0.8099374771118164]","[2.789999961853028, 7.97659969329834, -4.975899696350098]",,,
"[-2.305261850357056, 6.834220409393311, -3.545860528945923]","[-0.8105779886245728, -0.4597359895706177, 0.35555300116539, 0.0720119997859001, 1.0043727159500122, -0.921504020690918, -2.786558151245117]","[-0.1875, -47.75, 14.9375]","[-0.1236391216516494, 0.942250907421112, -0.923994779586792]","[-355.625, -59.3125, -102.0625]","[-2.7109999656677246, 3.074199914932251, 1.894499897956848]","[-0.1295557916164398, 0.9446594715118408, -0.9221272468566896]","[3.1816999912261963, 7.811100006103516, -5.003299713134766]",,,
"[2.38709568977356, 8.285843849182129, -3.98800277709961]","[-0.8140580058097839, -0.4188809990882873, 0.3869470059871673, 0.1100860014557838, 0.9943273663520812, -0.8744358420372009, -2.9136643409729004]","[-2.6875, -48.125, 14.6875]","[0.0739495977759361, 0.4228758215904236, -0.6270444393157959]","[-358.0, -59.5, -101.875]","[-2.0653998851776123, 1.1062999963760376, 1.272499918937683]","[0.0680329352617263, 0.4252843856811523, -0.625159502029419]","[3.428499937057495, 7.523499965667725, -5.273699760437012]",,,
"[2.322548151016236, 10.32972526550293, -1.6308917999267578]","[-0.8164499998092651, -0.3925859928131103, 0.4021700024604797, 0.1324529945850372, 0.9830430150032043, -0.8444273471832275, -2.991227626800537]","[-5.3125, -47.6875, 14.6875]","[0.1733461022377014, 0.4948008358478546, -0.9475566744804382]","[-360.875, -59.1875, -102.0625]","[-1.4931999444961548, 1.347499966621399, 0.271699994802475]","[0.167411983013153, 0.4972093999385834, -0.9456892013549804]","[3.6113998889923096, 7.331299781799316, -5.42009973526001]",,,
