TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[4.241223335266113, 5.583307266235352, -4.142926692962647]","[-0.78050297498703, -0.4410690069198608, 0.4250519871711731, 0.1249120011925697, 1.1470645666122437, -0.9185124635696412, -2.840583086013794]","[2.125, -45.625, 13.875]","[-0.2530727386474609, -0.6442883014678955, 0.4184601306915283]","[-350.25, -57.875, -101.8125]","[3.1324000358581543, -0.8011999726295471, -0.3792999982833862]","[-0.1680577546358108, -0.7396705150604248, 0.4457047283649444]","[2.447499990463257, 7.793299674987793, -5.426199913024902]",,,
"[3.295532464981079, 8.3878173828125, -4.103537082672119]","[-0.7830349802970886, -0.4510619938373565, 0.4181410074234009, 0.0924990028142929, 1.1680949926376345, -0.9006807208061218, -2.758146286010742]","[4.1875, -44.1875, 16.625]","[-0.5067214369773865, -0.743772029876709, 0.5378755927085876]","[-348.375, -56.5625, -99.5625]","[0.8100000023841858, 0.6299999952316284, 0.3175999820232391]","[-0.5647536516189575, -0.8105658292770386, 0.5233544111251831]","[2.386899948120117, 7.68589973449707, -5.603399753570557]",,,
"[4.722850322723389, 8.935256958007812, -5.704827308654785]","[-0.7849249839782715, -0.4672630131244659, 0.4044789969921112, 0.0442019999027252, 1.1922391653060913, -0.8777297139167786, -2.637482166290283]","[4.75, -43.75, 18.0]","[-0.1237263903021812, -1.170854091644287, 0.750526487827301]","[-347.4375, -55.875, -98.1875]","[2.077800035476685, 2.5369999408721924, -0.8465999960899353]","[-0.0290422793477773, -1.2711756229400637, 0.7025648355484009]","[2.315500020980835, 7.544099807739258, -5.821799755096436]",,,
"[5.229692935943604, 11.190488815307615, -5.328161716461182]","[-0.7891669869422913, -0.4954290091991424, 0.362989991903305, 0.0014090000186115, 1.164961576461792, -0.8994346857070923, -2.5294406414031982]","[6.75, -42.875, 19.125]","[-0.3343701660633087, 0.0899891778826713, 0.5306499004364014]","[-345.9375, -55.5, -96.875]","[1.9261999130249023, -0.4801999926567077, 1.8487999439239504]","[-0.377270370721817, 0.0394968017935752, 0.4564559459686279]","[2.408200025558472, 7.678299903869629, -5.604799747467041]",,,"[0.0, 1.5, 20.67007064819336, 10.751999855041504, 2.9270631785e-05, 0.0, 632.6077270507812, 18.8949976, 49.6392684]"
"[5.232010841369629, 6.854541778564453, -5.328669548034668]","[0.7791079878807068, 0.5105689764022827, -0.3630219995975494, 0.0228879991918802, 1.220717191696167, -0.8930040597915649, -2.436600685119629]","[7.5, -42.5, 19.5]","[0.2161590307950973, -0.2499486058950424, 0.242949828505516]","[-344.875, -54.625, -96.1875]","[2.19599986076355, 1.3046000003814695, 1.0299999713897705]","[0.0256214328110218, -0.4074296653270721, 0.0762708857655525]","[2.108999967575073, 7.638899803161621, -5.7764997482299805]",,,
"[1.4307749271392822, 7.818725109100342, -5.0018510818481445]","[0.7752919793128967, 0.5240330100059509, -0.3513129949569702, 0.0298299994319677, 1.2305136919021606, -0.913419544696808, -2.396179914474488]","[9.4375, -43.25, 18.125]","[0.2652551531791687, 0.2525666058063507, 0.31330406665802]","[-342.875, -55.5, -97.4375]","[2.3248000144958496, -0.8295999765396118, 0.9315999746322632]","[0.4126132726669311, 0.0415388345718383, 0.3205820620059967]","[1.999899983406067, 7.762899875640869, -5.648599624633789]",,,
"[3.918657064437866, 9.8972749710083, -3.847022533416748]","[0.7652980089187622, 0.5441290140151978, -0.3431749939918518, 0.0217090006917715, 1.266614317893982, -0.9578241109848022, -2.356451988220215]","[9.0625, -43.5625, 16.75]","[0.3622779846191406, -0.1618094742298126, -0.0719424709677696]","[-343.0625, -55.625, -98.6875]","[2.0660998821258545, -2.294100046157837, -0.8051999807357788]","[0.4395437240600586, -0.2660754323005676, -0.0463210381567478]","[1.6897000074386597, 8.021200180053711, -5.382699966430664]",,,
"[3.297170162200928, 7.806879043579102, -4.192151546478272]","[0.7702289819717407, 0.5480939745903015, -0.3259089887142181, 0.0110330004245042, 1.2223836183547974, -0.9920046329498292, -2.3881101608276367]","[8.9375, -43.6875, 16.5]","[-0.022183135151863, -0.2448522448539734, -0.0602662190794944]","[-343.375, -56.1875, -99.375]","[2.032399892807007, 1.136299967765808, 0.962399959564209]","[-0.0202807262539863, -0.2780483961105346, -0.0205250717699527]","[1.831299901008606, 8.20930004119873, -5.041999816894531]",,,
"[3.184652090072632, 6.710391998291016, -5.0522637367248535]","[0.7730370163917542, 0.5483949780464172, -0.318448007106781, 0.0163010004907846, 1.2045310735702517, -0.992650270462036, -2.386630058288574]","[8.125, -44.375, 16.0625]","[0.3362376689910888, -0.10515608638525, -0.4041484296321869]","[-344.0625, -56.5625, -99.625]","[0.8363999724388123, -0.289000004529953, 0.1197999939322471]","[0.3238458335399627, -0.0984540209174156, -0.3869918584823608]","[1.9191999435424805, 8.212800025939941, -5.003499984741211]",right,STOP,
"[1.4629337787628174, 8.385950088500977, -6.364429473876953]","[0.7840560078620911, 0.5396770238876343, -0.3065449893474579, 0.0057660001330077, 1.1302499771118164, -1.0023510456085205, -2.45819091796875]","[7.0625, -44.4375, 15.625]","[-0.317806988954544, 0.0429874584078788, -0.2090555429458618]","[-345.0625, -56.5625, -100.125]","[0.2494999915361404, -0.8603999614715576, 0.1560999900102615]","[-0.3412991464138031, 0.0969355851411819, -0.21062633395195]","[2.2510998249053955, 8.264399528503418, -4.775000095367432]",left,START,
"[2.2286763191223145, 8.584382057189941, -5.831279277801514]","[0.7919279932975769, 0.5236960053443909, -0.3138889968395233, 0.0080909999087452, 1.1045925617218018, -0.9691055417060852, -2.4937589168548584]","[5.5625, -43.625, 17.25]","[-0.4274834990501404, 0.1287005841732025, -0.0837932601571083]","[-346.6875, -56.0, -98.625]","[-0.0531999990344047, -0.8764999508857727, -0.4153999984264374]","[-0.3959104716777801, 0.131091684103012, -0.0999724566936492]","[2.4951000213623047, 8.084400177001953, -4.958499908447266]",,,
"[1.2985001802444458, 7.550038337707519, -1.5010398626327517]","[0.7940099835395813, 0.5122460126876831, -0.3268899917602539, 0.0171189997345209, 1.117380976676941, -0.9310794472694396, -2.4898924827575684]","[4.5, -43.6875, 17.0625]","[0.3991917073726654, 0.2715732455253601, -0.4847128391265869]","[-347.5625, -56.0625, -98.5]","[0.1617999970912933, 1.3507000207901, -0.6015999913215637]","[0.4593357443809509, -0.2549402415752411, -0.3395363390445709]","[2.5642998218536377, 7.867499828338623, -5.262700080871582]",,,
"[4.0271430015563965, 10.050619125366213, -3.3019394874572754]","[0.80314701795578, 0.5041049718856812, -0.3175289928913116, 0.0025750000495463, 1.055822730064392, -0.9409287571907043, -2.558610916137696]","[1.75, -43.9375, 16.5]","[0.0211184844374656, 0.8839219808578491, -0.604110836982727]","[-350.375, -56.125, -99.3125]","[-0.8443999886512756, 0.9696999788284302, 1.5262999534606934]","[0.076462872326374, 0.6789854168891907, -0.760981023311615]","[2.844899892807007, 7.924799919128418, -5.027199745178223]",,,
"[1.481963038444519, 8.551044464111328, -5.503254413604736]","[-0.8126940131187439, -0.4765309989452362, 0.3347370028495788, 0.0198979992419481, 1.0210886001586914, -0.907340943813324, -2.6573739051818848]","[-0.0625, -43.875, 16.625]","[0.2963045537471771, 0.4634023606777191, -0.9522342085838318]","[-351.8125, -56.375, -99.0]","[1.699099898338318, 4.816299915313721, 1.0993999242782593]","[0.1239183768630027, 0.5431638956069946, -0.6680596470832825]","[3.155099868774414, 7.72629976272583, -5.149600028991699]",,,"[0.0, 1.5, 19.915077209472656, 10.36400032043457, 9.2758837126e-06, 0.0, 631.9154052734375, 18.8949973, 49.6392684]"
"[-0.8933628797531128, 6.63214921951294, -3.2379469871521]","[-0.8243290185928345, -0.4374479949474334, 0.3547100126743316, 0.0574540011584758, 0.9708613753318788, -0.8663359880447388, -2.8021836280822754]","[-4.1875, -44.75, 14.9375]","[0.3350334167480469, 1.2977570295333862, -0.9764244556427002]","[-356.1875, -57.0625, -100.5625]","[-3.134500026702881, 2.7461998462677, 1.534999966621399]","[0.4322482347488403, 1.2595343589782717, -1.2795881032943726]","[3.585599899291992, 7.4721999168396, -5.241899967193604]",,,
"[-1.4651939868927002, 2.1187632083892822, -4.043701648712158]","[-0.831836998462677, -0.389833003282547, 0.3760130107402801, 0.1212060004472732, 0.9094716906547546, -0.8326320052146912, -3.005171537399292]","[-9.5625, -44.9375, 12.5625]","[0.3347541391849518, 1.4363361597061155, -0.8615643382072449]","[-361.5, -57.25, -103.25]","[-4.0528998374938965, -3.086199998855591, 1.7166999578475952]","[0.744452714920044, 0.8746193647384644, -1.2660094499588013]","[4.0528998374938965, 7.253999710083008, -5.207900047302246]",,,
"[1.817476749420166, 12.87389087677002, -2.059185743331909]","[-0.8278669714927673, -0.3359839916229248, 0.4078840017318725, 0.1880950033664703, 0.8934749364852905, -0.7891319394111633, 3.088547706604004]","[-11.875, -45.0, 12.9375]","[0.1539554893970489, 1.004454493522644, -1.2191299200057983]","[-363.6875, -57.1875, -102.6875]","[-1.7404999732971191, 8.073299407958984, 6.089399814605713]","[0.0201585534960031, 1.2209101915359497, -1.1703828573226929]","[4.3294997215271, 6.96019983291626, -5.383299827575684]",,,
"[-2.488715171813965, 15.8073148727417, -1.4754412174224854]","[-0.8173080086708069, -0.2742879986763, 0.4460499882698059, 0.2404409945011139, 0.92334645986557, -0.7246226668357849, 2.9421603679656982]","[-16.3125, -43.1875, 11.75]","[0.7568445801734924, 1.356888771057129, -1.3243035078048706]","[-368.25, -55.75, -103.8125]","[0.8667999505996704, 2.0607998371124268, 0.7963999509811401]","[0.911044418811798, 1.218815803527832, -1.315611720085144]","[4.428699970245361, 6.50029993057251, -5.8566999435424805]",,,
"[-0.4638143181800842, 18.638303756713867, -0.7669681310653687]","[-0.7987729907035828, -0.2238029986619949, 0.458732008934021, 0.3184919953346252, 0.8891469836235046, -0.707243025302887, 2.730917453765869]","[-20.0625, -42.125, 10.3125]","[0.0837932601571083, 1.6684824228286743, -0.7070677876472473]","[-372.4375, -54.75, -105.75]","[1.0497000217437744, -2.272599935531616, -2.537099838256836]","[0.5960474014282227, 1.3087002038955688, -0.6644293665885925]","[4.696899890899658, 6.371699810028076, -5.788699626922607]",,,
"[0.407598465681076, 14.341449737548828, -2.3899497985839844]","[-0.7677749991416931, -0.1789290010929107, 0.4846960008144378, 0.3789109885692596, 0.917277991771698, -0.6971923112869263, 2.5798146724700928]","[-22.625, -41.5, 9.6875]","[0.8492074012756348, 0.4224220514297485, -0.8898735642433167]","[-374.625, -53.9375, -105.6875]","[-3.5216000080108643, -0.5791999697685242, -3.9845998287200928]","[0.9805608987808228, 0.354738175868988, -0.652805507183075]","[4.570899963378906, 6.296499729156494, -5.969099998474121]",,,
"[4.241424083709717, 8.515084266662598, -4.1477532386779785]","[-0.7433170080184937, -0.155809998512268, 0.4823330044746399, 0.4365279972553253, 0.8740589618682861, -0.7111905813217163, 2.4231464862823486]","[-25.0, -40.6875, 6.5625]","[0.8026419878005981, 0.1991246193647384, -0.5717698335647583]","[-377.0625, -53.3125, -109.0]","[0.6750999689102173, 1.4636999368667605, 1.22599995136261]","[0.9122138023376464, 0.0899019092321395, -0.5545783638954163]","[4.767499923706055, 6.401099681854248, -5.697799682617188]",,,
"[2.830827474594116, 8.641966819763184, -7.845846652984619]","[-0.7228500247001648, -0.1626919955015182, 0.4674949944019317, 0.4821479916572571, 0.7941592931747437, -0.7559873461723328, 2.29512619972229]","[-26.0, -40.5625, 5.5625]","[0.4111472070217132, 0.5352575778961182, -0.5037194490432739]","[-378.125, -52.8125, -110.0625]","[-0.9508000016212464, 3.3732998371124268, 3.9517998695373535]","[0.2260026782751083, 0.7731285095214844, -0.263230562210083]","[5.000899791717529, 6.727399826049805, -5.08929967880249]",,,
"[2.360635042190552, 8.476029396057129, -2.0204477310180664]","[-0.7008789777755737, -0.1551000028848648, 0.466416984796524, 0.516880989074707, 0.7623081803321838, -0.7748050689697266, 2.1948800086975098]","[-29.1875, -39.0, 2.3125]","[0.6108826994895935, 0.9594075083732604, -1.003895878791809]","[-381.125, -51.5, -113.5]","[-1.4787999391555786, 1.0925999879837036, -0.0247999988496303]","[0.8465719223022461, 0.7746120095252991, -1.0167590379714966]","[5.067999839782715, 6.860499858856201, -4.839200019836426]",,,
"[1.886745810508728, 11.610729217529297, 0.9393889904022216]","[-0.6698709726333618, -0.1304800063371658, 0.4552199840545654, 0.5718569755554199, 0.6958742737770081, -0.7690472602844238, 2.0197947025299072]","[-31.3125, -36.9375, 2.4375]","[0.3177197277545929, 0.920277178287506, -0.3191159963607788]","[-383.6875, -49.3125, -113.625]","[-2.476099967956543, -4.515500068664551, -3.4945998191833496]","[0.528660237789154, 0.862262487411499, -0.2282541543245315]","[5.408299922943115, 6.819999694824219, -4.517299652099609]",,,"[0.0, 1.5, 17.742807388305664, 10.114999771118164, 8.204493497e-06, 0.0, 631.3323364257812, 18.8949972, 49.6392684]"
"[4.345658302307129, 8.005080223083496, -6.533421993255615]","[-0.6440969705581665, -0.0945959985256195, 0.4667930006980896, 0.5985770225524902, 0.7291556596755981, -0.748691976070404, 1.9416769742965696]","[-32.5625, -36.5625, 4.0]","[-0.060178954154253, -0.3113667368888855, -0.2567030191421509]","[-384.875, -48.75, -111.6875]","[-1.3758999109268188, 6.043999671936035, -2.676399946212769]","[-0.1173908486962318, -0.2144835144281387, -0.3212103843688965]","[5.357399940490723, 6.67519998550415, -4.786299705505371]",left,STOP,
"[5.814060211181641, 9.471232414245604, -6.205885887145996]","[-0.6469290256500244, -0.0932639986276626, 0.4587990045547485, 0.6019020080566406, 0.7085941433906555, -0.7382228374481201, 1.92713475227356]","[-31.8125, -37.625, 3.4375]","[-1.2638278007507324, -0.6646912097930908, 0.9341525435447692]","[-384.5, -49.5625, -112.375]","[-1.222000002861023, 4.766200065612793, 1.9744999408721924]","[-1.0767459869384766, -0.7650825381278992, 0.7183077335357666]","[5.507499694824219, 6.599599838256836, -4.720399856567383]",right,START,
"[1.1034108400344849, 4.107885360717773, -6.360752582550049]","[-0.6845110058784485, -0.1211910024285316, 0.4640350043773651, 0.5490229725837708, 0.7491745352745056, -0.741567850112915, 2.0929315090179443]","[-26.625, -40.5625, 5.25]","[-0.0262497514486312, -0.9592503905296326, 1.5328702926635742]","[-379.4375, -52.5, -110.3125]","[-0.5879999995231628, 3.388700008392334, -2.125999927520752]","[-0.3023259341716766, -0.9727243781089784, 1.6998285055160522]","[5.295199871063232, 6.623799800872803, -4.924900054931641]",,,
"[3.303557872772217, 6.480529308319092, -4.125851154327393]","[-0.7016850113868713, -0.1759160012006759, 0.4763019979000091, 0.4998269975185394, 0.7937840819358826, -0.8081530332565308, 2.25837779045105]","[-22.125, -42.125, 2.625]","[0.3443709015846252, 0.1666091233491897, 0.5245063304901123]","[-374.75, -54.3125, -113.0]","[-1.3569999933242798, 0.2057999968528747, 0.4566999971866607]","[0.3753679692745209, -0.1189441904425621, 0.6180559992790222]","[4.7500996589660645, 7.090299606323242, -4.830399990081787]",,,
"[1.947625637054444, 7.0005598068237305, -4.7206573486328125]","[-0.6878129839897156, -0.2143599987030029, 0.4870780110359192, 0.4936769902706146, 0.813169538974762, -0.887978196144104, 2.300546407699585]","[-18.625, -43.4375, 3.375]","[-0.1271995902061462, 0.028920104727149, 0.5537754893302917]","[-371.3125, -55.8125, -112.4375]","[-3.408799886703491, -0.1058999970555305, 0.8078999519348145]","[-0.0830776691436767, 0.1487369537353515, 0.6359630823135376]","[4.252200126647949, 7.607899665832519, -4.495199680328369]",,,
"[5.6323113441467285, 11.14980697631836, -4.628489971160889]","[-0.6779599785804749, -0.2306119948625564, 0.5135830044746399, 0.4726719856262207, 0.917568564414978, -0.9243078231811525, 2.406416416168213]","[-15.375, -44.9375, 5.25]","[-0.6297322511672974, 0.0521329827606678, 1.074494481086731]","[-367.9375, -57.0, -110.8125]","[0.3030000030994415, 0.6255999803543091, 0.0427999980747699]","[-0.6220702528953552, 0.1400975733995437, 1.004052996635437]","[3.5901999473571777, 7.827699661254883, -4.691199779510498]",,,
"[6.399672508239746, 8.345468521118164, -5.568999290466309]","[-0.677827000617981, -0.2526440024375915, 0.5422760248184204, 0.4273830056190491, 1.0699331760406494, -0.9373916387557985, 2.5994887351989746]","[-9.875, -46.125, 5.6875]","[-0.1062905490398407, -0.7692015171051025, 1.2940568923950195]","[-362.75, -58.4375, -109.8125]","[2.469099998474121, 0.7744999527931213, -1.4200999736785889]","[-0.1204800754785537, -0.6991788744926453, 1.1649898290634155]","[2.787099838256836, 7.904299736022949, -5.091399669647217]",,,
"[3.100529432296753, 5.779631614685059, -2.764412403106689]","[-0.6858789920806885, -0.3115719854831695, 0.5422170162200928, 0.3721460103988647, 1.168439269065857, -0.9808475375175476, 2.8261027336120605]","[-2.5, -46.8125, 5.9375]","[-0.270805299282074, -1.4003998041152954, 1.7461669445037842]","[-355.75, -59.1875, -109.8125]","[2.5119998455047607, -1.8334999084472656, 0.7245999574661255]","[-0.2010968327522277, -1.3962633609771729, 1.7186256647109983]","[2.1362998485565186, 8.14900016784668, -5.019899845123291]",,,
"[2.7297730445861816, 8.249135971069336, -1.4557225704193115]","[-0.6980739831924438, -0.3838320076465606, 0.5276529788970947, 0.2948670089244842, 1.2876046895980835, -1.0104312896728516, 3.129141092300415]","[3.6875, -46.375, 9.0625]","[-0.962618887424469, -2.093382835388184, 1.577934741973877]","[-349.125, -58.6875, -107.125]","[2.18179988861084, -1.1282999515533447, 1.1406999826431274]","[-0.9822713136672974, -2.1902661323547363, 1.6130856275558472]","[1.4563000202178955, 8.30679988861084, -5.004499912261963]",,,
"[0.6353540420532227, 9.256003379821776, -6.019530773162842]","[-0.7211800217628479, -0.4465900063514709, 0.4989320039749145, 0.1775459945201873, 1.388808250427246, -0.9637041687965392, -2.802887439727783]","[11.0625, -43.8125, 14.125]","[-0.8187513947486877, -1.9799015522003167, 2.557483196258545]","[-342.0, -56.375, -102.1875]","[-0.7770999670028687, -2.6507999897003174, 1.5303999185562134]","[-0.8765916228294373, -1.9147309064865112, 2.5498039722442627]","[1.0124999284744265, 8.054299354553223, -5.502099990844727]",,,"[45.0, 1.5, 23.179723739624023, 10.423999786376951, 3.687662124633789, 219.7289428710937, 630.7097164550796, 18.8948748, 49.6392045]"
"[1.7608970403671265, 12.007227897644045, -4.5399041175842285]","[-0.7089880108833313, -0.5238980054855347, 0.469310998916626, 0.0511099994182586, 1.5535471439361572, -0.91219300031662, -2.3868911266326904]","[18.4375, -41.3125, 16.9375]","[0.5717698335647583, -1.0722429752349854, 2.2938687801361084]","[-334.8125, -53.9375, -98.9375]","[2.3285000324249268, 1.2566999197006226, 4.235599994659424]","[0.3256260752677917, -1.0208954811096191, 2.2529232501983643]","[0.1034999936819076, 7.755499839782715, -6.000799655914307]",,,
"[5.346319198608398, 6.163134574890137, -5.414065837860107]","[0.6722769737243652, 0.6057500243186951, -0.4251739978790283, 0.0183320008218288, 1.7300941944122314, -0.9254226088523864, -2.027878999710083]","[23.0, -38.6875, 16.125]","[1.5060969591140747, -1.4691483974456787, 1.587027907371521]","[-329.625, -51.375, -99.5]","[4.564099788665772, -3.176100015640259, 1.3324999809265137]","[1.331057906150818, -1.197365641593933, 1.4198776483535769]","[-0.9355999827384948, 7.834299564361572, -5.823899745941162]",,,
"[3.738756656646729, -1.941735863685608, -7.644235610961914]","[0.649599015712738, 0.6774179935455322, -0.3417670130729675, 0.0481560006737709, 1.8597646951675413, -1.0106621980667114, -1.7173163890838623]","[24.0, -37.25, 18.125]","[0.629627525806427, -0.8148244023323059, 0.9050928354263306]","[-328.4375, -49.875, -97.8125]","[6.790099620819092, 7.676699638366699, 5.229499816894531]","[-0.1076519042253494, -1.27759850025177, 0.6161535978317261]","[-1.4846999645233154, 8.307999610900879, -4.994199752807617]",,,
"[3.0229766368865967, 11.003990173339844, -3.999083042144776]","[0.6451370120048523, 0.7063630223274231, -0.2735709846019745, 0.1000379994511604, 1.8609297275543213, -1.0287734270095823, -1.5360628366470337]","[25.8125, -35.875, 18.0]","[-0.058381263166666, -0.904220163822174, 1.1376579999923706]","[-326.625, -48.3125, -97.8125]","[4.291100025177002, 5.073299884796143, 0.4442999958992004]","[0.150691732764244, -1.0550864934921265, 1.0970616340637207]","[-1.4471999406814575, 8.401000022888184, -4.847499847412109]",right,STOP,
