TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[3.120889902114868, 6.846085548400879, -5.142993927001953]","[-0.6979719996452332, -0.5367400050163269, 0.4740259945392608, 0.0065509998239576, 1.609850287437439, -0.8563706874847412, -2.274098873138428]","[16.6875, -40.875, 18.1875]","[0.3241774439811706, -0.3424859642982483, 0.2779436707496643]","[-335.3125, -52.8125, -98.0]","[3.8890998363494873, 10.057000160217283, 3.438999891281128]","[0.208409771323204, -0.3206518888473511, 0.3493974506855011]","[-0.2507999837398529, 7.408599853515625, -6.420199871063232]",,,
"[-1.4023797512054443, 9.5562744140625, -7.570590496063232]","[-0.6941890120506287, -0.5567399859428406, 0.4562219977378845, 0.0012720000231638, 1.6280064582824707, -0.8853335380554199, -2.21480655670166]","[19.5625, -41.0, 13.875]","[1.122543454170227, -0.2957111299037933, 0.51729816198349]","[-332.625, -52.875, -102.0625]","[0.3549000024795532, -3.590399980545044, -0.2647999823093414]","[1.0613521337509155, -0.2262819409370422, 0.7755370736122131]","[-0.3549000024795532, 7.591599941253662, -6.197700023651123]",,,
"[-0.0907115191221237, 9.485291481018066, -5.197476387023926]","[-0.678180992603302, -0.6023730039596558, 0.4203400015830993, 0.0230160001665353, 1.715567708015442, -0.9906545877456664, -2.092629194259644]","[21.0, -41.625, 10.625]","[0.7204719185829163, -0.5686282515525818, 0.260385662317276]","[-331.0, -53.5, -105.3125]","[1.0794999599456787, 3.948199987411499, 0.8668999671936035]","[0.7737568020820618, -0.6217212080955505, 0.2738246917724609]","[-0.7754999995231628, 8.202099800109863, -5.3190999031066895]",,,"[45.0, 1.5, 14.0480375289917, 7.300000190734863, 4.688811779022217, 233.9096069335937, 641.6359941530973, 18.8948997, 49.6391782]"
"[2.938307762145996, 8.345669746398926, -4.451586723327637]","[-0.673101007938385, -0.633791983127594, 0.3803080022335052, 0.0246469993144273, 1.7611957788467407, -1.0591895580291748, -1.9813501834869385]","[22.5625, -40.4375, 10.4375]","[0.5113465785980225, -0.970333218574524, 0.7512420415878296]","[-329.5625, -52.25, -105.75]","[2.7816998958587646, 3.805299997329712, 0.8406999707221985]","[0.445216029882431, -1.0061124563217163, 0.6380050778388977]","[-0.9085999727249146, 8.550999641418457, -4.71429967880249]",,,
"[2.4921915531158447, 5.373000621795654, -5.638919353485107]","[-0.6646900177001953, -0.6694179773330688, 0.3317570090293884, 0.001604999997653, 1.8299750089645384, -1.0994898080825806, -1.8013359308242798]","[25.3125, -39.8125, 9.75]","[1.4694451093673706, -1.3637304306030271, 0.5288347601890564]","[-326.75, -51.8125, -106.25]","[4.779399871826172, 5.658599853515625, 4.303899765014648]","[0.9448689222335817, -1.051421284675598, 0.7343298196792603]","[-1.1410999298095703, 8.737500190734863, -4.303899765014648]",,,
"[2.1449079513549805, 18.534568786621094, -0.5473623871803284]","[0.650413990020752, 0.7126280069351196, -0.2628870010375976, 0.003398000029847, 1.9884353876113887, -1.1816145181655884, -1.529395341873169]","[27.6875, -38.25, 9.125]","[-1.2502142190933228, -0.9132086038589478, 0.3987204730510711]","[-324.125, -50.625, -107.5]","[-1.3248999118804932, 0.733299970626831, 6.715699672698975]","[-1.148304462432861, -0.330076664686203, 0.4338888525962829]","[-1.5091999769210815, 9.073299407958984, -3.401099920272827]",,,
"[0.6175987124443054, 14.294218063354492, -0.5568434596061707]","[0.6365990042686462, 0.7191089987754822, -0.2747510075569153, 0.0461900010704994, 1.9894509315490725, -1.097754716873169, -1.4861739873886108]","[25.8125, -38.625, 11.5625]","[-0.1540078520774841, -0.0916297882795333, -0.5312781929969788]","[-325.9375, -50.5625, -104.875]","[3.346099853515625, 1.7632999420166016, -0.36039999127388]","[-0.0077492618001997, 0.0537386871874332, -0.5835857391357422]","[-1.8162999153137207, 8.729700088500977, -4.081900119781494]",,,
"[1.2509608268737793, 7.049563884735107, -4.200809001922607]","[0.6605160236358643, 0.698481023311615, -0.2711699903011322, 0.0480489991605281, 1.851897954940796, -1.1121597290039062, -1.6151481866836548]","[22.1875, -41.125, 11.4375]","[0.1331686228513717, 0.4068013429641723, -1.1227877140045166]","[-329.375, -52.875, -104.75]","[3.656099796295166, 1.013399958610535, 0.689799964427948]","[0.2255663573741912, 0.3026226460933685, -1.1151431798934937]","[-1.2043999433517456, 8.79319953918457, -4.171199798583984]",,,
"[0.1217307895421981, 8.086129188537598, -6.401693344116211]","[0.6903420090675354, 0.6664729714393616, -0.280782014131546, 0.0200389996170997, 1.681470274925232, -1.1407235860824585, -1.8398313522338867]","[19.25, -41.9375, 12.375]","[-0.4616221189498901, 0.4003959894180298, -0.6260321736335754]","[-332.5625, -53.75, -104.1875]","[0.5005999803543091, 1.3636999130249023, 1.1216999292373655]","[-0.5109800696372986, 0.4427376687526703, -0.6797358989715576]","[-0.4515999853610992, 8.913599967956543, -4.063699722290039]",,,
"[1.0843340158462524, 10.64649772644043, -1.9768348932266235]","[0.7110689878463745, 0.6331629753112793, -0.3055920004844665, 0.0098710004240274, 1.5452226400375366, -1.1071150302886963, -2.029449462890625]","[17.25, -42.0625, 13.0]","[-0.5568996667861938, -0.1827534288167953, -0.0414341166615486]","[-334.6875, -54.0625, -103.375]","[1.260699987411499, 0.9470999836921692, 0.5500999689102173]","[-0.4424933195114136, -0.2007652223110199, -0.1037772744894027]","[0.1120999976992607, 8.771100044250488, -4.384500026702881]",,,
"[0.2818550169467926, 6.77810001373291, -6.073668479919434]","[0.7203459739685059, 0.6189249753952026, -0.3123059868812561, 0.0222830008715391, 1.4897342920303345, -1.0711708068847656, -2.0783703327178955]","[16.6875, -42.1875, 14.3125]","[0.3703064918518066, -0.2187421172857284, -0.0794124826788902]","[-335.5625, -54.25, -101.875]","[-0.4881999790668487, 1.2868999242782593, 0.7601999640464783]","[0.2195798754692077, -0.1254542618989944, -0.0625002384185791]","[0.380400002002716, 8.60789966583252, -4.682799816131592]",,,
"[3.010249137878418, 8.342155456542969, -0.134985089302063]","[0.7252159714698792, 0.6182649731636047, -0.3023079931735992, 0.0204450003802776, 1.4576096534729004, -1.0851852893829346, -2.0975770950317383]","[17.3125, -42.5, 14.25]","[-0.2287603020668029, 0.1293638050556183, 0.7417649030685425]","[-334.75, -54.6875, -102.0625]","[1.8365999460220337, -0.5038999915122986, 2.645400047302246]","[-0.1890715211629867, 0.0751713290810585, 0.6754947900772095]","[0.5169000029563904, 8.672900199890137, -4.5478997230529785]",,,
"[-0.0033710361458361, 2.567915201187134, -5.611692905426025]","[0.7110639810562134, 0.6358839869499207, -0.2983399927616119, 0.0321049988269805, 1.5422308444976809, -1.0868204832077026, -1.9896382093429563]","[20.8125, -40.5, 15.1875]","[-0.4490906596183777, -0.0908618420362472, 1.0913543701171875]","[-331.75, -52.625, -101.5]","[0.6836000084877014, -4.3653998374938965, 0.7267000079154968]","[-0.3402170240879059, 0.0052185342647135, 0.9172054529190063]","[0.1303000003099441, 8.680299758911133, -4.561100006103516]",,,"[45.0, 1.5, 16.97031593322754, 7.578999996185303, 5.5219831466674805, 248.781982421875, 641.2806105092168, 18.8948355, 49.6391559]"
"[-0.2221148908138275, 5.700757026672363, -3.9967079162597656]","[0.6845359802246094, 0.6577379703521729, -0.3083789944648742, 0.0607639998197555, 1.6807489395141602, -1.0412057638168335, -1.825685143470764]","[21.125, -38.6875, 19.5]","[-1.2361119985580444, -0.2682047486305237, -0.4043927788734436]","[-330.625, -50.75, -97.375]","[-1.4960999488830566, 9.718199729919434, 0.8151999711990356]","[-1.2440009117126465, -0.5994507670402527, -0.531679630279541]","[-0.5435999631881714, 8.463199615478516, -4.924099922180176]",,,
"[4.861330509185791, 6.918448448181152, -5.45236349105835]","[0.6816419959068298, 0.6421120166778564, -0.334181010723114, 0.1066629961133003, 1.651572823524475, -0.9341458678245544, -1.830432415008545]","[20.625, -37.0625, 22.1875]","[-0.8487012386322021, -0.2468244582414627, 0.076445423066616]","[-331.1875, -49.125, -94.4375]","[0.7841999530792236, 4.5590996742248535, -3.348299980163574]","[-0.8234637975692749, -0.4547280669212341, -0.1702045053243637]","[-0.4703999757766723, 7.88539981842041, -5.810999870300293]",,,
"[-1.0035536289215088, 7.787917137145996, -7.814329624176025]","[0.6765080094337463, 0.6326339840888977, -0.3510859906673431, 0.1372890025377273, 1.643079400062561, -0.8626415729522705, -1.8222719430923464]","[21.9375, -35.1875, 23.6875]","[-0.0770388320088386, 0.1468345522880554, 0.4239753782749176]","[-330.125, -47.25, -92.625]","[1.8138999938964844, 0.5631999969482422, -0.5026999711990356]","[-0.2080083340406417, 0.1341285556554794, 0.3969751298427582]","[-0.4605999886989593, 7.448699951171875, -6.3618998527526855]",,,
"[-1.068254470825195, 9.269726753234863, -6.756504535675049]","[0.657666027545929, 0.6448130011558533, -0.3615120053291321, 0.144907996058464, 1.7102112770080566, -0.8380964994430542, -1.760960817337036]","[23.9375, -34.8125, 23.0]","[0.4928286075592041, -0.0072082099504768, 0.1494176387786865]","[-327.875, -46.75, -93.0]","[1.0291999578475952, 1.545699954032898, 0.758899986743927]","[0.4330161809921264, 0.1132718697190284, 0.2014982551336288]","[-0.9114999771118164, 7.289999961853027, -6.495699882507324]",,,
"[1.3774608373641968, 10.190910339355469, -3.7889583110809326]","[0.658411979675293, 0.655273973941803, -0.3442719876766205, 0.1363240033388137, 1.721254587173462, -0.8772993683815002, -1.7343131303787231]","[22.0625, -36.1875, 21.125]","[0.6482850909233093, -0.3985110223293304, -0.2501580417156219]","[-329.625, -48.125, -94.9375]","[0.9101999998092652, 3.3046000003814697, 1.794600009918213]","[0.7034375071525574, -0.5004906058311462, -0.2620437443256378]","[-0.9395999908447266, 7.541399955749512, -6.197799682617188]",,,
"[-0.4502918720245361, 8.341178894042969, -7.158471584320068]","[0.6771180033683777, 0.6566330194473267, -0.3068830072879791, 0.127140998840332, 1.657586932182312, -0.9462034702301024, -1.7519125938415527]","[20.5, -38.0625, 20.6875]","[0.0910712778568267, -0.6117204427719116, -0.2900737226009369]","[-331.25, -49.75, -95.5625]","[1.4090999364852903, -0.6394000053405762, -0.0041999998502433]","[0.1615651249885559, -0.4847477376461029, -0.1835562735795974]","[-0.496999979019165, 7.955099582672119, -5.7129998207092285]",,,
"[0.1444565653800964, 7.932919025421143, -8.904247283935547]","[0.6973999738693237, 0.6452850103378296, -0.2810179889202118, 0.1351580023765564, 1.554427146911621, -0.9685758352279664, -1.803576946258545]","[18.3125, -37.75, 23.0]","[-0.5573011040687561, -0.332275778055191, 0.1344601660966873]","[-333.4375, -49.875, -93.625]","[0.3797000050544739, -1.7953999042510986, -0.2412000000476837]","[-0.5149070620536804, -0.3907442986965179, 0.0562868677079677]","[0.0908999964594841, 8.081399917602539, -5.554399967193604]",,,
"[2.5066909790039062, 8.585099220275879, -7.365071773529053]","[0.7012199759483337, 0.6345909833908081, -0.2780190110206604, 0.1681939959526062, 1.5046002864837646, -0.9214074015617372, -1.8010519742965698]","[17.9375, -37.0, 24.8125]","[-0.0252549145370721, -0.2425658553838729, 0.3873409330844879]","[-334.0625, -49.1875, -91.3125]","[2.373199939727783, -0.4750999808311462, 1.0626999139785769]","[-0.1508662551641464, -0.1337445825338363, 0.4637514352798462]","[0.3921999931335449, 7.810499668121338, -5.916999816894531]",,,
"[-0.1292964667081833, 7.922116756439209, -4.859865665435791]","[0.6934549808502197, 0.6420369744300842, -0.2693650126457214, 0.1853349953889846, 1.5210278034210205, -0.911791443824768, -1.7462334632873535]","[17.9375, -37.1875, 24.4375]","[0.2158623188734054, 0.0718202963471412, -0.4260348677635193]","[-333.625, -49.125, -91.6875]","[-0.3476999998092651, 1.2394999265670776, 1.8001999855041504]","[0.1489464044570922, 0.0993964970111846, -0.3959977626800537]","[0.2987000048160553, 7.7530999183654785, -5.997399806976318]",,,
"[0.285015344619751, 7.834775924682617, -4.267645359039307]","[0.7059879899024963, 0.6322799921035767, -0.2693920135498047, 0.1709650009870529, 1.478364109992981, -0.9283809065818788, -1.810054063796997]","[14.75, -38.375, 25.25]","[-0.3399552404880523, 0.0355349034070968, -0.8613025546073914]","[-336.8125, -50.5, -91.3125]","[-0.1891999989748001, 0.7389000058174133, -0.121799997985363]","[-0.2290919125080108, -0.0776846036314964, -0.9094212651252748]","[0.542199969291687, 7.851699829101562, -5.850299835205078]",,,"[45.0, 1.5, 16.771780014038086, 7.7129998207092285, 6.198604106903076, 262.4551086425781, 640.6406227927655, 18.8947531, 49.6391432]"
"[1.5282667875289917, 9.23945426940918, -7.5422043800354]","[0.7287999987602234, 0.5973140001296997, -0.2868970036506653, 0.1724990010261535, 1.3780852556228638, -0.8814563751220703, -1.935610294342041]","[13.4375, -38.1875, 25.5625]","[0.1734508275985717, -0.0234746783971786, -0.1512851417064666]","[-338.5, -50.1875, -90.4375]","[1.1687999963760376, -0.7125999927520752, -2.243199825286865]","[0.0911061838269233, 0.0112050138413906, -0.2066818922758102]","[1.194499969482422, 7.567399978637695, -6.121799945831299]",,,
"[1.91985285282135, 5.6177167892456055, -4.337527275085449]","[0.7338389754295349, 0.5928599834442139, -0.2874979972839355, 0.165351003408432, 1.3607982397079468, -0.8867963552474976, -1.964409351348877]","[13.6875, -39.375, 23.9375]","[0.3948283791542053, -0.0169820543378591, 0.0291644521057605]","[-338.25, -51.5, -92.3125]","[1.493299961090088, 1.4900000095367432, 0.8041999936103821]","[0.4686907231807709, 0.0442964546382427, 0.1822647303342819]","[1.291700005531311, 7.600599765777588, -6.0605998039245605]",,,
"[0.7419248223304749, 11.657607078552246, -4.112261772155762]","[0.731531023979187, 0.6035370230674744, -0.2790539860725403, 0.1507759988307953, 1.3771672248840332, -0.925402283668518, -1.95600163936615]","[14.5625, -38.75, 23.875]","[-0.2827084362506866, -0.278118222951889, -0.211324468255043]","[-337.25, -50.8125, -92.5625]","[-0.0268999990075826, 0.9721999764442444, -1.9781999588012693]","[-0.0962549075484275, -0.3630982935428619, -0.2900388240814209]","[1.1349999904632568, 7.834099769592285, -5.78849983215332]",,,
"[0.7503524422645569, 5.006831169128418, -6.403914928436279]","[0.7294459939002991, 0.6061639785766602, -0.2778579890727997, 0.152537003159523, 1.3853812217712402, -0.9265631437301636, -1.943320870399475]","[14.625, -39.5, 23.9375]","[0.0527787581086158, 0.0508588925004005, -0.0325852967798709]","[-337.4375, -51.25, -92.25]","[-0.9287999868392944, 1.337999939918518, 1.7287999391555786]","[-0.105313166975975, -0.0233699586242437, -0.1245816051959991]","[1.0856999158859253, 7.840999603271484, -5.788699626922607]",,,
"[-0.0464379340410232, 11.08715534210205, -6.496570110321045]","[0.7302470207214355, 0.6040359735488892, -0.2800819873809814, 0.1530739963054657, 1.3821691274642944, -0.9213924407958984, -1.9492207765579224]","[13.6875, -39.1875, 24.25]","[-0.0490088462829589, -0.1453510224819183, -0.3453308343887329]","[-338.125, -50.875, -92.0625]","[-2.014099836349488, 2.604099988937378, 0.8529999852180481]","[-0.0853815078735351, -0.0680852904915809, -0.3190287351608276]","[1.111899971961975, 7.810400009155273, -5.824899673461914]",,,
"[3.3134984970092773, 3.34954571723938, -5.337240695953369]","[0.7432569861412048, 0.5892620086669922, -0.2751089930534363, 0.1570129990577697, 1.3168518543243408, -0.91008323431015, -2.001527070999145]","[12.375, -39.375, 24.625]","[0.3878296017646789, -0.1680053919553756, 0.4021936655044555]","[-339.625, -51.375, -91.625]","[0.9690999984741212, -2.290299892425537, 0.8922999501228333]","[0.3226764798164367, -0.180100530385971, 0.3336022198200226]","[1.511799931526184, 7.742799758911133, -5.825099945068359]",,,
"[0.4582118690013885, 6.803411483764648, -4.092677116394043]","[0.7402600049972534, 0.5993639826774597, -0.2605159878730774, 0.1578200012445449, 1.3224351406097412, -0.9359133243560792, -1.9721719026565552]","[13.875, -39.0, 24.0]","[0.0422893278300762, -0.2881887555122375, 0.2463357746601104]","[-337.875, -50.9375, -92.125]","[0.12950000166893, -1.3840999603271484, -0.2069999873638153]","[0.0795172005891799, -0.4487590491771698, 0.2039591819047927]","[1.4296000003814695, 7.895699977874756, -5.637599945068359]",,,
"[0.0510348044335842, 6.58930253982544, -3.2186403274536133]","[0.7314280271530151, 0.6139490008354187, -0.2427780032157898, 0.1706919968128204, 1.3474870920181274, -0.9531408548355104, -1.9011551141738887]","[12.875, -39.0, 24.9375]","[-0.3632204830646515, -0.2814168930053711, -0.3971147537231445]","[-338.75, -51.0, -91.25]","[-2.061800003051758, -0.384799987077713, 0.7820000052452087]","[-0.2688330709934234, -0.3214547336101532, -0.3762755393981933]","[1.257599949836731, 7.994699954986572, -5.5381999015808105]",,,
"[0.4022737741470337, 7.454758644104004, -4.909578800201416]","[0.7424070239067078, 0.5950120091438293, -0.243270993232727, 0.1887069940567016, 1.2827471494674685, -0.913534939289093, -1.9403918981552124]","[10.3125, -38.875, 27.3125]","[-0.648040771484375, 0.0023387412074953, -0.6821095943450928]","[-341.3125, -51.0625, -89.3125]","[-1.1527999639511108, -0.604699969291687, 1.1746000051498413]","[-0.5381722450256348, -0.1022064834833145, -0.6841167211532593]","[1.7019999027252195, 7.763599872589111, -5.744499683380127]",right,STOP,
"[2.322739601135254, 6.579563140869141, -5.878626823425293]","[0.7562999725341797, 0.5395699739456177, -0.2802639901638031, 0.2415069937705993, 1.2070051431655884, -0.7488297820091248, -1.994383215904236]","[7.6875, -36.4375, 30.875]","[-0.7876496315002441, 0.0390604697167873, -0.1252099126577377]","[-344.0, -48.75, -85.625]","[-0.8298999667167664, 4.150300025939941, -0.1710999906063079]","[-0.8710589408874512, 0.0404392778873443, -0.1403244733810424]","[2.5558998584747314, 6.676199913024902, -6.713099956512451]",left,START,"[45.0, 1.5, 15.408504486083984, 7.659999847412109, 5.995792865753174, 277.1021728515625, 639.7263835128397, 18.8946637, 49.6391453]"
"[2.701224565505981, 7.362237453460693, -7.186588764190674]","[0.7562729716300964, 0.5345019698143005, -0.2870390117168426, 0.2448779940605163, 1.208431601524353, -0.7313563227653503, -1.998458981513977]","[6.75, -35.75, 31.9375]","[-0.1017352417111396, -0.0283441469073295, -0.1598721593618393]","[-345.125, -47.875, -84.1875]","[-0.655299961566925, 3.5314998626708984, -1.8833999633789065]","[-0.1813920736312866, -0.0493579097092151, -0.1097288504242897]","[2.5871999263763428, 6.549599647521973, -6.82480001449585]",,,
"[3.434022665023804, 5.76264238357544, -7.921197414398193]","[0.7672759890556335, 0.538320004940033, -0.2771309912204742, 0.2114149928092956, 1.1828336715698242, -0.7879384756088257, -2.0593392848968506]","[6.125, -36.8125, 31.1875]","[0.7518703937530518, 0.3176499307155609, -0.2365444749593734]","[-346.0, -48.5625, -85.0]","[2.4631998538970947, -0.7246999740600586, 2.391700029373169]","[0.7004006505012512, 0.1418080031871795, -0.2998126447200775]","[2.6166000366210938, 6.951900005340576, -6.402599811553955]",,,
"[2.1507976055145264, -0.2496673613786697, -7.032306671142578]","[0.7624449729919434, 0.5608350038528442, -0.2766999900341034, 0.1660619974136352, 1.226917028427124, -0.8684258460998535, -2.081498861312866]","[8.0625, -39.1875, 27.25]","[0.6010564565658569, 0.8995601534843445, 0.2310292273759842]","[-344.25, -51.1875, -88.5625]","[-2.3417999744415283, 5.763199806213379, 0.4432999789714813]","[0.7527605295181274, 0.958534836769104, 0.1214051023125648]","[2.1357998847961426, 7.485499858856201, -5.964399814605713]",,,
"[-0.1513327062129974, 8.641546249389648, -4.089334487915039]","[0.7747229933738708, 0.5507460236549377, -0.2689020037651062, 0.1554789990186691, 1.1705402135849, -0.8784244060516357, -2.141777515411377]","[8.75, -39.9375, 25.375]","[0.1102699041366577, -0.0641583055257797, -0.2321636974811554]","[-343.0625, -51.6875, -90.625]","[-2.576499938964844, -0.8603000044822693, -1.0304999351501465]","[0.0092676980420947, -0.0244171563535928, -0.2249205857515335]","[2.4392998218536377, 7.548499584197998, -5.765399932861328]",,,
"[0.2176903933286667, 9.923630714416504, -4.16626501083374]","[0.791031002998352, 0.5322719812393188, -0.2658120095729828, 0.1424759924411773, 1.098851442337036, -0.8731301426887512, -2.228607654571533]","[6.5625, -41.4375, 24.1875]","[0.2329490929841995, -0.1393121778964996, -0.5678777694702148]","[-345.1875, -53.3125, -91.6875]","[-0.7752999663352966, -0.3563999831676483, 1.247399926185608]","[0.2579421997070312, -0.2538232207298279, -0.4707152843475342]","[2.8640999794006348, 7.515199661254883, -5.6113996505737305]",,,
"[2.820704936981201, 3.4350473880767822, -5.257513523101807]","[0.8017280101776123, 0.5239089727401733, -0.2674340009689331, 0.1059689968824386, 1.0523370504379272, -0.9000943899154663, -2.331662178039551]","[4.6875, -42.8125, 22.5]","[0.8232020139694214, 0.3833092153072357, -0.626817524433136]","[-347.1875, -54.5625, -93.5625]","[-0.4411999881267547, 1.9672999382019043, 0.8811999559402466]","[0.865735650062561, 0.3799930810928345, -0.6324898600578308]","[3.020399808883667, 7.682299613952637, -5.294099807739258]",,,
"[0.1314033716917038, 12.30359172821045, -1.9300618171691888]","[0.8030539751052856, 0.5107340216636658, -0.2895430028438568, 0.1020679995417594, 1.0713063478469849, -0.8651426434516907, -2.3537635803222656]","[4.8125, -42.5, 21.5]","[-0.482217013835907, 0.5025151968002319, -0.1779886782169342]","[-347.0625, -54.8125, -94.6875]","[-3.7816998958587646, -1.1687999963760376, 1.7091999053955078]","[-0.3970973193645477, 0.5846678614616394, -0.073722705245018]","[3.0462000370025635, 7.464699745178223, -5.582900047302246]",,,
"[0.4923053383827209, 8.186905860900879, -5.842666149139404]","[0.808758020401001, 0.4946059882640838, -0.3045560121536255, 0.0923020020127296, 1.062631607055664, -0.8387539386749268, -2.401825428009033]","[3.5625, -42.125, 22.8125]","[0.0021293016616255, 0.5748416185379028, -0.3754028677940368]","[-348.25, -54.3125, -93.625]","[-1.6495999097824097, 2.3064000606536865, -1.2656999826431274]","[0.0041887899860739, 0.4136953949928283, -0.4205021858215332]","[3.1892998218536377, 7.29419994354248, -5.726399898529053]",,,
