TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[0.053850382566452, 11.557855606079102, 2.3780264854431152]","[-0.2551450133323669, -0.5446479916572571, 0.2555809915065765, 0.7569260001182556, -1.1922346353530884, -0.7272799015045166, 0.1448846310377121]","[-18.0, -10.0, -41.5625]","[-0.4253716468811035, -0.7804763317108154, -0.8031306862831116]","[-63.5, -31.0625, -16.125]","[0.211899995803833, 3.9310998916625977, -0.7497000098228455]","[-0.3935891985893249, -0.8059057593345642, -0.6441137790679932]","[2.7072999477386475, 6.519799709320068, 6.806699752807617]",,,
"[-1.195807933807373, 11.483176231384276, 7.308022975921631]","[-0.3035309910774231, -0.5562739968299866, 0.2211360037326812, 0.7412999868392944, -1.1814314126968384, -0.7282292246818542, 0.2768389582633972]","[-15.5, -9.8125, -41.25]","[-0.3058689534664154, -0.6849893927574158, -0.6413387060165405]","[-61.0, -30.875, -15.8125]","[3.361999988555908, 13.295000076293944, -4.165299892425537]","[-0.1878497898578643, -0.5897293090820312, -0.7765668034553528]","[2.7783000469207764, 6.52679967880249, 6.771299839019775]",,,
"[8.234655380249023, 9.866025924682615, 8.01620864868164]","[-0.3409259915351867, -0.563854992389679, 0.1912200003862381, 0.7275099754333496, -1.171703815460205, -0.724411129951477, 0.3837917149066925]","[-14.0625, -10.375, -42.0625]","[-1.2035092115402222, -0.1200961023569107, -0.3523296117782593]","[-59.5625, -31.4375, -16.625]","[-0.517799973487854, 3.5441999435424805, -1.479099988937378]","[-1.0134602785110474, 0.1256113499403, -0.5910557508468628]","[2.853699922561645, 6.498799800872803, 6.766900062561035]",,,
"[-3.589578628540039, 11.602301597595217, 10.852457046508787]","[-0.3754009902477264, -0.5597500205039978, 0.1987030059099197, 0.7115259766578674, -1.1439942121505735, -0.7796437740325928, 0.4538070559501648]","[-13.875, -13.375, -41.875]","[-0.887098491191864, -0.0789237916469574, 0.2576280534267425]","[-59.375, -34.4375, -16.4375]","[-2.1907999515533447, 6.390999794006348, -1.1990000009536743]","[-0.2750464379787445, 0.1393121778964996, 0.440032422542572]","[2.886899948120117, 6.894299983978272, 6.348499774932861]",,,
"[0.1581609696149826, 7.671874523162842, 2.442334651947021]","[-0.3852039873600006, -0.5635859966278076, 0.2276680022478103, 0.6943730115890503, -1.1647740602493286, -0.8486128449440002, 0.4346120059490204]","[-12.25, -16.75, -40.625]","[-0.2271720618009567, -0.2993065118789673, 1.3794034719467163]","[-57.75, -37.8125, -15.1875]","[-4.706399917602539, -5.499799728393555, -0.2525999844074249]","[-0.8395382761955261, -0.0007155850180424, 1.1197857856750488]","[2.5601999759674072, 7.358500003814697, 5.9552998542785645]",,,
"[-2.698437690734864, 9.038379669189451, 5.428114891052246]","[-0.3638849854469299, -0.5857359766960144, 0.2751370072364807, 0.6699249744415283, -1.2997736930847168, -0.9188812375068665, 0.2758324444293976]","[-8.625, -18.8125, -40.875]","[0.8416326642036438, -0.3657686412334442, 1.2295321226119995]","[-54.125, -39.875, -15.4375]","[2.644399881362915, 1.545699954032898, -1.626599907875061]","[0.5876872539520264, -0.3729070425033569, 1.151323914527893]","[1.5927999019622805, 7.795499801635742, 5.732500076293945]",right,STOP,
"[5.09994649887085, 10.054698944091797, 1.9105921983718872]","[-0.2221820056438446, -0.6475939750671387, 0.3901099860668182, 0.6156859993934631, -1.7962398529052734, -0.8759279847145081, -0.3702359795570373]","[-6.1875, -17.8125, -42.0625]","[-0.3341781795024872, 0.0081681404262781, 2.5936291217803955]","[-51.6875, -38.875, -16.625]","[1.2599999904632568, 0.505299985408783, -2.139099836349488]","[-0.0975639075040817, 0.2874731719493866, 2.3277804851531982]","[-1.403599977493286, 7.53279972076416, 6.120100021362305]",left,START,
"[1.0848798751831057, 12.755128860473633, 0.0912190824747085]","[-0.1508519947528839, -0.6423829793930054, 0.4949859976768493, 0.565310001373291, -2.070988416671753, -0.8532943725585938, -0.7863873839378357]","[-0.8125, -20.8125, -41.5625]","[-0.7086560130119324, 0.5547528862953186, 2.6582934856414795]","[-46.3125, -41.875, -16.125]","[6.105799674987793, -2.645400047302246, -0.2443999946117401]","[-0.8706749677658081, 0.6453704237937927, 2.7810773849487305]","[-3.0922999382019043, 7.388799667358398, 5.657899856567383]",,,"[45.0, 1.5, 18.85185432434082, 9.520999908447266, 7.601400852203369, 307.1826477050781, 2277.708770240657, 6.6360888, 44.5888058]"
"[2.3377273082733154, -3.621163129806519, 2.6873764991760254]","[-0.0756679996848106, -0.6194859743118286, 0.5943099856376648, 0.5072529911994934, -2.2924790382385254, -0.770761251449585, -1.1665860414505005]","[2.125, -24.1875, -38.8125]","[-0.7719067931175232, 0.5737595558166504, 2.707651376724243]","[-43.375, -45.25, -13.375]","[8.009200096130371, 5.658400058746338, 0.4008999764919281]","[-1.0681414604187012, 0.5919109582901001, 2.328932523727417]","[-4.64769983291626, 6.832099914550781, 5.281099796295166]",,,
"[-1.038920760154724, 10.51162815093994, 10.884662628173828]","[-0.0457860007882118, -0.5835899710655212, 0.6583499908447266, 0.4731799960136413, -2.409992456436157, -0.7429678440093994, -1.3947842121124268]","[6.3125, -25.4375, -38.0]","[-1.1550065279006958, -0.1579697430133819, 0.87687087059021]","[-39.1875, -46.5, -12.5625]","[9.232500076293944, 2.18179988861084, 2.8595998287200928]","[-0.7122164964675903, 0.4339412152767181, 1.5661886930465698]","[-5.3740997314453125, 6.633899688720703, 4.82480001449585]",,,
"[1.4986073970794678, 12.050496101379396, 0.9957005977630616]","[-0.0303680002689361, -0.5609650015830994, 0.7000759840011597, 0.4407820105552673, -2.503547430038452, -0.7092075347900391, -1.5471502542495728]","[8.75, -29.6875, -34.0625]","[-0.388824462890625, 0.5444380044937134, 1.1911523342132568]","[-36.75, -50.75, -8.625]","[8.661499977111816, 7.793900012969971, 2.1754000186920166]","[-1.553447723388672, 0.3921754956245422, 1.2955578565597534]","[-5.97790002822876, 6.386399745941162, 4.432600021362305]",,,
"[-1.5974018573760986, 16.62120819091797, 9.819579124450684]","[-0.0320880003273487, -0.530364990234375, 0.7216830253601074, 0.4436840116977691, -2.529362678527832, -0.7401993870735168, -1.6300348043441772]","[10.5, -30.1875, -33.375]","[-0.8429765701293945, 0.4346567988395691, 0.1502553969621658]","[-35.0, -51.25, -7.9375]","[5.309299945831299, 6.528199672698975, 2.886199951171875]","[-0.5110324025154114, -0.0107337748631834, 0.2897246479988098]","[-5.9253997802734375, 6.6138997077941895, 4.160999774932861]",,,
"[3.005192279815674, 8.390288352966309, 4.338513851165772]","[-0.037161000072956, -0.4686050117015838, 0.7654770016670227, 0.4393999874591827, -2.61541485786438, -0.7859951853752136, -1.8205565214157104]","[9.5, -34.1875, -31.0]","[-1.5693128108978271, 0.2558652758598327, 0.3018546998500824]","[-36.0, -55.25, -5.5625]","[5.40179967880249, -2.3945000171661377, -2.534199953079224]","[-1.808405399322509, 0.3726626932621002, 0.2659009099006653]","[-5.99269962310791, 6.938499927520752, 3.4804999828338623]",,,
"[-1.856511831283569, 6.290391445159912, 5.949840545654297]","[0.0079140001907944, -0.442454993724823, 0.7806829810142517, 0.4412530064582824, -2.558311939239502, -0.7504312992095947, -1.874971628189087]","[9.5625, -37.125, -28.5625]","[-0.1661029905080795, 0.9058433175086976, 0.6049660444259644]","[-35.9375, -58.1875, -3.125]","[3.9026999473571777, 13.54789924621582, 2.1847000122070312]","[-0.1404117345809936, 0.7565129399299622, 0.4983264207839966]","[-5.986599922180176, 6.6875996589660645, 3.9502999782562256]",,,
"[5.108699798583984, 3.304065465927124, 3.7683393955230713]","[0.0334560014307498, -0.3960829973220825, 0.8031600117683411, 0.4437690079212188, -2.550520896911621, -0.7564339637756348, -1.98449981212616]","[8.25, -36.0, -29.75]","[-0.9114458560943604, 0.2665117681026459, 0.3146828711032867]","[-37.25, -57.0625, -4.3125]","[1.9428999423980715, 9.133099555969238, -0.587399959564209]","[0.5374916195869446, 0.6278996467590332, 0.4801924228668213]","[-5.922199726104736, 6.730599880218506, 3.9743998050689697]",,,
"[-4.266965389251709, 17.05330467224121, 4.603772163391113]","[0.0452179983258247, -0.3785179853439331, 0.8038790225982666, 0.4565699994564056, -2.515907049179077, -0.775148868560791, -1.9988808631896973]","[7.75, -38.5, -26.6875]","[0.0476474873721599, 0.4951150119304657, -0.1497666984796524]","[-37.75, -59.5625, -1.25]","[10.506799697875977, 6.330399990081787, 3.77899980545044]","[-0.320686787366867, 0.3358886241912842, -0.1424537748098373]","[-5.677999973297119, 6.8628997802734375, 4.102499961853027]",,,
"[4.367023944854736, 3.9841718673706055, 7.817863464355469]","[0.0510400012135505, -0.3645150065422058, 0.81243497133255, 0.4521859884262085, -2.528008460998535, -0.771949827671051, -2.042042016983032]","[6.625, -39.0, -27.125]","[-0.5278398990631104, 0.1502379477024078, 0.313338965177536]","[-38.875, -60.0625, -1.6875]","[-2.084199905395508, 8.57040023803711, 1.6970999240875244]","[0.1175304725766182, 0.1680228412151336, 0.1746376454830169]","[-5.745100021362305, 6.840399742126465, 4.046099662780762]",,,
"[0.4712363481521606, 7.563302040100098, 4.203863620758057]","[0.0795570015907287, -0.3426010012626648, 0.8167409896850586, 0.4574149847030639, -2.479551076889038, -0.7651795744895935, -2.0723795890808105]","[6.1875, -39.5625, -26.8125]","[-0.2524793148040771, 0.5263040065765381, 0.1974665522575378]","[-39.3125, -60.625, -1.375]","[6.84559965133667, 1.883999943733216, 0.9785999655723572]","[-0.2546958923339844, 0.8073543906211853, 0.1714785993099212]","[-5.578799724578857, 6.792699813842773, 4.3480000495910645]",,,"[45.0, 1.5, 20.318065643310547, 9.666000366210938, 8.392064094543457, 309.1886901855469, 2276.798083037138, 6.63601, 44.5888502]"
"[-2.272557020187378, 16.568077087402344, 9.780783653259276]","[0.1107459962368011, -0.3086479902267456, 0.8238679766654968, 0.4622899889945984, -2.4349706172943115, -0.7661536931991577, -2.1296236515045166]","[5.625, -39.0, -26.6875]","[-0.2847504615783691, 0.947015643119812, 0.4994085133075714]","[-39.875, -60.0625, -1.25]","[1.4009000062942505, 11.851200103759766, 2.789999961853028]","[0.1121374070644378, 1.0133382081985474, 0.2311688512563705]","[-5.374399662017822, 6.799599647521973, 4.5879998207092285]",,,
"[-1.299381136894226, 14.19731903076172, 11.986915588378906]","[0.1264760047197342, -0.2506110072135925, 0.811335027217865, 0.5127689838409424, -2.3339738845825195, -0.876747190952301, -2.147019863128662]","[2.8125, -40.6875, -25.75]","[-1.0147868394851685, 0.7871434688568115, -0.8414057493209839]","[-42.6875, -61.75, -0.3125]","[2.4582998752593994, 2.936300039291382, 2.801399946212769]","[-0.7914718985557556, 1.4518870115280151, -0.7154279351234436]","[-4.335899829864502, 7.537999629974365, 4.5329999923706055]",,,
"[-1.475163459777832, -7.442222595214844, 5.01068115234375]","[0.1374119967222213, -0.259469985961914, 0.7655540108680725, 0.5724669694900513, -2.1145620346069336, -0.9360130429267884, -1.9326196908950808]","[-2.8125, -42.4375, -23.125]","[-0.57365483045578, 0.2192831635475158, -1.5451574325561523]","[-48.3125, -63.5, 2.3125]","[9.46239948272705, 7.443899631500244, 4.450599670410156]","[-0.6058212518692017, -0.457450807094574, -1.3749704360961914]","[-3.0085999965667725, 7.896299839019775, 4.976500034332275]",,,
"[1.4797028303146362, 12.329545021057127, -1.2082195281982422]","[0.1979099959135055, -0.2843070030212402, 0.7060120105743408, 0.6176949739456177, -1.817111611366272, -0.8627989292144775, -1.6867583990097046]","[-9.375, -38.5625, -27.0]","[1.2377525568008425, 0.3956312239170074, -1.375319480895996]","[-54.875, -59.625, -1.5625]","[3.404599905014038, 2.4001998901367188, -0.6004999876022339]","[1.582716941833496, 0.9845576882362366, -0.5941624641418457]","[-1.5549999475479126, 7.449699878692627, 6.184899806976318]",,,
"[0.4551472961902618, 12.752437591552734, -2.320106029510498]","[0.2107619941234588, -0.297435998916626, 0.6080179810523987, 0.705282986164093, -1.447590947151184, -0.8216537237167358, -1.3157880306243896]","[-17.3125, -33.9375, -28.3125]","[0.9347459673881532, 1.061631441116333, -2.4323432445526123]","[-62.8125, -55.0, -2.875]","[-4.784800052642822, -7.5767998695373535, -8.541099548339844]","[0.4840321540832519, 0.957103669643402, -2.0343034267425537]","[0.8206999897956848, 7.181099891662598, 6.627799987792969]",,,
"[-5.560543060302734, 2.382987260818481, 2.361956596374512]","[0.197175994515419, -0.3658890128135681, 0.4536679983139038, 0.7883089780807495, -1.1695780754089355, -0.607689380645752, -0.8995466232299805]","[-27.5, -24.75, -29.0]","[1.4467034339904783, -0.2073800265789032, -3.3956427574157715]","[-73.0, -45.8125, -3.5625]","[-12.760499954223633, -6.885799884796143, -9.109999656677246]","[1.5397818088531494, 0.5051855444908142, -3.2701187133789062]","[3.144199848175049, 5.599299907684326, 7.411599636077881]",,,
"[-9.2764310836792, -0.4194258451461792, 2.120563745498657]","[0.1051869988441467, -0.40727099776268, 0.3096739947795868, 0.852741003036499, -1.0106587409973145, -0.4583446085453033, -0.5021548271179199]","[-33.8125, -10.25, -30.9375]","[0.0780511274933815, -0.0591666623950004, -3.6591525077819824]","[-79.3125, -31.3125, -5.5]","[4.542200088500977, 23.271699905395508, -8.343299865722656]","[-0.1502553969621658, -0.1484577059745788, -3.646027803421021]","[4.672499656677246, 4.3389997482299805, 7.450500011444092]",left,STOP,
"[-3.699089527130127, 12.290088653564451, 10.738243103027344]","[0.0384799987077713, -0.4177410006523132, 0.2262039929628372, 0.8791149854660034, -0.940421462059021, -0.37424436211586, -0.2793501317501068]","[-35.375, -0.5, -31.3125]","[-0.9345016479492188, -0.3048741221427917, -1.9699705839157104]","[-80.875, -21.5625, -5.875]","[-10.820599555969238, -3.526899814605713, -4.428100109100342]","[-0.1538507789373397, -0.0581543706357479, -2.1992194652557373]","[5.380300045013428, 3.5849997997283936, 7.373499870300293]",right,START,
"[11.337291717529297, 2.8950111865997314, 12.523523330688477]","[0.0138389999046921, -0.4061290025711059, 0.1822679936885833, 0.8953459858894348, -0.8813779354095459, -0.3206094205379486, -0.1831316202878952]","[-34.1875, 6.5, -31.9375]","[-0.2746624648571014, 0.1726130694150924, -1.2210497856140137]","[-79.6875, -14.5625, -6.5]","[-13.577300071716309, 9.278599739074709, -4.6545000076293945]","[0.7167194485664368, 1.318177342414856, -0.0164584554731845]","[5.920000076293945, 3.0904998779296875, 7.181299686431885]",,,
"[-14.170686721801758, -2.235389471054077, 4.720254898071289]","[-0.0448479987680912, -0.4012239873409271, 0.1605969965457916, 0.9006749987602234, -0.8466672301292419, -0.3313073813915252, -0.050871018320322]","[-34.9375, 6.75, -30.75]","[-1.1502766609191897, 0.2670004665851593, -1.7977415323257446]","[-80.4375, -14.3125, -5.3125]","[2.967599868774414, 10.059800148010254, -5.894399642944336]","[-0.7409271597862244, 0.218235969543457, 0.0483456216752529]","[6.143399715423584, 3.1898999214172363, 6.946399688720703]",,,"[45.0, 1.5, 22.47686767578125, 9.847000122070312, 9.131096839904783, 294.9661560058594, 2275.958347800188, 6.6359141, 44.5888896]"
"[-0.5039794445037842, 18.53186798095703, 10.211203575134276]","[-0.0367919988930225, -0.4106729924678802, 0.1557919979095459, 0.8976200222969055, -0.8685227632522583, -0.3150910139083862, -0.0651604682207107]","[-33.9375, 8.4375, -31.875]","[0.1132718697190284, -0.7581535577774048, 0.444046676158905]","[-79.4375, -12.625, -6.4375]","[-8.76099967956543, 8.924599647521973, 7.302000045776367]","[0.7025299072265625, -0.0844739377498626, -0.211341917514801]","[6.02269983291626, 3.039099931716919, 7.117599964141846]",,,
"[3.808877944946289, 8.14437484741211, 4.404354572296143]","[-0.0803980007767677, -0.4174039959907532, 0.1201220005750656, 0.897150993347168, -0.864315927028656, -0.2865577936172485, 0.0458651706576347]","[-33.0625, 8.75, -32.8125]","[-0.2787814438343048, -0.7186742424964905, -1.004960536956787]","[-78.5625, -12.3125, -7.375]","[-2.6552999019622803, 5.407899856567383, -11.218500137329102]","[0.0439473912119865, 0.0568279214203357, -1.0402685403823853]","[6.106400012969971, 2.7718000411987305, 7.155200004577637]",,,
"[1.5229421854019165, 7.889488220214844, 1.0574997663497925]","[-0.124159000813961, -0.4246740043163299, 0.0988890007138252, 0.8913229703903198, -0.8685801029205322, -0.2856053113937378, 0.1436320841312408]","[-31.125, 10.5, -34.4375]","[-0.5174202919006348, -0.2333330661058426, -0.5597270727157593]","[-76.625, -10.5625, -9.0]","[-8.470199584960938, 12.590700149536133, 12.405200004577637]","[-0.6409023404121399, -0.812939465045929, -1.0938327312469482]","[6.077600002288818, 2.762899875640869, 7.183199882507324]",,,
"[2.7864484786987305, 12.731694221496582, 3.932217836380005]","[-0.1611229926347732, -0.4297960102558136, 0.1018069982528686, 0.8825809955596924, -0.8720515966415405, -0.3238364160060882, 0.2092140465974807]","[-30.25, 9.6875, -34.8125]","[-0.7065965533256531, 0.1432042717933654, 0.1749518066644668]","[-75.75, -11.375, -9.375]","[-7.110499858856201, 4.956799983978272, -4.436899662017822]","[-0.1522450745105743, 0.0748397186398506, 0.1270599663257599]","[5.980199813842773, 3.120499849319458, 7.118099689483643]",,,
"[-1.6738725900650024, -2.9176125526428223, 7.851353645324707]","[-0.1683299988508224, -0.4586719870567322, 0.0846130028367042, 0.8684030175209045, -0.9366775751113892, -0.3061321675777435, 0.2271566092967987]","[-28.75, 8.0, -35.9375]","[-0.3034603893756866, -0.5667083859443665, -0.4762305319309234]","[-74.25, -13.0625, -10.5]","[1.6834999322891235, 8.064299583435059, -6.838399887084961]","[-0.1629264801740646, -0.7750832438468933, 0.0402123853564262]","[5.539899826049805, 2.955399990081787, 7.53279972076416]",,,
"[-2.76331114768982, 6.420875549316406, 2.663127899169922]","[-0.2075410038232803, -0.4715360105037689, 0.0585619993507862, 0.8550729751586914, -0.9592235684394836, -0.3003720939159393, 0.3191343247890472]","[-26.0, 9.125, -37.375]","[-0.7247304916381836, 0.2906322181224823, -0.9412037134170532]","[-71.5, -11.9375, -11.9375]","[11.537399291992188, 6.925699710845947, -4.42170000076294]","[-0.7799003720283508, -1.0163052082061768, -0.7429517507553101]","[5.378399848937988, 2.90149998664856, 7.669600009918213]",,,
"[-8.195420265197754, 18.980112075805664, 7.80043363571167]","[-0.2592580020427704, -0.4770689904689789, 0.0702179968357086, 0.8368139863014221, -0.9587237238883972, -0.3735111057758331, 0.4050607979297638]","[-23.3125, 9.8125, -39.125]","[-1.4380639791488647, 0.608945369720459, -0.0569326393306255]","[-68.8125, -11.25, -13.6875]","[-6.054100036621094, 8.335999488830566, -0.2894999980926513]","[-1.311737060546875, -0.2881713211536407, -0.4235216081142425]","[5.245999813079834, 3.5782999992370605, 7.472899913787842]",,,
"[3.030954122543335, 13.92530918121338, 8.100034713745117]","[-0.2992019951343536, -0.4891169965267181, 0.0808470025658607, 0.8152940273284912, -0.9745132327079772, -0.4384291470050812, 0.4684347808361053]","[-23.3125, 4.0, -40.5]","[-0.6830869317054749, -0.6481454968452454, -0.3099879324436188]","[-68.8125, -17.0625, -15.0625]","[-3.3386998176574707, 11.99899959564209, 1.525299906730652]","[-1.3692981004714966, -0.0622733458876609, 0.137601763010025]","[4.986199855804443, 4.163099765777588, 7.346799850463867]",,,
"[4.007386207580566, 22.193119049072266, 2.973339796066284]","[-0.3496919870376587, -0.4801270067691803, 0.1048989966511726, 0.7976139783859253, -0.9295742511749268, -0.5272178053855896, 0.5573424100875854]","[-21.125, 0.4375, -40.3125]","[-0.970123827457428, -0.1536762416362762, -0.1018225103616714]","[-66.625, -20.625, -14.875]","[-14.792200088500977, 16.45979881286621, 0.5333999991416931]","[-1.34880793094635, -0.0386590436100959, 0.248761773109436]","[5.069499969482422, 4.934000015258789, 6.791499614715576]",,,
"[-10.499053955078123, 9.925766944885254, 4.214992046356201]","[-0.3795489966869354, -0.5079969763755798, 0.1327430009841919, 0.7617470026016235, -0.98293799161911, -0.6284018754959106, 0.5800608992576599]","[-21.5625, -5.0, -40.875]","[-0.5131617188453674, -1.26047682762146, -0.0612436048686504]","[-67.0625, -26.0625, -15.4375]","[-5.802099704742432, 0.6018999814987183, 0.4274999797344208]","[0.6862634420394897, -1.2515406608581543, 1.8549883365631104]","[4.399600028991699, 5.764800071716309, 6.601500034332275]",,,"[45.0, 1.5, 18.876649856567383, 10.029000282287598, 10.56031322479248, 287.3519592285156, 2274.6220945231616, 6.6357932, 44.5889085]"
"[-3.3715627193450928, 1.660244703292847, 0.6290525794029236]","[-0.3507440090179443, -0.5721120238304138, 0.1752009987831115, 0.7203949689865112, -1.1860835552215576, -0.712539553642273, 0.4146882891654968]","[-16.8125, -8.75, -41.6875]","[0.140533909201622, -0.6715328693389893, 1.3977818489074707]","[-62.3125, -29.8125, -16.25]","[-3.02020001411438, -0.6238999962806702, -6.157700061798096]","[-0.0441917367279529, -0.4597371816635132, 2.6829724311828613]","[2.784899950027466, 6.411099910736084, 6.878299713134766]",,,
