TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[3.102205514907837, 7.408052921295166, 3.7194979190826416]","[-0.1858129948377609, -0.5497789978981018, 0.4269179999828338, 0.6935099959373474, -1.519560933113098, -0.9214114546775818, -0.3576617240905761]","[-9.25, -15.5625, -36.3125]","[0.947783589363098, 0.2361430525779724, -1.84875750541687]","[-57.5625, -40.4375, -14.125]","[-8.217299461364746, -16.928499221801758, -6.915499687194824]","[0.1550550460815429, 0.0190764479339122, -2.734616756439209]","[0.3035999834537506, 7.810499668121338, 5.922199726104736]",,,"[45.0, 1.5, 31.98613548278809, 15.515999794006348, 10.361763954162598, 333.9336242675781, 2297.338563665748, 6.6699713, 44.5587196]"
"[15.351487159729004, 26.56424140930176, 10.1281156539917]","[-0.1948210000991821, -0.5333930253982544, 0.3495140075683594, 0.745235025882721, -1.2947025299072266, -0.8165276646614075, -0.1207476258277893]","[-12.6875, -10.0, -37.375]","[1.8457380533218384, 0.7358657121658325, -0.7822391390800476]","[-61.0, -34.875, -15.1875]","[-4.819299697875977, -0.449099987745285, 1.549399971961975]","[1.956426858901977, 0.7539822459220886, -1.504159688949585]","[1.83050000667572, 7.1468000411987305, 6.460799694061279]",,,
"[-3.6544806957244873, 6.121495246887207, 4.114080905914307]","[-0.2450499981641769, -0.5164279937744141, 0.2836729884147644, 0.7699220180511475, -1.1348685026168823, -0.7613695859909058, 0.1167820319533348]","[-16.1875, -4.75, -38.0625]","[-0.345645010471344, -0.3890338838100433, -2.1167004108428955]","[-64.5, -29.625, -15.875]","[-3.167099952697754, 4.687299728393555, -5.219799995422363]","[-0.4243942499160766, -0.4050559997558594, -2.194070816040039]","[2.997499942779541, 6.765699863433838, 6.434999942779541]",left,STOP,
"[1.15109384059906, 18.66054344177246, 1.7301267385482788]","[-0.2757650017738342, -0.5092139840126038, 0.2248039990663528, 0.7836549878120422, -1.0571212768554688, -0.6856604218482971, 0.2657293081283569]","[-17.75, -0.375, -38.0]","[0.2678905725479126, -0.3704984784126282, -0.9330006837844848]","[-66.0625, -25.25, -15.8125]","[-4.558599948883057, -0.9108999967575072, -6.642099857330322]","[0.1506219208240509, 0.0830078572034835, -1.0413856506347656]","[3.7296998500823975, 6.209399700164795, 6.610699653625488]",right,START,
"[-0.2025973498821258, 7.349806785583496, 10.05913257598877]","[-0.2839719951152801, -0.5104789733886719, 0.1662359982728958, 0.794439971446991, -1.037023425102234, -0.5872243642807007, 0.3449171185493469]","[-16.8125, 1.9375, -39.125]","[0.4087212085723877, -0.8316842913627625, -1.5068823099136353]","[-65.125, -22.9375, -16.9375]","[-6.156799793243408, 7.834299564361572, -0.1266999989748001]","[0.4191757142543793, -0.559325635433197, -1.5014020204544067]","[4.153599739074707, 5.433399677276611, 7.028199672698975]",,,
"[6.577235698699951, 16.65151023864746, 3.413221836090088]","[-0.3397260010242462, -0.508965015411377, 0.1328140050172805, 0.779679000377655, -1.00507915019989, -0.5858668684959412, 0.4932922720909118]","[-16.0, 6.125, -39.375]","[-1.1359649896621704, -1.205882906913757, -1.1322648525238037]","[-64.3125, -18.75, -17.1875]","[-3.0588998794555664, 5.710299968719482, -3.753199815750122]","[-0.6051231026649475, -0.558051586151123, -0.9239773154258728]","[4.379899978637695, 5.422299861907959, 6.898099899291992]",,,
"[0.1292390078306198, 14.748445510864258, 15.83086395263672]","[-0.3552150130271911, -0.5115020275115967, 0.1262799948453903, 0.7721660137176514, -1.004833698272705, -0.5924614071846008, 0.5300146341323853]","[-13.25, 5.8125, -40.4375]","[0.6765768527984619, 0.6417750120162964, -0.0152367241680622]","[-61.5625, -19.0625, -18.25]","[-3.050599813461304, 6.796999931335449, -2.907500028610229]","[0.2964267134666443, 0.0185528490692377, 0.0808436498045921]","[4.362299919128418, 5.47599983215332, 6.866699695587158]",,,
"[-2.15450382232666, 8.580570220947266, 1.7388416528701782]","[-0.3959409892559051, -0.5022839903831482, 0.1317330002784729, 0.7573540210723877, -0.9588785171508788, -0.6401137709617615, 0.6221381425857544]","[-13.125, 4.375, -40.25]","[-0.8395557403564453, -0.7460235357284546, -0.6607467532157898]","[-61.4375, -20.5, -18.0625]","[-5.444900035858154, 3.560999870300293, 5.838399887084961]","[-0.6648831963539124, -0.3959104716777801, 0.1064999923110008]","[4.517999649047852, 5.857399940490723, 6.437999725341797]",,,
"[1.124001145362854, 12.526702880859377, 10.036455154418944]","[-0.4210039973258972, -0.5137310028076172, 0.1286409944295883, 0.7364000082015991, -0.9755041599273682, -0.6713301539421082, 0.6726961135864258]","[-12.6875, 0.6875, -40.5]","[-0.4081277847290039, -0.6877120733261108, 0.0177325457334518]","[-61.0, -24.1875, -18.3125]","[-4.986700057983398, 0.536300003528595, 2.787899971008301]","[0.0838281661272049, 0.0172962136566638, -0.2348340451717376]","[4.305699825286865, 6.099999904632568, 6.357699871063232]",,,
"[-1.7792749404907229, 11.729031562805176, 1.0629489421844482]","[-0.4303550124168396, -0.5192210078239441, 0.1212830021977424, 0.728348970413208, -0.9862412810325624, -0.6733027696609497, 0.6955344676971436]","[-10.6875, -0.125, -40.9375]","[-0.09332275390625, -0.0980002358555793, -0.197937786579132]","[-59.0, -25.0, -18.75]","[-9.120599746704102, -0.6137999892234802, 2.447199821472168]","[-0.2549577057361603, -0.2719746530056, -0.0883136615157127]","[4.230499744415283, 6.115099906921387, 6.393499851226807]",,,
"[-3.49049711227417, 9.83279514312744, 7.372781276702881]","[-0.44200199842453, -0.5307329893112183, 0.1037070006132125, 0.7156810164451599, -1.014743089675903, -0.6657032370567322, 0.7267674803733826]","[-9.75, -0.25, -41.1875]","[0.2399827688932418, -0.3854908645153045, -0.2907369434833526]","[-58.0625, -25.125, -19.0]","[0.0955999940633773, 7.960700035095215, 0.8051999807357788]","[-0.9143081903457642, -0.1081580519676208, -0.2205223441123962]","[4.071000099182129, 6.056699752807617, 6.550699710845947]",,,"[45.0, 1.5, 32.828060150146484, 15.666000366210938, 11.802428245544434, 329.88946533203125, 2296.8317008093, 6.6699, 44.5588126]"
"[4.503665924072266, 14.609572410583496, 4.234155178070068]","[-0.481797993183136, -0.5346660017967224, 0.1069599986076355, 0.6859740018844604, -0.9993657469749452, -0.7234113812446594, 0.8172571063041687]","[-7.75, -0.4375, -41.3125]","[-1.0795035362243652, -0.039043016731739, -0.3652799725532532]","[-56.0625, -25.3125, -19.125]","[-6.416899681091309, 5.941400051116943, -4.001999855041504]","[-0.1599594205617904, -0.9523040056228638, 0.0138928210362792]","[3.975399971008301, 6.491399765014648, 6.182699680328369]",,,
"[0.1412291675806045, 16.595678329467773, 1.339996337890625]","[-0.4869410097599029, -0.5687310099601746, 0.1144199967384338, 0.6529470086097717, -1.0929676294326782, -0.780025064945221, 0.7915173172950745]","[-1.6875, -6.875, -41.1875]","[-0.2111499309539795, -1.1031876802444458, 0.519113302230835]","[-50.0, -31.75, -19.0]","[-8.862299919128418, 2.6283998489379883, 3.018499851226806]","[-0.7072947025299072, -0.766880214214325, 0.7090574502944946]","[3.2057998180389404, 6.896999835968018, 6.190599918365479]",,,
"[-0.8448371291160583, 1.9984593391418457, 5.148960590362549]","[-0.4891659915447235, -0.6017889976501465, 0.1584559977054596, 0.6111119985580444, -1.200303077697754, -0.8985393643379211, 0.7125962972640991]","[3.25, -12.3125, -40.0625]","[-0.3511427938938141, -1.0081545114517212, 0.7680844664573669]","[-45.0625, -37.1875, -17.875]","[-5.30109977722168, -1.3629000186920166, -1.178399920463562]","[-1.6808916330337524, -0.48260098695755, 0.7003307938575745]","[2.211199998855591, 7.672899723052978, 5.692699909210205]",,,
"[-0.4504163861274719, 4.290993690490723, 4.586792469024658]","[-0.4798389971256256, -0.6398900151252747, 0.2179320007562637, 0.5592849850654602, -1.4024677276611328, -1.031091809272766, 0.5255950093269348]","[6.9375, -14.625, -38.25]","[-1.4989935159683228, -0.4138524830341339, 1.4089868068695068]","[-41.375, -39.5, -16.0625]","[-0.0658999979496002, -6.4863996505737305, -4.435299873352051]","[-0.3247708678245544, -0.0591666623950004, 2.2181737422943115]","[0.8441999554634094, 8.412699699401855, 4.968199729919434]",,,
"[5.3531670570373535, 28.238201141357425, 14.36912727355957]","[-0.4058449864387512, -0.6827520132064819, 0.2496059983968734, 0.5539270043373108, -1.67319655418396, -0.980381727218628, 0.1966633945703506]","[10.875, -12.25, -38.875]","[0.1563465893268585, 0.2562143206596374, 2.351080656051636]","[-37.4375, -37.125, -16.6875]","[-0.2392999976873397, 6.168600082397461, -0.4857999980449676]","[-0.7294603586196899, 0.1270599663257599, 1.7302321195602417]","[-0.5579999685287476, 8.146499633789062, 5.430699825286865]",,,
"[-0.5431677103042603, 3.406623363494873, -0.4699722230434418]","[-0.4119449853897095, -0.6980770230293274, 0.3241389989852905, 0.487771987915039, -1.990587949752808, -1.1003156900405884, -0.1120280399918556]","[15.375, -18.375, -35.0]","[-0.8640426993370056, -0.2017775177955627, 1.6249713897705078]","[-32.9375, -43.25, -12.8125]","[1.9677000045776367, -8.921899795532227, 1.8493999242782595]","[-1.1448137760162354, 0.3912678956985473, 2.1249208450317383]","[-1.8118000030517576, 8.74109935760498, 4.0594000816345215]",,,
"[1.9376848936080933, 6.2634806632995605, 5.71697998046875]","[-0.3588100075721741, -0.7118600010871887, 0.3973410129547119, 0.4545640051364898, -2.3088066577911377, -1.059434413909912, -0.5114110708236694]","[18.4375, -16.9375, -34.1875]","[-0.7656584978103638, 0.3566929399967193, 1.948503017425537]","[-29.875, -41.8125, -12.0]","[-5.214699745178223, 10.877099990844728, -3.150099992752075]","[-0.92710143327713, -0.4667882919311523, 1.3882174491882324]","[-3.228799819946289, 8.55210018157959, 3.550299882888794]",right,STOP,
"[-1.5268495082855225, -0.4139958024024963, 12.302356719970703]","[-0.3250359892845154, -0.7001569867134094, 0.4739019870758056, 0.4237299859523773, -2.5553958415985107, -1.0289644002914429, -0.8521122336387634]","[19.875, -19.6875, -31.9375]","[-1.4527945518493652, -0.2473131567239761, 1.4305765628814695]","[-28.4375, -44.5625, -9.75]","[4.316299915313721, 35.71419906616211, 0.5209999680519104]","[-1.535348653793335, -0.9764419198036194, 0.2266135513782501]","[-4.2129998207092285, 8.401999473571777, 2.797600030899048]",left,START,
"[-6.596447467803955, 14.32688331604004, 4.142179489135742]","[-0.334536999464035, -0.6725199818611145, 0.5426759719848633, 0.375901997089386, -2.860493898391724, -1.0312689542770386, -1.1978633403778076]","[21.75, -24.375, -28.625]","[-2.358201503753662, -0.1764527857303619, 0.4214970171451568]","[-26.5625, -49.25, -6.4375]","[3.0277998447418213, -5.956500053405762, 2.455699920654297]","[-0.4031535983085632, 0.6471506357192993, 0.4459839761257171]","[-4.840099811553955, 8.413599967956543, 1.397499918937683]",,,
"[0.9606302976608276, 9.65243434906006, 9.288037300109863]","[-0.2947140038013458, -0.6785709857940674, 0.553542971611023, 0.3824580013751983, -2.7949912548065186, -0.96734619140625, -1.185143232345581]","[21.5, -22.75, -29.8125]","[-0.8469210267066956, 0.3754377663135528, 0.3524692356586456]","[-26.8125, -47.625, -7.625]","[6.877099990844727, 2.7675998210906982, 9.345600128173828]","[-0.6294180750846863, 0.0537910461425781, -0.0677187740802764]","[-5.234099864959717, 8.074600219726562, 1.890399932861328]",,,"[45.0, 1.5, 28.04034996032715, 15.321999549865724, 12.705254554748535, 333.8834228515625, 2296.20343942754, 6.6698217, 44.5589191]"
"[0.3159771859645843, 23.681028366088867, 0.1004702821373939]","[-0.2917599976062774, -0.6667640209197998, 0.5769060254096985, 0.3707830011844635, -2.8644566535949707, -0.9559880495071412, -1.282290816307068]","[21.5, -22.375, -29.4375]","[0.7153232097625732, 0.3798709213733673, 0.3777416050434112]","[-26.8125, -47.25, -7.25]","[1.8984999656677248, 3.223199844360352, 1.6406999826431274]","[0.3710570037364959, 0.9022305011749268, 0.5730614066123962]","[-5.440599918365479, 8.010899543762207, 1.5475999116897583]",,,
"[-0.6974405646324158, 4.604672431945801, 8.091472625732422]","[-0.2713409960269928, -0.6617649793624878, 0.5873979926109314, 0.3786849975585937, -2.829758882522583, -0.9340012073516846, -1.2936838865280151]","[21.5, -23.6875, -29.5625]","[-0.8373566269874573, 0.2617121338844299, 0.0976511687040329]","[-26.8125, -48.5625, -7.375]","[5.4475998878479, 9.938499450683594, 3.5670998096466064]","[-0.3058340549468994, -0.4545535445213318, -0.3297625184059143]","[-5.549999713897705, 7.884599685668945, 1.7889999151229858]",,,
"[-1.7115381956100464, 15.38243007659912, 2.2391340732574463]","[-0.2782590091228485, -0.6435589790344238, 0.6043919920921326, 0.3783029913902282, -2.878450632095337, -0.9534867405891418, -1.3715606927871704]","[20.1875, -24.25, -29.1875]","[0.2443111836910247, 0.4432089030742645, 0.2543991804122925]","[-28.125, -49.125, -7.0]","[2.3141000270843506, -0.0771000012755394, 3.4218997955322266]","[-0.0500211380422115, 0.7039087414741516, 0.325416624546051]","[-5.480999946594238, 7.996699810028076, 1.4764999151229858]",,,
"[-0.9328192472457886, 10.480541229248049, 3.479081630706787]","[-0.26527801156044, -0.6348099708557129, 0.6144559979438782, 0.38611701130867, -2.856862068176269, -0.946382701396942, -1.3917027711868286]","[19.1875, -26.125, -29.125]","[-0.3315950930118561, 0.1034631207585334, 0.045396015048027]","[-29.125, -51.0, -6.9375]","[3.644299983978272, -0.7554000020027161, 6.202699661254883]","[-0.443435788154602, 0.1745329201221466, 0.034784410148859]","[-5.502299785614014, 7.956199645996094, 1.6103999614715576]",,,
"[-1.329270362854004, 9.357995986938477, 6.370328903198242]","[-0.2604599893093109, -0.6200159788131714, 0.629859983921051, 0.3886080086231231, -2.874630928039551, -0.9484552145004272, -1.4489139318466189]","[18.5625, -25.0625, -29.0625]","[0.1203404515981674, 0.3614402413368225, 0.2382025420665741]","[-29.75, -49.9375, -6.875]","[7.041499614715576, 2.496000051498413, 2.94789981842041]","[0.4994957745075226, 0.2204699963331222, 0.3070208728313446]","[-5.514100074768066, 7.967999935150146, 1.5080000162124634]",,,
"[0.7488679885864258, 14.751089096069336, 4.053670883178711]","[-0.2340999990701675, -0.6166149973869324, 0.6371439695358276, 0.3987849950790405, -2.81559419631958, -0.9220899939537048, -1.440511703491211]","[17.0, -25.4375, -29.3125]","[-1.1127171516418457, 0.5125857591629028, -0.2799507975578308]","[-31.3125, -50.3125, -7.125]","[2.906100034713745, 3.0038998126983643, 6.908599853515625]","[-1.4417117834091189, 0.9227904677391052, -0.1059589385986328]","[-5.612599849700928, 7.814499855041504, 1.89739990234375]",,,
"[-3.69853401184082, 11.646977424621582, 2.484424829483032]","[-0.2526459991931915, -0.5683410167694092, 0.6700569987297058, 0.4051919877529144, -2.920968770980835, -0.9794333577156068, -1.616755485534668]","[15.8125, -29.1875, -27.75]","[0.226264476776123, 0.6570292115211487, -0.1143714264035224]","[-32.5, -54.0625, -5.5625]","[5.293999671936035, 7.372399806976318, -3.165899991989136]","[-0.0964468941092491, 0.4240102767944336, -0.2931629419326782]","[-5.334499835968018, 8.141300201416016, 1.1963999271392822]",,,
"[-2.219731330871582, 17.356468200683594, 7.868754386901855]","[-0.2347600013017654, -0.5671889781951904, 0.6629539728164673, 0.4285719990730285, -2.8185477256774902, -0.9873220324516296, -1.551265001296997]","[12.8125, -28.0, -29.375]","[-0.086812674999237, 0.7887492179870605, -0.4789183437824249]","[-35.5, -52.875, -7.1875]","[7.082599639892578, -0.9127999544143676, 5.8613996505737305]","[-0.1500459611415863, 0.9778730869293212, -0.2863038182258606]","[-5.123199939727783, 8.184199333190918, 1.7150999307632446]",,,
"[-1.423084735870361, 4.81931734085083, 7.817298412322998]","[-0.2365390062332153, -0.5301799774169922, 0.6693689823150635, 0.463575005531311, -2.777031660079956, -1.0580936670303345, -1.5871284008026123]","[8.625, -31.25, -28.375]","[-0.5762553811073303, 0.4204148948192596, -0.9358455538749696]","[-39.6875, -56.125, -6.1875]","[3.956699848175049, -0.8736000061035156, 9.390899658203123]","[-0.7472452521324158, 0.1373748630285263, -1.0491174459457395]","[-4.49429988861084, 8.545700073242188, 1.7150999307632446]",,,
"[-1.4671858549118042, 5.894706726074219, 5.00734806060791]","[-0.2435770034790039, -0.502232015132904, 0.662194013595581, 0.4999310076236725, -2.70163369178772, -1.135551929473877, -1.5605058670043943]","[4.25, -30.5, -29.125]","[0.8914792537689209, 0.1540776640176773, -0.862332284450531]","[-44.0625, -55.375, -6.9375]","[1.9062999486923216, -3.1776998043060303, 4.6596999168396]","[0.9742253422737122, 0.3167947232723236, -0.8722282648086548]","[-3.740999937057495, 8.89229965209961, 1.7609999179840088]",,,"[45.0, 1.5, 30.956270217895508, 15.345999717712402, 13.394083023071287, 335.5789794921875, 2295.757686850615, 6.6697519, 44.5590311]"
"[0.1813176870346069, 9.324621200561523, 5.512630462646484]","[-0.2157820016145706, -0.5080689787864685, 0.6258509755134583, 0.5510110259056091, -2.3728840351104736, -1.1407965421676636, -1.270031452178955]","[0.4375, -25.625, -33.6875]","[0.9444325566291808, 0.830061137676239, -1.0322575569152832]","[-47.875, -50.5, -11.5]","[2.915299892425537, 6.91379976272583, -4.900700092315674]","[1.189651370048523, 0.7853457927703857, -0.7929554581642151]","[-2.938499927520752, 8.913899421691895, 2.8420000076293945]",,,
"[0.3963457345962524, 20.43145751953125, 5.085514068603516]","[-0.1879059970378875, -0.5126529932022095, 0.5744730234146118, 0.6098020076751709, -1.996616005897522, -1.104614019393921, -0.9282485842704772]","[-6.25, -21.9375, -35.0625]","[0.7091272473335266, 1.1723027229309082, -1.3528395891189575]","[-54.5625, -46.8125, -12.875]","[0.5187999606132507, -1.01010000705719, -1.8367999792099]","[0.4795466661453247, 1.2574398517608645, -1.257893681526184]","[-1.82069993019104, 8.760099411010742, 4.014199733734131]",,,
"[2.888824701309204, 12.416282653808594, 3.3945472240448]","[-0.2040140032768249, -0.4892520010471344, 0.5154979825019836, 0.6732540130615234, -1.5935629606246948, -1.1056383848190308, -0.5376327037811279]","[-12.5625, -18.125, -34.75]","[0.6930702328681946, -0.0681027472019195, -1.438256025314331]","[-60.875, -43.0, -12.5625]","[-0.0714000016450882, -10.648300170898438, 4.047100067138672]","[0.2790955901145935, 0.0975813567638397, -1.5005642175674438]","[-0.1000999957323074, 8.764699935913086, 4.39769983291626]",,,
"[0.2648082971572876, 14.915847778320312, 2.623930215835572]","[-0.2045439928770065, -0.4713189899921417, 0.4568249881267547, 0.7261750102043152, -1.2996522188186646, -1.0280253887176514, -0.2615359127521515]","[-16.125, -12.5625, -35.8125]","[0.2961649298667907, 0.6461209058761597, -1.4141006469726562]","[-64.4375, -37.4375, -13.625]","[-4.271399974822998, -2.1705000400543213, -1.2831000089645386]","[0.517210841178894, 0.3736226260662079, -1.292747974395752]","[1.3565999269485474, 8.397199630737305, 4.880099773406982]",,,
"[1.6473543643951416, 10.02833366394043, -2.388254404067993]","[-0.2322099953889846, -0.4640479981899261, 0.3829169869422912, 0.7642710208892822, -1.0917255878448486, -0.9286596179008484, -0.0007363170734606]","[-17.9375, -8.375, -36.5]","[0.411775529384613, -0.1466600149869918, -1.018225073814392]","[-66.25, -33.25, -14.3125]","[-3.812699794769287, -1.434499979019165, -1.4219999313354492]","[0.1941155195236206, -0.4319340884685516, -1.0977423191070557]","[2.707200050354004, 7.853299617767334, 5.211999893188477]",left,STOP,
"[-5.287106037139893, 8.195113182067871, 0.3792990148067474]","[-0.2545399963855743, -0.4627589881420135, 0.3274720013141632, 0.783469021320343, -1.0016697645187378, -0.8461134433746338, 0.1449749767780304]","[-19.0, -4.5, -37.0625]","[0.3131818771362304, -0.4176572859287262, -1.2972508668899536]","[-67.3125, -29.375, -14.875]","[-7.817699909210205, 3.847599983215332, 2.932699918746948]","[0.6339035630226135, -0.6151936650276184, -1.214714288711548]","[3.503199815750122, 7.342299938201904, 5.47599983215332]",right,START,
"[-8.63099193572998, 6.165184020996094, 8.773168563842773]","[-0.2876119911670685, -0.4592939913272857, 0.2693409919738769, 0.7961050271987915, -0.9264761209487916, -0.765703558921814, 0.296352207660675]","[-17.875, -1.8125, -37.75]","[0.0481536351144313, 0.4236263036727905, -1.1488280296325684]","[-66.1875, -26.6875, -15.5625]","[-7.749499797821045, 9.627799987792969, 0.1574999988079071]","[-0.0470191687345504, -0.425633430480957, -0.7633022665977478]","[4.246299743652344, 6.796399593353272, 5.652100086212158]",,,
"[-1.8712984323501587, 7.008919715881348, 6.375701427459717]","[-0.3172769844532013, -0.4616200029850006, 0.2426770031452179, 0.7920539975166321, -0.90219247341156, -0.744153618812561, 0.3883281350135803]","[-17.875, -0.4375, -37.8125]","[0.0320267900824546, -0.256336510181427, -0.8057137727737427]","[-66.1875, -25.3125, -15.625]","[0.4403999745845794, 5.070799827575684, 4.934700012207031]","[-0.0753807723522186, 0.0044331364333629, -0.5509131550788879]","[4.472099781036377, 6.642499923706055, 5.660999774932861]",,,
"[-3.542987585067749, 14.983441352844238, 6.913573265075684]","[-0.3369120061397552, -0.4550069868564605, 0.2295320034027099, 0.7916889786720276, -0.8666603565216064, -0.734250009059906, 0.4525339305400848]","[-18.1875, -0.125, -38.0]","[-0.44013711810112, 0.117844633758068, -0.6040933728218079]","[-66.5, -25.0, -15.8125]","[-7.404999732971191, 3.075500011444092, 4.877999782562256]","[-0.4995656013488769, -0.0207868721336126, -0.6576226353645325]","[4.712699890136719, 6.570699691772461, 5.548399925231934]",,,
"[-4.412398815155029, 6.432798862457275, 4.884544849395752]","[-0.3650059998035431, -0.4413209855556488, 0.2107229977846145, 0.7922120094299316, -0.8076479434967041, -0.7155653238296509, 0.5466588735580444]","[-18.125, -1.25, -37.9375]","[-0.4109552204608917, -0.4004308879375458, -0.7692189812660217]","[-66.4375, -26.125, -15.75]","[-9.327499389648438, 0.2084999978542328, 1.1024999618530271]","[-0.7445399761199951, -0.9783443212509156, -0.7956781387329102]","[5.115699768066406, 6.433599948883057, 5.348599910736084]",,,"[45.0, 1.5, 33.66933059692383, 15.748000144958496, 13.201942443847656, 328.356201171875, 2295.3876550961286, 6.6696674, 44.5591378]"
