TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-1.996831297874451, 14.790851593017578, -0.8702827095985413]","[-0.577430009841919, -0.5781980156898499, -0.0345310010015964, 0.5753849744796753, -1.134318232536316, -0.6789812445640564, 1.131799817085266]","[4.375, -17.75, -40.6875]","[-0.7163878679275513, -0.7587644457817078, 0.3593632876873016]","[-40.875, -38.875, -16.0]","[0.9018999934196472, 2.175999879837036, -1.7443000078201294]","[-1.0040006637573242, -0.3717900216579437, 0.4455825686454773]","[3.2261998653411865, 6.158499717712402, 6.916100025177002]",,,
"[-0.2663692831993103, 9.060368537902832, 4.133120059967041]","[-0.5727130174636841, -0.6029059886932373, -0.0065589998848736, 0.5553910136222839, -1.187697410583496, -0.7522709965705872, 1.0803428888320925]","[6.5625, -19.1875, -40.0625]","[-0.6331007480621338, 0.4013908207416534, 1.2188332080841064]","[-38.6875, -40.3125, -15.375]","[1.761599898338318, 3.081199884414673, -4.249499797821045]","[-0.661898672580719, -0.2694962918758392, 1.056098699569702]","[2.676399946212769, 6.700799942016602, 6.64109992980957]",,,
"[6.195389747619629, 10.11729335784912, 7.089681148529053]","[-0.5597630143165588, -0.6282839775085449, 0.0408530011773109, 0.538752019405365, -1.253663182258606, -0.8441393375396729, 0.980141282081604]","[9.0, -20.9375, -38.3125]","[-0.9894096851348876, -0.0155508834868669, 1.3270610570907593]","[-36.25, -42.0625, -13.625]","[-1.432600021362305, -4.346799850463867, 0.1020999997854232]","[-0.9298067092895508, -0.3792425990104675, 0.8920377492904663]","[2.0316998958587646, 7.3294997215271, 6.190299987792969]",,,
"[5.688546180725098, 10.528482437133787, 1.3902171850204468]","[-0.540166974067688, -0.6604130268096924, 0.0876609981060028, 0.5141869783401489, -1.3808963298797607, -0.9333444237709044, 0.8313211798667908]","[11.8125, -22.0, -37.6875]","[0.7672467231750488, 0.3327819406986236, 2.2088887691497803]","[-33.4375, -43.125, -13.0]","[3.422499895095825, -3.6933999061584473, -0.9176999926567078]","[-0.0173136666417121, 0.3255388140678406, 1.4862525463104248]","[1.101599931716919, 7.880699634552002, 5.731400012969971]",,,
"[2.176051616668701, 11.217965126037598, -1.646626591682434]","[-0.47079798579216, -0.694254994392395, 0.1410340070724487, 0.5258010029792786, -1.577093482017517, -0.9306684136390686, 0.5247915387153625]","[13.875, -17.8125, -38.5625]","[0.0743510276079177, 2.0602214336395264, 1.9008206129074097]","[-31.375, -38.9375, -13.875]","[5.143799781799316, -6.0441999435424805, -1.589900016784668]","[0.0577703975141048, 0.3099181056022644, 2.5073225498199463]","[-0.0368999987840652, 7.865099906921387, 5.8572998046875]",,,
"[-6.156440258026123, 18.01600456237793, -1.333062767982483]","[-0.3966650068759918, -0.7204970121383667, 0.2043209969997406, 0.5308409929275513, -1.770036697387695, -0.9083920121192932, 0.2075087577104568]","[15.6875, -15.5625, -38.9375]","[-0.5623800158500671, 1.7447532415390017, 2.574203491210937]","[-29.5625, -36.6875, -14.25]","[4.992799758911133, -16.091299057006836, 0.5450999736785889]","[-0.373291015625, 0.5067039728164673, 4.875891208648682]","[-1.1936999559402466, 7.732699871063232, 5.911799907684326]",right,STOP,
"[-2.650400400161743, -14.476903915405272, 6.446158409118652]","[-0.2121739983558654, -0.7009090185165405, 0.4770919978618622, 0.4858909845352173, -2.311598777770996, -0.8649436235427856, -0.7939863801002502]","[15.6875, -15.4375, -38.9375]","[-1.5845320224761963, 1.5966795682907104, 2.475016593933105]","[-29.5625, -36.5625, -14.25]","[-0.4589999914169311, -6.126800060272217, 0.8466999530792236]","[-1.619054675102234, 1.7240537405014038, 4.090109348297119]","[-4.293099880218506, 7.463399887084961, 4.694200038909912]",left,START,"[45.0, 1.5, 12.914766311645508, 5.051000118255615, 5.366970539093018, 345.1806030273437, 2349.319014652632, 6.6443541, 44.6054126]"
"[8.217714309692383, -28.42052459716797, 0.4710831344127655]","[-0.0809589996933937, -0.6611809730529785, 0.5557019710540771, 0.4974719882011413, -2.28467059135437, -0.7207514643669128, -1.0569636821746826]","[7.0, -13.8125, -42.0625]","[1.2603371143341064, -8.138923645019531, -0.5673542022705078]","[-38.25, -34.9375, -17.375]","[23.976900100708008, 69.33940124511719, 24.9738998413086]","[5.006738662719727, 1.7114523649215698, -0.4404687285423279]","[-4.824199676513672, 6.47189998626709, 5.56879997253418]",,,
"[10.089999198913574, -5.5655517578125, 11.478654861450195]","[-0.0867419987916946, -0.5921739935874939, 0.6569119691848755, 0.4585520029067993, -2.4915287494659424, -0.7826901078224182, -1.3980308771133425]","[11.0, -19.0625, -38.5]","[-1.1961090564727783, 2.518981456756592, 1.486880898475647]","[-34.25, -40.1875, -13.8125]","[4.659499645233154, 6.889999866485596, 2.20389986038208]","[-2.434786558151245, -0.3884055614471435, 0.9793915152549744]","[-5.534899711608887, 6.915499687194824, 4.208199977874756]",,,
"[-7.220222473144531, 14.302443504333496, 6.1753644943237305]","[-0.0529320016503334, -0.5883859992027283, 0.6745290160179138, 0.4427289962768554, -2.500431537628174, -0.7202278971672058, -1.4582496881484983]","[9.375, -24.0625, -36.9375]","[-0.6278298497200012, -0.5232496857643127, 0.9749408960342408]","[-35.875, -45.1875, -12.25]","[3.807799816131592, 7.318199634552002, 1.2687000036239624]","[0.4580616652965545, 0.7036120295524597, 0.7948927283287048]","[-5.907299995422363, 6.4679999351501465, 4.408899784088135]",,,
"[3.6555914878845215, 10.489801406860352, 2.03436279296875]","[-0.062279999256134, -0.5638859868049622, 0.6945549845695496, 0.4424299895763397, -2.539947509765625, -0.7543587684631348, -1.5331465005874634]","[8.875, -23.1875, -37.0625]","[-0.7582932114601135, 0.7784517407417297, 0.0043633230961859]","[-36.375, -44.3125, -12.375]","[3.6136999130249023, 7.983199596405029, -2.486599922180176]","[-1.5723496675491333, -0.4433834552764892, 0.1064476296305656]","[-5.891299724578857, 6.715799808502197, 4.044699668884277]",,,
"[1.427135705947876, 31.88632202148437, 8.064226150512695]","[-0.0711229965090751, -0.5899379849433899, 0.6729999780654907, 0.440436989068985, -2.5279831886291504, -0.7433316111564636, -1.456416130065918]","[10.125, -25.5, -35.8125]","[0.8684932589530945, 1.996220350265503, 0.2807013094425201]","[-35.125, -46.625, -11.125]","[11.355999946594238, -9.291699409484863, -6.596399784088135]","[-0.1522974371910095, -1.3866640329360962, -0.1048768311738967]","[-5.902699947357178, 6.636600017547607, 4.157299995422363]",,,
"[4.7274088859558105, 12.452664375305176, 6.571442127227783]","[-0.0533280000090599, -0.565106987953186, 0.6940860152244568, 0.442779004573822, -2.525465726852417, -0.7408636808395386, -1.5290412902832031]","[9.75, -23.875, -37.875]","[-0.2067691534757614, -0.179716557264328, 0.1900838017463684]","[-35.5, -45.0, -13.1875]","[1.10509991645813, 5.929800033569336, 3.33459997177124]","[0.0035953782498836, 0.5205270051956177, 0.6598042845726013]","[-5.905600070953369, 6.61870002746582, 4.181600093841553]",,,
"[1.5435035228729248, 6.96397590637207, 2.899359226226806]","[-0.0511749982833862, -0.518438994884491, 0.7199980020523071, 0.4584800004959106, -2.5312764644622803, -0.7941550016403198, -1.6308022737503052]","[8.5, -26.5, -35.3125]","[-0.6404311060905457, 0.2561096251010895, -0.282202273607254]","[-36.75, -47.625, -10.625]","[7.622200012207031, 0.3420999944210052, 3.503999948501587]","[-0.9701761603355408, 1.1003776788711548, -0.1950929015874862]","[-5.632400035858154, 6.994799613952637, 3.939199924468994]",,,
"[-5.189642906188965, 9.1498441696167, 4.222021579742432]","[-0.0148569997400045, -0.4469159841537475, 0.7639340162277222, 0.4652400016784668, -2.535040616989136, -0.8097358345985413, -1.8163104057312007]","[5.9375, -29.0625, -34.6875]","[-1.834323525428772, 0.8759284019470215, 0.5007523894309998]","[-39.3125, -50.1875, -10.0]","[2.3608999252319336, 2.1203999519348145, -0.7989999651908875]","[-0.6062750220298767, 1.0679495334625244, 0.5517858266830444]","[-5.556999683380127, 7.10099983215332, 3.85539984703064]",,,
"[-1.5768499374389648, 6.879691123962402, 5.332663059234619]","[0.0237900000065565, -0.3546729981899261, 0.8081979751586914, 0.4695279896259308, -2.5541577339172363, -0.8361499309539795, -2.047365665435791]","[3.5, -33.3125, -31.375]","[-1.7323789596557615, 1.404239535331726, 0.6784618496894836]","[-41.75, -54.4375, -6.6875]","[3.1845998764038086, 17.702199935913086, -2.324899911880493]","[-1.179371356964111, 1.625582218170166, 0.4736649096012115]","[-5.47160005569458, 7.277099609375, 3.643299818038941]",,,
"[3.4041430950164795, 15.892366409301758, 4.960996627807617]","[0.039887998253107, -0.2804790139198303, 0.8310080170631409, 0.4787119925022125, -2.5852959156036377, -0.8839530348777771, -2.221953153610229]","[1.875, -37.6875, -27.375]","[-0.6988996267318726, 2.4752957820892334, 0.5008047819137573]","[-43.375, -58.8125, -2.6875]","[9.190699577331545, 6.324399948120117, -5.7307000160217285]","[-2.0986013412475586, 0.452825665473938, -0.0955567732453346]","[-5.280699729919434, 7.5829997062683105, 3.283599853515625]",,,"[45.0, 1.5, 14.488492965698242, 5.559999942779541, 6.278201580047607, 342.4078369140625, 2349.2310212347656, 6.6443379, 44.6054666]"
"[-2.256563663482666, 29.43315696716309, 5.170642375946045]","[0.0582589991390705, -0.2568520009517669, 0.8421689867973328, 0.4705139994621277, -2.588491439819336, -0.8672869801521301, -2.2881925106048584]","[0.875, -40.625, -23.9375]","[0.4463505148887634, 2.4205448627471924, 0.5137551426887512]","[-44.375, -61.75, 0.75]","[2.878199815750122, 21.74289894104004, 5.685400009155273]","[-0.1502728462219238, 1.1761250495910645, 0.7976329326629639]","[-5.3979997634887695, 7.478299617767334, 3.332599878311157]",,,
"[-10.571022987365724, -44.54150772094727, -17.781707763671875]","[0.0589720010757446, -0.1975879967212677, 0.822409987449646, 0.530210018157959, -2.523172378540039, -1.0137033462524414, -2.3189260959625244]","[-2.75, -40.1875, -24.625]","[-1.9796745777130127, -0.4748866260051727, -2.880561113357544]","[-48.0, -61.3125, 0.0625]","[-23.165599822998047, 60.78489685058594, -2.4763998985290527]","[-0.2910860180854797, -4.032530784606934, -2.7869765758514404]","[-4.224599838256836, 8.323800086975098, 3.00600004196167]",,,
"[-22.36100196838379, -5.991997718811035, 0.7424132227897644]","[0.0805710032582283, -0.2428230047225952, 0.7406989932060242, 0.6212159991264343, -2.043280601501465, -1.078265905380249, -1.806127905845642]","[-3.8125, -40.3125, -25.25]","[2.019834518432617, -0.6475869417190552, -3.70423436164856]","[-49.0625, -61.4375, -0.5625]","[-16.251998901367188, 62.16919708251953, 31.795398712158203]","[3.5264551639556885, -2.012783527374268, -1.5555247068405151]","[-2.110300064086914, 8.640999794006348, 4.128999710083008]",,,
"[9.600912094116213, -3.214637279510498, 4.484225273132324]","[0.0514540001749992, -0.2373429983854293, 0.7250620126724243, 0.6444410085678101, -1.977933883666992, -1.1435130834579468, -1.7081133127212524]","[-11.375, -38.4375, -24.6875]","[-0.6246533393859863, 1.2732526063919067, 0.0762708857655525]","[-56.625, -59.5625, 0.0]","[3.9728000164031982, 8.518699645996094, -3.049999952316284]","[-0.53691565990448, -2.2776546478271484, -1.0745294094085691]","[-1.6092000007629397, 8.92490005493164, 3.731599807739258]",,,
"[-13.222744941711426, 13.051722526550291, 5.666788101196289]","[0.0623789988458156, -0.2504149973392486, 0.684444010257721, 0.6818619966506958, -1.7158111333847046, -1.1247305870056152, -1.4422821998596191]","[-12.1875, -37.625, -26.125]","[0.5766916871070862, -0.7800923585891724, -1.937315464019776]","[-57.4375, -58.75, -1.4375]","[6.757400035858154, -4.031599998474121, 5.299999713897705]","[1.0683858394622805, -0.0372627787292003, -0.8133583068847656]","[-0.611299991607666, 8.847000122070312, 4.186299800872803]",,,
"[4.530423164367676, 11.96196746826172, 2.662639617919922]","[0.0995249971747398, -0.2502200007438659, 0.651390016078949, 0.7093480229377747, -1.51686692237854, -1.064029097557068, -1.2962758541107178]","[-16.75, -35.5, -24.8125]","[0.7901105284690857, 0.59440678358078, -0.6698748469352722]","[-62.0, -56.625, -0.125]","[-0.2732999920845032, 4.721199989318848, 1.1119999885559082]","[0.6747443079948425, 0.5401968359947205, -1.0185391902923584]","[0.2565000057220459, 8.57409954071045, 4.752699851989746]",left,STOP,
"[-5.546225547790527, 10.091560363769531, 7.866724014282227]","[0.0905689969658851, -0.2747569978237152, 0.5944380164146423, 0.7502989768981934, -1.303662657737732, -1.0014314651489258, -1.031417727470398]","[-20.4375, -31.4375, -27.625]","[0.136519655585289, 0.263230562210083, -1.4888880252838137]","[-65.6875, -52.5625, -2.9375]","[3.1410000324249268, -13.173299789428713, -9.02400016784668]","[0.3486818671226501, 0.3494847416877746, -1.4952410459518433]","[1.3954999446868896, 8.259499549865723, 5.099199771881104]",right,START,
"[-0.679991602897644, 1.351440668106079, 2.215488910675049]","[0.1296579986810684, -0.3225620090961456, 0.5245640277862549, 0.7771570086479187, -1.2085211277008057, -0.8208004832267761, -0.9142799377441406]","[-24.5, -26.5625, -29.0625]","[1.0528000593185425, -0.0510159730911254, -1.5300254821777344]","[-69.75, -47.6875, -4.375]","[1.5496000051498413, 1.049299955368042, -5.520699977874756]","[1.0640050172805786, -0.3712315261363983, -1.2727813720703125]","[2.3688998222351074, 7.1753997802734375, 6.25059986114502]",,,
"[16.028261184692383, 30.661680221557617, 14.226470947265623]","[0.1233899965882301, -0.3626039922237396, 0.4529249966144562, 0.8050779700279236, -1.131656527519226, -0.6942334175109863, -0.7558362483978271]","[-27.375, -19.3125, -32.125]","[1.2708789110183716, -0.1254193633794784, -2.614084243774414]","[-72.625, -40.4375, -7.4375]","[-4.822499752044678, 7.735599994659424, -3.4761998653411865]","[-0.558051586151123, -1.1341673135757446, -1.7509492635726929]","[3.2042999267578125, 6.274199962615967, 6.821699619293213]",,,
"[5.583584785461426, 22.248491287231445, -0.1222670897841453]","[0.1108200028538703, -0.3731060028076172, 0.3920289874076843, 0.8335599899291992, -1.0420019626617432, -0.607558012008667, -0.62034672498703]","[-28.0625, -12.3125, -33.125]","[0.469877541065216, 0.1912357211112976, -1.404169678688049]","[-73.3125, -33.4375, -8.4375]","[-2.492499828338623, 13.040800094604492, -6.7291998863220215]","[0.0191288087517023, 0.2651853263378143, -1.2447339296340942]","[4.061899662017822, 5.598199844360352, 6.951900005340576]",,,"[45.0, 1.5, 17.472063064575195, 6.367000102996826, 6.341577529907227, 323.5732727050781, 2349.178651883267, 6.6443004, 44.6055203]"
"[-18.681974411010746, -0.7789583206176758, 4.730971336364746]","[-0.101573996245861, -0.4486970007419586, 0.242807000875473, 0.8540470004081726, -0.9814713597297668, -0.5304123163223267, -0.0514900609850883]","[-30.125, -7.5625, -32.8125]","[-1.5702378749847412, -0.993005096912384, -2.8265955448150635]","[-75.375, -28.6875, -8.125]","[-2.874099969863892, -2.048099994659424, 0.8222000002861023]","[-1.2992405891418457, -0.8077907562255859, -1.9514875411987305]","[4.701600074768066, 4.960999965667725, 7.032199859619141]",,,
"[-2.2621757984161377, 3.468958854675293, 11.730361938476562]","[-0.1976429969072342, -0.5260080099105835, 0.0915729999542236, 0.8221110105514526, -1.092276692390442, -0.3666498064994812, 0.2474279999732971]","[-24.375, 0.125, -38.0]","[0.2685188949108124, -2.159740209579468, -3.078446626663208]","[-69.625, -21.0, -13.3125]","[8.369199752807617, 16.480199813842773, -8.994999885559082]","[0.3760137259960174, -2.067272663116455, -3.0875747203826904]","[4.215399742126465, 3.5155999660491943, 8.126500129699707]",,,
"[13.309147834777832, 19.291135787963867, 5.138541221618652]","[-0.2549319863319397, -0.5126339793205261, 0.0149109996855258, 0.8197510242462158, -1.0534197092056274, -0.2898622453212738, 0.4336694180965423]","[-16.0625, 6.0, -41.6875]","[-1.3458583354949951, -1.204643726348877, -3.129933834075928]","[-61.3125, -15.125, -17.0]","[-13.751099586486816, 24.131799697875977, -6.087899684906006]","[0.1136907488107681, 0.3679503202438354, -3.0916237831115723]","[4.6479997634887695, 2.8028998374938965, 8.167499542236328]",,,
"[-9.359729766845703, -7.801151752471924, 16.780057907104492]","[-0.3820930123329162, -0.5292609930038452, 0.0048070000484585, 0.7575380206108093, -1.0672695636749268, -0.4243591129779815, 0.6811167001724243]","[-13.625, 4.875, -42.25]","[-5.859506607055664, -3.5166289806365967, -2.578898429870605]","[-58.875, -16.25, -17.5625]","[-3.798999786376953, -0.8226000070571899, -8.7878999710083]","[-4.847931385040283, -0.7095810770988464, -2.7841317653656006]","[4.312099933624268, 4.037699699401856, 7.827600002288818]",,,
"[9.211997032165527, 13.269125938415527, 13.112937927246094]","[-0.3276199996471405, -0.5240359902381897, -0.0026539999525994, 0.7861570119857788, -1.0710920095443726, -0.3460625410079956, 0.583013117313385]","[-9.6875, -1.875, -43.125]","[0.6810624003410339, -2.1902310848236084, 0.0907745733857154]","[-54.9375, -23.0, -18.4375]","[-4.6149001121521, 22.22049903869629, -1.83489990234375]","[-0.0585907027125358, 0.8627511262893677, -0.2647664546966553]","[4.42039966583252, 3.326299905776977, 8.097199440002441]",,,
"[-6.808764457702637, 17.73039436340332, 7.613312721252441]","[-0.3961359858512878, -0.5320950150489807, 0.0038819999899715, 0.7482879757881165, -1.0704392194747925, -0.4415857493877411, 0.7091397643089294]","[-10.375, 1.8125, -43.125]","[-2.5134835243225098, -0.6185272336006165, -1.2882623672485352]","[-55.625, -19.3125, -18.4375]","[-0.3479000031948089, 17.121000289916992, -12.768799781799316]","[-1.867886304855347, -0.3988600969314575, -0.2605252861976623]","[4.253299713134766, 4.191100120544434, 7.778999805450439]",,,
"[16.04962730407715, 13.502779960632324, 7.786872863769531]","[-0.4347989857196808, -0.5355780124664307, -0.0412460006773471, 0.7227739691734314, -1.0896527767181396, -0.4181980788707733, 0.827354907989502]","[-8.625, -3.875, -42.6875]","[-1.5011228322982788, -1.5526448488235474, -1.4716615676879885]","[-53.875, -25.0, -18.0]","[13.235799789428713, 42.99429702758789, -15.291199684143066]","[-1.394779920578003, -1.0945134162902832, -1.7839359045028689]","[4.147299766540527, 3.982599973678589, 7.9440999031066895]",,,
"[-9.279906272888184, 19.66697883605957, 5.182402610778809]","[-0.4856469929218292, -0.5272499918937683, -0.0652370005846023, 0.6941879987716675, -1.0698459148406982, -0.435144305229187, 0.9603909254074096]","[-8.0625, -3.9375, -43.75]","[-1.8482513427734373, -2.192307949066162, -2.341620922088623]","[-53.3125, -25.0625, -19.0625]","[-13.548399925231934, -4.05679988861084, -3.386899948120117]","[0.5488362312316895, -0.7359529733657837, -0.6331705451011658]","[4.2708001136779785, 4.133899688720703, 7.799999713897705]",,,
"[19.3046875, 7.133984088897705, 1.9225248098373413]","[-0.4808439910411834, -0.5359960198402405, -0.0962390005588531, 0.687192976474762, -1.114620566368103, -0.3932489454746246, 0.974056601524353]","[-5.1875, -6.875, -43.75]","[0.817477285861969, -1.4768801927566528, 1.1884645223617554]","[-50.4375, -28.0, -19.0625]","[-27.22669982910156, 23.370399475097656, 8.006199836730957]","[-1.0364288091659546, 1.080341339111328, -0.5448045134544373]","[3.9901998043060303, 3.757799863815308, 8.131799697875977]",,,
"[16.22903823852539, 17.273649215698242, -3.768674612045288]","[-0.4797140061855316, -0.5506389737129211, -0.0800829976797103, 0.6784219741821289, -1.1379131078720093, -0.433046817779541, 0.9514429569244384]","[-3.75, -6.125, -43.4375]","[-0.6981666088104248, -0.9879610538482666, 0.2183755934238433]","[-49.0, -27.25, -18.75]","[-8.730299949645996, 20.55550003051757, -7.43120002746582]","[-2.7555084228515625, 0.8789652585983276, -0.9942616820335388]","[3.733999967575073, 4.115200042724609, 8.080299377441406]",,,"[45.0, 1.5, 15.276165008544922, 6.954999923706055, 7.644153594970703, 300.55010986328125, 2348.954655165784, 6.6442244, 44.6055581]"
"[-6.878665924072266, 8.668561935424805, 4.803266525268555]","[-0.5416370034217834, -0.5574160218238831, -0.0581960007548332, 0.6265199780464172, -1.1165975332260132, -0.5596768260002136, 1.0705164670944214]","[-3.9375, -8.875, -42.8125]","[-2.6544015407562256, -1.597238063812256, -0.4031710624694824]","[-49.1875, -30.0, -18.125]","[1.3279999494552612, -1.642799973487854, -8.528900146484375]","[1.930543541908264, -0.4120373427867889, -0.3019943237304687]","[3.646099805831909, 5.206399917602539, 7.467799663543701]",,,
"[-3.597403049468994, 9.702579498291016, 1.1256099939346311]","[-0.5056859850883484, -0.5803700089454651, -0.0612579993903636, 0.6353719830513, -1.1913107633590698, -0.5341698527336121, 0.9777116775512696]","[-1.25, -12.4375, -42.4375]","[0.9004851579666138, -0.6642548441886902, 1.6838064193725586]","[-46.5, -33.5625, -17.75]","[-20.136499404907227, -1.6390999555587769, -5.448299884796143]","[-3.238353729248047, -2.629495620727539, 0.13360495865345]","[3.126699924468994, 4.992799758911133, 7.839999675750732]",,,
"[68.57182312011719, 3.927965641021729, 7.287164688110352]","[-0.5396289825439453, -0.5671769976615906, -0.0988499969244003, 0.6142789721488953, -1.173580765724182, -0.51287841796875, 1.0963596105575562]","[-0.75, -14.5625, -42.0]","[-0.0059864791110157, 0.21312215924263, 0.282813161611557]","[-46.0, -35.6875, -17.3125]","[-23.67790031433105, 16.207698822021484, 0.4887999892234802]","[-1.3242510557174685, 1.7134594917297363, 0.0027227136306464]","[3.305500030517578, 4.811999797821045, 7.879499912261963]",,,
"[-2.5464346408843994, 13.046235084533691, -4.934238910675049]","[-0.5893149971961975, -0.5649489760398865, -0.0855839997529983, 0.5711519718170166, -1.1355100870132446, -0.604198694229126, 1.209679365158081]","[0.5, -19.5625, -39.6875]","[-0.9225810170173644, 0.0986809134483337, -0.4238357543945312]","[-44.75, -40.6875, -15.0]","[-12.837299346923828, 2.594399929046631, -11.850699424743652]","[0.6554234623908997, -1.0152405500411987, -1.10502028465271]","[3.4029998779296875, 5.571099758148193, 7.317800045013428]",,,
