time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-20 14:02:59.300,"[-1.8045194149017327, 9.302517890930176, 5.783596038818359]","[-0.6470950245857239, -0.5670769810676575, -0.0591359995305538, 0.5061550140380859, -1.077409029006958, -0.739666223526001, 1.3586443662643433]","[5.5625, -21.5625, -38.125]","[-0.5647885203361511, 0.3779684901237488, -0.4821646511554718]","[-41.9375, -33.75, 0.1875]","[-4.2546000480651855, 4.392899990081787, 1.6023999452590942]","[-0.7755544781684875, -0.2532647252082824, -0.4195946156978607]","[3.430799961090088, 6.610099792480469, 6.380099773406982]",,
2024-03-20 14:02:59.400,"[1.2550405263900757, 7.889306545257568, 2.367769718170166]","[-0.666824996471405, -0.5617210268974304, -0.0596089996397495, 0.486065000295639, -1.0464026927947998, -0.7631365656852722, 1.426967978477478]","[5.0, -23.5, -37.375]","[-0.4941201508045196, 0.0209090448915958, -0.3857352137565613]","[-42.5, -35.6875, 0.9375]","[-0.9985999464988708, 4.303199768066406, -4.320399761199951]","[-0.40090212225914, 0.1775348931550979, -0.1101826354861259]","[3.54830002784729, 6.778199672698975, 6.134699821472168]",,
2024-03-20 14:02:59.500,"[-2.233838081359864, 17.876277923583984, 4.443868160247803]","[-0.6753609776496887, -0.5575659871101379, -0.0629630014300346, 0.4785839915275574, -1.0314782857894895, -0.7654345631599426, 1.4598370790481567]","[5.75, -23.0625, -37.875]","[-0.4839797914028168, 0.2697231769561767, -0.3533768057823181]","[-41.75, -35.25, 0.4375]","[0.8402999639511108, 6.03249979019165, 2.042399883270264]","[-0.5497786998748779, 0.809378981590271, 0.1936268210411071]","[3.631500005722046, 6.79449987411499, 6.067599773406982]",,
2024-03-20 14:02:59.600,"[3.4061062335968018, 6.677897930145264, 1.5047365427017212]","[-0.6835939884185791, -0.5628510117530823, -0.0657640025019645, 0.4599689841270447, -1.0387333631515503, -0.7881136536598206, 1.4902353286743164]","[6.3125, -24.9375, -36.125]","[0.6011437773704529, -0.9507506489753724, 0.3996804058551788]","[-41.1875, -37.125, 2.1875]","[-4.439899921417236, -1.294700026512146, -10.35279941558838]","[0.4109028577804565, -0.4534190893173218, -0.0940383374691009]","[3.50819993019104, 6.953099727630615, 5.959499835968018]",,
2024-03-20 14:02:59.700,"[2.5387444496154785, 13.824685096740724, 9.896193504333496]","[-0.6872699856758118, -0.5712569952011108, -0.0815410017967224, 0.4412199854850769, -1.0740371942520142, -0.7941392064094543, 1.5108057260513306]","[8.625, -24.75, -35.5]","[-0.8388750553131104, -0.9487435221672058, -0.1084547564387321]","[-38.875, -36.9375, 2.8125]","[-6.050999641418457, 4.224100112915039, -2.767199993133545]","[0.2404191046953201, -0.3619289398193359, 0.0195127818733453]","[3.2756998538970947, 6.994699954986572, 6.042599678039551]",,
2024-03-20 14:02:59.800,"[1.818664312362671, 10.26626968383789, 2.691877603530884]","[-0.6977360248565674, -0.5816590189933777, -0.0910279974341392, 0.4081049859523773, -1.0993599891662598, -0.8291995525360107, 1.5563514232635498]","[10.25, -29.25, -32.25]","[-1.7704445123672483, -0.9073617458343506, -1.230858564376831]","[-37.25, -41.4375, 6.0625]","[-5.714999675750732, 4.360099792480469, -0.978499948978424]","[-1.666178584098816, -1.0971139669418335, -1.036516189575195]","[3.0083999633789062, 7.231299877166748, 5.901400089263916]",,
2024-03-20 14:02:59.900,"[-4.836632251739502, 17.431760787963867, 2.4618523120880127]","[-0.7254999876022339, -0.5863410234451294, -0.0988480001688003, 0.3465279936790466, -1.081345796585083, -0.8983073234558105, 1.687029242515564]","[12.1875, -30.5625, -30.625]","[1.2279438972473145, 0.2553416788578033, 1.2415050268173218]","[-35.3125, -42.75, 7.6875]","[-0.7929999828338623, 1.7723000049591064, 0.7373999953269958]","[0.22006855905056, 0.770074188709259, 1.4802660942077637]","[2.871999979019165, 7.671399593353271, 5.391599655151367]",,
2024-03-20 14:03:00.000,"[-0.7080036997795105, 7.611799240112305, 2.5601677894592285]","[-0.6953409910202026, -0.6174129843711853, -0.0951090008020401, 0.355322003364563, -1.2037978172302246, -0.9125013947486876, 1.5464211702346802]","[13.625, -31.0625, -29.125]","[-0.8520871996879578, -0.6333625316619873, 0.2125112861394882]","[-33.875, -43.25, 9.1875]","[-2.103600025177002, 4.716599941253662, 1.2156999111175537]","[-1.6262978315353394, -1.3369920253753662, -0.654323935508728]","[2.152600049972534, 7.757400035858154, 5.599799633026123]",,
2024-03-20 14:03:00.100,"[4.153384208679199, 4.26373815536499, -1.9919853210449217]","[-0.7017800211906433, -0.6322720050811768, -0.0852880030870437, 0.3169569969177246, -1.2277405261993408, -0.9851707816123962, 1.5699613094329834]","[15.4375, -31.1875, -28.125]","[0.1990548074245453, 1.101006031036377, 1.4569309949874878]","[-32.0625, -43.375, 10.1875]","[-3.578499794006348, -1.3765000104904177, -2.947000026702881]","[-0.2537359595298767, 1.3555099964141846, 1.006479024887085]","[1.823099970817566, 8.172499656677246, 5.104399681091309]",,
2024-03-20 14:03:00.200,"[15.954078674316406, 4.980906963348389, 6.699522495269775]","[-0.6696130037307739, -0.6510890126228333, -0.033000998198986, 0.3558239936828613, -1.2834559679031372, -1.0130879878997805, 1.378665804862976]","[18.75, -28.4375, -29.3125]","[0.234205737709999, 1.1649898290634155, 5.555330753326416]","[-28.75, -40.625, 9.0]","[-2.529899835586548, -9.634699821472168, 4.691999912261963]","[0.7476117610931396, -2.88474988937378, 2.387086868286133]","[1.4707999229431152, 8.320599555969238, 4.977299690246582]",,
2024-03-20 14:03:00.300,"[-10.600481033325195, 38.612918853759766, 4.0228047370910645]","[-0.5869799852371216, -0.7417230010032654, 0.049040000885725, 0.3207739889621734, -1.8170030117034912, -1.1248772144317627, 0.7816740274429321]","[25.4375, -23.0625, -28.4375]","[-1.223493218421936, 0.8274955153465271, 0.0302989166229963]","[-22.0625, -35.25, 9.875]","[-4.598099708557129, -12.319199562072754, -7.877399921417236]","[-2.172603368759156, 1.488469123840332, 2.591970920562744]","[-1.0307999849319458, 8.847700119018555, 4.101900100708008]",right,STOP
2024-03-20 14:03:00.400,"[21.1738224029541, 2.3205273151397705, -4.927803039550781]","[-0.5079190135002136, -0.7920479774475098, 0.0777800008654594, 0.329585999250412, -2.1127562522888184, -1.027216911315918, 0.4214844703674316]","[24.5, -26.75, -25.875]","[1.6746957302093506, -1.086100935935974, 2.2718427181243896]","[-23.0, -38.9375, 12.4375]","[2.831899881362915, -3.9605000019073486, 5.93209981918335]","[0.1900139898061752, 1.0569888353347778, 2.3776097297668457]","[-2.6161999702453613, 8.393099784851074, 4.345099925994873]",left,START
2024-03-20 14:03:00.500,"[2.2019472122192383, 0.6674842238426208, 2.378792762756348]","[-0.4264169931411743, -0.8301370143890381, 0.1577669978141784, 0.322721004486084, -2.388475179672241, -0.9438086748123168, 0.0226554535329341]","[28.9375, -20.25, -27.25]","[-1.5839735269546509, 1.695500135421753, 0.4504869282245636]","[-18.5625, -32.4375, 11.0625]","[-17.533899307250977, 28.588298797607425, -7.200599670410156]","[-1.4769150018692017, 0.6887243986129761, 0.9909979701042176]","[-4.1975998878479, 7.941399574279785, 3.9348998069763184]",,
2024-03-20 14:03:00.600,"[-0.196678876876831, 3.468096971511841, 2.0863072872161865]","[-0.4131340086460113, -0.8318639993667603, 0.2293159961700439, 0.2910920083522796, -2.599189519882202, -0.9628919363021852, -0.2494496703147888]","[29.125, -17.75, -29.625]","[-2.2341434955596924, 1.3770473003387451, -1.992921710014344]","[-18.375, -29.9375, 8.6875]","[-37.19490051269531, 55.055999755859375, -13.835399627685549]","[-0.9682562947273254, 1.7371785640716553, -1.7803754806518557]","[-4.797100067138672, 8.049699783325195, 2.891199827194214]",,
2024-03-20 14:03:00.700,"[-6.33585262298584, 7.889133930206299, 1.7851263284683228]","[-0.4596979916095733, -0.786109983921051, 0.2739410102367401, 0.3092949986457824, -2.595848560333252, -1.102200984954834, -0.3299601674079895]","[30.0, -17.6875, -28.8125]","[-1.3028010129928589, 1.9224103689193728, -2.7124860286712646]","[-17.5, -29.875, 9.5]","[6.168600082397461, 8.127599716186523, -11.968199729919434]","[-0.2623753547668457, 2.876145601272583, -2.6326372623443604]","[-3.785599946975708, 8.749499320983887, 2.298799991607666]",,
2024-03-20 14:03:00.800,"[-17.491788864135742, 22.6364688873291, 5.021186828613281]","[-0.4380069971084595, -0.7879949808120728, 0.2726539969444275, 0.3359650075435638, -2.501847505569458, -1.0623440742492676, -0.281823992729187]","[30.125, -18.3125, -27.5]","[0.6201678514480591, 0.9820269346237184, -1.5115947723388672]","[-17.375, -30.5, 10.8125]","[20.92300033569336, 19.039600372314453, -3.938599824905396]","[1.291910171508789, 1.2628504037857056, 1.3988639116287231]","[-3.829999923706055, 8.566100120544434, 2.8499999046325684]",,
2024-03-20 14:03:00.900,"[-24.12768173217773, 39.246360778808594, 3.960105419158936]","[-0.4174239933490753, -0.7881960272789001, 0.295863002538681, 0.3420040011405945, -2.531141996383667, -1.036047339439392, -0.3628274500370025]","[29.375, -15.8125, -30.0]","[0.2404191046953201, 1.5523481369018557, -1.8665423393249512]","[-18.125, -28.0, 8.3125]","[6.154399871826172, -1.563099980354309, 2.460099935531616]","[1.1089298725128174, 1.817830204963684, -0.0117460656911134]","[-4.09499979019165, 8.437600135803223, 2.864799976348877]",,
2024-03-20 14:03:01.000,"[-2.38802456855774, 13.261866569519045, 5.4654741287231445]","[-0.439514011144638, -0.760362982749939, 0.3200530111789703, 0.3553029894828796, -2.5195062160491943, -1.1102548837661743, -0.4032315015792846]","[27.6875, -20.375, -29.3125]","[-0.6253165602684021, 1.0048035383224487, -0.8648106455802917]","[-19.8125, -32.5625, 9.0]","[22.547100067138672, 3.6203999519348153, -1.4707999229431152]","[-1.06805419921875, 0.1727526932954788, 1.1547796726226809]","[-3.541800022125244, 8.784899711608887, 2.5397000312805176]",,
2024-03-20 14:03:01.100,"[-8.322637557983398, 42.26262283325195, 1.7085789442062378]","[-0.3836820125579834, -0.7780839800834656, 0.312386006116867, 0.387021005153656, -2.412660598754883, -0.9952105283737184, -0.3548775315284729]","[26.8125, -19.8125, -30.1875]","[1.3150358200073242, 1.1603472232818604, -0.837024986743927]","[-20.6875, -32.0, 8.125]","[-1.2453999519348145, -7.765599727630615, 3.436599969863892]","[0.8622450232505798, 1.6225802898406982, 2.2713191509246826]","[-3.9814999103546143, 8.226499557495117, 3.5553998947143555]",,
2024-03-20 14:03:01.200,"[-10.064735412597656, -2.091881036758423, 9.408475875854492]","[-0.4063000082969665, -0.7578210234642029, 0.3484280109405517, 0.3731270134449005, -2.516571044921875, -1.0671347379684448, -0.4847219884395599]","[23.9375, -19.4375, -32.5]","[-1.676859974861145, 0.3707777559757232, -1.312958836555481]","[-23.5625, -31.625, 5.8125]","[8.290399551391602, 0.1488000005483627, -0.4254999756813049]","[-2.0746729373931885, 0.288642555475235, -1.0395878553390503]","[-3.838199853897095, 8.588799476623535, 2.7692999839782715]",,
2024-03-20 14:03:01.300,"[6.119694232940674, -1.0112628936767578, 7.377358913421631]","[-0.4193690121173858, -0.7473229765892029, 0.338355004787445, 0.3887810111045837, -2.4316866397857666, -1.0971263647079468, -0.4047695398330688]","[22.0, -21.0625, -32.9375]","[-0.1547583490610122, -1.2579286098480225, 0.3090105354785919]","[-25.5, -33.25, 5.375]","[2.3629000186920166, -0.3617999851703644, 0.0559000000357627]","[0.96179860830307, -0.4185823202133178, -1.277301788330078]","[-3.3925998210906982, 8.726900100708008, 2.915499925613404]",,
2024-03-20 14:03:01.400,"[-2.448799133300781, 6.635194778442383, 4.750086307525635]","[-0.485846996307373, -0.7005370259284973, 0.3245300054550171, 0.40973100066185, -2.209590673446656, -1.2426694631576538, -0.176411896944046]","[21.4375, -23.4375, -32.0]","[-0.8185594081878662, -0.1123642995953559, -2.0346872806549072]","[-26.0625, -35.625, 6.3125]","[2.8648998737335205, 4.730199813842773, 6.347599983215332]","[-0.7592706084251404, 0.0089884456247091, -1.85614025592804]","[-1.884199976921081, 9.28339958190918, 2.537099838256836]",,
2024-03-20 14:03:01.500,"[0.257683128118515, 8.929816246032715, 5.764413833618164]","[-0.5049920082092285, -0.6603189706802368, 0.3251149952411651, 0.4508439898490906, -1.8736525774002075, -1.287230372428894, 0.0930155664682388]","[15.8125, -27.5, -31.9375]","[-0.0079761547967791, 0.2660754323005676, -1.0219426155090332]","[-31.6875, -39.6875, 6.375]","[-2.2510998249053955, 0.1071999967098236, 3.824100017547608]","[-0.0154810706153512, 0.9319185614585876, -1.4775956869125366]","[-0.8183000087738037, 9.414999961853027, 2.6187000274658203]",,
2024-03-20 14:03:01.600,"[-0.767255425453186, 5.632704257965088, 6.49788236618042]","[-0.5635499954223633, -0.5957109928131104, 0.2790060043334961, 0.4996939897537231, -1.124010682106018, -1.2540732622146606, 0.8345874547958374]","[10.5, -28.625, -32.375]","[-0.5989620685577393, 0.3384193480014801, -2.241072654724121]","[-37.0, -40.8125, 5.9375]","[3.720899820327759, -5.543299674987793, -1.2932000160217283]","[-0.1688780635595321, 0.2947686612606048, -1.758139967918396]","[1.319599986076355, 9.31879997253418, 2.75440001487732]",left,STOP
2024-03-20 14:03:01.700,"[0.145126923918724, 10.16865348815918, -5.56704568862915]","[-0.595704972743988, -0.54790198802948, 0.1832969933748245, 0.5579789876937866, -0.8687954545021057, -1.0300556421279907, 1.1225898265838623]","[5.25, -28.6875, -34.5625]","[2.716116189956665, 0.5934468507766724, -1.96716058254242]","[-42.25, -40.875, 3.75]","[26.90539932250977, -8.09369945526123, -7.365299701690674]","[1.714000582695007, -0.2025454640388488, -0.4624075293540954]","[3.25979995727539, 8.407499313354492, 3.8544998168945312]",right,START
2024-03-20 14:03:01.800,"[0.2378783077001571, 32.71143341064453, -23.306968688964844]","[-0.5594490170478821, -0.5663229823112488, 0.1089560016989708, 0.595333993434906, -1.025891661643982, -0.8685421943664551, 0.9976277351379396]","[2.1875, -24.1875, -37.8125]","[4.182140350341797, 0.318522572517395, -1.9044334888458248]","[-45.3125, -36.375, 0.5]","[1.4433999061584473, 3.2716000080108643, 0.6629999876022339]","[3.069981813430786, 0.0294087976217269, 3.231127977371216]","[3.2832999229431152, 7.486199855804443, 5.417099952697754]",,
2024-03-20 14:03:01.900,"[1.8358163833618164, 20.682981491088867, -0.713567852973938]","[-0.6329929828643799, -0.4905950129032135, 0.0961309969425201, 0.591094970703125, -0.7417348027229309, -0.8252707719802856, 1.3019912242889404]","[-1.625, -19.5625, -40.3125]","[-0.6905046105384827, 0.9852383732795716, -2.293066024780273]","[-49.125, -31.75, -2.0]","[-6.444399833679199, -2.8314998149871826, -2.4542999267578125]","[-1.200123310089111, 1.200472354888916, -1.3824578523635864]","[4.904699802398682, 7.205199718475342, 4.494100093841553]",,
2024-03-20 14:03:02.000,"[7.093933582305908, 7.946681022644043, 2.0845260620117188]","[-0.6744279861450195, -0.4510560035705566, 0.0279479995369911, 0.5838770270347595, -0.6908136010169983, -0.6958603262901306, 1.4549260139465332]","[-7.375, -21.5625, -38.5]","[0.5729916095733643, -0.499303787946701, -1.2762545347213743]","[-54.875, -33.75, -0.1875]","[-2.2802999019622803, 4.520299911499023, -2.755899906158448]","[0.1112472862005233, -0.6177243590354919, -1.4890974760055542]","[5.800899982452393, 6.286499977111816, 4.795599937438965]",,
2024-03-20 14:03:02.100,"[-1.467042326927185, 10.958998680114746, 1.0579115152359009]","[-0.6789780259132385, -0.4426789879798889, 0.0013229999458417, 0.5856800079345703, -0.7043821215629578, -0.646865725517273, 1.4729251861572266]","[-7.625, -19.8125, -39.0625]","[0.635840892791748, -0.5186246037483215, -0.7378553748130798]","[-55.125, -32.0, -0.75]","[-6.629899978637695, 6.0046000480651855, 1.1891000270843506]","[0.1196423172950744, -0.7640178799629211, -0.7933045029640198]","[5.9629998207092285, 5.910299777984619, 5.067399978637695]",,
2024-03-20 14:03:02.200,"[-9.671443939208984, 10.310457229614258, 4.0703630447387695]","[-0.7391260266304016, -0.3993569910526275, -0.0233399998396635, 0.5419049859046936, -0.602159321308136, -0.6004988551139832, 1.6846153736114502]","[-8.875, -19.8125, -38.6875]","[-0.7762002944946289, 0.3594505488872528, -1.1573452949523926]","[-56.375, -32.0, -0.375]","[2.599299907684326, -0.9222999811172484, -6.946300029754639]","[-0.9537351727485656, 0.1868898570537567, -0.2865132391452789]","[6.6678996086120605, 5.541199684143066, 4.582900047302246]",,
2024-03-20 14:03:02.300,"[4.395706653594971, 6.0409345626831055, 7.006496906280518]","[-0.740871012210846, -0.4158590137958526, -0.0657029971480369, 0.5233089923858643, -0.6898666024208069, -0.5792899131774902, 1.6983014345169067]","[-8.8125, -20.625, -38.625]","[-0.0338070280849933, -0.947696328163147, 0.0813323408365249]","[-56.3125, -32.8125, -0.3125]","[0.7502999901771545, 9.94950008392334, 3.3870999813079834]","[0.9714851379394532, -1.9632335901260376, 0.3452435731887817]","[6.329999923706055, 5.368400096893311, 5.2230000495910645]",,
2024-03-20 14:03:02.400,"[2.9902238845825195, 35.07363510131836, 12.544563293457031]","[-0.7622990012168884, -0.4095810055732727, -0.0636769980192184, 0.497078001499176, -0.6550862193107605, -0.5957642197608948, 1.778034210205078]","[-6.0625, -20.3125, -39.0]","[-1.073674201965332, -0.0350985713303089, -0.9603150486946106]","[-53.5625, -32.5, -0.6875]","[-10.320199966430664, -0.8446999788284302, -8.485400199890137]","[-0.5031609535217285, 0.8576548099517822, 0.8349829912185669]","[6.436800003051758, 5.502899646759033, 4.945199966430664]",,
2024-03-20 14:03:02.500,"[2.0348799228668213, 3.552966594696045, -6.010978698730469]","[-0.7662420272827148, -0.4163359999656677, -0.0944949984550476, 0.4802150130271911, -0.7086127400398254, -0.5791018605232239, 1.8023993968963623]","[-8.4375, -25.4375, -35.875]","[1.4532833099365234, -0.3413340449333191, 0.3185400366783142]","[-55.9375, -37.625, 2.4375]","[-8.869799613952637, 14.520899772644045, 6.063600063323975]","[-0.6481454968452454, -0.05356415361166, -0.9813113808631896]","[6.231800079345703, 5.366899967193604, 5.341399669647217]",,
2024-03-20 14:03:02.600,"[-6.5055251121521, 23.28743362426757, 5.746716499328613]","[-0.8062440156936646, -0.3932639956474304, -0.0978169962763786, 0.4309799969196319, -0.6368386149406433, -0.5821476578712463, 1.9629086256027224]","[-6.1875, -24.5625, -36.5625]","[-1.5495730638504028, -0.2838952541351318, -1.6159130334854126]","[-53.6875, -36.75, 1.75]","[3.622999906539917, -3.5481998920440674, 3.111500024795532]","[-1.0548421144485474, 0.1890715211629867, -0.3000569939613342]","[6.585599899291992, 5.3917999267578125, 4.870999813079834]",,
2024-03-20 14:03:02.700,"[1.8518191576004028, 6.279607772827148, 6.789352416992188]","[-0.7841650247573853, -0.4358739852905273, -0.1016639992594719, 0.4298389852046966, -0.727938711643219, -0.6387545466423035, 1.88811457157135]","[-5.0625, -26.9375, -35.375]","[-0.0767944902181625, -0.1829105019569397, 1.1203268766403198]","[-52.5625, -39.125, 2.9375]","[-5.995299816131592, 23.337799072265625, -0.4917999804019928]","[0.4818854033946991, -1.6727933883666992, 1.596365451812744]","[5.877599716186523, 5.84660005569458, 5.238199710845947]",,
2024-03-20 14:03:02.800,"[2.2692339420318604, 17.975313186645508, 5.934804916381836]","[-0.7941250205039978, -0.4577690064907074, -0.0994509980082511, 0.3871969878673553, -0.7400964498519897, -0.7076335549354553, 1.9496451616287231]","[-2.125, -27.1875, -35.6875]","[-1.088509440422058, -1.11488139629364, 0.2057568579912185]","[-49.625, -39.375, 2.625]","[-4.051199913024902, 8.335199356079102, -4.034899711608887]","[-0.5655913949012756, -0.322013258934021, 0.2123192995786667]","[5.502599716186523, 6.374599933624268, 5.025399684906006]",,
2024-03-20 14:03:02.900,"[2.444681167602539, 10.085699081420898, 2.5297038555145264]","[-0.7861819863319397, -0.4950610101222992, -0.1108099967241287, 0.3529190123081207, -0.8234347105026245, -0.7756806015968323, 1.944629669189453]","[-1.25, -31.4375, -31.9375]","[0.023108160123229, -1.407049536705017, 0.6188414096832275]","[-48.75, -43.625, 6.375]","[-28.608598709106445, -12.45639991760254, 10.506099700927734]","[-0.8713207244873047, -0.5897467732429504, -0.5370029211044312]","[4.758800029754639, 6.866600036621094, 5.13539981842041]",,
2024-03-20 14:03:03.000,"[1.4524472951889038, 5.186166286468506, 14.981449127197266]","[-0.7620229721069336, -0.544966995716095, -0.1103049963712692, 0.3319090008735657, -0.946547031402588, -0.8592182397842407, 1.859131097793579]","[-0.375, -34.9375, -28.0625]","[-1.5516849756240845, -2.0299227237701416, -1.8436087369918823]","[-47.875, -47.125, 10.25]","[-37.340599060058594, 16.452199935913086, 16.044898986816406]","[-4.092535495758057, 2.964057683944702, -3.600090742111206]","[3.742999792098999, 7.426799774169922, 5.196199893951416]",,
2024-03-20 14:03:03.100,"[3.906015634536743, 11.385760307312012, -2.237927198410034]","[-0.7375450134277344, -0.596697986125946, -0.0790779963135719, 0.3061429858207702, -1.051697850227356, -0.982279360294342, 1.7527529001235962]","[8.0625, -33.1875, -29.875]","[-0.0228289067745208, -0.5470908880233765, 0.604320228099823]","[-39.4375, -45.375, 8.4375]","[-6.378099918365479, 18.29159927368164, -16.23979949951172]","[-0.5057615041732788, 0.26947882771492, 0.2363524883985519]","[2.700599908828736, 8.156800270080566, 4.726799964904785]",,
2024-03-20 14:03:03.200,"[-7.052743434906006, -3.488332748413086, 5.321055889129639]","[-0.7086510062217712, -0.6387500166893005, -0.0259390007704496, 0.2985590100288391, -1.1589866876602173, -1.0969353914260864, 1.5833275318145752]","[14.125, -33.625, -26.6875]","[-0.4808556735515594, 0.0436855927109718, 0.9417622089385986]","[-33.375, -45.8125, 11.625]","[-3.5367000102996826, -9.892999649047852, 2.910799980163574]","[-0.7560417056083679, 1.2200723886489868, 1.3562604188919067]","[1.7910999059677124, 8.72599983215332, 4.100800037384033]",,
2024-03-20 14:03:03.300,"[-5.197141647338867, 6.977537155151367, 10.122962951660156]","[-0.6244890093803406, -0.7150189876556396, 0.0260569993406534, 0.3131789863109588, -1.628189206123352, -1.1417526006698608, 1.0173195600509644]","[17.8125, -32.875, -25.875]","[-0.5559048056602478, -0.0564788542687892, 1.2218351364135742]","[-29.6875, -45.0625, 12.4375]","[-12.024199485778809, 9.822599411010742, 6.577099800109863]","[0.0677013248205185, -0.1862091720104217, 0.0939336195588111]","[-0.2339999973773956, 8.917799949645996, 4.072799682617188]",,
2024-03-20 14:03:03.400,"[-14.422364234924316, -6.428747653961182, 4.6184821128845215]","[-0.5745689868927002, -0.7478669881820679, 0.0629339963197708, 0.3264989852905273, -1.866043210029602, -1.1209137439727783, 0.7027651071548462]","[23.5625, -26.6875, -27.625]","[-0.7974932789802551, -0.0990299805998802, 1.46708881855011]","[-23.9375, -38.875, 10.6875]","[-0.7889999747276306, -6.1143999099731445, -0.3827999830245971]","[-1.911781311035156, 2.106961488723755, -0.8967850804328918]","[-1.2408000230789185, 8.830900192260742, 4.079899787902832]",right,STOP
2024-03-20 14:03:03.500,"[7.0001959800720215, 30.731494903564453, 20.043615341186523]","[-0.537418007850647, -0.7611449956893921, 0.1349219977855682, 0.3370980024337768, -2.0581042766571045, -1.141046166419983, 0.3861941695213318]","[25.0, -25.8125, -27.25]","[-2.70330548286438, 2.7380027770996094, -2.887472629547119]","[-22.5, -38.0, 11.0625]","[-11.874899864196776, 35.44049835205078, 15.179299354553224]","[-1.914538860321045, 1.416718602180481, 0.1201135590672493]","[-1.913100004196167, 8.914899826049805, 3.6101999282836914]",left,START
2024-03-20 14:03:03.600,"[-16.88721466064453, 39.98773956298828, -1.7306917905807495]","[-0.5474209785461426, -0.7419090270996094, 0.1796080023050308, 0.3429870009422302, -2.0578134059906006, -1.209613800048828, 0.3135985732078552]","[28.1875, -21.9375, -28.125]","[-2.1673498153686523, 2.59818434715271, -1.3223137855529783]","[-19.3125, -34.125, 10.1875]","[9.05519962310791, 1.4269999265670776, -5.71019983291626]","[0.8715476393699646, 0.5185547471046448, 2.626249313354492]","[-1.6217999458312988, 9.17389965057373, 3.0623998641967773]",,
2024-03-20 14:03:03.700,"[9.270866394042969, 23.7299861907959, -4.048269748687744]","[-0.5550529956817627, -0.7238029837608337, 0.1918050050735473, 0.3622640073299408, -1.942312479019165, -1.229932188987732, 0.3815943896770477]","[25.9375, -23.375, -28.3125]","[0.2622531652450561, 0.9597914814949036, -1.698536992073059]","[-21.5625, -35.5625, 10.0]","[15.27239990234375, -13.145400047302246, -8.713099479675293]","[2.7301487922668457, -1.021035075187683, 5.048102855682373]","[-1.1900999546051023, 9.24240016937256, 3.0546000003814697]",,
2024-03-20 14:03:03.800,"[-0.2400330752134323, 5.239164352416992, 3.82452654838562]","[-0.5239890217781067, -0.7437189817428589, 0.1919710040092468, 0.3680540025234222, -2.0500383377075195, -1.1699025630950928, 0.2595875859260559]","[22.25, -23.75, -30.75]","[1.786012887954712, 0.4692666828632355, -0.9196139574050904]","[-25.25, -35.9375, 7.5625]","[-7.384899616241455, 6.543799877166748, -0.8655999898910522]","[0.3188891112804413, -0.5350830554962158, -2.6341381072998047]","[-1.7645999193191528, 9.029099464416504, 3.3957998752593994]",,
2024-03-20 14:03:03.900,"[7.13408899307251, 7.0440192222595215, 8.05677604675293]","[-0.6027089953422546, -0.6942369937896729, 0.1376349925994873, 0.3685539960861206, -1.5760499238967896, -1.2176743745803833, 0.821314811706543]","[17.8125, -28.0, -30.6875]","[-1.526656985282898, 0.6686356067657471, -1.6188102960586548]","[-29.6875, -40.1875, 7.625]","[-3.610599994659424, 3.684299945831299, -2.224299907684326]","[1.0134602785110474, 0.1868724077939987, -2.298755645751953]","[-0.017799999564886, 9.201499938964844, 3.3912999629974365]",,
2024-03-20 14:03:04.000,"[1.9578344821929927, 4.669239044189453, 3.0065810680389404]","[-0.6452850103378296, -0.6428970098495483, 0.077284999191761, 0.4053589999675751, -1.2050321102142334, -1.1025474071502686, 1.2195894718170166]","[14.3125, -27.8125, -32.625]","[0.6354743838310242, 0.1736951619386673, -1.4505082368850708]","[-33.1875, -40.0, 5.6875]","[-3.083400011062622, -7.858599662780762, -0.9557999968528748]","[0.6879389882087708, -0.0815766900777816, -0.7351326942443848]","[1.5828999280929563, 8.750999450683594, 4.1331000328063965]",,
2024-03-20 14:03:04.100,"[-8.308923721313477, -2.5057713985443115, 5.030898094177246]","[-0.6358050107955933, -0.6281570196151733, 0.0517849996685981, 0.4455179870128631, -1.1765244007110596, -1.006402611732483, 1.215368151664734]","[9.0625, -27.4375, -34.3125]","[1.0239497423171997, -0.2459867000579834, -0.1921083927154541]","[-38.4375, -39.625, 4.0]","[-7.153599739074707, -2.254699945449829, -2.5384998321533203]","[-1.2005596160888672, 0.3856479525566101, -2.8294405937194824]","[2.014899969100952, 8.285699844360352, 4.843100070953369]",,
2024-03-20 14:03:04.200,"[11.874885559082031, 9.918498039245604, 6.524209022521973]","[-0.7106130123138428, -0.5447480082511902, 0.023887999355793, 0.4446420073509216, -0.8380780816078186, -0.9197551608085632, 1.5890856981277466]","[6.1875, -28.3125, -34.3125]","[-1.6304866075515747, 0.4847826659679413, -3.3956775665283203]","[-41.3125, -40.5, 4.0]","[-2.5237998962402344, -1.524399995803833, 1.0836999416351318]","[1.074128031730652, -1.465744972229004, 0.2793923020362854]","[3.975099802017212, 7.800699710845947, 4.417699813842773]",,
