time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-03-19 13:06:26.100,"[1.9386042356491089, 16.952030181884766, -5.517189025878906]","[-0.4848049879074096, -0.4756500124931335, 0.120396003127098, 0.724032998085022, -0.8344269394874573, -0.6887029409408569, 0.8647573590278625]","[-16.4375, -4.25, -40.0625]","[-0.5090950727462769, -0.894062340259552, 0.7051653861999512]","[-59.125, -23.125, -16.875]","[7.0941996574401855, -9.664999961853027, 3.401399850845337]","[0.4298920333385467, -1.2993452548980713, -0.0059690261259675]","[5.08489990234375, 6.232500076293945, 5.609699726104736]",left,START,carving_short,advanced,red
2024-03-19 13:06:26.200,"[8.849668502807617, 18.203174591064453, 8.141157150268555]","[-0.3755519986152649, -0.5005760192871094, 0.1886730045080185, 0.7568259835243225, -0.9639345407485962, -0.7229103446006775, 0.5307325720787048]","[-13.125, -8.0, -40.625]","[0.7631452083587646, -0.926263689994812, 0.2928313314914703]","[-55.8125, -26.875, -17.4375]","[-6.573999881744385, 6.88100004196167, -3.853599786758423]","[-0.9106429815292358, -0.6239726543426514, 0.6254562139511108]","[4.19379997253418, 6.487799644470215, 6.0406999588012695]",,,carving_short,advanced,red
2024-03-19 13:06:26.300,"[-4.681870937347412, 16.474693298339844, -2.5211806297302246]","[-0.3602310121059418, -0.5382080078125, 0.2293609976768493, 0.7266070246696472, -1.098101019859314, -0.8053441047668457, 0.4106665253639221]","[-10.3125, -10.0, -40.5625]","[-0.3733084797859192, -1.215185523033142, 0.5890486240386963]","[-53.0, -28.875, -17.375]","[7.959699630737305, 12.685500144958496, 0.1599999964237213]","[-0.862855851650238, 0.2470862567424774, 1.45483660697937]","[3.0934998989105225, 7.071199893951416, 6.049499988555908]",,,carving_short,advanced,red
2024-03-19 13:06:26.400,"[-6.63024377822876, 10.227540969848633, 4.3864359855651855]","[-0.4107269942760467, -0.5725880265235901, 0.2914130091667175, 0.6469330191612244, -1.2360265254974363, -1.0110769271850586, 0.3815574944019317]","[-6.0, -13.0, -40.625]","[-2.175465583801269, 0.0211533904075622, 1.7149430513381958]","[-48.6875, -31.875, -17.4375]","[-7.5204997062683105, -6.508800029754639, -7.969599723815918]","[0.8032005429267883, -0.7058809399604797, 1.6685521602630615]","[1.7105998992919922, 8.310199737548828, 4.917699813842773]",,,carving_short,advanced,red
2024-03-19 13:06:26.500,"[1.9005076885223389, -1.7276942729949951, 6.08017110824585]","[-0.278425008058548, -0.5620909929275513, 0.4220629930496216, 0.6545190215110779, -1.547171115875244, -1.046141505241394, -0.2214169800281524]","[-1.125, -19.375, -38.3125]","[0.6482676267623901, -0.5536708235740662, 1.686005473136902]","[-43.8125, -38.25, -15.125]","[-5.607699871063232, -5.845999717712402, 3.244999885559082]","[2.0132546424865723, 1.772591233253479, 5.039306640625]","[0.1159999966621398, 8.48759937286377, 4.910899639129639]",,,carving_short,advanced,red
2024-03-19 13:06:26.600,"[-2.13087797164917, 15.65612506866455, -9.44080638885498]","[-0.3174299895763397, -0.6524959802627563, 0.4063929915428161, 0.555275022983551, -1.9423325061798096, -1.046274185180664, -0.3629877269268036]","[9.0, -22.0625, -34.8125]","[1.759693264961243, 0.709022581577301, 2.8585875034332275]","[-33.6875, -40.9375, -11.625]","[2.723599910736084, -34.5557975769043, 16.233299255371094]","[-0.0044156829826533, 2.9334969520568848, 6.4888200759887695]","[-1.7828999757766724, 8.488200187683105, 4.575999736785889]",,,carving_short,advanced,red
2024-03-19 13:06:26.700,"[-0.0168551802635192, 10.517029762268066, 0.2492555528879165]","[0.0113359997048974, -0.4067649841308594, 0.7421550154685974, 0.5325589776039124, -2.3362836837768555, -0.896682620048523, -1.7346889972686768]","[15.5, -15.75, -37.4375]","[1.569469928741455, -1.9693422317504885, 2.9675309658050537]","[-27.1875, -34.625, -14.25]","[-2.0785999298095703, -1.4285999536514282, -3.597899913787842]","[-0.4969301521778106, -1.5872896909713743, 4.832502365112305]","[-4.241399765014648, 7.661499977111816, 4.413700103759766]",,,carving_short,advanced,red
2024-03-19 13:06:26.800,"[-4.194210529327393, 21.28012466430664, 4.095483303070068]","[0.0406159982085228, -0.3908810019493103, 0.8000929951667786, 0.4532240033149719, -2.5204110145568848, -0.7663227915763855, -1.9753751754760744]","[18.0625, -15.0, -35.375]","[-0.7134033441543579, 1.70146906375885, 2.363577127456665]","[-24.625, -33.875, -12.1875]","[11.4089994430542, 24.15289878845215, -4.232399940490723]","[-1.791458249092102, -0.5088507533073425, 1.3273054361343384]","[-5.745399951934815, 6.80079984664917, 4.1118998527526855]",,,carving_short,advanced,red
2024-03-19 13:06:26.900,"[3.711108446121216, 48.42276763916016, 7.016993045806885]","[0.0378409996628761, -0.3129040002822876, 0.8562300205230713, 0.4093019962310791, -2.690214872360229, -0.7439941763877869, -2.2621724605560303]","[19.0625, -23.5, -30.0625]","[-3.406620979309082, 2.1972298622131348, 1.9804774522781368]","[-23.625, -42.375, -6.875]","[8.20319938659668, -5.772199630737305, 10.875800132751465]","[-3.120997667312622, 1.219304442405701, 1.208518385887146]","[-6.49269962310791, 6.641299724578857, 3.14739990234375]",,,carving_short,advanced,red
2024-03-19 13:06:27.000,"[-4.4282097816467285, 6.157034873962402, -0.8132241368293762]","[0.0386330001056194, -0.2487200051546096, 0.8934959769248962, 0.3718999922275543, -2.802573680877685, -0.7015005946159363, -2.473525285720825]","[18.0, -21.5, -32.0625]","[0.1915324330329895, 0.7097555994987488, 2.2477223873138428]","[-24.6875, -40.375, -8.875]","[2.171099901199341, -2.2439000606536865, 1.0214999914169312]","[1.264491081237793, 2.812772512435913, 1.6034514904022217]","[-7.064599990844727, 6.328799724578857, 2.4911999702453613]",,,carving_short,advanced,red
2024-03-19 13:06:27.100,"[2.4692838191986084, 21.11640739440918, 0.2241643220186233]","[0.093529999256134, -0.2440969944000244, 0.9073590040206908, 0.3291909992694855, -2.7342171669006348, -0.5844348073005676, -2.49188232421875]","[17.875, -19.9375, -33.0]","[0.7530571818351746, 0.8738514184951782, 1.0825579166412354]","[-24.8125, -38.8125, -9.8125]","[11.694899559020996, 2.603699922561645, 8.572099685668945]","[-0.7875449061393738, 1.9269132614135744, 0.5327966809272766]","[-7.509599685668945, 5.410599708557129, 3.240499973297119]",left,STOP,carving_short,advanced,red
2024-03-19 13:06:27.200,"[-9.989806175231934, 6.457229137420654, 1.8682435750961304]","[0.0912719964981079, -0.1774580031633377, 0.9290679693222046, 0.3114629983901977, -2.8005475997924805, -0.5779961943626404, -2.66182017326355]","[17.8125, -22.75, -31.6875]","[-0.9833883047103882, -1.3554750680923462, 0.3069859743118286]","[-24.875, -41.625, -8.5]","[-1.7573999166488647, 32.21229934692383, 2.496500015258789]","[-0.6315473914146423, 0.3200061023235321, -0.0815766900777816]","[-7.740499973297119, 5.357800006866455, 2.7472000122070312]",right,START,carving_short,advanced,red
2024-03-19 13:06:27.300,"[2.874593496322632, -7.228085517883301, 1.5477173328399658]","[0.0834499970078468, -0.1536889970302581, 0.9290069937705994, 0.3261300027370453, -2.8227384090423584, -0.6191012263298035, -2.710932493209839]","[18.5625, -24.4375, -31.125]","[-1.4651341438293457, -1.270774245262146, -0.5452757477760315]","[-24.125, -43.3125, -7.9375]","[12.551199913024902, -17.244298934936523, 1.3069000244140625]","[0.5787860751152039, 0.0429700054228305, 0.7279244661331177]","[-7.583899974822998, 5.690799713134766, 2.5035998821258545]",,,carving_short,advanced,red
2024-03-19 13:06:27.400,"[-4.8574042320251465, 21.06173515319824, 3.1364905834198]","[0.1575179994106292, -0.1591580063104629, 0.9268140196800232, 0.3014490008354187, -2.674184083938598, -0.5335972309112549, -2.671513557434082]","[16.25, -24.375, -31.9375]","[0.1470090895891189, 0.1508837193250656, 0.5668829679489136]","[-26.4375, -43.25, -8.75]","[7.4319000244140625, 20.1613998413086, 11.548500061035156]","[-2.2042810916900635, -1.6693201065063477, -0.6176022291183472]","[-7.537699699401855, 4.98799991607666, 3.804299831390381]",,,carving_short,advanced,red
2024-03-19 13:06:27.500,"[4.452190399169922, -12.16489028930664, 5.506424427032471]","[0.1542209982872009, -0.1153519973158836, 0.9329779744148254, 0.3040719926357269, -2.705233097076416, -0.5607312321662903, -2.7680540084838867]","[15.1875, -25.5, -31.1875]","[-3.271305561065674, -2.2618768215179443, -0.0499338693916797]","[-27.5, -44.375, -8.0]","[21.425199508666992, 11.38759994506836, 8.985699653625488]","[0.7342076301574707, 0.7502995729446411, -1.3057332038879397]","[-7.526700019836426, 5.215199947357178, 3.509999990463257]",,,carving_short,advanced,red
2024-03-19 13:06:27.600,"[0.6035208106040955, 3.22487473487854, 16.539520263671875]","[0.1603669971227646, -0.1529310047626495, 0.9170089960098268, 0.3316429853439331, -2.6442134380340576, -0.5934072732925415, -2.656123876571656]","[12.75, -25.0625, -32.6875]","[0.6365390419960022, 0.6043551564216614, 2.504023790359497]","[-29.9375, -43.9375, -9.5]","[20.14179992675781, 10.12619972229004, -6.4679999351501465]","[-1.8422648906707764, 0.7639480829238892, 0.3132167756557464]","[-7.144999980926514, 5.483699798583984, 3.878999948501587]",,,carving_short,advanced,red
2024-03-19 13:06:27.700,"[7.766359329223633, 13.18234920501709, 1.4673296213150024]","[0.1156819984316825, -0.0731270015239715, 0.9270579814910888, 0.3490450084209442, -2.792531728744507, -0.6818764209747314, -2.8592023849487305]","[12.5625, -31.6875, -28.375]","[-2.874661922454834, 0.425598531961441, 0.327842652797699]","[-30.125, -50.5625, -5.1875]","[-0.0285999998450279, -12.418999671936035, 6.466099739074707]","[0.2098933011293411, 1.4590253829956057, 0.183748260140419]","[-7.154599666595459, 6.180599689483643, 2.603999853134156]",,,carving_short,advanced,red
