time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-03-19 12:48:39.800,"[4.024786949157715, 10.59388256072998, 0.6571508646011353]","[-0.5344250202178955, -0.5971570014953613, 0.0409980006515979, 0.5967509746551514, -1.169979453086853, -0.7576311230659485, 0.9451761841773988]","[-3.3125, -17.75, -41.375]","[-0.432073712348938, -1.2708265781402588, -0.9406102895736694]","[-48.1875, -37.3125, -16.9375]","[-9.634099960327148, 0.7598999738693237, -0.233499988913536]","[-0.5161462426185608, -1.223859786987305, -0.8601157069206238]","[2.779599905014038, 6.739099979400635, 6.559499740600586]",,,snowplow,advanced,blue
2024-03-19 12:48:39.900,"[5.080754280090332, 14.477316856384276, 9.43253231048584]","[-0.5710139870643616, -0.6031590104103088, 0.0177459996193647, 0.5566200017929077, -1.175432801246643, -0.787483811378479, 1.056269645690918]","[0.0625, -21.125, -40.4375]","[-0.7376110553741455, -1.1246029138565063, -0.8457691073417664]","[-44.8125, -40.6875, -16.0]","[-4.711999893188477, 11.752399444580078, -6.497200012207031]","[-0.3781430423259735, -0.8554207682609558, -0.8730136752128601]","[2.665099859237671, 6.94879961013794, 6.38599967956543]",,,snowplow,advanced,blue
2024-03-19 12:48:40.000,"[-1.9849177598953247, 2.8857216835021973, 7.184759616851807]","[-0.6194040179252625, -0.5977309942245483, -0.0245130006223917, 0.5083829760551453, -1.1517544984817505, -0.7974111437797546, 1.2330501079559326]","[2.0, -22.8125, -38.875]","[-0.923767864704132, -1.2633914947509766, -1.4003125429153442]","[-42.875, -42.375, -14.4375]","[-0.5354999899864197, -0.9557999968528748, -3.22379994392395]","[-0.5827828645706177, -0.273458182811737, -1.088439702987671]","[2.787299871444702, 7.017099857330322, 6.2577996253967285]",,,snowplow,advanced,blue
2024-03-19 12:48:40.100,"[2.091296911239624, 13.730229377746582, 3.7561287879943848]","[-0.617808997631073, -0.605866014957428, -0.0254950001835823, 0.5005859732627869, -1.1777600049972534, -0.8082712292671204, 1.2231557369232178]","[3.0, -24.5, -38.8125]","[-0.8624893426895142, -0.0134564880281686, 0.9081296920776368]","[-41.875, -44.0625, -14.375]","[-8.016900062561035, 5.547599792480469, -3.2132999897003174]","[0.1117010712623596, 0.1611811518669128, 0.2565633952617645]","[2.594300031661988, 7.091099739074707, 6.257400035858154]",,,snowplow,advanced,blue
2024-03-19 12:48:40.200,"[-0.2747490108013153, 4.285113334655762, 4.858984470367432]","[-0.6458830237388611, -0.6038410067558289, -0.0581139996647834, 0.4635010063648224, -1.1766973733901978, -0.8127048015594482, 1.3375489711761477]","[4.5625, -25.8125, -37.0625]","[-0.5348212122917175, -0.9089674949645996, -1.2310680150985718]","[-40.3125, -45.375, -12.625]","[6.055899620056152, -0.4628999829292297, 6.395999908447266]","[-0.4373795092105865, -0.8435001969337463, -0.9475916028022766]","[2.588899850845337, 7.120999813079834, 6.225499629974365]",,,snowplow,advanced,blue
2024-03-19 12:48:40.300,"[6.766167163848877, 12.620871543884276, 5.77280330657959]","[-0.6469979882240295, -0.6110410094261169, -0.0521119982004165, 0.4531069993972778, -1.191178798675537, -0.8382291197776794, 1.33328115940094]","[5.5, -26.875, -36.8125]","[-0.4789008796215057, -0.3851068913936615, 0.1430471837520599]","[-39.375, -46.4375, -12.375]","[-2.83459997177124, 2.1101999282836914, -2.3675999641418457]","[-0.2745577394962311, -0.127129778265953, 0.2088286429643631]","[2.430299997329712, 7.290799617767334, 6.09149980545044]",,,snowplow,advanced,blue
2024-03-19 12:48:40.400,"[-2.913140058517456, 9.06605625152588, 5.870075225830078]","[-0.6536200046539307, -0.6167939901351929, -0.0622610002756118, 0.4341300129890442, -1.211983561515808, -0.8514537215232849, 1.3600871562957764]","[6.125, -27.375, -35.6875]","[-0.1061683744192123, -0.5023581385612488, 0.0456578135490417]","[-38.75, -46.9375, -11.25]","[-7.895199775695801, 3.546999931335449, -4.522799968719482]","[-0.2804045975208282, -0.4506614506244659, -0.3935891985893249]","[2.2690000534057617, 7.376899719238281, 6.049999713897705]",,,snowplow,advanced,blue
2024-03-19 12:48:40.500,"[0.7384388446807861, 11.296408653259276, 4.857327461242676]","[-0.6617329716682434, -0.6176319718360901, -0.0584100000560283, 0.4209839999675751, -1.2028998136520386, -0.8760802745819092, 1.3863698244094849]","[7.25, -28.6875, -35.1875]","[-0.2141693532466888, -0.0949110016226768, 0.097878061234951]","[-37.625, -48.25, -10.75]","[0.2483000010251999, 1.674799919128418, -0.3511999845504761]","[-0.3568325638771057, 0.1337096691131591, 0.2299820333719253]","[2.257799863815308, 7.533799648284912, 5.857800006866455]",,,snowplow,advanced,blue
2024-03-19 12:48:40.600,"[6.769049644470215, 8.102495193481445, 8.00837516784668]","[-0.6858929991722107, -0.6132739782333374, -0.0802709981799125, 0.3834069967269897, -1.1862112283706665, -0.8942307829856873, 1.496917486190796]","[7.4375, -30.5625, -33.6875]","[-0.2500358819961548, -0.952077090740204, -0.9308713674545288]","[-37.4375, -50.125, -9.25]","[2.123199939727783, 2.2944998741149902, -0.2716000080108642]","[-0.4335746765136719, -0.6593155860900879, -0.6086661219596863]","[2.3035998344421387, 7.6464996337890625, 5.691599845886231]",,,snowplow,advanced,blue
2024-03-19 12:48:40.700,"[-6.405610084533691, 9.569049835205078, 1.919124960899353]","[-0.708640992641449, -0.6041139960289001, -0.097921997308731, 0.3511179983615875, -1.151553750038147, -0.90663743019104, 1.608965516090393]","[7.75, -32.3125, -32.1875]","[-0.2987130880355835, -0.5980021357536316, -0.4327369332313537]","[-37.125, -51.875, -7.75]","[-1.9576998949050903, -1.4119999408721924, 2.5957999229431152]","[-0.4805240333080292, -0.5698674321174622, -0.6651449799537659]","[2.460599899291992, 7.722099781036377, 5.521199703216553]",,,snowplow,advanced,blue
2024-03-19 12:48:40.800,"[-0.1153909489512443, 11.757072448730469, 4.604346752166748]","[-0.7178059816360474, -0.6042119860649109, -0.1009149998426437, 0.3309020102024078, -1.1413171291351318, -0.9283426403999328, 1.6557821035385132]","[7.875, -33.625, -30.375]","[0.0254469010978937, -0.1360484212636947, -0.0461290515959262]","[-37.0, -53.1875, -5.9375]","[-0.409199982881546, 0.8923999667167664, 3.395699977874756]","[-0.0609119907021522, -0.4126307368278503, -0.1777966916561126]","[2.4465999603271484, 7.851399898529053, 5.342099666595459]",,,snowplow,advanced,blue
2024-03-19 12:48:40.900,"[2.10656213760376, 10.318358421325684, 5.026205062866211]","[-0.7202249765396118, -0.6072930097579956, -0.0969529971480369, 0.321043998003006, -1.1396911144256592, -0.9484670162200928, 1.6674389839172363]","[8.5, -35.3125, -29.875]","[-0.3060784041881561, -0.3348763287067413, 0.0380481779575347]","[-36.375, -54.875, -5.4375]","[-4.887099742889404, 1.3042999505996704, -0.4770999848842621]","[-0.1097288504242897, -0.0020245818886905, -0.0889768823981285]","[2.388799905776977, 7.968099594116211, 5.19350004196167]",right,STOP,snowplow,advanced,blue
2024-03-19 12:48:41.000,"[-1.134765386581421, 8.548468589782715, 4.418097019195557]","[-0.718392014503479, -0.6104369759559631, -0.0850550010800361, 0.3225570023059845, -1.1350266933441162, -0.9652581810951232, 1.6528329849243164]","[8.25, -35.625, -29.5625]","[-0.0735307186841964, 0.1381078958511352, 0.0197396744042634]","[-36.625, -55.1875, -5.125]","[2.8862998485565186, 3.4826998710632324, 0.2642000019550323]","[0.0070511302910745, 0.2954667806625366, 0.251606673002243]","[2.356099843978882, 8.062999725341797, 5.060299873352051]",left,START,snowplow,advanced,blue
2024-03-19 12:48:41.100,"[2.0197103023529053, 10.727057456970217, 3.0808205604553223]","[-0.7143669724464417, -0.613768994808197, -0.0689510032534599, 0.3289560079574585, -1.1298435926437378, -0.9818904995918274, 1.6251013278961182]","[8.4375, -35.375, -29.25]","[-0.0233175978064537, 0.2235243171453476, 0.2858849167823791]","[-36.4375, -54.9375, -4.8125]","[-1.6823999881744385, 3.2699999809265137, -3.922199964523315]","[-0.0547335259616375, 0.2624102532863617, 0.1695063710212707]","[2.3248000144958496, 8.154699325561523, 4.925999641418457]",,,snowplow,advanced,blue
2024-03-19 12:48:41.200,"[1.6218417882919312, 7.343869209289551, 4.737301826477051]","[-0.7114430069923401, -0.6118170022964478, -0.0655089989304542, 0.339462012052536, -1.1254289150238037, -0.9720986485481262, 1.6078639030456543]","[8.0625, -35.625, -29.1875]","[0.1449496001005172, 0.12477358430624, 0.0641059428453445]","[-36.8125, -55.1875, -4.75]","[2.6721999645233154, 0.9409999847412108, 1.6265000104904177]","[0.029304077848792, 0.1579697430133819, 0.0686961561441421]","[2.380800008773804, 8.100899696350098, 4.987499713897705]",,,snowplow,advanced,blue
2024-03-19 12:48:41.300,"[0.6818590760231018, 9.15196132659912, 3.128350019454956]","[-0.6997060179710388, -0.6178370118141174, -0.0582830011844635, 0.3539620041847229, -1.1539897918701172, -0.967286229133606, 1.5460740327835083]","[8.4375, -35.0, -29.8125]","[0.2562492489814758, 0.1382475346326828, 0.2668608427047729]","[-36.4375, -54.5625, -5.375]","[2.3660998344421387, 0.8610999584197998, 3.477099895477295]","[0.1829803138971328, 0.1788787990808487, 0.2279050946235656]","[2.2530999183654785, 8.074299812316895, 5.089099884033203]",,,snowplow,advanced,blue
2024-03-19 12:48:41.400,"[0.8143829107284546, 10.307746887207031, 2.3309755325317383]","[-0.6790239810943604, -0.6326119899749756, -0.0425480008125305, 0.3700219988822937, -1.214102864265442, -0.9748719930648804, 1.438150405883789]","[8.25, -34.375, -30.75]","[0.0933402106165885, 0.373674988746643, 0.7745247483253479]","[-36.625, -53.9375, -6.3125]","[-0.6912999749183655, 0.9214999675750732, 2.194700002670288]","[-0.0096167642623186, 0.3136356770992279, 0.599101722240448]","[1.921899914741516, 8.116199493408203, 5.157700061798096]",,,snowplow,advanced,blue
2024-03-19 12:48:41.500,"[1.964308500289917, 7.532838344573975, 4.42356538772583]","[-0.6607239842414856, -0.6408429741859436, -0.0297689996659755, 0.3897120058536529, -1.253630518913269, -0.9677963256835938, 1.3483481407165527]","[9.125, -33.125, -31.75]","[0.2376440316438675, 0.4471184313297272, 0.6389301419258118]","[-35.75, -52.6875, -7.3125]","[1.952399969100952, -2.351599931716919, 2.150399923324585]","[0.2226167470216751, 0.4991816282272339, 0.5926789045333862]","[1.734399914741516, 8.077099800109863, 5.28410005569458]",,,snowplow,advanced,blue
2024-03-19 12:48:41.600,"[2.416908264160156, 8.243772506713867, 6.803258419036865]","[-0.6319929957389832, -0.6462240219116211, 0.000538999971468, 0.4277589917182922, -1.280775785446167, -0.956673502922058, 1.2141788005828855]","[9.5, -31.4375, -32.9375]","[0.5606695413589478, 0.9057735204696656, 0.6751806139945984]","[-35.375, -51.0, -8.5]","[-0.0104999998584389, -0.7146999835968018, 0.1118999943137168]","[0.3936939239501953, 0.7593927383422852, 0.7006275057792664]","[1.6159999370574951, 8.014699935913086, 5.414999961853027]",,,snowplow,advanced,blue
2024-03-19 12:48:41.700,"[2.562504291534424, 8.457268714904785, 6.942093372344971]","[-0.6109480261802673, -0.642225980758667, 0.0230620000511407, 0.4623369872570038, -1.2723370790481567, -0.9374613165855408, 1.1301698684692385]","[8.5, -29.0, -34.4375]","[0.3099006712436676, 0.7292683720588684, 0.2791828513145447]","[-36.375, -48.5625, -10.0]","[2.7345998287200928, 0.4968999922275543, 0.602400004863739]","[0.6032556295394897, 0.7306820750236511, 0.4818854033946991]","[1.7065999507904053, 7.904699802398682, 5.547299861907959]",,,snowplow,advanced,blue
2024-03-19 12:48:41.800,"[4.3251543045043945, 6.960461616516113, 7.050090789794922]","[-0.5786200165748596, -0.6425189971923828, 0.0508330017328262, 0.4997830092906952, -1.2885695695877075, -0.9179526567459106, 1.005809307098389]","[7.3125, -27.5, -35.9375]","[0.3639360666275024, 0.7341902256011963, 0.8053297996520996]","[-37.5625, -47.0625, -11.5]","[1.0009000301361084, -0.4418999850749969, -0.2061000019311905]","[0.4186172187328338, 0.9498605132102966, 0.5465847849845886]","[1.6588999032974243, 7.789999961853027, 5.721299648284912]",,,snowplow,advanced,blue
2024-03-19 12:48:41.900,"[2.548081874847412, 7.994584560394287, 6.794907093048096]","[-0.5528969764709473, -0.6371229887008667, 0.0752699971199035, 0.5317080020904541, -1.2816113233566284, -0.9020023941993712, 0.9166589379310608]","[5.625, -25.9375, -37.5625]","[0.327127069234848, 0.7018841505050659, 0.3276506662368774]","[-39.25, -45.5, -13.125]","[2.7769999504089355, 0.8955999612808228, 0.668999969959259]","[-0.1395041644573211, 1.0722954273223877, 0.784752368927002]","[1.73389995098114, 7.693999767303467, 5.828000068664551]",,,snowplow,advanced,blue
2024-03-19 12:48:42.000,"[6.557000160217285, 7.023419380187988, 4.268737316131592]","[-0.5108579993247986, -0.6307939887046814, 0.1222380027174949, 0.5711209774017334, -1.2860909700393677, -0.9012731909751892, 0.7639142274856567]","[3.625, -24.375, -38.25]","[0.3539527654647827, 1.0525732040405271, 1.082156538963318]","[-41.25, -43.9375, -13.8125]","[1.663599967956543, 0.8414999842643738, -2.201299905776977]","[0.4210955798625946, 1.0536552667617798, 0.6355965733528137]","[1.709399938583374, 7.689499855041504, 5.841099739074707]",,,snowplow,advanced,blue
2024-03-19 12:48:42.100,"[3.503866195678711, 7.256576061248779, 6.190744400024414]","[-0.4787349998950958, -0.6182889938354492, 0.1557569950819015, 0.603547990322113, -1.2674669027328491, -0.8946766257286072, 0.6632471084594727]","[1.375, -22.75, -39.0]","[0.1892285943031311, 0.8252789378166199, 0.4579569399356842]","[-43.5, -42.3125, -14.5625]","[4.876199722290039, -1.4896999597549438, -0.4664999842643738]","[0.0608596317470073, 0.7859741449356079, 0.3112445771694183]","[1.8329999446868896, 7.649199962615967, 5.856499671936035]",,,snowplow,advanced,blue
2024-03-19 12:48:42.200,"[7.1632981300354, 4.6644606590271, 4.4098896980285645]","[-0.4561730027198791, -0.6033779978752136, 0.1764719933271408, 0.6298390030860901, -1.2342482805252075, -0.8832213878631592, 0.6063411831855774]","[-1.375, -22.0625, -39.75]","[0.2625324130058288, 0.7447319626808167, 0.2281494438648224]","[-46.25, -41.625, -15.3125]","[1.0242999792099, -2.4816999435424805, -0.8424999713897705]","[0.3677583336830139, 0.7030884623527527, 0.1133940443396568]","[2.055299997329712, 7.578399658203125, 5.87470006942749]",,,snowplow,advanced,blue
2024-03-19 12:48:42.300,"[7.048031806945801, 5.304823398590088, 7.36619234085083]","[-0.4253549873828888, -0.5862079858779907, 0.1930339932441711, 0.6619439721107483, -1.1995480060577393, -0.854508638381958, 0.5386341214179993]","[-6.9375, -18.875, -40.8125]","[0.3796440064907074, 0.8156272768974304, 0.484381228685379]","[-51.8125, -38.4375, -16.375]","[4.647500038146973, -2.818599939346313, 0.4226999878883362]","[0.3955265283584595, 0.5804616212844849, -0.0924500897526741]","[2.3357999324798584, 7.396599769592285, 6.000199794769287]",,,snowplow,advanced,blue
2024-03-19 12:48:42.400,"[2.691178560256958, 5.070622444152832, 2.8026046752929688]","[-0.3970890045166015, -0.5757330060005188, 0.1859569996595382, 0.6901230216026306, -1.178203821182251, -0.7950533032417297, 0.4971410036087036]","[-8.8125, -15.1875, -41.0]","[0.6412514448165894, 0.3791378736495971, -0.1814269721508026]","[-53.6875, -34.75, -16.5625]","[5.230899810791016, 0.9138000011444092, -0.1231999993324279]","[0.4008497595787048, 0.50108402967453, 0.1124515607953071]","[2.62719988822937, 7.000899791717529, 6.344599723815918]",,,snowplow,advanced,blue
2024-03-19 12:48:42.500,"[5.797013759613037, 6.861542701721191, 6.703841209411621]","[-0.3716109991073608, -0.5603969693183899, 0.2025939971208572, 0.7119089961051941, -1.1498416662216189, -0.7823615074157715, 0.4399109184741974]","[-11.5625, -15.0625, -41.0625]","[0.0528660230338573, 0.5515763759613037, 0.3814068138599396]","[-56.4375, -34.625, -16.625]","[0.2393999993801117, 0.352400004863739, -3.766499996185303]","[0.2025803625583648, 0.614704966545105, -0.1266410946846008]","[2.842099905014038, 6.9131999015808105, 6.348099708557129]",,,snowplow,advanced,blue
2024-03-19 12:48:42.600,"[4.438313484191895, 5.140408515930176, 5.0027995109558105]","[-0.3609749972820282, -0.5460259914398193, 0.2002709954977035, 0.729000985622406, -1.1099354028701782, -0.7562506794929504, 0.4366021454334259]","[-13.0, -13.8125, -40.5625]","[0.206629529595375, 0.2830924093723297, -0.3614576756954193]","[-57.875, -33.375, -16.125]","[4.850299835205078, -0.033900000154972, 2.6712000370025635]","[-0.0338942930102348, 0.2774899005889892, 0.2131919711828231]","[3.172299861907959, 6.729300022125244, 6.389199733734131]",,,snowplow,advanced,blue
2024-03-19 12:48:42.700,"[3.913293838500977, 5.537472724914551, 5.691266536712647]","[-0.3413659930229187, -0.5396789908409119, 0.2168010026216507, 0.7383840084075928, -1.108374834060669, -0.7595854997634888, 0.3817090094089508]","[-13.6875, -13.0625, -40.5625]","[0.0561646968126297, 0.3885626494884491, 0.5102644562721252]","[-58.5625, -32.625, -16.125]","[3.1222000122070312, -0.2556999921798706, -1.6837999820709229]","[0.4284085035324096, 0.3624525368213653, 0.303600013256073]","[3.172299861907959, 6.752999782562256, 6.364099979400635]",,,snowplow,advanced,blue
2024-03-19 12:48:42.800,"[5.927593231201172, 6.460590362548828, 6.637752056121826]","[-0.3185350000858307, -0.5358200073242188, 0.2255509942770004, 0.7487040162086487, -1.1135791540145874, -0.7465313673019409, 0.3262643814086914]","[-15.5, -13.125, -40.3125]","[0.2468768209218979, 0.0829031392931938, -0.0008377580670639]","[-60.375, -32.6875, -15.875]","[5.419300079345703, 1.0734999179840088, 0.2540000081062317]","[0.0912807211279869, 0.963002860546112, 0.8045444488525391]","[3.177799940109253, 6.659599781036377, 6.459099769592285]",,,snowplow,advanced,blue
2024-03-19 12:48:42.900,"[6.649847030639648, 7.367801189422607, 3.581122398376465]","[-0.284305989742279, -0.5179499983787537, 0.2493959963321685, 0.7672659754753113, -1.0918821096420288, -0.7439759373664856, 0.2442421913146972]","[-17.875, -12.5, -39.875]","[0.3780034184455871, 0.9500176310539246, 0.6283708810806274]","[-62.75, -32.0625, -15.4375]","[2.618499994277954, 0.3211999833583832, -1.0680999755859375]","[0.2791654169559479, 0.7625517845153809, 0.3714235126972198]","[3.3249998092651367, 6.641200065612793, 6.40369987487793]",,,snowplow,advanced,blue
2024-03-19 12:48:43.000,"[5.857184410095215, 5.375107288360596, 6.791201114654541]","[-0.260919988155365, -0.4978759884834289, 0.2678990066051483, 0.782476007938385, -1.0571436882019043, -0.7464823126792908, 0.1940639913082122]","[-20.3125, -12.0625, -39.0]","[-0.0832696557044982, 0.3102671802043915, -0.2057917714118957]","[-65.1875, -31.625, -14.5625]","[2.7532999515533447, 0.6913999915122986, -2.5257999897003174]","[0.476771593093872, 0.6141115427017212, 0.2855533063411712]","[3.5371999740600586, 6.659299850463867, 6.269899845123291]",,,snowplow,advanced,blue
2024-03-19 12:48:43.100,"[3.442976951599121, 6.57473611831665, 5.748181819915772]","[-0.2340549975633621, -0.4880000054836273, 0.2721900045871734, 0.7956039905548096, -1.0462942123413086, -0.7228819727897644, 0.1428677588701248]","[-21.3125, -11.125, -38.125]","[0.3805341422557831, 0.4540648460388183, 0.148492619395256]","[-66.1875, -30.6875, -13.6875]","[3.238999843597412, -0.8560999631881714, -0.1642999947071075]","[0.1457698941230774, 0.6287025213241577, 0.6258925199508667]","[3.682699918746948, 6.487499713897705, 6.3653998374938965]",,,snowplow,advanced,blue
2024-03-19 12:48:43.200,"[5.746036052703857, 4.339941024780273, 4.145320892333984]","[-0.2139080017805099, -0.4836199879646301, 0.2850959897041321, 0.7994210124015808, -1.0545331239700315, -0.7244502305984497, 0.0885816812515258]","[-22.1875, -10.4375, -38.5625]","[-0.0312763005495071, 0.4470835328102112, 0.3222575783729553]","[-67.0625, -30.0, -14.125]","[2.6633999347686768, 0.4262999892234802, -2.4876999855041504]","[0.5015203356742859, 0.2257583439350128, 0.2372076958417892]","[3.625099897384644, 6.4990997314453125, 6.386699676513672]",,,snowplow,advanced,blue
2024-03-19 12:48:43.300,"[5.194450378417969, 8.724653244018555, 7.16008996963501]","[-0.1991830021142959, -0.4792070090770721, 0.2954710125923157, 0.8021109700202942, -1.058523416519165, -0.7273610234260559, 0.0486852452158927]","[-22.0625, -11.8125, -37.5]","[0.1051211804151535, -0.0210137646645307, 0.187727615237236]","[-66.9375, -31.375, -13.0625]","[0.7897999882698059, 0.8136999607086182, -1.1866999864578247]","[-0.0315555520355701, 0.4017398953437805, 0.4149694740772247]","[3.5902998447418213, 6.520400047302246, 6.384599685668945]",,,snowplow,advanced,blue
2024-03-19 12:48:43.400,"[6.436706066131592, 4.503886222839356, 5.250474452972412]","[-0.1867579966783523, -0.468201994895935, 0.3130269944667816, 0.8049349784851074, -1.049636960029602, -0.7461459040641785, 0.0102633573114871]","[-23.0625, -12.5625, -37.125]","[0.0597251653671264, 0.413555771112442, 0.3413340449333191]","[-67.9375, -32.125, -12.6875]","[1.0473999977111816, -1.7142999172210691, -0.2168999910354614]","[0.4161039590835571, 0.3159744143486023, 0.5336518883705139]","[3.5852999687194824, 6.656899929046631, 6.245100021362305]",,,snowplow,advanced,blue
2024-03-19 12:48:43.500,"[6.650249481201172, 5.8845648765563965, 9.156135559082031]","[-0.1605799943208694, -0.4569669961929321, 0.3306559920310974, 0.8099749684333801, -1.050023317337036, -0.7510486245155334, -0.057580079883337]","[-25.1875, -11.9375, -35.75]","[0.4007799625396728, 0.529340922832489, 0.5814389586448669]","[-70.0625, -31.5, -11.3125]","[1.9103999137878416, -1.3562999963760376, -1.567199945449829]","[0.4052829146385193, 0.6726673245429993, 0.2744704782962799]","[3.5665998458862305, 6.6921000480651855, 6.218100070953369]",,,snowplow,advanced,blue
