time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-21 16:54:13.800,"[-1.1062649488449097, 6.811149597167969, 5.022010326385498]","[-0.655318021774292, -0.7008690237998962, -0.2246340066194534, 0.1699379980564117, -1.726037621498108, -1.0014184713363647, 1.4961670637130735]","[23.75, -35.9375, -14.8125]","[-0.1219985112547874, -0.1007054969668388, -0.0283266939222812]","[4.375, -46.25, 9.0]","[0.3662999868392944, 2.919999837875366, -1.5162999629974363]","[-0.0779638588428497, 0.0426907539367675, -0.0079237949103116]","[-0.8173999786376953, 8.259499549865723, 5.223199844360352]",left,START,skidded_short,intermediate,blue,
2024-03-21 16:54:13.900,"[0.831228494644165, 7.788568019866943, 2.56464958190918]","[-0.6547899842262268, -0.7024359703063965, -0.2199449986219406, 0.1716289967298507, -1.7274606227874756, -1.0054408311843872, 1.4852948188781738]","[23.75, -36.4375, -15.375]","[-0.0179070774465799, 0.0327772833406925, -0.0156206963583827]","[4.375, -46.75, 8.4375]","[0.819599986076355, 5.330899715423584, -1.0115000009536743]","[-0.0275587495416402, 0.0817686766386032, -0.0081332344561815]","[-0.819599986076355, 8.280699729919434, 5.189199924468994]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.000,"[0.4748851358890533, 8.1832857131958, 4.323851585388184]","[-0.650924026966095, -0.7068039774894714, -0.215378999710083, 0.1741739958524704, -1.7436074018478394, -1.0067980289459229, 1.4586585760116575]","[23.625, -35.625, -15.0625]","[0.0721344575285911, 0.0936369150876998, 0.1116138026118278]","[4.25, -45.9375, 8.75]","[2.1369998455047607, -0.8543999791145325, -2.879199981689453]","[-0.2205398082733154, 0.0910189226269722, 0.134721964597702]","[-0.9013999700546264, 8.287799835205078, 5.1641998291015625]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.100,"[2.836678981781006, 10.703680992126465, 2.0306851863861084]","[-0.644182026386261, -0.7117229700088501, -0.2075220048427581, 0.18818199634552, -1.754111409187317, -0.9951753616333008, 1.4159986972808838]","[24.625, -35.625, -15.4375]","[0.0379783660173416, 0.070109874010086, 0.2267880886793136]","[5.25, -45.9375, 8.375]","[1.8458999395370483, 0.9329999685287476, -1.924299955368042]","[0.4236961305141449, 0.3865729868412018, 0.4851142764091491]","[-0.973099946975708, 8.226300239562988, 5.248799800872803]",,,skidded_short,intermediate,blue,"[45.0, 0.3763580620288849, 9.399999618530272, 4.400000095367432, 2.7041940689086914, 61.21735763549805, 2281.285668266006, 6.6268127, 44.6073646]"
2024-03-21 16:54:14.200,"[-0.8424142599105835, 10.142480850219728, 4.08292818069458]","[-0.6321160197257996, -0.7182279825210571, -0.1993950009346008, 0.2117010056972503, -1.7681632041931152, -0.9676986932754515, 1.3551957607269287]","[25.6875, -33.4375, -17.0]","[-0.06789331138134, 0.3159569501876831, 0.2889218032360077]","[6.3125, -43.75, 6.8125]","[1.041599988937378, -1.5060999393463137, -4.944299697875977]","[0.1685289889574051, 0.2377662062644958, 0.104772113263607]","[-1.0907000303268433, 8.076600074768066, 5.45419979095459]",,,skidded_short,intermediate,blue,"[45.0, 0.3763580620288849, 9.399999618530272, 4.813000202178955, 2.7359938621521, 60.84941864013672, 2281.285668266006, 6.6268184, 44.6073663]"
2024-03-21 16:54:14.300,"[0.1123838275671005, 10.179226875305176, 2.5990304946899414]","[-0.644232988357544, -0.7118710279464722, -0.1962970048189163, 0.1991699934005737, -1.7380679845809937, -0.9954954981803894, 1.3992793560028076]","[25.0, -34.4375, -16.3125]","[-0.2419026345014572, -0.0738797858357429, -0.326097309589386]","[5.625, -44.75, 7.5]","[2.1338000297546387, 2.1178998947143555, -2.436800003051758]","[-0.1989849805831909, -0.2243620753288269, -0.2867052257061004]","[-0.8883000016212463, 8.227999687194824, 5.261099815368652]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.400,"[-2.12705659866333, 12.556994438171388, 7.03977632522583]","[-0.6460890173912048, -0.7142210006713867, -0.199533000588417, 0.1806730031967163, -1.761973261833191, -1.0175062417984009, 1.4073421955108645]","[25.25, -35.1875, -14.6875]","[-0.0153239909559488, -0.2346420586109161, -0.0779114961624145]","[5.875, -45.5, 9.125]","[0.6653000116348267, -2.969399929046631, -1.597599983215332]","[-0.122015967965126, -0.2375916689634323, -0.0104894284158945]","[-0.9791999459266664, 8.343500137329102, 5.059299945831299]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.500,"[-0.5000146627426147, 10.60303783416748, 4.123208045959473]","[-0.6461549997329712, -0.7152069807052612, -0.1963479965925216, 0.1800229996442794, -1.7642338275909424, -1.0228090286254885, 1.401333928108215]","[24.5625, -35.1875, -15.0625]","[-0.0504749231040477, -0.0151494583114981, 0.0907745733857154]","[5.1875, -45.5, 8.75]","[1.4723999500274658, 1.8280999660491943, -0.6496999859809875]","[0.0861843600869178, 0.0057072266936302, 0.048415433615446]","[-0.982099950313568, 8.370699882507324, 5.013599872589111]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.600,"[0.6082612872123718, 9.851651191711426, 3.964759826660156]","[-0.6430879831314087, -0.7173519730567932, -0.1956249922513961, 0.1832299977540969, -1.7734718322753906, -1.017795443534851, 1.3863362073898315]","[25.4375, -35.0, -15.125]","[-0.0031415927223861, -0.1386315077543258, 0.0344527997076511]","[6.0625, -45.3125, 8.6875]","[0.4973999857902527, 0.2750000059604645, 0.0343999974429607]","[0.0715410485863685, -0.0683645457029342, 0.0697433575987815]","[-1.0368000268936155, 8.344900131225586, 5.04539966583252]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.700,"[0.3684101998806, 10.27309799194336, 5.817938804626465]","[-0.6512020230293274, -0.7149279713630676, -0.1873829960823059, 0.172337993979454, -1.75714111328125, -1.0482250452041626, 1.4064717292785645]","[24.4375, -36.5, -14.25]","[-0.514872133731842, 0.0851895213127136, -0.1164309158921241]","[5.0625, -46.8125, 9.5625]","[1.926699995994568, -0.8191999793052673, 0.7111999988555908]","[-0.2919237613677978, 0.2934596538543701, -0.1236042156815528]","[-0.9067999720573424, 8.49779987335205, 4.809799671173096]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:14.800,"[0.3686017096042633, 7.151049137115479, 5.161286354064941]","[-0.6536509990692139, -0.7158960103988647, -0.1714700013399124, 0.175583004951477, -1.7452553510665894, -1.0668376684188845, 1.390323042869568]","[24.5625, -36.1875, -14.4375]","[-0.3342305421829223, -0.0483630746603012, -0.1540602147579193]","[5.1875, -46.5, 9.375]","[3.4696998596191406, -0.0653999969363212, 2.25]","[-0.0214675497263669, 0.3539353311061859, 0.2723411619663238]","[-0.821899950504303, 8.58739948272705, 4.663599967956543]",,,skidded_short,intermediate,blue,"[45.0, 0.416320651769638, 9.399999618530272, 5.079999923706055, 2.676623582839966, 59.363548278808594, 2281.285668266006, 6.6268394, 44.6073744]"
2024-03-21 16:54:14.900,"[3.027822494506836, 9.724059104919434, 5.373709201812744]","[-0.634742021560669, -0.7283809781074524, -0.1105360016226768, 0.2331199944019317, -1.7471283674240112, -1.0615899562835691, 1.2150870561599731]","[25.0625, -34.625, -17.0]","[-0.2530203759670257, 0.9978221654891968, 0.6016150116920471]","[5.6875, -44.9375, 6.8125]","[4.545499801635742, 2.744499921798706, 0.7753999829292297]","[0.0717853903770446, 2.3067667484283447, 1.2936729192733765]","[-0.8385999798774719, 8.562399864196777, 4.706399917602539]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.000,"[0.4318182170391083, 4.894437789916992, 8.969915390014648]","[-0.5767800211906433, -0.7506129741668701, -0.0277210008352994, 0.321146011352539, -1.8155075311660769, -1.0123363733291626, 0.8909691572189331]","[26.6875, -29.8125, -22.9375]","[0.2129476219415664, 1.9888375997543333, 1.63467538356781]","[7.3125, -40.125, 0.875]","[1.5530999898910522, -4.756899833679199, 1.7151999473571775]","[-0.2386214137077331, 2.3518660068511963, 1.83154845237732]","[-1.2588999271392822, 8.316699981689453, 5.041500091552734]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.100,"[-2.815638780593872, 7.762930870056152, 1.4008090496063232]","[-0.5184729695320129, -0.7465419769287109, 0.1347360014915466, 0.3945949971675873, -1.8948298692703247, -1.0768229961395264, 0.4541575610637665]","[24.4375, -27.3125, -26.4375]","[-1.0705500841140747, 2.7029738426208496, 2.064497709274292]","[5.0625, -37.625, -2.625]","[-1.89300000667572, 1.4860999584197998, -4.642899990081787]","[-1.5260809659957886, 3.4717564582824707, 1.6653233766555786]","[-1.4803999662399292, 8.634300231933594, 4.40749979019165]",,,skidded_short,intermediate,blue,"[45.0, 0.3731497526168823, 9.399999618530272, 5.605000019073486, 3.395141839981079, 53.68400955200195, 2280.591421169229, 6.6268488, 44.6073798]"
2024-03-21 16:54:15.200,"[1.82857632637024, 7.625005722045898, 11.704485893249512]","[-0.4547599852085113, -0.7305830121040344, 0.2378309965133667, 0.4504179954528808, -1.9588907957077024, -1.0731878280639648, 0.1305835098028183]","[22.0625, -25.25, -30.0625]","[-0.9372941851615906, 1.802227020263672, 1.0417346954345703]","[2.6875, -35.5625, -6.25]","[4.321099758148193, 8.81879997253418, -0.8905999660491943]","[0.0813323408365249, 1.9398287534713743, 1.1480426788330078]","[-1.771299958229065, 8.617300033569336, 4.332799911499023]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.300,"[2.7167773246765137, 9.684440612792969, -0.1399362981319427]","[-0.4233250021934509, -0.7062669992446899, 0.3121419847011566, 0.4738659858703613, -2.0144054889678955, -1.105721116065979, -0.0886636823415756]","[19.0, -25.0, -31.0]","[-1.6549735069274902, 0.5447521805763245, -0.2852566242218017]","[-0.375, -35.3125, -7.1875]","[2.201499938964844, -1.635599970817566, 1.1563999652862549]","[-1.1820765733718872, 0.8273733258247375, 0.0459894239902496]","[-1.8876999616622925, 8.764999389648438, 3.972399950027466]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.400,"[0.4704989194869995, 15.888525009155272, 7.63749361038208]","[-0.4558790028095245, -0.6702250242233276, 0.3497770130634308, 0.4697090089321136, -2.00237250328064, -1.2216639518737793, -0.118959754705429]","[17.125, -29.8125, -29.375]","[0.0810705423355102, -0.0190066359937191, -0.4927064478397369]","[-2.25, -40.125, -5.5625]","[2.8350000381469727, -1.222599983215332, -1.3503999710083008]","[-0.704013466835022, -0.1399753987789154, -0.5345768928527832]","[-1.4031999111175537, 9.21500015258789, 3.046999931335449]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.500,"[0.1704001128673553, 12.441258430480955, 5.023533344268799]","[-0.4718430042266845, -0.6620829701423645, 0.3302159905433655, 0.4795480072498321, -1.855939269065857, -1.2270753383636477, 0.0453640259802341]","[16.0625, -30.25, -29.5]","[0.6276901960372925, -0.4092971682548523, -0.7971616983413696]","[-3.3125, -40.5625, -5.6875]","[1.50819993019104, 1.8483999967575075, 2.30079984664917]","[0.5136504173278809, -0.2841221392154693, -0.7763573527336121]","[-0.9296000003814696, 9.232999801635742, 3.1712000370025635]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.600,"[0.1487278193235397, 10.054085731506348, 4.857470989227295]","[-0.4920539855957031, -0.6612280011177063, 0.2898629903793335, 0.4864549934864044, -1.6889008283615112, -1.2019122838974, 0.2677482366561889]","[14.375, -29.8125, -30.0]","[0.2032959461212158, -0.0036302849184721, -0.5313480496406555]","[-5.0, -40.125, -6.1875]","[0.3577999770641327, 0.9047999978065492, 1.5095999240875244]","[0.0980351418256759, -0.3957184851169586, -0.5660975575447083]","[-0.4165999889373779, 9.146900177001951, 3.5112998485565186]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.700,"[-0.3856867253780365, 10.408409118652344, 2.5458695888519287]","[-0.5044549703598022, -0.6503689885139465, 0.2694990038871765, 0.4999150037765503, -1.5475926399230957, -1.1826626062393188, 0.4185545444488525]","[13.25, -30.0, -30.5]","[0.2790257930755615, 0.0541924722492694, -0.4213399291038513]","[-6.125, -40.3125, -6.6875]","[0.355100005865097, 0.1410000026226043, 0.0650999993085861]","[0.2765299677848816, 0.133622407913208, -0.5639159083366394]","[0.0860999971628189, 9.077199935913086, 3.710399866104126]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:15.800,"[-0.3892205953598022, 10.19334316253662, 2.5000159740448]","[-0.5057079792022705, -0.6422100067138672, 0.2541289925575256, 0.5169550180435181, -1.4583139419555664, -1.1488362550735474, 0.5002811551094055]","[11.5625, -29.5, -32.5625]","[0.5416803956031799, 0.0657290965318679, -0.2231752574443817]","[-7.8125, -39.8125, -8.75]","[0.2551999986171722, 0.9679999947547911, -1.5195999145507812]","[0.2776644229888916, 0.1777792423963546, -0.2084970325231552]","[0.4506999850273132, 8.946499824523926, 3.990799903869629]",left,STOP,skidded_short,intermediate,blue,
2024-03-21 16:54:15.900,"[-1.4609801769256592, 10.961928367614746, 3.531390190124512]","[-0.505765974521637, -0.6359580159187317, 0.2370630055665969, 0.5325009822845459, -1.3927762508392334, -1.1101478338241575, 0.5626342296600342]","[10.5, -28.5625, -33.3125]","[-0.076602503657341, -0.1540602147579193, -0.5655913949012756]","[-8.875, -38.875, -9.5]","[-0.9483999609947203, 2.395099878311157, -1.6621999740600586]","[0.0394968017935752, 0.0724835246801376, -0.5309640765190125]","[0.7718999981880188, 8.78439998626709, 4.29040002822876]",right,START,skidded_short,intermediate,blue,
2024-03-21 16:54:16.000,"[-1.084592580795288, 9.57148265838623, 3.807719230651856]","[-0.5241100192070007, -0.6249920129776001, 0.2264920026063919, 0.5323470234870911, -1.3057576417922974, -1.111295223236084, 0.6685596704483032]","[9.125, -29.8125, -33.125]","[-0.1153488084673881, -0.004660028964281, -0.3710570037364959]","[-10.25, -40.125, -9.3125]","[-2.217900037765503, 0.7621999979019165, -0.4217999875545501]","[-0.1949183642864227, -0.0723962560296058, -0.3067939877510071]","[1.13919997215271, 8.789400100708008, 4.197299957275391]",,,skidded_short,intermediate,blue,"[45.0, 0.3738399744033813, 9.399999618530272, 5.998000144958496, 3.417304992675781, 27.55558013916016, 2280.591421169229, 6.626879, 44.6074016]"
2024-03-21 16:54:16.100,"[0.4640250205993652, 8.443458557128906, 3.076453447341919]","[-0.5321869850158691, -0.6153380274772644, 0.2190929949283599, 0.5386390089988708, -1.2417670488357544, -1.0994855165481567, 0.7326273918151855]","[7.6875, -29.625, -33.0625]","[0.0780685767531395, 0.068451814353466, -0.3834313750267029]","[-11.6875, -39.9375, -9.25]","[-2.9881999492645264, -0.0290999989956617, 0.2971999943256378]","[0.4047418534755707, 0.1559626162052154, -0.2167524397373199]","[1.4386999607086182, 8.73740005493164, 4.213799953460693]",,,skidded_short,intermediate,blue,"[45.0, 0.3721459209918976, 9.399999618530272, 6.150000095367432, 3.2969112396240234, 28.770601272583008, 2279.931855044328, 6.6268803, 44.607405]"
2024-03-21 16:54:16.200,"[-2.285840034484864, 13.036236763000488, 4.544922828674316]","[-0.5369470119476318, -0.6120579838752747, 0.1993680000305175, 0.545274019241333, -1.2095954418182373, -1.064828395843506, 0.7819496393203735]","[7.5, -28.8125, -33.5]","[0.1237787529826164, -0.3130597174167633, -0.3730815649032593]","[-11.875, -39.125, -9.6875]","[-0.2575999796390533, 0.8265999555587769, -2.2690000534057617]","[0.2462659627199173, -0.4933173060417175, -0.3376688361167907]","[1.6796000003814695, 8.577899932861328, 4.446099758148193]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.300,"[-0.8289875388145447, 9.456570625305176, 3.627454996109009]","[-0.5499359965324402, -0.609641969203949, 0.178859993815422, 0.5421389937400818, -1.1774117946624756, -1.044079303741455, 0.8516190648078918]","[7.125, -28.75, -33.875]","[-0.3887721002101898, -0.4573460817337036, -0.4465599358081817]","[-12.25, -39.0625, -10.0625]","[-3.105599880218506, 1.1231999397277832, -0.5519999861717224]","[-0.1460491567850113, -0.4508709013462066, -0.456019639968872]","[1.8895999193191528, 8.477399826049805, 4.553199768066406]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.400,"[0.6927095651626587, 8.962492942810059, 2.43346643447876]","[-0.5730270147323608, -0.6055660247802734, 0.1606529951095581, 0.5283169746398926, -1.1300688982009888, -1.0426899194717407, 0.9535251259803772]","[7.8125, -29.5, -33.3125]","[0.1192234382033348, -0.2770361006259918, -0.2070484012365341]","[-11.5625, -39.8125, -9.5]","[-2.4315998554229736, 1.5614999532699585, -1.2232999801635742]","[-0.0840899646282196, -0.3614751398563385, -0.3147701323032379]","[2.1080000400543213, 8.470600128173828, 4.469299793243408]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.500,"[-0.144830048084259, 12.187932968139648, 4.795078754425049]","[-0.5792670249938965, -0.6086099743843079, 0.1412750035524368, 0.5235289931297302, -1.1371774673461914, -1.0217421054840088, 0.9839523434638976]","[7.5625, -29.875, -32.875]","[0.2338043004274368, -0.4677307903766632, -0.1625599712133407]","[-11.8125, -40.1875, -9.0625]","[-1.7579998970031738, -1.3632999658584597, -1.947399973869324]","[0.336290031671524, -0.2958158552646637, -0.2124938368797302]","[2.1501998901367188, 8.36520004272461, 4.644199848175049]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.600,"[-0.0768251419067382, 9.908308029174805, 3.608253479003906]","[-0.5773239731788635, -0.6154739856719971, 0.1202939972281456, 0.5228919982910156, -1.1707375049591064, -0.9907864928245544, 0.9817829728126526]","[7.9375, -29.0, -33.625]","[0.1727352291345596, -0.3646341860294342, -0.0302814617753028]","[-11.4375, -39.3125, -9.8125]","[0.6918999552726746, -0.8086000084877014, -3.7338998317718506]","[0.2412219494581222, -0.2903529703617096, -0.0477696619927883]","[2.09309983253479, 8.202799797058105, 4.949899673461914]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.700,"[1.3143497705459597, 10.659857749938965, 1.6367624998092651]","[-0.5770009756088257, -0.6188939809799194, 0.1061350032687187, 0.5222780108451843, -1.1873067617416382, -0.9703239798545836, 0.9866435527801514]","[8.5, -28.4375, -34.0]","[0.0502654835581779, -1.02065110206604, -0.3356442749500274]","[-10.875, -38.75, -10.1875]","[-1.3572999238967896, -3.7271997928619385, -3.991099834442138]","[0.0487645007669925, -0.2434734255075454, -0.1973967403173446]","[2.073199987411499, 8.091099739074707, 5.138499736785889]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.800,"[-1.2861173152923584, 4.621230602264404, 1.4479748010635376]","[-0.5939949750900269, -0.6212930083274841, 0.0772819966077804, 0.5051640272140503, -1.1875821352005005, -0.9547512531280518, 1.0601588487625122]","[9.5, -28.4375, -33.4375]","[0.7142760157585144, -0.4238357543945312, -0.154304563999176]","[-9.875, -38.75, -9.625]","[-4.001500129699707, 1.4299999475479126, 1.7660999298095703]","[0.3308620750904083, -0.7941422462463379, -0.183050125837326]","[2.1185998916625977, 8.003899574279785, 5.255300045013428]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:16.900,"[-0.91133850812912, 8.635636329650879, 2.537307977676392]","[-0.5616469979286194, -0.643992006778717, 0.0381099991500377, 0.5180469751358032, -1.3085054159164429, -0.8677526712417603, 0.968665599822998]","[11.125, -25.25, -35.3125]","[0.2039417177438736, -0.6409023404121399, -0.4107457995414734]","[-8.25, -35.5625, -11.5]","[-1.9479999542236328, 3.9433999061584473, -1.6025999784469604]","[0.7812966108322144, -0.1075995489954948, 0.5325174331665039]","[1.6439999341964722, 7.481299877166748, 6.123499870300293]",,,skidded_short,intermediate,blue,"[45.0, 0.4258721470832824, 9.399999618530272, 6.860000133514404, 3.0164899826049805, 1.6250053644180298, 2279.931855044328, 6.6268877, 44.6074287]"
2024-03-21 16:54:17.000,"[2.0042340755462646, 10.71327781677246, 4.0113701820373535]","[-0.5812699794769287, -0.6408259868621826, -0.0018210000125691, 0.5014600157737732, -1.300479531288147, -0.8377799391746521, 1.0649043321609497]","[12.5, -24.9375, -34.875]","[0.2486570626497268, -0.8487884998321533, -1.480283498764038]","[-6.875, -35.25, -11.0625]","[-2.115000009536743, 8.363499641418457, -10.138299942016602]","[-0.210259810090065, -0.714171290397644, -1.225430607795715]","[1.7522000074386597, 7.287799835205078, 6.32349967956543]",,,skidded_short,intermediate,blue,
2024-03-21 16:54:17.100,"[-9.2083101272583, 4.256861686706543, 3.70223069190979]","[-0.6227620244026184, -0.6346369981765747, -0.0773390009999275, 0.4510219991207123, -1.3043917417526243, -0.8048006296157837, 1.259449124336243]","[13.375, -27.6875, -33.1875]","[0.5807234048843384, -2.231054306030273, -1.7083631753921509]","[-6.0, -38.0, -9.375]","[-1.564199924468994, 4.837599754333496, -1.978899955749512]","[0.1600641459226608, -1.9343832731246948, -1.6169776916503906]","[1.789699912071228, 7.06749963760376, 6.558599948883057]",,,skidded_short,intermediate,blue,"[45.0, 0.3742686510086059, 9.399999618530272, 6.954999923706055, 3.439786434173584, 2.196779489517212, 2279.5208158623427, 6.6268869, 44.6074329]"
