time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-20 10:47:41.900,"[0.382756233215332, 14.814841270446776, 7.647741317749023]","[-0.7227609753608704, -0.635860025882721, -0.0685300007462501, 0.2619180083274841, -1.1722458600997925, -1.0827510356903076, 1.686558961868286]","[15.9375, -35.0625, -25.0]","[-0.0202283654361963, -0.237137883901596, -0.6337988376617432]","[-31.3125, -50.25, 10.25]","[-1.2842999696731567, 0.1935999989509582, -2.374599933624268]","[-0.0235793981701135, -0.2112895548343658, -0.6308667063713074]","[1.784500002861023, 8.661700248718262, 4.2378997802734375]",right,START,skidded_short,beginner,blue,
2024-03-20 10:47:42.000,"[4.144458770751953, 15.40750217437744, -4.327424049377441]","[-0.7431989908218384, -0.6146950125694275, -0.1001460030674934, 0.244487002491951, -1.1079888343811035, -1.044577956199646, 1.8217958211898804]","[14.1875, -35.9375, -24.875]","[-0.0627096816897392, -0.5123065114021301, -0.7233342528343201]","[-33.0625, -51.125, 10.375]","[-4.003399848937988, 1.650299906730652, 2.7121999263763428]","[-0.0660607144236564, -0.4864581525325775, -0.7204021215438843]","[2.1989998817443848, 8.479899406433105, 4.407299995422363]",,,skidded_short,beginner,blue,"[45.0, 1.5, 9.399999618530272, 5.875, 4.022664546966553, 79.67194366455078, 2351.2511198101565, 6.6575933, 44.5946067]"
2024-03-20 10:47:42.100,"[2.2659778594970703, 18.104358673095703, -3.669966459274292]","[-0.7695350050926208, -0.5939120054244995, -0.117198996245861, 0.2033389955759048, -1.006468415260315, -1.0479670763015747, 2.008928298950196]","[13.0, -37.125, -23.8125]","[-0.1304633617401123, -1.051176905632019, -0.4216715395450592]","[-34.25, -52.3125, 11.4375]","[-7.610499858856201, -9.585100173950195, 7.571599960327148]","[-0.1338143944740295, -1.0253111124038696, -0.418739378452301]","[2.61899995803833, 8.496500015258789, 4.137499809265137]",,,skidded_short,beginner,blue,"[45.0, 0.3768177330493927, 9.399999618530272, 6.185999870300293, 4.441867351531982, 79.73562622070312, 2351.2511198101565, 6.6576029, 44.5946075]"
2024-03-20 10:47:42.200,"[1.237984299659729, 11.68542766571045, -3.183119773864746]","[-0.7837709784507751, -0.5817070007324219, -0.136585995554924, 0.1693010032176971, -0.9630604386329652, -1.0463510751724243, 2.130619525909424]","[10.875, -39.625, -21.5625]","[-0.0013962633674964, -0.7177841067314148, -0.2694613933563232]","[-36.375, -54.8125, 13.6875]","[-0.7640999555587769, 9.00629997253418, -7.463500022888184]","[-0.0047472957521677, -0.6919357776641846, -0.266529232263565]","[2.8039000034332275, 8.48859977722168, 4.031199932098389]",,,skidded_short,beginner,blue,
2024-03-20 10:47:42.300,"[2.885405778884888, 6.973400115966797, 5.452075958251953]","[-0.7939339876174927, -0.5679280161857605, -0.1631720066070556, 0.1431809961795807, -0.9498710036277772, -1.025682806968689, 2.2210755348205566]","[9.9375, -40.4375, -21.125]","[-0.7384313344955444, -0.3797138333320617, -0.4553214907646179]","[-37.3125, -55.625, 14.125]","[-2.6738998889923096, -4.717599868774414, 3.268199920654297]","[-0.7417823672294617, -0.3538655042648315, -0.4523718953132629]","[2.9582998752593994, 8.385299682617188, 4.13569974899292]",,,skidded_short,beginner,blue,
2024-03-20 10:47:42.400,"[0.6666224002838135, 10.449130058288574, 4.585586071014404]","[-0.8045420050621033, -0.5550900101661682, -0.1756809949874878, 0.1171410009264946, -0.908233404159546, -1.0198462009429932, 2.319413661956787]","[9.3125, -40.875, -19.25]","[0.326027512550354, -0.3953694403171539, -0.2357416152954101]","[-37.9375, -56.0625, 16.0]","[-2.795099973678589, 2.206199884414673, 0.7479000091552734]","[0.3226764798164367, -0.3695211112499237, -0.2327920198440551]","[3.157899856567383, 8.355500221252441, 4.047500133514404]",,,skidded_short,beginner,blue,
2024-03-20 10:47:42.500,"[0.9847064018249512, 8.490605354309082, 3.70521879196167]","[-0.8119499683380127, -0.5433679819107056, -0.1914989948272705, 0.0938860028982162, -0.8876161575317383, -1.0092206001281738, 2.397767305374145]","[9.0625, -41.625, -17.9375]","[-0.6063972115516663, -0.4757941961288452, -0.6655638813972473]","[-38.1875, -56.8125, 17.3125]","[-3.0807998180389404, 2.163100004196167, -3.628499984741211]","[-0.6097482442855835, -0.449945867061615, -0.6626316905021667]","[3.296499967575073, 8.30049991607666, 4.05019998550415]",,,skidded_short,beginner,blue,
2024-03-20 10:47:42.600,"[-0.0090883895754814, 11.691585540771484, 4.642241954803467]","[-0.8191949725151062, -0.5299010276794434, -0.2085929960012436, 0.067901998758316, -0.8666864633560181, -0.9970192313194276, 2.482718706130981]","[6.5625, -42.9375, -16.1875]","[0.0829031392931938, -0.4163482785224914, -0.1026428118348121]","[-40.6875, -58.125, 19.0625]","[-6.024999618530273, -2.783699989318848, 3.57229995727539]","[0.0795521065592765, -0.3904825150966644, -0.0996932089328765]","[3.4458999633789062, 8.236199378967285, 4.057199954986572]",,,skidded_short,beginner,blue,"[45.0, 0.2030046880245208, 9.399999618530272, 6.361999988555908, 4.437925815582275, 78.76512145996094, 2351.2511198101565, 6.6576323, 44.5946133]"
2024-03-20 10:47:42.700,"[1.1853405237197876, 10.357048988342283, 3.675549745559693]","[-0.816992998123169, -0.5266540050506592, -0.2287780046463012, 0.0530840009450912, -0.9006049036979675, -0.9904200434684752, 2.501028537750244]","[6.625, -43.875, -14.5625]","[-0.3615100383758545, -0.2914350628852844, -0.1996307522058487]","[-40.625, -59.0625, 20.6875]","[-3.192899942398072, 2.096099853515625, 1.503000020980835]","[-0.3648610711097717, -0.2655867636203766, -0.1966811567544937]","[3.3399999141693115, 8.200799942016602, 4.214200019836426]",,,skidded_short,beginner,blue,
2024-03-20 10:47:42.800,"[2.466832160949707, 11.246790885925291, 1.845220804214477]","[-0.8172699809074402, -0.5232409834861755, -0.2389599978923797, 0.0344339981675148, -0.9004519581794739, -0.9950782060623168, 2.5439491271972656]","[6.5, -43.75, -14.375]","[-0.249459907412529, -0.5662895441055298, -0.2448522448539734]","[-40.75, -58.9375, 20.875]","[-2.944200038909912, 0.9432999491691588, -0.0060999998822808]","[-0.2528109550476074, -0.5404237508773804, -0.2419026345014572]","[3.31690001487732, 8.225799560546875, 4.183700084686279]",,,skidded_short,beginner,blue,
