time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-20 11:20:51.000,"[2.3454842567443848, 9.494580268859863, 6.189260482788086]","[0.3170560002326965, -0.0319349989295005, 0.627623975276947, 0.7103109955787659, -1.1281863451004028, -1.057979702949524, -1.548114776611328]","[-32.0625, -30.8125, -6.8125]","[-0.3620162010192871, -0.1230631619691848, -0.0291469991207122]","[-78.8125, -45.4375, 28.3125]","[-3.2864999771118164, 1.1829999685287476, 1.45770001411438]","[-0.3513347804546356, -0.0723962560296058, -0.1063080057501792]","[2.060699939727783, 8.545100212097168, 4.347799777984619]",left,START,skidded_long,beginner,blue,"[45.0, 1.5, 20.58602333068848, 11.07699966430664, 4.664345741271973, 87.01116180419922, 2014.168719775044, 6.6756358, 44.5772793]"
2024-03-20 11:20:51.100,"[0.3933386206626892, 10.258819580078123, 2.9977800846099854]","[0.3056539893150329, -0.0261020008474588, 0.6310210227966309, 0.7125340104103088, -1.1247212886810305, -1.0828372240066528, -1.535004734992981]","[-32.125, -32.0, -7.0]","[0.4026998281478882, -0.1679530292749405, 0.3873060047626495]","[-78.875, -46.625, 28.125]","[-0.6006999611854553, 2.8213999271392822, -1.1761999130249023]","[0.3723659813404083, -0.1146332249045372, 0.3811101019382477]","[1.983399987220764, 8.662099838256836, 4.147599697113037]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.200,"[2.062815427780152, 9.46076488494873, 2.6730782985687256]","[0.3086729943752289, -0.0191350001841783, 0.6356210112571716, 0.7073469758033752, -1.143038988113403, -1.0916662216186523, -1.5677294731140137]","[-32.3125, -32.3125, -5.875]","[0.4776616990566253, 0.0241728108376264, 0.2223200350999832]","[-79.0625, -46.9375, 29.25]","[1.076300024986267, 0.3098999857902527, -3.0739998817443848]","[0.3554362952709198, 0.0745430141687393, 0.1728748679161071]","[1.8753999471664429, 8.702300071716309, 4.113500118255615]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.300,"[4.207579612731934, 14.68626308441162, -4.3202314376831055]","[0.3224869966506958, -0.0191789995878934, 0.6376389861106873, 0.6993209719657898, -1.1690974235534668, -1.0747238397598269, -1.6152729988098145]","[-31.3125, -32.875, -5.3125]","[0.2099107503890991, 0.2729694843292236, 0.1460316926240921]","[-78.0625, -47.5, 29.8125]","[1.18559992313385, 0.8289999961853027, 0.2442999929189682]","[-0.1886002719402313, 0.2000147253274917, 0.1507964432239532]","[1.8248999118804927, 8.624499320983887, 4.296099662780762]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.400,"[2.461881160736084, 8.276822090148926, 8.422351837158203]","[0.3379409909248352, -0.0118829999119043, 0.6426460146903992, 0.6875020265579224, -1.2028752565383911, -1.066696047782898, -1.6836532354354858]","[-30.75, -33.5, -6.3125]","[-0.4216715395450592, 0.3302162885665893, 0.237120434641838]","[-77.5, -48.125, 28.8125]","[-0.5856999754905701, -1.319999933242798, 4.298299789428711]","[-0.2507165372371673, 0.3887197375297546, 0.22006855905056]","[1.7035999298095703, 8.586799621582031, 4.4197998046875]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.500,"[0.8194394707679749, 8.692675590515137, 2.5757014751434326]","[0.3454360067844391, 0.0080890003591775, 0.6466379761695862, 0.6800490021705627, -1.2116546630859375, -1.086664795875549, -1.732495903968811]","[-30.0, -34.5625, -5.1875]","[0.5485744476318359, 0.3198490440845489, 0.320302814245224]","[-76.75, -49.1875, 29.9375]","[0.1902999877929687, 0.7836999893188477, -2.5274999141693115]","[0.6475346088409424, 0.2397209703922271, 0.3510380685329437]","[1.604200005531311, 8.67959976196289, 4.273099899291992]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.600,"[2.8638386726379395, 8.923199653625488, 2.7046053409576416]","[0.3619729876518249, 0.0131360003724694, 0.6487389802932739, 0.6692820191383362, -1.234700322151184, -1.071434736251831, -1.7892388105392456]","[-29.0, -35.4375, -4.5625]","[0.3181560635566711, 0.3141243457794189, 0.1845685690641403]","[-75.75, -50.0625, 30.5625]","[1.334399938583374, 0.6482999920845032, -1.8246999979019165]","[0.2215346395969391, 0.3456973731517792, 0.1735555380582809]","[1.548699975013733, 8.609099388122559, 4.433199882507324]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.700,"[2.717907190322876, 9.160407066345217, 5.393284320831299]","[0.3815979957580566, 0.0182089991867542, 0.6492570042610168, 0.6576589941978455, -1.250800848007202, -1.0509116649627686, -1.8445522785186768]","[-27.9375, -36.125, -5.4375]","[0.2299471348524093, 0.1244594305753707, 0.4421268105506897]","[-74.6875, -50.75, 29.6875]","[0.4581999778747558, 0.932799994945526, 0.3181000053882599]","[0.3031287789344787, 0.2163510173559188, 0.4161213934421539]","[1.5324000120162964, 8.510899543762207, 4.624399662017822]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.800,"[1.7726094722747805, 8.876081466674805, 4.8153815269470215]","[0.3925650119781494, 0.0243359990417957, 0.6585890054702759, 0.6415290236473083, -1.306784987449646, -1.0433889627456665, -1.9273953437805176]","[-26.625, -36.9375, -5.1875]","[0.0095469513908028, 0.198618471622467, 0.3912504613399505]","[-73.375, -51.5625, 29.9375]","[0.9870999455451964, 0.6557999849319458, -0.9398999810218812]","[0.0873886346817016, 0.2120400518178939, 0.4082150459289551]","[1.2878999710083008, 8.473999977111816, 4.764499664306641]",,,skidded_long,beginner,blue,
2024-03-20 11:20:51.900,"[3.8692502975463854, 9.594734191894531, 4.2263503074646]","[0.3985899984836578, 0.0405069999396801, 0.6669390201568604, 0.6282320022583008, -1.3516037464141846, -1.055762767791748, -2.005334854125977]","[-24.0625, -38.6875, -4.125]","[0.1662775129079818, 0.3415958285331726, 0.6160314083099365]","[-70.8125, -53.3125, 31.0]","[1.008999943733215, -2.6603000164031982, -2.79259991645813]","[0.1392772793769836, 0.3193254470825195, 0.538503885269165]","[1.0503000020980835, 8.534500122070312, 4.714799880981445]",,,skidded_long,beginner,blue,
