time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-20 14:20:13.500,"[5.068180084228516, 7.5418219566345215, 7.113383769989014]","[-0.557233989238739, -0.810670018196106, -0.1720229983329773, 0.0520629994571208, -2.5050504207611084, -1.0876845121383667, 0.8114815950393677]","[38.6875, -22.1875, -3.6875]","[0.1399055868387222, 0.5963964462280273, 1.955623984336853]","[-7.5625, -35.5625, 32.875]","[6.222799777984619, -6.575799942016602, 4.146899700164795]","[0.7947007417678833, -0.94808030128479, 1.8849904537200928]","[-3.663299798965454, 8.68429946899414, 2.7077999114990234]",,,carving_short,intermediate,blue,
2024-03-20 14:20:13.600,"[-0.4384261965751648, 10.975106239318848, -1.4520162343978882]","[-0.5240849852561951, -0.8298519849777222, -0.1732909977436065, 0.0815389975905418, -2.5144686698913574, -1.000175952911377, 0.7624453902244568]","[40.125, -19.6875, -6.0]","[-0.850743293762207, 0.5507560968399048, -1.3050874471664429]","[-6.125, -33.0625, 30.5625]","[9.908299446105955, 12.00749969482422, 2.991299867630005]","[-0.9356186389923096, 1.2357803583145142, -0.1925447285175323]","[-4.28909969329834, 8.252900123596191, 3.1083998680114746]",,,carving_short,intermediate,blue,
2024-03-20 14:20:13.700,"[8.223058700561523, 7.986271381378174, 3.165268898010254]","[-0.5914469957351685, -0.7948390245437622, -0.1060499995946884, 0.0846960023045539, -2.4036688804626465, -1.1738511323928833, 0.7687240242958069]","[37.125, -23.6875, -7.125]","[1.7380861043930054, -1.713005781173706, 2.5065371990203857]","[-9.125, -37.0625, 29.4375]","[2.9422998428344727, -13.27079963684082, -3.217399835586548]","[1.1124902963638306, -2.030254364013672, 2.510516405105591]","[-2.804999828338623, 9.044099807739258, 2.55049991607666]",,,carving_short,intermediate,blue,
2024-03-20 14:20:13.800,"[-0.2748160362243652, 4.26322078704834, 5.915363788604736]","[-0.5483800172805786, -0.8192470073699951, -0.1333139985799789, 0.101681999862194, -2.450109004974365, -1.0580613613128662, 0.7377285361289978]","[38.5625, -21.875, -8.0]","[-1.3878159523010254, 0.1762607991695404, 0.2572615444660187]","[-7.6875, -35.25, 28.5625]","[8.726699829101562, -2.5536999702453613, 3.169299840927124]","[-0.6379702091217041, -0.1494525372982025, -0.3223099410533905]","[-3.705699920654297, 8.545499801635742, 3.067699909210205]",,,carving_short,intermediate,blue,
2024-03-20 14:20:13.900,"[-1.443789839744568, 8.197219848632812, 3.955087184906006]","[-0.5522230267524719, -0.8239330053329468, -0.0903820022940635, 0.0895159989595413, -2.5573880672454834, -1.1057666540145874, 0.5854580998420715]","[38.75, -21.625, -7.1875]","[0.2038544565439224, 0.7846476435661316, 0.0949459075927734]","[-7.5, -35.0, 29.375]","[5.06089973449707, 1.8650999069213867, -0.4346999824047088]","[-0.0487819537520408, 0.2237337529659271, 0.4123514890670776]","[-3.668299913406372, 8.765199661254883, 2.42549991607666]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.000,"[-3.693726539611816, 15.345616340637209, -0.5171858668327332]","[-0.5372849702835083, -0.8337050080299377, -0.0642530024051666, 0.1101379990577697, -2.576344490051269, -1.0794975757598877, 0.4983318746089935]","[39.375, -20.625, -8.75]","[-0.1230806186795234, 0.6610783338546753, -0.7843160629272461]","[-6.875, -34.0, 27.8125]","[-0.8296999931335449, 20.63589859008789, 1.1699999570846558]","[-0.2649409770965576, 1.140345811843872, -0.6801897287368774]","[-3.906799793243408, 8.646699905395508, 2.477999925613404]",,,carving_short,intermediate,blue,"[45.0, 1.5, 24.29152488708496, 10.48900032043457, 9.767663955688477, 88.62508392333984, 2163.219210048206, 6.6697083, 44.5654802]"
2024-03-20 14:20:14.100,"[-6.965556144714356, 3.280142545700073, 2.0786843299865723]","[-0.5280100107192993, -0.8404279947280884, -0.0272819995880126, 0.1189140006899833, -2.637049674987793, -1.0780147314071655, 0.3708182275295257]","[38.75, -20.0625, -10.125]","[-0.7704406976699829, 1.7978287935256958, -2.7074594497680664]","[-7.5, -33.4375, 26.4375]","[-11.335199356079102, 8.502099990844727, -4.4980998039245605]","[-0.0757647454738617, 1.4541035890579224, -1.8234851360321045]","[-4.06119966506958, 8.639800071716309, 2.2425999641418457]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.200,"[-17.651090621948242, 73.00297546386719, -2.8618180751800537]","[-0.5794969797134399, -0.7990949749946594, 0.027845000848174, 0.1576499938964843, -2.473987340927124, -1.2080498933792114, 0.4000993072986603]","[39.0625, -18.4375, -11.1875]","[2.64468002319336, 1.6643983125686646, -2.135008811950684]","[-7.1875, -31.8125, 25.375]","[14.932099342346191, -3.8729000091552734, -2.978099822998047]","[2.4498836994171143, 0.754540741443634, 6.326661586761475]","[-2.732599973678589, 9.168499946594238, 2.1542999744415283]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.300,"[5.021397590637207, 9.088859558105469, 5.544425487518311]","[-0.5229700207710266, -0.8320490121841431, -0.0257789995521307, 0.1831139922142028, -2.4316580295562744, -1.0369030237197876, 0.4787412285804748]","[37.4375, -19.6875, -14.25]","[-0.2891486883163452, -0.5530773997306824, 1.968504548072815]","[-8.8125, -33.0625, 22.3125]","[2.333400011062622, -3.489499807357788, 1.4249999523162842]","[-1.253652572631836, -0.8345466256141663, 0.1131322383880615]","[-3.7846999168396, 8.441800117492676, 3.252699851989746]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.400,"[-11.305822372436523, -5.936959266662598, 8.342557907104492]","[-0.5396109819412231, -0.823589026927948, 0.012703999876976, 0.1742369979619979, -2.488128185272217, -1.104550838470459, 0.3808941841125488]","[35.625, -22.0, -14.3125]","[-2.4218013286590576, 2.4862914085388184, -2.89618182182312]","[-10.625, -35.375, 22.25]","[-1.10889995098114, -9.299200057983398, 3.0175998210906982]","[-1.7709157466888428, 0.1160992980003357, -1.959760427474976]","[-3.500099897384644, 8.759900093078613, 2.679999828338623]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.500,"[8.751592636108398, 20.98169136047364, 1.1642619371414185]","[-0.5872830152511597, -0.7925440073013306, 0.0420310012996196, 0.1587630063295364, -2.479998111724853, -1.2352824211120603, 0.3725798428058624]","[35.1875, -23.125, -15.0]","[1.739272952079773, 0.2572091817855835, 0.9601754546165466]","[-11.0625, -36.5, 21.5625]","[7.029199600219727, -2.414799928665161, -1.306999921798706]","[1.230841040611267, 0.8329932689666748, 2.767062425613404]","[-2.547600030899048, 9.25979995727539, 1.983699917793274]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.600,"[-7.632485389709473, 25.67294692993164, 2.451796531677246]","[-0.5336620211601257, -0.8178839683532715, 0.0208490006625652, 0.2140910029411316, -2.372373342514038, -1.079823017120361, 0.4249954223632812]","[34.875, -20.75, -17.9375]","[-0.990875780582428, 0.562746524810791, -1.1765962839126587]","[-11.375, -34.125, 18.625]","[7.009099960327148, 12.259499549865724, 8.836199760437012]","[-1.7492213249206543, 0.371475875377655, -0.489529937505722]","[-3.321799993515014, 8.648200035095215, 3.216099977493286]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.700,"[13.01937198638916, -10.14526653289795, 7.112196445465088]","[-0.5868759751319885, -0.7836859822273254, 0.0704049989581108, 0.1909289956092834, -2.403695106506348, -1.2429490089416504, 0.3610610961914062]","[28.5, -29.0625, -17.6875]","[1.5743741989135742, -1.616873025894165, 0.1818807572126388]","[-17.75, -42.4375, 18.875]","[-10.971199989318848, -15.41349983215332, 3.23009991645813]","[-0.2986258268356323, 0.4904724359512329, -1.797008395195007]","[-2.3362998962402344, 9.284299850463867, 2.124300003051758]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.800,"[-9.48468780517578, 6.837207794189453, 4.074787616729736]","[-0.587926983833313, -0.7796159982681274, 0.0501209981739521, 0.2098249942064285, -2.259121417999268, -1.216088056564331, 0.5067802667617798]","[30.6875, -24.6875, -20.4375]","[0.5251870155334473, 1.1684106588363647, -2.9075264930725098]","[-15.5625, -38.0625, 16.125]","[-11.232199668884276, 30.43239974975586, 6.107199668884277]","[1.4632490873336792, 1.0680018663406372, -2.065544843673706]","[-2.163599967956543, 9.196100234985352, 2.630399942398072]",,,carving_short,intermediate,blue,
2024-03-20 14:20:14.900,"[-13.41469383239746, 28.05371284484864, 3.417196273803711]","[-0.6043189764022827, -0.7568140029907227, 0.0309389997273683, 0.2471279948949813, -1.983600616455078, -1.1944289207458496, 0.7549487352371216]","[30.0, -24.0625, -21.375]","[0.7157071828842163, 0.3836233615875244, -1.2851731777191162]","[-16.25, -37.4375, 15.1875]","[-3.4768998622894287, 26.49740028381348, -1.712799906730652]","[0.3765373229980469, 0.0328820012509822, -1.34212327003479]","[-1.4458999633789062, 9.120200157165527, 3.301499843597412]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.000,"[-1.0844680070877075, 19.14944648742676, 5.804033279418945]","[-0.6026489734649658, -0.7532839775085449, 0.0304290000349283, 0.2616280019283294, -1.936095833778381, -1.1780298948287964, 0.7811854481697083]","[27.4375, -25.625, -22.6875]","[-0.2354100048542022, 0.819083034992218, -1.1348479986190796]","[-18.8125, -39.0, 13.875]","[-0.571399986743927, 14.7701997756958, -1.76010000705719]","[0.2009048461914062, 0.9177115559577942, -0.693105161190033]","[-1.3407999277114868, 9.05989933013916, 3.505699872970581]",,,carving_short,intermediate,blue,"[45.0, 1.5, 23.958330154418945, 10.737000465393066, 10.387451171875, 89.85145568847656, 2162.674012607895, 6.6698493, 44.5654628]"
2024-03-20 14:20:15.100,"[-1.6715261936187744, 8.026302337646484, 5.080141544342041]","[-0.6353489756584167, -0.715828001499176, 0.0647900030016899, 0.2823509871959686, -1.6736162900924685, -1.2412468194961548, 0.9650074243545532]","[22.125, -29.4375, -23.125]","[-0.7816457152366638, 0.6044074892997742, -2.512401342391968]","[-24.125, -42.8125, 13.4375]","[0.433599978685379, 4.175699710845947, 4.963099956512451]","[-0.6272887587547302, 1.0858391523361206, -1.6722348928451538]","[-0.3256999850273132, 9.278900146484377, 3.1566998958587646]",left,STOP,carving_short,intermediate,blue,
2024-03-20 14:20:15.200,"[1.3327372074127195, 3.2811193466186523, 3.968753099441528]","[-0.718891978263855, -0.6149029731750488, 0.088697001338005, 0.3118000030517578, -0.8429237604141235, -1.220902442932129, 1.7152506113052368]","[14.4375, -33.9375, -25.0625]","[1.789503574371338, -0.3798359930515289, -0.1051386371254921]","[-31.8125, -47.3125, 11.5]","[3.510200023651123, -11.68369960784912, 0.1084999963641166]","[1.859491229057312, -0.7632673978805542, 0.7148868441581726]","[2.2363998889923096, 9.21239948272705, 2.509699821472168]",right,START,carving_short,intermediate,blue,
2024-03-20 14:20:15.300,"[-4.167194366455078, 6.042754173278809, 2.737281322479248]","[-0.6879649758338928, -0.6324329972267151, 0.0411750003695488, 0.3536030054092407, -1.104361057281494, -1.118172526359558, 1.4561729431152344]","[11.5625, -28.625, -30.3125]","[0.1709026396274566, 0.3118728697299957, -2.898538112640381]","[-34.6875, -42.0, 6.25]","[-23.944499969482425, 31.79990005493164, 7.849099636077881]","[1.006042718887329, 2.151100873947144, -2.9842686653137207]","[1.928599953651428, 8.819099426269531, 3.830499887466431]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.400,"[-13.997509002685549, 7.341091632843018, 3.0686962604522705]","[-0.7227540016174316, -0.5700460076332092, 0.0272010006010532, 0.3897849917411804, -0.8601652383804321, -1.006960153579712, 1.657401442527771]","[6.375, -30.4375, -30.5]","[-1.303865671157837, -0.0230907052755355, -4.847250461578369]","[-39.875, -43.8125, 6.0625]","[-12.725199699401855, 22.74930000305176, 1.8722999095916748]","[-0.6666459441184998, -0.0655196607112884, -3.8712100982666016]","[3.4186999797821045, 8.288700103759766, 3.972399950027466]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.500,"[-0.3930704593658447, 7.373672008514404, 8.281179428100586]","[-0.8004840016365051, -0.4789359867572784, -0.0300159994512796, 0.3590869903564453, -0.6284263134002686, -0.8408414125442505, 2.00967025756836]","[3.0, -31.5, -29.6875]","[0.5951398015022278, 0.0953997001051902, 0.7666882276535034]","[-43.25, -44.875, 6.875]","[3.4377999305725098, -4.326699733734131, 1.1765999794006348]","[1.163960099220276, -1.1155271530151367, 0.7996400594711304]","[5.289999961853027, 7.3078999519348145, 3.844299793243408]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.600,"[-5.313672065734863, 12.038141250610352, 3.0786848068237305]","[-0.7709659934043884, -0.4971199929714203, -0.0554019995033741, 0.3942239880561828, -0.7626532316207886, -0.8079085946083069, 1.856751561164856]","[1.8125, -30.0, -31.5625]","[-0.4573635160923004, -0.8892452716827393, -1.5581775903701782]","[-44.4375, -43.375, 5.0]","[7.711899757385254, 14.368199348449709, 4.19350004196167]","[-0.4865105152130127, -0.4857425689697265, -1.41378653049469]","[4.899399757385254, 7.088599681854248, 4.68149995803833]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.700,"[5.355723857879639, 5.20375919342041, 6.285123825073242]","[-0.803318977355957, -0.4633930027484894, -0.0885720029473304, 0.3634530007839203, -0.7123193144798279, -0.7479280829429626, 2.001887083053589]","[0.875, -30.9375, -30.4375]","[0.9809099435806274, -0.3849149048328399, 0.5517683625221252]","[-45.375, -44.3125, 6.125]","[-0.9888999462127686, -0.5698999762535095, -0.8447999954223633]","[0.3208613395690918, -0.7095810770988464, -0.3560820817947387]","[5.441099643707275, 6.669699668884277, 4.698800086975098]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.800,"[-4.990713596343994, 1.2389323711395264, 0.4338867962360382]","[-0.7881109714508057, -0.4721229970455169, -0.0964870005846023, 0.3829739987850189, -0.7645549774169922, -0.7345679402351379, 1.929973840713501]","[0.25, -32.0625, -30.0625]","[-1.175985336303711, -0.6973114013671875, -1.145319938659668]","[-46.0, -45.4375, 6.5]","[-16.363100051879883, -0.6204000115394592, 1.9444999694824217]","[-1.9303865432739256, -0.0768643021583557, -1.844865322113037]","[5.252199649810791, 6.572999954223633, 5.037699699401856]",,,carving_short,intermediate,blue,
2024-03-20 14:20:15.900,"[0.2032485604286193, 11.530838966369627, 13.702638626098633]","[-0.8152610063552856, -0.4592219889163971, -0.097291000187397, 0.3391110002994537, -0.6989513635635376, -0.7515699863433838, 2.0676138401031494]","[0.75, -32.1875, -29.8125]","[-0.8442332148551941, -0.1172512173652648, -0.1154709830880165]","[-45.5, -45.5625, 6.75]","[1.6445999145507812, 4.679800033569336, 6.049699783325195]","[0.4112344682216644, -0.4294557273387909, 0.3746000230312347]","[5.484799861907959, 6.695799827575684, 4.609999656677246]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.000,"[-4.59646463394165, 10.73317813873291, -2.0999255180358887]","[-0.8237929940223694, -0.4484330117702484, -0.1066100001335144, 0.3300069868564605, -0.6868717670440674, -0.7321468591690063, 2.1070690155029297]","[0.0, -33.5625, -27.8125]","[0.1272345036268234, -0.5338962078094482, -0.5300041437149048]","[-46.25, -46.9375, 8.75]","[-11.6412992477417, 9.68429946899414, 0.4547999799251556]","[-0.9007993340492249, -0.3162361979484558, -1.7050994634628296]","[5.639599800109863, 6.555399894714356, 4.625]",,,carving_short,intermediate,blue,"[45.0, 1.5, 24.66209602355957, 10.875, 10.512246131896973, 88.15936279296875, 2161.93581209518, 6.6699908, 44.5654716]"
2024-03-20 14:20:16.100,"[-7.002503871917725, 1.3713891506195068, 2.7517900466918945]","[-0.8425589799880981, -0.4337320029735565, -0.1320839971303939, 0.2907299995422363, -0.6785464286804199, -0.712976336479187, 2.2157084941864014]","[-1.5, -35.3125, -26.125]","[0.3887895345687866, -1.1486185789108276, 0.4014082849025726]","[-47.75, -48.6875, 10.4375]","[-5.0391998291015625, -5.835799694061279, -0.880299985408783]","[-0.6448118686676025, 0.551838219165802, -0.4540124833583832]","[5.774699687957764, 6.41439962387085, 4.655900001525879]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.200,"[-6.280460357666016, 3.920572280883789, 10.857063293457031]","[-0.8366609811782837, -0.4525009989738464, -0.1464349925518036, 0.2716540098190307, -0.7308350801467896, -0.744522213935852, 2.2170965671539307]","[2.0625, -35.1875, -27.125]","[-0.3773925304412842, -0.7303679585456848, -0.4679751396179199]","[-44.1875, -48.5625, 9.4375]","[-6.870499610900879, 5.514999866485596, 2.746999979019165]","[0.1429948210716247, -0.6002885699272156, -0.4170464277267456]","[5.370100021362305, 6.645199775695801, 4.813899993896484]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.300,"[2.053162097930908, 11.359634399414062, 4.805603504180908]","[-0.8386489748954773, -0.4558309912681579, -0.1578609943389892, 0.2529110014438629, -0.747310996055603, -0.7542123794555664, 2.247686624526977]","[2.125, -36.25, -25.0]","[-0.1950230896472931, -0.3901160061359405, -0.5387656688690186]","[-44.125, -49.625, 11.5625]","[-7.968799591064453, 10.946999549865724, -0.5428000092506409]","[-0.3759788274765014, -0.2762507200241089, -0.2606649100780487]","[5.242499828338623, 6.714699745178223, 4.857699871063232]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.400,"[-4.122997283935547, 8.70663833618164, 3.9745664596557617]","[-0.8491550087928772, -0.4449709951877594, -0.1664939969778061, 0.2306829988956451, -0.7270932793617249, -0.7462416887283325, 2.3153767585754395]","[1.5625, -37.0625, -24.4375]","[-0.7172779440879822, -0.0936194583773613, -0.7961493730545044]","[-44.6875, -50.4375, 12.125]","[-6.2816996574401855, 6.375400066375732, 0.6367999911308289]","[-0.5415582060813904, -0.2889567017555237, -0.7975282073020935]","[5.379499912261963, 6.65749979019165, 4.786099910736084]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.500,"[1.698427438735962, 13.217745780944824, 6.606339931488037]","[-0.8510950207710266, -0.4477399885654449, -0.1747100055217743, 0.2112829983234405, -0.7352535128593445, -0.7591596245765686, 2.3500335216522217]","[2.25, -37.5625, -23.1875]","[0.0930958613753318, -0.420903593301773, -0.3776194453239441]","[-44.0, -50.9375, 13.375]","[-5.207399845123291, 16.64859962463379, -2.0848000049591064]","[0.2942101657390594, 0.0933402106165885, 0.3584906160831451]","[5.276000022888184, 6.75, 4.7718000411987305]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.600,"[5.991413116455078, 12.388002395629885, 7.820937633514404]","[-0.862089991569519, -0.4370079934597015, -0.1794389933347702, 0.1833709925413131, -0.7034977674484253, -0.758278489112854, 2.4320385456085205]","[0.75, -39.0, -21.875]","[-0.105854220688343, -0.4693015813827514, 0.2869321405887604]","[-45.5, -52.375, 14.6875]","[1.6998999118804932, 1.5329999923706057, -2.644399881362915]","[0.4587248861789703, -0.9306444525718688, 0.41688933968544]","[5.429399967193604, 6.74370002746582, 4.6057000160217285]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.700,"[-6.748095512390137, 11.614770889282228, 3.848842144012451]","[-0.8648300170898438, -0.432576984167099, -0.1852799952030182, 0.1749719977378845, -0.7027373313903809, -0.7523735165596008, 2.4547410011291504]","[0.625, -39.1875, -21.3125]","[-0.929667055606842, -0.670538067817688, -0.8835205435752869]","[-45.625, -52.5625, 15.25]","[-3.080199956893921, 6.164700031280518, 0.9133999943733216]","[-0.6534337997436523, -0.040701076388359, -0.1614778637886047]","[5.463200092315674, 6.701599597930908, 4.627199649810791]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.800,"[-6.2444610595703125, 6.221630096435547, 7.469555377960205]","[-0.8688380122184753, -0.4312770068645477, -0.1981260031461715, 0.1409469991922378, -0.7032085657119751, -0.7664318084716797, 2.526286125183105]","[0.75, -40.625, -19.6875]","[-0.3640233278274536, 0.1027475297451019, -0.2238384783267974]","[-45.5, -54.0, 16.875]","[-4.535399913787842, 8.624199867248535, -1.9107999801635744]","[-0.2709623575210571, -0.0294960644096136, -0.4279547333717346]","[5.388599872589111, 6.801499843597412, 4.568399906158447]",,,carving_short,intermediate,blue,
2024-03-20 14:20:16.900,"[-4.411383628845215, 8.411883354187012, 5.197304248809815]","[-0.8684340119361877, -0.435012012720108, -0.1994380056858062, 0.1296509951353073, -0.7029018998146057, -0.7807941436767578, 2.545665979385376]","[1.625, -41.5, -18.375]","[-0.4152836501598358, -0.4441688358783722, -0.2424960434436798]","[-44.625, -54.875, 18.1875]","[-5.422800064086914, 6.8171000480651855, -1.051200032234192]","[-0.2905274927616119, -0.4638735949993133, -0.0692721158266067]","[5.314899921417236, 6.902299880981445, 4.503200054168701]",,,carving_short,intermediate,blue,
2024-03-20 14:20:17.000,"[1.9769306182861328, 14.3934326171875, 7.048711776733398]","[-0.8715400099754333, -0.4322670102119446, -0.2081290036439895, 0.1012120023369789, -0.695365846157074, -0.7914109826087952, 2.609865188598633]","[2.125, -41.0625, -17.5625]","[-0.1966636925935745, -0.7735648155212402, -0.0979827865958213]","[-44.125, -54.4375, 19.0]","[3.9357998371124254, 4.693900108337402, -0.7578999996185303]","[0.4572937190532684, -0.6277949213981628, 0.4111646711826324]","[5.292099952697754, 6.975899696350098, 4.415800094604492]",,,carving_short,intermediate,blue,"[45.0, 1.5, 21.752185821533203, 11.479000091552734, 10.701458930969238, 84.93428802490234, 2160.758616297506, 6.6701339, 44.5655084]"
