time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-03-20 13:49:19.100,"[1.27471125125885, 10.506513595581056, 2.3497748374938965]","[0.7215499877929688, 0.6037589907646179, 0.3317520022392273, 0.0691350027918815, -1.4428989887237549, -1.1608844995498655, 2.2861578464508057]","[16.3125, -40.875, -5.25]","[-0.2316401004791259, -0.0278380010277032, 0.5186246037483215]","[-31.375, -55.0, 31.75]","[0.6880999803543091, -0.1093999966979026, -2.2874999046325684]","[-0.1606051921844482, 0.097860611975193, 0.5381373763084412]","[0.4983999729156494, 8.994199752807617, 3.876199960708618]",left,START,carving_short,intermediate,green,
2024-03-20 13:49:19.200,"[1.7794185876846311, 8.46107006072998, 3.176138401031494]","[0.703249990940094, 0.6306890249252319, 0.3243069946765899, 0.049940999597311, -1.5857702493667605, -1.166696071624756, 2.102867603302002]","[18.5, -40.5625, -4.1875]","[-0.0626922249794006, 0.1684940904378891, 0.7049908638000488]","[-29.1875, -54.6875, 32.8125]","[-0.7462999820709229, -0.965499997138977, -0.4034000039100647]","[-0.0447153337299823, 0.129625603556633, 0.6091198921203613]","[-0.0576999969780445, 9.016799926757812, 3.85539984703064]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.300,"[0.5918371081352234, 8.636029243469238, 3.1757936477661133]","[0.6893399953842163, 0.6547340154647827, 0.3089320063591003, 0.0263310000300407, -1.6933937072753906, -1.165378451347351, 1.9370911121368408]","[20.8125, -38.1875, -4.8125]","[-0.044959682971239, 0.5377882719039917, 0.8204967379570007]","[-26.875, -52.3125, 32.1875]","[0.1885999888181686, -1.382099986076355, 0.2603999972343445]","[-0.1194154247641563, 0.2875255346298218, 0.7454301118850708]","[-0.4729999899864197, 9.011699676513672, 3.838699817657471]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.400,"[-0.4475337564945221, 10.43537712097168, 2.603512525558472]","[0.6714609861373901, 0.6818699836730957, 0.2901589870452881, 0.00044999999227, -1.8182315826416016, -1.157892107963562, 1.7464039325714111]","[24.0, -36.375, -5.3125]","[0.0475602224469184, 0.672806978225708, 0.9680817723274232]","[-23.6875, -50.5, 31.6875]","[3.83709979057312, 0.8240999579429626, -3.873999834060669]","[-0.0808785557746887, 0.2825862467288971, 1.014507532119751]","[-0.963699996471405, 8.982500076293945, 3.815199851989746]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.500,"[1.3111989498138428, 11.184159278869627, 0.8614146113395691]","[-0.6578959822654724, -0.7031869888305664, -0.269208014011383, 0.015073999762535, -1.9133729934692385, -1.1608237028121948, 1.5973941087722778]","[26.6875, -34.0, -5.75]","[-0.0070511302910745, 0.3471459746360779, 0.6013880968093872]","[-21.0, -48.125, 31.25]","[-0.7364999651908875, -0.8937000036239624, 0.5351999998092651]","[0.0420275293290615, 0.5883679389953613, 0.7317467331886292]","[-1.312999963760376, 8.99389934539795, 3.6815998554229736]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.600,"[-1.7360931634902954, 5.671882629394531, 7.318385124206543]","[-0.6503400206565857, -0.7198669910430908, -0.2400870025157928, 0.0347310006618499, -1.967351675033569, -1.1671621799468994, 1.4717644453048706]","[28.0625, -33.0, -6.5625]","[-0.3458369970321655, 0.3764500617980957, 0.2773677110671997]","[-19.625, -47.125, 30.4375]","[2.2132999897003174, 7.417299747467041, -5.151199817657471]","[-0.6156474351882935, 0.7758163213729858, -0.0895353928208351]","[-1.4875999689102173, 9.018499374389648, 3.5526998043060303]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.700,"[-1.6041725873947144, 15.745429039001465, 4.976271629333496]","[-0.6384900212287903, -0.7298049926757812, -0.2371210008859634, 0.0590469986200332, -1.9992806911468504, -1.1289035081863403, 1.4011331796646118]","[29.1875, -30.5625, -8.0]","[-0.1939584463834762, 0.0206123385578393, -0.1100604608654975]","[-18.5, -44.6875, 29.0]","[1.438499927520752, 1.2556999921798706, -1.9023000001907349]","[0.5738468170166016, -0.0114668132737278, 0.1894380301237106]","[-1.7424999475479126, 8.86460018157959, 3.814599990844727]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.800,"[-0.6889459490776062, 11.233660697937012, 0.0464858189225196]","[-0.6384289860725403, -0.7375909686088562, -0.208064004778862, 0.0712400004267692, -2.011051177978516, -1.1485092639923096, 1.3287488222122192]","[30.1875, -30.0625, -8.6875]","[-0.2681523859500885, 0.9949947595596312, -0.1633279174566269]","[-17.5, -44.1875, 28.3125]","[1.497099995613098, -0.1289999932050705, 0.4827999770641327]","[-0.2221978604793548, 0.4976631700992584, 0.4368210136890411]","[-1.712799906730652, 8.945099830627441, 3.635900020599365]",,,carving_short,intermediate,green,
2024-03-20 13:49:19.900,"[1.7712112665176392, 9.255859375, 2.283378839492798]","[-0.6274830102920532, -0.7455959916114807, -0.2073770016431808, 0.0856999978423118, -2.04227614402771, -1.1201211214065552, 1.276078701019287]","[30.8125, -29.6875, -9.625]","[0.2902831733226776, 0.0095818573608994, 0.2974215447902679]","[-16.875, -43.8125, 27.375]","[-0.1191999986767768, 1.6851999759674072, -0.0494999997317791]","[0.0749095305800437, 0.1789311468601226, 0.4479387402534485]","[-1.9400999546051023, 8.827400207519531, 3.805399894714356]",,,carving_short,intermediate,green,
2024-03-20 13:49:20.000,"[0.6631268262863159, 9.564519882202148, 2.45241928100586]","[-0.6288660168647766, -0.7488099932670593, -0.192440003156662, 0.0823229998350143, -2.0621554851531982, -1.1435683965682983, 1.2389529943466189]","[31.0, -28.875, -10.875]","[-0.0523773320019245, 0.0605978332459926, 0.2025454640388488]","[-16.6875, -43.0, 26.125]","[2.907599925994873, 0.4302999973297119, -0.8072999715805054]","[-0.0287455730140209, -0.181898221373558, 0.1145110502839088]","[-1.917099952697754, 8.925199508666992, 3.582599878311157]",,,carving_short,intermediate,green,"[45.0, 1.5, 28.59535217285156, 16.06100082397461, 5.142551898956299, 107.32975769042967, 2052.822022622451, 6.6756295, 44.5678661]"
2024-03-20 13:49:20.100,"[0.9852715134620668, 10.173700332641602, 1.8224471807479856]","[-0.6254199743270874, -0.7539970278739929, -0.1752399951219558, 0.0981250032782554, -2.0662877559661865, -1.1402521133422852, 1.1869935989379885]","[31.3125, -29.5, -10.875]","[-0.0695339143276214, 0.6362597942352295, -0.0316602736711502]","[-16.375, -43.625, 26.125]","[0.5239999890327454, -0.3601999878883362, 0.2827000021934509]","[-0.0302465558052063, 0.5965884327888489, 0.3767642378807068]","[-1.94599997997284, 8.911600112915039, 3.6006999015808105]",,,carving_short,intermediate,green,
2024-03-20 13:49:20.200,"[-0.8259038329124451, 12.33531093597412, 1.7195347547531128]","[-0.6152250170707703, -0.7612950205802917, -0.169185996055603, 0.1153410002589225, -2.0841848850250244, -1.114538073539734, 1.1355990171432495]","[31.9375, -28.0625, -11.1875]","[0.3815988004207611, 0.4600513279438019, 0.436087965965271]","[-15.75, -42.1875, 25.8125]","[3.357599973678589, -0.1049999967217445, -0.1841999888420105]","[0.193539559841156, 0.3355919122695923, 0.6285279393196106]","[-2.121999979019165, 8.803500175476074, 3.763700008392334]",,,carving_short,intermediate,green,
